actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
16,PT10M36.00S,2021-11-03T23:11:57.0Z,1,REGULAR,rebound,defensive,[],1629655,,,1610612764,2,4,2021-11-03T23:11:58Z,160000,,,0,,D. Gafford REBOUND (Off:1 Def:1),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,15.0,2.0,1.0,1.0,,,,,,,,,,,
17,PT10M30.00S,2021-11-03T23:12:02.7Z,1,REGULAR,turnover,lost ball,[],203484,,,1610612764,2,4,2021-11-03T23:12:07Z,170000,,,0,,K. Caldwell-Pope lost ball TURNOVER (1 TO),"[203484, 1627832]",1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,1.0,VanVleet,1627832.0,,,,,,,,
18,PT10M30.00S,2021-11-03T23:12:02.7Z,1,REGULAR,steal,,[],1627832,,,1610612761,2,4,2021-11-03T23:12:05Z,180000,,,0,,F. VanVleet STEAL (1 STL),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
19,PT10M22.00S,2021-11-03T23:12:13.2Z,1,REGULAR,foul,personal,['2freethrow'],1629655,,,1610612761,2,4,2021-11-03T23:12:20Z,190000,,,0,,D. Gafford shooting personal FOUL (1 PF) (Achiuwa 2 FT),"[1629655, 1630173]",1610612764.0,WAS,shooting,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,1628172.0,1.0,0.0,Achiuwa,1630173.0,,,
21,PT10M22.00S,2021-11-03T23:12:35.9Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630173,,,1610612761,2,5,2021-11-03T23:12:35Z,210000,,,0,,P. Achiuwa Free Throw 1 of 2 (3 PTS),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
22,PT10M22.00S,2021-11-03T23:12:58.8Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630173,,,1610612761,2,6,2021-11-03T23:12:58Z,220000,,,0,,P. Achiuwa Free Throw 2 of 2 (4 PTS),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
23,PT09M59.00S,2021-11-03T23:13:23.3Z,1,REGULAR,3pt,Jump Shot,[],203484,77.34888304862024,11.519607843137255,1610612764,2,6,2021-11-03T23:13:29Z,230000,-192.0,160.0,1,right,MISS K. Caldwell-Pope 25' 3PT,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,25.05,Missed,,,,,,,,,,,,,,,,,,,
24,PT09M55.00S,2021-11-03T23:13:27.3Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612761,2,6,2021-11-03T23:13:30Z,240000,,,0,,P. Achiuwa REBOUND (Off:0 Def:2),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,23.0,2.0,2.0,0.0,,,,,,,,,,,
25,PT09M49.00S,2021-11-03T23:13:37.2Z,1,REGULAR,turnover,out-of-bounds,[],1629004,,,1610612761,2,6,2021-11-03T23:13:45Z,250000,,,0,,S. Mykhailiuk step out-of-bounds TURNOVER (1 TO),[1629004],1610612761.0,TOR,step,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,1.0,,,1628172.0,,,,,,,
26,PT09M49.00S,2021-11-03T23:13:41.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,2,6,2021-11-03T23:13:41Z,260000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,PT09M33.00S,2021-11-03T23:14:00.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628398,96.13994743758212,2.696078431372549,1610612764,2,6,2021-11-03T23:14:05Z,270000,-237.0,-16.0,1,right,MISS K. Kuzma 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,23.71,Missed,,,,,,,,,,,,,,,,,,,
28,PT09M29.00S,2021-11-03T23:14:04.7Z,1,REGULAR,rebound,defensive,[],1629004,,,1610612761,2,6,2021-11-03T23:14:05Z,280000,,,0,,S. Mykhailiuk REBOUND (Off:0 Def:1),[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,27.0,1.0,1.0,0.0,,,,,,,,,,,
29,PT09M21.00S,2021-11-03T23:14:13.9Z,1,REGULAR,foul,personal,['2freethrow'],203484,,,1610612761,2,6,2021-11-03T23:14:21Z,290000,,,0,,K. Caldwell-Pope shooting personal FOUL (1 PF) (Mykhailiuk 2 FT),"[203484, 1629004]",1610612764.0,WAS,shooting,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,1627541.0,1.0,0.0,Mykhailiuk,1629004.0,,,
31,PT09M21.00S,2021-11-03T23:14:39.5Z,1,REGULAR,freethrow,1 of 2,[],1629004,,,1610612761,2,7,2021-11-03T23:14:56Z,310000,,,0,,S. Mykhailiuk Free Throw 1 of 2 (1 PTS),[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
32,PT09M21.00S,2021-11-03T23:14:39.5Z,1,REGULAR,freethrow,2 of 2,[],1629004,,,1610612761,2,7,2021-11-03T23:14:56Z,320000,,,0,,MISS S. Mykhailiuk Free Throw 2 of 2,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,Missed,,,,,,,,,,,,,,,,,,,
33,PT09M19.00S,2021-11-03T23:14:41.5Z,1,REGULAR,rebound,defensive,[],203484,,,1610612764,2,7,2021-11-03T23:14:56Z,330000,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:1),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,32.0,1.0,1.0,0.0,,,,,,,,,,,
34,PT09M04.00S,2021-11-03T23:15:10.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,87.72996057818659,34.31372549019608,1610612764,2,7,2021-11-03T23:18:47Z,340000,-78.0,63.0,1,right,MISS K. Kuzma 10' driving bank Shot,[1628398],1610612764.0,WAS,driving bank,,,Kuzma,K. Kuzma,,,,,10.05,Missed,,,,,,,,,,,,,,,,,,,
35,PT09M01.00S,2021-11-03T23:15:13.4Z,1,REGULAR,rebound,defensive,[],1627832,,,1610612761,2,7,2021-11-03T23:15:17Z,350000,,,0,,F. VanVleet REBOUND (Off:0 Def:1),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,34.0,1.0,1.0,0.0,,,,,,,,,,,
36,PT08M56.00S,2021-11-03T23:15:17.6Z,1,REGULAR,2pt,Jump Shot,[],1627832,22.946780551905388,46.81372549019608,1610612761,2,7,2021-11-03T23:15:23Z,360000,16.0,163.0,1,left,MISS F. VanVleet 16' turnaround fadeaway Shot,[1627832],1610612761.0,TOR,turnaround fadeaway,,,VanVleet,F. VanVleet,,,,,16.4,Missed,,,,,,,,,,,,,,,,,,,
37,PT08M54.00S,2021-11-03T23:15:19.6Z,1,REGULAR,rebound,defensive,[],203484,,,1610612764,2,7,2021-11-03T23:15:23Z,370000,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:2),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,36.0,2.0,2.0,0.0,,,,,,,,,,,
38,PT08M45.00S,2021-11-03T23:15:29.5Z,1,REGULAR,turnover,bad pass,[],203915,,,1610612764,2,7,2021-11-03T23:15:34Z,380000,,,0,,S. Dinwiddie bad pass TURNOVER (1 TO),"[203915, 1628384]",1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,1.0,Anunoby,1628384.0,,,,,,,,
39,PT08M45.00S,2021-11-03T23:15:29.5Z,1,REGULAR,steal,,[],1628384,,,1610612761,2,7,2021-11-03T23:15:32Z,390000,,,0,,O. Anunoby STEAL (1 STL),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
40,PT08M38.00S,2021-11-03T23:15:35.5Z,1,REGULAR,turnover,lost ball,[],1628384,,,1610612761,2,7,2021-11-03T23:15:41Z,400000,,,0,,O. Anunoby lost ball TURNOVER (1 TO),"[1628384, 1629655]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,1.0,Gafford,1629655.0,,,,,,,,
41,PT08M38.00S,2021-11-03T23:15:35.5Z,1,REGULAR,steal,,[],1629655,,,1610612764,2,7,2021-11-03T23:15:37Z,410000,,,0,,D. Gafford STEAL (1 STL),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
42,PT08M35.00S,2021-11-03T23:15:39.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203484,94.43166885676742,43.627450980392155,1610612764,4,7,2021-11-03T23:16:02Z,420000,-32.0,0.0,1,right,K. Caldwell-Pope driving finger roll Layup (2 PTS) (K. Kuzma 1 AST),"[203484, 1628398]",1610612764.0,WAS,driving finger roll,,,Caldwell-Pope,K. Caldwell-Pope,,,,,3.19,Made,2.0,K. Kuzma,1628398.0,1.0,,,,,,,,,,,,,,,
44,PT08M16.00S,2021-11-03T23:15:57.8Z,1,REGULAR,3pt,Jump Shot,[],1629018,11.383048620236531,5.392156862745098,1610612761,4,7,2021-11-03T23:16:05Z,440000,223.0,55.0,1,left,MISS G. Trent Jr. 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,22.96,Missed,,,,,,,,,,,,,,,,,,,
45,PT08M16.00S,2021-11-03T23:15:57.8Z,1,REGULAR,rebound,defensive,[],203078,,,1610612764,4,7,2021-11-03T23:16:05Z,450000,,,0,,B. Beal REBOUND (Off:0 Def:1),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,44.0,1.0,1.0,0.0,,,,,,,,,,,
46,PT08M06.00S,2021-11-03T23:16:07.7Z,1,REGULAR,3pt,Jump Shot,[],203915,89.04402102496715,97.54901960784314,1610612764,7,7,2021-11-03T23:16:12Z,460000,238.0,50.0,1,right,S. Dinwiddie 24' 3PT  (3 PTS) (B. Beal 1 AST),"[203915, 203078]",1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,24.3,Made,3.0,B. Beal,203078.0,1.0,,,,,,,,,,,,,,,
48,PT07M46.00S,2021-11-03T23:16:27.4Z,1,REGULAR,3pt,Jump Shot,[],1629018,3.630091984231275,96.32352941176471,1610612761,7,10,2021-11-03T23:16:34Z,480000,-232.0,-18.0,1,left,G. Trent Jr. 3PT  (5 PTS) (F. VanVleet 2 AST),"[1629018, 1627832]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,23.23,Made,5.0,F. VanVleet,1627832.0,2.0,,,,,,,,,,,,,,,
50,PT07M23.00S,2021-11-03T23:16:50.9Z,1,REGULAR,3pt,Jump Shot,[],1628398,92.19776609724047,96.81372549019608,1610612764,7,10,2021-11-03T23:16:55Z,500000,234.0,21.0,1,right,MISS K. Kuzma 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,23.5,Missed,,,,,,,,,,,,,,,,,,,
51,PT07M20.00S,2021-11-03T23:16:53.9Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612761,7,10,2021-11-03T23:16:55Z,510000,,,0,,P. Achiuwa REBOUND (Off:0 Def:3),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,50.0,3.0,3.0,0.0,,,,,,,,,,,
52,PT07M10.00S,2021-11-03T23:17:03.9Z,1,REGULAR,3pt,Jump Shot,[],1629004,33.327858081471746,52.20588235294118,1610612761,7,13,2021-11-03T23:17:08Z,520000,-11.0,261.0,1,left,S. Mykhailiuk 26' 3PT pullup (4 PTS) (G. Trent Jr. 1 AST),"[1629004, 1629018]",1610612761.0,TOR,pullup,,,Mykhailiuk,S. Mykhailiuk,,,,,26.1,Made,4.0,G. Trent Jr.,1629018.0,1.0,,,,,,,,,,,,,,,
54,PT06M54.00S,2021-11-03T23:17:24.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,7,13,2021-11-03T23:17:24Z,540000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT06M54.00S,2021-11-03T23:17:28.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,7,13,2021-11-03T23:17:28Z,550000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M54.00S,2021-11-03T23:17:30.7Z,1,REGULAR,substitution,out,[],203915,,,1610612764,7,13,2021-11-03T23:20:13Z,560000,,,0,,SUB out: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M54.00S,2021-11-03T23:17:30.7Z,1,REGULAR,substitution,in,[],203526,,,1610612764,7,13,2021-11-03T23:20:13Z,570000,,,0,,SUB in: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M51.00S,2021-11-03T23:20:24.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,94.1688567674113,43.13725490196079,1610612764,9,13,2021-11-03T23:20:29Z,580000,-34.0,2.0,1,right,K. Kuzma cutting Layup (2 PTS) (R. Neto 1 AST),"[1628398, 203526]",1610612764.0,WAS,cutting,,,Kuzma,K. Kuzma,,,,,3.44,Made,2.0,R. Neto,203526.0,1.0,,,,,,,,,,,,,,,
60,PT06M35.00S,2021-11-03T23:20:43.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,9,13,2021-11-03T23:20:43Z,600000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT06M25.00S,2021-11-03T23:21:03.9Z,1,REGULAR,turnover,lost ball,[],1630173,,,1610612761,9,13,2021-11-04T00:24:23Z,615000,,,0,,P. Achiuwa lost ball TURNOVER (1 TO),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,1.0,,,,,,,,,,
63,PT06M25.00S,2021-11-03T23:21:24.6Z,1,REGULAR,foul,personal,[],1628384,,,1610612764,9,13,2021-11-04T00:24:23Z,630000,,,0,,O. Anunoby loose ball personal FOUL (1 PF),"[1628384, 203078]",1610612761.0,TOR,loose ball,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,1628172.0,1.0,0.0,Beal,203078.0,,,
65,PT06M14.00S,2021-11-03T23:21:44.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203078,94.1688567674113,53.92156862745098,1610612764,11,13,2021-11-03T23:21:24Z,650000,20.0,2.0,1,right,B. Beal driving Layup (2 PTS),[203078],1610612764.0,WAS,driving,,,Beal,B. Beal,,,,,1.97,Made,2.0,,,,,,,,,,,,,,,,,,
66,PT05M53.00S,2021-11-03T23:22:05.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628384,13.61695137976347,51.225490196078425,1610612761,11,13,2021-11-03T23:22:11Z,660000,-6.0,75.0,1,left,MISS O. Anunoby 7' floating Shot,[1628384],1610612761.0,TOR,floating,,,Anunoby,O. Anunoby,,,,,7.57,Missed,,,,,,,,,,,,,,,,,,,
67,PT05M51.00S,2021-11-03T23:22:07.0Z,1,REGULAR,rebound,offensive,[],1629004,,,1610612761,11,13,2021-11-03T23:22:07Z,670000,,,0,,S. Mykhailiuk REBOUND (Off:1 Def:1),[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,66.0,2.0,1.0,1.0,,,,,,,,,,,
68,PT05M49.00S,2021-11-03T23:22:08.5Z,1,REGULAR,turnover,lost ball,[],1629004,,,1610612761,11,13,2021-11-03T23:22:14Z,680000,,,0,,S. Mykhailiuk lost ball TURNOVER (2 TO),"[1629004, 1629655]",1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,2.0,Gafford,1629655.0,,,,,,,,
69,PT05M49.00S,2021-11-03T23:22:08.5Z,1,REGULAR,steal,,[],1629655,,,1610612764,11,13,2021-11-03T23:22:10Z,690000,,,0,,D. Gafford STEAL (2 STL),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M43.00S,2021-11-03T23:22:15.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628398,93.24901445466492,55.88235294117647,1610612764,11,13,2021-11-03T23:22:20Z,700000,29.0,11.0,1,right,MISS K. Kuzma driving Layup,[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,3.14,Missed,,,,,,,,,,,,,,,,,,,
71,PT05M41.00S,2021-11-03T23:22:17.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612761,11,13,2021-11-03T23:22:20Z,710000,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,70.0,,,,,,,,,,,,,,
72,PT05M41.00S,2021-11-03T23:22:21.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,11,13,2021-11-03T23:22:21Z,720000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M41.00S,2021-11-03T23:22:21.8Z,1,REGULAR,substitution,out,[],203484,,,1610612761,11,13,2021-11-03T23:22:31Z,730000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M41.00S,2021-11-03T23:22:21.8Z,1,REGULAR,substitution,out,[],1629655,,,1610612761,11,13,2021-11-03T23:22:31Z,740000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M41.00S,2021-11-03T23:22:21.8Z,1,REGULAR,substitution,in,[],1630166,,,1610612761,11,13,2021-11-03T23:22:31Z,750000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M41.00S,2021-11-03T23:22:21.8Z,1,REGULAR,substitution,in,[],1626149,,,1610612761,11,13,2021-11-03T23:22:31Z,760000,,,0,,SUB in: M. Harrell,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M26.00S,2021-11-03T23:22:57.8Z,1,REGULAR,2pt,Jump Shot,[],1629018,18.610381077529567,78.67647058823529,1610612761,11,15,2021-11-03T23:23:03Z,770000,-143.0,122.0,1,left,G. Trent Jr. 18' pullup Jump Shot (7 PTS) (P. Achiuwa 1 AST),"[1629018, 1630173]",1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,18.85,Made,7.0,P. Achiuwa,1630173.0,1.0,,,,,,,,,,,,,,,
78,PT05M01.00S,2021-11-03T23:23:22.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,92.46057818659659,46.07843137254902,1610612764,11,15,2021-11-03T23:23:27Z,780000,-20.0,18.0,1,right,MISS K. Kuzma driving Layup,[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,2.69,Missed,,,,,,,,,,,,,,,,,,,
79,PT04M58.00S,2021-11-03T23:23:25.8Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612761,11,15,2021-11-03T23:23:25Z,790000,,,0,,P. Achiuwa REBOUND (Off:0 Def:4),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,78.0,4.0,4.0,0.0,,,,,,,,,,,
80,PT04M44.00S,2021-11-03T23:23:39.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,8.754927726675426,44.6078431372549,1610612761,11,15,2021-11-03T23:23:45Z,800000,27.0,30.0,1,left,MISS P. Achiuwa Layup - blocked,"[1630173, 203078]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,4.02,Missed,,,,,,,,,,,,,,,,,Beal,203078.0,
81,PT04M44.00S,2021-11-03T23:23:39.4Z,1,REGULAR,block,,[],203078,,,1610612761,11,15,2021-11-03T23:23:42Z,810000,,,0,,B. Beal BLOCK (1 BLK),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M41.00S,2021-11-03T23:23:42.4Z,1,REGULAR,rebound,offensive,[],1630173,,,1610612761,11,15,2021-11-03T23:23:45Z,820000,,,0,,P. Achiuwa REBOUND (Off:1 Def:4),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,80.0,5.0,4.0,1.0,,,,,,,,,,,
83,PT04M39.00S,2021-11-03T23:23:44.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630173,8.360709592641262,44.85294117647059,1610612761,11,15,2021-11-03T23:23:48Z,830000,26.0,26.0,1,left,MISS P. Achiuwa Layup,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,3.66,Missed,,,,,,,,,,,,,,,,,,,
84,PT04M37.00S,2021-11-03T23:23:46.8Z,1,REGULAR,rebound,defensive,[],1626149,,,1610612764,11,15,2021-11-03T23:28:52Z,840000,,,0,,M. Harrell REBOUND (Off:0 Def:1),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,83.0,1.0,1.0,0.0,,,,,,,,,,,
85,PT04M36.00S,2021-11-03T23:23:47.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203526,91.01511169513797,56.61764705882353,1610612764,13,15,2021-11-03T23:23:55Z,850000,33.0,32.0,1,right,R. Neto running Layup (2 PTS) (B. Beal 2 AST),"[203526, 203078]",1610612764.0,WAS,running,,,Neto,R. Neto,,,,,4.6,Made,2.0,B. Beal,203078.0,2.0,,,,,,,,,,,,,,,
