actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
26,PT09M21.00S,2022-01-26T00:15:27.0Z,1,REGULAR,rebound,defensive,[],201587,,,1610612746,7,0,2022-01-26T00:21:36Z,260000,,,0,,N. Batum REBOUND (Off:0 Def:1),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,25.0,1.0,1.0,0.0,,,,,,,,,,,
28,PT09M14.00S,2022-01-26T00:15:39.0Z,1,REGULAR,foul,personal,['2freethrow'],1629655,,,1610612746,7,0,2022-01-26T00:15:44Z,270000,,,0,,D. Gafford shooting personal FOUL (1 PF) (Zubac 2 FT),"[1629655, 1627826]",1610612764.0,WAS,shooting,,,Gafford,D. Gafford,,,,,,,,,,,,,,,2882.0,1.0,0.0,Zubac,1627826.0,,,,,,
30,PT09M14.00S,2022-01-26T00:16:05.3Z,1,REGULAR,freethrow,1 of 2,[],1627826,,,1610612746,7,0,2022-01-26T00:17:47Z,290000,,,0,,MISS I. Zubac Free Throw 1 of 2,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,Missed,,,,,,,,,,,,,,,,,,,
31,PT09M14.00S,2022-01-26T00:16:05.3Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612746,7,0,2022-01-26T00:17:47Z,300000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,
32,PT09M14.00S,2022-01-26T00:16:05.3Z,1,REGULAR,freethrow,2 of 2,[],1627826,,,1610612746,7,0,2022-01-26T00:17:47Z,310000,,,0,,MISS I. Zubac Free Throw 2 of 2,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,Missed,,,,,,,,,,,,,,,,,,,
33,PT09M12.00S,2022-01-26T00:16:07.3Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,7,0,2022-01-26T00:17:47Z,320000,,,0,,K. Kuzma REBOUND (Off:0 Def:1),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,32.0,1.0,1.0,0.0,,,,,,,,,,,
34,PT08M54.00S,2022-01-26T00:16:40.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,7.440867279894875,50.245098039215684,1610612764,9,0,2022-01-26T00:16:43Z,330000,-1.0,17.0,1,left,D. Gafford cutting DUNK (4 PTS) (B. Beal 1 AST),"[1629655, 203078]",1610612764.0,WAS,cutting,,,Gafford,D. Gafford,,,,,1.74,Made,4.0,B. Beal,203078.0,1.0,,,,,,,,,,,,,,,
36,PT08M46.00S,2022-01-26T00:16:50.1Z,1,REGULAR,foul,personal,['2freethrow'],1629655,,,1610612746,9,0,2022-01-26T00:16:57Z,350000,,,0,,D. Gafford shooting personal FOUL (2 PF) (Zubac 2 FT),"[1629655, 1627826]",1610612764.0,WAS,shooting,,,Gafford,D. Gafford,,,,,,,,,,,,,,,1627541.0,2.0,0.0,Zubac,1627826.0,,,,,,
38,PT08M46.00S,2022-01-26T00:17:19.5Z,1,REGULAR,freethrow,1 of 2,[],1627826,,,1610612746,9,1,2022-01-26T00:17:19Z,370000,,,0,,I. Zubac Free Throw 1 of 2 (1 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
39,PT08M46.00S,2022-01-26T00:17:36.9Z,1,REGULAR,freethrow,2 of 2,[],1627826,,,1610612746,9,2,2022-01-26T00:17:36Z,380000,,,0,,I. Zubac Free Throw 2 of 2 (2 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
40,PT08M29.00S,2022-01-26T00:17:56.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,12.565703022339028,64.2156862745098,1610612764,9,2,2022-01-26T00:18:00Z,390000,-71.0,66.0,1,left,MISS K. Kuzma 9' turnaround fadeaway Shot,[1628398],1610612764.0,WAS,turnaround fadeaway,,,Kuzma,K. Kuzma,,,,,9.67,Missed,,,,,,,,,,,,,,,,,,,
41,PT08M25.00S,2022-01-26T00:18:00.2Z,1,REGULAR,rebound,defensive,[],201587,,,1610612746,9,2,2022-01-26T00:18:00Z,400000,,,0,,N. Batum REBOUND (Off:0 Def:2),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,40.0,2.0,2.0,0.0,,,,,,,,,,,
69,PT08M20.00S,2022-01-26T00:18:07.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202704,91.40932982917214,52.69607843137255,1610612746,9,2,2022-01-26T00:24:54Z,425000,13.0,28.0,1,right,MISS R. Jackson running Layup - blocked,"[202704, 1628398]",1610612746.0,LAC,running,,,Jackson,R. Jackson,,,,,3.14,Missed,,,,,,,,,,,,,,Kuzma,1628398.0,,,,
70,PT08M20.00S,2022-01-26T00:18:07.8Z,1,REGULAR,block,,[],1628398,,,1610612746,9,2,2022-01-26T00:24:25Z,427500,,,0,,K. Kuzma BLOCK (1 BLK),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT08M20.00S,2022-01-26T00:18:07.8Z,1,REGULAR,rebound,defensive,[],203484,,,1610612764,9,2,2022-01-26T00:24:25Z,428750,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:1),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,69.0,1.0,1.0,0.0,,,,,,,,,,,
44,PT08M18.00S,2022-01-26T00:18:11.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,9,2,2022-01-26T00:24:25Z,430000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,PT08M18.00S,2022-01-26T00:18:35.7Z,1,REGULAR,foul,personal,['1freethrow'],201587,,,1610612764,9,2,2022-01-26T00:24:25Z,440000,,,0,,N. Batum away-from-play personal FOUL (1 PF) (Kuzma 1 FT),"[201587, 1628398]",1610612746.0,LAC,away-from-play,,,Batum,N. Batum,,,,,,,,,,,,,,,1626300.0,1.0,0.0,Kuzma,1628398.0,,,,,,
47,PT08M18.00S,2022-01-26T00:18:56.2Z,1,REGULAR,freethrow,1 of 1,[],203078,,,1610612764,9,2,2022-01-26T00:24:25Z,460000,,,0,,MISS B. Beal away-from-play Free Throw 1 of 1,[203078],1610612764.0,WAS,away-from-play,,,Beal,B. Beal,,,,,,Missed,,,,,,,,,,,,,,,,,,,
48,PT08M18.00S,2022-01-26T00:18:56.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,9,2,2022-01-26T00:19:14Z,470000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,47.0,,,,,,,,,,,,,,
49,PT08M13.00S,2022-01-26T00:19:19.1Z,1,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612764,9,2,2022-01-26T00:19:27Z,480000,,,0,,I. Zubac shooting personal FOUL (1 PF) (Gafford 2 FT),"[1627826, 1629655]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,,,,,,,,,,,1626300.0,1.0,0.0,Gafford,1629655.0,,,,,,
51,PT08M13.00S,2022-01-26T00:19:53.9Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629655,,,1610612764,10,2,2022-01-26T00:24:25Z,500000,,,0,,D. Gafford Free Throw 1 of 2 (5 PTS),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
52,PT08M13.00S,2022-01-26T00:20:10.9Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629655,,,1610612764,11,2,2022-01-26T00:24:25Z,510000,,,0,,D. Gafford Free Throw 2 of 2 (6 PTS),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
53,PT08M01.00S,2022-01-26T00:20:23.8Z,1,REGULAR,3pt,Jump Shot,[],1629599,66.44218134034165,57.35294117647059,1610612746,11,2,2022-01-26T00:24:25Z,520000,37.0,263.0,1,right,MISS A. Coffey 26' 3PT,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,26.55,Missed,,,,,,,,,,,,,,,,,,,
54,PT07M58.00S,2022-01-26T00:20:26.8Z,1,REGULAR,rebound,defensive,[],1629655,,,1610612764,11,2,2022-01-26T00:20:29Z,530000,,,0,,D. Gafford REBOUND (Off:0 Def:1),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,53.0,1.0,1.0,0.0,,,,,,,,,,,
55,PT07M49.00S,2022-01-26T00:20:35.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,10.463206307490145,54.41176470588235,1610612764,11,2,2022-01-26T00:20:38Z,540000,-22.0,46.0,1,left,MISS D. Gafford cutting Layup,[1629655],1610612764.0,WAS,cutting,,,Gafford,D. Gafford,,,,,5.09,Missed,,,,,,,,,,,,,,,,,,,
56,PT07M47.00S,2022-01-26T00:20:37.2Z,1,REGULAR,rebound,defensive,[],201587,,,1610612746,11,2,2022-01-26T00:20:37Z,550000,,,0,,N. Batum REBOUND (Off:0 Def:3),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,55.0,3.0,3.0,0.0,,,,,,,,,,,
57,PT07M41.00S,2022-01-26T00:20:44.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,87.86136662286465,50.245098039215684,1610612746,11,2,2022-01-26T00:20:47Z,560000,1.0,62.0,1,right,MISS I. Zubac 6' Hook,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,6.16,Missed,,,,,,,,,,,,,,,,,,,
58,PT07M39.00S,2022-01-26T00:20:46.0Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,11,2,2022-01-26T00:20:47Z,570000,,,0,,K. Kuzma REBOUND (Off:0 Def:2),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,57.0,2.0,2.0,0.0,,,,,,,,,,,
59,PT07M34.00S,2022-01-26T00:20:51.1Z,1,REGULAR,turnover,lost ball,[],1628398,,,1610612764,11,2,2022-01-26T00:20:57Z,580000,,,0,,K. Kuzma lost ball TURNOVER (1 TO),"[1628398, 1629611]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,1.0,Mann,1629611.0,
60,PT07M34.00S,2022-01-26T00:20:51.1Z,1,REGULAR,steal,,[],1629611,,,1610612746,11,2,2022-01-26T00:20:53Z,590000,,,0,,T. Mann STEAL (1 STL),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT07M30.00S,2022-01-26T00:20:55.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629611,90.48948751642575,58.333333333333336,1610612746,11,2,2022-01-26T00:26:02Z,600000,42.0,37.0,1,right,MISS T. Mann running DUNK - blocked,"[1629611, 1629655]",1610612746.0,LAC,running,,,Mann,T. Mann,,,,,5.57,Missed,,,,,,,,,,,,,,Gafford,1629655.0,,,,
62,PT07M30.00S,2022-01-26T00:20:55.1Z,1,REGULAR,block,,[],1629655,,,1610612746,11,2,2022-01-26T00:20:57Z,610000,,,0,,D. Gafford BLOCK (1 BLK),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT07M26.00S,2022-01-26T00:20:59.1Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,11,2,2022-01-26T00:21:06Z,620000,,,0,,K. Kuzma REBOUND (Off:0 Def:3),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,61.0,3.0,3.0,0.0,,,,,,,,,,,
64,PT07M20.00S,2022-01-26T00:21:05.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,6.783837056504599,51.470588235294116,1610612764,13,2,2022-01-26T00:21:10Z,630000,-7.0,11.0,1,left,K. Kuzma cutting Layup (4 PTS) (S. Dinwiddie 2 AST),"[1628398, 203915]",1610612764.0,WAS,cutting,,,Kuzma,K. Kuzma,,,,,1.35,Made,4.0,S. Dinwiddie,203915.0,2.0,,,,,,,,,,,,,,,
66,PT07M20.00S,2022-01-26T00:21:09.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,13,2,2022-01-26T00:21:09Z,650000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT07M09.00S,2022-01-26T00:24:20.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,86.15308804204993,53.92156862745098,1610612746,13,2,2022-01-26T00:24:39Z,660000,20.0,78.0,1,right,MISS R. Jackson 8' floating Shot,[202704],1610612746.0,LAC,floating,,,Jackson,R. Jackson,,,,,8.01,Missed,,,,,,,,,,,,,,,,,,,
68,PT07M07.00S,2022-01-26T00:24:22.3Z,1,REGULAR,rebound,defensive,[],203915,,,1610612764,13,2,2022-01-26T00:24:22Z,670000,,,0,,S. Dinwiddie REBOUND (Off:0 Def:1),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,67.0,1.0,1.0,0.0,,,,,,,,,,,
72,PT06M43.00S,2022-01-26T00:24:45.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,7.966491458607096,45.588235294117645,1610612764,15,2,2022-01-26T00:24:51Z,680000,22.0,22.0,1,left,D. Gafford alley-oop Layup (8 PTS) (K. Kuzma 2 AST),"[1629655, 1628398]",1610612764.0,WAS,alley-oop,,,Gafford,D. Gafford,,,,,3.15,Made,8.0,K. Kuzma,1628398.0,2.0,,,,,,,,,,,,,,,
74,PT06M30.00S,2022-01-26T00:24:59.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,90.09526938239159,58.82352941176471,1610612746,15,2,2022-01-26T00:25:07Z,700000,44.0,41.0,1,right,MISS R. Jackson bank Shot,[202704],1610612746.0,LAC,bank,,,Jackson,R. Jackson,,,,,5.99,Missed,,,,,,,,,,,,,,,,,,,
75,PT06M28.00S,2022-01-26T00:25:01.6Z,1,REGULAR,rebound,offensive,[],1627826,,,1610612746,15,2,2022-01-26T00:31:12Z,710000,,,0,,I. Zubac REBOUND (Off:1 Def:0),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,74.0,1.0,0.0,1.0,,,,,,,,,,,
119,PT06M27.00S,2022-01-26T00:25:01.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627826,91.90210249671485,49.50980392156863,1610612746,15,2,2022-01-26T00:30:48Z,715000,-2.0,24.0,1,right,MISS I. Zubac tip Layup,[1627826],1610612746.0,LAC,tip,,,Zubac,I. Zubac,,,,,2.37,Missed,,,,,,,,,,,,,,,,,,,
120,PT06M27.00S,2022-01-26T00:25:01.3Z,1,REGULAR,rebound,offensive,[],1627826,,,1610612746,15,2,2022-01-26T00:30:48Z,717500,,,0,,I. Zubac REBOUND (Off:2 Def:0),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,119.0,2.0,0.0,2.0,,,,,,,,,,,
76,PT06M25.00S,2022-01-26T00:25:03.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627826,92.32917214191852,53.18627450980392,1610612746,15,2,2022-01-26T00:31:34Z,720000,16.0,20.0,1,right,MISS I. Zubac tip Layup,[1627826],1610612746.0,LAC,tip,,,Zubac,I. Zubac,,,,,2.52,Missed,,,,,,,,,,,,,,,,,,,
77,PT06M23.00S,2022-01-26T00:25:05.1Z,1,REGULAR,rebound,defensive,[],203078,,,1610612764,15,2,2022-01-26T00:25:05Z,730000,,,0,,B. Beal REBOUND (Off:0 Def:2),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,76.0,2.0,2.0,0.0,,,,,,,,,,,
78,PT06M14.00S,2022-01-26T00:25:14.6Z,1,REGULAR,3pt,Jump Shot,[],203915,23.340998685939553,92.15686274509804,1610612764,15,2,2022-01-26T00:25:22Z,740000,-211.0,167.0,1,left,MISS S. Dinwiddie 26' 3PT,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,26.89,Missed,,,,,,,,,,,,,,,,,,,
79,PT06M07.00S,2022-01-26T00:25:21.6Z,1,REGULAR,rebound,offensive,[],1629655,,,1610612764,15,2,2022-01-26T00:25:22Z,750000,,,0,,D. Gafford REBOUND (Off:1 Def:1),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,78.0,2.0,1.0,1.0,,,,,,,,,,,
80,PT06M07.00S,2022-01-26T00:25:21.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629655,5.590000152587891,50.0,1610612764,17,2,2022-01-26T00:25:21Z,760000,0.0,0.0,1,left,D. Gafford putback DUNK (10 PTS),[1629655],1610612764.0,WAS,putback,,,Gafford,D. Gafford,,,,,0.0,Made,10.0,,,,,,,,,,,,,,,,,,
81,PT05M58.00S,2022-01-26T00:25:30.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629599,81.68528252299606,50.73529411764706,1610612746,17,4,2022-01-26T00:25:34Z,770000,4.0,120.0,1,right,A. Coffey 11' pullup Jump Shot (2 PTS) (R. Jackson 1 AST),"[1629599, 202704]",1610612746.0,LAC,pullup,,,Coffey,A. Coffey,,,,,11.98,Made,2.0,R. Jackson,202704.0,1.0,,,,,,,,,,,,,,,
86,PT05M32.00S,2022-01-26T00:26:04.1Z,1,REGULAR,foul,personal,['2freethrow'],201587,,,1610612764,17,4,2022-01-26T00:26:51Z,820000,,,0,,N. Batum shooting personal FOUL (2 PF) (Caldwell-Pope 2 FT),"[201587, 203484]",1610612746.0,LAC,shooting,,,Batum,N. Batum,,,,,,,,,,,,,,,1626300.0,2.0,0.0,Caldwell-Pope,203484.0,,,,,,
88,PT05M32.00S,2022-01-26T00:26:53.1Z,1,REGULAR,instantreplay,request,[],0,,,1610612764,17,4,2022-01-26T00:27:15Z,840000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SC - No Violation - Foul Before
89,PT05M32.00S,2022-01-26T00:27:59.1Z,1,REGULAR,freethrow,1 of 2,[],203484,,,1610612764,18,4,2022-01-26T00:27:59Z,850000,,,0,,K. Caldwell-Pope Free Throw 1 of 2 (1 PTS),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
90,PT05M32.00S,2022-01-26T00:27:59.7Z,1,REGULAR,substitution,out,[],1629655,,,1610612764,18,4,2022-01-26T00:28:15Z,860000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M32.00S,2022-01-26T00:27:59.7Z,1,REGULAR,substitution,out,[],203915,,,1610612764,18,4,2022-01-26T00:28:15Z,870000,,,0,,SUB out: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M32.00S,2022-01-26T00:27:59.7Z,1,REGULAR,substitution,out,[],201587,,,1610612764,18,4,2022-01-26T00:28:15Z,880000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M32.00S,2022-01-26T00:27:59.7Z,1,REGULAR,substitution,out,[],202704,,,1610612764,18,4,2022-01-26T00:28:15Z,890000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M32.00S,2022-01-26T00:27:59.7Z,1,REGULAR,substitution,out,[],1629611,,,1610612764,18,4,2022-01-26T00:28:15Z,900000,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M32.00S,2022-01-26T00:27:59.7Z,1,REGULAR,substitution,out,[],1627826,,,1610612764,18,4,2022-01-26T00:28:15Z,910000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M32.00S,2022-01-26T00:27:59.7Z,1,REGULAR,substitution,in,[],1630166,,,1610612764,18,4,2022-01-26T00:28:15Z,920000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
