actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,value
89,PT05M22.00S,2021-11-07T23:23:00.4Z,1,REGULAR,substitution,in,[],1626192,,,1610612749,12,11,2021-11-07T23:24:47Z,890000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M22.00S,2021-11-07T23:23:00.4Z,1,REGULAR,substitution,in,[],1628400,,,1610612749,12,11,2021-11-07T23:24:47Z,900000,,,0,,SUB in: S. Ojeleye,[1628400],1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M22.00S,2021-11-07T23:23:30.6Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1628960,,,1610612749,12,12,2021-11-07T23:23:30Z,910000,,,0,,G. Allen Free Throw 1 of 1 (6 PTS),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,Made,,,,,,,,,,6.0,,,,,,,,,
92,PT05M00.00S,2021-11-07T23:23:54.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628398,6.652431011826544,50.49019607843137,1610612764,14,12,2021-11-07T23:24:00Z,920000,-2.0,10.0,1,left,K. Kuzma cutting DUNK (5 PTS) (D. Avdija 1 AST),"[1628398, 1630166]",1610612764.0,WAS,cutting,,,Kuzma,K. Kuzma,,,,,1.03,Made,,,,,,,,,,5.0,,,D. Avdija,1630166.0,1.0,,,,
94,PT04M45.00S,2021-11-07T23:24:09.3Z,1,REGULAR,3pt,Jump Shot,[],1628960,71.43561103810775,16.176470588235293,1610612749,14,15,2021-11-07T23:24:14Z,940000,-169.0,216.0,1,right,G. Allen 27' 3PT pullup (9 PTS) (G. Hill 1 AST),"[1628960, 201588]",1610612749.0,MIL,pullup,,,Allen,G. Allen,,,,,27.43,Made,,,,,,,,,,9.0,,,G. Hill,201588.0,1.0,,,,
95,PT04M29.00S,2021-11-07T23:24:24.6Z,1,REGULAR,3pt,Jump Shot,[],1628398,18.478975032851512,5.88235294117647,1610612764,17,15,2021-11-07T23:24:30Z,950000,221.0,121.0,1,left,K. Kuzma 25' 3PT  (8 PTS) (B. Beal 2 AST),"[1628398, 203078]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,25.17,Made,,,,,,,,,,8.0,,,B. Beal,203078.0,2.0,,,,
98,PT04M10.00S,2021-11-07T23:24:44.1Z,1,REGULAR,3pt,Jump Shot,[],1626192,95.0886990801577,97.79411764705883,1610612749,17,15,2021-11-07T23:24:48Z,970000,239.0,-6.0,1,right,MISS P. Connaughton 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,23.91,Missed,,,,,,,,,,,,,,,,,,,
99,PT04M08.00S,2021-11-07T23:24:46.1Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,17,15,2021-11-07T23:24:48Z,980000,,,0,,K. Kuzma REBOUND (Off:0 Def:4),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,98.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
100,PT04M01.00S,2021-11-07T23:24:58.8Z,1,REGULAR,foul,offensive,[],1626149,,,1610612764,17,15,2021-11-07T23:25:07Z,990000,,,0,,M. Harrell charge offensive FOUL (1 PF),"[1626149, 201588]",1610612764.0,WAS,charge,,,Harrell,M. Harrell,,,,,,,,,,,1162.0,1.0,0.0,Hill,201588.0,,,,,,,,,,
102,PT04M01.00S,2021-11-07T23:24:58.8Z,1,REGULAR,turnover,offensive foul,[],1626149,,,1610612764,17,15,2021-11-07T23:24:58Z,1010000,,,0,,M. Harrell offensive foul TURNOVER (1 TO),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,1162.0,,,,,,,,,,,1.0,,,
103,PT04M01.00S,2021-11-07T23:25:04.1Z,1,REGULAR,substitution,out,[],1628398,,,1610612749,17,15,2021-11-07T23:25:07Z,1020000,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M01.00S,2021-11-07T23:25:04.1Z,1,REGULAR,substitution,in,[],1630557,,,1610612749,17,15,2021-11-07T23:25:07Z,1030000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M53.00S,2021-11-07T23:25:25.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628400,93.38042049934296,97.30392156862744,1610612749,17,18,2021-11-07T23:25:32Z,1040000,237.0,10.0,1,right,S. Ojeleye 3PT  (3 PTS) (G. Hill 2 AST),"[1628400, 201588]",1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,23.67,Made,,,,,,,,,,3.0,,,G. Hill,201588.0,2.0,,,,
107,PT03M52.00S,2021-11-07T23:25:32.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,17,18,2021-11-07T23:25:32Z,1060000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M52.00S,2021-11-07T23:26:10.6Z,1,REGULAR,substitution,out,[],1628960,,,1610612764,17,18,2021-11-07T23:28:13Z,1070000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M52.00S,2021-11-07T23:26:10.6Z,1,REGULAR,substitution,in,[],1629620,,,1610612764,17,18,2021-11-07T23:28:13Z,1080000,,,0,,SUB in: J. Robinson,[1629620],1610612749.0,MIL,,,,Robinson,J. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M40.00S,2021-11-07T23:28:36.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,7.178055190538765,42.64705882352941,1610612764,19,18,2021-11-07T23:28:40Z,1090000,37.0,15.0,1,left,B. Beal driving bank Jump Shot (4 PTS),[203078],1610612764.0,WAS,driving bank,,,Beal,B. Beal,,,,,3.97,Made,,,,,,,,,,4.0,,,,,,,,,
111,PT03M29.00S,2021-11-07T23:28:46.4Z,1,REGULAR,2pt,Jump Shot,[],201588,87.99277266754271,78.18627450980392,1610612749,19,20,2021-11-07T23:29:34Z,1100000,141.0,60.0,1,right,G. Hill 15' pullup bank Jump Shot (2 PTS),[201588],1610612749.0,MIL,pullup bank,,,Hill,G. Hill,,,,,15.33,Made,,,,,,,,,,2.0,,,,,,,,,
112,PT03M20.00S,2021-11-07T23:28:59.3Z,1,REGULAR,turnover,traveling,[],203526,,,1610612764,19,20,2021-11-07T23:29:04Z,1110000,,,0,,R. Neto traveling TURNOVER (1 TO),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,1162.0,,,,,,,,,,,1.0,,,
113,PT03M04.00S,2021-11-07T23:29:24.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,19,20,2021-11-07T23:29:24Z,1120000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M59.00S,2021-11-07T23:29:48.6Z,1,REGULAR,turnover,out-of-bounds,[],201588,,,1610612749,19,20,2021-11-07T23:30:01Z,1130000,,,0,,G. Hill step out-of-bounds TURNOVER (1 TO),[201588],1610612749.0,MIL,step,,,Hill,G. Hill,,,,,,,,,,,1627964.0,,,,,,,,,,,1.0,,,
115,PT02M41.00S,2021-11-07T23:30:15.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203526,20.18725361366623,38.970588235294116,1610612764,19,20,2021-11-07T23:30:19Z,1140000,55.0,137.0,1,left,MISS R. Neto 14' pullup Shot,[203526],1610612764.0,WAS,pullup,,,Neto,R. Neto,,,,,14.79,Missed,,,,,,,,,,,,,,,,,,,
116,PT02M37.00S,2021-11-07T23:30:19.4Z,1,REGULAR,rebound,defensive,[],1628400,,,1610612749,19,20,2021-11-07T23:30:19Z,1150000,,,0,,S. Ojeleye REBOUND (Off:0 Def:1),[1628400],1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,,,115.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
117,PT02M28.00S,2021-11-07T23:30:28.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626192,90.3580814717477,59.80392156862745,1610612749,19,20,2021-11-07T23:30:34Z,1160000,49.0,38.0,1,right,MISS P. Connaughton 6' driving Layup,[1626192],1610612749.0,MIL,driving,,,Connaughton,P. Connaughton,,,,,6.21,Missed,,,,,,,,,,,,,,,,,,,
118,PT02M25.00S,2021-11-07T23:30:30.6Z,1,REGULAR,rebound,defensive,[],1626149,,,1610612764,19,20,2021-11-07T23:30:30Z,1170000,,,0,,M. Harrell REBOUND (Off:0 Def:1),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,117.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
119,PT02M09.00S,2021-11-07T23:30:46.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1626149,8.09789750328515,40.44117647058824,1610612764,19,20,2021-11-07T23:30:50Z,1180000,48.0,24.0,1,left,MISS M. Harrell turnaround Hook,[1626149],1610612764.0,WAS,turnaround,,,Harrell,M. Harrell,,,,,5.33,Missed,,,,,,,,,,,,,,,,,,,
120,PT02M07.00S,2021-11-07T23:30:48.5Z,1,REGULAR,rebound,defensive,[],1629620,,,1610612749,19,20,2021-11-07T23:30:50Z,1190000,,,0,,J. Robinson REBOUND (Off:0 Def:1),[1629620],1610612749.0,MIL,,,,Robinson,J. Robinson,,,,,,,119.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
121,PT01M59.00S,2021-11-07T23:30:57.0Z,1,REGULAR,3pt,Jump Shot,[],201588,95.0886990801577,2.696078431372549,1610612749,19,20,2021-11-07T23:31:01Z,1200000,-237.0,-6.0,1,right,MISS G. Hill 3PT,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,23.66,Missed,,,,,,,,,,,,,,,,,,,
122,PT01M55.00S,2021-11-07T23:31:01.0Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,19,20,2021-11-07T23:31:01Z,1210000,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,121.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
123,PT01M50.00S,2021-11-07T23:31:05.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203078,8.09789750328515,54.90196078431373,1610612764,21,20,2021-11-07T23:31:10Z,1220000,-25.0,24.0,1,left,B. Beal driving Layup (6 PTS) (D. Avdija 2 AST),"[203078, 1630166]",1610612764.0,WAS,driving,,,Beal,B. Beal,,,,,3.4,Made,,,,,,,,,,6.0,,,D. Avdija,1630166.0,2.0,,,,
125,PT01M42.00S,2021-11-07T23:31:15.4Z,1,REGULAR,foul,personal,['2freethrow'],1626149,,,1610612749,21,20,2021-11-07T23:31:27Z,1240000,,,0,,M. Harrell shooting personal FOUL (2 PF) (Connaughton 2 FT),"[1626149, 1626192]",1610612764.0,WAS,shooting,,,Harrell,M. Harrell,,,,,,,,,,,1627964.0,2.0,0.0,Connaughton,1626192.0,,,,,,,,,,
127,PT01M42.00S,2021-11-07T23:31:49.7Z,1,REGULAR,freethrow,1 of 2,[],1626192,,,1610612749,21,20,2021-11-07T23:31:49Z,1260000,,,0,,MISS P. Connaughton Free Throw 1 of 2,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,Missed,,,,,,,,,,,,,,,,,,,
128,PT01M42.00S,2021-11-07T23:31:49.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,21,20,2021-11-07T23:31:49Z,1270000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,127.0,,,,,,,,,,,,,,,,,,
129,PT01M42.00S,2021-11-07T23:31:50.4Z,1,REGULAR,substitution,out,[],203078,,,1610612749,21,20,2021-11-07T23:31:58Z,1280000,,,0,,SUB out: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT01M42.00S,2021-11-07T23:31:50.4Z,1,REGULAR,substitution,out,[],201588,,,1610612749,21,20,2021-11-07T23:31:58Z,1290000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT01M42.00S,2021-11-07T23:31:50.4Z,1,REGULAR,substitution,out,[],203648,,,1610612749,21,20,2021-11-07T23:31:58Z,1300000,,,0,,SUB out: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT01M42.00S,2021-11-07T23:31:50.4Z,1,REGULAR,substitution,in,[],1628988,,,1610612749,21,20,2021-11-07T23:31:58Z,1310000,,,0,,SUB in: A. Holiday,[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT01M42.00S,2021-11-07T23:31:50.4Z,1,REGULAR,substitution,in,[],203507,,,1610612749,21,20,2021-11-07T23:31:58Z,1320000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT01M42.00S,2021-11-07T23:31:50.4Z,1,REGULAR,substitution,in,[],1629670,,,1610612749,21,20,2021-11-07T23:31:58Z,1330000,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M42.00S,2021-11-07T23:32:16.2Z,1,REGULAR,freethrow,2 of 2,[],1626192,,,1610612749,21,21,2021-11-07T23:32:16Z,1340000,,,0,,P. Connaughton Free Throw 2 of 2 (1 PTS),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,Made,,,,,,,,,,1.0,,,,,,,,,
136,PT01M27.00S,2021-11-07T23:32:33.5Z,1,REGULAR,turnover,bad pass,[],1630557,,,1610612764,21,21,2021-11-07T23:32:37Z,1350000,,,0,,C. Kispert bad pass TURNOVER (1 TO),"[1630557, 203507]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,1.0,Antetokounmpo,203507.0,
137,PT01M27.00S,2021-11-07T23:32:33.5Z,1,REGULAR,steal,,[],203507,,,1610612749,21,21,2021-11-07T23:38:21Z,1360000,,,0,,G. Antetokounmpo STEAL (1 STL),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M15.00S,2021-11-07T23:32:47.3Z,1,REGULAR,turnover,bad pass,[],1626192,,,1610612749,21,21,2021-11-07T23:46:00Z,1370000,,,0,,P. Connaughton bad pass TURNOVER (1 TO),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,1155.0,,,,,,,,,,,1.0,,,
139,PT01M15.00S,2021-11-07T23:32:50.1Z,1,REGULAR,substitution,out,[],203526,,,1610612764,21,21,2021-11-07T23:32:55Z,1380000,,,0,,SUB out: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT01M15.00S,2021-11-07T23:32:50.1Z,1,REGULAR,substitution,in,[],203915,,,1610612764,21,21,2021-11-07T23:32:55Z,1390000,,,0,,SUB in: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT01M01.00S,2021-11-07T23:33:18.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628988,5.075558475689881,5.147058823529411,1610612764,24,21,2021-11-07T23:33:22Z,1400000,224.0,-5.0,1,left,A. Holiday 3PT  (3 PTS) (M. Harrell 1 AST),"[1628988, 1626149]",1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,22.44,Made,,,,,,,,,,3.0,,,M. Harrell,1626149.0,1.0,,,,
143,PT00M54.40S,2021-11-07T23:33:29.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630166,,,1610612749,24,21,2021-11-07T23:33:34Z,1420000,,,0,,D. Avdija shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1630166, 203507]",1610612764.0,WAS,shooting,,,Avdija,D. Avdija,,,,,,,,,,,1155.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,
145,PT00M54.40S,2021-11-07T23:34:06.1Z,1,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,24,21,2021-11-07T23:34:30Z,1440000,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Missed,,,,,,,,,,,,,,,,,,,
146,PT00M54.40S,2021-11-07T23:34:06.1Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612749,24,21,2021-11-07T23:34:30Z,1450000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,145.0,,,,,,,,,,,,,,,,,,
147,PT00M54.40S,2021-11-07T23:34:06.1Z,1,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,24,21,2021-11-07T23:34:30Z,1460000,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Missed,,,,,,,,,,,,,,,,,,,
148,PT00M52.20S,2021-11-07T23:34:08.3Z,1,REGULAR,rebound,offensive,[],203507,,,1610612749,24,21,2021-11-07T23:34:30Z,1470000,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:1),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,147.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
149,PT00M51.80S,2021-11-07T23:34:29.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203507,89.83245729303549,51.9607843137255,1610612749,24,23,2021-11-07T23:34:34Z,1480000,10.0,43.0,1,right,G. Antetokounmpo floating Jump Shot (2 PTS),[203507],1610612749.0,MIL,floating,,,Antetokounmpo,G. Antetokounmpo,,,,,4.42,Made,,,,,,,,,,2.0,,,,,,,,,
150,PT00M41.90S,2021-11-07T23:34:41.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626149,6.1268068331143235,55.392156862745104,1610612764,26,23,2021-11-07T23:34:46Z,1490000,-27.0,5.0,1,left,M. Harrell cutting DUNK (2 PTS) (S. Dinwiddie 2 AST),"[1626149, 203915]",1610612764.0,WAS,cutting,,,Harrell,M. Harrell,,,,,2.75,Made,,,,,,,,,,2.0,,,S. Dinwiddie,203915.0,2.0,,,,
152,PT00M33.20S,2021-11-07T23:34:55.7Z,1,REGULAR,3pt,Jump Shot,[],203507,68.28186596583443,68.62745098039215,1610612749,26,23,2021-11-07T23:35:00Z,1510000,93.0,246.0,1,right,MISS G. Antetokounmpo 26' pullup 3PT,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,26.27,Missed,,,,,,,,,,,,,,,,,,,
153,PT00M29.80S,2021-11-07T23:34:59.1Z,1,REGULAR,rebound,defensive,[],1626149,,,1610612764,26,23,2021-11-07T23:35:00Z,1520000,,,0,,M. Harrell REBOUND (Off:0 Def:2),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,152.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
154,PT00M13.00S,2021-11-07T23:35:16.0Z,1,REGULAR,3pt,Jump Shot,[],1628988,33.85348226018397,50.49019607843137,1610612764,26,23,2021-11-07T23:35:21Z,1530000,-2.0,266.0,1,left,MISS A. Holiday 26' 3PT,[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,26.57,Missed,,,,,,,,,,,,,,,,,,,
155,PT00M09.10S,2021-11-07T23:35:19.8Z,1,REGULAR,rebound,defensive,[],1626192,,,1610612749,26,23,2021-11-07T23:35:19Z,1540000,,,0,,P. Connaughton REBOUND (Off:0 Def:1),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,154.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
156,PT00M01.20S,2021-11-07T23:35:29.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203915,,,1610612749,26,23,2021-11-07T23:44:08Z,1550000,,,0,,S. Dinwiddie personal FOUL (1 PF) (Antetokounmpo 2 FT),"[203915, 203507]",1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,1627964.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,
158,PT00M01.20S,2021-11-07T23:36:21.5Z,1,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,26,23,2021-11-07T23:44:08Z,1575000,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Missed,,,,,,,,,,,,,,,,,,,
159,PT00M01.20S,2021-11-07T23:36:21.5Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612749,26,23,2021-11-07T23:44:08Z,1582500,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,158.0,,,,,,,,,,,,,,,,,,
162,PT00M01.20S,2021-11-07T23:36:21.5Z,1,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,26,24,2021-11-07T23:44:08Z,1586250,,,0,,G. Antetokounmpo Free Throw 2 of 2 (3 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,,,,,,,,,,3.0,,,,,,,,,
160,PT00M01.20S,2021-11-07T23:36:22.1Z,1,REGULAR,substitution,out,[],1629620,,,1610612764,26,24,2021-11-07T23:43:34Z,1590000,,,0,,SUB out: J. Robinson,[1629620],1610612749.0,MIL,,,,Robinson,J. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT00M01.20S,2021-11-07T23:36:22.1Z,1,REGULAR,substitution,in,[],203648,,,1610612764,26,24,2021-11-07T23:43:34Z,1600000,,,0,,SUB in: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT00M00.10S,2021-11-07T23:36:55.8Z,1,REGULAR,3pt,Jump Shot,[],1630557,29.77989487516426,85.7843137254902,1610612764,26,24,2021-11-07T23:37:12Z,1605000,-179.0,227.0,1,left,MISS C. Kispert 28' 3PT - blocked,"[1630557, 203507]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,28.93,Missed,,,,,,,,,,,Antetokounmpo,203507.0,,,,,,,
164,PT00M00.10S,2021-11-07T23:36:55.8Z,1,REGULAR,block,,[],203507,,,1610612764,26,24,2021-11-07T23:36:58Z,1607500,,,0,,G. Antetokounmpo BLOCK (1 BLK),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT00M00.10S,2021-11-07T23:36:55.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,26,24,2021-11-07T23:37:12Z,1608750,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,163.0,,,,,,,,,,,,,,,,,,
166,PT00M00.00S,2021-11-07T23:37:02.2Z,1,REGULAR,period,end,[],0,,,1610612764,26,24,2021-11-07T23:37:02Z,1650000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2021-11-07T23:38:32.6Z,2,REGULAR,substitution,out,['startperiod'],1630557,,,1610612764,26,24,2021-11-07T23:39:26Z,1660000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2021-11-07T23:38:32.6Z,2,REGULAR,substitution,out,['startperiod'],1628400,,,1610612764,26,24,2021-11-07T23:39:26Z,1670000,,,0,,SUB out: S. Ojeleye,[1628400],1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2021-11-07T23:38:32.6Z,2,REGULAR,substitution,out,['startperiod'],203648,,,1610612764,26,24,2021-11-07T23:39:26Z,1680000,,,0,,SUB out: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2021-11-07T23:38:32.6Z,2,REGULAR,substitution,in,['startperiod'],203484,,,1610612764,26,24,2021-11-07T23:39:26Z,1690000,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2021-11-07T23:38:32.6Z,2,REGULAR,substitution,in,['startperiod'],1626171,,,1610612764,26,24,2021-11-07T23:39:26Z,1700000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2021-11-07T23:38:32.6Z,2,REGULAR,substitution,in,['startperiod'],201950,,,1610612764,26,24,2021-11-07T23:39:26Z,1710000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2021-11-07T23:39:42.4Z,2,REGULAR,period,start,[],0,,,1610612764,26,24,2021-11-07T23:39:42Z,1720000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT11M45.00S,2021-11-07T23:39:56.8Z,2,REGULAR,3pt,Jump Shot,[],203915,35.03613666228647,60.29411764705882,1610612764,26,24,2021-11-07T23:40:01Z,1730000,-51.0,277.0,1,left,MISS S. Dinwiddie 28' 3PT,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,28.16,Missed,,,,,,,,,,,,,,,,,,,
175,PT11M41.00S,2021-11-07T23:40:00.8Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,26,24,2021-11-07T23:40:01Z,1740000,,,0,,B. Portis REBOUND (Off:2 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,174.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
176,PT11M35.00S,2021-11-07T23:40:05.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,93.11760840998686,46.81372549019608,1610612749,26,26,2021-11-07T23:40:10Z,1750000,-16.0,12.0,1,right,G. Antetokounmpo running Layup (5 PTS),[203507],1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,2.0,Made,,,,,,,,,,5.0,,,,,,,,,
