actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
17,PT10M46.00S,2022-03-06T23:12:20.9Z,1,REGULAR,3pt,Jump Shot,[],203484,75.1149802890933,87.5,1610612764,4,0,2022-03-06T23:12:26Z,170000,188.0,181.0,1,right,MISS K. Caldwell-Pope 26' 3PT,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,26.09,Missed,,,,,,,,,,,,,,,,,,
18,PT10M43.00S,2022-03-06T23:12:23.9Z,1,REGULAR,rebound,defensive,[],1629052,,,1610612754,4,0,2022-03-06T23:12:26Z,180000,,,0,,O. Brissett REBOUND (Off:0 Def:1),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,
19,PT10M37.00S,2022-03-06T23:12:29.8Z,1,REGULAR,3pt,Jump Shot,[],1629052,25.18068331143233,10.294117647058822,1610612754,4,0,2022-03-06T23:12:35Z,190000,199.0,184.0,1,left,MISS O. Brissett 27' 3PT,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,27.08,Missed,,,,,,,,,,,,,,,,,,
20,PT10M34.00S,2022-03-06T23:12:32.8Z,1,REGULAR,rebound,defensive,[],203484,,,1610612764,4,0,2022-03-06T23:12:35Z,200000,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:1),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,19.0,1.0,1.0,0.0,,,,,,,,,,
21,PT10M23.00S,2022-03-06T23:12:47.0Z,1,REGULAR,foul,personal,['2freethrow'],1627741,,,1610612764,4,0,2022-03-06T23:12:56Z,210000,,,0,,B. Hield shooting personal FOUL (1 PF) (Porzingis 2 FT),"[1627741, 204001]",1610612754.0,IND,shooting,,,Hield,B. Hield,,,,,,,,,,,,,,,1146.0,1.0,0.0,Porzingis,204001.0,,,,,
23,PT10M23.00S,2022-03-06T23:13:10.4Z,1,REGULAR,freethrow,1 of 2,[],204001,,,1610612764,5,0,2022-03-06T23:13:10Z,230000,,,0,,K. Porzingis Free Throw 1 of 2 (3 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
24,PT10M23.00S,2022-03-06T23:13:25.8Z,1,REGULAR,freethrow,2 of 2,[],204001,,,1610612764,6,0,2022-03-06T23:13:25Z,240000,,,0,,K. Porzingis Free Throw 2 of 2 (4 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
25,PT09M57.00S,2022-03-06T23:13:53.8Z,1,REGULAR,2pt,Jump Shot,[],1627763,5.075558475689881,27.696078431372552,1610612754,6,0,2022-03-06T23:13:59Z,250000,112.0,-5.0,1,left,MISS M. Brogdon 11' floating Shot,[1627763],1610612754.0,IND,floating,,,Brogdon,M. Brogdon,,,,,11.16,Missed,,,,,,,,,,,,,,,,,,
26,PT09M55.00S,2022-03-06T23:13:55.8Z,1,REGULAR,rebound,defensive,[],204001,,,1610612764,6,0,2022-03-06T23:13:59Z,260000,,,0,,K. Porzingis REBOUND (Off:0 Def:1),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,25.0,1.0,1.0,0.0,,,,,,,,,,
27,PT09M51.00S,2022-03-06T23:13:59.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203526,90.88370565045992,50.0,1610612764,6,0,2022-03-06T23:14:09Z,270000,0.0,33.0,1,right,MISS R. Neto running Layup - blocked,"[203526, 1630543]",1610612764.0,WAS,running,,,Neto,R. Neto,,,,,3.32,Missed,,,,,,,,,,,,,,Jackson,1630543.0,,,
28,PT09M51.00S,2022-03-06T23:13:59.1Z,1,REGULAR,block,,[],1630543,,,1610612764,6,0,2022-03-06T23:14:01Z,280000,,,0,,I. Jackson BLOCK (1 BLK),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
29,PT09M48.00S,2022-03-06T23:14:02.1Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612754,6,0,2022-03-06T23:14:09Z,290000,,,0,,T. Haliburton REBOUND (Off:0 Def:1),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,27.0,1.0,1.0,0.0,,,,,,,,,,
30,PT09M46.00S,2022-03-06T23:14:05.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630543,8.229303547963205,45.83333333333333,1610612754,6,2,2022-03-06T23:14:33Z,300000,21.0,25.0,1,left,I. Jackson cutting DUNK (2 PTS) (T. Haliburton 1 AST),"[1630543, 1630169]",1610612754.0,IND,cutting,,,Jackson,I. Jackson,,,,,3.24,Made,2.0,T. Haliburton,1630169.0,1.0,,,,,,,,,,,,,,
32,PT09M27.00S,2022-03-06T23:14:24.1Z,1,REGULAR,foul,personal,['2freethrow'],1629052,,,1610612764,6,2,2022-03-06T23:14:30Z,320000,,,0,,O. Brissett shooting personal FOUL (1 PF) (Porzingis 2 FT),"[1629052, 204001]",1610612754.0,IND,shooting,,,Brissett,O. Brissett,,,,,,,,,,,,,,,1627529.0,1.0,0.0,Porzingis,204001.0,,,,,
34,PT09M27.00S,2022-03-06T23:14:47.9Z,1,REGULAR,freethrow,1 of 2,[],204001,,,1610612764,7,2,2022-03-06T23:14:47Z,340000,,,0,,K. Porzingis Free Throw 1 of 2 (5 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
35,PT09M27.00S,2022-03-06T23:15:04.5Z,1,REGULAR,freethrow,2 of 2,[],204001,,,1610612764,8,2,2022-03-06T23:15:04Z,350000,,,0,,K. Porzingis Free Throw 2 of 2 (6 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
36,PT09M11.00S,2022-03-06T23:15:21.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,6.915243101182654,58.57843137254902,1610612754,8,2,2022-03-06T23:15:35Z,360000,-43.0,13.0,1,left,MISS M. Brogdon reverse Layup,[1627763],1610612754.0,IND,reverse,,,Brogdon,M. Brogdon,,,,,4.47,Missed,,,,,,,,,,,,,,,,,,
37,PT09M09.00S,2022-03-06T23:15:23.1Z,1,REGULAR,rebound,offensive,[],1627763,,,1610612754,8,2,2022-03-06T23:15:23Z,370000,,,0,,M. Brogdon REBOUND (Off:1 Def:0),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,36.0,1.0,0.0,1.0,,,,,,,,,,
38,PT09M07.00S,2022-03-06T23:15:25.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627741,24.917871222076215,89.4607843137255,1610612754,8,2,2022-03-06T23:15:39Z,380000,-197.0,182.0,1,left,MISS B. Hield 26' 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,26.82,Missed,,,,,,,,,,,,,,,,,,
39,PT09M04.00S,2022-03-06T23:15:28.6Z,1,REGULAR,rebound,defensive,[],204001,,,1610612764,8,2,2022-03-06T23:15:39Z,390000,,,0,,K. Porzingis REBOUND (Off:0 Def:2),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,38.0,2.0,2.0,0.0,,,,,,,,,,
40,PT08M50.00S,2022-03-06T23:15:47.9Z,1,REGULAR,foul,personal,['2freethrow'],1630543,,,1610612764,8,2,2022-03-06T23:15:57Z,400000,,,0,,I. Jackson shooting personal FOUL (2 PF) (Kuzma 2 FT),"[1630543, 1628398]",1610612754.0,IND,shooting,,,Jackson,I. Jackson,,,,,,,,,,,,,,,1146.0,2.0,0.0,Kuzma,1628398.0,,,,,
42,PT08M50.00S,2022-03-06T23:16:11.8Z,1,REGULAR,freethrow,1 of 2,[],1628398,,,1610612764,9,2,2022-03-06T23:19:27Z,420000,,,0,,K. Kuzma Free Throw 1 of 2 (1 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
43,PT08M50.00S,2022-03-06T23:16:13.1Z,1,REGULAR,substitution,out,[],1630543,,,1610612764,9,2,2022-03-06T23:16:17Z,430000,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
44,PT08M50.00S,2022-03-06T23:16:13.1Z,1,REGULAR,substitution,in,[],1630188,,,1610612764,9,2,2022-03-06T23:16:17Z,440000,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,
45,PT08M50.00S,2022-03-06T23:16:23.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,9,2,2022-03-06T23:16:23Z,450000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,PT08M50.00S,2022-03-06T23:16:11.8Z,1,REGULAR,freethrow,2 of 2,[],1628398,,,1610612764,9,2,2022-03-06T23:19:27Z,460000,,,0,,MISS K. Kuzma Free Throw 2 of 2,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,Missed,,,,,,,,,,,,,,,,,,
47,PT08M47.00S,2022-03-06T23:16:14.8Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612754,9,2,2022-03-06T23:19:27Z,470000,,,0,,T. Haliburton REBOUND (Off:0 Def:2),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,46.0,2.0,2.0,0.0,,,,,,,,,,
48,PT08M33.00S,2022-03-06T23:19:47.5Z,1,REGULAR,foul,technical,['1freethrow'],204001,,,1610612754,9,2,2022-03-06T23:19:56Z,480000,,,0,,K. Porzingis defensive-3-second technical FOUL (1 Tech),[204001],1610612764.0,WAS,defensive-3-second,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,1627529.0,0.0,1.0,,,,,,,
49,PT08M33.00S,2022-03-06T23:19:59.6Z,1,REGULAR,freethrow,1 of 1,[],1627741,,,1610612754,9,3,2022-03-06T23:19:59Z,490000,,,0,,B. Hield technical Free Throw 1 of 1 (1 PTS),[1627741],1610612754.0,IND,technical,,,Hield,B. Hield,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
50,PT08M27.00S,2022-03-06T23:20:19.6Z,1,REGULAR,3pt,Jump Shot,[],1630188,32.802233902759525,37.00980392156863,1610612754,9,6,2022-03-06T23:20:26Z,500000,65.0,256.0,1,left,J. Smith 26' 3PT  (3 PTS) (T. Haliburton 2 AST),"[1630188, 1630169]",1610612754.0,IND,,,,Smith,J. Smith,,,,,26.39,Made,3.0,T. Haliburton,1630169.0,2.0,,,,,,,,,,,,,,
52,PT08M12.00S,2022-03-06T23:20:35.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629052,,,1610612764,9,6,2022-03-06T23:20:42Z,520000,,,0,,O. Brissett shooting personal FOUL (2 PF) (Kuzma 2 FT),"[1629052, 1628398]",1610612754.0,IND,shooting,,,Brissett,O. Brissett,,,,,,,,,,,,,,,1146.0,2.0,0.0,Kuzma,1628398.0,,,,,
54,PT08M12.00S,2022-03-06T23:21:04.6Z,1,REGULAR,freethrow,1 of 2,[],1628398,,,1610612764,10,6,2022-03-06T23:21:30Z,540000,,,0,,K. Kuzma Free Throw 1 of 2 (2 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
55,PT08M12.00S,2022-03-06T23:21:05.3Z,1,REGULAR,substitution,out,[],1629052,,,1610612764,10,6,2022-03-06T23:21:09Z,550000,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,
56,PT08M12.00S,2022-03-06T23:21:05.3Z,1,REGULAR,substitution,in,[],1630678,,,1610612764,10,6,2022-03-06T23:21:09Z,560000,,,0,,SUB in: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,
57,PT08M12.00S,2022-03-06T23:21:04.6Z,1,REGULAR,freethrow,2 of 2,[],1628398,,,1610612764,10,6,2022-03-06T23:21:30Z,570000,,,0,,MISS K. Kuzma Free Throw 2 of 2,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,Missed,,,,,,,,,,,,,,,,,,
58,PT08M08.00S,2022-03-06T23:21:08.6Z,1,REGULAR,rebound,defensive,[],1627741,,,1610612754,10,6,2022-03-06T23:21:30Z,580000,,,0,,B. Hield REBOUND (Off:0 Def:1),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,57.0,1.0,1.0,0.0,,,,,,,,,,
59,PT07M50.00S,2022-03-06T23:21:48.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,9.280551905387648,55.63725490196079,1610612754,10,8,2022-03-06T23:21:55Z,590000,-28.0,35.0,1,left,T. Haliburton driving reverse Layup (2 PTS),[1630169],1610612754.0,IND,driving reverse,,,Haliburton,T. Haliburton,,,,,4.47,Made,2.0,,,,,,,,,,,,,,,,,
60,PT07M31.00S,2022-03-06T23:22:07.0Z,1,REGULAR,2pt,Jump Shot,[],204001,87.07293035479631,31.372549019607842,1610612764,10,8,2022-03-06T23:22:14Z,600000,-93.0,69.0,1,right,MISS K. Porzingis 11' turnaround Shot,[204001],1610612764.0,WAS,turnaround,,,Porzingis,K. Porzingis,,,,,11.59,Missed,,,,,,,,,,,,,,,,,,
61,PT07M28.00S,2022-03-06T23:22:10.0Z,1,REGULAR,rebound,defensive,[],1627741,,,1610612754,10,8,2022-03-06T23:22:14Z,610000,,,0,,B. Hield REBOUND (Off:0 Def:2),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,60.0,2.0,2.0,0.0,,,,,,,,,,
62,PT07M14.00S,2022-03-06T23:22:24.0Z,1,REGULAR,3pt,Jump Shot,[],1630188,6.389618922470433,4.411764705882353,1610612754,10,8,2022-03-06T23:22:29Z,620000,228.0,8.0,1,left,MISS J. Smith 3PT,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,22.8,Missed,,,,,,,,,,,,,,,,,,
63,PT07M11.00S,2022-03-06T23:22:27.0Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,10,8,2022-03-06T23:22:29Z,630000,,,0,,K. Kuzma REBOUND (Off:0 Def:3),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,62.0,3.0,3.0,0.0,,,,,,,,,,
65,PT06M58.00S,2022-03-06T23:22:41.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630188,,,1610612764,10,8,2022-03-06T23:22:53Z,650000,,,0,,J. Smith shooting personal FOUL (1 PF) (Porzingis 2 FT),"[1630188, 204001]",1610612754.0,IND,shooting,,,Smith,J. Smith,,,,,,,,,,,,,,,101283.0,1.0,0.0,Porzingis,204001.0,,,,,
67,PT06M58.00S,2022-03-06T23:23:17.4Z,1,REGULAR,freethrow,1 of 2,[],204001,,,1610612764,10,8,2022-03-06T23:23:17Z,670000,,,0,,MISS K. Porzingis Free Throw 1 of 2,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,Missed,,,,,,,,,,,,,,,,,,
68,PT06M58.00S,2022-03-06T23:23:17.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,10,8,2022-03-06T23:23:17Z,680000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,67.0,,,,,,,,,,,,,
69,PT06M58.00S,2022-03-06T23:23:18.1Z,1,REGULAR,substitution,out,[],1630557,,,1610612764,10,8,2022-03-06T23:23:25Z,690000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M58.00S,2022-03-06T23:23:18.1Z,1,REGULAR,substitution,out,[],1627763,,,1610612764,10,8,2022-03-06T23:23:25Z,700000,,,0,,SUB out: M. Brogdon,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M58.00S,2022-03-06T23:23:18.1Z,1,REGULAR,substitution,in,[],1630166,,,1610612764,10,8,2022-03-06T23:23:25Z,710000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M58.00S,2022-03-06T23:23:18.1Z,1,REGULAR,substitution,in,[],1630613,,,1610612764,10,8,2022-03-06T23:23:25Z,720000,,,0,,SUB in: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M58.00S,2022-03-06T23:23:38.6Z,1,REGULAR,freethrow,2 of 2,[],204001,,,1610612764,11,8,2022-03-06T23:23:38Z,730000,,,0,,K. Porzingis Free Throw 2 of 2 (7 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
74,PT06M56.00S,2022-03-06T23:23:46.0Z,1,REGULAR,foul,personal,[],203526,,,1610612754,11,8,2022-03-06T23:24:04Z,740000,,,0,,R. Neto take personal FOUL (1 PF),"[203526, 1630169]",1610612764.0,WAS,take,,,Neto,R. Neto,,,,,,,,,,,,,,,1146.0,1.0,0.0,Haliburton,1630169.0,,,,,
76,PT06M56.00S,2022-03-06T23:23:54.9Z,1,REGULAR,substitution,out,[],204001,,,1610612754,11,8,2022-03-06T23:23:57Z,760000,,,0,,SUB out: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M56.00S,2022-03-06T23:23:54.9Z,1,REGULAR,substitution,in,[],1629655,,,1610612754,11,8,2022-03-06T23:23:57Z,770000,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M46.00S,2022-03-06T23:24:13.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,11,8,2022-03-06T23:24:13Z,780000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M35.00S,2022-03-06T23:24:34.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630613,8.623521681997373,62.254901960784316,1610612754,11,8,2022-03-06T23:24:40Z,790000,-61.0,29.0,1,left,MISS D. Washington Jr. 6' cutting Layup,[1630613],1610612754.0,IND,cutting,,,Washington Jr.,D. Washington Jr.,,,,,6.76,Missed,,,,,,,,,,,,,,,,,,
80,PT06M32.00S,2022-03-06T23:24:37.2Z,1,REGULAR,rebound,offensive,[],1630678,,,1610612754,11,8,2022-03-06T23:24:37Z,800000,,,0,,T. Taylor REBOUND (Off:1 Def:0),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,79.0,1.0,0.0,1.0,,,,,,,,,,
81,PT06M32.00S,2022-03-06T23:24:37.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630678,8.754927726675426,52.94117647058824,1610612754,11,10,2022-03-06T23:24:46Z,810000,-15.0,30.0,1,left,T. Taylor putback Layup (2 PTS),[1630678],1610612754.0,IND,putback,,,Taylor,T. Taylor,,,,,3.32,Made,2.0,,,,,,,,,,,,,,,,,
82,PT06M19.00S,2022-03-06T23:24:51.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,92.85479632063075,50.73529411764706,1610612764,13,10,2022-03-06T23:24:54Z,820000,4.0,15.0,1,right,D. Gafford DUNK (2 PTS) (K. Caldwell-Pope 1 AST),"[1629655, 203484]",1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,1.52,Made,2.0,K. Caldwell-Pope,203484.0,1.0,,,,,,,,,,,,,,
84,PT05M55.00S,2022-03-06T23:25:14.2Z,1,REGULAR,turnover,lost ball,[],1630678,,,1610612754,13,10,2022-03-06T23:25:27Z,840000,,,0,,T. Taylor lost ball TURNOVER (1 TO),"[1630678, 203526]",1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,1.0,Neto,203526.0
85,PT05M55.00S,2022-03-06T23:25:14.2Z,1,REGULAR,steal,,[],203526,,,1610612764,13,10,2022-03-06T23:25:16Z,850000,,,0,,R. Neto STEAL (1 STL),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M51.00S,2022-03-06T23:25:18.2Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628398,74.85216819973719,87.99019607843137,1610612764,16,10,2022-03-06T23:26:29Z,860000,190.0,184.0,1,right,K. Kuzma 26' 3PT  (5 PTS) (R. Neto 1 AST),"[1628398, 203526]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,26.44,Made,5.0,R. Neto,203526.0,1.0,,,,,,,,,,,,,,
88,PT05M33.00S,2022-03-06T23:25:36.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630188,7.30946123521682,40.19607843137255,1610612754,16,12,2022-03-06T23:25:47Z,880000,49.0,16.0,1,left,J. Smith Hook (5 PTS),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,5.16,Made,5.0,,,,,,,,,,,,,,,,,
89,PT05M16.00S,2022-03-06T23:25:53.2Z,1,REGULAR,3pt,Jump Shot,[],203526,72.48685939553219,82.35294117647058,1610612764,16,12,2022-03-06T23:25:59Z,890000,162.0,206.0,1,right,MISS R. Neto 26' 3PT,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,26.2,Missed,,,,,,,,,,,,,,,,,,
90,PT05M14.00S,2022-03-06T23:25:55.2Z,1,REGULAR,rebound,defensive,[],1627741,,,1610612754,16,12,2022-03-06T23:25:59Z,900000,,,0,,B. Hield REBOUND (Off:0 Def:3),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,89.0,3.0,3.0,0.0,,,,,,,,,,
