actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
16,PT10M40.00S,2022-01-28T00:37:00.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203076,94.40999984741211,50.0,1610612747,3,4,2022-01-28T00:37:00Z,160000,0.0,0.0,1,right,A. Davis putback Layup (2 PTS),[203076],1610612747.0,LAL,putback,,,Davis,A. Davis,,,,,0.0,Made,,,,,2.0,,,,,,,,,,,,,
17,PT10M27.00S,2022-01-28T00:37:20.1Z,1,REGULAR,turnover,out-of-bounds,[],1627788,,,1610612755,3,4,2022-01-28T00:37:29Z,170000,,,0,,F. Korkmaz bad pass out-of-bounds TURNOVER (1 TO),[1627788],1610612755.0,PHI,bad pass,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,1201.0,1.0,,,,,,,,
18,PT10M12.00S,2022-01-28T00:37:39.9Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],203076,76.42904073587385,43.627450980392155,1610612747,3,4,2022-01-28T00:37:46Z,180000,-32.0,169.0,1,right,MISS A. Davis 17' Jump Shot,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,17.21,Missed,,,,,,,,,,,,,,,,,,
19,PT10M09.00S,2022-01-28T00:37:42.9Z,1,REGULAR,rebound,defensive,[],1630178,,,1610612755,3,4,2022-01-28T00:37:46Z,190000,,,0,,T. Maxey REBOUND (Off:0 Def:1),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,,,
20,PT10M02.00S,2022-01-28T00:37:53.7Z,1,REGULAR,foul,personal,['2freethrow'],203076,,,1610612755,3,4,2022-01-28T00:38:05Z,200000,,,0,,A. Davis shooting personal FOUL (1 PF) (Embiid 2 FT),"[203076, 203954]",1610612747.0,LAL,shooting,,,Davis,A. Davis,,,,,,,,,,,,,,,1201.0,,1.0,0.0,Embiid,203954.0,,,,
22,PT10M02.00S,2022-01-28T00:38:19.6Z,1,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,3,4,2022-01-28T00:38:47Z,220000,,,0,,MISS J. Embiid Free Throw 1 of 2,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Missed,,,,,,,,,,,,,,,,,,
23,PT10M02.00S,2022-01-28T00:38:19.6Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612755,3,4,2022-01-28T00:38:47Z,230000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,
24,PT10M02.00S,2022-01-28T00:38:19.6Z,1,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,3,4,2022-01-28T00:38:47Z,240000,,,0,,MISS J. Embiid Free Throw 2 of 2,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Missed,,,,,,,,,,,,,,,,,,
25,PT09M59.00S,2022-01-28T00:38:22.6Z,1,REGULAR,rebound,defensive,[],1626169,,,1610612747,3,4,2022-01-28T00:38:47Z,250000,,,0,,S. Johnson REBOUND (Off:1 Def:1),[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,24.0,2.0,1.0,1.0,,,,,,,,,,,,,,
26,PT09M48.00S,2022-01-28T00:38:56.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203076,94.03745072273325,48.77450980392157,1610612747,3,6,2022-01-28T00:39:03Z,260000,-6.0,4.0,1,right,A. Davis driving reverse Layup (4 PTS),[203076],1610612747.0,LAL,driving reverse,,,Davis,A. Davis,,,,,0.7,Made,,,,,4.0,,,,,,,,,,,,,
27,PT09M40.00S,2022-01-28T00:39:05.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203954,5.995400788436268,49.01960784313725,1610612755,5,6,2022-01-28T00:39:09Z,270000,5.0,4.0,1,left,J. Embiid driving DUNK (2 PTS) (T. Maxey 1 AST),"[203954, 1630178]",1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,0.63,Made,,,,,2.0,T. Maxey,1630178.0,1.0,,,,,,,,,,
29,PT09M25.00S,2022-01-28T00:39:23.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,5,6,2022-01-28T00:39:23Z,290000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,PT09M19.00S,2022-01-28T00:39:38.9Z,1,REGULAR,2pt,Jump Shot,[],203076,83.13074901445466,72.30392156862744,1610612747,5,6,2022-01-28T00:39:43Z,300000,112.0,106.0,1,right,MISS A. Davis 15' pullup Shot,[203076],1610612747.0,LAL,pullup,,,Davis,A. Davis,,,,,15.39,Missed,,,,,,,,,,,,,,,,,,
31,PT09M16.00S,2022-01-28T00:39:41.9Z,1,REGULAR,rebound,defensive,[],202699,,,1610612755,5,6,2022-01-28T00:39:43Z,310000,,,0,,T. Harris REBOUND (Off:0 Def:1),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,30.0,1.0,1.0,0.0,,,,,,,,,,,,,,
32,PT09M02.00S,2022-01-28T00:39:55.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203954,5.338370565045992,48.529411764705884,1610612755,7,6,2022-01-28T00:39:59Z,320000,7.0,-2.0,1,left,J. Embiid driving Layup (4 PTS) (F. Korkmaz 1 AST),"[203954, 1627788]",1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,0.77,Made,,,,,4.0,F. Korkmaz,1627788.0,1.0,,,,,,,,,,
33,PT08M54.00S,2022-01-28T00:40:03.7Z,1,REGULAR,3pt,Jump Shot,[],1628370,76.2976346911958,86.51960784313727,1610612747,7,6,2022-01-28T00:40:07Z,330000,183.0,170.0,1,right,MISS M. Monk 24' 3PT,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,24.97,Missed,,,,,,,,,,,,,,,,,,
34,PT08M51.00S,2022-01-28T00:40:06.7Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,7,6,2022-01-28T00:40:07Z,340000,,,0,,J. Embiid REBOUND (Off:0 Def:1),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,33.0,1.0,1.0,0.0,,,,,,,,,,,,,,
35,PT08M44.00S,2022-01-28T00:40:13.4Z,1,REGULAR,2pt,Jump Shot,[],203954,21.50131406044678,48.03921568627451,1610612755,7,6,2022-01-28T00:40:18Z,350000,10.0,150.0,1,left,MISS J. Embiid 14' pullup Shot,[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,14.99,Missed,,,,,,,,,,,,,,,,,,
36,PT08M42.00S,2022-01-28T00:40:15.4Z,1,REGULAR,rebound,defensive,[],201566,,,1610612747,7,6,2022-01-28T00:40:18Z,360000,,,0,,R. Westbrook REBOUND (Off:0 Def:1),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,35.0,1.0,1.0,0.0,,,,,,,,,,,,,,
38,PT08M33.00S,2022-01-28T00:40:25.1Z,1,REGULAR,turnover,lost ball,[],201566,,,1610612747,7,6,2022-01-28T00:40:30Z,370000,,,0,,R. Westbrook lost ball TURNOVER (1 TO),"[201566, 203954]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,1.0,,,,,Embiid,203954.0,,
39,PT08M33.00S,2022-01-28T00:40:25.1Z,1,REGULAR,steal,,[],203954,,,1610612755,7,6,2022-01-28T00:41:19Z,380000,,,0,,J. Embiid STEAL (1 STL),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,
40,PT08M26.00S,2022-01-28T00:40:32.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629680,31.882391590013142,65.44117647058823,1610612755,7,6,2022-01-28T00:40:36Z,390000,-77.0,247.0,1,left,MISS M. Thybulle 25' 3PT,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,25.9,Missed,,,,,,,,,,,,,,,,,,
41,PT08M22.00S,2022-01-28T00:40:36.2Z,1,REGULAR,rebound,defensive,[],202340,,,1610612747,7,6,2022-01-28T00:40:36Z,400000,,,0,,A. Bradley REBOUND (Off:0 Def:1),[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,40.0,1.0,1.0,0.0,,,,,,,,,,,,,,
42,PT08M10.00S,2022-01-28T00:40:47.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,95.3515111695138,52.69607843137255,1610612747,7,6,2022-01-28T00:43:16Z,410000,13.0,-9.0,1,right,MISS M. Monk driving Layup,[1628370],1610612747.0,LAL,driving,,,Monk,M. Monk,,,,,1.61,Missed,,,,,,,,,,,,,,,,,,
43,PT08M08.00S,2022-01-28T00:40:49.5Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,7,6,2022-01-28T00:40:51Z,420000,,,0,,J. Embiid REBOUND (Off:0 Def:2),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,42.0,2.0,2.0,0.0,,,,,,,,,,,,,,
44,PT08M03.00S,2022-01-28T00:40:54.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,7.966491458607096,44.36274509803921,1610612755,7,6,2022-01-28T00:41:00Z,430000,28.0,22.0,1,left,MISS T. Maxey running Layup - blocked,"[1630178, 1626169]",1610612755.0,PHI,running,,,Maxey,T. Maxey,,,,,3.6,Missed,,,,,,,,,,,,,,,,,Johnson,1626169.0
45,PT08M03.00S,2022-01-28T00:40:54.2Z,1,REGULAR,block,,[],1626169,,,1610612755,7,6,2022-01-28T00:40:56Z,440000,,,0,,S. Johnson BLOCK (1 BLK),[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
46,PT08M00.00S,2022-01-28T00:40:57.2Z,1,REGULAR,rebound,defensive,[],1626169,,,1610612747,7,6,2022-01-28T00:41:00Z,450000,,,0,,S. Johnson REBOUND (Off:1 Def:2),[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,44.0,3.0,2.0,1.0,,,,,,,,,,,,,,
47,PT07M53.00S,2022-01-28T00:41:05.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201566,93.64323258869908,45.588235294117645,1610612747,7,8,2022-01-28T00:41:09Z,460000,-22.0,7.0,1,right,R. Westbrook driving Layup (2 PTS),[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,2.33,Made,,,,,2.0,,,,,,,,,,,,,
48,PT07M32.00S,2022-01-28T00:41:25.4Z,1,REGULAR,3pt,Jump Shot,[],202699,29.25427069645204,75.73529411764706,1610612755,10,8,2022-01-28T00:41:29Z,470000,-129.0,222.0,1,left,T. Harris 25' 3PT  (3 PTS) (F. Korkmaz 2 AST),"[202699, 1627788]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,25.7,Made,,,,,3.0,F. Korkmaz,1627788.0,2.0,,,,,,,,,,
50,PT07M26.00S,2022-01-28T00:41:34.7Z,1,REGULAR,foul,offensive,[],1628370,,,1610612747,10,8,2022-01-28T00:44:23Z,490000,,,0,,M. Monk offensive FOUL (1 PF),"[1628370, 1627788]",1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,1148.0,,1.0,0.0,Korkmaz,1627788.0,,,,
52,PT07M26.00S,2022-01-28T00:41:34.7Z,1,REGULAR,turnover,offensive foul,[],1628370,,,1610612747,10,8,2022-01-28T00:41:34Z,510000,,,0,,M. Monk offensive foul TURNOVER (1 TO),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,1148.0,1.0,,,,,,,,
53,PT07M26.00S,2022-01-28T00:41:41.1Z,1,REGULAR,substitution,out,[],201566,,,1610612755,10,8,2022-01-28T00:41:45Z,520000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M26.00S,2022-01-28T00:41:41.1Z,1,REGULAR,substitution,in,[],1629659,,,1610612755,10,8,2022-01-28T00:41:45Z,530000,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M10.00S,2022-01-28T00:42:08.9Z,1,REGULAR,foul,personal,['2freethrow'],202340,,,1610612755,10,8,2022-01-28T00:42:15Z,540000,,,0,,A. Bradley shooting personal FOUL (1 PF) (Embiid 2 FT),"[202340, 203954]",1610612747.0,LAL,shooting,,,Bradley,A. Bradley,,,,,,,,,,,,,,,201246.0,,1.0,0.0,Embiid,203954.0,,,,
57,PT07M10.00S,2022-01-28T00:42:35.2Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],203954,,,1610612755,11,8,2022-01-28T00:42:35Z,560000,,,0,,J. Embiid Free Throw 1 of 2 (5 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
58,PT07M10.00S,2022-01-28T00:42:55.9Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],203954,,,1610612755,12,8,2022-01-28T00:42:55Z,570000,,,0,,J. Embiid Free Throw 2 of 2 (6 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
59,PT06M49.00S,2022-01-28T00:43:18.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202340,90.62089356110381,60.29411764705882,1610612747,12,8,2022-01-28T00:46:09Z,580000,51.0,36.0,1,right,MISS A. Bradley 6' driving finger roll Layup - blocked,"[202340, 1630178]",1610612747.0,LAL,driving finger roll,,,Bradley,A. Bradley,,,,,6.27,Missed,,,,,,,,,,,,,,,,,Maxey,1630178.0
60,PT06M49.00S,2022-01-28T00:43:18.7Z,1,REGULAR,block,,[],1630178,,,1610612747,12,8,2022-01-28T00:43:22Z,590000,,,0,,T. Maxey BLOCK (1 BLK),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M44.00S,2022-01-28T00:43:23.7Z,1,REGULAR,rebound,defensive,[],1627788,,,1610612755,12,8,2022-01-28T00:43:24Z,600000,,,0,,F. Korkmaz REBOUND (Off:0 Def:1),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,59.0,1.0,1.0,0.0,,,,,,,,,,,,,,
62,PT06M43.00S,2022-01-28T00:43:24.8Z,1,REGULAR,3pt,Jump Shot,[],1630178,27.414586070959263,14.950980392156863,1610612755,12,8,2022-01-28T00:43:31Z,610000,175.0,205.0,1,left,MISS T. Maxey 26' running pullup 3PT,[1630178],1610612755.0,PHI,running pullup,,,Maxey,T. Maxey,,,,,26.98,Missed,,,,,,,,,,,,,,,,,,
63,PT06M40.00S,2022-01-28T00:43:27.8Z,1,REGULAR,rebound,defensive,[],1626169,,,1610612747,12,8,2022-01-28T00:43:31Z,620000,,,0,,S. Johnson REBOUND (Off:1 Def:3),[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,62.0,4.0,3.0,1.0,,,,,,,,,,,,,,
64,PT06M36.00S,2022-01-28T00:43:31.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628370,94.69448094612353,45.83333333333333,1610612747,12,10,2022-01-28T00:43:37Z,630000,-21.0,-3.0,1,right,M. Monk running Layup (2 PTS) (S. Johnson 1 AST),"[1628370, 1626169]",1610612747.0,LAL,running,,,Monk,M. Monk,,,,,2.1,Made,,,,,2.0,S. Johnson,1626169.0,1.0,,,,,,,,,,
66,PT06M07.00S,2022-01-28T00:44:02.0Z,1,REGULAR,3pt,Jump Shot,[],203954,24.78646517739816,89.2156862745098,1610612755,12,10,2022-01-28T00:44:42Z,650000,-196.0,180.0,1,left,MISS J. Embiid 26' pullup 3PT,[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,26.65,Missed,,,,,,,,,,,,,,,,,,
67,PT06M06.00S,2022-01-28T00:44:03.0Z,1,REGULAR,rebound,defensive,[],1628370,,,1610612747,12,10,2022-01-28T00:44:42Z,660000,,,0,,M. Monk REBOUND (Off:0 Def:1),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,66.0,1.0,1.0,0.0,,,,,,,,,,,,,,
68,PT06M01.00S,2022-01-28T00:44:06.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203076,94.69448094612353,49.26470588235294,1610612747,12,12,2022-01-28T00:44:13Z,670000,-4.0,-3.0,1,right,A. Davis running DUNK (6 PTS) (M. Monk 1 AST),"[203076, 1628370]",1610612747.0,LAL,running,,,Davis,A. Davis,,,,,0.45,Made,,,,,6.0,M. Monk,1628370.0,1.0,,,,,,,,,,
70,PT05M43.00S,2022-01-28T00:44:24.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,20.318659658344284,46.32352941176471,1610612755,14,12,2022-01-28T00:44:45Z,690000,18.0,138.0,1,left,T. Harris 13' driving floating Jump Shot (5 PTS),[202699],1610612755.0,PHI,driving floating,,,Harris,T. Harris,,,,,13.97,Made,,,,,5.0,,,,,,,,,,,,,
71,PT05M31.00S,2022-01-28T00:44:36.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203076,93.77463863337714,48.28431372549019,1610612747,14,14,2022-01-28T00:47:48Z,700000,-9.0,6.0,1,right,A. Davis cutting DUNK (8 PTS) (T. Horton-Tucker 1 AST),"[203076, 1629659]",1610612747.0,LAL,cutting,,,Davis,A. Davis,,,,,1.05,Made,,,,,8.0,T. Horton-Tucker,1629659.0,1.0,,,,,,,,,,
73,PT05M22.00S,2022-01-28T00:44:45.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627788,14.011169513797633,47.05882352941176,1610612755,16,14,2022-01-28T00:44:51Z,720000,15.0,79.0,1,left,F. Korkmaz 8' driving floating Jump Shot (2 PTS) (T. Harris 1 AST),"[1627788, 202699]",1610612755.0,PHI,driving floating,,,Korkmaz,F. Korkmaz,,,,,8.06,Made,,,,,2.0,T. Harris,202699.0,1.0,,,,,,,,,,
75,PT05M05.00S,2022-01-28T00:45:01.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,93.11760840998686,49.01960784313725,1610612747,16,14,2022-01-28T00:45:08Z,740000,-5.0,12.0,1,right,MISS T. Horton-Tucker reverse Layup - blocked,"[1629659, 203954]",1610612747.0,LAL,reverse,,,Horton-Tucker,T. Horton-Tucker,,,,,1.31,Missed,,,,,,,,,,,,,,,,,Embiid,203954.0
76,PT05M05.00S,2022-01-28T00:45:01.6Z,1,REGULAR,block,,[],203954,,,1610612747,16,14,2022-01-28T00:45:04Z,750000,,,0,,J. Embiid BLOCK (1 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M01.00S,2022-01-28T00:45:05.6Z,1,REGULAR,rebound,defensive,[],202699,,,1610612755,16,14,2022-01-28T00:45:08Z,760000,,,0,,T. Harris REBOUND (Off:0 Def:2),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,75.0,2.0,2.0,0.0,,,,,,,,,,,,,,
78,PT04M54.00S,2022-01-28T00:45:14.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,8.623521681997373,42.8921568627451,1610612755,18,14,2022-01-28T00:45:19Z,770000,36.0,29.0,1,left,T. Harris turnaround Jump Shot (7 PTS),[202699],1610612755.0,PHI,turnaround,,,Harris,T. Harris,,,,,4.56,Made,,,,,7.0,,,,,,,,,,,,,
79,PT04M54.00S,2022-01-28T00:45:21.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,18,14,2022-01-28T00:45:21Z,780000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M54.00S,2022-01-28T00:48:31.3Z,1,REGULAR,substitution,out,[],1629680,,,1610612747,18,14,2022-01-28T00:48:35Z,790000,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M54.00S,2022-01-28T00:48:31.3Z,1,REGULAR,substitution,in,[],201980,,,1610612747,18,14,2022-01-28T00:48:35Z,800000,,,0,,SUB in: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M33.00S,2022-01-28T00:49:11.4Z,1,REGULAR,2pt,Jump Shot,[],203076,95.87713534822602,32.35294117647059,1610612747,18,16,2022-01-28T00:50:13Z,810000,-88.0,-14.0,1,right,A. Davis 8' step back Jump Shot (10 PTS),[203076],1610612747.0,LAL,step back,,,Davis,A. Davis,,,,,8.93,Made,,,,,10.0,,,,,,,,,,,,,
83,PT04M12.00S,2022-01-28T00:49:31.7Z,1,REGULAR,3pt,Jump Shot,[],203954,34.37910643889619,49.50980392156863,1610612755,18,16,2022-01-28T00:49:35Z,820000,2.0,271.0,1,left,MISS J. Embiid 27' 3PT,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,27.07,Missed,,,,,,,,,,,,,,,,,,
84,PT04M10.00S,2022-01-28T00:49:33.7Z,1,REGULAR,rebound,defensive,[],1628370,,,1610612747,18,16,2022-01-28T00:49:35Z,830000,,,0,,M. Monk REBOUND (Off:0 Def:2),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,83.0,2.0,2.0,0.0,,,,,,,,,,,,,,
85,PT03M59.00S,2022-01-28T00:49:44.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,94.03745072273325,52.450980392156865,1610612747,18,18,2022-01-28T00:49:50Z,840000,12.0,4.0,1,right,T. Horton-Tucker driving finger roll Layup (2 PTS) (A. Bradley 1 AST),"[1629659, 202340]",1610612747.0,LAL,driving finger roll,,,Horton-Tucker,T. Horton-Tucker,,,,,1.28,Made,,,,,2.0,A. Bradley,202340.0,1.0,,,,,,,,,,
87,PT03M43.00S,2022-01-28T00:50:01.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203954,6.389618922470433,48.529411764705884,1610612755,20,18,2022-01-28T00:50:04Z,860000,7.0,8.0,1,left,J. Embiid Layup (8 PTS) (T. Harris 2 AST),"[203954, 202699]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,1.06,Made,,,,,8.0,T. Harris,202699.0,2.0,,,,,,,,,,
