actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
17,PT10M47.00S,2022-01-30T00:43:22.3Z,1,REGULAR,steal,,[],1630169,,,1610612758,2,3,2022-01-30T00:43:24Z,170000,,,0,,T. Haliburton STEAL (1 STL),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
18,PT10M40.00S,2022-01-30T00:43:29.4Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628963,88.64980289093299,48.28431372549019,1610612758,2,3,2022-01-30T00:43:38Z,180000,-9.0,54.0,1,right,MISS M. Bagley III Hook,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,5.49,Missed,,,,,,,,,,,,,,,,,,,
19,PT10M38.00S,2022-01-30T00:43:31.3Z,1,REGULAR,rebound,offensive,[],1628963,,,1610612758,2,3,2022-01-30T00:43:31Z,190000,,,0,,M. Bagley III REBOUND (Off:1 Def:0),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,18.0,1.0,0.0,1.0,,,,,,
20,PT10M36.00S,2022-01-30T00:43:32.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628963,89.43823915900131,49.26470588235294,1610612758,2,3,2022-01-30T00:43:44Z,200000,-4.0,47.0,1,right,MISS M. Bagley III finger roll Layup,[1628963],1610612758.0,SAC,finger roll,,,Bagley III,M. Bagley III,,,,,4.69,Missed,,,,,,,,,,,,,,,,,,,
21,PT10M32.00S,2022-01-30T00:43:37.3Z,1,REGULAR,rebound,offensive,[],1628963,,,1610612758,2,3,2022-01-30T00:43:37Z,210000,,,0,,M. Bagley III REBOUND (Off:2 Def:0),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,20.0,2.0,0.0,2.0,,,,,,
22,PT10M32.00S,2022-01-30T00:43:37.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628963,94.40999984741211,50.0,1610612758,2,3,2022-01-30T00:43:37Z,220000,0.0,0.0,1,right,MISS M. Bagley III tip Layup,[1628963],1610612758.0,SAC,tip,,,Bagley III,M. Bagley III,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
23,PT10M31.00S,2022-01-30T00:43:38.4Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,2,3,2022-01-30T00:43:38Z,230000,,,0,,J. Embiid REBOUND (Off:0 Def:2),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,22.0,2.0,2.0,0.0,,,,,,
24,PT10M29.00S,2022-01-30T00:43:40.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202699,7.5722733245729295,43.872549019607845,1610612755,4,3,2022-01-30T00:43:48Z,240000,31.0,19.0,1,left,T. Harris running Layup (2 PTS) (J. Embiid 1 AST),"[202699, 203954]",1610612755.0,PHI,running,,,Harris,T. Harris,,,,,3.59,Made,2.0,J. Embiid,203954.0,1.0,,,,,,,,,,,,,,,
26,PT10M18.00S,2022-01-30T00:43:51.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630558,94.03745072273325,38.970588235294116,1610612758,4,3,2022-01-30T00:43:55Z,260000,-55.0,4.0,1,right,MISS D. Mitchell driving floating Shot,[1630558],1610612758.0,SAC,driving floating,,,Mitchell,D. Mitchell,,,,,5.52,Missed,,,,,,,,,,,,,,,,,,,
27,PT10M15.00S,2022-01-30T00:43:53.8Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,4,3,2022-01-30T00:43:53Z,270000,,,0,,J. Embiid REBOUND (Off:0 Def:3),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,26.0,3.0,3.0,0.0,,,,,,
28,PT10M02.00S,2022-01-30T00:44:07.2Z,1,REGULAR,2pt,Jump Shot,[],203954,12.302890932982917,32.84313725490196,1610612755,4,3,2022-01-30T00:44:10Z,280000,86.0,63.0,1,left,MISS J. Embiid 10' pullup Shot,[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,10.65,Missed,,,,,,,,,,,,,,,,,,,
29,PT10M00.00S,2022-01-30T00:44:09.2Z,1,REGULAR,rebound,defensive,[],203084,,,1610612758,4,3,2022-01-30T00:44:10Z,290000,,,0,,H. Barnes REBOUND (Off:0 Def:1),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,28.0,1.0,1.0,0.0,,,,,,
30,PT09M53.00S,2022-01-30T00:44:16.2Z,1,REGULAR,3pt,Jump Shot,[],203084,68.80749014454665,23.03921568627451,1610612758,4,6,2022-01-30T00:44:22Z,300000,-135.0,241.0,1,right,H. Barnes 27' 3PT  (3 PTS) (T. Haliburton 1 AST),"[203084, 1630169]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,27.59,Made,3.0,T. Haliburton,1630169.0,1.0,,,,,,,,,,,,,,,
32,PT09M34.00S,2022-01-30T00:44:36.1Z,1,REGULAR,turnover,bad pass,[],1629680,,,1610612755,4,6,2022-01-30T00:44:40Z,320000,,,0,,M. Thybulle bad pass TURNOVER (1 TO),"[1629680, 1630558]",1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,1.0,Mitchell,1630558.0,,,
33,PT09M34.00S,2022-01-30T00:44:36.1Z,1,REGULAR,steal,,[],1630558,,,1610612758,4,6,2022-01-30T00:48:16Z,330000,,,0,,D. Mitchell STEAL (1 STL),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
34,PT09M28.00S,2022-01-30T00:44:42.3Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",203084,66.70499342969777,21.07843137254902,1610612758,4,9,2022-01-30T00:47:47Z,340000,-145.0,260.0,1,right,H. Barnes 29' 3PT running pullup (6 PTS) (D. Mitchell 1 AST),"[203084, 1630558]",1610612758.0,SAC,running pullup,,,Barnes,H. Barnes,,,,,29.79,Made,6.0,D. Mitchell,1630558.0,1.0,,,,,,,,,,,,,,,
36,PT08M59.00S,2022-01-30T00:45:09.8Z,1,REGULAR,3pt,Jump Shot,[],1629680,28.86005256241787,78.67647058823529,1610612755,7,9,2022-01-30T00:45:13Z,360000,-143.0,219.0,1,left,M. Thybulle 26' 3PT  (3 PTS) (T. Maxey 1 AST),"[1629680, 1630178]",1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,26.16,Made,3.0,T. Maxey,1630178.0,1.0,,,,,,,,,,,,,,,
38,PT08M42.00S,2022-01-30T00:45:27.2Z,1,REGULAR,2pt,Jump Shot,[],1630558,83.26215505913272,27.450980392156865,1610612758,7,11,2022-01-30T00:45:31Z,380000,-113.0,105.0,1,right,D. Mitchell 15' pullup Jump Shot (5 PTS) (R. Holmes 1 AST),"[1630558, 1626158]",1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,15.39,Made,5.0,R. Holmes,1626158.0,1.0,,,,,,,,,,,,,,,
40,PT08M25.00S,2022-01-30T00:45:43.6Z,1,REGULAR,3pt,Jump Shot,[],202699,31.09395532194481,29.65686274509804,1610612755,10,11,2022-01-30T00:45:48Z,400000,102.0,240.0,1,left,T. Harris 26' 3PT  (5 PTS) (S. Curry 1 AST),"[202699, 203552]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,26.05,Made,5.0,S. Curry,203552.0,1.0,,,,,,,,,,,,,,,
42,PT08M14.00S,2022-01-30T00:45:55.2Z,1,REGULAR,2pt,Jump Shot,[],1630169,76.82325886990802,60.049019607843135,1610612758,10,13,2022-01-30T00:45:59Z,420000,50.0,165.0,1,right,T. Haliburton 17' pullup Jump Shot (2 PTS),[1630169],1610612758.0,SAC,pullup,,,Haliburton,T. Haliburton,,,,,17.29,Made,2.0,,,,,,,,,,,,,,,,,,
43,PT08M00.00S,2022-01-30T00:46:11.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203954,10.068988173455978,48.529411764705884,1610612755,10,13,2022-01-30T00:46:50Z,430000,7.0,42.0,1,left,MISS J. Embiid driving finger roll Layup - blocked,"[203954, 1628963]",1610612755.0,PHI,driving finger roll,,,Embiid,J. Embiid,,,,,4.27,Missed,,,,,,,,,,,,,,,,,Bagley III,1628963.0,
44,PT08M00.00S,2022-01-30T00:46:11.0Z,1,REGULAR,block,,[],1628963,,,1610612755,10,13,2022-01-30T00:46:14Z,440000,,,0,,M. Bagley III BLOCK (1 BLK),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
45,PT07M59.00S,2022-01-30T00:46:12.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,10,13,2022-01-30T00:46:50Z,450000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,43.0,,,,,,,,,
46,PT07M59.00S,2022-01-30T00:46:16.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,10,13,2022-01-30T00:46:16Z,460000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT07M53.00S,2022-01-30T00:46:33.4Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],203552,13.61695137976347,28.186274509803923,1610612755,10,13,2022-01-30T00:49:45Z,470000,109.0,75.0,1,left,MISS S. Curry 13' pullup Shot,[203552],1610612755.0,PHI,pullup,,,Curry,S. Curry,,,,,13.27,Missed,,,,,,,,,,,,,,,,,,,
48,PT07M50.00S,2022-01-30T00:46:36.4Z,1,REGULAR,rebound,defensive,[],1626158,,,1610612758,10,13,2022-01-30T00:46:37Z,480000,,,0,,R. Holmes REBOUND (Off:0 Def:1),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,47.0,1.0,1.0,0.0,,,,,,
49,PT07M38.00S,2022-01-30T00:46:47.4Z,1,REGULAR,3pt,Jump Shot,[],1630169,74.85216819973719,9.803921568627452,1610612758,10,13,2022-01-30T00:46:52Z,490000,-201.0,184.0,1,right,MISS T. Haliburton 27' pullup 3PT,[1630169],1610612758.0,SAC,pullup,,,Haliburton,T. Haliburton,,,,,27.24,Missed,,,,,,,,,,,,,,,,,,,
50,PT07M36.00S,2022-01-30T00:46:49.4Z,1,REGULAR,rebound,defensive,[],1630178,,,1610612755,10,13,2022-01-30T00:46:52Z,500000,,,0,,T. Maxey REBOUND (Off:0 Def:1),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,49.0,1.0,1.0,0.0,,,,,,
51,PT07M31.00S,2022-01-30T00:46:54.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630178,10.85742444152431,54.65686274509803,1610612755,10,13,2022-01-30T00:47:00Z,510000,-23.0,50.0,1,left,MISS T. Maxey running Layup,[1630178],1610612755.0,PHI,running,,,Maxey,T. Maxey,,,,,5.48,Missed,,,,,,,,,,,,,,,,,,,
52,PT07M29.00S,2022-01-30T00:46:56.4Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612758,10,13,2022-01-30T00:47:00Z,520000,,,0,,T. Haliburton REBOUND (Off:0 Def:1),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,51.0,1.0,1.0,0.0,,,,,,
53,PT07M23.00S,2022-01-30T00:47:02.0Z,1,REGULAR,2pt,Jump Shot,[],1626158,95.74572930354796,85.7843137254902,1610612758,10,13,2022-01-30T00:47:10Z,530000,179.0,-13.0,1,right,MISS R. Holmes 17' Jump Shot,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,17.93,Missed,,,,,,,,,,,,,,,,,,,
54,PT07M18.00S,2022-01-30T00:47:07.0Z,1,REGULAR,rebound,offensive,[],203084,,,1610612758,10,13,2022-01-30T00:47:10Z,540000,,,0,,H. Barnes REBOUND (Off:1 Def:1),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,53.0,2.0,1.0,1.0,,,,,,
55,PT07M18.00S,2022-01-30T00:47:07.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203084,94.40999984741211,50.0,1610612758,10,13,2022-01-30T00:47:07Z,550000,0.0,0.0,1,right,MISS H. Barnes tip Layup,[203084],1610612758.0,SAC,tip,,,Barnes,H. Barnes,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
56,PT07M17.00S,2022-01-30T00:47:08.5Z,1,REGULAR,rebound,defensive,[],202699,,,1610612755,10,13,2022-01-30T00:47:08Z,560000,,,0,,T. Harris REBOUND (Off:0 Def:1),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,55.0,1.0,1.0,0.0,,,,,,
57,PT07M12.00S,2022-01-30T00:47:13.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203552,34.11629434954008,46.568627450980394,1610612755,13,13,2022-01-30T00:47:19Z,570000,17.0,268.0,1,left,S. Curry 26' 3PT  (3 PTS) (T. Harris 1 AST),"[203552, 202699]",1610612755.0,PHI,,,,Curry,S. Curry,,,,,26.88,Made,3.0,T. Harris,202699.0,1.0,,,,,,,,,,,,,,,
59,PT06M51.00S,2022-01-30T00:47:34.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,85.23324572930355,40.44117647058824,1610612758,13,15,2022-01-30T00:47:38Z,590000,-48.0,86.0,1,right,H. Barnes 9' pullup Jump Shot (8 PTS),[203084],1610612758.0,SAC,pullup,,,Barnes,H. Barnes,,,,,9.87,Made,8.0,,,,,,,,,,,,,,,,,,
60,PT06M33.00S,2022-01-30T00:47:52.4Z,1,REGULAR,2pt,Jump Shot,[],203552,3.892904073587385,25.245098039215684,1610612755,15,15,2022-01-30T00:47:57Z,600000,124.0,-16.0,1,left,S. Curry 12' pullup Jump Shot (5 PTS) (T. Maxey 2 AST),"[203552, 1630178]",1610612755.0,PHI,pullup,,,Curry,S. Curry,,,,,12.48,Made,5.0,T. Maxey,1630178.0,2.0,,,,,,,,,,,,,,,
62,PT06M24.00S,2022-01-30T00:48:05.9Z,1,REGULAR,foul,personal,['2freethrow'],203552,,,1610612758,15,15,2022-01-30T00:48:13Z,620000,,,0,,S. Curry shooting personal FOUL (1 PF) (Haliburton 2 FT),"[203552, 1630169]",1610612755.0,PHI,shooting,,,Curry,S. Curry,,,,,,,,,,,1626302.0,1.0,0.0,Haliburton,1630169.0,,,,,,,,,,
64,PT06M24.00S,2022-01-30T00:48:19.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,15,15,2022-01-30T00:48:19Z,640000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M24.00S,2022-01-30T00:50:57.5Z,1,REGULAR,substitution,out,[],1628963,,,1610612758,15,15,2022-01-30T00:51:08Z,650000,,,0,,SUB out: M. Bagley III,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M24.00S,2022-01-30T00:50:57.5Z,1,REGULAR,substitution,out,[],1626158,,,1610612758,15,15,2022-01-30T00:51:08Z,660000,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M24.00S,2022-01-30T00:50:57.5Z,1,REGULAR,substitution,in,[],1627745,,,1610612758,15,15,2022-01-30T00:51:08Z,670000,,,0,,SUB in: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M24.00S,2022-01-30T00:50:57.5Z,1,REGULAR,substitution,in,[],203090,,,1610612758,15,15,2022-01-30T00:51:08Z,680000,,,0,,SUB in: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M24.00S,2022-01-30T00:51:17.4Z,1,REGULAR,freethrow,1 of 2,[],1630169,,,1610612758,15,16,2022-01-30T00:51:17Z,690000,,,0,,T. Haliburton Free Throw 1 of 2 (3 PTS),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
70,PT06M24.00S,2022-01-30T00:51:27.0Z,1,REGULAR,freethrow,2 of 2,[],1630169,,,1610612758,15,17,2022-01-30T00:51:27Z,700000,,,0,,T. Haliburton Free Throw 2 of 2 (4 PTS),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
71,PT06M05.00S,2022-01-30T00:51:52.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,15,17,2022-01-30T00:51:52Z,710000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M05.00S,2022-01-30T00:51:54.4Z,1,REGULAR,substitution,out,[],1630169,,,1610612755,15,17,2022-01-30T00:51:57Z,720000,,,0,,SUB out: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M05.00S,2022-01-30T00:51:54.4Z,1,REGULAR,substitution,in,[],1627741,,,1610612755,15,17,2022-01-30T00:51:57Z,730000,,,0,,SUB in: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M01.00S,2022-01-30T00:52:06.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202699,6.389618922470433,57.35294117647059,1610612755,15,17,2022-01-30T00:52:12Z,740000,-37.0,8.0,1,left,MISS T. Harris driving Layup - blocked,"[202699, 1627745]",1610612755.0,PHI,driving,,,Harris,T. Harris,,,,,3.76,Missed,,,,,,,,,,,,,,,,,Jones,1627745.0,
75,PT06M01.00S,2022-01-30T00:52:06.3Z,1,REGULAR,block,,[],1627745,,,1610612755,15,17,2022-01-30T00:52:09Z,750000,,,0,,D. Jones BLOCK (1 BLK),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M58.00S,2022-01-30T00:52:09.3Z,1,REGULAR,rebound,defensive,[],1627741,,,1610612758,15,17,2022-01-30T00:52:12Z,760000,,,0,,B. Hield REBOUND (Off:0 Def:1),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,74.0,1.0,1.0,0.0,,,,,,
77,PT05M48.00S,2022-01-30T00:52:18.6Z,1,REGULAR,2pt,Jump Shot,[],203084,88.91261498028909,68.38235294117648,1610612758,15,19,2022-01-30T00:52:22Z,770000,92.0,52.0,1,right,H. Barnes 10' turnaround Jump Shot (10 PTS) (B. Hield 1 AST),"[203084, 1627741]",1610612758.0,SAC,turnaround,,,Barnes,H. Barnes,,,,,10.54,Made,10.0,B. Hield,1627741.0,1.0,,,,,,,,,,,,,,,
79,PT05M24.00S,2022-01-30T00:52:42.4Z,1,REGULAR,turnover,lost ball,[],203954,,,1610612755,15,19,2022-01-30T00:58:26Z,790000,,,0,,J. Embiid lost ball TURNOVER (1 TO),"[203954, 1627745]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,1.0,Jones,1627745.0,,,
80,PT05M24.00S,2022-01-30T00:52:42.4Z,1,REGULAR,steal,,[],1627745,,,1610612758,15,19,2022-01-30T00:58:26Z,800000,,,0,,D. Jones STEAL (1 STL),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M01.00S,2022-01-30T00:53:05.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203090,87.99277266754271,2.696078431372549,1610612758,15,19,2022-01-30T00:53:09Z,810000,-237.0,60.0,1,right,MISS M. Harkless 24' pullup 3PT,[203090],1610612758.0,SAC,pullup,,,Harkless,M. Harkless,,,,,24.41,Missed,,,,,,,,,,,,,,,,,,,
82,PT04M59.00S,2022-01-30T00:53:07.3Z,1,REGULAR,rebound,defensive,[],202699,,,1610612755,15,19,2022-01-30T00:53:09Z,820000,,,0,,T. Harris REBOUND (Off:0 Def:2),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,81.0,2.0,2.0,0.0,,,,,,
83,PT04M49.00S,2022-01-30T00:53:18.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,12.697109067017081,37.745098039215684,1610612755,17,19,2022-01-30T00:53:23Z,830000,61.0,67.0,1,left,T. Harris 9' turnaround fadeaway Jump Shot (7 PTS),[202699],1610612755.0,PHI,turnaround fadeaway,,,Harris,T. Harris,,,,,9.07,Made,7.0,,,,,,,,,,,,,,,,,,
84,PT04M31.00S,2022-01-30T00:53:35.4Z,1,REGULAR,3pt,Jump Shot,[],1630558,87.46714848883047,94.11764705882352,1610612758,17,22,2022-01-30T00:53:39Z,840000,221.0,65.0,1,right,D. Mitchell 3PT  (8 PTS) (D. Jones 1 AST),"[1630558, 1627745]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,23.01,Made,8.0,D. Jones,1627745.0,1.0,,,,,,,,,,,,,,,
86,PT04M10.00S,2022-01-30T00:53:57.4Z,1,REGULAR,turnover,lost ball,[],203954,,,1610612755,17,22,2022-01-30T00:54:01Z,860000,,,0,,J. Embiid lost ball TURNOVER (2 TO),"[203954, 1627741]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,2.0,Hield,1627741.0,,,
87,PT04M10.00S,2022-01-30T00:53:57.4Z,1,REGULAR,steal,,[],1627741,,,1610612758,17,22,2022-01-30T00:53:59Z,870000,,,0,,B. Hield STEAL (1 STL),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M03.00S,2022-01-30T00:54:04.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203084,68.9388961892247,16.911764705882355,1610612758,17,22,2022-01-30T00:54:09Z,880000,-165.0,239.0,1,right,MISS H. Barnes 29' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,29.11,Missed,,,,,,,,,,,,,,,,,,,
89,PT03M59.00S,2022-01-30T00:54:08.2Z,1,REGULAR,rebound,defensive,[],202699,,,1610612755,17,22,2022-01-30T00:54:09Z,890000,,,0,,T. Harris REBOUND (Off:0 Def:3),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,88.0,3.0,3.0,0.0,,,,,,
