actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
21,PT10M45.00S,2021-12-12T01:43:08.8Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",203110,,,1610612744,2,4,2021-12-12T01:43:08Z,210000,,,0,,D. Green Free Throw 2 of 2 (2 PTS),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
22,PT10M23.00S,2021-12-12T01:43:32.1Z,1,REGULAR,2pt,Jump Shot,[],1630178,23.340998685939553,53.431372549019606,1610612755,2,4,2021-12-12T01:43:36Z,220000,-17.0,167.0,1,left,MISS T. Maxey 16' pullup Shot,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,16.78,Missed,,,,,,,,,,,,,,,,,,,
23,PT10M19.00S,2021-12-12T01:43:36.1Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,2,4,2021-12-12T01:43:36Z,230000,,,0,,K. Looney REBOUND (Off:1 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,22.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
24,PT10M04.00S,2021-12-12T01:43:50.6Z,1,REGULAR,3pt,Jump Shot,[],203952,66.83639947437582,31.127450980392158,1610612744,2,7,2021-12-12T01:43:54Z,240000,-94.0,259.0,1,right,A. Wiggins 27' 3PT  (3 PTS) (J. Poole 1 AST),"[203952, 1629673]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,27.59,Made,,,,,3.0,J. Poole,1629673.0,1.0,,,,,,,,,,,
26,PT09M36.00S,2021-12-12T01:44:19.0Z,1,REGULAR,3pt,Jump Shot,[],1630178,5.863994743758213,98.77450980392157,1610612755,5,7,2021-12-12T01:44:23Z,260000,-244.0,3.0,1,left,T. Maxey 24' 3PT  (3 PTS) (J. Embiid 2 AST),"[1630178, 203954]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,24.39,Made,,,,,3.0,J. Embiid,203954.0,2.0,,,,,,,,,,,
28,PT09M27.00S,2021-12-12T01:44:29.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203952,91.67214191852825,49.754901960784316,1610612744,5,7,2021-12-12T01:44:36Z,280000,-1.0,26.0,1,right,MISS A. Wiggins turnaround Shot - blocked,"[203952, 203552]",1610612744.0,GSW,turnaround,,,Wiggins,A. Wiggins,,,,,2.58,Missed,,,,,,,,,,,,,,,,,Curry,203552.0,
29,PT09M27.00S,2021-12-12T01:44:29.0Z,1,REGULAR,block,,[],203552,,,1610612744,5,7,2021-12-12T01:44:31Z,290000,,,0,,S. Curry BLOCK (1 BLK),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
30,PT09M27.00S,2021-12-12T01:44:29.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612744,5,7,2021-12-12T01:44:36Z,300000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,,
31,PT09M27.00S,2021-12-12T01:44:32.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,5,7,2021-12-12T01:44:32Z,310000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,PT09M23.00S,2021-12-12T01:44:44.9Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1626172,86.94152431011827,22.30392156862745,1610612744,5,7,2021-12-12T01:44:51Z,320000,-138.0,70.0,1,right,MISS K. Looney 15' pullup bank Shot,[1626172],1610612744.0,GSW,pullup bank,,,Looney,K. Looney,,,,,15.53,Missed,,,,,,,,,,,,,,,,,,,
33,PT09M20.00S,2021-12-12T01:44:47.9Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,5,7,2021-12-12T01:44:51Z,330000,,,0,,J. Embiid REBOUND (Off:0 Def:1),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,32.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
34,PT09M14.00S,2021-12-12T01:44:53.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203954,6.389618922470433,49.01960784313725,1610612755,5,7,2021-12-12T01:44:59Z,340000,5.0,8.0,1,left,MISS J. Embiid running Layup - blocked,"[203954, 1626172]",1610612755.0,PHI,running,,,Embiid,J. Embiid,,,,,0.9,Missed,,,,,,,,,,,,,,,,,Looney,1626172.0,
35,PT09M14.00S,2021-12-12T01:44:53.9Z,1,REGULAR,block,,[],1626172,,,1610612755,5,7,2021-12-12T01:44:55Z,350000,,,0,,K. Looney BLOCK (1 BLK),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
36,PT09M12.00S,2021-12-12T01:44:55.9Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,5,7,2021-12-12T01:44:59Z,360000,,,0,,K. Looney REBOUND (Off:1 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,34.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
37,PT09M11.00S,2021-12-12T01:45:00.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,5,7,2021-12-12T01:45:00Z,370000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,PT09M00.00S,2021-12-12T01:45:25.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201939,90.88370565045992,62.99019607843137,1610612744,5,7,2021-12-12T01:45:29Z,380000,65.0,33.0,1,right,MISS S. Curry 7' driving floating Shot,[201939],1610612744.0,GSW,driving floating,,,Curry,S. Curry,,,,,7.3,Missed,,,,,,,,,,,,,,,,,,,
39,PT08M58.00S,2021-12-12T01:45:27.1Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,5,7,2021-12-12T01:45:29Z,390000,,,0,,J. Embiid REBOUND (Off:0 Def:2),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,38.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
40,PT08M51.00S,2021-12-12T01:45:33.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630178,6.1268068331143235,5.637254901960785,1610612755,8,7,2021-12-12T01:45:49Z,400000,222.0,5.0,1,left,T. Maxey 3PT  (6 PTS) (S. Curry 1 AST),"[1630178, 203552]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,22.19,Made,,,,,6.0,S. Curry,203552.0,1.0,,,,,,,,,,,
42,PT08M28.00S,2021-12-12T01:45:56.9Z,1,REGULAR,2pt,Jump Shot,[],201939,73.40670170827858,45.83333333333333,1610612744,8,7,2021-12-12T01:46:00Z,420000,-21.0,197.0,1,right,MISS S. Curry 19' pullup Shot,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,19.86,Missed,,,,,,,,,,,,,,,,,,,
43,PT08M26.00S,2021-12-12T01:45:58.9Z,1,REGULAR,rebound,defensive,[],203552,,,1610612755,8,7,2021-12-12T01:46:00Z,430000,,,0,,S. Curry REBOUND (Off:0 Def:1),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,42.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
44,PT08M18.00S,2021-12-12T01:46:11.2Z,1,REGULAR,foul,personal,[],203110,,,1610612755,8,7,2021-12-12T01:46:17Z,440000,,,0,,D. Green personal FOUL (1 PF),"[203110, 1630178]",1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,2530.0,1.0,0.0,Maxey,1630178.0,,,
46,PT08M07.00S,2021-12-12T01:46:39.7Z,1,REGULAR,3pt,Jump Shot,[],202699,33.065045992115635,62.5,1610612755,8,7,2021-12-12T01:46:44Z,460000,-62.0,258.0,1,left,MISS T. Harris 26' 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,26.58,Missed,,,,,,,,,,,,,,,,,,,
47,PT08M03.00S,2021-12-12T01:46:43.7Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,8,7,2021-12-12T01:46:44Z,470000,,,0,,S. Curry REBOUND (Off:0 Def:1),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,46.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
48,PT07M55.00S,2021-12-12T01:46:51.0Z,1,REGULAR,3pt,Jump Shot,[],201939,91.67214191852825,95.83333333333334,1610612744,8,7,2021-12-12T01:46:58Z,480000,229.0,26.0,1,right,MISS S. Curry 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,23.06,Missed,,,,,,,,,,,,,,,,,,,
49,PT07M53.00S,2021-12-12T01:46:53.0Z,1,REGULAR,rebound,defensive,[],1630178,,,1610612755,8,7,2021-12-12T01:46:58Z,490000,,,0,,T. Maxey REBOUND (Off:0 Def:1),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,48.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
50,PT07M48.00S,2021-12-12T01:46:57.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629680,5.732588699080158,55.88235294117647,1610612755,8,7,2021-12-12T01:47:05Z,500000,-29.0,1.0,1,left,MISS M. Thybulle running Layup,[1629680],1610612755.0,PHI,running,,,Thybulle,M. Thybulle,,,,,2.94,Missed,,,,,,,,,,,,,,,,,,,
52,PT07M45.00S,2021-12-12T01:47:00.6Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,8,7,2021-12-12T01:47:05Z,520000,,,0,,K. Looney REBOUND (Off:1 Def:4),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,50.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
53,PT07M39.00S,2021-12-12T01:47:07.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203952,94.1688567674113,49.50980392156863,1610612744,8,9,2021-12-12T01:47:13Z,530000,-2.0,2.0,1,right,A. Wiggins cutting DUNK (5 PTS) (S. Curry 1 AST),"[203952, 201939]",1610612744.0,GSW,cutting,,,Wiggins,A. Wiggins,,,,,0.34,Made,,,,,5.0,S. Curry,201939.0,1.0,,,,,,,,,,,
55,PT07M21.00S,2021-12-12T01:47:25.2Z,1,REGULAR,2pt,Jump Shot,[],1630178,8.360709592641262,70.09803921568627,1610612755,8,9,2021-12-12T01:47:29Z,550000,-100.0,26.0,1,left,MISS T. Maxey 10' driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,10.38,Missed,,,,,,,,,,,,,,,,,,,
56,PT07M20.00S,2021-12-12T01:47:26.2Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,8,9,2021-12-12T01:47:29Z,560000,,,0,,S. Curry REBOUND (Off:0 Def:2),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,55.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
57,PT07M17.00S,2021-12-12T01:47:29.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629673,73.80091984231275,82.84313725490196,1610612744,8,9,2021-12-12T01:47:39Z,570000,164.0,194.0,1,right,MISS J. Poole 25' running pullup 3PT,[1629673],1610612744.0,GSW,running pullup,,,Poole,J. Poole,,,,,25.4,Missed,,,,,,,,,,,,,,,,,,,
58,PT07M14.00S,2021-12-12T01:47:32.9Z,1,REGULAR,rebound,defensive,[],202699,,,1610612755,8,9,2021-12-12T01:47:39Z,580000,,,0,,T. Harris REBOUND (Off:0 Def:1),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,57.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
59,PT07M11.00S,2021-12-12T01:47:38.1Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",202699,5.469776609724048,41.66666666666667,1610612755,10,9,2021-12-12T01:48:24Z,590000,42.0,-1.0,1,left,T. Harris driving floating bank Jump Shot (2 PTS),[202699],1610612755.0,PHI,driving floating bank,,,Harris,T. Harris,,,,,4.17,Made,,,,,2.0,,,,,,,,,,,,,,
60,PT07M11.00S,2021-12-12T01:47:40.8Z,1,REGULAR,foul,personal,['1freethrow'],203952,,,1610612755,10,9,2021-12-12T01:47:51Z,600000,,,0,,A. Wiggins shooting personal FOUL (1 PF) (Harris 1 FT),"[203952, 202699]",1610612744.0,GSW,shooting,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,2530.0,1.0,0.0,Harris,202699.0,,,
62,PT07M11.00S,2021-12-12T01:48:14.0Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],202699,,,1610612755,11,9,2021-12-12T01:48:14Z,620000,,,0,,T. Harris Free Throw 1 of 1 (3 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
63,PT06M49.00S,2021-12-12T01:48:38.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201939,93.11760840998686,42.40196078431372,1610612744,11,11,2021-12-12T01:48:42Z,630000,-38.0,12.0,1,right,S. Curry driving finger roll Layup (2 PTS),[201939],1610612744.0,GSW,driving finger roll,,,Curry,S. Curry,,,,,3.99,Made,,,,,2.0,,,,,,,,,,,,,,
64,PT06M27.00S,2021-12-12T01:48:59.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203954,10.33180026281209,52.450980392156865,1610612755,13,11,2021-12-12T01:49:03Z,640000,-12.0,45.0,1,left,J. Embiid turnaround Hook (2 PTS),[203954],1610612755.0,PHI,turnaround,,,Embiid,J. Embiid,,,,,4.63,Made,,,,,2.0,,,,,,,,,,,,,,
65,PT06M14.00S,2021-12-12T01:49:13.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,83.52496714848883,44.6078431372549,1610612744,13,11,2021-12-12T01:49:17Z,650000,-27.0,102.0,1,right,MISS J. Poole 10' driving floating Shot - blocked,"[1629673, 1630178]",1610612744.0,GSW,driving floating,,,Poole,J. Poole,,,,,10.59,Missed,,,,,,,,,,,,,,,,,Maxey,1630178.0,
66,PT06M14.00S,2021-12-12T01:49:13.2Z,1,REGULAR,block,,[],1630178,,,1610612744,13,11,2021-12-12T01:49:15Z,660000,,,0,,T. Maxey BLOCK (1 BLK),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M11.00S,2021-12-12T01:49:16.2Z,1,REGULAR,rebound,offensive,[],201939,,,1610612744,13,11,2021-12-12T01:49:17Z,670000,,,0,,S. Curry REBOUND (Off:1 Def:2),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,65.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
68,PT06M08.00S,2021-12-12T01:49:18.9Z,1,REGULAR,turnover,lost ball,[],203952,,,1610612744,13,11,2021-12-12T01:49:24Z,680000,,,0,,A. Wiggins lost ball TURNOVER (1 TO),"[203952, 203954]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,1.0,Embiid,203954.0,,,,,,,,
69,PT06M08.00S,2021-12-12T01:49:18.9Z,1,REGULAR,steal,,[],203954,,,1610612755,13,11,2021-12-12T01:49:20Z,690000,,,0,,J. Embiid STEAL (1 STL),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M05.00S,2021-12-12T01:49:25.1Z,1,REGULAR,foul,personal,['2freethrow'],203110,,,1610612755,13,11,2021-12-12T01:49:46Z,700000,,,0,,D. Green shooting personal FOUL (2 PF) (Embiid 2 FT),"[203110, 203954]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,,,,,,,,,,,,,,201245.0,2.0,0.0,Embiid,203954.0,,,
72,PT06M05.00S,2021-12-12T01:49:34.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,13,11,2021-12-12T01:49:34Z,720000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M05.00S,2021-12-12T01:52:49.1Z,1,REGULAR,substitution,out,[],203110,,,1610612755,13,11,2021-12-12T01:53:16Z,730000,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M05.00S,2021-12-12T01:52:49.1Z,1,REGULAR,substitution,out,[],201939,,,1610612755,13,11,2021-12-12T01:53:16Z,740000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M05.00S,2021-12-12T01:52:49.1Z,1,REGULAR,substitution,in,[],1627780,,,1610612755,13,11,2021-12-12T01:53:16Z,750000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M05.00S,2021-12-12T01:52:49.1Z,1,REGULAR,substitution,in,[],203490,,,1610612755,13,11,2021-12-12T01:53:16Z,760000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M05.00S,2021-12-12T01:53:25.8Z,1,REGULAR,substitution,out,[],1629680,,,1610612755,13,11,2021-12-12T01:53:29Z,770000,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M05.00S,2021-12-12T01:53:25.8Z,1,REGULAR,substitution,in,[],201980,,,1610612755,13,11,2021-12-12T01:53:29Z,780000,,,0,,SUB in: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M05.00S,2021-12-12T01:53:35.7Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],203954,,,1610612755,14,11,2021-12-12T01:53:35Z,790000,,,0,,J. Embiid Free Throw 1 of 2 (3 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
80,PT06M05.00S,2021-12-12T01:53:52.6Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],203954,,,1610612755,15,11,2021-12-12T01:53:52Z,800000,,,0,,J. Embiid Free Throw 2 of 2 (4 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
81,PT05M41.00S,2021-12-12T01:54:18.2Z,1,REGULAR,3pt,Jump Shot,[],1629673,75.24638633377135,86.51960784313727,1610612744,15,11,2021-12-12T01:54:23Z,810000,183.0,180.0,1,right,MISS J. Poole 25' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,25.65,Missed,,,,,,,,,,,,,,,,,,,
82,PT05M38.00S,2021-12-12T01:54:21.2Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,15,11,2021-12-12T01:54:23Z,820000,,,0,,J. Embiid REBOUND (Off:0 Def:3),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,81.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
83,PT05M28.00S,2021-12-12T01:54:31.1Z,1,REGULAR,2pt,Jump Shot,[],202699,8.623521681997373,22.30392156862745,1610612755,15,11,2021-12-12T01:54:35Z,830000,138.0,29.0,1,left,MISS T. Harris 14' pullup Shot,[202699],1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,14.14,Missed,,,,,,,,,,,,,,,,,,,
84,PT05M25.00S,2021-12-12T01:54:34.1Z,1,REGULAR,rebound,defensive,[],203952,,,1610612744,15,11,2021-12-12T01:54:35Z,840000,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,83.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
85,PT05M13.00S,2021-12-12T01:54:45.7Z,1,REGULAR,2pt,Jump Shot,[],203952,81.15965834428384,79.41176470588235,1610612744,15,13,2021-12-12T01:54:49Z,850000,147.0,125.0,1,right,A. Wiggins 19' pullup Jump Shot (7 PTS),[203952],1610612744.0,GSW,pullup,,,Wiggins,A. Wiggins,,,,,19.28,Made,,,,,7.0,,,,,,,,,,,,,,
86,PT04M57.00S,2021-12-12T01:55:01.9Z,1,REGULAR,3pt,Jump Shot,[],203954,29.911300919842315,72.05882352941177,1610612755,15,13,2021-12-12T01:55:05Z,860000,-110.0,229.0,1,left,MISS J. Embiid 25' 3PT,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,25.39,Missed,,,,,,,,,,,,,,,,,,,
87,PT04M54.00S,2021-12-12T01:55:04.9Z,1,REGULAR,rebound,defensive,[],1627780,,,1610612744,15,13,2021-12-12T01:55:05Z,870000,,,0,,G. Payton II REBOUND (Off:0 Def:1),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,86.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
88,PT04M40.00S,2021-12-12T01:55:18.5Z,1,REGULAR,3pt,Jump Shot,[],203952,85.75886990801577,4.411764705882353,1610612744,15,13,2021-12-12T01:55:24Z,880000,-228.0,81.0,1,right,MISS A. Wiggins 24' step back 3PT,[203952],1610612744.0,GSW,step back,,,Wiggins,A. Wiggins,,,,,24.2,Missed,,,,,,,,,,,,,,,,,,,
