actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
44,PT06M55.00S,2021-11-09T00:17:18.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202689,82.07950065703022,39.705882352941174,1610612752,14,13,2021-11-09T00:17:22Z,440000,-51.0,116.0,1,right,K. Walker 12' pullup Jump Shot (2 PTS),[202689],1610612752.0,NYK,pullup,,,Walker,K. Walker,,,,,12.69,Made,,,,,2.0,,,,,,,,,,,,,
45,PT06M39.00S,2021-11-09T00:17:35.7Z,1,REGULAR,turnover,bad pass,[],1627788,,,1610612755,14,13,2021-11-09T00:17:42Z,450000,,,0,,F. Korkmaz bad pass TURNOVER (1 TO),"[1627788, 203944]",1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,1.0,Randle,203944.0,,
46,PT06M39.00S,2021-11-09T00:17:35.7Z,1,REGULAR,steal,,[],203944,,,1610612752,14,13,2021-11-09T00:17:38Z,460000,,,0,,J. Randle STEAL (1 STL),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,
47,PT06M34.00S,2021-11-09T00:17:40.8Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203944,91.93495400788436,45.09803921568628,1610612752,14,13,2021-11-09T00:17:48Z,470000,-25.0,23.0,1,right,MISS J. Randle turnaround Hook - blocked,"[203944, 201980]",1610612752.0,NYK,turnaround,,,Randle,J. Randle,,,,,3.38,Missed,,,,,,,,,,,,,,,,,Green,201980.0
48,PT06M34.00S,2021-11-09T00:17:40.8Z,1,REGULAR,block,,[],201980,,,1610612752,14,13,2021-11-09T00:17:43Z,480000,,,0,,D. Green BLOCK (1 BLK),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,
49,PT06M30.00S,2021-11-09T00:17:44.8Z,1,REGULAR,rebound,offensive,[],203944,,,1610612752,14,13,2021-11-09T00:17:48Z,490000,,,0,,J. Randle REBOUND (Off:1 Def:1),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,47.0,2.0,1.0,1.0,,,,,,,,,,,,,,
50,PT06M29.00S,2021-11-09T00:17:45.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629628,85.49605781865965,94.11764705882352,1610612752,14,13,2021-11-09T00:17:50Z,500000,221.0,84.0,1,right,MISS R. Barrett 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,23.6,Missed,,,,,,,,,,,,,,,,,,
51,PT06M26.00S,2021-11-09T00:17:47.6Z,1,REGULAR,rebound,defensive,[],203552,,,1610612755,14,13,2021-11-09T00:17:47Z,510000,,,0,,S. Curry REBOUND (Off:1 Def:1),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,50.0,2.0,1.0,1.0,,,,,,,,,,,,,,
52,PT06M19.00S,2021-11-09T00:17:55.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203083,5.601182654402102,49.50980392156863,1610612755,16,13,2021-11-09T00:18:00Z,520000,2.0,0.0,1,left,A. Drummond running alley-oop Layup (3 PTS) (S. Curry 1 AST),"[203083, 203552]",1610612755.0,PHI,running alley-oop,,,Drummond,A. Drummond,,,,,0.25,Made,,,,,3.0,S. Curry,203552.0,1.0,,,,,,,,,,
54,PT06M00.00S,2021-11-09T00:18:13.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,91.80354796320631,34.068627450980394,1610612752,16,13,2021-11-09T00:18:19Z,540000,-80.0,25.0,1,right,MISS R. Barrett 8' driving floating bank Shot,[1629628],1610612752.0,NYK,driving floating bank,,,Barrett,R. Barrett,,,,,8.34,Missed,,,,,,,,,,,,,,,,,,
55,PT05M58.00S,2021-11-09T00:18:15.9Z,1,REGULAR,rebound,offensive,[],203457,,,1610612752,16,13,2021-11-09T00:18:15Z,550000,,,0,,N. Noel REBOUND (Off:1 Def:0),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,54.0,1.0,0.0,1.0,,,,,,,,,,,,,,
56,PT05M57.00S,2021-11-09T00:18:17.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203457,86.81011826544021,43.13725490196079,1610612752,16,15,2021-11-09T00:18:30Z,560000,-34.0,71.0,1,right,N. Noel 7' Jump Shot (4 PTS),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,7.93,Made,,,,,4.0,,,,,,,,,,,,,
57,PT05M36.00S,2021-11-09T00:18:37.6Z,1,REGULAR,3pt,Jump Shot,[],201980,21.369908015768726,11.76470588235294,1610612755,16,15,2021-11-09T00:18:47Z,570000,191.0,148.0,1,left,MISS D. Green 24' 3PT,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,24.2,Missed,,,,,,,,,,,,,,,,,,
58,PT05M32.00S,2021-11-09T00:18:41.6Z,1,REGULAR,rebound,defensive,[],203095,,,1610612752,16,15,2021-11-09T00:18:47Z,580000,,,0,,E. Fournier REBOUND (Off:0 Def:1),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,57.0,1.0,1.0,0.0,,,,,,,,,,,,,,
59,PT05M29.00S,2021-11-09T00:18:44.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203095,94.43166885676742,52.69607843137255,1610612752,16,17,2021-11-09T00:24:31Z,590000,13.0,0.0,1,right,E. Fournier running finger roll Layup (4 PTS),[203095],1610612752.0,NYK,running finger roll,,,Fournier,E. Fournier,,,,,1.35,Made,,,,,4.0,,,,,,,,,,,,,
60,PT05M01.00S,2021-11-09T00:19:12.5Z,1,REGULAR,3pt,Jump Shot,[],1627788,34.773324572930356,62.00980392156863,1610612755,16,17,2021-11-09T00:19:16Z,600000,-60.0,274.0,1,left,MISS F. Korkmaz 28' 3PT,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,28.09,Missed,,,,,,,,,,,,,,,,,,
61,PT04M58.00S,2021-11-09T00:19:15.5Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,16,17,2021-11-09T00:19:16Z,610000,,,0,,J. Randle REBOUND (Off:1 Def:2),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,60.0,3.0,2.0,1.0,,,,,,,,,,,,,,
62,PT04M51.00S,2021-11-09T00:19:22.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,83.13074901445466,38.48039215686275,1610612752,16,17,2021-11-09T00:19:26Z,620000,-58.0,106.0,1,right,MISS J. Randle 12' pullup Shot,[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,12.07,Missed,,,,,,,,,,,,,,,,,,
63,PT04M49.00S,2021-11-09T00:19:24.6Z,1,REGULAR,rebound,defensive,[],203083,,,1610612755,16,17,2021-11-09T00:19:26Z,630000,,,0,,A. Drummond REBOUND (Off:1 Def:1),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,62.0,2.0,1.0,1.0,,,,,,,,,,,,,,
64,PT04M48.00S,2021-11-09T00:19:28.6Z,1,REGULAR,foul,personal,[],203095,,,1610612755,16,17,2021-11-09T00:19:36Z,640000,,,0,,E. Fournier take personal FOUL (1 PF),"[203095, 203552]",1610612752.0,NYK,take,,,Fournier,E. Fournier,,,,,,,,,,,,,,,1198.0,1.0,0.0,Curry,203552.0,,,,,
66,PT04M48.00S,2021-11-09T00:19:40.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,16,17,2021-11-09T00:19:40Z,660000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT04M48.00S,2021-11-09T00:22:02.1Z,1,REGULAR,substitution,out,[],203457,,,1610612755,16,17,2021-11-09T00:22:08Z,670000,,,0,,SUB out: N. Noel,[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,
68,PT04M48.00S,2021-11-09T00:22:02.1Z,1,REGULAR,substitution,in,[],201959,,,1610612755,16,17,2021-11-09T00:22:08Z,680000,,,0,,SUB in: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,
69,PT04M36.00S,2021-11-09T00:22:36.6Z,1,REGULAR,3pt,Jump Shot,[],1627788,33.98488830486202,41.42156862745098,1610612755,19,17,2021-11-09T00:22:41Z,690000,43.0,267.0,1,left,F. Korkmaz 27' 3PT  (6 PTS) (D. Green 1 AST),"[1627788, 201980]",1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,27.04,Made,,,,,6.0,D. Green,201980.0,1.0,,,,,,,,,,
71,PT04M13.00S,2021-11-09T00:22:58.8Z,1,REGULAR,2pt,Jump Shot,[],203944,91.14651773981603,25.245098039215684,1610612752,19,17,2021-11-09T00:23:03Z,710000,-124.0,31.0,1,right,MISS J. Randle 12' turnaround fadeaway Shot,[203944],1610612752.0,NYK,turnaround fadeaway,,,Randle,J. Randle,,,,,12.75,Missed,,,,,,,,,,,,,,,,,,
72,PT04M10.00S,2021-11-09T00:23:01.8Z,1,REGULAR,rebound,defensive,[],1630178,,,1610612755,19,17,2021-11-09T00:23:03Z,720000,,,0,,T. Maxey REBOUND (Off:0 Def:3),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,71.0,3.0,3.0,0.0,,,,,,,,,,,,,,
73,PT04M00.00S,2021-11-09T00:23:11.9Z,1,REGULAR,3pt,Jump Shot,[],203552,23.078186596583443,90.68627450980392,1610612755,19,17,2021-11-09T00:23:20Z,730000,-203.0,164.0,1,left,MISS S. Curry 26' pullup 3PT,[203552],1610612755.0,PHI,pullup,,,Curry,S. Curry,,,,,26.15,Missed,,,,,,,,,,,,,,,,,,
74,PT03M56.00S,2021-11-09T00:23:16.6Z,1,REGULAR,rebound,offensive,[],203083,,,1610612755,19,17,2021-11-09T00:23:16Z,740000,,,0,,A. Drummond REBOUND (Off:2 Def:1),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,73.0,3.0,1.0,2.0,,,,,,,,,,,,,,
75,PT03M55.00S,2021-11-09T00:23:17.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,6.389618922470433,47.549019607843135,1610612755,19,17,2021-11-09T00:23:23Z,750000,12.0,8.0,1,left,MISS A. Drummond Layup - blocked,"[203083, 1629628]",1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,1.45,Missed,,,,,,,,,,,,,,,,,Barrett,1629628.0
76,PT03M55.00S,2021-11-09T00:23:17.6Z,1,REGULAR,block,,[],1629628,,,1610612755,19,17,2021-11-09T00:23:20Z,760000,,,0,,R. Barrett BLOCK (1 BLK),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,
77,PT03M55.00S,2021-11-09T00:23:17.6Z,1,REGULAR,rebound,defensive,[],203095,,,1610612752,19,17,2021-11-09T00:23:23Z,770000,,,0,,E. Fournier REBOUND (Off:0 Def:2),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,75.0,2.0,2.0,0.0,,,,,,,,,,,,,,
78,PT03M41.00S,2021-11-09T00:23:31.1Z,1,REGULAR,3pt,Jump Shot,[],202689,66.5735873850197,45.34313725490196,1610612752,19,17,2021-11-09T00:23:35Z,780000,-23.0,262.0,1,right,MISS K. Walker 26' 3PT,[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,26.27,Missed,,,,,,,,,,,,,,,,,,
79,PT03M38.00S,2021-11-09T00:23:34.1Z,1,REGULAR,rebound,defensive,[],203552,,,1610612755,19,17,2021-11-09T00:23:35Z,790000,,,0,,S. Curry REBOUND (Off:1 Def:2),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,78.0,3.0,2.0,1.0,,,,,,,,,,,,,,
80,PT03M34.00S,2021-11-09T00:23:38.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627788,32.40801576872536,38.23529411764706,1610612755,19,17,2021-11-09T00:23:45Z,800000,59.0,252.0,1,left,MISS F. Korkmaz 25' 3PT,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,25.89,Missed,,,,,,,,,,,,,,,,,,
81,PT03M31.00S,2021-11-09T00:23:41.9Z,1,REGULAR,rebound,offensive,[],203083,,,1610612755,19,17,2021-11-09T00:23:41Z,810000,,,0,,A. Drummond REBOUND (Off:3 Def:1),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,80.0,4.0,1.0,3.0,,,,,,,,,,,,,,
82,PT03M26.00S,2021-11-09T00:23:47.4Z,1,REGULAR,turnover,out-of-bounds,[],203552,,,1610612755,19,17,2021-11-09T00:23:52Z,820000,,,0,,S. Curry bad pass out-of-bounds TURNOVER (2 TO),[203552],1610612755.0,PHI,bad pass,,,Curry,S. Curry,,,,,,,,,,,,,,,1830.0,,,,,2.0,,,,
83,PT03M26.00S,2021-11-09T00:23:52.2Z,1,REGULAR,substitution,out,[],1630178,,,1610612752,19,17,2021-11-09T00:24:02Z,830000,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,
84,PT03M26.00S,2021-11-09T00:23:52.2Z,1,REGULAR,substitution,out,[],201980,,,1610612752,19,17,2021-11-09T00:24:02Z,840000,,,0,,SUB out: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,
86,PT03M26.00S,2021-11-09T00:23:52.2Z,1,REGULAR,substitution,in,[],1629003,,,1610612752,19,17,2021-11-09T00:24:02Z,860000,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,
