actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
2,PT12M00.00S,2021-11-27T23:11:07.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2021-11-27T23:11:07Z,20000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2021-11-27T23:11:10.7Z,1,REGULAR,jumpball,recovered,[],1630178,,,1610612755,0,0,2021-11-27T23:11:10Z,40000,,,0,,Jump Ball J. Embiid vs. K. Towns: Tip to T. Maxey,"[1630178, 203954, 1626157]",1610612755.0,PHI,startperiod,T. Maxey,1630178.0,Maxey,T. Maxey,Embiid,203954.0,Towns,1626157.0,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2021-11-27T23:11:24.6Z,1,REGULAR,2pt,Jump Shot,[],203954,22.815374507227332,57.107843137254896,1610612755,0,0,2021-11-27T23:11:28Z,70000,-36.0,162.0,1,left,MISS J. Embiid 16' pullup Shot,[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,16.58,Missed,,,,,,,,,,,,,,,,,,,
8,PT11M38.00S,2021-11-27T23:11:27.6Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612750,0,0,2021-11-27T23:11:28Z,80000,,,0,,J. Vanderbilt REBOUND (Off:0 Def:1),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
9,PT11M22.00S,2021-11-27T23:11:44.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,91.40932982917214,44.85294117647059,1610612750,0,0,2021-11-27T23:11:48Z,90000,-26.0,28.0,1,right,MISS D. Russell driving floating bank Shot,[1626156],1610612750.0,MIN,driving floating bank,,,Russell,D. Russell,,,,,3.82,Missed,,,,,,,,,,,,,,,,,,,
10,PT11M20.00S,2021-11-27T23:11:46.1Z,1,REGULAR,rebound,offensive,[],1629020,,,1610612750,0,0,2021-11-27T23:11:48Z,100000,,,0,,J. Vanderbilt REBOUND (Off:1 Def:1),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,9.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
11,PT11M18.00S,2021-11-27T23:11:47.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626157,72.7496714848883,16.666666666666664,1610612750,0,3,2021-11-27T23:11:51Z,110000,-167.0,204.0,1,right,K. Towns 26' 3PT  (3 PTS) (J. Vanderbilt 1 AST),"[1626157, 1629020]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,26.32,Made,,,,,3.0,J. Vanderbilt,1629020.0,1.0,,,,,,,,,,,
13,PT10M57.00S,2021-11-27T23:12:08.9Z,1,REGULAR,turnover,bad pass,[],1630178,,,1610612755,0,3,2021-11-27T23:12:12Z,130000,,,0,,T. Maxey bad pass TURNOVER (1 TO),"[1630178, 1626156]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,1.0,Russell,1626156.0,,,,,,,,
14,PT10M57.00S,2021-11-27T23:12:08.9Z,1,REGULAR,steal,,[],1626156,,,1610612750,0,3,2021-11-27T23:12:11Z,140000,,,0,,D. Russell STEAL (1 STL),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
15,PT10M53.00S,2021-11-27T23:12:13.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626157,93.64323258869908,48.529411764705884,1610612750,0,5,2021-11-27T23:12:20Z,150000,-7.0,7.0,1,right,K. Towns running finger roll Layup (5 PTS) (T. Prince 1 AST),"[1626157, 1627752]",1610612750.0,MIN,running finger roll,,,Towns,K. Towns,,,,,1.04,Made,,,,,5.0,T. Prince,1627752.0,1.0,,,,,,,,,,,
