actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
16,PT10M32.00S,2022-01-26T00:12:04.2Z,1,REGULAR,turnover,lost ball,[],1630178,,,1610612755,2,2,2022-01-26T00:12:09Z,160000,,,0,,T. Maxey lost ball TURNOVER (1 TO),"[1630178, 1630631]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,1.0,Alvarado,1630631.0,,,,,,,,
17,PT10M32.00S,2022-01-26T00:12:04.2Z,1,REGULAR,steal,,[],1630631,,,1610612740,2,2,2022-01-26T00:12:06Z,170000,,,0,,J. Alvarado STEAL (1 STL),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
18,PT10M26.00S,2022-01-26T00:12:09.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626195,85.85742444152432,52.69607843137255,1610612740,2,4,2022-01-26T00:12:20Z,180000,13.0,80.0,1,right,W. Hernangomez 8' floating Jump Shot (2 PTS) (J. Alvarado 1 AST),"[1626195, 1630631]",1610612740.0,NOP,floating,,,Hernangomez,W. Hernangomez,,,,,8.15,Made,,,,,2.0,J. Alvarado,1630631.0,1.0,,,,,,,,,,,
20,PT10M10.00S,2022-01-26T00:12:26.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627788,8.459264126149804,53.431372549019606,1610612755,2,4,2022-01-26T00:12:35Z,200000,-17.0,27.0,1,left,MISS F. Korkmaz driving finger roll Layup,[1627788],1610612755.0,PHI,driving finger roll,,,Korkmaz,F. Korkmaz,,,,,3.2,Missed,,,,,,,,,,,,,,,,,,,
21,PT10M08.00S,2022-01-26T00:12:28.2Z,1,REGULAR,rebound,offensive,[],203954,,,1610612755,2,4,2022-01-26T00:12:35Z,210000,,,0,,J. Embiid REBOUND (Off:1 Def:1),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,20.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
22,PT10M05.00S,2022-01-26T00:12:31.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203954,5.590000152587891,50.0,1610612755,4,4,2022-01-26T00:12:31Z,220000,0.0,0.0,1,left,J. Embiid putback Layup (4 PTS),[203954],1610612755.0,PHI,putback,,,Embiid,J. Embiid,,,,,0.0,Made,,,,,4.0,,,,,,,,,,,,,,
23,PT09M56.00S,2022-01-26T00:12:39.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626195,94.92444152431011,49.50980392156863,1610612740,4,6,2022-01-26T00:12:43Z,230000,-2.0,-5.0,1,right,W. Hernangomez Layup (4 PTS) (J. Alvarado 2 AST),"[1626195, 1630631]",1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,0.54,Made,,,,,4.0,J. Alvarado,1630631.0,2.0,,,,,,,,,,,
26,PT09M39.00S,2022-01-26T00:13:07.5Z,1,REGULAR,foul,technical,['1freethrow'],1630631,,,1610612755,4,6,2022-01-26T00:16:31Z,260000,,,0,,J. Alvarado defensive-3-second technical FOUL (1 Tech),[1630631],1610612740.0,NOP,defensive-3-second,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,202049.0,0.0,1.0,,,,,
27,PT09M39.00S,2022-01-26T00:13:20.7Z,1,REGULAR,freethrow,1 of 1,[],203954,,,1610612755,5,6,2022-01-26T00:13:20Z,270000,,,0,,J. Embiid technical Free Throw 1 of 1 (5 PTS),[203954],1610612755.0,PHI,technical,,,Embiid,J. Embiid,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
28,PT09M27.00S,2022-01-26T00:13:45.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,17.526281208935615,64.2156862745098,1610612755,5,6,2022-01-26T00:13:49Z,280000,-71.0,112.0,1,left,MISS J. Embiid 13' pullup Shot,[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,13.28,Missed,,,,,,,,,,,,,,,,,,,
29,PT09M25.00S,2022-01-26T00:13:47.8Z,1,REGULAR,rebound,defensive,[],202066,,,1610612740,5,6,2022-01-26T00:13:49Z,290000,,,0,,G. Temple REBOUND (Off:0 Def:1),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,28.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
30,PT09M20.00S,2022-01-26T00:13:54.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626195,94.53022339027595,49.26470588235294,1610612740,5,8,2022-01-26T00:14:08Z,300000,-4.0,-1.0,1,right,W. Hernangomez finger roll Layup (6 PTS) (J. Alvarado 3 AST),"[1626195, 1630631]",1610612740.0,NOP,finger roll,,,Hernangomez,W. Hernangomez,,,,,0.39,Made,,,,,6.0,J. Alvarado,1630631.0,3.0,,,,,,,,,,,
32,PT09M01.00S,2022-01-26T00:14:13.0Z,1,REGULAR,turnover,bad pass,[],203954,,,1610612755,5,8,2022-01-26T00:14:17Z,320000,,,0,,J. Embiid bad pass TURNOVER (1 TO),"[203954, 1630529]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,1.0,Jones,1630529.0,,,,,,,,
33,PT09M01.00S,2022-01-26T00:14:13.0Z,1,REGULAR,steal,,[],1630529,,,1610612740,5,8,2022-01-26T00:14:15Z,330000,,,0,,H. Jones STEAL (1 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
34,PT08M55.00S,2022-01-26T00:14:20.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630529,90.8508541392904,45.09803921568627,1610612740,5,8,2022-01-26T00:14:26Z,340000,-25.0,34.0,1,right,MISS H. Jones running finger roll Layup,[1630529],1610612740.0,NOP,running finger roll,,,Jones,H. Jones,,,,,4.15,Missed,,,,,,,,,,,,,,,,,,,
35,PT08M55.00S,2022-01-26T00:14:20.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612755,5,8,2022-01-26T00:14:26Z,350000,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,34.0,,,,,,,,,,,,,,,,,,
36,PT08M55.00S,2022-01-26T00:14:24.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,5,8,2022-01-26T00:14:24Z,360000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,PT08M36.00S,2022-01-26T00:14:47.8Z,1,REGULAR,foul,personal,[],202066,,,1610612755,5,8,2022-01-26T00:14:53Z,370000,,,0,,G. Temple personal FOUL (1 PF),"[202066, 202699]",1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,1627963.0,1.0,0.0,Harris,202699.0,,,
39,PT08M26.00S,2022-01-26T00:15:08.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630178,7.670827858081481,53.92156862745098,1610612755,5,8,2022-01-26T00:15:46Z,390000,-20.0,20.0,1,left,MISS T. Maxey driving DUNK - blocked,"[1630178, 202066]",1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,2.77,Missed,,,,,,,,,,,,,,,,,Temple,202066.0,
40,PT08M26.00S,2022-01-26T00:15:08.9Z,1,REGULAR,block,,[],202066,,,1610612755,5,8,2022-01-26T00:16:48Z,400000,,,0,,G. Temple BLOCK (1 BLK),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
41,PT08M24.00S,2022-01-26T00:15:10.9Z,1,REGULAR,rebound,defensive,[],1629638,,,1610612740,5,8,2022-01-26T00:15:46Z,410000,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:1),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,39.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
42,PT08M18.00S,2022-01-26T00:15:15.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629638,66.67214191852825,66.91176470588235,1610612740,5,11,2022-01-26T00:15:52Z,420000,85.0,261.0,1,right,N. Alexander-Walker 27' 3PT  (3 PTS) (H. Jones 1 AST),"[1629638, 1630529]",1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,27.42,Made,,,,,3.0,H. Jones,1630529.0,1.0,,,,,,,,,,,
44,PT08M17.00S,2022-01-26T00:15:22.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,5,11,2022-01-26T00:15:22Z,440000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,PT08M00.00S,2022-01-26T00:18:32.6Z,1,REGULAR,3pt,Jump Shot,[],1630178,6.619579500657039,5.882352941176478,1610612755,8,11,2022-01-26T00:18:38Z,450000,221.0,10.0,1,left,T. Maxey 3PT  (3 PTS) (F. Korkmaz 1 AST),"[1630178, 1627788]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,22.08,Made,,,,,3.0,F. Korkmaz,1627788.0,1.0,,,,,,,,,,,
47,PT07M41.00S,2022-01-26T00:18:54.8Z,1,REGULAR,turnover,out-of-bounds,[],202066,,,1610612740,8,11,2022-01-26T00:19:22Z,470000,,,0,,G. Temple step out-of-bounds TURNOVER (1 TO),[202066],1610612740.0,NOP,step,,,Temple,G. Temple,,,,,,,,,,,,,,,1.0,,,202049.0,,,,,,,
48,PT07M21.00S,2022-01-26T00:19:28.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627788,6.8823915900131425,37.99019607843137,1610612755,8,11,2022-01-26T00:19:35Z,480000,60.0,12.0,1,left,MISS F. Korkmaz 6' driving Layup - blocked,"[1627788, 1630631]",1610612755.0,PHI,driving,,,Korkmaz,F. Korkmaz,,,,,6.12,Missed,,,,,,,,,,,,,,,,,Alvarado,1630631.0,
49,PT07M21.00S,2022-01-26T00:19:28.3Z,1,REGULAR,block,,[],1630631,,,1610612755,8,11,2022-01-26T00:19:31Z,490000,,,0,,J. Alvarado BLOCK (1 BLK),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT07M21.00S,2022-01-26T00:19:28.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,8,11,2022-01-26T00:19:35Z,500000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,
51,PT07M21.00S,2022-01-26T00:19:33.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,8,11,2022-01-26T00:19:33Z,510000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M15.00S,2022-01-26T00:19:45.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",203954,10.561760840998687,46.81372549019608,1610612755,8,11,2022-01-26T00:19:50Z,520000,16.0,47.0,1,left,MISS J. Embiid driving floating Shot,[203954],1610612755.0,PHI,driving floating,,,Embiid,J. Embiid,,,,,4.94,Missed,,,,,,,,,,,,,,,,,,,
53,PT07M13.00S,2022-01-26T00:19:48.0Z,1,REGULAR,rebound,defensive,[],1629638,,,1610612740,8,11,2022-01-26T00:19:48Z,530000,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:2),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,52.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
54,PT07M01.00S,2022-01-26T00:20:06.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,8,11,2022-01-26T00:20:06Z,540000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT06M53.00S,2022-01-26T00:20:22.9Z,1,REGULAR,3pt,Jump Shot,[],1630631,73.89947437582128,12.74509803921569,1610612740,8,11,2022-01-26T00:20:28Z,550000,-186.0,193.0,1,right,MISS J. Alvarado 26' 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,26.81,Missed,,,,,,,,,,,,,,,,,,,
56,PT06M51.00S,2022-01-26T00:20:24.9Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,8,11,2022-01-26T00:20:28Z,560000,,,0,,J. Embiid REBOUND (Off:1 Def:2),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,55.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
57,PT06M37.00S,2022-01-26T00:20:43.2Z,1,REGULAR,turnover,traveling,[],202699,,,1610612755,8,11,2022-01-26T00:20:49Z,570000,,,0,,T. Harris traveling TURNOVER (1 TO),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,1.0,,,202049.0,,,,,,,
58,PT06M25.00S,2022-01-26T00:21:04.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629638,84.93758212877792,51.96078431372549,1610612740,8,13,2022-01-26T00:21:09Z,580000,10.0,89.0,1,right,N. Alexander-Walker 8' driving floating Jump Shot (5 PTS) (W. Hernangomez 1 AST),"[1629638, 1626195]",1610612740.0,NOP,driving floating,,,Alexander-Walker,N. Alexander-Walker,,,,,8.96,Made,,,,,5.0,W. Hernangomez,1626195.0,1.0,,,,,,,,,,,
60,PT06M04.00S,2022-01-26T00:21:24.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203954,6.093955321944804,52.205882352941174,1610612755,10,13,2022-01-26T00:21:28Z,600000,-11.0,5.0,1,left,J. Embiid driving DUNK (7 PTS) (T. Maxey 1 AST),"[203954, 1630178]",1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,1.2,Made,,,,,7.0,T. Maxey,1630178.0,1.0,,,,,,,,,,,
62,PT05M53.00S,2022-01-26T00:21:36.0Z,1,REGULAR,3pt,Jump Shot,[],1626195,70.74572930354796,24.509803921568633,1610612740,10,16,2022-01-26T00:21:41Z,620000,-127.0,222.0,1,right,W. Hernangomez 25' 3PT  (9 PTS) (J. Alvarado 4 AST),"[1626195, 1630631]",1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,25.64,Made,,,,,9.0,J. Alvarado,1630631.0,4.0,,,,,,,,,,,
64,PT05M34.00S,2022-01-26T00:21:55.4Z,1,REGULAR,3pt,Jump Shot,[],1630178,22.913929040735866,10.049019607843135,1610612755,10,16,2022-01-26T00:25:46Z,640000,200.0,163.0,1,left,MISS T. Maxey 25' step back 3PT,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,25.78,Missed,,,,,,,,,,,,,,,,,,,
65,PT05M31.00S,2022-01-26T00:21:58.4Z,1,REGULAR,rebound,defensive,[],202066,,,1610612740,10,16,2022-01-26T00:25:46Z,650000,,,0,,G. Temple REBOUND (Off:0 Def:2),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,64.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
66,PT05M21.00S,2022-01-26T00:22:10.4Z,1,REGULAR,foul,personal,['2freethrow'],203954,,,1610612740,10,16,2022-01-26T00:22:17Z,660000,,,0,,J. Embiid shooting personal FOUL (1 PF) (Hernangomez 2 FT),"[203954, 1626195]",1610612755.0,PHI,shooting,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,1627963.0,1.0,0.0,Hernangomez,1626195.0,,,
68,PT05M21.00S,2022-01-26T00:22:39.7Z,1,REGULAR,freethrow,1 of 2,[],1626195,,,1610612740,10,17,2022-01-26T00:22:39Z,680000,,,0,,W. Hernangomez Free Throw 1 of 2 (10 PTS),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,Made,,,,,10.0,,,,,,,,,,,,,,
69,PT05M21.00S,2022-01-26T00:22:40.7Z,1,REGULAR,substitution,out,[],1627788,,,1610612740,10,17,2022-01-26T00:22:47Z,690000,,,0,,SUB out: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M21.00S,2022-01-26T00:22:40.7Z,1,REGULAR,substitution,out,[],1630631,,,1610612740,10,17,2022-01-26T00:22:47Z,700000,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M21.00S,2022-01-26T00:22:40.7Z,1,REGULAR,substitution,in,[],1627777,,,1610612740,10,17,2022-01-26T00:22:47Z,710000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M21.00S,2022-01-26T00:22:40.7Z,1,REGULAR,substitution,in,[],203107,,,1610612740,10,17,2022-01-26T00:22:47Z,720000,,,0,,SUB in: T. Satoransky,[203107],1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M21.00S,2022-01-26T00:23:02.8Z,1,REGULAR,freethrow,2 of 2,[],1626195,,,1610612740,10,18,2022-01-26T00:23:02Z,730000,,,0,,W. Hernangomez Free Throw 2 of 2 (11 PTS),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,Made,,,,,11.0,,,,,,,,,,,,,,
74,PT05M01.00S,2022-01-26T00:23:23.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,10.036136662286467,35.78431372549019,1610612755,12,18,2022-01-26T00:23:27Z,740000,71.0,42.0,1,left,T. Harris 8' pullup Jump Shot (2 PTS) (G. Niang 1 AST),"[202699, 1627777]",1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,8.25,Made,,,,,2.0,G. Niang,1627777.0,1.0,,,,,,,,,,,
76,PT04M39.00S,2022-01-26T00:23:45.1Z,1,REGULAR,2pt,Jump Shot,[],202066,77.44743758212877,73.77450980392157,1610612740,12,18,2022-01-26T00:23:49Z,760000,119.0,159.0,1,right,MISS G. Temple 19' step back Shot,[202066],1610612740.0,NOP,step back,,,Temple,G. Temple,,,,,19.89,Missed,,,,,,,,,,,,,,,,,,,
77,PT04M36.00S,2022-01-26T00:23:48.1Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,12,18,2022-01-26T00:23:49Z,770000,,,0,,J. Embiid REBOUND (Off:1 Def:3),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,76.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
78,PT04M28.00S,2022-01-26T00:23:58.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,12,18,2022-01-26T00:23:58Z,780000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT04M28.00S,2022-01-26T00:24:02.1Z,1,REGULAR,substitution,out,[],202066,,,1610612755,12,18,2022-01-26T00:24:07Z,790000,,,0,,SUB out: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M28.00S,2022-01-26T00:24:02.1Z,1,REGULAR,substitution,in,[],1630230,,,1610612755,12,18,2022-01-26T00:24:07Z,800000,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT04M13.00S,2022-01-26T00:24:26.0Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612755,12,18,2022-01-26T00:29:01Z,815000,,,0,,PHI shot clock Team TURNOVER,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,202049.0,,,,,,,
83,PT03M55.00S,2022-01-26T00:24:49.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629638,93.74178712220763,48.28431372549019,1610612740,12,20,2022-01-26T00:29:01Z,830000,-9.0,6.0,1,right,N. Alexander-Walker driving finger roll Layup (7 PTS),[1629638],1610612740.0,NOP,driving finger roll,,,Alexander-Walker,N. Alexander-Walker,,,,,1.07,Made,,,,,7.0,,,,,,,,,,,,,,
84,PT03M38.00S,2022-01-26T00:25:06.7Z,1,REGULAR,turnover,lost ball,[],203954,,,1610612755,12,20,2022-01-26T00:25:11Z,840000,,,0,,J. Embiid lost ball TURNOVER (2 TO),"[203954, 1630230]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,2.0,Marshall,1630230.0,,,,,,,,
85,PT03M38.00S,2022-01-26T00:25:06.7Z,1,REGULAR,steal,,[],1630230,,,1610612740,12,20,2022-01-26T00:25:09Z,850000,,,0,,N. Marshall STEAL (1 STL),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT03M33.00S,2022-01-26T00:25:11.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630529,91.50788436268068,52.450980392156865,1610612740,12,20,2022-01-26T00:25:17Z,860000,12.0,27.0,1,right,MISS H. Jones running Layup,[1630529],1610612740.0,NOP,running,,,Jones,H. Jones,,,,,2.99,Missed,,,,,,,,,,,,,,,,,,,
87,PT03M31.00S,2022-01-26T00:25:13.9Z,1,REGULAR,rebound,defensive,[],202699,,,1610612755,12,20,2022-01-26T00:25:13Z,870000,,,0,,T. Harris REBOUND (Off:0 Def:1),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,86.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
88,PT03M29.00S,2022-01-26T00:25:16.5Z,1,REGULAR,3pt,Jump Shot,[],1629680,3.465834428383701,97.54901960784314,1610612755,12,20,2022-01-26T00:25:23Z,880000,-238.0,-20.0,1,left,MISS M. Thybulle 3PT,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,23.85,Missed,,,,,,,,,,,,,,,,,,,
89,PT03M24.00S,2022-01-26T00:25:21.5Z,1,REGULAR,rebound,defensive,[],1630529,,,1610612740,12,20,2022-01-26T00:25:23Z,890000,,,0,,H. Jones REBOUND (Off:0 Def:2),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,88.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
