actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
31,PT09M28.00S,2022-04-10T23:14:29.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630165,89.30683311432325,38.970588235294116,1610612765,5,7,2022-04-10T23:21:03Z,310000,-55.0,48.0,1,right,MISS K. Hayes 7' driving Layup - blocked,"[1630165, 201599]",1610612765.0,DET,driving,,,Hayes,K. Hayes,,,,,7.31,Missed,,,,,,,,,,,,,,Jordan,201599.0,,,
33,PT09M28.00S,2022-04-10T23:14:29.0Z,1,REGULAR,block,,[],201599,,,1610612765,5,7,2022-04-10T23:14:32Z,320000,,,0,,D. Jordan BLOCK (1 BLK),[201599],1610612755.0,PHI,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,
34,PT09M28.00S,2022-04-10T23:14:29.0Z,1,REGULAR,rebound,defensive,[],202699,,,1610612755,5,7,2022-04-10T23:14:34Z,330000,,,0,,T. Harris REBOUND (Off:0 Def:2),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,31.0,2.0,2.0,0.0,,,,,,,,,,,,,,
35,PT09M17.00S,2022-04-10T23:14:41.5Z,1,REGULAR,turnover,bad pass,[],1630178,,,1610612755,5,7,2022-04-10T23:14:47Z,340000,,,0,,T. Maxey bad pass TURNOVER (1 TO),"[1630178, 1630165]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,1.0,Hayes,1630165.0
36,PT09M17.00S,2022-04-10T23:14:41.5Z,1,REGULAR,steal,,[],1630165,,,1610612765,5,7,2022-04-10T23:14:43Z,350000,,,0,,K. Hayes STEAL (1 STL),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,
37,PT09M17.00S,2022-04-10T23:14:46.8Z,1,REGULAR,foul,personal,[],201599,,,1610612765,5,7,2022-04-10T23:17:10Z,360000,,,0,,D. Jordan take personal FOUL (1 PF),"[201599, 1630165]",1610612755.0,PHI,take,,,Jordan,D. Jordan,,,,,,,,,,,,,,,1628172.0,1.0,0.0,Hayes,1630165.0,,,,,
39,PT09M09.00S,2022-04-10T23:15:09.6Z,1,REGULAR,foul,personal,[],1630178,,,1610612765,5,7,2022-04-10T23:15:17Z,380000,,,0,,T. Maxey personal FOUL (1 PF),"[1630178, 1630165]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,1628172.0,1.0,0.0,Hayes,1630165.0,,,,,
41,PT09M03.00S,2022-04-10T23:15:28.0Z,1,REGULAR,turnover,bad pass,[],1628402,,,1610612765,5,7,2022-04-10T23:15:33Z,400000,,,0,,F. Jackson bad pass TURNOVER (1 TO),"[1628402, 1629680]",1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,,,1.0,Thybulle,1629680.0
42,PT09M03.00S,2022-04-10T23:15:28.0Z,1,REGULAR,steal,,[],1629680,,,1610612755,5,7,2022-04-10T23:15:30Z,410000,,,0,,M. Thybulle STEAL (1 STL),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
43,PT08M59.00S,2022-04-10T23:15:31.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629680,6.1268068331143235,50.98039215686274,1610612755,7,7,2022-04-10T23:15:40Z,420000,-5.0,5.0,1,left,M. Thybulle running DUNK (2 PTS),[1629680],1610612755.0,PHI,running,,,Thybulle,M. Thybulle,,,,,0.71,Made,,,,,2.0,,,,,,,,,,,,,
44,PT08M53.00S,2022-04-10T23:15:38.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630191,93.51182654402102,47.794117647058826,1610612765,7,9,2022-04-10T23:17:59Z,430000,-11.0,8.0,1,right,I. Stewart cutting Layup (4 PTS) (S. Bey 2 AST),"[1630191, 1630180]",1610612765.0,DET,cutting,,,Stewart,I. Stewart,,,,,1.39,Made,,,,,4.0,S. Bey,1630180.0,2.0,,,,,,,,,,
46,PT08M33.00S,2022-04-10T23:15:58.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,13.091327201051248,42.64705882352941,1610612755,7,9,2022-04-10T23:18:20Z,450000,37.0,71.0,1,left,MISS T. Harris 7' pullup Shot,[202699],1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,7.96,Missed,,,,,,,,,,,,,,,,,,
47,PT08M29.00S,2022-04-10T23:16:02.5Z,1,REGULAR,rebound,offensive,[],201599,,,1610612755,7,9,2022-04-10T23:16:10Z,460000,,,0,,D. Jordan REBOUND (Off:1 Def:0),[201599],1610612755.0,PHI,,,,Jordan,D. Jordan,,,,,,,46.0,1.0,0.0,1.0,,,,,,,,,,,,,,
48,PT08M29.00S,2022-04-10T23:16:02.3Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201599,5.590000152587891,50.0,1610612755,7,9,2022-04-10T23:16:09Z,470000,0.0,0.0,1,left,MISS D. Jordan tip Layup,[201599],1610612755.0,PHI,tip,,,Jordan,D. Jordan,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
49,PT08M28.00S,2022-04-10T23:16:03.3Z,1,REGULAR,rebound,defensive,[],1630587,,,1610612765,7,9,2022-04-10T23:16:09Z,480000,,,0,,I. Livers REBOUND (Off:0 Def:2),[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,48.0,2.0,2.0,0.0,,,,,,,,,,,,,,
50,PT08M13.00S,2022-04-10T23:16:19.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,90.48948751642575,59.31372549019608,1610612765,7,9,2022-04-10T23:16:26Z,490000,47.0,37.0,1,right,MISS S. Bey driving Layup,[1630180],1610612765.0,DET,driving,,,Bey,S. Bey,,,,,5.94,Missed,,,,,,,,,,,,,,,,,,
51,PT08M09.00S,2022-04-10T23:16:23.1Z,1,REGULAR,rebound,defensive,[],201599,,,1610612755,7,9,2022-04-10T23:16:26Z,500000,,,0,,D. Jordan REBOUND (Off:1 Def:1),[201599],1610612755.0,PHI,,,,Jordan,D. Jordan,,,,,,,50.0,2.0,1.0,1.0,,,,,,,,,,,,,,
52,PT07M56.00S,2022-04-10T23:16:35.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202699,4.944152431011826,47.549019607843135,1610612755,9,9,2022-04-10T23:16:38Z,510000,12.0,-6.0,1,left,T. Harris Layup (2 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,1.37,Made,,,,,2.0,,,,,,,,,,,,,
53,PT07M37.00S,2022-04-10T23:16:54.4Z,1,REGULAR,3pt,Jump Shot,[],1630165,65.78515111695138,50.98039215686274,1610612765,9,9,2022-04-10T23:22:05Z,520000,5.0,269.0,1,right,MISS K. Hayes 26' pullup 3PT,[1630165],1610612765.0,DET,pullup,,,Hayes,K. Hayes,,,,,26.91,Missed,,,,,,,,,,,,,,,,,,
54,PT07M33.00S,2022-04-10T23:16:58.4Z,1,REGULAR,rebound,defensive,[],201599,,,1610612755,9,9,2022-04-10T23:17:00Z,530000,,,0,,D. Jordan REBOUND (Off:1 Def:2),[201599],1610612755.0,PHI,,,,Jordan,D. Jordan,,,,,,,53.0,3.0,2.0,1.0,,,,,,,,,,,,,,
55,PT07M30.00S,2022-04-10T23:17:03.6Z,1,REGULAR,foul,personal,['2freethrow'],1630165,,,1610612755,9,9,2022-04-10T23:17:17Z,540000,,,0,,K. Hayes shooting personal FOUL (2 PF) (Maxey 2 FT),"[1630165, 1630178]",1610612765.0,DET,shooting,,,Hayes,K. Hayes,,,,,,,,,,,,,,,1628172.0,2.0,0.0,Maxey,1630178.0,,,,,
57,PT07M30.00S,2022-04-10T23:17:30.0Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1630178,,,1610612755,10,9,2022-04-10T23:17:30Z,560000,,,0,,T. Maxey Free Throw 1 of 2 (6 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
58,PT07M30.00S,2022-04-10T23:17:44.9Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1630178,,,1610612755,11,9,2022-04-10T23:17:44Z,570000,,,0,,T. Maxey Free Throw 2 of 2 (7 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
59,PT07M15.00S,2022-04-10T23:18:01.5Z,1,REGULAR,3pt,Jump Shot,[],1630191,68.28186596583443,71.56862745098039,1610612765,11,12,2022-04-10T23:18:10Z,580000,108.0,246.0,1,right,I. Stewart 26' 3PT pullup (7 PTS),[1630191],1610612765.0,DET,pullup,,,Stewart,I. Stewart,,,,,26.83,Made,,,,,7.0,,,,,,,,,,,,,
60,PT07M06.00S,2022-04-10T23:18:10.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],201599,6.1268068331143235,49.26470588235294,1610612755,13,12,2022-04-10T23:18:16Z,590000,4.0,5.0,1,left,D. Jordan alley-oop DUNK (2 PTS) (T. Harris 2 AST),"[201599, 202699]",1610612755.0,PHI,alley-oop,,,Jordan,D. Jordan,,,,,0.63,Made,,,,,2.0,T. Harris,202699.0,2.0,,,,,,,,,,
62,PT06M44.00S,2022-04-10T23:18:33.0Z,1,REGULAR,3pt,Jump Shot,[],1630191,69.46452036793693,21.568627450980394,1610612765,13,15,2022-04-10T23:18:38Z,610000,-142.0,235.0,1,right,I. Stewart 27' 3PT  (10 PTS) (I. Livers 1 AST),"[1630191, 1630587]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,27.42,Made,,,,,10.0,I. Livers,1630587.0,1.0,,,,,,,,,,
64,PT06M26.00S,2022-04-10T23:18:50.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,11.514454664914586,52.20588235294118,1610612755,13,15,2022-04-10T23:22:13Z,630000,-11.0,56.0,1,left,MISS T. Harris driving floating Shot,[202699],1610612755.0,PHI,driving floating,,,Harris,T. Harris,,,,,5.68,Missed,,,,,,,,,,,,,,,,,,
65,PT06M23.00S,2022-04-10T23:18:53.1Z,1,REGULAR,rebound,offensive,[],202699,,,1610612755,13,15,2022-04-10T23:18:53Z,640000,,,0,,T. Harris REBOUND (Off:1 Def:2),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,64.0,3.0,2.0,1.0,,,,,,,,,,,,,,
66,PT06M19.00S,2022-04-10T23:18:57.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630178,35.955978975032856,60.29411764705882,1610612755,13,15,2022-04-10T23:19:03Z,650000,-51.0,285.0,1,left,MISS T. Maxey 29' 3PT,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,29.01,Missed,,,,,,,,,,,,,,,,,,
67,PT06M15.00S,2022-04-10T23:19:01.9Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,13,15,2022-04-10T23:19:03Z,660000,,,0,,I. Stewart REBOUND (Off:0 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,66.0,1.0,1.0,0.0,,,,,,,,,,,,,,
68,PT06M04.00S,2022-04-10T23:19:13.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630165,84.83902759526939,54.41176470588235,1610612765,13,17,2022-04-10T23:19:19Z,670000,22.0,90.0,1,right,K. Hayes 9' pullup Jump Shot (4 PTS),[1630165],1610612765.0,DET,pullup,,,Hayes,K. Hayes,,,,,9.27,Made,,,,,4.0,,,,,,,,,,,,,
69,PT05M50.00S,2022-04-10T23:19:26.7Z,1,REGULAR,turnover,bad pass,[],201980,,,1610612755,13,17,2022-04-10T23:19:33Z,680000,,,0,,D. Green bad pass TURNOVER (1 TO),"[201980, 1630587]",1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,1.0,Livers,1630587.0
70,PT05M50.00S,2022-04-10T23:19:26.7Z,1,REGULAR,steal,,[],1630587,,,1610612765,13,17,2022-04-10T23:19:30Z,690000,,,0,,I. Livers STEAL (1 STL),[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M27.00S,2022-04-10T23:19:49.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630180,65.91655716162943,57.35294117647059,1610612765,13,17,2022-04-10T23:23:08Z,700000,37.0,268.0,1,right,MISS S. Bey 27' step back 3PT,[1630180],1610612765.0,DET,step back,,,Bey,S. Bey,,,,,27.04,Missed,,,,,,,,,,,,,,,,,,
72,PT05M24.00S,2022-04-10T23:19:52.3Z,1,REGULAR,rebound,offensive,[],1630191,,,1610612765,13,17,2022-04-10T23:19:53Z,710000,,,0,,I. Stewart REBOUND (Off:1 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,71.0,2.0,1.0,1.0,,,,,,,,,,,,,,
73,PT05M20.00S,2022-04-10T23:19:56.8Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628402,95.3515111695138,4.6568627450980395,1610612765,13,17,2022-04-10T23:20:11Z,720000,-227.0,-9.0,1,right,MISS F. Jackson 3PT,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,22.69,Missed,,,,,,,,,,,,,,,,,,
74,PT05M17.00S,2022-04-10T23:19:59.8Z,1,REGULAR,rebound,offensive,[],1630180,,,1610612765,13,17,2022-04-10T23:20:03Z,730000,,,0,,S. Bey REBOUND (Off:1 Def:1),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,73.0,2.0,1.0,1.0,,,,,,,,,,,,,,
75,PT05M17.00S,2022-04-10T23:20:12.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630180,92.9862023653088,55.63725490196079,1610612765,13,19,2022-04-10T23:20:20Z,740000,28.0,13.0,1,right,S. Bey putback Layup (2 PTS),[1630180],1610612765.0,DET,putback,,,Bey,S. Bey,,,,,3.12,Made,,,,,2.0,,,,,,,,,,,,,
76,PT05M17.00S,2022-04-10T23:20:17.5Z,1,REGULAR,foul,personal,['1freethrow'],1629680,,,1610612765,13,19,2022-04-10T23:20:23Z,750000,,,0,,M. Thybulle shooting personal FOUL (1 PF) (Bey 1 FT),"[1629680, 1630180]",1610612755.0,PHI,shooting,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,1628172.0,1.0,0.0,Bey,1630180.0,,,,,
78,PT05M17.00S,2022-04-10T23:20:27.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,13,19,2022-04-10T23:24:45Z,770000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M17.00S,2022-04-10T23:22:45.5Z,1,REGULAR,substitution,out,[],202699,,,1610612765,13,19,2022-04-10T23:24:45Z,780000,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M17.00S,2022-04-10T23:22:45.5Z,1,REGULAR,substitution,out,[],201599,,,1610612765,13,19,2022-04-10T23:24:45Z,790000,,,0,,SUB out: D. Jordan,[201599],1610612755.0,PHI,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M17.00S,2022-04-10T23:22:45.5Z,1,REGULAR,substitution,out,[],1630165,,,1610612765,13,19,2022-04-10T23:24:45Z,800000,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M17.00S,2022-04-10T23:22:45.5Z,1,REGULAR,substitution,in,[],1630194,,,1610612765,13,19,2022-04-10T23:24:45Z,810000,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M17.00S,2022-04-10T23:22:45.5Z,1,REGULAR,substitution,in,[],1627788,,,1610612765,13,19,2022-04-10T23:24:45Z,820000,,,0,,SUB in: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M17.00S,2022-04-10T23:22:45.5Z,1,REGULAR,substitution,in,[],1630240,,,1610612765,13,19,2022-04-10T23:24:45Z,830000,,,0,,SUB in: S. Lee,[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M17.00S,2022-04-10T23:23:22.7Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",1630180,,,1610612765,13,20,2022-04-10T23:23:22Z,840000,,,0,,S. Bey Free Throw 1 of 1 (3 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
86,PT04M53.00S,2022-04-10T23:23:46.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630194,6.258212877792378,49.50980392156863,1610612755,15,20,2022-04-10T23:23:51Z,850000,2.0,6.0,1,left,P. Reed Layup (2 PTS) (F. Korkmaz 1 AST),"[1630194, 1627788]",1610612755.0,PHI,,,,Reed,P. Reed,,,,,0.68,Made,,,,,2.0,F. Korkmaz,1627788.0,1.0,,,,,,,,,,
90,PT04M36.00S,2022-04-10T23:24:53.3Z,1,REGULAR,substitution,out,[],1630178,,,1610612765,15,20,2022-04-10T23:24:56Z,890000,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M36.00S,2022-04-10T23:24:53.3Z,1,REGULAR,substitution,in,[],1629003,,,1610612765,15,20,2022-04-10T23:24:56Z,900000,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,
125,PT04M36.00S,2022-04-10T23:24:59.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,90.98226018396846,52.94117647058824,1610612765,15,20,2022-04-10T23:28:33Z,905000,15.0,32.0,1,right,MISS S. Bey driving Layup - blocked,"[1630180, 1627788]",1610612765.0,DET,driving,,,Bey,S. Bey,,,,,3.55,Missed,,,,,,,,,,,,,,Korkmaz,1627788.0,,,
126,PT04M36.00S,2022-04-10T23:24:59.8Z,1,REGULAR,block,,[],1627788,,,1610612765,15,20,2022-04-10T23:28:33Z,907500,,,0,,F. Korkmaz BLOCK (1 BLK),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,
127,PT04M36.00S,2022-04-10T23:24:59.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,15,20,2022-04-10T23:28:33Z,908750,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,125.0,,,,,,,,,,,,,,,,,
