actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
2,PT12M00.00S,2021-11-01T23:10:18.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2021-11-01T23:10:18Z,20000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2021-11-01T23:10:21.2Z,1,REGULAR,jumpball,recovered,[],203468,,,1610612757,0,0,2021-11-01T23:10:21Z,40000,,,0,,Jump Ball J. Nurkic vs. A. Drummond: Tip to C. McCollum,"[203468, 203994, 203083]",1610612757.0,POR,startperiod,C. McCollum,203468.0,McCollum,C. McCollum,Nurkic,203994.0,Drummond,203083.0,,,,,,,,,,,,,,,,,,,,,
7,PT11M36.00S,2021-11-01T23:10:48.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,0,0,2021-11-01T23:10:48Z,70000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,PT11M33.00S,2021-11-01T23:10:57.0Z,1,REGULAR,3pt,Jump Shot,[],203468,94.56307490144546,3.9215686274509802,1610612757,0,0,2021-11-01T23:11:07Z,80000,-230.0,-1.0,1,right,MISS C. McCollum 3PT,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,23.04,Missed,,,,,,,,,,,,,,,,,,,
9,PT11M27.00S,2021-11-01T23:11:03.0Z,1,REGULAR,rebound,offensive,[],203994,,,1610612757,0,0,2021-11-01T23:11:07Z,90000,,,0,,J. Nurkic REBOUND (Off:1 Def:0),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,8.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
10,PT11M22.00S,2021-11-01T23:11:08.0Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', '2ndchance']",203468,95.22010512483574,4.411764705882353,1610612757,0,3,2021-11-01T23:12:45Z,100000,-228.0,-8.0,1,right,C. McCollum 3PT  (3 PTS) (J. Nurkic 1 AST),"[203468, 203994]",1610612757.0,POR,,,,McCollum,C. McCollum,,,,,22.8,Made,,,,,3.0,J. Nurkic,203994.0,1.0,,,,,,,,,,,
12,PT11M09.00S,2021-11-01T23:11:20.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203083,5.601182654402102,55.14705882352941,1610612755,2,3,2021-11-01T23:11:32Z,120000,-26.0,0.0,1,left,A. Drummond cutting Layup (2 PTS) (F. Korkmaz 1 AST),"[203083, 1627788]",1610612755.0,PHI,cutting,,,Drummond,A. Drummond,,,,,2.57,Made,,,,,2.0,F. Korkmaz,1627788.0,1.0,,,,,,,,,,,
14,PT10M46.00S,2021-11-01T23:11:43.1Z,1,REGULAR,3pt,Jump Shot,[],203081,64.99671484888306,50.245098039215684,1610612757,2,6,2021-11-01T23:11:51Z,140000,1.0,277.0,1,right,D. Lillard 27' 3PT pullup (3 PTS),[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,27.65,Made,,,,,3.0,,,,,,,,,,,,,,
15,PT10M39.00S,2021-11-01T23:11:51.9Z,1,REGULAR,3pt,Jump Shot,[],1627788,16.90210249671485,5.88235294117647,1610612755,2,6,2021-11-01T23:11:57Z,150000,221.0,106.0,1,left,MISS F. Korkmaz 24' pullup 3PT,[1627788],1610612755.0,PHI,pullup,,,Korkmaz,F. Korkmaz,,,,,24.49,Missed,,,,,,,,,,,,,,,,,,,
16,PT10M36.00S,2021-11-01T23:11:54.3Z,1,REGULAR,rebound,offensive,[],203083,,,1610612755,2,6,2021-11-01T23:11:54Z,160000,,,0,,A. Drummond REBOUND (Off:1 Def:0),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,15.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
17,PT10M30.00S,2021-11-01T23:11:59.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,4.812746386333772,53.92156862745098,1610612755,2,6,2021-11-01T23:12:06Z,170000,-20.0,-7.0,1,left,MISS A. Drummond Layup,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,2.09,Missed,,,,,,,,,,,,,,,,,,,
18,PT10M28.00S,2021-11-01T23:12:01.5Z,1,REGULAR,rebound,defensive,[],203994,,,1610612757,2,6,2021-11-01T23:12:06Z,180000,,,0,,J. Nurkic REBOUND (Off:1 Def:1),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,17.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
19,PT10M18.00S,2021-11-01T23:12:12.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,91.93495400788436,51.9607843137255,1610612757,2,8,2021-11-01T23:12:17Z,190000,10.0,23.0,1,right,N. Powell driving Layup (2 PTS) (J. Nurkic 2 AST),"[1626181, 203994]",1610612757.0,POR,driving,,,Powell,N. Powell,,,,,2.53,Made,,,,,2.0,J. Nurkic,203994.0,2.0,,,,,,,,,,,
21,PT10M02.00S,2021-11-01T23:12:27.9Z,1,REGULAR,3pt,Jump Shot,[],201980,9.411957950065702,4.901960784313726,1610612755,5,8,2021-11-01T23:12:32Z,210000,225.0,36.0,1,left,D. Green 3PT  (3 PTS) (T. Maxey 1 AST),"[201980, 1630178]",1610612755.0,PHI,,,,Green,D. Green,,,,,22.84,Made,,,,,3.0,T. Maxey,1630178.0,1.0,,,,,,,,,,,
23,PT09M51.00S,2021-11-01T23:12:39.6Z,1,REGULAR,3pt,Jump Shot,[],203081,74.45795006570303,11.519607843137255,1610612757,5,8,2021-11-01T23:12:49Z,230000,-192.0,188.0,1,right,MISS D. Lillard 26' pullup 3PT,[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,26.87,Missed,,,,,,,,,,,,,,,,,,,
24,PT09M51.00S,2021-11-01T23:12:39.6Z,1,REGULAR,rebound,defensive,[],203083,,,1610612755,5,8,2021-11-01T23:12:49Z,240000,,,0,,A. Drummond REBOUND (Off:1 Def:1),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,23.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
25,PT09M33.00S,2021-11-01T23:12:56.6Z,1,REGULAR,2pt,Jump Shot,[],201980,5.075558475689881,72.79411764705883,1610612755,7,8,2021-11-01T23:13:01Z,250000,-114.0,-5.0,1,left,D. Green 11' Jump Shot (5 PTS) (A. Drummond 1 AST),"[201980, 203083]",1610612755.0,PHI,,,,Green,D. Green,,,,,11.41,Made,,,,,5.0,A. Drummond,203083.0,1.0,,,,,,,,,,,
27,PT09M21.00S,2021-11-01T23:13:09.3Z,1,REGULAR,turnover,bad pass,[],203468,,,1610612757,7,8,2021-11-01T23:13:14Z,270000,,,0,,C. McCollum bad pass TURNOVER (1 TO),"[203468, 201980]",1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,1.0,Green,201980.0,,,,,,,,
28,PT09M21.00S,2021-11-01T23:13:09.3Z,1,REGULAR,steal,,[],201980,,,1610612755,7,8,2021-11-01T23:13:11Z,280000,,,0,,D. Green STEAL (1 STL),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
29,PT09M17.00S,2021-11-01T23:13:13.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627788,7.178055190538765,51.71568627450981,1610612755,9,8,2021-11-01T23:13:22Z,290000,-9.0,15.0,1,left,F. Korkmaz running reverse Layup (2 PTS) (S. Curry 1 AST),"[1627788, 203552]",1610612755.0,PHI,running reverse,,,Korkmaz,F. Korkmaz,,,,,1.73,Made,,,,,2.0,S. Curry,203552.0,1.0,,,,,,,,,,,
31,PT09M00.00S,2021-11-01T23:13:30.1Z,1,REGULAR,3pt,Jump Shot,[],203468,87.72996057818659,96.07843137254902,1610612757,9,8,2021-11-01T23:13:34Z,310000,230.0,63.0,1,right,MISS C. McCollum 3PT,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,23.88,Missed,,,,,,,,,,,,,,,,,,,
