actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
19,PT10M25.00S,2022-03-05T00:12:45.3Z,1,REGULAR,foul,personal,['2freethrow'],1628386,,,1610612755,4,6,2022-03-05T00:12:52Z,190000,,,0,,J. Allen shooting personal FOUL (1 PF) (Embiid 2 FT),"[1628386, 203954]",1610612739.0,CLE,shooting,,,Allen,J. Allen,,,,,,,,,,,201638.0,1.0,0.0,Embiid,203954.0,,,,,,,,,,
21,PT10M25.00S,2022-03-05T00:13:08.4Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203954,,,1610612755,5,6,2022-03-05T00:13:08Z,210000,,,0,,J. Embiid Free Throw 1 of 2 (3 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
22,PT10M25.00S,2022-03-05T00:13:30.7Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203954,,,1610612755,6,6,2022-03-05T00:13:30Z,220000,,,0,,J. Embiid Free Throw 2 of 2 (4 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
23,PT10M01.00S,2022-03-05T00:13:56.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630171,92.72339027595268,54.90196078431373,1610612739,6,8,2022-03-05T00:13:59Z,230000,25.0,16.0,1,right,I. Okoro driving floating bank Jump Shot (4 PTS),[1630171],1610612739.0,CLE,driving floating bank,,,Okoro,I. Okoro,,,,,2.92,Made,4.0,,,,,,,,,,,,,,,,,,
24,PT09M53.00S,2022-03-05T00:14:04.3Z,1,REGULAR,turnover,bad pass,[],1630178,,,1610612755,6,8,2022-03-05T00:14:09Z,240000,,,0,,T. Maxey bad pass TURNOVER (1 TO),"[1630178, 1629636]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,1.0,Garland,1629636.0,,,
25,PT09M53.00S,2022-03-05T00:14:04.3Z,1,REGULAR,steal,,[],1629636,,,1610612739,6,8,2022-03-05T00:14:06Z,250000,,,0,,D. Garland STEAL (1 STL),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
26,PT09M49.00S,2022-03-05T00:14:08.3Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630171,93.51182654402102,45.83333333333333,1610612739,6,10,2022-03-05T00:14:20Z,260000,-21.0,8.0,1,right,I. Okoro running DUNK (6 PTS) (D. Garland 4 AST),"[1630171, 1629636]",1610612739.0,CLE,running,,,Okoro,I. Okoro,,,,,2.25,Made,6.0,D. Garland,1629636.0,4.0,,,,,,,,,,,,,,,
28,PT09M25.00S,2022-03-05T00:14:41.0Z,1,REGULAR,3pt,Jump Shot,[],1630178,26.806833114323258,86.05238970588235,1610612755,9,10,2022-03-05T00:14:50Z,280000,-180.0,199.0,1,left,T. Maxey 26' 3PT  (3 PTS) (J. Harden 1 AST),"[1630178, 201935]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,26.89,Made,3.0,J. Harden,201935.0,1.0,,,,,,,,,,,,,,,
30,PT09M09.00S,2022-03-05T00:14:47.5Z,1,REGULAR,3pt,Jump Shot,[],1629636,72.09264126149803,17.892156862745097,1610612739,9,13,2022-03-05T00:14:53Z,300000,-161.0,210.0,1,right,D. Garland 26' 3PT pullup (3 PTS),[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,26.42,Made,3.0,,,,,,,,,,,,,,,,,,
31,PT08M58.00S,2022-03-05T00:14:58.9Z,1,REGULAR,3pt,Jump Shot,[],202699,11.383048620236531,3.1862745098039214,1610612755,9,13,2022-03-05T00:15:03Z,310000,234.0,55.0,1,left,MISS T. Harris 24' 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,24.04,Missed,,,,,,,,,,,,,,,,,,,
32,PT08M55.00S,2022-03-05T00:15:01.9Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,9,13,2022-03-05T00:15:03Z,320000,,,0,,J. Allen REBOUND (Off:0 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,31.0,1.0,1.0,0.0,,,,,,
33,PT08M46.00S,2022-03-05T00:15:12.3Z,1,REGULAR,turnover,bad pass,[],1629636,,,1610612739,9,13,2022-03-05T00:15:18Z,330000,,,0,,D. Garland bad pass TURNOVER (1 TO),"[1629636, 203954]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,1.0,Embiid,203954.0,,,
34,PT08M46.00S,2022-03-05T00:15:12.3Z,1,REGULAR,steal,,[],203954,,,1610612755,9,13,2022-03-05T00:15:15Z,340000,,,0,,J. Embiid STEAL (1 STL),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
35,PT08M40.00S,2022-03-05T00:15:17.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202699,6.258212877792378,48.28431372549019,1610612755,11,13,2022-03-05T00:15:24Z,350000,9.0,6.0,1,left,T. Harris running reverse Layup (4 PTS) (T. Maxey 1 AST),"[202699, 1630178]",1610612755.0,PHI,running reverse,,,Harris,T. Harris,,,,,1.07,Made,4.0,T. Maxey,1630178.0,1.0,,,,,,,,,,,,,,,
37,PT08M19.00S,2022-03-05T00:15:37.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,93.9060446780552,48.77450980392157,1610612739,11,15,2022-03-05T00:15:45Z,370000,-6.0,5.0,1,right,J. Allen alley-oop DUNK (6 PTS) (D. Garland 5 AST),"[1628386, 1629636]",1610612739.0,CLE,alley-oop,,,Allen,J. Allen,,,,,0.78,Made,6.0,D. Garland,1629636.0,5.0,,,,,,,,,,,,,,,
39,PT07M56.00S,2022-03-05T00:16:04.7Z,1,REGULAR,turnover,traveling,[],1630178,,,1610612755,11,15,2022-03-05T00:16:10Z,390000,,,0,,T. Maxey traveling TURNOVER (2 TO),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,2715.0,,,,,,,,,2.0,,,,,
40,PT07M46.00S,2022-03-05T00:16:24.4Z,1,REGULAR,foul,personal,[],1629680,,,1610612739,11,15,2022-03-05T00:16:29Z,400000,,,0,,M. Thybulle personal FOUL (1 PF),"[1629680, 1629636]",1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,201638.0,1.0,0.0,Garland,1629636.0,,,,,,,,,,
42,PT07M39.00S,2022-03-05T00:16:50.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629636,89.43823915900131,46.07843137254902,1610612739,11,17,2022-03-05T00:16:53Z,420000,-20.0,47.0,1,right,D. Garland pullup Jump Shot (5 PTS) (I. Okoro 1 AST),"[1629636, 1630171]",1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,5.07,Made,5.0,I. Okoro,1630171.0,1.0,,,,,,,,,,,,,,,
44,PT07M20.00S,2022-03-05T00:17:08.2Z,1,REGULAR,3pt,Jump Shot,[],1629680,7.5722733245729295,2.941176470588235,1610612755,11,17,2022-03-05T00:17:13Z,440000,235.0,19.0,1,left,MISS M. Thybulle 3PT,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,23.6,Missed,,,,,,,,,,,,,,,,,,,
45,PT07M18.00S,2022-03-05T00:17:10.2Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,11,17,2022-03-05T00:17:13Z,450000,,,0,,J. Allen REBOUND (Off:0 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,44.0,2.0,2.0,0.0,,,,,,
46,PT07M10.00S,2022-03-05T00:17:19.6Z,1,REGULAR,turnover,lost ball,[],1629636,,,1610612739,11,17,2022-03-05T00:17:23Z,460000,,,0,,D. Garland lost ball TURNOVER (2 TO),"[1629636, 1630178]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,2.0,Maxey,1630178.0,,,
47,PT07M10.00S,2022-03-05T00:17:19.6Z,1,REGULAR,steal,,[],1630178,,,1610612755,11,17,2022-03-05T00:17:21Z,470000,,,0,,T. Maxey STEAL (1 STL),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT06M50.00S,2022-03-05T00:17:38.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202699,5.601182654402102,36.27450980392157,1610612755,11,17,2022-03-05T00:17:44Z,480000,69.0,0.0,1,left,MISS T. Harris 6' driving floating Shot,[202699],1610612755.0,PHI,driving floating,,,Harris,T. Harris,,,,,6.86,Missed,,,,,,,,,,,,,,,,,,,
49,PT06M48.00S,2022-03-05T00:17:41.0Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,11,17,2022-03-05T00:17:41Z,490000,,,0,,E. Mobley REBOUND (Off:0 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,48.0,1.0,1.0,0.0,,,,,,
50,PT06M46.00S,2022-03-05T00:17:45.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1630171,91.14651773981603,48.77450980392157,1610612739,11,19,2022-03-05T00:17:52Z,500000,-6.0,31.0,1,right,I. Okoro driving floating bank Jump Shot (8 PTS),[1630171],1610612739.0,CLE,driving floating bank,,,Okoro,I. Okoro,,,,,3.13,Made,8.0,,,,,,,,,,,,,,,,,,
51,PT06M46.00S,2022-03-05T00:17:51.2Z,1,REGULAR,foul,personal,['1freethrow'],201935,,,1610612739,11,19,2022-03-05T00:17:58Z,510000,,,0,,J. Harden shooting personal FOUL (1 PF) (Okoro 1 FT),"[201935, 1630171]",1610612755.0,PHI,shooting,,,Harden,J. Harden,,,,,,,,,,,1627962.0,1.0,0.0,Okoro,1630171.0,,,,,,,,,,
53,PT06M46.00S,2022-03-05T00:18:02.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,11,19,2022-03-05T00:18:02Z,530000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT06M46.00S,2022-03-05T00:21:17.9Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1630171,,,1610612739,11,20,2022-03-05T00:21:17Z,540000,,,0,,I. Okoro Free Throw 1 of 1 (9 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
55,PT06M31.00S,2022-03-05T00:21:34.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,6.1268068331143235,40.19607843137255,1610612755,13,20,2022-03-05T00:21:38Z,550000,49.0,5.0,1,left,T. Maxey driving floating Jump Shot (5 PTS) (J. Harden 2 AST),"[1630178, 201935]",1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,4.93,Made,5.0,J. Harden,201935.0,2.0,,,,,,,,,,,,,,,
57,PT06M13.00S,2022-03-05T00:21:52.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,93.77463863337714,54.65686274509803,1610612739,13,20,2022-03-05T00:22:00Z,570000,23.0,6.0,1,right,MISS L. Markkanen driving finger roll Layup,[1628374],1610612739.0,CLE,driving finger roll,,,Markkanen,L. Markkanen,,,,,2.41,Missed,,,,,,,,,,,,,,,,,,,
58,PT06M12.00S,2022-03-05T00:21:53.4Z,1,REGULAR,rebound,offensive,[],1628374,,,1610612739,13,20,2022-03-05T00:22:30Z,580000,,,0,,L. Markkanen REBOUND (Off:1 Def:0),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,57.0,1.0,0.0,1.0,,,,,,
59,PT06M10.00S,2022-03-05T00:21:57.4Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628374,94.40999984741211,50.0,1610612739,13,20,2022-03-05T00:26:03Z,590000,0.0,0.0,1,right,MISS L. Markkanen tip Layup,[1628374],1610612739.0,CLE,tip,,,Markkanen,L. Markkanen,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
60,PT06M10.00S,2022-03-05T00:21:57.4Z,1,REGULAR,rebound,offensive,[],1628374,,,1610612739,13,20,2022-03-05T00:24:12Z,600000,,,0,,L. Markkanen REBOUND (Off:2 Def:0),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,59.0,2.0,0.0,2.0,,,,,,
61,PT06M07.00S,2022-03-05T00:22:01.6Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628374,94.40999984741211,50.0,1610612739,13,20,2022-03-05T00:26:12Z,610000,0.0,0.0,1,right,MISS L. Markkanen tip Layup,[1628374],1610612739.0,CLE,tip,,,Markkanen,L. Markkanen,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
62,PT06M07.00S,2022-03-05T00:22:01.6Z,1,REGULAR,rebound,offensive,[],1628374,,,1610612739,13,20,2022-03-05T00:22:49Z,620000,,,0,,L. Markkanen REBOUND (Off:3 Def:0),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,61.0,3.0,0.0,3.0,,,,,,
63,PT06M05.00S,2022-03-05T00:22:06.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628374,94.40999984741211,50.0,1610612739,13,22,2022-03-05T00:22:55Z,630000,0.0,0.0,1,right,L. Markkanen putback Layup (2 PTS),[1628374],1610612739.0,CLE,putback,,,Markkanen,L. Markkanen,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,,,
64,PT06M00.00S,2022-03-05T00:22:11.7Z,1,REGULAR,foul,personal,[],1628374,,,1610612755,13,22,2022-03-05T00:22:17Z,640000,,,0,,L. Markkanen personal FOUL (1 PF),"[1628374, 203954]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,1627962.0,1.0,0.0,Embiid,203954.0,,,,,,,,,,
66,PT05M51.00S,2022-03-05T00:22:31.9Z,1,REGULAR,turnover,bad pass,[],1630178,,,1610612755,13,22,2022-03-05T00:22:39Z,660000,,,0,,T. Maxey bad pass TURNOVER (3 TO),"[1630178, 1628374]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,3.0,Markkanen,1628374.0,,,
67,PT05M51.00S,2022-03-05T00:22:31.9Z,1,REGULAR,steal,,[],1628374,,,1610612739,13,22,2022-03-05T00:28:04Z,670000,,,0,,L. Markkanen STEAL (1 STL),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M49.00S,2022-03-05T00:22:36.5Z,1,REGULAR,foul,personal,['2freethrow'],1630178,,,1610612739,13,22,2022-03-05T00:22:47Z,680000,,,0,,T. Maxey shooting personal FOUL (1 PF) (Okoro 2 FT),"[1630178, 1630171]",1610612755.0,PHI,shooting,,,Maxey,T. Maxey,,,,,,,,,,,1627962.0,1.0,0.0,Okoro,1630171.0,,,,,,,,,,
70,PT05M49.00S,2022-03-05T00:23:03.1Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630171,,,1610612739,13,23,2022-03-05T00:23:03Z,700000,,,0,,I. Okoro Free Throw 1 of 2 (10 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
71,PT05M49.00S,2022-03-05T00:23:06.4Z,1,REGULAR,substitution,out,[],1630596,,,1610612739,13,23,2022-03-05T00:23:10Z,710000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M49.00S,2022-03-05T00:23:06.4Z,1,REGULAR,substitution,in,[],201567,,,1610612739,13,23,2022-03-05T00:23:10Z,720000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M49.00S,2022-03-05T00:23:21.1Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630171,,,1610612739,13,24,2022-03-05T00:23:21Z,730000,,,0,,I. Okoro Free Throw 2 of 2 (11 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
74,PT05M29.00S,2022-03-05T00:23:45.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,15.193823915900131,55.392156862745104,1610612755,13,24,2022-03-05T00:23:49Z,740000,-27.0,90.0,1,left,MISS T. Maxey 9' driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,9.43,Missed,,,,,,,,,,,,,,,,,,,
75,PT05M27.00S,2022-03-05T00:23:47.4Z,1,REGULAR,rebound,defensive,[],201567,,,1610612739,13,24,2022-03-05T00:23:49Z,750000,,,0,,K. Love REBOUND (Off:0 Def:1),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,74.0,1.0,1.0,0.0,,,,,,
76,PT05M12.00S,2022-03-05T00:24:01.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,85.10183968462549,49.01960784313725,1610612739,13,24,2022-03-05T00:24:05Z,760000,-5.0,88.0,1,right,MISS D. Garland 8' driving floating Shot,[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,8.76,Missed,,,,,,,,,,,,,,,,,,,
77,PT05M09.00S,2022-03-05T00:24:04.4Z,1,REGULAR,rebound,offensive,[],1628386,,,1610612739,13,24,2022-03-05T00:24:05Z,770000,,,0,,J. Allen REBOUND (Off:1 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,76.0,3.0,2.0,1.0,,,,,,
102,PT05M09.00S,2022-03-05T00:24:16.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628386,96.40275952693824,50.0,1610612739,13,26,2022-03-05T00:26:42Z,790000,0.0,-19.0,1,right,J. Allen tip Layup (8 PTS),[1628386],1610612739.0,CLE,tip,,,Allen,J. Allen,,,,,1.87,Made,8.0,,,,,,,,,,,,,,,,,,
81,PT04M47.00S,2022-03-05T00:24:30.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203954,12.434296977660972,57.84313725490197,1610612755,13,26,2022-03-05T00:53:55Z,810000,-39.0,64.0,1,left,MISS J. Embiid 7' driving Layup - blocked,"[203954, 1628386]",1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,7.54,Missed,,,,,,,,,,,,,,,,,Allen,1628386.0,
82,PT04M47.00S,2022-03-05T00:24:30.6Z,1,REGULAR,block,,[],1628386,,,1610612755,13,26,2022-03-05T00:24:35Z,820000,,,0,,J. Allen BLOCK (1 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M45.00S,2022-03-05T00:24:32.6Z,1,REGULAR,rebound,offensive,[],203954,,,1610612755,13,26,2022-03-05T00:29:22Z,830000,,,0,,J. Embiid REBOUND (Off:2 Def:0),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,81.0,2.0,0.0,2.0,,,,,,
84,PT04M44.00S,2022-03-05T00:24:37.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203954,12.171484888304862,49.01960784313725,1610612755,15,26,2022-03-05T00:29:36Z,840000,5.0,62.0,1,left,J. Embiid 6' putback Layup (6 PTS),[203954],1610612755.0,PHI,putback,,,Embiid,J. Embiid,,,,,6.21,Made,6.0,,,,,,,,,,,,,,,,,,
85,PT04M37.00S,2022-03-05T00:24:41.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628386,90.22667542706965,40.931372549019606,1610612739,15,26,2022-03-05T00:24:49Z,850000,-45.0,39.0,1,right,MISS J. Allen 6' Jump Shot,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,6.0,Missed,,,,,,,,,,,,,,,,,,,
86,PT04M37.00S,2022-03-05T00:24:44.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612755,15,26,2022-03-05T00:24:44Z,860000,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,85.0,,,,,,,,,
87,PT04M37.00S,2022-03-05T00:24:46.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,15,26,2022-03-05T00:24:46Z,870000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M37.00S,2022-03-05T00:24:48.0Z,1,REGULAR,substitution,out,[],201935,,,1610612755,15,26,2022-03-05T00:25:00Z,880000,,,0,,SUB out: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M37.00S,2022-03-05T00:24:48.0Z,1,REGULAR,substitution,out,[],202699,,,1610612755,15,26,2022-03-05T00:25:00Z,890000,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M37.00S,2022-03-05T00:24:48.0Z,1,REGULAR,substitution,in,[],1627788,,,1610612755,15,26,2022-03-05T00:25:00Z,900000,,,0,,SUB in: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M37.00S,2022-03-05T00:24:48.0Z,1,REGULAR,substitution,in,[],1627777,,,1610612755,15,26,2022-03-05T00:25:00Z,910000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M22.00S,2022-03-05T00:25:12.6Z,1,REGULAR,3pt,Jump Shot,[],1627777,9.937582128777924,2.2058823529411766,1610612755,15,26,2022-03-05T00:25:17Z,920000,239.0,41.0,1,left,MISS G. Niang 24' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,24.25,Missed,,,,,,,,,,,,,,,,,,,
