actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
15,PT11M15.00S,2022-02-09T00:11:42.1Z,1,REGULAR,rebound,defensive,[],203109,,,1610612756,0,0,2022-02-09T00:11:44Z,150000,,,0,,J. Crowder REBOUND (Off:0 Def:1),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,14.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
16,PT11M01.00S,2022-02-09T00:11:55.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,88.09132720105124,46.81372549019608,1610612756,0,0,2022-02-09T00:12:00Z,160000,-16.0,59.0,1,right,MISS M. Bridges 6' pullup Shot,[1628969],1610612756.0,PHX,pullup,,,Bridges,M. Bridges,,,,,6.15,Missed,,,,,,,,,,,,,,,,,,,
17,PT10M58.00S,2022-02-09T00:11:58.9Z,1,REGULAR,rebound,defensive,[],202699,,,1610612755,0,0,2022-02-09T00:12:00Z,170000,,,0,,T. Harris REBOUND (Off:0 Def:1),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,16.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
18,PT10M47.00S,2022-02-09T00:12:10.3Z,1,REGULAR,2pt,Jump Shot,[],203954,2.808804204993436,30.637254901960787,1610612755,0,0,2022-02-09T00:12:16Z,180000,97.0,-26.0,1,left,MISS J. Embiid 10' turnaround fadeaway Shot,[203954],1610612755.0,PHI,turnaround fadeaway,,,Embiid,J. Embiid,,,,,10.03,Missed,,,,,,,,,,,,,,,,,,,
19,PT10M45.00S,2022-02-09T00:12:12.3Z,1,REGULAR,rebound,defensive,[],203109,,,1610612756,0,0,2022-02-09T00:12:16Z,190000,,,0,,J. Crowder REBOUND (Off:0 Def:2),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,18.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
20,PT10M37.00S,2022-02-09T00:12:21.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],101108,93.47897503285151,47.549019607843135,1610612756,0,2,2022-02-09T00:12:26Z,200000,-12.0,9.0,1,right,C. Paul driving Layup (2 PTS),[101108],1610612756.0,PHX,driving,,,Paul,C. Paul,,,,,1.51,Made,,,,,2.0,,,,,,,,,,,,,,
23,PT10M12.00S,2022-02-09T00:12:58.2Z,1,REGULAR,3pt,Jump Shot,[],202699,31.32391590013141,72.05882352941177,1610612755,0,2,2022-02-09T00:13:13Z,230000,-110.0,242.0,1,left,MISS T. Harris 26' 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,26.59,Missed,,,,,,,,,,,,,,,,,,,
24,PT10M12.00S,2022-02-09T00:12:58.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612756,0,2,2022-02-09T00:13:13Z,240000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,,,
25,PT10M11.00S,2022-02-09T00:13:01.9Z,1,REGULAR,foul,personal,[],203954,,,1610612756,0,2,2022-02-09T00:13:09Z,250000,,,0,,J. Embiid loose ball personal FOUL (1 PF),"[203954, 1629028]",1610612755.0,PHI,loose ball,,,Embiid,J. Embiid,,,,,,,,,,,,200833.0,1.0,0.0,Ayton,1629028.0,,,,,,,,,
28,PT09M55.00S,2022-02-09T00:13:18.1Z,1,REGULAR,3pt,Jump Shot,[],1626164,86.12023653088042,93.87254901960785,1610612756,0,5,2022-02-09T00:13:25Z,280000,219.0,78.0,1,right,D. Booker 3PT  (3 PTS) (C. Paul 1 AST),"[1626164, 101108]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,23.29,Made,,,,,3.0,,,,,,C. Paul,101108.0,1.0,,,,,,
30,PT09M40.00S,2022-02-09T00:13:32.3Z,1,REGULAR,3pt,Jump Shot,[],203552,33.163600525624176,63.23529411764706,1610612755,0,5,2022-02-09T00:14:50Z,300000,-66.0,259.0,1,left,MISS S. Curry 26' pullup 3PT,[203552],1610612755.0,PHI,pullup,,,Curry,S. Curry,,,,,26.75,Missed,,,,,,,,,,,,,,,,,,,
31,PT09M37.00S,2022-02-09T00:13:35.3Z,1,REGULAR,rebound,defensive,[],1626164,,,1610612756,0,5,2022-02-09T00:13:35Z,310000,,,0,,D. Booker REBOUND (Off:0 Def:2),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,30.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
32,PT09M32.00S,2022-02-09T00:13:41.0Z,1,REGULAR,3pt,Jump Shot,[],203109,87.17148488830486,97.30392156862744,1610612756,0,5,2022-02-09T00:15:11Z,320000,237.0,68.0,1,right,MISS J. Crowder 24' running 3PT,[203109],1610612756.0,PHX,running,,,Crowder,J. Crowder,,,,,24.61,Missed,,,,,,,,,,,,,,,,,,,
33,PT09M29.00S,2022-02-09T00:13:43.5Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,0,5,2022-02-09T00:13:43Z,330000,,,0,,J. Embiid REBOUND (Off:0 Def:1),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,32.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
34,PT09M24.00S,2022-02-09T00:13:48.2Z,1,REGULAR,3pt,Jump Shot,[],203552,12.66425755584757,95.58823529411765,1610612755,0,5,2022-02-09T00:15:41Z,340000,-228.0,67.0,1,left,MISS S. Curry running 3PT,[203552],1610612755.0,PHI,running,,,Curry,S. Curry,,,,,23.74,Missed,,,,,,,,,,,,,,,,,,,
35,PT09M21.00S,2022-02-09T00:13:51.2Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612756,0,5,2022-02-09T00:13:54Z,350000,,,0,,D. Ayton REBOUND (Off:0 Def:1),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,34.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
36,PT09M15.00S,2022-02-09T00:13:57.5Z,1,REGULAR,3pt,Jump Shot,[],203109,80.46977660972405,4.901960784313729,1610612756,0,5,2022-02-09T00:14:04Z,360000,-225.0,131.0,1,right,MISS J. Crowder 26' 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,26.08,Missed,,,,,,,,,,,,,,,,,,,
37,PT09M12.00S,2022-02-09T00:14:00.5Z,1,REGULAR,rebound,defensive,[],203552,,,1610612755,0,5,2022-02-09T00:19:26Z,370000,,,0,,S. Curry REBOUND (Off:0 Def:1),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,36.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
40,PT09M02.00S,2022-02-09T00:14:10.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,10.95597897503285,49.754901960784316,1610612755,0,5,2022-02-09T00:14:16Z,400000,1.0,50.0,1,left,MISS T. Maxey driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,5.05,Missed,,,,,,,,,,,,,,,,,,,
41,PT09M00.00S,2022-02-09T00:14:12.7Z,1,REGULAR,rebound,defensive,[],203109,,,1610612756,0,5,2022-02-09T00:14:16Z,410000,,,0,,J. Crowder REBOUND (Off:0 Def:3),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,40.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
42,PT08M51.00S,2022-02-09T00:14:23.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,93.87319316688567,49.26470588235294,1610612756,0,5,2022-02-09T00:14:28Z,420000,-4.0,5.0,1,right,MISS D. Ayton alley-oop Layup,[1629028],1610612756.0,PHX,alley-oop,,,Ayton,D. Ayton,,,,,0.63,Missed,,,,,,,,,,,,,,,,,,,
43,PT08M48.00S,2022-02-09T00:14:26.1Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,0,5,2022-02-09T00:14:28Z,430000,,,0,,J. Embiid REBOUND (Off:0 Def:2),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,42.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
44,PT08M43.00S,2022-02-09T00:14:30.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202699,6.8823915900131425,47.79411764705882,1610612755,2,5,2022-02-09T00:14:36Z,440000,11.0,12.0,1,left,T. Harris running Layup (2 PTS) (J. Embiid 1 AST),"[202699, 203954]",1610612755.0,PHI,running,,,Harris,T. Harris,,,,,1.64,Made,,,,,2.0,,,,,,J. Embiid,203954.0,1.0,,,,,,
46,PT08M22.00S,2022-02-09T00:14:50.5Z,1,REGULAR,3pt,Jump Shot,[],1626164,69.30026281208936,22.303921568627445,1610612756,2,5,2022-02-09T00:14:55Z,460000,-138.0,236.0,1,right,MISS D. Booker 27' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,27.37,Missed,,,,,,,,,,,,,,,,,,,
47,PT08M20.00S,2022-02-09T00:14:52.5Z,1,REGULAR,rebound,defensive,[],1630178,,,1610612755,2,5,2022-02-09T00:14:55Z,470000,,,0,,T. Maxey REBOUND (Off:0 Def:2),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,46.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
48,PT08M12.00S,2022-02-09T00:15:03.0Z,1,REGULAR,turnover,out-of-bounds,[],202699,,,1610612755,2,5,2022-02-09T00:15:10Z,480000,,,0,,T. Harris lost ball out-of-bounds TURNOVER (1 TO),[202699],1610612755.0,PHI,lost ball,,,Harris,T. Harris,,,,,,,,,,,,1627961.0,,,,,,,,1.0,,,,,
49,PT07M58.00S,2022-02-09T00:15:29.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628969,95.05584756898817,40.44117647058824,1610612756,2,7,2022-02-09T00:19:18Z,490000,-48.0,-6.0,1,right,M. Bridges driving floating Jump Shot (2 PTS) (C. Paul 2 AST),"[1628969, 101108]",1610612756.0,PHX,driving floating,,,Bridges,M. Bridges,,,,,4.82,Made,,,,,2.0,,,,,,C. Paul,101108.0,2.0,,,,,,
51,PT07M43.00S,2022-02-09T00:15:43.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],202699,6.356767411300922,51.470588235294116,1610612755,4,7,2022-02-09T00:15:51Z,510000,-7.0,7.0,1,left,T. Harris DUNK (4 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,1.04,Made,,,,,4.0,,,,,,,,,,,,,,
52,PT07M27.00S,2022-02-09T00:15:59.4Z,1,REGULAR,3pt,Jump Shot,[],1626164,74.95072273324573,86.51960784313725,1610612756,4,10,2022-02-09T00:16:04Z,520000,183.0,183.0,1,right,D. Booker 25' 3PT  (6 PTS) (C. Paul 3 AST),"[1626164, 101108]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,25.85,Made,,,,,6.0,,,,,,C. Paul,101108.0,3.0,,,,,,
54,PT07M09.00S,2022-02-09T00:16:18.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,7.802233902759525,38.725490196078425,1610612755,4,10,2022-02-09T00:16:23Z,540000,56.0,21.0,1,left,MISS T. Maxey 6' driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,6.01,Missed,,,,,,,,,,,,,,,,,,,
55,PT07M09.00S,2022-02-09T00:16:19.9Z,1,REGULAR,rebound,offensive,[],203954,,,1610612755,4,10,2022-02-09T00:16:19Z,550000,,,0,,J. Embiid REBOUND (Off:1 Def:2),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,54.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
56,PT07M09.00S,2022-02-09T00:16:21.4Z,1,REGULAR,foul,personal,['2freethrow'],101108,,,1610612755,4,10,2022-02-09T00:16:27Z,560000,,,0,,C. Paul shooting personal FOUL (1 PF) (Embiid 2 FT),"[101108, 203954]",1610612756.0,PHX,shooting,,,Paul,C. Paul,,,,,,,,,,,,101284.0,1.0,0.0,Embiid,203954.0,,,,,,,,,
58,PT07M09.00S,2022-02-09T00:17:10.3Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203954,,,1610612755,5,10,2022-02-09T00:17:10Z,580000,,,0,,J. Embiid Free Throw 1 of 2 (1 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
59,PT07M09.00S,2022-02-09T00:17:13.5Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203954,,,1610612755,6,10,2022-02-09T00:17:13Z,590000,,,0,,J. Embiid Free Throw 2 of 2 (2 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
60,PT06M53.00S,2022-02-09T00:17:33.0Z,1,REGULAR,3pt,Jump Shot,[],1626164,73.89947437582128,84.31372549019608,1610612756,6,10,2022-02-09T00:17:37Z,600000,172.0,193.0,1,right,MISS D. Booker 25' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,25.81,Missed,,,,,,,,,,,,,,,,,,,
61,PT06M51.00S,2022-02-09T00:17:35.0Z,1,REGULAR,rebound,defensive,[],1630178,,,1610612755,6,10,2022-02-09T00:17:37Z,610000,,,0,,T. Maxey REBOUND (Off:0 Def:3),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,60.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
62,PT06M35.00S,2022-02-09T00:17:50.5Z,1,REGULAR,2pt,Jump Shot,[],203954,3.3344283837056423,31.862745098039213,1610612755,8,10,2022-02-09T00:17:55Z,620000,91.0,-21.0,1,left,J. Embiid 9' pullup Jump Shot (4 PTS) (T. Harris 1 AST),"[203954, 202699]",1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,9.31,Made,,,,,4.0,,,,,,T. Harris,202699.0,1.0,,,,,,
64,PT06M23.00S,2022-02-09T00:18:02.9Z,1,REGULAR,2pt,Jump Shot,[],101108,85.5946123521682,77.45098039215686,1610612756,8,10,2022-02-09T00:29:28Z,640000,137.0,83.0,1,right,MISS C. Paul 16' pullup Shot,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,16.04,Missed,,,,,,,,,,,,,,,,,,,
65,PT06M20.00S,2022-02-09T00:18:05.9Z,1,REGULAR,rebound,defensive,[],203552,,,1610612755,8,10,2022-02-09T00:18:08Z,650000,,,0,,S. Curry REBOUND (Off:0 Def:2),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,64.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
66,PT06M18.00S,2022-02-09T00:18:08.4Z,1,REGULAR,turnover,lost ball,[],203552,,,1610612755,8,10,2022-02-09T00:18:12Z,660000,,,0,,S. Curry lost ball TURNOVER (1 TO),"[203552, 101108]",1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,1.0,Paul,101108.0,,,
67,PT06M18.00S,2022-02-09T00:18:08.4Z,1,REGULAR,steal,,[],101108,,,1610612756,8,10,2022-02-09T00:18:10Z,670000,,,0,,C. Paul STEAL (1 STL),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M09.00S,2022-02-09T00:18:17.0Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1626164,83.62352168199737,75.73529411764706,1610612756,8,12,2022-02-09T00:18:21Z,680000,129.0,101.0,1,right,D. Booker 16' Jump Shot (8 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,16.38,Made,,,,,8.0,,,,,,,,,,,,,,
69,PT05M47.00S,2022-02-09T00:18:39.2Z,1,REGULAR,2pt,Jump Shot,[],203954,21.337056504599218,62.745098039215684,1610612755,8,12,2022-02-09T00:18:47Z,690000,-64.0,148.0,1,left,MISS J. Embiid 16' Jump Shot,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,16.12,Missed,,,,,,,,,,,,,,,,,,,
70,PT05M45.00S,2022-02-09T00:18:41.2Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612756,8,12,2022-02-09T00:18:47Z,700000,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,69.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
71,PT05M44.00S,2022-02-09T00:18:46.1Z,1,REGULAR,foul,personal,[],203552,,,1610612756,8,12,2022-02-09T00:23:11Z,710000,,,0,,S. Curry take personal FOUL (1 PF),"[203552, 1629028]",1610612755.0,PHI,take,,,Curry,S. Curry,,,,,,,,,,,,1627961.0,1.0,0.0,Ayton,1629028.0,,,,,,,,,
73,PT05M44.00S,2022-02-09T00:19:04.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,8,12,2022-02-09T00:19:04Z,730000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M35.00S,2022-02-09T00:22:15.1Z,1,REGULAR,2pt,Jump Shot,[],1628969,75.73915900131406,74.26470588235294,1610612756,8,14,2022-02-09T00:22:22Z,740000,121.0,176.0,1,right,M. Bridges 21' Jump Shot (4 PTS) (D. Booker 1 AST),"[1628969, 1626164]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,21.34,Made,,,,,4.0,,,,,,D. Booker,1626164.0,1.0,,,,,,
76,PT05M27.00S,2022-02-09T00:22:27.6Z,1,REGULAR,foul,personal,[],1626164,,,1610612755,8,14,2022-02-09T00:22:41Z,760000,,,0,,D. Booker personal FOUL (1 PF),"[1626164, 203954]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,1627961.0,1.0,0.0,Embiid,203954.0,,,,,,,,,
78,PT05M17.00S,2022-02-09T00:22:53.8Z,1,REGULAR,2pt,Jump Shot,[],203954,9.116294349540084,83.82352941176471,1610612755,10,14,2022-02-09T00:22:59Z,780000,-169.0,33.0,1,left,J. Embiid 17' step back Jump Shot (6 PTS),[203954],1610612755.0,PHI,step back,,,Embiid,J. Embiid,,,,,17.23,Made,,,,,6.0,,,,,,,,,,,,,,
79,PT05M02.00S,2022-02-09T00:23:08.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,82.83508541392904,51.470588235294116,1610612756,10,14,2022-02-09T00:23:20Z,790000,7.0,109.0,1,right,MISS D. Booker 10' driving floating Shot - blocked,"[1626164, 1629680]",1610612756.0,PHX,driving floating,,,Booker,D. Booker,,,,,10.92,Missed,,,,,,,,,,,,,,,,,Thybulle,1629680.0,
80,PT05M02.00S,2022-02-09T00:23:08.2Z,1,REGULAR,block,,[],1629680,,,1610612756,10,14,2022-02-09T00:23:11Z,800000,,,0,,M. Thybulle BLOCK (1 BLK),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M00.00S,2022-02-09T00:23:10.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612755,10,14,2022-02-09T00:23:20Z,810000,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,79.0,,,,,,,,,,,,,,,,,,
82,PT05M00.00S,2022-02-09T00:23:17.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,10,14,2022-02-09T00:23:17Z,820000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M46.00S,2022-02-09T00:23:41.5Z,1,REGULAR,foul,personal,['2freethrow'],1629028,,,1610612755,10,14,2022-02-09T00:24:00Z,830000,,,0,,D. Ayton shooting personal FOUL (1 PF) (Embiid 2 FT),"[1629028, 203954]",1610612756.0,PHX,shooting,,,Ayton,D. Ayton,,,,,,,,,,,,200833.0,1.0,0.0,Embiid,203954.0,,,,,,,,,
85,PT04M46.00S,2022-02-09T00:24:08.8Z,1,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,11,14,2022-02-09T00:24:08Z,850000,,,0,,J. Embiid Free Throw 1 of 2 (7 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
86,PT04M46.00S,2022-02-09T00:24:28.8Z,1,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,12,14,2022-02-09T00:24:28Z,860000,,,0,,J. Embiid Free Throw 2 of 2 (8 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
87,PT04M28.00S,2022-02-09T00:24:50.8Z,1,REGULAR,foul,personal,[],202699,,,1610612756,12,14,2022-02-09T00:25:12Z,870000,,,0,,T. Harris personal FOUL (1 PF),"[202699, 101108]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,200833.0,1.0,0.0,Paul,101108.0,,,,,,,,,
89,PT04M28.00S,2022-02-09T00:25:06.4Z,1,REGULAR,substitution,out,[],202699,,,1610612756,12,14,2022-02-09T00:25:10Z,890000,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M28.00S,2022-02-09T00:25:06.4Z,1,REGULAR,substitution,in,[],1627777,,,1610612756,12,14,2022-02-09T00:25:10Z,900000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M19.00S,2022-02-09T00:25:23.0Z,1,REGULAR,turnover,bad pass,[],101108,,,1610612756,12,14,2022-02-09T00:25:27Z,910000,,,0,,C. Paul bad pass TURNOVER (1 TO),"[101108, 203954]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,1.0,Embiid,203954.0,,,
92,PT04M19.00S,2022-02-09T00:25:23.0Z,1,REGULAR,steal,,[],203954,,,1610612755,12,14,2022-02-09T00:25:25Z,920000,,,0,,J. Embiid STEAL (1 STL),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M04.00S,2022-02-09T00:25:37.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629680,7.408015768725363,4.656862745098039,1610612755,15,14,2022-02-09T00:25:43Z,930000,227.0,17.0,1,left,M. Thybulle 3PT  (3 PTS) (T. Maxey 1 AST),"[1629680, 1630178]",1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,22.73,Made,,,,,3.0,,,,,,T. Maxey,1630178.0,1.0,,,,,,
95,PT03M45.00S,2022-02-09T00:25:57.2Z,1,REGULAR,2pt,Jump Shot,[],203109,93.2161629434954,31.617647058823522,1610612756,15,14,2022-02-09T00:26:02Z,950000,-92.0,11.0,1,right,MISS J. Crowder 9' fadeaway Shot,[203109],1610612756.0,PHX,fadeaway,,,Crowder,J. Crowder,,,,,9.26,Missed,,,,,,,,,,,,,,,,,,,
