actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2022-01-13T00:10:47.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-01-13T00:10:47Z,20000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M53.00S,2022-01-13T00:10:53.8Z,1,REGULAR,jumpball,recovered,[],202330,,,1610612766,0,0,2022-01-13T00:10:53Z,40000,,,0,,Jump Ball M. Plumlee vs. J. Embiid: Tip to G. Hayward,"[202330, 203486, 203954]",1610612766.0,CHA,startperiod,G. Hayward,202330.0,Hayward,G. Hayward,Plumlee,203486.0,Embiid,203954.0,,,,,,,,,,,,,,,,,,,,
7,PT11M36.00S,2022-01-13T00:11:10.7Z,1,REGULAR,3pt,Jump Shot,[],1626179,94.69448094612353,2.941176470588235,1610612766,0,0,2022-01-13T00:11:27Z,70000,-235.0,-3.0,1,right,MISS T. Rozier 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,23.53,Missed,,,,,,,,,,,,,,,,,,
8,PT11M31.00S,2022-01-13T00:11:15.7Z,1,REGULAR,rebound,defensive,[],1629680,,,1610612755,0,0,2022-01-13T00:11:27Z,80000,,,0,,M. Thybulle REBOUND (Off:0 Def:1),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M19.00S,2022-01-13T00:11:28.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,14.931011826544022,49.50980392156863,1610612755,0,0,2022-01-13T00:11:36Z,90000,2.0,88.0,1,left,MISS T. Harris 8' driving floating Shot,[202699],1610612755.0,PHI,driving floating,,,Harris,T. Harris,,,,,8.79,Missed,,,,,,,,,,,,,,,,,,
10,PT11M17.00S,2022-01-13T00:11:30.3Z,1,REGULAR,rebound,defensive,[],1630163,,,1610612766,0,0,2022-01-13T00:12:29Z,100000,,,0,,L. Ball REBOUND (Off:0 Def:1),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M16.00S,2022-01-13T00:11:38.0Z,1,REGULAR,3pt,Jump Shot,[],202330,70.38436268068331,81.12745098039215,1610612766,0,3,2022-01-13T00:14:01Z,110000,156.0,226.0,1,right,G. Hayward 27' 3PT running pullup (3 PTS) (T. Rozier 1 AST),"[202330, 1626179]",1610612766.0,CHA,running pullup,,,Hayward,G. Hayward,,,,,27.43,Made,,,,,3.0,T. Rozier,1626179.0,1.0,,,,,,,,,,
12,PT10M56.00S,2022-01-13T00:11:51.2Z,1,REGULAR,2pt,Jump Shot,[],1630178,3.235873850197109,30.392156862745097,1610612755,2,3,2022-01-13T00:12:01Z,120000,98.0,-22.0,1,left,T. Maxey 10' driving floating Jump Shot (2 PTS) (J. Embiid 1 AST),"[1630178, 203954]",1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,10.05,Made,,,,,2.0,J. Embiid,203954.0,1.0,,,,,,,,,,
14,PT10M41.00S,2022-01-13T00:12:06.0Z,1,REGULAR,turnover,lost ball,[],1628970,,,1610612766,2,3,2022-01-13T00:12:10Z,140000,,,0,,M. Bridges lost ball TURNOVER (1 TO),"[1628970, 202699]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,1.0,Harris,202699.0,,,,,,,
15,PT10M41.00S,2022-01-13T00:12:06.0Z,1,REGULAR,steal,,[],202699,,,1610612755,2,3,2022-01-13T00:12:08Z,150000,,,0,,T. Harris STEAL (1 STL),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,
