actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
30,PT09M29.00S,2022-04-02T16:44:19.4Z,1,REGULAR,turnover,bad pass,[],202699,,,1610612755,5,8,2022-04-02T16:47:30Z,300000,,,0,,T. Harris bad pass TURNOVER (1 TO),"[202699, 1629023]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,1.0,Washington,1629023.0,,,,,,,,,,,,,,,,,,
31,PT09M29.00S,2022-04-02T16:44:19.4Z,1,REGULAR,steal,,[],1629023,,,1610612766,5,8,2022-04-02T16:45:04Z,310000,,,0,,P. Washington STEAL (1 STL),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
32,PT09M20.00S,2022-04-02T16:44:28.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629023,89.83245729303549,51.9607843137255,1610612766,5,8,2022-04-02T16:44:35Z,320000,10.0,43.0,1,right,MISS P. Washington driving Layup,[1629023],1610612766.0,CHA,driving,,,Washington,P. Washington,,,,,,,,4.42,Missed,,,,,,,,,,,,,,,,
33,PT09M20.00S,2022-04-02T16:44:28.3Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,5,8,2022-04-02T16:44:35Z,330000,,,0,,J. Embiid REBOUND (Off:0 Def:2),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,32.0,2.0,2.0,0.0,,,,,,,,
34,PT09M20.00S,2022-04-02T16:44:33.5Z,1,REGULAR,foul,personal,[],203486,,,1610612755,5,8,2022-04-02T16:44:41Z,340000,,,0,,M. Plumlee personal FOUL (1 PF),"[203486, 203954]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,204058.0,1.0,0.0,Embiid,203954.0,,,
36,PT09M02.00S,2022-04-02T16:45:02.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,14.668199737187912,46.07843137254902,1610612755,5,8,2022-04-02T16:45:09Z,360000,20.0,85.0,1,left,MISS T. Harris 8' fadeaway Shot,[202699],1610612755.0,PHI,fadeaway,,,Harris,T. Harris,,,,,,,,8.76,Missed,,,,,,,,,,,,,,,,
37,PT08M59.00S,2022-04-02T16:45:05.5Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,5,8,2022-04-02T16:45:09Z,370000,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,36.0,1.0,1.0,0.0,,,,,,,,
38,PT08M52.00S,2022-04-02T16:45:14.6Z,1,REGULAR,foul,personal,['2freethrow'],1630178,,,1610612766,5,8,2022-04-02T16:45:21Z,380000,,,0,,T. Maxey shooting personal FOUL (1 PF) (Rozier 2 FT),"[1630178, 1626179]",1610612755.0,PHI,shooting,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,201640.0,1.0,0.0,Rozier,1626179.0,,,
40,PT08M52.00S,2022-04-02T16:45:44.8Z,1,REGULAR,freethrow,1 of 2,[],1626179,,,1610612766,5,9,2022-04-02T16:45:44Z,400000,,,0,,T. Rozier Free Throw 1 of 2 (4 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,
41,PT08M52.00S,2022-04-02T16:45:44.8Z,1,REGULAR,freethrow,2 of 2,[],1626179,,,1610612766,5,9,2022-04-02T16:46:02Z,410000,,,0,,MISS T. Rozier Free Throw 2 of 2,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,Missed,,,,,,,,,,,,,,,,
42,PT08M49.00S,2022-04-02T16:45:47.8Z,1,REGULAR,rebound,defensive,[],201935,,,1610612755,5,9,2022-04-02T16:46:02Z,420000,,,0,,J. Harden REBOUND (Off:0 Def:1),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,41.0,1.0,1.0,0.0,,,,,,,,
43,PT08M35.00S,2022-04-02T16:46:15.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203954,13.748357424441524,48.77450980392157,1610612755,7,9,2022-04-02T16:46:28Z,430000,6.0,77.0,1,left,J. Embiid 7' Hook (2 PTS) (J. Harden 2 AST),"[203954, 201935]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,7.69,Made,2.0,J. Harden,201935.0,2.0,,,,,,,,,,,,
45,PT08M26.00S,2022-04-02T16:46:24.8Z,1,REGULAR,3pt,Jump Shot,[],1628970,73.53810775295663,11.519607843137255,1610612766,7,9,2022-04-02T16:46:31Z,450000,-192.0,196.0,1,right,MISS M. Bridges 27' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,27.48,Missed,,,,,,,,,,,,,,,,
46,PT08M26.00S,2022-04-02T16:46:24.8Z,1,REGULAR,rebound,defensive,[],1629680,,,1610612755,7,9,2022-04-02T16:46:31Z,460000,,,0,,M. Thybulle REBOUND (Off:0 Def:1),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,45.0,1.0,1.0,0.0,,,,,,,,
47,PT08M13.00S,2022-04-02T16:46:37.6Z,1,REGULAR,3pt,Jump Shot,[],202699,10.200394218134035,2.2058823529411766,1610612755,10,9,2022-04-02T16:46:42Z,470000,239.0,43.0,1,left,T. Harris 24' 3PT  (6 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,24.29,Made,6.0,,,,,,,,,,,,,,,
48,PT07M59.00S,2022-04-02T16:46:51.9Z,1,REGULAR,3pt,Jump Shot,[],1630163,73.53810775295663,81.61764705882352,1610612766,10,9,2022-04-02T16:51:22Z,480000,158.0,196.0,1,right,MISS L. Ball 25' step back 3PT,[1630163],1610612766.0,CHA,step back,,,Ball,L. Ball,,,,,,,,25.2,Missed,,,,,,,,,,,,,,,,
49,PT07M56.00S,2022-04-02T16:46:54.9Z,1,REGULAR,rebound,defensive,[],202699,,,1610612755,10,9,2022-04-02T16:51:22Z,490000,,,0,,T. Harris REBOUND (Off:0 Def:2),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,48.0,2.0,2.0,0.0,,,,,,,,
50,PT07M50.00S,2022-04-02T16:47:00.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,12.959921156373195,46.81372549019608,1610612755,12,9,2022-04-02T16:47:07Z,500000,16.0,69.0,1,left,J. Harden 7' driving floating Jump Shot (2 PTS) (T. Harris 1 AST),"[201935, 202699]",1610612755.0,PHI,driving floating,,,Harden,J. Harden,,,,,,,,7.11,Made,2.0,T. Harris,202699.0,1.0,,,,,,,,,,,,
52,PT07M39.00S,2022-04-02T16:47:11.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,87.59855453350855,47.549019607843135,1610612766,12,11,2022-04-02T16:47:16Z,520000,-12.0,64.0,1,right,L. Ball 6' driving floating Jump Shot (5 PTS),[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,,,,6.53,Made,5.0,,,,,,,,,,,,,,,
53,PT07M28.00S,2022-04-02T16:47:23.2Z,1,REGULAR,3pt,Jump Shot,[],1630178,26.363337713534822,84.06862745098039,1610612755,12,11,2022-04-02T16:47:36Z,530000,-170.0,195.0,1,left,MISS T. Maxey 25' step back 3PT,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,,,,25.91,Missed,,,,,,,,,,,,,,,,
54,PT07M25.00S,2022-04-02T16:47:26.0Z,1,REGULAR,rebound,defensive,[],1626179,,,1610612766,12,11,2022-04-02T16:47:26Z,540000,,,0,,T. Rozier REBOUND (Off:0 Def:1),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,53.0,1.0,1.0,0.0,,,,,,,,
55,PT07M23.00S,2022-04-02T16:47:29.6Z,1,REGULAR,turnover,out-of-bounds,[],1626179,,,1610612766,12,11,2022-04-02T16:47:41Z,550000,,,0,,T. Rozier bad pass out-of-bounds TURNOVER (1 TO),[1626179],1610612766.0,CHA,bad pass,,,Rozier,T. Rozier,,,,,1.0,,,,,,,,,,,,,204058.0,,,,,,,
56,PT07M14.00S,2022-04-02T16:47:51.3Z,1,REGULAR,foul,personal,['2freethrow'],1630163,,,1610612755,12,11,2022-04-02T16:48:02Z,560000,,,0,,L. Ball shooting personal FOUL (1 PF) (Embiid 2 FT),"[1630163, 203954]",1610612766.0,CHA,shooting,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,1627963.0,1.0,0.0,Embiid,203954.0,,,
58,PT07M14.00S,2022-04-02T16:48:19.4Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],203954,,,1610612755,13,11,2022-04-02T16:48:43Z,580000,,,0,,J. Embiid Free Throw 1 of 2 (3 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
59,PT07M14.00S,2022-04-02T16:48:21.7Z,1,REGULAR,substitution,out,[],1629023,,,1610612755,13,11,2022-04-02T16:48:25Z,590000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT07M14.00S,2022-04-02T16:48:21.7Z,1,REGULAR,substitution,in,[],1628998,,,1610612755,13,11,2022-04-02T16:48:25Z,600000,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT07M14.00S,2022-04-02T16:48:19.4Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],203954,,,1610612755,13,11,2022-04-02T16:48:43Z,610000,,,0,,MISS J. Embiid Free Throw 2 of 2,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,Missed,,,,,,,,,,,,,,,,
62,PT07M11.00S,2022-04-02T16:48:22.4Z,1,REGULAR,rebound,defensive,[],203486,,,1610612766,13,11,2022-04-02T16:48:43Z,620000,,,0,,M. Plumlee REBOUND (Off:0 Def:2),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,61.0,2.0,2.0,0.0,,,,,,,,
63,PT06M54.00S,2022-04-02T16:49:00.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203486,93.11760840998686,49.26470588235294,1610612766,13,13,2022-04-02T16:49:06Z,630000,-4.0,12.0,1,right,M. Plumlee alley-oop DUNK (2 PTS) (C. Martin 1 AST),"[203486, 1628998]",1610612766.0,CHA,alley-oop,,,Plumlee,M. Plumlee,,,,,,,,1.27,Made,2.0,C. Martin,1628998.0,1.0,,,,,,,,,,,,
65,PT06M36.00S,2022-04-02T16:49:17.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203954,6.652431011826544,46.568627450980394,1610612755,15,13,2022-04-02T16:49:23Z,650000,17.0,10.0,1,left,J. Embiid cutting finger roll Layup (5 PTS) (J. Harden 3 AST),"[203954, 201935]",1610612755.0,PHI,cutting finger roll,,,Embiid,J. Embiid,,,,,,,,1.99,Made,5.0,J. Harden,201935.0,3.0,,,,,,,,,,,,
67,PT06M26.00S,2022-04-02T16:49:26.8Z,1,REGULAR,3pt,Jump Shot,[],1626179,95.48291721419186,3.1862745098039214,1610612766,15,13,2022-04-02T16:49:32Z,670000,-234.0,-10.0,1,right,MISS T. Rozier 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,23.43,Missed,,,,,,,,,,,,,,,,
68,PT06M24.00S,2022-04-02T16:49:28.8Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,15,13,2022-04-02T16:49:32Z,680000,,,0,,J. Embiid REBOUND (Off:0 Def:3),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,67.0,3.0,3.0,0.0,,,,,,,,
69,PT06M14.00S,2022-04-02T16:49:39.7Z,1,REGULAR,3pt,Jump Shot,[],202699,7.703679369250986,95.34313725490196,1610612755,18,13,2022-04-02T16:49:45Z,690000,-227.0,20.0,1,left,T. Harris 3PT  (9 PTS) (J. Embiid 2 AST),"[202699, 203954]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,22.76,Made,9.0,J. Embiid,203954.0,2.0,,,,,,,,,,,,
71,PT06M06.00S,2022-04-02T16:49:51.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,18,13,2022-04-02T16:49:51Z,710000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M06.00S,2022-04-02T16:52:30.1Z,1,REGULAR,substitution,out,[],1629680,,,1610612766,18,13,2022-04-02T16:52:55Z,720000,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M06.00S,2022-04-02T16:52:30.1Z,1,REGULAR,substitution,out,[],1630163,,,1610612766,18,13,2022-04-02T16:52:55Z,730000,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M06.00S,2022-04-02T16:52:30.1Z,1,REGULAR,substitution,in,[],201980,,,1610612766,18,13,2022-04-02T16:52:55Z,740000,,,0,,SUB in: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M06.00S,2022-04-02T16:52:30.1Z,1,REGULAR,substitution,in,[],202330,,,1610612766,18,13,2022-04-02T16:52:55Z,750000,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M48.00S,2022-04-02T16:53:23.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203486,87.72996057818659,34.068627450980394,1610612766,18,15,2022-04-02T16:53:58Z,760000,-80.0,63.0,1,right,M. Plumlee 10' turnaround Jump Shot (4 PTS) (T. Rozier 2 AST),"[203486, 1626179]",1610612766.0,CHA,turnaround,,,Plumlee,M. Plumlee,,,,,,,,10.15,Made,4.0,T. Rozier,1626179.0,2.0,,,,,,,,,,,,
78,PT05M36.00S,2022-04-02T16:53:39.8Z,1,REGULAR,turnover,out-of-bounds,[],201935,,,1610612755,18,15,2022-04-02T17:02:17Z,780000,,,0,,J. Harden bad pass out-of-bounds TURNOVER (1 TO),[201935],1610612755.0,PHI,bad pass,,,Harden,J. Harden,,,,,1.0,,,,,,,,,,,,,201640.0,,,,,,,
79,PT05M24.00S,2022-04-02T16:53:58.5Z,1,REGULAR,foul,personal,['2freethrow'],202699,,,1610612766,18,15,2022-04-02T16:54:04Z,790000,,,0,,T. Harris shooting personal FOUL (1 PF) (Bridges 2 FT),"[202699, 1628970]",1610612755.0,PHI,shooting,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,201640.0,1.0,0.0,Bridges,1628970.0,,,
81,PT05M24.00S,2022-04-02T16:54:23.1Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1628970,,,1610612766,18,16,2022-04-02T16:54:23Z,810000,,,0,,M. Bridges Free Throw 1 of 2 (3 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
82,PT05M24.00S,2022-04-02T16:54:25.6Z,1,REGULAR,substitution,out,[],1630178,,,1610612766,18,16,2022-04-02T16:54:29Z,820000,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M24.00S,2022-04-02T16:54:25.6Z,1,REGULAR,substitution,in,[],1629003,,,1610612766,18,16,2022-04-02T16:54:29Z,830000,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M24.00S,2022-04-02T16:54:41.3Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1628970,,,1610612766,18,17,2022-04-02T16:54:41Z,840000,,,0,,M. Bridges Free Throw 2 of 2 (4 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,
85,PT05M11.00S,2022-04-02T16:54:55.2Z,1,REGULAR,3pt,Jump Shot,[],202699,7.966491458607096,4.166666666666666,1610612755,18,17,2022-04-02T16:55:00Z,850000,229.0,22.0,1,left,MISS T. Harris 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,23.03,Missed,,,,,,,,,,,,,,,,
86,PT05M09.00S,2022-04-02T16:54:57.2Z,1,REGULAR,rebound,defensive,[],1628998,,,1610612766,18,17,2022-04-02T16:55:00Z,860000,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,85.0,1.0,1.0,0.0,,,,,,,,
87,PT04M51.00S,2022-04-02T16:55:15.5Z,1,REGULAR,3pt,Jump Shot,[],1628998,66.04796320630749,42.40196078431372,1610612766,18,17,2022-04-02T16:55:21Z,870000,-38.0,267.0,1,right,MISS C. Martin 26' pullup 3PT,[1628998],1610612766.0,CHA,pullup,,,Martin,C. Martin,,,,,,,,26.93,Missed,,,,,,,,,,,,,,,,
88,PT04M48.00S,2022-04-02T16:55:18.5Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,18,17,2022-04-02T16:55:21Z,880000,,,0,,J. Embiid REBOUND (Off:0 Def:4),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,87.0,4.0,4.0,0.0,,,,,,,,
89,PT04M42.00S,2022-04-02T16:55:24.5Z,1,REGULAR,3pt,Jump Shot,[],1629003,23.078186596583443,9.803921568627452,1610612755,18,17,2022-04-02T16:55:30Z,890000,201.0,164.0,1,left,MISS S. Milton 25' 3PT,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,25.97,Missed,,,,,,,,,,,,,,,,
90,PT04M40.00S,2022-04-02T16:55:26.5Z,1,REGULAR,rebound,defensive,[],1626179,,,1610612766,18,17,2022-04-02T16:55:30Z,900000,,,0,,T. Rozier REBOUND (Off:0 Def:2),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,89.0,2.0,2.0,0.0,,,,,,,,
91,PT04M28.00S,2022-04-02T16:55:42.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628970,83.78777923784494,50.49019607843137,1610612766,18,17,2022-04-02T16:56:19Z,910000,2.0,100.0,1,right,MISS M. Bridges 9' driving floating Shot - blocked,"[1628970, 1629003]",1610612766.0,CHA,driving floating,,,Bridges,M. Bridges,,,,,,,,9.99,Missed,,,,,,,,,,,,,,Milton,1629003.0,
