actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
18,PT10M35.00S,2023-12-31T01:12:19.9Z,1,REGULAR,rebound,defensive,[],1629632,,,1610612741,2,0,2023-12-31T01:12:21Z,180000,False,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,In The Paint (Non-RA),8-16 Right,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,,
19,PT10M24.00S,2023-12-31T01:12:30.3Z,1,REGULAR,turnover,bad pass,[],201942,,,1610612741,2,0,2023-12-31T01:12:33Z,190000,False,,,0,,D. DeRozan bad pass TURNOVER (1 TO),"[201942, 1630194]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1.0,Reed,1630194.0,,,,,,,,,,
20,PT10M24.00S,2023-12-31T01:12:30.3Z,1,REGULAR,steal,,[],1630194,,,1610612755,2,0,2023-12-31T01:12:32Z,200000,False,,,0,,P. Reed STEAL (2 STL),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
21,PT10M19.00S,2023-12-31T01:12:35.2Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629001,93.38042049934296,96.07843137254902,1610612755,2,0,2023-12-31T01:12:41Z,210000,False,230.0,10.0,1,right,MISS D. Melton 3PT,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Right Corner 3,24+ Right,23.06,Missed,,,,,,,,,,,,,,,,,,
22,PT10M15.00S,2023-12-31T01:12:39.2Z,1,REGULAR,rebound,defensive,[],203083,,,1610612741,2,0,2023-12-31T01:12:41Z,220000,False,,,0,,A. Drummond REBOUND (Off:0 Def:2),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Right Corner 3,24+ Right,,,21.0,2.0,2.0,0.0,,,,,,,,,,,,,,
23,PT10M04.00S,2023-12-31T01:12:50.3Z,1,REGULAR,turnover,lost ball,[],1627936,,,1610612741,2,0,2023-12-31T01:12:55Z,230000,False,,,0,,A. Caruso lost ball TURNOVER (1 TO),"[1627936, 1630194]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Mid-Range,16-24 Right Center,,,,,,,,1.0,Reed,1630194.0,,,,,,,,,,
24,PT10M04.00S,2023-12-31T01:12:50.3Z,1,REGULAR,steal,,[],1630194,,,1610612755,2,0,2023-12-31T01:13:59Z,240000,False,,,0,,P. Reed STEAL (3 STL),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
25,PT10M02.00S,2023-12-31T01:12:53.1Z,1,REGULAR,turnover,lost ball,[],1630194,,,1610612755,2,0,2023-12-31T01:12:58Z,250000,False,,,0,,P. Reed lost ball TURNOVER (1 TO),"[1630194, 203083]",1610612755.0,PHI,,,,Reed,P. Reed,,,,,Above the Break 3,24+ Right Center,,,,,,,,1.0,Drummond,203083.0,,,,,,,,,,
26,PT10M02.00S,2023-12-31T01:12:53.1Z,1,REGULAR,steal,,[],203083,,,1610612741,2,0,2023-12-31T01:12:55Z,260000,False,,,0,,A. Drummond STEAL (1 STL),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
27,PT09M58.00S,2023-12-31T01:12:56.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201942,5.601182654402102,50.0,1610612741,4,0,2023-12-31T01:13:07Z,270000,False,0.0,0.0,1,left,D. DeRozan driving Layup (2 PTS) (A. Drummond 1 AST),"[201942, 203083]",1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,0.02,Made,,,,,2.0,,,,A. Drummond,203083.0,1.0,,,,,,,
29,PT09M47.00S,2023-12-31T01:13:07.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630194,93.51182654402102,48.03921568627451,1610612755,4,2,2023-12-31T01:13:14Z,290000,False,-10.0,8.0,1,right,P. Reed reverse Layup (2 PTS) (T. Harris 1 AST),"[1630194, 202699]",1610612755.0,PHI,reverse,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,1.3,Made,,,,,2.0,,,,T. Harris,202699.0,1.0,,,,,,,
31,PT09M35.00S,2023-12-31T01:13:18.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,6.783837056504599,45.83333333333333,1610612741,6,2,2023-12-31T01:13:22Z,310000,False,21.0,11.0,1,left,C. White driving finger roll Layup (2 PTS),[1629632],1610612741.0,CHI,driving finger roll,,,White,C. White,,,,,Restricted Area,0-8 Center,2.37,Made,,,,,2.0,,,,,,,,,,,,,
32,PT09M22.00S,2023-12-31T01:13:32.5Z,1,REGULAR,2pt,Jump Shot,[],1630194,85.10183968462549,74.01960784313727,1610612755,6,2,2023-12-31T01:13:37Z,320000,False,120.0,88.0,1,right,MISS P. Reed 14' Jump Shot,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Mid-Range,8-16 Right,14.86,Missed,,,,,,,,,,,,,,,,,,
33,PT09M20.00S,2023-12-31T01:13:34.5Z,1,REGULAR,rebound,defensive,[],203083,,,1610612741,6,2,2023-12-31T01:13:37Z,330000,False,,,0,,A. Drummond REBOUND (Off:0 Def:3),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Mid-Range,8-16 Right,,,32.0,3.0,3.0,0.0,,,,,,,,,,,,,,
34,PT09M13.00S,2023-12-31T01:13:42.2Z,1,REGULAR,3pt,Jump Shot,[],1630172,6.915243101182654,3.431372549019608,1610612741,9,2,2023-12-31T01:13:46Z,340000,False,233.0,13.0,1,left,P. Williams 3PT  (3 PTS) (A. Caruso 1 AST),"[1630172, 1627936]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Right Corner 3,24+ Right,23.31,Made,,,,,3.0,,,,A. Caruso,1627936.0,1.0,,,,,,,
36,PT08M54.00S,2023-12-31T01:14:00.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,91.5407358738502,50.98039215686274,1610612755,9,2,2023-12-31T01:17:39Z,360000,False,5.0,27.0,1,right,MISS T. Harris floating Shot,[202699],1610612755.0,PHI,floating,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,2.74,Missed,,,,,,,,,,,,,,,,,,
37,PT08M52.00S,2023-12-31T01:14:02.8Z,1,REGULAR,rebound,defensive,[],203083,,,1610612741,9,2,2023-12-31T01:14:06Z,370000,False,,,0,,A. Drummond REBOUND (Off:0 Def:4),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,36.0,4.0,4.0,0.0,,,,,,,,,,,,,,
38,PT08M36.00S,2023-12-31T01:14:22.0Z,1,REGULAR,turnover,out-of-bounds,[],1630172,,,1610612741,9,2,2023-12-31T01:14:28Z,380000,False,,,0,,P. Williams lost ball out-of-bounds TURNOVER (1 TO),[1630172],1610612741.0,CHI,lost ball,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,,,,,,202056.0,,,,,,
39,PT08M23.00S,2023-12-31T01:14:41.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630178,64.33968462549278,32.84313725490196,1610612755,9,2,2023-12-31T01:14:48Z,390000,False,-86.0,283.0,1,right,MISS T. Maxey 29' 3PT,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,29.54,Missed,,,,,,,,,,,,,,,,,,
40,PT08M18.00S,2023-12-31T01:14:46.8Z,1,REGULAR,rebound,offensive,[],202699,,,1610612755,9,2,2023-12-31T01:14:46Z,400000,False,,,0,,T. Harris REBOUND (Off:1 Def:0),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Center,,,39.0,1.0,0.0,1.0,,,,,,,,,,,,,,
41,PT08M16.00S,2023-12-31T01:14:48.5Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1630194,94.82588699080158,8.823529411764707,1610612755,9,4,2023-12-31T01:15:20Z,410000,False,-206.0,-4.0,1,right,P. Reed 20' Jump Shot (4 PTS) (T. Harris 2 AST),"[1630194, 202699]",1610612755.0,PHI,,,,Reed,P. Reed,,,,,Mid-Range,16-24 Left,20.59,Made,,,,,4.0,,,,T. Harris,202699.0,2.0,,,,,,,
53,PT08M15.00S,2023-12-31T01:16:31.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,9,4,2023-12-31T01:19:48Z,425000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT07M59.00S,2023-12-31T01:18:14.3Z,1,REGULAR,foul,offensive,[],203083,,,1610612741,9,4,2023-12-31T01:18:21Z,430000,False,,,0,,A. Drummond off-the-ball offensive FOUL (1 PF),"[203083, 1630194]",1610612741.0,CHI,off-the-ball,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,202056.0,1.0,0.0,Reed,1630194.0,,
45,PT07M59.00S,2023-12-31T01:18:14.3Z,1,REGULAR,turnover,offensive foul,[],203083,,,1610612741,9,4,2023-12-31T01:18:14Z,450000,False,,,0,,A. Drummond offensive foul TURNOVER (2 TO),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,2.0,,,,,,202056.0,,,,,,
46,PT07M45.00S,2023-12-31T01:18:41.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630178,62.63140604467805,50.245098039215684,1610612755,9,4,2023-12-31T01:18:46Z,460000,False,1.0,299.0,1,right,MISS T. Maxey 29' pullup 3PT,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,29.88,Missed,,,,,,,,,,,,,,,,,,
47,PT07M42.00S,2023-12-31T01:18:44.5Z,1,REGULAR,rebound,defensive,[],203083,,,1610612741,9,4,2023-12-31T01:18:46Z,470000,False,,,0,,A. Drummond REBOUND (Off:0 Def:5),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Center,,,46.0,5.0,5.0,0.0,,,,,,,,,,,,,,
48,PT07M32.00S,2023-12-31T01:18:54.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627936,15.325229960578188,50.245098039215684,1610612741,9,4,2023-12-31T01:19:54Z,480000,False,-1.0,92.0,1,left,MISS A. Caruso 9' pullup Shot,[1627936],1610612741.0,CHI,pullup,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),8-16 Center,9.16,Missed,,,,,,,,,,,,,,,,,,
49,PT07M30.00S,2023-12-31T01:18:56.6Z,1,REGULAR,rebound,defensive,[],202699,,,1610612755,9,4,2023-12-31T01:19:54Z,490000,False,,,0,,T. Harris REBOUND (Off:1 Def:1),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,48.0,2.0,1.0,1.0,,,,,,,,,,,,,,
50,PT07M26.00S,2023-12-31T01:19:00.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202699,92.32917214191852,54.166666666666664,1610612755,9,6,2023-12-31T01:19:13Z,500000,False,21.0,20.0,1,right,T. Harris running Layup (2 PTS),[202699],1610612755.0,PHI,running,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,2.86,Made,,,,,2.0,,,,,,,,,,,,,
51,PT07M10.00S,2023-12-31T01:19:17.4Z,1,REGULAR,3pt,Jump Shot,[],1627936,6.783837056504599,2.941176470588235,1610612741,9,6,2023-12-31T01:19:33Z,510000,False,235.0,11.0,1,left,MISS A. Caruso 3PT,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Right Corner 3,24+ Right,23.56,Missed,,,,,,,,,,,,,,,,,,
52,PT07M08.00S,2023-12-31T01:19:19.4Z,1,REGULAR,rebound,defensive,[],202699,,,1610612755,9,6,2023-12-31T01:19:19Z,520000,False,,,0,,T. Harris REBOUND (Off:1 Def:2),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Right Corner 3,24+ Right,,,51.0,3.0,2.0,1.0,,,,,,,,,,,,,,
54,PT06M56.00S,2023-12-31T01:19:30.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,87.99277266754271,46.32352941176471,1610612755,9,6,2023-12-31T01:20:51Z,530000,False,-18.0,60.0,1,right,MISS T. Harris 6' pullup Shot,[202699],1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,6.31,Missed,,,,,,,,,,,,,,,,,,
55,PT06M55.00S,2023-12-31T01:19:31.9Z,1,REGULAR,rebound,defensive,[],1627936,,,1610612741,9,6,2023-12-31T01:19:31Z,540000,False,,,0,,A. Caruso REBOUND (Off:0 Def:1),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),0-8 Center,,,54.0,1.0,1.0,0.0,,,,,,,,,,,,,,
56,PT06M49.00S,2023-12-31T01:19:38.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,5.863994743758213,62.99019607843137,1610612741,11,6,2023-12-31T01:21:18Z,550000,False,-65.0,3.0,1,left,D. DeRozan 6' pullup Jump Shot (4 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,6.51,Made,,,,,4.0,,,,,,,,,,,,,
57,PT06M37.00S,2023-12-31T01:19:49.8Z,1,REGULAR,3pt,Jump Shot,[],1626162,73.40670170827858,83.33333333333334,1610612755,11,6,2023-12-31T01:19:55Z,560000,False,167.0,197.0,1,right,MISS K. Oubre Jr. 25' 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,25.84,Missed,,,,,,,,,,,,,,,,,,
58,PT06M37.00S,2023-12-31T01:19:49.8Z,1,REGULAR,rebound,defensive,[],203083,,,1610612741,11,6,2023-12-31T01:19:55Z,570000,False,,,0,,A. Drummond REBOUND (Off:0 Def:6),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Right Center,,,57.0,6.0,6.0,0.0,,,,,,,,,,,,,,
59,PT06M23.00S,2023-12-31T01:20:07.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,6.783837056504599,47.549019607843135,1610612741,13,6,2023-12-31T01:20:11Z,580000,False,12.0,11.0,1,left,C. White driving Layup (4 PTS) (P. Williams 1 AST),"[1629632, 1630172]",1610612741.0,CHI,driving,,,White,C. White,,,,,Restricted Area,0-8 Center,1.67,Made,,,,,4.0,,,,P. Williams,1630172.0,1.0,,,,,,,
61,PT06M23.00S,2023-12-31T01:20:10.2Z,1,REGULAR,foul,personal,['1freethrow'],1630194,,,1610612741,13,6,2023-12-31T01:21:01Z,600000,False,,,0,,P. Reed shooting personal FOUL (1 PF) (White 1 FT),"[1630194, 1629632]",1610612755.0,PHI,shooting,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202056.0,1.0,0.0,White,1629632.0,,
63,PT06M23.00S,2023-12-31T01:20:22.3Z,1,REGULAR,substitution,out,[],1627936,,,1610612741,13,6,2023-12-31T01:20:43Z,620000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M23.00S,2023-12-31T01:20:22.3Z,1,REGULAR,substitution,out,[],1626162,,,1610612741,13,6,2023-12-31T01:20:43Z,630000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M23.00S,2023-12-31T01:20:22.3Z,1,REGULAR,substitution,out,[],1630178,,,1610612741,13,6,2023-12-31T01:20:43Z,640000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M23.00S,2023-12-31T01:20:22.3Z,1,REGULAR,substitution,in,[],1630245,,,1610612741,13,6,2023-12-31T01:20:43Z,650000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M23.00S,2023-12-31T01:20:22.3Z,1,REGULAR,substitution,in,[],201587,,,1610612741,13,6,2023-12-31T01:20:43Z,660000,False,,,0,,SUB in: N. Batum,[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M23.00S,2023-12-31T01:20:22.3Z,1,REGULAR,substitution,in,[],201976,,,1610612741,13,6,2023-12-31T01:20:43Z,670000,False,,,0,,SUB in: P. Beverley,[201976],1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M23.00S,2023-12-31T01:21:02.1Z,1,REGULAR,freethrow,1 of 1,[],1629632,,,1610612741,14,6,2023-12-31T01:21:02Z,680000,False,,,0,,C. White Free Throw 1 of 1 (5 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
70,PT06M14.00S,2023-12-31T01:21:16.2Z,1,REGULAR,foul,personal,[],1630245,,,1610612755,14,6,2023-12-31T01:21:21Z,690000,False,,,0,,A. Dosunmu personal FOUL (1 PF),"[1630245, 201976]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,1627962.0,1.0,0.0,Beverley,201976.0,,
72,PT06M14.00S,2023-12-31T01:21:26.2Z,1,REGULAR,substitution,out,[],201942,,,1610612755,14,6,2023-12-31T01:21:32Z,710000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M14.00S,2023-12-31T01:21:26.2Z,1,REGULAR,substitution,in,[],1628975,,,1610612755,14,6,2023-12-31T01:21:32Z,720000,False,,,0,,SUB in: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M08.00S,2023-12-31T01:21:45.9Z,1,REGULAR,3pt,Jump Shot,[],1629001,71.56701708278581,24.754901960784316,1610612755,14,6,2023-12-31T01:21:52Z,730000,False,-126.0,215.0,1,right,MISS D. Melton 24' pullup 3PT,[1629001],1610612755.0,PHI,pullup,,,Melton,D. Melton,,,,,Above the Break 3,24+ Left Center,24.91,Missed,,,,,,,,,,,,,,,,,,
75,PT06M03.00S,2023-12-31T01:21:50.9Z,1,REGULAR,rebound,defensive,[],203083,,,1610612741,14,6,2023-12-31T01:21:52Z,740000,False,,,0,,A. Drummond REBOUND (Off:0 Def:7),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Left Center,,,74.0,7.0,7.0,0.0,,,,,,,,,,,,,,
76,PT05M41.00S,2023-12-31T01:22:12.5Z,1,REGULAR,2pt,Jump Shot,[],1628975,9.937582128777924,65.93137254901961,1610612741,14,6,2023-12-31T01:22:19Z,750000,False,-80.0,41.0,1,left,MISS J. Carter 8' driving floating Shot,[1628975],1610612741.0,CHI,driving floating,,,Carter,J. Carter,,,,,Mid-Range,8-16 Left,8.96,Missed,,,,,,,,,,,,,,,,,,
77,PT05M39.00S,2023-12-31T01:22:14.3Z,1,REGULAR,rebound,defensive,[],1630194,,,1610612755,14,6,2023-12-31T01:22:14Z,760000,False,,,0,,P. Reed REBOUND (Off:1 Def:1),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Mid-Range,8-16 Left,,,76.0,2.0,1.0,1.0,,,,,,,,,,,,,,
78,PT05M34.00S,2023-12-31T01:22:20.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202699,94.1688567674113,47.549019607843135,1610612755,14,8,2023-12-31T01:22:29Z,770000,False,-12.0,2.0,1,right,T. Harris driving Layup (4 PTS),[202699],1610612755.0,PHI,driving,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,1.25,Made,,,,,4.0,,,,,,,,,,,,,
79,PT05M28.00S,2023-12-31T01:22:27.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,6.783837056504599,50.49019607843137,1610612741,14,8,2023-12-31T01:22:34Z,780000,False,-2.0,11.0,1,left,MISS A. Dosunmu driving Layup - blocked,"[1630245, 1630194]",1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,1.16,Missed,,,,,,,,,,,,,,,,,Reed,1630194.0
80,PT05M28.00S,2023-12-31T01:22:27.2Z,1,REGULAR,block,,[],1630194,,,1610612741,14,8,2023-12-31T01:22:29Z,790000,False,,,0,,P. Reed BLOCK (1 BLK),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
81,PT05M28.00S,2023-12-31T01:22:27.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612741,14,8,2023-12-31T01:22:34Z,800000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Restricted Area,0-8 Center,,,79.0,,,,,,,,,,,,,,,,,
