actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
30,PT09M27.00S,2024-02-07T01:16:44.5Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],203497,,,1610612750,4,3,2024-02-07T01:16:44Z,300000,False,,,0,,MISS R. Gobert Free Throw 1 of 2,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
31,PT09M27.00S,2024-02-07T01:16:44.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,4,3,2024-02-07T01:16:44Z,310000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,
32,PT09M27.00S,2024-02-07T01:17:04.8Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],203497,,,1610612750,4,4,2024-02-07T01:17:04Z,320000,False,,,0,,R. Gobert Free Throw 2 of 2 (1 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
33,PT09M11.00S,2024-02-07T01:17:23.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201942,8.229303547963205,48.77450980392157,1610612741,4,4,2024-02-07T01:17:26Z,330000,False,6.0,25.0,1,left,MISS D. DeRozan driving Layup,[201942],1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,2.56,Missed,,,,,,,,,,,,,,,,,,
34,PT09M08.00S,2024-02-07T01:17:26.0Z,1,REGULAR,rebound,offensive,[],201942,,,1610612741,4,4,2024-02-07T01:17:26Z,340000,False,,,0,,D. DeRozan REBOUND (Off:1 Def:0),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,,,33.0,1.0,0.0,1.0,,,,,,,,,,
35,PT09M08.00S,2024-02-07T01:17:26.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201942,5.590000152587891,50.0,1610612741,6,4,2024-02-07T01:17:26Z,350000,False,0.0,0.0,1,left,D. DeRozan tip Layup (4 PTS),[201942],1610612741.0,CHI,tip,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,,
36,PT09M02.00S,2024-02-07T01:17:32.5Z,1,REGULAR,3pt,Jump Shot,[],201144,69.20170827858082,26.225490196078432,1610612750,6,7,2024-02-07T01:17:56Z,360000,False,-119.0,237.0,1,right,M. Conley 26' 3PT pullup (6 PTS),[201144],1610612750.0,MIN,pullup,,,Conley,M. Conley,,,,,Above the Break 3,24+ Left Center,26.52,Made,6.0,,,,,,,,,,,,,,,,,
37,PT08M47.00S,2024-02-07T01:17:52.0Z,1,REGULAR,turnover,out-of-bounds,[],201942,,,1610612741,6,7,2024-02-07T01:17:59Z,370000,False,,,0,,D. DeRozan step out-of-bounds TURNOVER (1 TO),[201942],1610612741.0,CHI,step,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,,,202056.0,,,,,,
38,PT08M34.00S,2024-02-07T01:18:12.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203497,94.03745072273325,50.73529411764706,1610612750,6,9,2024-02-07T02:15:09Z,380000,False,4.0,4.0,1,right,R. Gobert DUNK (3 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,0.51,Made,3.0,,,,,,,,,,,,,,,,,
40,PT08M28.00S,2024-02-07T01:18:21.9Z,1,REGULAR,violation,kicked ball,[],201144,,,1610612741,6,9,2024-02-07T01:18:26Z,400000,False,,,0,,M. Conley kicked ball VIOLATION,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,203054.0,,,,,,
41,PT08M21.00S,2024-02-07T01:18:38.9Z,1,REGULAR,3pt,Jump Shot,[],1629632,23.603810775295663,86.76470588235294,1610612741,6,9,2024-02-07T01:18:48Z,410000,False,-184.0,169.0,1,left,MISS C. White 25' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,25.0,Missed,,,,,,,,,,,,,,,,,,
42,PT08M18.00S,2024-02-07T01:18:41.9Z,1,REGULAR,rebound,offensive,[],201942,,,1610612741,6,9,2024-02-07T01:18:48Z,420000,False,,,0,,D. DeRozan REBOUND (Off:2 Def:0),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Left Center,,,,,,,41.0,2.0,0.0,2.0,,,,,,,,,,
43,PT08M16.00S,2024-02-07T01:18:44.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201942,33.71591655716163,46.978400735294116,1610612741,6,9,2024-02-07T01:24:58Z,430000,False,15.0,264.0,1,left,MISS D. DeRozan 26' 3PT,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Center,26.48,Missed,,,,,,,,,,,,,,,,,,
44,PT08M14.00S,2024-02-07T01:18:46.0Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,6,9,2024-02-07T01:18:50Z,440000,False,,,0,,K. Towns REBOUND (Off:0 Def:1),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Mid-Range,16-24 Center,,,,,,,43.0,1.0,1.0,0.0,,,,,,,,,,
45,PT08M08.00S,2024-02-07T01:18:52.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,93.77463863337714,50.98039215686274,1610612750,6,11,2024-02-07T01:20:26Z,450000,False,5.0,6.0,1,right,J. McDaniels driving finger roll Layup (2 PTS) (M. Conley 1 AST),"[1630183, 201144]",1610612750.0,MIN,driving finger roll,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,0.77,Made,2.0,M. Conley,201144.0,1.0,,,,,,,,,,,,,,
47,PT07M47.00S,2024-02-07T01:19:12.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,16.031537450722734,50.40977328431373,1610612741,8,11,2024-02-07T01:19:20Z,470000,False,-2.0,98.0,1,left,D. DeRozan 9' driving floating Jump Shot (6 PTS) (C. White 1 AST),"[201942, 1629632]",1610612741.0,CHI,driving floating,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,9.82,Made,6.0,C. White,1629632.0,1.0,,,,,,,,,,,,,,
55,PT07M37.00S,2024-02-07T01:19:28.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630162,93.11760840998686,55.392156862745104,1610612750,8,11,2024-02-07T01:23:24Z,495000,False,27.0,12.0,1,right,MISS A. Edwards cutting DUNK - blocked,"[1630162, 203083]",1610612750.0,MIN,cutting,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,2.96,Missed,,,,,,,,,,,,,Drummond,203083.0,,,,
56,PT07M37.00S,2024-02-07T01:19:28.7Z,1,REGULAR,block,,[],203083,,,1610612750,8,11,2024-02-07T01:22:47Z,502500,False,,,0,,A. Drummond BLOCK (1 BLK),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
57,PT07M37.00S,2024-02-07T01:19:28.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,8,11,2024-02-07T01:23:19Z,506250,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,55.0,,,,,,,,,,,,,
51,PT07M37.00S,2024-02-07T01:19:45.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,8,11,2024-02-07T01:19:45Z,510000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M37.00S,2024-02-07T01:22:37.6Z,1,REGULAR,substitution,out,[],1627936,,,1610612750,8,11,2024-02-07T01:22:45Z,530000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M37.00S,2024-02-07T01:22:37.6Z,1,REGULAR,substitution,in,[],1630245,,,1610612750,8,11,2024-02-07T01:22:45Z,540000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT07M25.00S,2024-02-07T01:23:01.1Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630162,72.35545335085413,60.5392156862745,1610612750,8,11,2024-02-07T01:23:37Z,550000,False,53.0,207.0,1,right,MISS A. Edwards 21' pullup Shot,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Center,21.4,Missed,,,,,,,,,,,,,,,,,,
59,PT07M23.00S,2024-02-07T01:23:03.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612741,8,11,2024-02-07T01:23:23Z,560000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,58.0,,,,,,,,,,,,,
60,PT07M23.00S,2024-02-07T01:23:08.3Z,1,REGULAR,foul,personal,[],203497,,,1610612741,8,11,2024-02-07T01:23:16Z,570000,False,,,0,,R. Gobert loose ball personal FOUL (1 PF),"[203497, 203083]",1610612750.0,MIN,loose ball,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1146.0,,,1.0,0.0,Drummond,203083.0
62,PT07M13.00S,2024-02-07T01:23:31.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629632,7.966491458607096,59.31372549019608,1610612741,8,11,2024-02-07T01:25:13Z,590000,False,-47.0,22.0,1,left,MISS C. White driving floating bank Shot,[1629632],1610612741.0,CHI,driving floating bank,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,5.17,Missed,,,,,,,,,,,,,,,,,,
63,PT07M12.00S,2024-02-07T01:23:32.6Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,8,11,2024-02-07T01:25:13Z,600000,False,,,0,,A. Edwards REBOUND (Off:0 Def:2),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,62.0,2.0,2.0,0.0,,,,,,,,,,
64,PT07M09.00S,2024-02-07T01:23:45.3Z,1,REGULAR,foul,personal,['2freethrow'],1630245,,,1610612750,8,11,2024-02-07T01:24:03Z,610000,False,,,0,,A. Dosunmu shooting personal FOUL (1 PF) (Edwards 2 FT),"[1630245, 1630162]",1610612741.0,CHI,shooting,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,202056.0,,,1.0,0.0,Edwards,1630162.0
66,PT07M09.00S,2024-02-07T01:24:04.4Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1630162,,,1610612750,8,12,2024-02-07T01:25:59Z,630000,False,,,0,,A. Edwards Free Throw 1 of 2 (1 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
67,PT07M09.00S,2024-02-07T01:24:04.4Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1630162,,,1610612750,8,13,2024-02-07T01:25:59Z,640000,False,,,0,,A. Edwards Free Throw 2 of 2 (2 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
68,PT06M55.00S,2024-02-07T01:24:29.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203083,8.229303547963205,49.26470588235294,1610612741,10,13,2024-02-07T01:24:33Z,650000,False,4.0,25.0,1,left,A. Drummond Hook (4 PTS) (N. Vucevic 1 AST),"[203083, 202696]",1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,2.52,Made,4.0,N. Vucevic,202696.0,1.0,,,,,,,,,,,,,,
70,PT06M41.00S,2024-02-07T01:24:43.9Z,1,REGULAR,3pt,Jump Shot,[],1626157,73.9323258869908,85.5392156862745,1610612750,10,13,2024-02-07T01:24:49Z,670000,False,178.0,193.0,1,right,MISS K. Towns 26' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,26.2,Missed,,,,,,,,,,,,,,,,,,
71,PT06M39.00S,2024-02-07T01:24:45.9Z,1,REGULAR,rebound,defensive,[],203083,,,1610612741,10,13,2024-02-07T01:24:49Z,680000,False,,,0,,A. Drummond REBOUND (Off:0 Def:3),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Right Center,,,,,,,70.0,3.0,3.0,0.0,,,,,,,,,,
72,PT06M31.00S,2024-02-07T01:24:54.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201942,7.703679369250986,47.549019607843135,1610612741,12,13,2024-02-07T01:25:02Z,690000,False,12.0,20.0,1,left,D. DeRozan driving Layup (8 PTS),[201942],1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,2.34,Made,8.0,,,,,,,,,,,,,,,,,
73,PT06M09.00S,2024-02-07T01:25:14.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,92.9862023653088,45.588235294117645,1610612750,12,15,2024-02-07T01:25:18Z,700000,False,-22.0,13.0,1,right,K. Towns driving Layup (2 PTS) (M. Conley 2 AST),"[1626157, 201144]",1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,2.58,Made,2.0,M. Conley,201144.0,2.0,,,,,,,,,,,,,,
75,PT05M49.00S,2024-02-07T01:25:35.1Z,1,REGULAR,2pt,Jump Shot,[],202696,17.95335085413929,21.07843137254902,1610612741,12,15,2024-02-07T01:25:44Z,720000,False,145.0,116.0,1,left,MISS N. Vucevic 18' Jump Shot,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,16-24 Right Center,18.56,Missed,,,,,,,,,,,,,,,,,,
76,PT05M47.00S,2024-02-07T01:25:37.1Z,1,REGULAR,rebound,offensive,[],202696,,,1610612741,12,15,2024-02-07T01:25:44Z,730000,False,,,0,,N. Vucevic REBOUND (Off:1 Def:1),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,16-24 Right Center,,,,,,,75.0,2.0,1.0,1.0,,,,,,,,,,
77,PT05M45.00S,2024-02-07T01:25:39.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629632,23.603810775295663,85.04901960784314,1610612741,12,15,2024-02-07T01:25:48Z,740000,False,-175.0,169.0,1,left,MISS C. White 24' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,24.37,Missed,,,,,,,,,,,,,,,,,,
78,PT05M42.00S,2024-02-07T01:25:42.4Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,12,15,2024-02-07T01:25:48Z,750000,False,,,0,,A. Edwards REBOUND (Off:0 Def:3),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,,77.0,3.0,3.0,0.0,,,,,,,,,,
79,PT05M35.00S,2024-02-07T01:25:49.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630162,69.99014454664915,74.50980392156863,1610612750,12,18,2024-02-07T01:27:41Z,760000,False,123.0,230.0,1,right,A. Edwards 26' 3PT running pullup (5 PTS),[1630162],1610612750.0,MIN,running pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,26.02,Made,5.0,,,,,,,,,,,,,,,,,
80,PT05M17.00S,2024-02-07T01:26:07.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201942,5.995400788436268,53.18627450980392,1610612741,12,18,2024-02-07T01:26:12Z,770000,False,-16.0,4.0,1,left,MISS D. DeRozan driving Layup,[201942],1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,1.64,Missed,,,,,,,,,,,,,,,,,,
81,PT05M13.00S,2024-02-07T01:26:11.3Z,1,REGULAR,rebound,offensive,[],203083,,,1610612741,12,18,2024-02-07T01:26:11Z,780000,False,,,0,,A. Drummond REBOUND (Off:1 Def:3),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,80.0,4.0,3.0,1.0,,,,,,,,,,
82,PT05M13.00S,2024-02-07T01:26:11.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,5.590000152587891,50.0,1610612741,14,18,2024-02-07T01:26:11Z,790000,False,0.0,0.0,1,left,A. Drummond putback Layup (6 PTS),[203083],1610612741.0,CHI,putback,,,Drummond,A. Drummond,,,,,Mid-Range,8-16 Left,0.0,Made,6.0,,,,,,,,,,,,,,,,,
83,PT05M03.00S,2024-02-07T01:26:27.1Z,1,REGULAR,foul,personal,[],201942,,,1610612750,14,18,2024-02-07T01:27:08Z,800000,False,,,0,,D. DeRozan personal FOUL (1 PF),"[201942, 203497]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,203054.0,,,1.0,0.0,Gobert,203497.0
85,PT05M03.00S,2024-02-07T01:26:36.7Z,1,REGULAR,substitution,out,[],203083,,,1610612750,14,18,2024-02-07T01:26:53Z,820000,False,,,0,,SUB out: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
