actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
15,PT11M04.00S,2024-02-23T01:13:10.4Z,1,REGULAR,3pt,Jump Shot,[],1628369,71.17279894875165,21.568627450980394,1610612738,0,0,2024-02-23T01:13:15Z,150000,False,-142.0,218.0,1,right,MISS J. Tatum 26' step back 3PT,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,26.07,Missed,,,,,,,,,,,,,,,,,,
16,PT11M01.00S,2024-02-23T01:13:13.4Z,1,REGULAR,rebound,defensive,[],201942,,,1610612741,0,0,2024-02-23T01:13:15Z,160000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:1),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Left Center,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,
17,PT10M42.00S,2024-02-23T01:13:31.8Z,1,REGULAR,2pt,Jump Shot,[],202696,9.806176084099869,78.92156862745098,1610612741,2,0,2024-02-23T01:13:37Z,170000,False,-145.0,40.0,1,left,N. Vucevic 15' Jump Shot (2 PTS) (C. White 1 AST),"[202696, 1629632]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,8-16 Left,15.0,Made,,,,,,,,2.0,C. White,1629632.0,1.0,,,,,,,
19,PT10M20.00S,2024-02-23T01:13:53.3Z,1,REGULAR,3pt,Jump Shot,[],201950,86.99080157687253,94.87591911764706,1610612738,2,3,2024-02-23T01:13:59Z,190000,False,224.0,70.0,1,right,J. Holiday 3PT  (3 PTS) (J. Tatum 1 AST),"[201950, 1628369]",1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Right Corner 3,24+ Right,23.5,Made,,,,,,,,3.0,J. Tatum,1628369.0,1.0,,,,,,,
21,PT10M04.00S,2024-02-23T01:14:09.8Z,1,REGULAR,turnover,bad pass,[],202696,,,1610612741,2,3,2024-02-23T01:14:13Z,210000,False,,,0,,N. Vucevic bad pass TURNOVER (1 TO),"[202696, 1627759]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,,,,,,,1.0,Brown,1627759.0,,,,,,,,,,,
22,PT10M04.00S,2024-02-23T01:14:09.8Z,1,REGULAR,steal,,[],1627759,,,1610612738,2,3,2024-02-23T01:14:11Z,220000,False,,,0,,J. Brown STEAL (1 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
23,PT09M54.00S,2024-02-23T01:14:19.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627759,92.32917214191852,49.26470588235294,1610612738,2,5,2024-02-23T01:14:24Z,230000,False,-4.0,20.0,1,right,J. Brown driving reverse Layup (2 PTS),[1627759],1610612738.0,BOS,driving reverse,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,1.99,Made,,,,,,,,2.0,,,,,,,,,,
24,PT09M44.00S,2024-02-23T01:14:29.4Z,1,REGULAR,3pt,Jump Shot,[],202696,31.750985545335087,51.71568627450981,1610612741,2,5,2024-02-23T01:14:34Z,240000,False,-9.0,246.0,1,left,MISS N. Vucevic 24' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,24.62,Missed,,,,,,,,,,,,,,,,,,
25,PT09M41.00S,2024-02-23T01:14:32.4Z,1,REGULAR,rebound,defensive,[],201950,,,1610612738,2,5,2024-02-23T01:14:34Z,250000,False,,,0,,J. Holiday REBOUND (Off:0 Def:1),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,,,24.0,1.0,1.0,0.0,,,,,,,,,,,,,,
26,PT09M30.00S,2024-02-23T01:14:44.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],201950,89.04402102496715,49.50980392156863,1610612738,2,5,2024-02-23T01:16:40Z,260000,False,-2.0,50.0,1,right,MISS J. Holiday turnaround Hook,[201950],1610612738.0,BOS,turnaround,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,5.06,Missed,,,,,,,,,,,,,,,,,,
27,PT09M28.00S,2024-02-23T01:14:46.3Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,2,5,2024-02-23T01:14:48Z,270000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:2),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,,,26.0,2.0,2.0,0.0,,,,,,,,,,,,,,
28,PT09M18.00S,2024-02-23T01:14:56.4Z,1,REGULAR,2pt,Jump Shot,[],201942,7.5722733245729295,74.01960784313727,1610612741,2,5,2024-02-23T01:14:59Z,280000,False,-120.0,19.0,1,left,MISS D. DeRozan 12' turnaround fadeaway Shot,[201942],1610612741.0,CHI,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,12.15,Missed,,,,,,,,,,,,,,,,,,
29,PT09M16.00S,2024-02-23T01:14:58.4Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,2,5,2024-02-23T01:14:59Z,290000,False,,,0,,J. Tatum REBOUND (Off:0 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Left,,,28.0,1.0,1.0,0.0,,,,,,,,,,,,,,
30,PT09M07.00S,2024-02-23T01:15:07.4Z,1,REGULAR,3pt,Jump Shot,[],204001,71.96123521681997,23.284313725490197,1610612738,2,8,2024-02-23T01:15:12Z,300000,False,-134.0,211.0,1,right,K. Porzingis 24' 3PT  (3 PTS) (J. Holiday 1 AST),"[204001, 201950]",1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Left Center,24.98,Made,,,,,,,,3.0,J. Holiday,201950.0,1.0,,,,,,,
32,PT08M45.00S,2024-02-23T01:15:28.1Z,1,REGULAR,3pt,Jump Shot,[],1630245,32.14520367936925,37.254901960784316,1610612741,5,8,2024-02-23T01:15:38Z,320000,False,64.0,250.0,1,left,A. Dosunmu 25' 3PT  (3 PTS) (N. Vucevic 1 AST),"[1630245, 202696]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Center,25.77,Made,,,,,,,,3.0,N. Vucevic,202696.0,1.0,,,,,,,
34,PT08M31.00S,2024-02-23T01:15:42.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],204001,93.24901445466492,50.0,1610612738,5,10,2024-02-23T01:15:46Z,340000,False,0.0,11.0,1,right,K. Porzingis alley-oop DUNK (5 PTS) (J. Brown 1 AST),"[204001, 1627759]",1610612738.0,BOS,alley-oop,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,1.1,Made,,,,,,,,5.0,J. Brown,1627759.0,1.0,,,,,,,
36,PT08M20.00S,2024-02-23T01:15:53.6Z,1,REGULAR,3pt,Jump Shot,[],1629632,29.77989487516426,29.411764705882355,1610612741,5,10,2024-02-23T01:15:58Z,360000,False,103.0,227.0,1,left,MISS C. White 24' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Right Center,24.96,Missed,,,,,,,,,,,,,,,,,,
37,PT08M17.00S,2024-02-23T01:15:56.6Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,5,10,2024-02-23T01:15:58Z,370000,False,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,36.0,2.0,2.0,0.0,,,,,,,,,,,,,,
38,PT08M07.00S,2024-02-23T01:16:06.2Z,1,REGULAR,3pt,Jump Shot,[],1628369,73.14388961892247,17.401960784313726,1610612738,5,13,2024-02-23T01:16:11Z,380000,False,-163.0,200.0,1,right,J. Tatum 25' 3PT  (3 PTS) (J. Brown 2 AST),"[1628369, 1627759]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,25.79,Made,,,,,,,,3.0,J. Brown,1627759.0,2.0,,,,,,,
40,PT07M55.00S,2024-02-23T01:16:18.7Z,1,REGULAR,turnover,bad pass,[],201942,,,1610612741,5,13,2024-02-23T01:16:23Z,400000,False,,,0,,D. DeRozan bad pass TURNOVER (1 TO),"[201942, 1628369]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,,,1.0,Tatum,1628369.0,,,,,,,,,,,
41,PT07M55.00S,2024-02-23T01:16:18.7Z,1,REGULAR,steal,,[],1628369,,,1610612738,5,13,2024-02-23T01:16:21Z,410000,False,,,0,,J. Tatum STEAL (1 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
42,PT07M50.00S,2024-02-23T01:16:23.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628369,92.72339027595268,49.754901960784316,1610612738,5,13,2024-02-23T01:16:29Z,420000,False,-1.0,16.0,1,right,MISS J. Tatum running reverse Layup,[1628369],1610612738.0,BOS,running reverse,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,1.59,Missed,,,,,,,,,,,,,,,,,,
43,PT07M48.00S,2024-02-23T01:16:25.7Z,1,REGULAR,rebound,defensive,[],1627936,,,1610612741,5,13,2024-02-23T01:16:25Z,430000,False,,,0,,A. Caruso REBOUND (Off:0 Def:1),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,,,42.0,1.0,1.0,0.0,,,,,,,,,,,,,,
44,PT07M43.00S,2024-02-23T01:16:30.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202696,7.046649145860711,46.32352941176471,1610612741,5,13,2024-02-23T01:20:34Z,440000,False,18.0,14.0,1,left,MISS N. Vucevic running Layup - blocked,"[202696, 1628401]",1610612741.0,CHI,running,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,2.29,Missed,,,,,,,,,,,,White,1628401.0,,,,,
45,PT07M43.00S,2024-02-23T01:16:30.3Z,1,REGULAR,block,,[],1628401,,,1610612741,5,13,2024-02-23T01:16:40Z,450000,False,,,0,,D. White BLOCK (1 BLK),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
46,PT07M42.00S,2024-02-23T01:16:31.3Z,1,REGULAR,rebound,offensive,[],1630245,,,1610612741,5,13,2024-02-23T01:24:32Z,460000,False,,,0,,A. Dosunmu REBOUND (Off:1 Def:1),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,44.0,2.0,1.0,1.0,,,,,,,,,,,,,,
107,PT07M40.00S,2024-02-23T01:16:40.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201942,5.075558475689881,46.07843137254902,1610612741,5,13,2024-02-23T01:26:37Z,480000,False,20.0,-5.0,1,left,MISS D. DeRozan driving Layup - blocked,"[201942, 201950]",1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,2.02,Missed,,,,,,,,,,,,Holiday,201950.0,,,,,
108,PT07M40.00S,2024-02-23T01:16:40.5Z,1,REGULAR,block,,[],201950,,,1610612741,5,13,2024-02-23T01:26:27Z,490000,False,,,0,,J. Holiday BLOCK (1 BLK),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
109,PT07M38.00S,2024-02-23T01:16:42.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612741,5,13,2024-02-23T01:26:37Z,495000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Restricted Area,0-8 Center,,,107.0,,,,,,,,,,,,,,,,,
51,PT07M37.00S,2024-02-23T01:16:53.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,5,13,2024-02-23T01:16:53Z,510000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M27.00S,2024-02-23T01:20:00.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630245,8.229303547963205,47.05882352941176,1610612741,5,13,2024-02-23T01:26:27Z,520000,False,15.0,25.0,1,left,MISS A. Dosunmu driving Layup - blocked,"[1630245, 204001]",1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,2.89,Missed,,,,,,,,,,,,Porzingis,204001.0,,,,,
55,PT07M27.00S,2024-02-23T01:20:00.7Z,1,REGULAR,block,,[],204001,,,1610612741,5,13,2024-02-23T01:20:03Z,530000,False,,,0,,K. Porzingis BLOCK (1 BLK),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
56,PT07M24.00S,2024-02-23T01:20:03.7Z,1,REGULAR,rebound,defensive,[],204001,,,1610612738,5,13,2024-02-23T01:20:04Z,540000,False,,,0,,K. Porzingis REBOUND (Off:0 Def:2),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,54.0,2.0,2.0,0.0,,,,,,,,,,,,,,
57,PT07M19.00S,2024-02-23T01:20:08.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1628401,89.04402102496715,49.754901960784316,1610612738,5,15,2024-02-23T01:20:15Z,550000,False,-1.0,50.0,1,right,D. White driving floating Jump Shot (2 PTS) (J. Holiday 2 AST),"[1628401, 201950]",1610612738.0,BOS,driving floating,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,5.05,Made,,,,,,,,2.0,J. Holiday,201950.0,2.0,,,,,,,
58,PT07M08.00S,2024-02-23T01:20:19.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627936,6.521024967148489,51.225490196078425,1610612741,7,15,2024-02-23T01:20:32Z,560000,False,-6.0,9.0,1,left,A. Caruso cutting Layup (2 PTS) (N. Vucevic 2 AST),"[1627936, 202696]",1610612741.0,CHI,cutting,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,1.07,Made,,,,,,,,2.0,N. Vucevic,202696.0,2.0,,,,,,,
60,PT06M58.00S,2024-02-23T01:20:32.7Z,1,REGULAR,foul,personal,['2freethrow'],1627936,,,1610612738,7,15,2024-02-23T01:20:46Z,580000,False,,,0,,A. Caruso shooting personal FOUL (1 PF) (White 2 FT),"[1627936, 1628401]",1610612741.0,CHI,shooting,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627534.0,1.0,0.0,White,1628401.0
63,PT06M58.00S,2024-02-23T01:21:08.3Z,1,REGULAR,freethrow,1 of 2,[],1628401,,,1610612738,7,16,2024-02-23T01:21:08Z,600000,False,,,0,,D. White Free Throw 1 of 2 (3 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,,,,,,,,3.0,,,,,,,,,,
64,PT06M58.00S,2024-02-23T01:21:08.9Z,1,REGULAR,substitution,out,[],1627936,,,1610612738,7,16,2024-02-23T01:21:24Z,610000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M58.00S,2024-02-23T01:21:08.9Z,1,REGULAR,substitution,out,[],1628369,,,1610612738,7,16,2024-02-23T01:21:24Z,620000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M58.00S,2024-02-23T01:21:08.9Z,1,REGULAR,substitution,out,[],201950,,,1610612738,7,16,2024-02-23T01:21:24Z,630000,False,,,0,,SUB out: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M58.00S,2024-02-23T01:21:08.9Z,1,REGULAR,substitution,in,[],1641763,,,1610612738,7,16,2024-02-23T01:21:24Z,640000,False,,,0,,SUB in: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M58.00S,2024-02-23T01:21:08.9Z,1,REGULAR,substitution,in,[],1630573,,,1610612738,7,16,2024-02-23T01:21:24Z,650000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M58.00S,2024-02-23T01:21:08.9Z,1,REGULAR,substitution,in,[],201143,,,1610612738,7,16,2024-02-23T01:21:24Z,660000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M58.00S,2024-02-23T01:21:33.6Z,1,REGULAR,freethrow,2 of 2,[],1628401,,,1610612738,7,17,2024-02-23T01:21:33Z,670000,False,,,0,,D. White Free Throw 2 of 2 (4 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,,,,,,,,4.0,,,,,,,,,,
71,PT06M45.00S,2024-02-23T01:21:52.2Z,1,REGULAR,2pt,Jump Shot,[],202696,22.07621550591327,63.99356617647059,1610612741,9,17,2024-02-23T01:21:56Z,680000,False,-70.0,155.0,1,left,N. Vucevic 17' Jump Shot (4 PTS) (C. White 2 AST),"[202696, 1629632]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,16-24 Left Center,17.01,Made,,,,,,,,4.0,C. White,1629632.0,2.0,,,,,,,
73,PT06M35.00S,2024-02-23T01:22:01.2Z,1,REGULAR,2pt,Jump Shot,[],1627759,78.05519053876479,42.279411764705884,1610612738,9,17,2024-02-23T01:22:07Z,700000,False,-39.0,154.0,1,right,MISS J. Brown 15' pullup Shot,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Mid-Range,8-16 Center,15.86,Missed,,,,,,,,,,,,,,,,,,
74,PT06M32.00S,2024-02-23T01:22:04.2Z,1,REGULAR,rebound,offensive,[],201143,,,1610612738,9,17,2024-02-23T01:22:07Z,710000,False,,,0,,A. Horford REBOUND (Off:1 Def:0),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Mid-Range,8-16 Center,,,73.0,1.0,0.0,1.0,,,,,,,,,,,,,,
75,PT06M23.00S,2024-02-23T01:22:14.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628401,69.46452036793693,72.79411764705883,1610612738,9,17,2024-02-23T01:28:01Z,720000,False,114.0,235.0,1,right,MISS D. White 26' pullup 3PT,[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Above the Break 3,24+ Right Center,26.07,Missed,,,,,,,,,,,,,,,,,,
76,PT06M20.00S,2024-02-23T01:22:17.1Z,1,REGULAR,rebound,defensive,[],1629632,,,1610612741,9,17,2024-02-23T01:22:18Z,730000,False,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Right Center,,,75.0,1.0,1.0,0.0,,,,,,,,,,,,,,
77,PT06M15.00S,2024-02-23T01:22:22.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629632,25.312089356110377,82.59803921568627,1610612741,9,17,2024-02-23T01:28:25Z,740000,False,-163.0,185.0,1,left,MISS C. White 24' running pullup 3PT,[1629632],1610612741.0,CHI,running pullup,,,White,C. White,,,,,Above the Break 3,24+ Left Center,24.69,Missed,,,,,,,,,,,,,,,,,,
78,PT06M12.00S,2024-02-23T01:22:25.3Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,9,17,2024-02-23T01:22:26Z,750000,False,,,0,,J. Brown REBOUND (Off:0 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,77.0,1.0,1.0,0.0,,,,,,,,,,,,,,
79,PT06M08.00S,2024-02-23T01:22:31.2Z,1,REGULAR,foul,personal,['2freethrow'],1641763,,,1610612738,9,17,2024-02-23T01:22:45Z,760000,False,,,0,,J. Phillips shooting personal FOUL (1 PF) (Brown 2 FT),"[1641763, 1627759]",1610612741.0,CHI,shooting,,,Phillips,J. Phillips,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1204.0,1.0,0.0,Brown,1627759.0
81,PT06M08.00S,2024-02-23T01:22:59.8Z,1,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,9,18,2024-02-23T01:22:59Z,780000,False,,,0,,J. Brown Free Throw 1 of 2 (3 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,,,,,,,,3.0,,,,,,,,,,
82,PT06M08.00S,2024-02-23T01:23:00.6Z,1,REGULAR,substitution,out,[],201942,,,1610612738,9,18,2024-02-23T01:23:08Z,790000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT06M08.00S,2024-02-23T01:23:00.6Z,1,REGULAR,substitution,in,[],203083,,,1610612738,9,18,2024-02-23T01:23:08Z,800000,False,,,0,,SUB in: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT06M08.00S,2024-02-23T01:22:59.8Z,1,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,9,18,2024-02-23T01:23:32Z,810000,False,,,0,,MISS J. Brown Free Throw 2 of 2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
85,PT06M05.00S,2024-02-23T01:23:02.8Z,1,REGULAR,rebound,defensive,[],1641763,,,1610612741,9,18,2024-02-23T01:23:32Z,820000,False,,,0,,J. Phillips REBOUND (Off:0 Def:1),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,84.0,1.0,1.0,0.0,,,,,,,,,,,,,,
