actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
25,PT09M13.00S,2023-11-04T00:13:22.3Z,1,REGULAR,rebound,defensive,[],1627732,,,1610612751,5,9,2023-11-04T00:13:23Z,250000,False,,,0,,B. Simmons REBOUND (Off:0 Def:1),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Above the Break 3,24+ Center,,,24.0,1.0,1.0,0.0,,,,,,,,,,,,,,
26,PT09M07.00S,2023-11-04T00:13:29.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,6.521024967148489,50.49019607843137,1610612751,5,11,2023-11-04T00:13:36Z,260000,False,-2.0,9.0,1,left,M. Bridges driving reverse Layup (2 PTS) (B. Simmons 2 AST),"[1628969, 1627732]",1610612751.0,BKN,driving reverse,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,0.91,Made,,,,,2.0,B. Simmons,1627732.0,2.0,,,,,,,,,,
28,PT08M50.00S,2023-11-04T00:13:45.7Z,1,REGULAR,3pt,Jump Shot,[],203897,74.58935611038108,15.686274509803921,1610612741,8,11,2023-11-04T00:13:50Z,280000,False,-172.0,186.0,1,right,Z. LaVine 25' 3PT  (3 PTS) (D. DeRozan 1 AST),"[203897, 201942]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,25.34,Made,,,,,3.0,D. DeRozan,201942.0,1.0,,,,,,,,,,
30,PT08M39.00S,2023-11-04T00:13:56.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,5.338370565045992,53.67647058823529,1610612751,8,13,2023-11-04T00:14:00Z,300000,False,-18.0,-2.0,1,left,M. Bridges driving reverse Layup (4 PTS),[1628969],1610612751.0,BKN,driving reverse,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1.85,Made,,,,,4.0,,,,,,,,,,,,,
31,PT08M30.00S,2023-11-04T00:14:06.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,94.03745072273325,48.03921568627451,1610612741,10,13,2023-11-04T00:14:10Z,310000,False,-10.0,4.0,1,right,C. White driving Layup (2 PTS),[1629632],1610612741.0,CHI,driving,,,White,C. White,,,,,Restricted Area,0-8 Center,1.04,Made,,,,,2.0,,,,,,,,,,,,,
32,PT08M08.00S,2023-11-04T00:14:27.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627732,6.783837056504599,49.01960784313725,1610612751,10,15,2023-11-04T00:14:30Z,320000,False,5.0,11.0,1,left,B. Simmons Layup (2 PTS) (S. Dinwiddie 2 AST),"[1627732, 203915]",1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,1.23,Made,,,,,2.0,S. Dinwiddie,203915.0,2.0,,,,,,,,,,
34,PT07M55.00S,2023-11-04T00:14:40.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201942,94.1688567674113,47.549019607843135,1610612741,12,15,2023-11-04T00:15:36Z,340000,False,-12.0,2.0,1,right,D. DeRozan driving Layup (4 PTS) (N. Vucevic 2 AST),"[201942, 202696]",1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,1.25,Made,,,,,4.0,N. Vucevic,202696.0,2.0,,,,,,,,,,
36,PT07M45.00S,2023-11-04T00:14:49.9Z,1,REGULAR,3pt,Jump Shot,[],1630560,28.465834428383708,21.568627450980394,1610612751,12,15,2023-11-04T00:19:49Z,360000,False,142.0,215.0,1,left,MISS C. Thomas 25' pullup 3PT,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Right Center,25.79,Missed,,,,,,,,,,,,,,,,,,
37,PT07M43.00S,2023-11-04T00:14:51.9Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,12,15,2023-11-04T00:14:55Z,370000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:1),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Right Center,,,36.0,1.0,1.0,0.0,,,,,,,,,,,,,,
38,PT07M34.00S,2023-11-04T00:15:01.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,86.5473061760841,53.92156862745098,1610612741,12,15,2023-11-04T00:15:06Z,380000,False,20.0,74.0,1,right,MISS N. Vucevic 7' floating Shot,[202696],1610612741.0,CHI,floating,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,7.66,Missed,,,,,,,,,,,,,,,,,,
39,PT07M31.00S,2023-11-04T00:15:04.4Z,1,REGULAR,rebound,defensive,[],1627827,,,1610612751,12,15,2023-11-04T00:15:04Z,390000,False,,,0,,D. Finney-Smith REBOUND (Off:0 Def:1),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),0-8 Center,,,38.0,1.0,1.0,0.0,,,,,,,,,,,,,,
40,PT07M28.00S,2023-11-04T00:15:08.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630560,5.863994743758213,52.20588235294118,1610612751,12,17,2023-11-04T00:15:15Z,400000,False,-11.0,3.0,1,left,C. Thomas cutting Layup (5 PTS) (S. Dinwiddie 3 AST),"[1630560, 203915]",1610612751.0,BKN,cutting,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,1.13,Made,,,,,5.0,S. Dinwiddie,203915.0,3.0,,,,,,,,,,
42,PT07M28.00S,2023-11-04T00:15:19.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,12,17,2023-11-04T00:15:19Z,420000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT07M11.00S,2023-11-04T00:18:26.0Z,1,REGULAR,3pt,Jump Shot,[],1629632,95.0886990801577,3.9215686274509802,1610612741,15,17,2023-11-04T00:18:32Z,430000,False,-230.0,-6.0,1,right,C. White 3PT  (5 PTS) (D. DeRozan 2 AST),"[1629632, 201942]",1610612741.0,CHI,,,,White,C. White,,,,,Left Corner 3,24+ Left,23.05,Made,,,,,5.0,D. DeRozan,201942.0,2.0,,,,,,,,,,
45,PT06M42.00S,2023-11-04T00:18:57.3Z,1,REGULAR,2pt,Jump Shot,[],1630560,11.383048620236531,70.09803921568627,1610612751,15,19,2023-11-04T00:19:08Z,450000,False,-100.0,55.0,1,left,C. Thomas 11' pullup Jump Shot (7 PTS) (M. Bridges 1 AST),"[1630560, 1628969]",1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Left,11.43,Made,,,,,7.0,M. Bridges,1628969.0,1.0,,,,,,,,,,
47,PT06M27.00S,2023-11-04T00:19:10.3Z,1,REGULAR,2pt,Jump Shot,[],201942,74.19513797634691,48.03921568627451,1610612741,17,19,2023-11-04T00:19:14Z,470000,False,-10.0,190.0,1,right,D. DeRozan 19' pullup Jump Shot (6 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,19.04,Made,,,,,6.0,,,,,,,,,,,,,
48,PT06M11.00S,2023-11-04T00:19:25.9Z,1,REGULAR,3pt,Jump Shot,[],1630560,25.706307490144546,18.627450980392158,1610612751,17,19,2023-11-04T00:19:33Z,480000,False,157.0,189.0,1,left,MISS C. Thomas 24' 3PT,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Right Center,24.57,Missed,,,,,,,,,,,,,,,,,,
49,PT06M05.00S,2023-11-04T00:19:31.9Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,17,19,2023-11-04T00:19:33Z,490000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:2),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Right Center,,,48.0,2.0,2.0,0.0,,,,,,,,,,,,,,
50,PT05M57.00S,2023-11-04T00:19:39.8Z,1,REGULAR,3pt,Jump Shot,[],201942,94.03745072273325,3.1862745098039214,1610612741,20,19,2023-11-04T00:19:44Z,500000,False,-234.0,4.0,1,right,D. DeRozan 3PT  (9 PTS) (Z. LaVine 1 AST),"[201942, 203897]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Left Corner 3,24+ Left,23.41,Made,,,,,9.0,Z. LaVine,203897.0,1.0,,,,,,,,,,
52,PT05M43.00S,2023-11-04T00:19:55.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,6.1268068331143235,47.05882352941176,1610612751,20,19,2023-11-04T00:19:59Z,520000,False,15.0,5.0,1,left,MISS M. Bridges driving reverse Layup,[1628969],1610612751.0,BKN,driving reverse,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1.56,Missed,,,,,,,,,,,,,,,,,,
53,PT05M41.00S,2023-11-04T00:19:57.0Z,1,REGULAR,rebound,defensive,[],1628470,,,1610612741,20,19,2023-11-04T00:19:59Z,530000,False,,,0,,T. Craig REBOUND (Off:0 Def:3),[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,Restricted Area,0-8 Center,,,52.0,3.0,3.0,0.0,,,,,,,,,,,,,,
54,PT05M21.00S,2023-11-04T00:20:16.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202696,91.93495400788436,49.26470588235294,1610612741,20,19,2023-11-04T00:20:24Z,540000,False,-4.0,23.0,1,right,MISS N. Vucevic Hook - blocked,"[202696, 1627827]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,2.36,Missed,,,,,,,,,,,,Finney-Smith,1627827.0,,,,,
55,PT05M21.00S,2023-11-04T00:20:16.2Z,1,REGULAR,block,,[],1627827,,,1610612741,20,19,2023-11-04T00:20:20Z,550000,False,,,0,,D. Finney-Smith BLOCK (1 BLK),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
56,PT05M16.00S,2023-11-04T00:20:21.2Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612751,20,19,2023-11-04T00:20:24Z,560000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,54.0,1.0,1.0,0.0,,,,,,,,,,,,,,
57,PT05M11.00S,2023-11-04T00:20:25.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628969,21.369908015768726,88.48039215686273,1610612751,20,19,2023-11-04T00:20:32Z,570000,False,-192.0,148.0,1,left,MISS M. Bridges 24' 3PT,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,24.3,Missed,,,,,,,,,,,,,,,,,,
58,PT05M08.00S,2023-11-04T00:20:28.9Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,20,19,2023-11-04T00:20:32Z,580000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:3),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Left Center,,,57.0,3.0,3.0,0.0,,,,,,,,,,,,,,
59,PT04M58.00S,2023-11-04T00:20:39.4Z,1,REGULAR,3pt,Jump Shot,[],203897,77.08607095926413,89.2156862745098,1610612741,20,19,2023-11-04T00:20:44Z,590000,False,196.0,163.0,1,right,MISS Z. LaVine 25' 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,25.49,Missed,,,,,,,,,,,,,,,,,,
60,PT04M54.00S,2023-11-04T00:20:43.4Z,1,REGULAR,rebound,defensive,[],203915,,,1610612751,20,19,2023-11-04T00:22:04Z,600000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:2),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,,,59.0,2.0,2.0,0.0,,,,,,,,,,,,,,
61,PT04M49.00S,2023-11-04T00:20:49.1Z,1,REGULAR,3pt,Jump Shot,[],1628969,8.886333771353483,4.6568627450980395,1610612751,20,22,2023-11-04T01:13:59Z,610000,False,227.0,31.0,1,left,M. Bridges 3PT  (7 PTS) (S. Dinwiddie 4 AST),"[1628969, 203915]",1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,22.88,Made,,,,,7.0,S. Dinwiddie,203915.0,4.0,,,,,,,,,,
63,PT04M36.00S,2023-11-04T00:21:01.9Z,1,REGULAR,turnover,bad pass,[],1629632,,,1610612741,20,22,2023-11-04T00:21:06Z,630000,False,,,0,,C. White bad pass TURNOVER (1 TO),"[1629632, 203915]",1610612741.0,CHI,,,,White,C. White,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,Dinwiddie,203915.0,,,,,,,
64,PT04M36.00S,2023-11-04T00:21:01.9Z,1,REGULAR,steal,,[],203915,,,1610612751,20,22,2023-11-04T00:21:03Z,640000,False,,,0,,S. Dinwiddie STEAL (1 STL),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
65,PT04M30.00S,2023-11-04T00:21:06.9Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627732,5.995400788436268,49.26470588235294,1610612751,20,24,2023-11-04T01:14:29Z,650000,False,4.0,4.0,1,left,B. Simmons running alley-oop DUNK (4 PTS) (S. Dinwiddie 5 AST),"[1627732, 203915]",1610612751.0,BKN,running alley-oop,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,4.0,S. Dinwiddie,203915.0,5.0,,,,,,,,,,
67,PT04M09.00S,2023-11-04T00:21:27.8Z,1,REGULAR,3pt,Jump Shot,[],1629632,73.80091984231275,80.3921568627451,1610612741,20,24,2023-11-04T00:21:33Z,670000,False,152.0,194.0,1,right,MISS C. White 24' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Right Center,24.63,Missed,,,,,,,,,,,,,,,,,,
68,PT04M05.00S,2023-11-04T00:21:31.8Z,1,REGULAR,rebound,defensive,[],1630560,,,1610612751,20,24,2023-11-04T00:21:33Z,680000,False,,,0,,C. Thomas REBOUND (Off:0 Def:1),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Right Center,,,67.0,1.0,1.0,0.0,,,,,,,,,,,,,,
69,PT04M00.00S,2023-11-04T00:21:39.9Z,1,REGULAR,foul,personal,['2freethrow'],1628470,,,1610612751,20,24,2023-11-04T00:21:59Z,690000,False,,,0,,T. Craig shooting personal FOUL (1 PF) (Thomas 2 FT),"[1628470, 1630560]",1610612741.0,CHI,shooting,,,Craig,T. Craig,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202037.0,1.0,0.0,Thomas,1630560.0
71,PT04M00.00S,2023-11-04T00:22:09.8Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1630560,,,1610612751,20,25,2023-11-04T00:22:10Z,710000,False,,,0,,C. Thomas Free Throw 1 of 2 (8 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
73,PT04M00.00S,2023-11-04T00:22:12.4Z,1,REGULAR,substitution,out,[],201942,,,1610612751,20,25,2023-11-04T00:22:23Z,730000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT04M00.00S,2023-11-04T00:22:12.4Z,1,REGULAR,substitution,out,[],1628470,,,1610612751,20,25,2023-11-04T00:22:23Z,740000,False,,,0,,SUB out: T. Craig,[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT04M00.00S,2023-11-04T00:22:12.4Z,1,REGULAR,substitution,out,[],1629632,,,1610612751,20,25,2023-11-04T00:22:23Z,750000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT04M00.00S,2023-11-04T00:22:12.4Z,1,REGULAR,substitution,out,[],1628969,,,1610612751,20,25,2023-11-04T00:22:23Z,760000,False,,,0,,SUB out: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT04M00.00S,2023-11-04T00:22:12.4Z,1,REGULAR,substitution,out,[],203915,,,1610612751,20,25,2023-11-04T00:22:23Z,770000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT04M00.00S,2023-11-04T00:22:12.4Z,1,REGULAR,substitution,in,[],1628975,,,1610612751,20,25,2023-11-04T00:22:23Z,780000,False,,,0,,SUB in: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT04M00.00S,2023-11-04T00:22:12.4Z,1,REGULAR,substitution,in,[],1627936,,,1610612751,20,25,2023-11-04T00:22:23Z,790000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M00.00S,2023-11-04T00:22:12.4Z,1,REGULAR,substitution,in,[],1630172,,,1610612751,20,25,2023-11-04T00:22:23Z,800000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M00.00S,2023-11-04T00:22:12.4Z,1,REGULAR,substitution,in,[],1626220,,,1610612751,20,25,2023-11-04T00:22:23Z,810000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M00.00S,2023-11-04T00:22:12.4Z,1,REGULAR,substitution,in,[],1629022,,,1610612751,20,25,2023-11-04T00:22:23Z,820000,False,,,0,,SUB in: L. Walker IV,[1629022],1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M00.00S,2023-11-04T00:22:32.8Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1630560,,,1610612751,20,26,2023-11-04T00:22:32Z,830000,False,,,0,,C. Thomas Free Throw 2 of 2 (9 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
84,PT03M39.00S,2023-11-04T00:22:55.7Z,1,REGULAR,3pt,Jump Shot,[],1628975,94.95729303547962,97.30392156862744,1610612741,20,26,2023-11-04T00:26:50Z,840000,False,237.0,-5.0,1,right,MISS J. Carter step back 3PT,[1628975],1610612741.0,CHI,step back,,,Carter,J. Carter,,,,,Right Corner 3,24+ Right,23.66,Missed,,,,,,,,,,,,,,,,,,
85,PT03M33.00S,2023-11-04T00:23:01.7Z,1,REGULAR,rebound,defensive,[],1629022,,,1610612751,20,26,2023-11-04T00:23:01Z,850000,False,,,0,,L. Walker IV REBOUND (Off:0 Def:1),[1629022],1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,Right Corner 3,24+ Right,,,84.0,1.0,1.0,0.0,,,,,,,,,,,,,,
