actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
202,PT09M58.00S,2024-02-29T01:42:05.5Z,2,REGULAR,2pt,Jump Shot,[],201942,7.835085413929041,23.284313725490197,1610612741,27,35,2024-02-29T01:44:02Z,1990000,False,134.0,21.0,1,left,MISS D. DeRozan 13' turnaround Shot,[201942],1610612741.0,CHI,turnaround,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Right,13.53,Missed,,,,,,,,,,,,,,,,,,
203,PT09M56.00S,2024-02-29T01:42:07.5Z,2,REGULAR,rebound,offensive,[],1641763,,,1610612741,27,35,2024-02-29T01:53:02Z,2000000,False,,,0,,J. Phillips REBOUND (Off:2 Def:2),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,202.0,4.0,2.0,2.0,,,,,
273,PT09M55.00S,2024-02-29T01:42:06.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1641763,5.338370565045992,50.49019607843137,1610612741,27,35,2024-02-29T01:52:52Z,2005000,False,-2.0,-2.0,1,left,MISS J. Phillips tip DUNK,[1641763],1610612741.0,CHI,tip,,,Phillips,J. Phillips,,,,,Restricted Area,0-8 Center,0.34,Missed,,,,,,,,,,,,,,,,,,
274,PT09M55.00S,2024-02-29T01:42:06.7Z,2,REGULAR,rebound,offensive,[],203083,,,1610612741,27,35,2024-02-29T01:52:52Z,2007500,False,,,0,,A. Drummond REBOUND (Off:4 Def:5),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,273.0,9.0,5.0,4.0,,,,,
204,PT09M53.00S,2024-02-29T01:42:08.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203083,5.590000152587891,50.0,1610612741,29,35,2024-02-29T01:52:52Z,2010000,False,0.0,0.0,1,left,A. Drummond putback DUNK (7 PTS),[203083],1610612741.0,CHI,putback,,,Drummond,A. Drummond,,,,,Mid-Range,8-16 Left,0.0,Made,7.0,,,,,,,,,,,,,,,,,
205,PT09M38.00S,2024-02-29T01:42:30.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,87.99277266754271,53.67647058823529,1610612739,29,35,2024-02-29T01:42:34Z,2020000,False,18.0,60.0,1,right,MISS E. Mobley 6' turnaround Shot,[1630596],1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,6.31,Missed,,,,,,,,,,,,,,,,,,
206,PT09M36.00S,2024-02-29T01:42:32.4Z,2,REGULAR,rebound,defensive,[],203083,,,1610612741,29,35,2024-02-29T01:42:34Z,2030000,False,,,0,,A. Drummond REBOUND (Off:4 Def:6),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,205.0,10.0,6.0,4.0,,,,,
207,PT09M19.00S,2024-02-29T01:42:49.8Z,2,REGULAR,2pt,Jump Shot,[],1628975,3.630091984231275,13.725490196078432,1610612741,31,35,2024-02-29T01:42:55Z,2040000,False,181.0,-18.0,1,left,J. Carter 18' pullup Jump Shot (2 PTS) (C. White 2 AST),"[1628975, 1629632]",1610612741.0,CHI,pullup,,,Carter,J. Carter,,,,,Mid-Range,16-24 Right,18.23,Made,2.0,C. White,1629632.0,2.0,,,,,,,,,,,,,,
209,PT08M58.00S,2024-02-29T01:43:10.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,84.97043363994744,53.67647058823529,1610612739,31,35,2024-02-29T01:43:14Z,2060000,False,18.0,89.0,1,right,MISS C. LeVert 9' driving floating Shot,[1627747],1610612739.0,CLE,driving floating,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Center,9.07,Missed,,,,,,,,,,,,,,,,,,
210,PT08M56.00S,2024-02-29T01:43:12.4Z,2,REGULAR,rebound,defensive,[],201942,,,1610612741,31,35,2024-02-29T01:43:14Z,2070000,False,,,0,,D. DeRozan REBOUND (Off:2 Def:2),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,209.0,4.0,2.0,2.0,,,,,
211,PT08M47.00S,2024-02-29T01:43:28.7Z,2,REGULAR,foul,technical,['1freethrow'],1630596,,,1610612741,31,35,2024-02-29T01:43:34Z,2080000,False,,,0,,E. Mobley defensive-3-second technical FOUL (1 Tech),[1630596],1610612739.0,CLE,defensive-3-second,,,Mobley,E. Mobley,,,,,,,,,,,,,204059.0,1.0,1.0,,,,,,,,,,,
212,PT08M47.00S,2024-02-29T01:43:41.9Z,2,REGULAR,freethrow,1 of 1,[],201942,,,1610612741,31,35,2024-02-29T01:43:41Z,2090000,False,,,0,,MISS D. DeRozan technical Free Throw 1 of 1,[201942],1610612741.0,CHI,technical,,,DeRozan,D. DeRozan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
213,PT08M47.00S,2024-02-29T01:43:41.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,31,35,2024-02-29T01:43:41Z,2100000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,212.0,,,,,,,,
231,PT08M32.00S,2024-02-29T01:43:59.2Z,2,REGULAR,3pt,Jump Shot,[],1629632,21.632720105124836,92.15686274509804,1610612741,34,35,2024-02-29T01:49:15Z,2105000,False,-211.0,151.0,1,left,C. White 25' 3PT step back (3 PTS) (J. Phillips 1 AST),"[1629632, 1641763]",1610612741.0,CHI,step back,,,White,C. White,,,,,Above the Break 3,24+ Left Center,25.92,Made,3.0,J. Phillips,1641763.0,1.0,,,,,,,,,,,,,,
215,PT08M18.00S,2024-02-29T01:44:46.7Z,2,REGULAR,3pt,Jump Shot,[],1627777,71.96123521681997,15.686274509803921,1610612739,34,35,2024-02-29T01:50:23Z,2120000,False,-172.0,211.0,1,right,MISS G. Niang 27' 3PT,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Left Center,27.2,Missed,,,,,,,,,,,,,,,,,,
216,PT08M15.00S,2024-02-29T01:44:49.7Z,2,REGULAR,rebound,offensive,[],1630596,,,1610612739,34,35,2024-02-29T01:50:23Z,2130000,False,,,0,,E. Mobley REBOUND (Off:2 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,215.0,3.0,1.0,2.0,,,,,
217,PT08M14.00S,2024-02-29T01:44:51.1Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630596,94.40999984741211,50.0,1610612739,34,37,2024-02-29T01:53:32Z,2140000,False,0.0,0.0,1,right,E. Mobley putback Layup (10 PTS),[1630596],1610612739.0,CLE,putback,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,0.0,Made,10.0,,,,,,,,,,,,,,,,,
218,PT08M02.00S,2024-02-29T01:44:54.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629632,5.601182654402102,50.98039215686274,1610612741,36,37,2024-02-29T01:45:05Z,2150000,False,-5.0,0.0,1,left,C. White driving DUNK (5 PTS),[1629632],1610612741.0,CHI,driving,,,White,C. White,,,,,Restricted Area,0-8 Center,0.49,Made,5.0,,,,,,,,,,,,,,,,,
219,PT07M43.00S,2024-02-29T01:45:14.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,94.30026281208936,50.73529411764706,1610612739,36,37,2024-02-29T01:53:56Z,2160000,False,4.0,1.0,1,right,MISS I. Okoro driving Layup,[1630171],1610612739.0,CLE,driving,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,0.39,Missed,,,,,,,,,,,,,,,,,,
220,PT07M41.00S,2024-02-29T01:45:16.6Z,2,REGULAR,rebound,defensive,[],203083,,,1610612741,36,37,2024-02-29T01:45:35Z,2170000,False,,,0,,A. Drummond REBOUND (Off:4 Def:7),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,219.0,11.0,7.0,4.0,,,,,
233,PT07M35.00S,2024-02-29T01:45:21.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,7.046649145860711,49.754901960784316,1610612741,36,37,2024-02-29T01:56:41Z,2175000,False,1.0,14.0,1,left,MISS C. White driving reverse Layup - blocked,"[1629632, 1627747]",1610612741.0,CHI,driving reverse,,,White,C. White,,,,,Restricted Area,0-8 Center,1.38,Missed,,,,,,,,,,,,,,,LeVert,1627747.0,,
234,PT07M35.00S,2024-02-29T01:45:21.4Z,2,REGULAR,block,,[],1627747,,,1610612741,36,37,2024-02-29T01:48:27Z,2177500,False,,,0,,C. LeVert BLOCK (1 BLK),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
235,PT07M35.00S,2024-02-29T01:45:21.4Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,36,37,2024-02-29T01:48:27Z,2178750,False,,,0,,E. Mobley REBOUND (Off:2 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,233.0,4.0,2.0,2.0,,,,,
223,PT07M33.00S,2024-02-29T01:45:33.0Z,2,REGULAR,turnover,bad pass,[],1630596,,,1610612739,36,37,2024-02-29T01:48:56Z,2200000,False,,,0,,E. Mobley bad pass TURNOVER (1 TO),"[1630596, 1641763]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,,,Phillips,1641763.0
224,PT07M33.00S,2024-02-29T01:45:33.0Z,2,REGULAR,steal,,[],1641763,,,1610612741,36,37,2024-02-29T01:48:56Z,2210000,False,,,0,,J. Phillips STEAL (1 STL),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
225,PT07M28.00S,2024-02-29T01:45:40.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629632,8.09789750328515,97.05882352941177,1610612741,36,37,2024-02-29T01:57:57Z,2220000,False,-235.0,24.0,1,left,MISS C. White 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Left Corner 3,24+ Left,23.65,Missed,,,,,,,,,,,,,,,,,,
226,PT07M26.00S,2024-02-29T01:45:42.2Z,2,REGULAR,rebound,defensive,[],1629636,,,1610612739,36,37,2024-02-29T01:57:57Z,2230000,False,,,0,,D. Garland REBOUND (Off:0 Def:1),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,225.0,1.0,1.0,0.0,,,,,
227,PT07M19.00S,2024-02-29T01:45:50.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630171,95.6143232588699,2.941176470588235,1610612739,36,40,2024-02-29T01:58:20Z,2240000,False,-235.0,-11.0,1,right,I. Okoro 3PT running (5 PTS) (C. LeVert 5 AST),"[1630171, 1627747]",1610612739.0,CLE,running,,,Okoro,I. Okoro,,,,,Left Corner 3,24+ Left,23.56,Made,5.0,C. LeVert,1627747.0,5.0,,,,,,,,,,,,,,
230,PT07M19.00S,2024-02-29T01:46:01.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,36,40,2024-02-29T01:46:01Z,2270000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M19.00S,2024-02-29T01:48:41.0Z,2,REGULAR,substitution,out,[],203083,,,1610612741,36,40,2024-02-29T01:48:57Z,2290000,False,,,0,,SUB out: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M19.00S,2024-02-29T01:48:41.0Z,2,REGULAR,substitution,out,[],201942,,,1610612741,36,40,2024-02-29T01:48:57Z,2300000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M19.00S,2024-02-29T01:48:41.0Z,2,REGULAR,substitution,out,[],1641763,,,1610612741,36,40,2024-02-29T01:48:57Z,2310000,False,,,0,,SUB out: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M19.00S,2024-02-29T01:48:41.0Z,2,REGULAR,substitution,out,[],1630596,,,1610612741,36,40,2024-02-29T01:48:57Z,2320000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M19.00S,2024-02-29T01:48:41.0Z,2,REGULAR,substitution,out,[],1629636,,,1610612741,36,40,2024-02-29T01:48:57Z,2330000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M19.00S,2024-02-29T01:48:41.0Z,2,REGULAR,substitution,in,[],1641931,,,1610612741,36,40,2024-02-29T01:48:57Z,2340000,False,,,0,,SUB in: O. Bitim,[1641931],1610612741.0,CHI,,,,Bitim,O. Bitim,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M19.00S,2024-02-29T01:48:41.0Z,2,REGULAR,substitution,in,[],1630245,,,1610612741,36,40,2024-02-29T01:48:57Z,2350000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M19.00S,2024-02-29T01:48:41.0Z,2,REGULAR,substitution,in,[],202696,,,1610612741,36,40,2024-02-29T01:48:57Z,2360000,False,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT07M19.00S,2024-02-29T01:48:41.0Z,2,REGULAR,substitution,in,[],1628386,,,1610612741,36,40,2024-02-29T01:48:57Z,2370000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT07M19.00S,2024-02-29T01:48:41.0Z,2,REGULAR,substitution,in,[],1628378,,,1610612741,36,40,2024-02-29T01:48:57Z,2380000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT07M04.00S,2024-02-29T01:49:00.3Z,2,REGULAR,3pt,Jump Shot,[],1630245,4.812746386333772,4.411764705882353,1610612741,36,40,2024-02-29T01:49:57Z,2390000,False,228.0,-7.0,1,left,MISS A. Dosunmu 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Right Corner 3,24+ Right,22.8,Missed,,,,,,,,,,,,,,,,,,
247,PT07M01.00S,2024-02-29T01:49:03.3Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,36,40,2024-02-29T01:49:03Z,2400000,False,,,0,,J. Allen REBOUND (Off:0 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,246.0,1.0,1.0,0.0,,,,,
248,PT06M52.00S,2024-02-29T01:49:12.8Z,2,REGULAR,3pt,Jump Shot,[],1630171,75.90341655716163,12.5,1610612739,36,43,2024-02-29T01:50:00Z,2410000,False,-188.0,174.0,1,right,I. Okoro 25' 3PT  (8 PTS) (C. LeVert 6 AST),"[1630171, 1627747]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Left Center,25.58,Made,8.0,C. LeVert,1627747.0,6.0,,,,,,,,,,,,,,
250,PT06M36.00S,2024-02-29T01:49:28.8Z,2,REGULAR,2pt,Jump Shot,[],1628975,23.340998685939553,72.54901960784314,1610612741,38,43,2024-02-29T01:59:15Z,2430000,False,-113.0,167.0,1,left,J. Carter 20' pullup Jump Shot (4 PTS) (C. White 3 AST),"[1628975, 1629632]",1610612741.0,CHI,pullup,,,Carter,J. Carter,,,,,Mid-Range,16-24 Left Center,20.14,Made,4.0,C. White,1629632.0,3.0,,,,,,,,,,,,,,
253,PT06M13.00S,2024-02-29T01:49:50.9Z,2,REGULAR,3pt,Jump Shot,[],1630171,92.32917214191852,95.09803921568627,1610612739,38,43,2024-02-29T01:50:07Z,2450000,False,225.0,20.0,1,right,MISS I. Okoro 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Right Corner 3,24+ Right,22.64,Missed,,,,,,,,,,,,,,,,,,
254,PT06M13.00S,2024-02-29T01:49:50.9Z,2,REGULAR,rebound,defensive,[],1641931,,,1610612741,38,43,2024-02-29T01:50:07Z,2460000,False,,,0,,O. Bitim REBOUND (Off:0 Def:1),[1641931],1610612741.0,CHI,,,,Bitim,O. Bitim,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,253.0,1.0,1.0,0.0,,,,,
255,PT06M00.00S,2024-02-29T01:50:03.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,13.222733245729303,49.50980392156863,1610612741,38,43,2024-02-29T01:59:46Z,2470000,False,2.0,72.0,1,left,MISS N. Vucevic 7' floating Shot,[202696],1610612741.0,CHI,floating,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,7.18,Missed,,,,,,,,,,,,,,,,,,
256,PT05M58.00S,2024-02-29T01:50:06.5Z,2,REGULAR,rebound,offensive,[],202696,,,1610612741,38,43,2024-02-29T01:50:06Z,2480000,False,,,0,,N. Vucevic REBOUND (Off:4 Def:2),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,255.0,6.0,2.0,4.0,,,,,
257,PT05M58.00S,2024-02-29T01:50:06.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202696,5.590000152587891,50.0,1610612741,40,43,2024-02-29T01:50:06Z,2490000,False,0.0,0.0,1,left,N. Vucevic tip Layup (9 PTS),[202696],1610612741.0,CHI,tip,,,Vucevic,N. Vucevic,,,,,Mid-Range,8-16 Left,0.0,Made,9.0,,,,,,,,,,,,,,,,,
258,PT05M43.00S,2024-02-29T01:50:21.3Z,2,REGULAR,3pt,Jump Shot,[],1630171,92.59198423127464,2.450980392156863,1610612739,40,43,2024-02-29T01:50:26Z,2500000,False,-238.0,17.0,1,right,MISS I. Okoro 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Left Corner 3,24+ Left,23.83,Missed,,,,,,,,,,,,,,,,,,
259,PT05M40.00S,2024-02-29T01:50:24.3Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,40,43,2024-02-29T01:50:26Z,2510000,False,,,0,,N. Vucevic REBOUND (Off:4 Def:3),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,258.0,7.0,3.0,4.0,,,,,
260,PT05M31.00S,2024-02-29T01:50:33.1Z,2,REGULAR,2pt,Jump Shot,[],1629632,7.966491458607096,66.66666666666666,1610612741,40,43,2024-02-29T02:00:34Z,2520000,False,-83.0,22.0,1,left,MISS C. White 8' pullup bank Shot,[1629632],1610612741.0,CHI,pullup bank,,,White,C. White,,,,,Mid-Range,8-16 Left,8.63,Missed,,,,,,,,,,,,,,,,,,
261,PT05M30.00S,2024-02-29T01:50:34.1Z,2,REGULAR,rebound,offensive,[],1629632,,,1610612741,40,43,2024-02-29T02:20:43Z,2530000,False,,,0,,C. White REBOUND (Off:1 Def:1),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,260.0,2.0,1.0,1.0,,,,,
262,PT05M28.00S,2024-02-29T01:50:36.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629632,4.730617608409987,95.36611519607843,1610612741,40,43,2024-02-29T02:02:45Z,2540000,False,-227.0,-8.0,1,left,MISS C. White 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Left Corner 3,24+ Left,22.69,Missed,,,,,,,,,,,,,,,,,,
263,PT05M25.00S,2024-02-29T01:50:39.9Z,2,REGULAR,rebound,defensive,[],1627747,,,1610612739,40,43,2024-02-29T01:50:40Z,2550000,False,,,0,,C. LeVert REBOUND (Off:0 Def:3),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,262.0,3.0,3.0,0.0,,,,,
264,PT05M19.00S,2024-02-29T01:50:45.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,94.56307490144546,47.30392156862745,1610612739,40,45,2024-02-29T02:02:34Z,2560000,False,-13.0,-1.0,1,right,C. LeVert driving Layup (4 PTS) (I. Okoro 1 AST),"[1627747, 1630171]",1610612739.0,CLE,driving,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,1.36,Made,4.0,I. Okoro,1630171.0,1.0,,,,,,,,,,,,,,
266,PT05M11.00S,2024-02-29T01:50:53.6Z,2,REGULAR,3pt,Jump Shot,[],1630245,3.892904073587385,96.07843137254902,1610612741,40,45,2024-02-29T02:52:18Z,2580000,False,-230.0,-16.0,1,left,MISS A. Dosunmu 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Left Corner 3,24+ Left,23.09,Missed,,,,,,,,,,,,,,,,,,
267,PT05M10.00S,2024-02-29T01:50:54.6Z,2,REGULAR,rebound,offensive,[],1629632,,,1610612741,40,45,2024-02-29T02:52:18Z,2590000,False,,,0,,C. White REBOUND (Off:2 Def:1),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,266.0,3.0,1.0,2.0,,,,,
268,PT04M56.00S,2024-02-29T01:51:08.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630245,24.52365308804205,83.57843137254902,1610612741,40,45,2024-02-29T01:51:13Z,2600000,False,-168.0,178.0,1,left,MISS A. Dosunmu 24' 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Left Center,24.47,Missed,,,,,,,,,,,,,,,,,,
269,PT04M55.00S,2024-02-29T01:51:10.2Z,2,REGULAR,rebound,offensive,[],1628975,,,1610612741,40,45,2024-02-29T01:51:10Z,2610000,False,,,0,,J. Carter REBOUND (Off:1 Def:0),[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,268.0,1.0,0.0,1.0,,,,,
270,PT04M45.00S,2024-02-29T01:51:19.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629632,28.728646517739815,26.715686274509803,1610612741,40,45,2024-02-29T01:51:22Z,2620000,False,116.0,218.0,1,left,MISS C. White 24' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Right Center,24.67,Missed,,,,,,,,,,,,,,,,,,
271,PT04M43.00S,2024-02-29T01:51:21.6Z,2,REGULAR,rebound,defensive,[],1627777,,,1610612739,40,45,2024-02-29T01:51:22Z,2630000,False,,,0,,G. Niang REBOUND (Off:0 Def:1),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,270.0,1.0,1.0,0.0,,,,,
272,PT04M39.00S,2024-02-29T01:51:31.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,40,45,2024-02-29T01:51:31Z,2640000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT04M39.00S,2024-02-29T01:53:48.4Z,2,REGULAR,substitution,out,[],1627747,,,1610612739,40,45,2024-02-29T01:54:14Z,2650000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT04M39.00S,2024-02-29T01:53:48.4Z,2,REGULAR,substitution,in,[],1629622,,,1610612739,40,45,2024-02-29T01:54:14Z,2660000,False,,,0,,SUB in: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT04M35.00S,2024-02-29T01:54:35.6Z,2,REGULAR,turnover,discontinued dribble,[],1627777,,,1610612739,40,45,2024-02-29T01:54:41Z,2670000,False,,,0,,G. Niang discontinued dribble TURNOVER (1 TO),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Mid-Range,16-24 Right,,,,,,,204059.0,,,,,,,,,1.0,,,,
279,PT04M35.00S,2024-02-29T01:54:39.6Z,2,REGULAR,substitution,out,[],1628975,,,1610612741,40,45,2024-02-29T01:54:50Z,2680000,False,,,0,,SUB out: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT04M35.00S,2024-02-29T01:54:39.6Z,2,REGULAR,substitution,in,[],201942,,,1610612741,40,45,2024-02-29T01:54:50Z,2690000,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT04M18.00S,2024-02-29T01:55:07.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],201942,14.4053876478318,77.20588235294117,1610612741,40,45,2024-02-29T01:55:10Z,2700000,False,-136.0,83.0,1,left,MISS D. DeRozan 15' fadeaway Shot,[201942],1610612741.0,CHI,fadeaway,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,15.93,Missed,,,,,,,,,,,,,,,,,,
282,PT04M17.00S,2024-02-29T01:55:08.1Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,40,45,2024-02-29T01:55:10Z,2710000,False,,,0,,J. Allen REBOUND (Off:0 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,281.0,2.0,2.0,0.0,,,,,
283,PT04M09.00S,2024-02-29T01:55:16.3Z,2,REGULAR,3pt,Jump Shot,[],1627777,94.30026281208936,3.1862745098039214,1610612739,40,45,2024-02-29T01:55:20Z,2720000,False,-234.0,1.0,1,right,MISS G. Niang 3PT,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Left Corner 3,24+ Left,23.41,Missed,,,,,,,,,,,,,,,,,,
