actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-02-04T01:12:36.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-02-04T01:12:36Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2024-02-04T01:12:38.2Z,1,REGULAR,jumpball,recovered,[],1628368,,,1610612758,0,0,2024-02-04T01:12:38Z,40000,False,,,0,,Jump Ball D. Sabonis vs. N. Vucevic: Tip to D. Fox,"[1628368, 1627734, 202696]",1610612758.0,SAC,startperiod,D. Fox,1628368.0,Fox,D. Fox,Sabonis,1627734.0,Vucevic,202696.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M38.00S,2024-02-04T01:12:57.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203084,91.5407358738502,47.549019607843135,1610612758,0,0,2024-02-04T01:13:02Z,70000,False,-12.0,27.0,1,right,MISS H. Barnes driving Layup,[203084],1610612758.0,SAC,driving,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,2.97,Missed,,,,,,,,,,,,,,,,,,
8,PT11M35.00S,2024-02-04T01:13:00.8Z,1,REGULAR,rebound,defensive,[],201942,,,1610612741,0,0,2024-02-04T01:13:02Z,80000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:1),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M26.00S,2024-02-04T01:13:09.0Z,1,REGULAR,3pt,Jump Shot,[],1629632,29.517082785808146,72.30392156862744,1610612741,3,0,2024-02-04T01:13:16Z,90000,False,-112.0,225.0,1,left,C. White 25' 3PT  (3 PTS) (N. Vucevic 1 AST),"[1629632, 202696]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,25.11,Made,,,,,3.0,N. Vucevic,202696.0,1.0,,,,,,,,,,
12,PT11M04.00S,2024-02-04T01:13:30.8Z,1,REGULAR,2pt,Jump Shot,[],1628368,78.26872536136662,39.46078431372549,1610612758,3,2,2024-02-04T01:13:35Z,110000,False,-53.0,152.0,1,right,D. Fox 16' pullup Jump Shot (2 PTS) (D. Sabonis 1 AST),"[1628368, 1627734]",1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Mid-Range,16-24 Left Center,16.07,Made,,,,,2.0,D. Sabonis,1627734.0,1.0,,,,,,,,,,
15,PT10M39.00S,2024-02-04T01:14:11.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,9.724047306176084,49.55575980392157,1610612741,5,2,2024-02-04T01:14:22Z,140000,False,2.0,39.0,1,left,A. Dosunmu driving finger roll Layup (2 PTS) (N. Vucevic 2 AST),"[1630245, 202696]",1610612741.0,CHI,driving finger roll,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,3.9,Made,,,,,2.0,N. Vucevic,202696.0,2.0,,,,,,,,,,
17,PT10M30.00S,2024-02-04T01:14:20.3Z,1,REGULAR,3pt,Jump Shot,[],1628368,69.59592641261499,73.0392156862745,1610612758,5,2,2024-02-04T01:14:46Z,160000,False,115.0,233.0,1,right,MISS D. Fox 26' pullup 3PT,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,26.02,Missed,,,,,,,,,,,,,,,,,,
18,PT10M25.00S,2024-02-04T01:14:25.3Z,1,REGULAR,rebound,defensive,[],201942,,,1610612741,5,2,2024-02-04T01:21:14Z,170000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:2),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Right Center,,,17.0,2.0,2.0,0.0,,,,,,,,,,,,,,
20,PT10M05.00S,2024-02-04T01:14:55.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630245,10.775295663600525,34.42861519607843,1610612741,7,2,2024-02-04T01:16:13Z,190000,False,78.0,49.0,1,left,A. Dosunmu 9' driving floating Jump Shot (4 PTS) (A. Caruso 1 AST),"[1630245, 1627936]",1610612741.0,CHI,driving floating,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),8-16 Right,9.19,Made,,,,,4.0,A. Caruso,1627936.0,1.0,,,,,,,,,,
22,PT09M49.00S,2024-02-04T01:15:12.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628989,92.85479632063075,48.28431372549019,1610612758,7,2,2024-02-04T01:15:16Z,210000,False,-9.0,15.0,1,right,MISS K. Huerter cutting Layup,[1628989],1610612758.0,SAC,cutting,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,1.7,Missed,,,,,,,,,,,,,,,,,,
23,PT09M47.00S,2024-02-04T01:15:14.3Z,1,REGULAR,rebound,defensive,[],201942,,,1610612741,7,2,2024-02-04T01:15:16Z,220000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:3),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,22.0,3.0,3.0,0.0,,,,,,,,,,,,,,
24,PT09M36.00S,2024-02-04T01:15:24.6Z,1,REGULAR,turnover,lost ball,[],201942,,,1610612741,7,2,2024-02-04T01:15:30Z,230000,False,,,0,,D. DeRozan lost ball TURNOVER (1 TO),"[201942, 1631099]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,Murray,1631099.0,,,,,,,
25,PT09M36.00S,2024-02-04T01:15:24.6Z,1,REGULAR,steal,,[],1631099,,,1610612758,7,2,2024-02-04T01:17:31Z,240000,False,,,0,,K. Murray STEAL (1 STL),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
28,PT09M20.00S,2024-02-04T01:16:21.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627734,93.38042049934296,52.450980392156865,1610612758,7,4,2024-02-04T01:16:27Z,270000,False,12.0,10.0,1,right,D. Sabonis driving finger roll Layup (2 PTS) (D. Fox 1 AST),"[1627734, 1628368]",1610612758.0,SAC,driving finger roll,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,1.57,Made,,,,,2.0,D. Fox,1628368.0,1.0,,,,,,,,,,
30,PT09M10.00S,2024-02-04T01:16:32.4Z,1,REGULAR,3pt,Jump Shot,[],1627936,4.944152431011826,95.09803921568627,1610612741,7,4,2024-02-04T01:16:40Z,290000,False,-225.0,-6.0,1,left,MISS A. Caruso 3PT,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Left Corner 3,24+ Left,22.56,Missed,,,,,,,,,,,,,,,,,,
31,PT09M08.00S,2024-02-04T01:16:34.4Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,7,4,2024-02-04T01:16:40Z,300000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Left Corner 3,24+ Left,,,30.0,1.0,1.0,0.0,,,,,,,,,,,,,,
32,PT09M00.00S,2024-02-04T01:16:43.1Z,1,REGULAR,violation,kicked ball,[],202696,,,1610612758,7,4,2024-02-04T01:16:49Z,310000,False,,,0,,N. Vucevic kicked ball VIOLATION,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,200834.0,,,,,,
33,PT08M52.00S,2024-02-04T01:17:01.9Z,1,REGULAR,3pt,Jump Shot,[],203084,68.67608409986859,25.49019607843137,1610612758,7,4,2024-02-04T01:17:06Z,320000,False,-123.0,242.0,1,right,MISS H. Barnes 27' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,27.11,Missed,,,,,,,,,,,,,,,,,,
34,PT08M48.00S,2024-02-04T01:17:05.9Z,1,REGULAR,rebound,defensive,[],1629632,,,1610612741,7,4,2024-02-04T01:17:06Z,330000,False,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,,,33.0,1.0,1.0,0.0,,,,,,,,,,,,,,
35,PT08M34.00S,2024-02-04T01:17:20.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,12.040078843626807,47.05882352941176,1610612741,7,4,2024-02-04T01:17:27Z,340000,False,15.0,61.0,1,left,MISS N. Vucevic 6' fadeaway Shot,[202696],1610612741.0,CHI,fadeaway,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,6.25,Missed,,,,,,,,,,,,,,,,,,
36,PT08M30.00S,2024-02-04T01:17:24.1Z,1,REGULAR,rebound,defensive,[],1628989,,,1610612758,7,4,2024-02-04T01:17:27Z,350000,False,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),0-8 Center,,,35.0,1.0,1.0,0.0,,,,,,,,,,,,,,
37,PT08M14.00S,2024-02-04T01:17:40.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203084,92.72339027595268,46.568627450980394,1610612758,7,6,2024-02-04T01:17:45Z,360000,False,-17.0,16.0,1,right,H. Barnes driving reverse Layup (2 PTS) (D. Sabonis 2 AST),"[203084, 1627734]",1610612758.0,SAC,driving reverse,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,2.34,Made,,,,,2.0,D. Sabonis,1627734.0,2.0,,,,,,,,,,
39,PT08M05.00S,2024-02-04T01:17:49.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627936,6.1268068331143235,51.225490196078425,1610612741,7,6,2024-02-04T01:19:29Z,380000,False,-6.0,5.0,1,left,MISS A. Caruso driving Hook,[1627936],1610612741.0,CHI,driving,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,0.8,Missed,,,,,,,,,,,,,,,,,,
40,PT08M02.00S,2024-02-04T01:17:52.5Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,7,6,2024-02-04T01:17:54Z,390000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,39.0,2.0,2.0,0.0,,,,,,,,,,,,,,
41,PT07M53.00S,2024-02-04T01:18:01.2Z,1,REGULAR,3pt,Jump Shot,[],1628989,65.52233902759527,44.36274509803921,1610612758,7,6,2024-02-04T01:18:07Z,400000,False,-28.0,272.0,1,right,MISS K. Huerter 27' 3PT,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,27.31,Missed,,,,,,,,,,,,,,,,,,
