actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
41,PT07M33.00S,2024-04-06T00:15:34.5Z,1,REGULAR,3pt,Jump Shot,[],1630245,4.02431011826544,3.1862745098039214,1610612741,11,6,2024-04-06T00:15:40Z,410000,False,234.0,-15.0,1,left,MISS A. Dosunmu 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Right Corner 3,24+ Right,23.46,Missed,,,,,,,,,,,,,,,,,,
42,PT07M32.00S,2024-04-06T00:15:35.5Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,11,6,2024-04-06T00:15:40Z,420000,False,,,0,,J. Hart REBOUND (Off:0 Def:1),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Right Corner 3,24+ Right,,,,,,,,,41.0,1.0,1.0,0.0,,,,,,,,
43,PT07M26.00S,2024-04-06T00:15:42.9Z,1,REGULAR,3pt,Jump Shot,[],1628973,96.27135348226018,94.11764705882352,1610612752,11,9,2024-04-06T00:17:45Z,430000,False,221.0,-17.0,1,right,J. Brunson 3PT  (5 PTS) (J. Hart 1 AST),"[1628973, 1628404]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Right Corner 3,24+ Right,22.13,Made,5.0,J. Hart,1628404.0,1.0,,,,,,,,,,,,,,
45,PT07M24.00S,2024-04-06T00:15:47.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,11,9,2024-04-06T00:15:47Z,450000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,PT07M24.00S,2024-04-06T00:18:07.5Z,1,REGULAR,substitution,out,[],1627936,,,1610612741,11,9,2024-04-06T00:18:23Z,460000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT07M24.00S,2024-04-06T00:18:07.5Z,1,REGULAR,substitution,in,[],1629750,,,1610612741,11,9,2024-04-06T00:18:23Z,470000,False,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT07M02.00S,2024-04-06T00:19:05.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201942,9.067017082785808,49.96553308823529,1610612741,13,9,2024-04-06T00:19:27Z,480000,False,0.0,33.0,1,left,D. DeRozan driving Layup (2 PTS),[201942],1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,3.27,Made,2.0,,,,,,,,,,,,,,,,,
49,PT06M43.00S,2024-04-06T00:19:25.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,87.46714848883047,51.71568627450981,1610612752,13,9,2024-04-06T00:19:56Z,490000,False,9.0,65.0,1,right,MISS J. Brunson 6' turnaround fadeaway Shot,[1628973],1610612752.0,NYK,turnaround fadeaway,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,6.59,Missed,,,,,,,,,,,,,,,,,,
50,PT06M41.00S,2024-04-06T00:19:27.4Z,1,REGULAR,rebound,defensive,[],1629750,,,1610612741,13,9,2024-04-06T00:19:30Z,500000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,49.0,1.0,1.0,0.0,,,,,,,,
51,PT06M32.00S,2024-04-06T00:19:37.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630245,9.149145860709593,52.94117647058824,1610612741,15,9,2024-04-06T00:19:45Z,510000,False,-15.0,34.0,1,left,A. Dosunmu driving floating Jump Shot (9 PTS) (D. DeRozan 4 AST),"[1630245, 201942]",1610612741.0,CHI,driving floating,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,3.66,Made,9.0,D. DeRozan,201942.0,4.0,,,,,,,,,,,,,,
53,PT06M09.00S,2024-04-06T00:19:59.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628404,87.99277266754271,55.392156862745104,1610612752,15,9,2024-04-06T00:20:46Z,530000,False,27.0,60.0,1,right,MISS J. Hart 6' driving floating Shot,[1628404],1610612752.0,NYK,driving floating,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,6.62,Missed,,,,,,,,,,,,,,,,,,
54,PT06M07.00S,2024-04-06T00:20:01.8Z,1,REGULAR,rebound,defensive,[],201942,,,1610612741,15,9,2024-04-06T00:20:06Z,540000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:1),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,53.0,1.0,1.0,0.0,,,,,,,,
55,PT06M04.00S,2024-04-06T00:20:14.3Z,1,REGULAR,foul,offensive,[],1630245,,,1610612741,15,9,2024-04-06T00:20:21Z,550000,False,,,0,,A. Dosunmu charge offensive FOUL (1 PF),"[1630245, 1628973]",1610612741.0,CHI,charge,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1162.0,,,,,,1.0,0.0,Brunson,1628973.0,,,,
57,PT06M04.00S,2024-04-06T00:20:14.3Z,1,REGULAR,turnover,offensive foul,[],1630245,,,1610612741,15,9,2024-04-06T00:20:14Z,570000,False,,,0,,A. Dosunmu offensive foul TURNOVER (1 TO),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1162.0,1.0,,,,,,,,,,,,
58,PT06M04.00S,2024-04-06T00:20:19.6Z,1,REGULAR,substitution,out,[],1628392,,,1610612752,15,9,2024-04-06T00:20:24Z,580000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M04.00S,2024-04-06T00:20:19.6Z,1,REGULAR,substitution,in,[],1629011,,,1610612752,15,9,2024-04-06T00:20:24Z,590000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M04.00S,2024-04-06T00:20:25.7Z,1,REGULAR,substitution,out,[],1628384,,,1610612752,15,9,2024-04-06T00:20:32Z,600000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M04.00S,2024-04-06T00:20:25.7Z,1,REGULAR,substitution,in,[],1630540,,,1610612752,15,9,2024-04-06T00:20:32Z,610000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT05M43.00S,2024-04-06T00:21:07.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629011,94.40999984741211,50.0,1610612752,15,11,2024-04-06T00:23:17Z,650000,False,0.0,0.0,1,right,M. Robinson DUNK (2 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
66,PT05M31.00S,2024-04-06T00:21:18.0Z,1,REGULAR,3pt,Jump Shot,[],1630245,5.732588699080158,3.6764705882352944,1610612741,18,11,2024-04-06T00:21:28Z,660000,False,232.0,1.0,1,left,A. Dosunmu 3PT  (12 PTS) (C. White 1 AST),"[1630245, 1629632]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Right Corner 3,24+ Right,23.16,Made,12.0,C. White,1629632.0,1.0,,,,,,,,,,,,,,
68,PT05M20.00S,2024-04-06T00:21:30.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,93.38042049934296,52.94117647058824,1610612752,18,11,2024-04-06T00:21:35Z,680000,False,15.0,10.0,1,right,MISS J. Brunson driving Layup,[1628973],1610612752.0,NYK,driving,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,1.76,Missed,,,,,,,,,,,,,,,,,,
69,PT05M17.00S,2024-04-06T00:21:33.2Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,18,11,2024-04-06T00:21:35Z,690000,False,,,0,,N. Vucevic REBOUND (Off:2 Def:3),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,,,,,,68.0,5.0,3.0,2.0,,,,,,,,
70,PT04M55.00S,2024-04-06T00:21:55.5Z,1,REGULAR,3pt,Jump Shot,[],202696,13.92904073587385,97.57199754901961,1610612741,21,11,2024-04-06T00:22:11Z,700000,False,-238.0,78.0,1,left,N. Vucevic 25' 3PT  (7 PTS) (D. DeRozan 5 AST),"[202696, 201942]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Left Corner 3,24+ Left,25.05,Made,7.0,D. DeRozan,201942.0,5.0,,,,,,,,,,,,,,
72,PT04M34.00S,2024-04-06T00:22:15.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,82.86793692509855,56.61764705882353,1610612752,21,11,2024-04-06T00:22:20Z,720000,False,33.0,109.0,1,right,MISS J. Brunson 11' driving floating Shot,[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,11.34,Missed,,,,,,,,,,,,,,,,,,
73,PT04M34.00S,2024-04-06T00:22:18.4Z,1,REGULAR,rebound,offensive,[],1629011,,,1610612752,21,11,2024-04-06T00:22:18Z,730000,False,,,0,,M. Robinson REBOUND (Off:1 Def:0),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,72.0,1.0,0.0,1.0,,,,,,,,
74,PT04M34.00S,2024-04-06T00:22:20.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629011,93.38042049934296,50.0,1610612752,21,11,2024-04-06T00:25:47Z,740000,False,0.0,10.0,1,right,MISS M. Robinson putback Layup - blocked,"[1629011, 202696]",1610612752.0,NYK,putback,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,0.97,Missed,,,,,,,,,,,,,,,Vucevic,202696.0,,
75,PT04M34.00S,2024-04-06T00:22:20.4Z,1,REGULAR,block,,[],202696,,,1610612752,21,11,2024-04-06T00:22:22Z,750000,False,,,0,,N. Vucevic BLOCK (1 BLK),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
76,PT04M34.00S,2024-04-06T00:22:20.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612752,21,11,2024-04-06T00:22:23Z,760000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,74.0,,,,,,,,,,,
78,PT04M34.00S,2024-04-06T00:22:25.6Z,1,REGULAR,substitution,out,[],1629632,,,1610612752,21,11,2024-04-06T00:22:31Z,780000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT04M34.00S,2024-04-06T00:22:25.6Z,1,REGULAR,substitution,out,[],201942,,,1610612752,21,11,2024-04-06T00:22:31Z,790000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M34.00S,2024-04-06T00:22:25.6Z,1,REGULAR,substitution,in,[],1627936,,,1610612752,21,11,2024-04-06T00:22:31Z,800000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M34.00S,2024-04-06T00:22:25.6Z,1,REGULAR,substitution,in,[],1631207,,,1610612752,21,11,2024-04-06T00:22:31Z,810000,False,,,0,,SUB in: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M23.00S,2024-04-06T00:22:48.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628978,69.99014454664915,18.38235294117647,1610612752,21,11,2024-04-06T00:22:55Z,820000,False,-158.0,230.0,1,right,MISS D. DiVincenzo 27' 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,27.88,Missed,,,,,,,,,,,,,,,,,,
83,PT04M21.00S,2024-04-06T00:22:50.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612752,21,11,2024-04-06T00:22:58Z,830000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,82.0,,,,,,,,,,,
84,PT04M21.00S,2024-04-06T00:22:54.5Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612752,21,11,2024-04-06T00:23:03Z,840000,False,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
