actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
2,PT12M00.00S,2023-12-24T01:10:41.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-12-24T01:10:41Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-12-24T01:10:44.1Z,1,REGULAR,jumpball,recovered,[],1641854,,,1610612739,0,0,2023-12-24T01:10:44Z,40000,False,,,0,,Jump Ball J. Allen vs. N. Vucevic: Tip to C. Porter Jr.,"[1641854, 1628386, 202696]",1610612739.0,CLE,startperiod,C. Porter Jr.,1641854.0,Porter Jr.,C. Porter Jr.,Allen,1628386.0,Vucevic,202696.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2023-12-24T01:11:00.0Z,1,REGULAR,3pt,Jump Shot,[],1629622,64.07687253613666,27.696078431372552,1610612739,0,0,2023-12-24T01:11:06Z,70000,False,-112.0,285.0,1,right,MISS M. Strus 30' 3PT,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,30.62,Missed,,,,,,,,,,,,,,,,,,
8,PT11M38.00S,2023-12-24T01:11:03.0Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,0,0,2023-12-24T01:11:11Z,80000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:1),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Left Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M31.00S,2023-12-24T01:11:09.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630172,6.258212877792378,48.28431372549019,1610612741,2,0,2023-12-24T01:12:09Z,90000,False,9.0,6.0,1,left,P. Williams running Layup (2 PTS),[1630172],1610612741.0,CHI,running,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,1.07,Made,,,,,2.0,,,,,,,,,,,,,
10,PT11M18.00S,2023-12-24T01:11:23.0Z,1,REGULAR,3pt,Jump Shot,[],1630171,95.3515111695138,97.05882352941177,1610612739,2,0,2023-12-24T01:11:31Z,100000,False,235.0,-9.0,1,right,MISS I. Okoro 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Right Corner 3,24+ Right,23.55,Missed,,,,,,,,,,,,,,,,,,
11,PT11M18.00S,2023-12-24T01:11:23.0Z,1,REGULAR,rebound,defensive,[],201942,,,1610612741,2,0,2023-12-24T01:11:31Z,110000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:1),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Right Corner 3,24+ Right,,,10.0,1.0,1.0,0.0,,,,,,,,,,,,,,
12,PT11M02.00S,2023-12-24T01:11:38.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629632,9.543363994743759,64.4607843137255,1610612741,2,0,2023-12-24T01:12:49Z,120000,False,-72.0,37.0,1,left,MISS C. White 8' driving floating bank Shot,[1629632],1610612741.0,CHI,driving floating bank,,,White,C. White,,,,,In The Paint (Non-RA),8-16 Left,8.13,Missed,,,,,,,,,,,,,,,,,,
13,PT11M00.00S,2023-12-24T01:11:40.3Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,2,0,2023-12-24T01:12:49Z,130000,False,,,0,,J. Allen REBOUND (Off:0 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Left,,,12.0,1.0,1.0,0.0,,,,,,,,,,,,,,
14,PT10M46.00S,2023-12-24T01:11:54.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,86.94152431011827,44.85294117647059,1610612739,2,2,2023-12-24T01:11:58Z,140000,False,-26.0,70.0,1,right,J. Allen 7' Hook (2 PTS) (I. Okoro 1 AST),"[1628386, 1630171]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,7.48,Made,,,,,2.0,I. Okoro,1630171.0,1.0,,,,,,,,,,
16,PT10M25.00S,2023-12-24T01:12:14.8Z,1,REGULAR,3pt,Jump Shot,[],202696,3.630091984231275,2.941176470588235,1610612741,5,2,2023-12-24T01:12:19Z,160000,False,235.0,-18.0,1,left,N. Vucevic 3PT  (3 PTS) (P. Williams 1 AST),"[202696, 1630172]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Right Corner 3,24+ Right,23.6,Made,,,,,3.0,P. Williams,1630172.0,1.0,,,,,,,,,,
18,PT10M14.00S,2023-12-24T01:12:32.2Z,1,REGULAR,foul,personal,[],1629632,,,1610612739,5,2,2023-12-24T01:12:37Z,180000,False,,,0,,C. White personal FOUL (1 PF),"[1629632, 1628386]",1610612741.0,CHI,,,,White,C. White,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,202007.0,1.0,0.0,Allen,1628386.0,,,,,
20,PT10M05.00S,2023-12-24T01:12:49.2Z,1,REGULAR,3pt,Jump Shot,[],1629731,96.7969776609724,98.0392156862745,1610612739,5,5,2023-12-24T01:12:55Z,200000,False,240.0,-22.0,1,right,D. Wade 24' 3PT  (3 PTS) (J. Allen 1 AST),"[1629731, 1628386]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,Right Corner 3,24+ Right,24.12,Made,,,,,3.0,J. Allen,1628386.0,1.0,,,,,,,,,,
22,PT09M44.00S,2023-12-24T01:13:11.2Z,1,REGULAR,3pt,Jump Shot,[],201942,28.991458607095925,73.2843137254902,1610612741,5,5,2023-12-24T01:13:19Z,220000,False,-116.0,220.0,1,left,MISS D. DeRozan 24' 3PT,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Left Center,24.89,Missed,,,,,,,,,,,,,,,,,,
23,PT09M42.00S,2023-12-24T01:13:13.2Z,1,REGULAR,rebound,defensive,[],1641854,,,1610612739,5,5,2023-12-24T01:13:19Z,230000,False,,,0,,C. Porter Jr. REBOUND (Off:0 Def:1),[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,22.0,1.0,1.0,0.0,,,,,,,,,,,,,,
24,PT09M31.00S,2023-12-24T01:13:23.0Z,1,REGULAR,3pt,Jump Shot,[],1629622,92.46057818659659,3.6764705882352944,1610612739,5,8,2023-12-24T01:13:27Z,240000,False,-232.0,18.0,1,right,M. Strus 3PT  (3 PTS) (C. Porter Jr. 1 AST),"[1629622, 1641854]",1610612739.0,CLE,,,,Strus,M. Strus,,,,,Left Corner 3,24+ Left,23.23,Made,,,,,3.0,C. Porter Jr.,1641854.0,1.0,,,,,,,,,,
26,PT09M18.00S,2023-12-24T01:13:38.9Z,1,REGULAR,turnover,out-of-bounds,[],1629632,,,1610612741,5,8,2023-12-24T01:13:44Z,260000,False,,,0,,C. White bad pass out-of-bounds TURNOVER (1 TO),[1629632],1610612741.0,CHI,bad pass,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,203591.0,,,,,1.0,,,,
27,PT09M03.00S,2023-12-24T01:14:00.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630171,78.79434954007884,8.823529411764707,1610612739,5,8,2023-12-24T01:14:13Z,270000,False,-206.0,147.0,1,right,MISS I. Okoro 25' 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Left Center,25.29,Missed,,,,,,,,,,,,,,,,,,
28,PT09M01.00S,2023-12-24T01:14:02.3Z,1,REGULAR,rebound,offensive,[],1628386,,,1610612739,5,8,2023-12-24T01:14:13Z,280000,False,,,0,,J. Allen REBOUND (Off:1 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Left Center,,,27.0,2.0,1.0,1.0,,,,,,,,,,,,,,
29,PT08M54.00S,2023-12-24T01:14:06.0Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629731,71.82982917214193,20.833333333333336,1610612739,5,8,2023-12-24T01:14:48Z,290000,False,-146.0,212.0,1,right,MISS D. Wade 25' 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Left Center,25.75,Missed,,,,,,,,,,,,,,,,,,
30,PT08M52.00S,2023-12-24T01:14:08.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612739,5,8,2023-12-24T01:14:22Z,300000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Left Center,,,29.0,,,,,,,,,,,,,,,,,
32,PT08M46.00S,2023-12-24T01:14:29.8Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1641854,71.04139290407359,21.568627450980394,1610612739,5,11,2023-12-24T01:15:27Z,320000,False,-142.0,220.0,1,right,C. Porter Jr. 26' 3PT pullup (3 PTS) (M. Strus 1 AST),"[1641854, 1629622]",1610612739.0,CLE,pullup,,,Porter Jr.,C. Porter Jr.,,,,,Above the Break 3,24+ Left Center,26.17,Made,,,,,3.0,M. Strus,1629622.0,1.0,,,,,,,,,,
34,PT08M28.00S,2023-12-24T01:14:48.5Z,1,REGULAR,3pt,Jump Shot,[],1627936,5.338370565045992,3.9215686274509802,1610612741,5,11,2023-12-24T01:14:52Z,340000,False,230.0,-2.0,1,left,MISS A. Caruso 3PT,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Right Corner 3,24+ Right,23.04,Missed,,,,,,,,,,,,,,,,,,
35,PT08M25.00S,2023-12-24T01:14:51.5Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,5,11,2023-12-24T01:14:52Z,350000,False,,,0,,J. Allen REBOUND (Off:1 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Right Corner 3,24+ Right,,,34.0,3.0,2.0,1.0,,,,,,,,,,,,,,
