actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
39,PT07M21.00S,2023-11-21T01:18:49.6Z,1,REGULAR,turnover,out-of-bounds,[],202696,,,1610612741,10,17,2023-11-21T01:19:00Z,390000,False,,,0,,N. Vucevic bad pass out-of-bounds TURNOVER (1 TO),[202696],1610612741.0,CHI,bad pass,,,Vucevic,N. Vucevic,,,,,Mid-Range,8-16 Right,,,,,,,1830.0,1.0,,,,,,,,,,,,
40,PT07M12.00S,2023-11-21T01:19:09.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629130,65.91655716162943,49.26470588235294,1610612748,10,17,2023-11-21T01:19:15Z,400000,False,-4.0,268.0,1,right,MISS D. Robinson 26' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Center,26.79,Missed,,,,,,,,,,,,,,,,,,
41,PT07M08.00S,2023-11-21T01:19:13.2Z,1,REGULAR,rebound,offensive,[],1628389,,,1610612748,10,17,2023-11-21T01:19:13Z,410000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:0),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,,,,,,,,,40.0,1.0,0.0,1.0,,,,,,,,
42,PT07M06.00S,2023-11-21T01:19:15.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629130,75.50919842312747,13.970588235294118,1610612748,10,17,2023-11-21T01:19:19Z,420000,False,-180.0,178.0,1,right,MISS D. Robinson 25' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,25.3,Missed,,,,,,,,,,,,,,,,,,
43,PT07M03.00S,2023-11-21T01:19:18.7Z,1,REGULAR,rebound,defensive,[],1627936,,,1610612741,10,17,2023-11-21T01:19:19Z,430000,False,,,0,,A. Caruso REBOUND (Off:0 Def:1),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Left Center,,,,,,,,,42.0,1.0,1.0,0.0,,,,,,,,
44,PT06M45.00S,2023-11-21T01:19:36.5Z,1,REGULAR,2pt,Jump Shot,[],202696,8.09789750328515,78.67647058823529,1610612741,12,17,2023-11-21T01:19:41Z,440000,False,-143.0,24.0,1,left,N. Vucevic 14' Jump Shot (2 PTS) (A. Caruso 1 AST),"[202696, 1627936]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,8-16 Left,14.53,Made,2.0,A. Caruso,1627936.0,1.0,,,,,,,,,,,,,,
46,PT06M34.00S,2023-11-21T01:19:50.0Z,1,REGULAR,foul,personal,[],202696,,,1610612748,12,17,2023-11-21T01:20:18Z,460000,False,,,0,,N. Vucevic personal FOUL (1 PF),"[202696, 1628389]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1830.0,,,,,,,,1.0,0.0,Adebayo,1628389.0,,
49,PT06M33.00S,2023-11-21T01:20:42.7Z,1,REGULAR,substitution,out,[],201942,,,1610612748,12,17,2023-11-21T01:20:45Z,490000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT06M33.00S,2023-11-21T01:20:42.7Z,1,REGULAR,substitution,in,[],1628470,,,1610612748,12,17,2023-11-21T01:20:45Z,500000,False,,,0,,SUB in: T. Craig,[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT06M25.00S,2023-11-21T01:21:35.5Z,1,REGULAR,3pt,Jump Shot,[],200768,91.40932982917214,4.411764705882353,1610612748,12,17,2023-11-21T01:21:40Z,510000,False,-228.0,28.0,1,right,MISS K. Lowry 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Left Corner 3,24+ Left,22.97,Missed,,,,,,,,,,,,,,,,,,
52,PT06M22.00S,2023-11-21T01:21:38.5Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,12,17,2023-11-21T01:21:40Z,520000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:1),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Left Corner 3,24+ Left,,,,,,,,,51.0,1.0,1.0,0.0,,,,,,,,
53,PT06M15.00S,2023-11-21T01:21:45.2Z,1,REGULAR,3pt,Jump Shot,[],1627936,26.888961892247043,77.94117647058823,1610612741,15,17,2023-11-21T01:21:50Z,530000,False,-140.0,200.0,1,left,A. Caruso 24' 3PT pullup (6 PTS),[1627936],1610612741.0,CHI,pullup,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Left Center,24.42,Made,6.0,,,,,,,,,,,,,,,,,
54,PT06M08.00S,2023-11-21T01:21:54.4Z,1,REGULAR,foul,personal,['2freethrow'],1627936,,,1610612748,15,17,2023-11-21T01:22:01Z,540000,False,,,0,,A. Caruso shooting personal FOUL (1 PF) (Adebayo 2 FT),"[1627936, 1628389]",1610612741.0,CHI,shooting,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,,,,,,,1627963.0,,,,,,,,1.0,0.0,Adebayo,1628389.0,,
56,PT06M08.00S,2023-11-21T01:22:25.4Z,1,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,15,18,2023-11-21T01:22:25Z,560000,False,,,0,,B. Adebayo Free Throw 1 of 2 (3 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
57,PT06M08.00S,2023-11-21T01:22:47.4Z,1,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,15,19,2023-11-21T01:22:47Z,570000,False,,,0,,B. Adebayo Free Throw 2 of 2 (4 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
58,PT05M54.00S,2023-11-21T01:23:04.1Z,1,REGULAR,2pt,Jump Shot,[],1627936,5.995400788436268,25.735294117647058,1610612741,15,19,2023-11-21T01:25:33Z,580000,False,121.0,4.0,1,left,MISS A. Caruso 12' fadeaway Shot,[1627936],1610612741.0,CHI,fadeaway,,,Caruso,A. Caruso,,,,,Mid-Range,8-16 Right,12.14,Missed,,,,,,,,,,,,,,,,,,
59,PT05M52.00S,2023-11-21T01:23:06.1Z,1,REGULAR,rebound,defensive,[],200768,,,1610612748,15,19,2023-11-21T01:23:09Z,590000,False,,,0,,K. Lowry REBOUND (Off:0 Def:1),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Mid-Range,8-16 Right,,,,,,,,,58.0,1.0,1.0,0.0,,,,,,,,
60,PT05M48.00S,2023-11-21T01:23:09.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",200768,94.30026281208936,49.50980392156863,1610612748,15,21,2023-11-21T01:23:17Z,600000,False,-2.0,1.0,1,right,K. Lowry running Layup (2 PTS),[200768],1610612748.0,MIA,running,,,Lowry,K. Lowry,,,,,Restricted Area,0-8 Center,0.27,Made,2.0,,,,,,,,,,,,,,,,,
61,PT05M34.00S,2023-11-21T01:23:27.3Z,1,REGULAR,foul,personal,['2freethrow'],1629312,,,1610612741,15,21,2023-11-21T01:23:36Z,610000,False,,,0,,H. Highsmith shooting personal FOUL (1 PF) (Vucevic 2 FT),"[1629312, 202696]",1610612748.0,MIA,shooting,,,Highsmith,H. Highsmith,,,,,Mid-Range,8-16 Right,,,,,,,1830.0,,,,,,,,1.0,0.0,Vucevic,202696.0,,
63,PT05M34.00S,2023-11-21T01:23:54.4Z,1,REGULAR,freethrow,1 of 2,[],202696,,,1610612741,16,21,2023-11-21T01:23:54Z,630000,False,,,0,,N. Vucevic Free Throw 1 of 2 (3 PTS),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
64,PT05M34.00S,2023-11-21T01:23:58.2Z,1,REGULAR,substitution,out,[],1627936,,,1610612741,16,21,2023-11-21T01:24:08Z,640000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT05M34.00S,2023-11-21T01:23:58.2Z,1,REGULAR,substitution,out,[],1628389,,,1610612741,16,21,2023-11-21T01:24:08Z,650000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT05M34.00S,2023-11-21T01:23:58.2Z,1,REGULAR,substitution,out,[],1629130,,,1610612741,16,21,2023-11-21T01:24:08Z,660000,False,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT05M34.00S,2023-11-21T01:23:58.2Z,1,REGULAR,substitution,in,[],1630245,,,1610612741,16,21,2023-11-21T01:24:08Z,670000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M34.00S,2023-11-21T01:23:58.2Z,1,REGULAR,substitution,in,[],1631170,,,1610612741,16,21,2023-11-21T01:24:08Z,680000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M34.00S,2023-11-21T01:23:58.2Z,1,REGULAR,substitution,in,[],201567,,,1610612741,16,21,2023-11-21T01:24:08Z,690000,False,,,0,,SUB in: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M34.00S,2023-11-21T01:24:16.4Z,1,REGULAR,freethrow,2 of 2,[],202696,,,1610612741,17,21,2023-11-21T01:24:16Z,700000,False,,,0,,N. Vucevic Free Throw 2 of 2 (4 PTS),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
71,PT05M11.00S,2023-11-21T01:24:40.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],201567,89.43823915900131,43.627450980392155,1610612748,17,23,2023-11-21T01:28:20Z,710000,False,-32.0,47.0,1,right,K. Love turnaround Hook (2 PTS),[201567],1610612748.0,MIA,turnaround,,,Love,K. Love,,,,,In The Paint (Non-RA),0-8 Center,5.66,Made,2.0,,,,,,,,,,,,,,,,,
72,PT04M52.00S,2023-11-21T01:25:01.8Z,1,REGULAR,foul,personal,[],201567,,,1610612741,17,23,2023-11-21T01:25:09Z,720000,False,,,0,,K. Love personal FOUL (1 PF),"[201567, 1629632]",1610612748.0,MIA,,,,Love,K. Love,,,,,Above the Break 3,24+ Right Center,,,,,,,1627963.0,,,,,,,,1.0,0.0,White,1629632.0,,
74,PT04M34.00S,2023-11-21T01:25:38.5Z,1,REGULAR,3pt,Jump Shot,[],1629632,18.084756898817346,6.862745098039216,1610612741,17,23,2023-11-21T01:31:20Z,740000,False,216.0,117.0,1,left,MISS C. White 24' pullup 3PT,[1629632],1610612741.0,CHI,pullup,,,White,C. White,,,,,Above the Break 3,24+ Right Center,24.56,Missed,,,,,,,,,,,,,,,,,,
75,PT04M33.00S,2023-11-21T01:25:39.5Z,1,REGULAR,rebound,offensive,[],202696,,,1610612741,17,23,2023-11-21T01:47:33Z,750000,False,,,0,,N. Vucevic REBOUND (Off:1 Def:1),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Right Center,,,,,,,,,74.0,2.0,1.0,1.0,,,,,,,,
76,PT04M33.00S,2023-11-21T01:25:42.4Z,1,REGULAR,foul,personal,[],200768,,,1610612741,17,23,2023-11-21T01:25:58Z,760000,False,,,0,,K. Lowry personal FOUL (1 PF),"[200768, 203897]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1626301.0,,,,,,,,1.0,0.0,LaVine,203897.0,,
78,PT04M23.00S,2023-11-21T01:26:09.7Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],203897,22.158344283837057,31.61764705882353,1610612741,19,23,2023-11-21T01:26:16Z,780000,False,92.0,156.0,1,left,Z. LaVine 18' step back Jump Shot (2 PTS),[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Right Center,18.09,Made,2.0,,,,,,,,,,,,,,,,,
79,PT04M01.00S,2023-11-21T01:26:33.6Z,1,REGULAR,foul,personal,['2freethrow'],1630245,,,1610612748,19,23,2023-11-21T01:26:47Z,790000,False,,,0,,A. Dosunmu shooting personal FOUL (1 PF) (Butler 2 FT),"[1630245, 202710]",1610612741.0,CHI,shooting,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,16-24 Left,,,,,,,1830.0,,,,,,,,1.0,0.0,Butler,202710.0,,
81,PT04M01.00S,2023-11-21T01:27:03.9Z,1,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,19,24,2023-11-21T01:27:03Z,810000,False,,,0,,J. Butler Free Throw 1 of 2 (3 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
82,PT04M01.00S,2023-11-21T01:27:04.8Z,1,REGULAR,substitution,out,[],1629632,,,1610612748,19,24,2023-11-21T01:27:11Z,820000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M01.00S,2023-11-21T01:27:04.8Z,1,REGULAR,substitution,in,[],1628975,,,1610612748,19,24,2023-11-21T01:27:11Z,830000,False,,,0,,SUB in: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M01.00S,2023-11-21T01:27:28.1Z,1,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,19,25,2023-11-21T01:27:28Z,840000,False,,,0,,J. Butler Free Throw 2 of 2 (4 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
85,PT03M50.00S,2023-11-21T01:27:42.7Z,1,REGULAR,2pt,Jump Shot,[],202696,22.026938239159,33.088235294117645,1610612741,21,25,2023-11-21T01:27:47Z,850000,False,85.0,155.0,1,left,N. Vucevic 17' Jump Shot (6 PTS) (Z. LaVine 2 AST),"[202696, 203897]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,16-24 Right Center,17.62,Made,6.0,Z. LaVine,203897.0,2.0,,,,,,,,,,,,,,
87,PT03M30.00S,2023-11-21T01:28:02.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,89.83245729303549,64.4607843137255,1610612748,21,25,2023-11-21T01:28:06Z,870000,False,72.0,43.0,1,right,MISS J. Butler 8' Jump Shot,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,In The Paint (Non-RA),8-16 Right,8.42,Missed,,,,,,,,,,,,,,,,,,
88,PT03M28.00S,2023-11-21T01:28:04.1Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,21,25,2023-11-21T01:28:06Z,880000,False,,,0,,N. Vucevic REBOUND (Off:1 Def:2),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,87.0,3.0,2.0,1.0,,,,,,,,
89,PT03M13.00S,2023-11-21T01:28:19.2Z,1,REGULAR,3pt,Jump Shot,[],1628975,34.247700394218136,49.50980392156863,1610612741,21,25,2023-11-21T01:28:26Z,890000,False,2.0,269.0,1,left,MISS J. Carter 26' 3PT,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Center,26.94,Missed,,,,,,,,,,,,,,,,,,
