actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
32,PT08M40.00S,2024-01-31T01:14:09.0Z,1,REGULAR,rebound,defensive,[],201152,,,1610612761,8,7,2024-01-31T01:14:10Z,320000,False,,,0,,T. Young REBOUND (Off:1 Def:1),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,Left Corner 3,24+ Left,,,31.0,2.0,1.0,1.0,,,,,,,,,,,,,,
34,PT08M30.00S,2024-01-31T01:14:34.1Z,1,REGULAR,2pt,Jump Shot,[],1629018,17.821944809461236,76.22549019607843,1610612761,8,9,2024-01-31T01:14:41Z,340000,False,-131.0,115.0,1,left,G. Trent Jr. 17' Jump Shot (5 PTS) (D. Schroder 1 AST),"[1629018, 203471]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,16-24 Left Center,17.44,Made,,,,,5.0,D. Schroder,203471.0,1.0,,,,,,,,,,
36,PT08M18.00S,2024-01-31T01:14:46.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627936,91.5407358738502,61.51960784313726,1610612741,10,9,2024-01-31T01:14:51Z,360000,False,58.0,27.0,1,right,A. Caruso 6' turnaround fadeaway bank Jump Shot (5 PTS),[1627936],1610612741.0,CHI,turnaround fadeaway bank,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),0-8 Center,6.36,Made,,,,,5.0,,,,,,,,,,,,,
37,PT08M05.00S,2024-01-31T01:14:59.0Z,1,REGULAR,3pt,Jump Shot,[],1630567,26.757555847568987,17.892156862745097,1610612761,10,9,2024-01-31T01:17:38Z,370000,False,161.0,199.0,1,left,MISS S. Barnes 25' pullup 3PT,[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,25.57,Missed,,,,,,,,,,,,,,,,,,
38,PT08M02.00S,2024-01-31T01:15:02.0Z,1,REGULAR,rebound,defensive,[],1629632,,,1610612741,10,9,2024-01-31T01:15:04Z,380000,False,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Right Center,,,37.0,1.0,1.0,0.0,,,,,,,,,,,,,,
39,PT07M55.00S,2024-01-31T01:15:09.3Z,1,REGULAR,turnover,lost ball,[],1629632,,,1610612741,10,9,2024-01-31T01:15:20Z,390000,False,,,0,,C. White lost ball TURNOVER (1 TO),"[1629632, 1629018]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,1.0,Trent Jr.,1629018.0
40,PT07M55.00S,2024-01-31T01:15:09.3Z,1,REGULAR,steal,,[],1629018,,,1610612761,10,9,2024-01-31T01:15:11Z,400000,False,,,0,,G. Trent Jr. STEAL (1 STL),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
41,PT07M50.00S,2024-01-31T01:15:14.0Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629018,5.075558475689881,3.1862745098039214,1610612761,10,12,2024-01-31T01:15:26Z,410000,False,234.0,-5.0,1,left,G. Trent Jr. 3PT running (8 PTS) (T. Young 2 AST),"[1629018, 201152]",1610612761.0,TOR,running,,,Trent Jr.,G. Trent Jr.,,,,,Right Corner 3,24+ Right,23.41,Made,,,,,8.0,T. Young,201152.0,2.0,,,,,,,,,,
43,PT07M50.00S,2024-01-31T01:15:19.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,10,12,2024-01-31T01:15:19Z,430000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,PT07M50.00S,2024-01-31T01:17:21.0Z,1,REGULAR,substitution,out,[],1627936,,,1610612741,10,12,2024-01-31T01:18:04Z,440000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
45,PT07M50.00S,2024-01-31T01:17:21.0Z,1,REGULAR,substitution,in,[],1641763,,,1610612741,10,12,2024-01-31T01:18:04Z,450000,False,,,0,,SUB in: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
46,PT07M35.00S,2024-01-31T01:18:24.2Z,1,REGULAR,3pt,Jump Shot,[],201942,69.20170827858082,30.14705882352941,1610612741,10,12,2024-01-31T01:18:31Z,460000,False,-99.0,237.0,1,right,MISS D. DeRozan 25' 3PT,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Left Center,25.7,Missed,,,,,,,,,,,,,,,,,,
47,PT07M32.00S,2024-01-31T01:18:27.2Z,1,REGULAR,rebound,defensive,[],1629018,,,1610612761,10,12,2024-01-31T01:18:31Z,470000,False,,,0,,G. Trent Jr. REBOUND (Off:0 Def:1),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,,,46.0,1.0,1.0,0.0,,,,,,,,,,,,,,
48,PT07M29.00S,2024-01-31T01:18:33.3Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],203471,4.5499342969776615,69.6078431372549,1610612761,10,14,2024-01-31T01:19:47Z,480000,False,-98.0,-10.0,1,left,D. Schroder 9' driving floating Jump Shot (2 PTS),[203471],1610612761.0,TOR,driving floating,,,Schroder,D. Schroder,,,,,Mid-Range,8-16 Left,9.85,Made,,,,,2.0,,,,,,,,,,,,,
49,PT07M29.00S,2024-01-31T01:18:36.2Z,1,REGULAR,foul,personal,['1freethrow'],1629632,,,1610612761,10,14,2024-01-31T01:18:42Z,490000,False,,,0,,C. White shooting personal FOUL (2 PF) (Schroder 1 FT),"[1629632, 203471]",1610612741.0,CHI,shooting,,,White,C. White,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,2882.0,2.0,0.0,Schroder,203471.0,,,
51,PT07M29.00S,2024-01-31T01:18:55.3Z,1,REGULAR,substitution,out,[],1629632,,,1610612761,10,14,2024-01-31T01:19:10Z,510000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M29.00S,2024-01-31T01:18:55.3Z,1,REGULAR,substitution,in,[],1631207,,,1610612761,10,14,2024-01-31T01:19:10Z,520000,False,,,0,,SUB in: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M29.00S,2024-01-31T01:19:24.8Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],203471,,,1610612761,10,15,2024-01-31T01:19:24Z,530000,False,,,0,,D. Schroder Free Throw 1 of 1 (3 PTS),[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
54,PT07M18.00S,2024-01-31T01:19:40.5Z,1,REGULAR,turnover,traveling,[],1631207,,,1610612741,10,15,2024-01-31T01:19:46Z,540000,False,,,0,,D. Terry traveling TURNOVER (1 TO),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,2002.0,,,,,1.0,,
55,PT07M00.00S,2024-01-31T01:20:08.3Z,1,REGULAR,turnover,bad pass,[],1628971,,,1610612761,10,15,2024-01-31T01:37:17Z,550000,False,,,0,,B. Brown bad pass TURNOVER (1 TO),"[1628971, 202696]",1610612761.0,TOR,,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Vucevic,202696.0
56,PT07M00.00S,2024-01-31T01:20:08.3Z,1,REGULAR,steal,,[],202696,,,1610612741,10,15,2024-01-31T01:22:16Z,560000,False,,,0,,N. Vucevic STEAL (1 STL),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
57,PT06M50.00S,2024-01-31T01:20:18.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201942,93.9060446780552,51.225490196078425,1610612741,12,15,2024-01-31T01:20:27Z,570000,False,6.0,5.0,1,right,D. DeRozan driving finger roll Layup (2 PTS) (A. Dosunmu 1 AST),"[201942, 1630245]",1610612741.0,CHI,driving finger roll,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,0.78,Made,,,,,2.0,A. Dosunmu,1630245.0,1.0,,,,,,,,,,
59,PT06M37.00S,2024-01-31T01:20:29.9Z,1,REGULAR,3pt,Jump Shot,[],1629018,21.50131406044678,88.48039215686273,1610612761,12,15,2024-01-31T01:20:35Z,590000,False,-192.0,150.0,1,left,MISS G. Trent Jr. 24' 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,24.37,Missed,,,,,,,,,,,,,,,,,,
60,PT06M35.00S,2024-01-31T01:20:31.9Z,1,REGULAR,rebound,defensive,[],1631207,,,1610612741,12,15,2024-01-31T01:20:35Z,600000,False,,,0,,D. Terry REBOUND (Off:0 Def:1),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Above the Break 3,24+ Left Center,,,59.0,1.0,1.0,0.0,,,,,,,,,,,,,,
61,PT06M28.00S,2024-01-31T01:20:39.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630245,70.25295663600527,73.52941176470588,1610612741,15,15,2024-01-31T01:27:17Z,610000,False,118.0,227.0,1,right,A. Dosunmu 25' 3PT running pullup (3 PTS),[1630245],1610612741.0,CHI,running pullup,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,25.57,Made,,,,,3.0,,,,,,,,,,,,,
67,PT06M15.00S,2024-01-31T01:20:55.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,12.828515111695138,46.32352941176471,1610612761,15,17,2024-01-31T01:24:08Z,630000,False,18.0,68.0,1,left,S. Barnes 7' driving bank Jump Shot (2 PTS),[1630567],1610612761.0,TOR,driving bank,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,7.05,Made,,,,,2.0,,,,,,,,,,,,,
64,PT05M57.00S,2024-01-31T01:21:11.2Z,1,REGULAR,3pt,Jump Shot,[],202696,69.33311432325887,29.166666666666668,1610612741,15,17,2024-01-31T01:21:16Z,640000,False,-104.0,236.0,1,right,MISS N. Vucevic 25' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Left Center,25.78,Missed,,,,,,,,,,,,,,,,,,
65,PT05M55.00S,2024-01-31T01:21:13.2Z,1,REGULAR,rebound,defensive,[],203471,,,1610612761,15,17,2024-01-31T01:21:16Z,650000,False,,,0,,D. Schroder REBOUND (Off:0 Def:1),[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Left Center,,,64.0,1.0,1.0,0.0,,,,,,,,,,,,,,
66,PT05M51.00S,2024-01-31T01:21:21.8Z,1,REGULAR,turnover,out-of-bounds,[],1630567,,,1610612761,15,17,2024-01-31T01:21:42Z,660000,False,,,0,,S. Barnes bad pass out-of-bounds TURNOVER (1 TO),[1630567],1610612761.0,TOR,bad pass,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,2002.0,,,,,1.0,,
70,PT05M51.00S,2024-01-31T01:21:30.7Z,1,REGULAR,substitution,out,[],203471,,,1610612741,15,17,2024-01-31T01:21:54Z,665000,False,,,0,,SUB out: D. Schroder,[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M51.00S,2024-01-31T01:21:30.7Z,1,REGULAR,substitution,in,[],1641711,,,1610612741,15,17,2024-01-31T01:21:54Z,667500,False,,,0,,SUB in: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M41.00S,2024-01-31T01:21:39.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631207,80.76544021024968,90.93137254901961,1610612741,15,17,2024-01-31T01:21:45Z,670000,False,205.0,128.0,1,right,MISS D. Terry 24' 3PT,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Above the Break 3,24+ Right Center,24.16,Missed,,,,,,,,,,,,,,,,,,
69,PT05M38.00S,2024-01-31T01:21:41.9Z,1,REGULAR,rebound,defensive,[],1629018,,,1610612761,15,17,2024-01-31T01:21:41Z,680000,False,,,0,,G. Trent Jr. REBOUND (Off:0 Def:2),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Right Center,,,68.0,2.0,2.0,0.0,,,,,,,,,,,,,,
72,PT05M23.00S,2024-01-31T01:21:57.5Z,1,REGULAR,3pt,Jump Shot,[],1629018,27.020367936925098,76.47058823529412,1610612761,15,20,2024-01-31T01:22:02Z,690000,False,-132.0,201.0,1,left,G. Trent Jr. 24' 3PT  (11 PTS) (G. Dick 1 AST),"[1629018, 1641711]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,24.11,Made,,,,,11.0,G. Dick,1641711.0,1.0,,,,,,,,,,
74,PT05M06.00S,2024-01-31T01:22:14.9Z,1,REGULAR,2pt,Jump Shot,[],201942,71.43561103810775,50.49019607843137,1610612741,15,20,2024-01-31T01:22:20Z,710000,False,2.0,216.0,1,right,MISS D. DeRozan 21' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,21.6,Missed,,,,,,,,,,,,,,,,,,
75,PT05M04.00S,2024-01-31T01:22:16.9Z,1,REGULAR,rebound,defensive,[],1628971,,,1610612761,15,20,2024-01-31T01:22:20Z,720000,False,,,0,,B. Brown REBOUND (Off:1 Def:2),[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,Mid-Range,16-24 Center,,,74.0,3.0,2.0,1.0,,,,,,,,,,,,,,
76,PT04M53.00S,2024-01-31T01:22:32.0Z,1,REGULAR,violation,kicked ball,[],202696,,,1610612761,15,20,2024-01-31T01:22:40Z,730000,False,,,0,,N. Vucevic kicked ball VIOLATION,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,202053.0,,,,,,,
77,PT04M53.00S,2024-01-31T01:22:36.2Z,1,REGULAR,substitution,out,[],201942,,,1610612761,15,20,2024-01-31T01:22:45Z,740000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT04M53.00S,2024-01-31T01:22:36.2Z,1,REGULAR,substitution,out,[],1628971,,,1610612761,15,20,2024-01-31T01:22:45Z,750000,False,,,0,,SUB out: B. Brown,[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT04M53.00S,2024-01-31T01:22:36.2Z,1,REGULAR,substitution,in,[],1627936,,,1610612761,15,20,2024-01-31T01:22:45Z,760000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M53.00S,2024-01-31T01:22:36.2Z,1,REGULAR,substitution,in,[],1629670,,,1610612761,15,20,2024-01-31T01:22:45Z,770000,False,,,0,,SUB in: J. Nwora,[1629670],1610612761.0,TOR,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M46.00S,2024-01-31T01:23:02.8Z,1,REGULAR,turnover,out-of-bounds,[],201152,,,1610612761,15,20,2024-01-31T01:23:09Z,780000,False,,,0,,T. Young bad pass out-of-bounds TURNOVER (1 TO),[201152],1610612761.0,TOR,bad pass,,,Young,T. Young,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,2002.0,,,,,1.0,,
82,PT04M34.00S,2024-01-31T01:23:20.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627936,73.27529566360053,80.3921568627451,1610612741,15,20,2024-01-31T01:23:26Z,790000,False,152.0,199.0,1,right,MISS A. Caruso 25' 3PT,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Right Center,25.02,Missed,,,,,,,,,,,,,,,,,,
83,PT04M29.00S,2024-01-31T01:23:25.0Z,1,REGULAR,rebound,defensive,[],1641711,,,1610612761,15,20,2024-01-31T01:23:26Z,800000,False,,,0,,G. Dick REBOUND (Off:0 Def:1),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Right Center,,,82.0,1.0,1.0,0.0,,,,,,,,,,,,,,
84,PT04M20.00S,2024-01-31T01:23:33.0Z,1,REGULAR,2pt,Jump Shot,[],1630567,16.376478318002626,70.83333333333334,1610612761,15,20,2024-01-31T01:23:40Z,810000,False,-104.0,101.0,1,left,MISS S. Barnes 14' pullup Shot,[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Left,14.54,Missed,,,,,,,,,,,,,,,,,,
