actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
49,PT07M03.00S,2025-01-20T00:20:00.1Z,1,REGULAR,3pt,Jump Shot,[],1627752,21.28777923784494,88.7484681372549,1610612749,9,7,2025-01-20T00:20:06Z,490000,False,-194.0,148.0,1,left,MISS T. Prince 24' 3PT,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Left Center,24.35,Missed,,,,,,,,,,,,,,,,,,
50,PT07M00.00S,2025-01-20T00:20:03.1Z,1,REGULAR,rebound,defensive,[],1641737,,,1610612755,9,7,2025-01-20T00:20:06Z,500000,False,,,0,,A. Bona REBOUND (Off:1 Def:2),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Above the Break 3,24+ Left Center,,,49.0,3.0,2.0,1.0,,,,,,,,,,,,,,
51,PT06M47.00S,2025-01-20T00:20:16.2Z,1,REGULAR,2pt,Jump Shot,[],1630178,78.79434954007884,24.019607843137255,1610612755,9,9,2025-01-20T00:20:22Z,510000,False,-130.0,147.0,1,right,T. Maxey 19' step back Jump Shot (5 PTS),[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Left Center,19.6,Made,,,,,5.0,,,,,,,,,,,,,
52,PT06M39.00S,2025-01-20T00:20:35.7Z,1,REGULAR,foul,personal,[],1641741,,,1610612749,9,9,2025-01-20T00:23:44Z,520000,False,,,0,,R. Council IV personal FOUL (1 PF),"[1641741, 203081]",1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1627963.0,1.0,0.0,Lillard,203081.0,,,,,
54,PT06M39.00S,2025-01-20T00:21:10.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,9,9,2025-01-20T00:21:10Z,540000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT06M33.00S,2025-01-20T00:23:53.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627752,6.783837056504599,51.225490196078425,1610612749,9,9,2025-01-20T00:27:16Z,550000,False,-6.0,11.0,1,left,MISS T. Prince driving Layup - blocked,"[1627752, 1641737]",1610612749.0,MIL,driving,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,1.28,Missed,,,,,,,,,,,,,,,Bona,1641737.0,,
56,PT06M33.00S,2025-01-20T00:23:53.2Z,1,REGULAR,block,,[],1641737,,,1610612749,9,9,2025-01-20T00:23:56Z,560000,False,,,0,,A. Bona BLOCK (1 BLK),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
57,PT06M32.00S,2025-01-20T00:23:54.2Z,1,REGULAR,rebound,offensive,[],1627752,,,1610612749,9,9,2025-01-20T00:27:16Z,570000,False,,,0,,T. Prince REBOUND (Off:1 Def:0),[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,,,55.0,1.0,0.0,1.0,,,,,,,,,,,,,,
58,PT06M31.00S,2025-01-20T00:24:00.2Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627752,5.590000152587891,50.0,1610612749,11,9,2025-01-20T00:26:08Z,580000,False,0.0,0.0,1,left,T. Prince putback Layup (2 PTS),[1627752],1610612749.0,MIL,putback,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,2.0,,,,,,,,,,,,,
59,PT06M09.00S,2025-01-20T00:24:14.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,82.7365308804205,46.568627450980394,1610612755,11,9,2025-01-20T00:24:18Z,590000,False,-17.0,110.0,1,right,MISS T. Maxey 11' driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,11.11,Missed,,,,,,,,,,,,,,,,,,
60,PT06M07.00S,2025-01-20T00:24:16.0Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,11,9,2025-01-20T00:24:18Z,600000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:3),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,,,59.0,4.0,3.0,1.0,,,,,,,,,,,,,,
61,PT06M02.00S,2025-01-20T00:24:21.7Z,1,REGULAR,3pt,Jump Shot,[],203081,25.57490144546649,10.049019607843137,1610612749,11,9,2025-01-20T01:18:24Z,610000,False,200.0,188.0,1,left,MISS D. Lillard 27' 3PT,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,27.43,Missed,,,,,,,,,,,,,,,,,,
62,PT05M58.00S,2025-01-20T00:24:25.7Z,1,REGULAR,rebound,defensive,[],1626162,,,1610612755,11,9,2025-01-20T00:24:27Z,620000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:2),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,,,61.0,2.0,2.0,0.0,,,,,,,,,,,,,,
63,PT05M51.00S,2025-01-20T00:24:31.9Z,1,REGULAR,2pt,Jump Shot,[],1630178,82.21090670170827,70.58823529411765,1610612755,11,9,2025-01-20T00:24:37Z,630000,False,103.0,115.0,1,right,MISS T. Maxey 15' step back Shot,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Right,15.41,Missed,,,,,,,,,,,,,,,,,,
64,PT05M48.00S,2025-01-20T00:24:34.9Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,11,9,2025-01-20T00:24:37Z,640000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Right,,,63.0,5.0,4.0,1.0,,,,,,,,,,,,,,
65,PT05M39.00S,2025-01-20T00:24:43.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,5.601182654402102,50.245098039215684,1610612749,13,9,2025-01-20T00:24:50Z,650000,False,-1.0,0.0,1,left,G. Antetokounmpo cutting DUNK (6 PTS) (D. Lillard 1 AST),"[203507, 203081]",1610612749.0,MIL,cutting,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.12,Made,,,,,6.0,D. Lillard,203081.0,1.0,,,,,,,,,,
67,PT05M23.00S,2025-01-20T00:25:04.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641737,94.1688567674113,50.49019607843137,1610612755,13,11,2025-01-20T00:25:12Z,670000,False,2.0,2.0,1,right,A. Bona cutting Layup (3 PTS) (K. Oubre Jr. 1 AST),"[1641737, 1626162]",1610612755.0,PHI,cutting,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,0.34,Made,,,,,3.0,K. Oubre Jr.,1626162.0,1.0,,,,,,,,,,
69,PT05M23.00S,2025-01-20T00:25:08.2Z,1,REGULAR,foul,personal,['1freethrow'],1641748,,,1610612755,13,11,2025-01-20T00:25:51Z,690000,False,,,0,,A. Jackson Jr. shooting personal FOUL (2 PF) (Bona 1 FT),"[1641748, 1641737]",1610612749.0,MIL,shooting,,,Jackson Jr.,A. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627963.0,2.0,0.0,Bona,1641737.0,,,,,
71,PT05M23.00S,2025-01-20T00:25:25.1Z,1,REGULAR,substitution,out,[],201572,,,1610612755,13,11,2025-01-20T00:25:46Z,710000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M23.00S,2025-01-20T00:25:25.1Z,1,REGULAR,substitution,out,[],1627752,,,1610612755,13,11,2025-01-20T00:25:46Z,720000,False,,,0,,SUB out: T. Prince,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M23.00S,2025-01-20T00:25:25.1Z,1,REGULAR,substitution,out,[],201569,,,1610612755,13,11,2025-01-20T00:25:46Z,730000,False,,,0,,SUB out: E. Gordon,[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M23.00S,2025-01-20T00:25:25.1Z,1,REGULAR,substitution,in,[],203114,,,1610612755,13,11,2025-01-20T00:25:46Z,740000,False,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M23.00S,2025-01-20T00:25:25.1Z,1,REGULAR,substitution,in,[],1626171,,,1610612755,13,11,2025-01-20T00:25:46Z,750000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M23.00S,2025-01-20T00:25:25.1Z,1,REGULAR,substitution,in,[],1642348,,,1610612755,13,11,2025-01-20T00:25:46Z,760000,False,,,0,,SUB in: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M23.00S,2025-01-20T00:25:54.7Z,1,REGULAR,freethrow,1 of 1,[],1641737,,,1610612755,13,11,2025-01-20T00:26:12Z,770000,False,,,0,,MISS A. Bona Free Throw 1 of 1,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
78,PT05M20.00S,2025-01-20T00:25:57.7Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,13,11,2025-01-20T00:26:12Z,780000,False,,,0,,B. Portis REBOUND (Off:0 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,77.0,1.0,1.0,0.0,,,,,,,,,,,,,,
79,PT05M13.00S,2025-01-20T00:26:03.3Z,1,REGULAR,turnover,bad pass,[],203081,,,1610612749,13,11,2025-01-20T00:26:15Z,790000,False,,,0,,D. Lillard bad pass TURNOVER (1 TO),"[203081, 1641741]",1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,,,Council IV,1641741.0
80,PT05M13.00S,2025-01-20T00:26:03.3Z,1,REGULAR,steal,,[],1641741,,,1610612755,13,11,2025-01-20T00:26:05Z,800000,False,,,0,,R. Council IV STEAL (1 STL),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
