actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
16,PT11M01.00S,2025-01-15T01:11:59.9Z,1,REGULAR,2pt,Jump Shot,[],203507,23.258869908015768,48.70174632352941,1610612749,2,0,2025-01-15T01:12:49Z,160000,False,6.0,166.0,1,left,G. Antetokounmpo 16' pullup Jump Shot (2 PTS) (T. Prince 1 AST),"[203507, 1627752]",1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Center,,,,,,,,,16.62,Made,,,,,2.0,T. Prince,1627752.0,1.0,,
18,PT10M50.00S,2025-01-15T01:12:11.7Z,1,REGULAR,2pt,Jump Shot,[],201942,76.08409986859395,44.96783088235294,1610612758,2,0,2025-01-15T01:13:20Z,180000,False,-25.0,172.0,1,right,MISS D. DeRozan 17' pullup Shot,[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,,,,,,,,,17.41,Missed,,,,,,,,,,
19,PT10M46.00S,2025-01-15T01:12:15.7Z,1,REGULAR,rebound,defensive,[],1627752,,,1610612749,2,0,2025-01-15T01:12:18Z,190000,False,,,0,,T. Prince REBOUND (Off:0 Def:2),[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,Mid-Range,16-24 Center,,,,,,,,,,,18.0,2.0,2.0,0.0,,,,,,
20,PT10M39.00S,2025-01-15T01:12:22.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641748,6.389618922470433,51.71568627450981,1610612749,4,0,2025-01-15T01:12:26Z,200000,False,-9.0,8.0,1,left,A. Jackson Jr. cutting Layup (2 PTS) (D. Lillard 1 AST),"[1641748, 203081]",1610612749.0,MIL,cutting,,,Jackson Jr.,A. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,1.15,Made,,,,,2.0,D. Lillard,203081.0,1.0,,
22,PT10M17.00S,2025-01-15T01:12:44.6Z,1,REGULAR,3pt,Jump Shot,[],1631165,68.28186596583443,72.79411764705883,1610612758,4,0,2025-01-15T01:12:52Z,220000,False,114.0,246.0,1,right,MISS K. Ellis 27' 3PT,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,27.09,Missed,,,,,,,,,,
23,PT10M14.00S,2025-01-15T01:12:47.6Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612758,4,0,2025-01-15T01:12:52Z,230000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:0),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,22.0,1.0,0.0,1.0,,,,,,
24,PT10M14.00S,2025-01-15T01:12:49.6Z,1,REGULAR,foul,personal,['2freethrow'],203507,,,1610612758,4,0,2025-01-15T01:13:06Z,240000,False,,,0,,G. Antetokounmpo shooting personal FOUL (1 PF) (Sabonis 2 FT),"[203507, 1627734]",1610612749.0,MIL,shooting,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,202901.0,1.0,0.0,Sabonis,1627734.0,,,,,,,,,,,,
26,PT10M14.00S,2025-01-15T01:13:15.2Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1627734,,,1610612758,4,1,2025-01-15T01:13:15Z,260000,False,,,0,,D. Sabonis Free Throw 1 of 2 (1 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,Made,,,,,1.0,,,,,
27,PT10M14.00S,2025-01-15T01:13:36.2Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1627734,,,1610612758,4,2,2025-01-15T01:13:36Z,270000,False,,,0,,D. Sabonis Free Throw 2 of 2 (2 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,Made,,,,,2.0,,,,,
28,PT09M57.00S,2025-01-15T01:13:53.5Z,1,REGULAR,3pt,Jump Shot,[],203081,31.202775952693823,64.97395833333334,1610612749,7,2,2025-01-15T01:14:03Z,280000,False,-75.0,241.0,1,left,D. Lillard 25' 3PT step back (3 PTS),[203081],1610612749.0,MIL,step back,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,,,,,,,,,25.22,Made,,,,,3.0,,,,,
29,PT09M53.00S,2025-01-15T01:14:03.4Z,1,REGULAR,foul,personal,[],1627752,,,1610612758,7,2,2025-01-15T01:14:13Z,290000,False,,,0,,T. Prince personal FOUL (1 PF),"[1627752, 201942]",1610612749.0,MIL,,,,Prince,T. Prince,,,,,In The Paint (Non-RA),0-8 Center,,,,101283.0,1.0,0.0,DeRozan,201942.0,,,,,,,,,,,,
31,PT09M42.00S,2025-01-15T01:14:25.2Z,1,REGULAR,3pt,Jump Shot,[],1631099,72.22404730617609,84.55882352941177,1610612758,7,5,2025-01-15T01:14:30Z,310000,False,173.0,209.0,1,right,K. Murray 27' 3PT  (3 PTS) (D. Sabonis 1 AST),"[1631099, 1627734]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,,,,27.09,Made,,,,,3.0,D. Sabonis,1627734.0,1.0,,
33,PT09M31.00S,2025-01-15T01:14:36.2Z,1,REGULAR,3pt,Jump Shot,[],203081,31.35676741130092,15.686274509803921,1610612749,10,5,2025-01-15T01:14:41Z,330000,False,172.0,242.0,1,left,D. Lillard 29' 3PT pullup (6 PTS),[203081],1610612749.0,MIL,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,29.69,Made,,,,,6.0,,,,,
34,PT09M19.00S,2025-01-15T01:14:48.2Z,1,REGULAR,3pt,Jump Shot,[],1631099,70.90998685939553,12.254901960784313,1610612758,10,5,2025-01-15T01:14:57Z,340000,False,-189.0,221.0,1,right,MISS K. Murray 29' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,,,29.05,Missed,,,,,,,,,,
35,PT09M16.00S,2025-01-15T01:14:51.2Z,1,REGULAR,rebound,defensive,[],203081,,,1610612749,10,5,2025-01-15T01:14:57Z,350000,False,,,0,,D. Lillard REBOUND (Off:0 Def:1),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,34.0,1.0,1.0,0.0,,,,,,
36,PT09M08.00S,2025-01-15T01:14:59.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203507,6.915243101182654,52.20588235294118,1610612749,12,5,2025-01-15T01:15:04Z,360000,False,-11.0,13.0,1,left,G. Antetokounmpo cutting Layup (4 PTS) (T. Prince 2 AST),"[203507, 1627752]",1610612749.0,MIL,cutting,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,,1.67,Made,,,,,4.0,T. Prince,1627752.0,2.0,,
38,PT09M00.00S,2025-01-15T01:15:08.6Z,1,REGULAR,3pt,Jump Shot,[],1627734,67.7562417871222,61.274509803921575,1610612758,12,8,2025-01-15T01:15:13Z,380000,False,56.0,251.0,1,right,D. Sabonis 25' 3PT  (5 PTS) (D. Fox 1 AST),"[1627734, 1628368]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,,,,,,,,,25.69,Made,,,,,5.0,D. Fox,1628368.0,1.0,,
40,PT08M43.00S,2025-01-15T01:15:24.2Z,1,REGULAR,3pt,Jump Shot,[],201572,30.042706964520367,76.22549019607843,1610612749,12,8,2025-01-15T01:15:31Z,400000,False,-131.0,230.0,1,left,MISS B. Lopez 26' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,,,,,,,,,26.47,Missed,,,,,,,,,,
41,PT08M40.00S,2025-01-15T01:15:27.2Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612758,12,8,2025-01-15T01:15:31Z,410000,False,,,0,,D. Fox REBOUND (Off:0 Def:1),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,40.0,1.0,1.0,0.0,,,,,,
42,PT08M33.00S,2025-01-15T01:15:35.2Z,1,REGULAR,3pt,Jump Shot,[],1628368,67.09921156373193,61.274509803921575,1610612758,12,11,2025-01-15T01:15:39Z,420000,False,56.0,257.0,1,right,D. Fox 26' 3PT step back (3 PTS),[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,,,,,,,,,26.29,Made,,,,,3.0,,,,,
43,PT08M18.00S,2025-01-15T01:15:49.3Z,1,REGULAR,3pt,Jump Shot,[],203081,33.590670170827856,32.35294117647059,1610612749,12,11,2025-01-15T01:16:25Z,430000,False,88.0,263.0,1,left,MISS D. Lillard 27' pullup 3PT,[203081],1610612749.0,MIL,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,27.77,Missed,,,,,,,,,,
44,PT08M15.00S,2025-01-15T01:15:52.3Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612758,12,11,2025-01-15T01:15:58Z,440000,False,,,0,,D. Fox REBOUND (Off:0 Def:2),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,43.0,2.0,2.0,0.0,,,,,,
45,PT08M14.00S,2025-01-15T01:15:54.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631165,92.9862023653088,52.69607843137255,1610612758,12,11,2025-01-15T01:16:02Z,450000,False,13.0,13.0,1,right,MISS K. Ellis running Layup - blocked,"[1631165, 203081]",1610612758.0,SAC,running,,,Ellis,K. Ellis,,,,,Restricted Area,0-8 Center,,,,,,,,,1.9,Missed,,,,,,,,,Lillard,203081.0
46,PT08M14.00S,2025-01-15T01:15:54.7Z,1,REGULAR,block,,[],203081,,,1610612758,12,11,2025-01-15T01:15:58Z,460000,False,,,0,,D. Lillard BLOCK (1 BLK),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
47,PT08M14.00S,2025-01-15T01:15:54.7Z,1,REGULAR,rebound,offensive,[],1631099,,,1610612758,12,11,2025-01-15T01:16:02Z,470000,False,,,0,,K. Murray REBOUND (Off:2 Def:0),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,45.0,2.0,0.0,2.0,,,,,,
48,PT08M07.00S,2025-01-15T01:16:00.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631099,94.40999984741211,50.0,1610612758,12,11,2025-01-15T01:16:00Z,480000,False,0.0,0.0,1,right,MISS K. Murray tip Layup,[1631099],1610612758.0,SAC,tip,,,Murray,K. Murray,,,,,Mid-Range,8-16 Left,,,,,,,,,0.0,Missed,,,,,,,,,,
49,PT08M06.00S,2025-01-15T01:16:01.6Z,1,REGULAR,rebound,defensive,[],1627752,,,1610612749,12,11,2025-01-15T01:16:01Z,490000,False,,,0,,T. Prince REBOUND (Off:0 Def:3),[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,Mid-Range,8-16 Left,,,,,,,,,,,48.0,3.0,3.0,0.0,,,,,,
50,PT08M04.00S,2025-01-15T01:16:03.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201572,6.915243101182654,94.85294117647058,1610612749,15,11,2025-01-15T01:16:09Z,500000,False,-224.0,13.0,1,left,B. Lopez 3PT running (3 PTS) (T. Prince 3 AST),"[201572, 1627752]",1610612749.0,MIL,running,,,Lopez,B. Lopez,,,,,Left Corner 3,24+ Left,,,,,,,,,22.46,Made,,,,,3.0,T. Prince,1627752.0,3.0,,
52,PT07M58.00S,2025-01-15T01:16:13.7Z,1,REGULAR,turnover,lost ball,[],1628368,,,1610612758,15,11,2025-01-15T01:16:19Z,520000,False,,,0,,D. Fox lost ball TURNOVER (1 TO),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,1.0,,,,,,,,,,,,,,,,,,,
54,PT07M58.00S,2025-01-15T01:16:25.8Z,1,REGULAR,foul,personal,[],1631165,,,1610612749,15,11,2025-01-15T01:16:33Z,540000,False,,,0,,K. Ellis personal FOUL (1 PF),"[1631165, 203081]",1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,In The Paint (Non-RA),0-8 Center,,,,202901.0,1.0,0.0,Lillard,203081.0,,,,,,,,,,,,
56,PT07M44.00S,2025-01-15T01:16:49.1Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],203507,22.733245729303547,42.064950980392155,1610612749,15,11,2025-01-15T01:18:47Z,560000,False,40.0,161.0,1,left,MISS G. Antetokounmpo 16' pullup Shot,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Center,,,,,,,,,16.6,Missed,,,,,,,,,,
57,PT07M41.00S,2025-01-15T01:16:52.1Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612758,15,11,2025-01-15T01:16:55Z,570000,False,,,0,,D. Fox REBOUND (Off:0 Def:3),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,16-24 Center,,,,,,,,,,,56.0,3.0,3.0,0.0,,,,,,
58,PT07M32.00S,2025-01-15T01:17:01.8Z,1,REGULAR,2pt,Jump Shot,[],201942,80.15768725361366,28.699448529411764,1610612758,15,11,2025-01-15T01:19:12Z,580000,False,-107.0,134.0,1,right,MISS D. DeRozan 17' pullup Shot,[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left Center,,,,,,,,,17.12,Missed,,,,,,,,,,
59,PT07M28.00S,2025-01-15T01:17:05.8Z,1,REGULAR,rebound,defensive,[],201572,,,1610612749,15,11,2025-01-15T01:17:09Z,590000,False,,,0,,B. Lopez REBOUND (Off:0 Def:1),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,58.0,1.0,1.0,0.0,,,,,,
60,PT07M13.00S,2025-01-15T01:17:20.7Z,1,REGULAR,2pt,Jump Shot,[],203507,6.652431011826544,77.20588235294117,1610612749,15,11,2025-01-15T01:17:24Z,600000,False,-136.0,10.0,1,left,MISS G. Antetokounmpo 13' turnaround fadeaway Shot,[203507],1610612749.0,MIL,turnaround fadeaway,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Left,,,,,,,,,13.64,Missed,,,,,,,,,,
61,PT07M09.00S,2025-01-15T01:17:24.7Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,15,11,2025-01-15T01:17:24Z,610000,False,,,0,,K. Murray REBOUND (Off:2 Def:1),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Mid-Range,8-16 Left,,,,,,,,,,,60.0,3.0,1.0,2.0,,,,,,
62,PT07M06.00S,2025-01-15T01:17:27.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628368,94.43166885676742,50.49019607843137,1610612758,15,13,2025-01-15T01:17:33Z,620000,False,2.0,0.0,1,right,D. Fox running Layup (5 PTS),[1628368],1610612758.0,SAC,running,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,,,,,,0.25,Made,,,,,5.0,,,,,
63,PT07M02.00S,2025-01-15T01:17:34.4Z,1,REGULAR,foul,personal,['2freethrow'],201942,,,1610612749,15,13,2025-01-15T01:17:44Z,630000,False,,,0,,D. DeRozan shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[201942, 203507]",1610612758.0,SAC,shooting,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,101283.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,,,
65,PT07M02.00S,2025-01-15T01:18:14.7Z,1,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,16,13,2025-01-15T01:18:14Z,650000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (5 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,Made,,,,,5.0,,,,,
66,PT07M02.00S,2025-01-15T01:18:37.3Z,1,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,17,13,2025-01-15T01:18:37Z,660000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (6 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,Made,,,,,6.0,,,,,
67,PT06M50.00S,2025-01-15T01:18:52.6Z,1,REGULAR,2pt,Jump Shot,[],201942,74.58935611038108,43.38235294117647,1610612758,17,15,2025-01-15T01:18:57Z,670000,False,-33.0,186.0,1,right,D. DeRozan 18' turnaround fadeaway Jump Shot (2 PTS),[201942],1610612758.0,SAC,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,,,,,,,,,18.93,Made,,,,,2.0,,,,,
69,PT06M41.00S,2025-01-15T01:19:09.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,17,15,2025-01-15T01:19:09Z,690000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M41.00S,2025-01-15T01:21:24.9Z,1,REGULAR,substitution,out,[],1628368,,,1610612749,17,15,2025-01-15T01:21:49Z,700000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M41.00S,2025-01-15T01:21:24.9Z,1,REGULAR,substitution,in,[],1628989,,,1610612749,17,15,2025-01-15T01:21:49Z,710000,False,,,0,,SUB in: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M30.00S,2025-01-15T01:22:16.7Z,1,REGULAR,3pt,Jump Shot,[],1627752,7.440867279894875,4.166666666666666,1610612749,17,15,2025-01-15T01:22:23Z,720000,False,229.0,17.0,1,left,MISS T. Prince 3PT,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,Right Corner 3,24+ Right,,,,,,,,,22.99,Missed,,,,,,,,,,
73,PT06M30.00S,2025-01-15T01:22:19.3Z,1,REGULAR,rebound,offensive,[],203507,,,1610612749,17,15,2025-01-15T01:22:19Z,730000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:0),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Right Corner 3,24+ Right,,,,,,,,,,,72.0,1.0,0.0,1.0,,,,,,
74,PT06M30.00S,2025-01-15T01:22:20.0Z,1,REGULAR,foul,personal,['2freethrow'],1628989,,,1610612749,17,15,2025-01-15T01:22:43Z,740000,False,,,0,,K. Huerter shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1628989, 203507]",1610612758.0,SAC,shooting,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,,1627534.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,,,
76,PT06M30.00S,2025-01-15T01:22:46.3Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203507,,,1610612749,18,15,2025-01-15T01:23:14Z,760000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (7 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,Made,,,,,7.0,,,,,
77,PT06M30.00S,2025-01-15T01:22:51.9Z,1,REGULAR,substitution,out,[],1641748,,,1610612749,18,15,2025-01-15T01:22:57Z,770000,False,,,0,,SUB out: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M30.00S,2025-01-15T01:22:51.9Z,1,REGULAR,substitution,in,[],1631260,,,1610612749,18,15,2025-01-15T01:22:57Z,780000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M30.00S,2025-01-15T01:22:46.3Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203507,,,1610612749,18,15,2025-01-15T01:23:14Z,790000,False,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,Missed,,,,,,,,,,
80,PT06M28.00S,2025-01-15T01:22:48.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,18,15,2025-01-15T01:23:14Z,800000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,79.0,,,,,,,,,
82,PT06M25.00S,2025-01-15T01:23:31.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203081,31.488173455978973,68.38235294117648,1610612749,21,15,2025-01-15T01:23:39Z,820000,False,-92.0,243.0,1,left,D. Lillard 26' 3PT  (9 PTS) (B. Lopez 1 AST),"[203081, 201572]",1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,26.03,Made,,,,,9.0,B. Lopez,201572.0,1.0,,
84,PT06M25.00S,2025-01-15T01:23:35.8Z,1,REGULAR,foul,personal,['1freethrow'],1631165,,,1610612749,21,15,2025-01-15T01:23:49Z,840000,False,,,0,,K. Ellis shooting personal FOUL (2 PF) (Lillard 1 FT),"[1631165, 203081]",1610612758.0,SAC,shooting,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Left Center,,,,1627534.0,2.0,0.0,Lillard,203081.0,,,,,,,,,,,,
86,PT06M25.00S,2025-01-15T01:23:58.6Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],203081,,,1610612749,22,15,2025-01-15T01:23:58Z,860000,False,,,0,,D. Lillard Free Throw 1 of 1 (10 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,Made,,,,,10.0,,,,,
