actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-12-01T01:10:45.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-12-01T01:10:45Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M54.00S,2024-12-01T01:10:51.2Z,1,REGULAR,jumpball,recovered,[],1629673,,,1610612764,0,0,2024-12-01T01:10:51Z,40000,False,,,0,,Jump Ball A. Sarr vs. B. Lopez: Tip to J. Poole,"[1629673, 1642259, 201572]",1610612764.0,WAS,startperiod,J. Poole,1629673.0,Poole,J. Poole,Sarr,1642259.0,Lopez,201572.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M33.00S,2024-12-01T01:11:10.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627763,82.7365308804205,47.30392156862745,1610612764,0,0,2024-12-01T01:11:18Z,70000,False,-13.0,110.0,1,right,MISS M. Brogdon 11' driving floating Shot,[1627763],1610612764.0,WAS,driving floating,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),8-16 Center,11.06,Missed,,,,,,,,,,,,,,,,,,
8,PT11M30.00S,2024-12-01T01:11:13.9Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,0,0,2024-12-01T01:11:33Z,80000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:1),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M23.00S,2024-12-01T01:11:21.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,6.521024967148489,48.28431372549019,1610612749,2,0,2024-12-01T01:11:28Z,90000,False,9.0,9.0,1,left,G. Antetokounmpo driving DUNK (2 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.23,Made,,,,,2.0,,,,,,,,,,,,,
10,PT11M04.00S,2024-12-01T01:11:41.2Z,1,REGULAR,3pt,Jump Shot,[],1629673,66.3107752956636,57.84313725490197,1610612764,2,0,2024-12-01T01:11:49Z,100000,False,39.0,264.0,1,right,MISS J. Poole 26' 3PT,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,26.71,Missed,,,,,,,,,,,,,,,,,,
11,PT11M01.00S,2024-12-01T01:11:44.2Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,2,0,2024-12-01T01:11:49Z,110000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,,,10.0,2.0,2.0,0.0,,,,,,,,,,,,,,
12,PT10M48.00S,2024-12-01T01:12:00.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203507,6.389618922470433,49.01960784313725,1610612749,4,0,2024-12-01T01:12:09Z,120000,False,5.0,8.0,1,left,G. Antetokounmpo driving Layup (4 PTS) (D. Lillard 1 AST),"[203507, 203081]",1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.9,Made,,,,,4.0,D. Lillard,203081.0,1.0,,,,,,,,,,
14,PT10M48.00S,2024-12-01T01:12:07.2Z,1,REGULAR,foul,personal,['1freethrow'],1642259,,,1610612749,4,0,2024-12-01T01:12:17Z,140000,False,,,0,,A. Sarr shooting personal FOUL (1 PF) (Antetokounmpo 1 FT),"[1642259, 203507]",1610612764.0,WAS,shooting,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627963.0,1.0,0.0,Antetokounmpo,203507.0,,,,,
16,PT10M48.00S,2024-12-01T01:12:38.0Z,1,REGULAR,freethrow,1 of 1,[],203507,,,1610612749,5,0,2024-12-01T01:12:38Z,160000,False,,,0,,G. Antetokounmpo Free Throw 1 of 1 (5 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
17,PT10M37.00S,2024-12-01T01:12:49.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,82.7365308804205,40.68627450980392,1610612764,5,0,2024-12-01T01:12:55Z,170000,False,-47.0,110.0,1,right,MISS J. Valančiūnas 11' Jump Shot,[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),8-16 Center,11.93,Missed,,,,,,,,,,,,,,,,,,
18,PT10M34.00S,2024-12-01T01:12:52.1Z,1,REGULAR,rebound,defensive,[],1641748,,,1610612749,5,0,2024-12-01T01:12:55Z,180000,False,,,0,,A. Jackson Jr. REBOUND (Off:0 Def:1),[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,,
19,PT10M28.00S,2024-12-01T01:12:59.0Z,1,REGULAR,2pt,Jump Shot,[],203081,4.681340341655716,13.725490196078432,1610612749,5,0,2024-12-01T03:10:19Z,190000,False,181.0,-8.0,1,left,MISS D. Lillard 18' pullup Shot,[203081],1610612749.0,MIL,pullup,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Right,18.16,Missed,,,,,,,,,,,,,,,,,,
