actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
16,PT10M52.00S,2024-11-14T01:11:47.6Z,1,REGULAR,foul,personal,[],1627736,,,1610612749,0,2,2024-11-14T01:12:04Z,160000,False,,,0,,M. Beasley personal FOUL (1 PF),"[1627736, 203507]",1610612765.0,DET,,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),0-8 Center,202901.0,,,,,,,,,,,,1.0,0.0,Antetokounmpo,203507.0,,,,
18,PT10M41.00S,2024-11-14T01:12:08.7Z,1,REGULAR,2pt,Jump Shot,[],203507,15.111695137976348,83.6014093137255,1610612749,2,2,2024-11-14T01:12:17Z,180000,False,-168.0,90.0,1,left,G. Antetokounmpo 19' pullup Jump Shot (2 PTS) (D. Wright 1 AST),"[203507, 1626153]",1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Left,,,19.04,Made,,,,,2.0,D. Wright,1626153.0,1.0,,,,,,,,
20,PT10M24.00S,2024-11-14T01:12:25.7Z,1,REGULAR,turnover,bad pass,[],1630595,,,1610612765,2,2,2024-11-14T01:12:40Z,200000,False,,,0,,C. Cunningham bad pass TURNOVER (1 TO),"[1630595, 1626153]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,1.0,,,,,,,,,,,,,,,Wright,1626153.0,,
21,PT10M24.00S,2024-11-14T01:12:25.7Z,1,REGULAR,steal,,[],1626153,,,1610612749,2,2,2024-11-14T01:12:29Z,210000,False,,,0,,D. Wright STEAL (1 STL),[1626153],1610612749.0,MIL,,,,Wright,D. Wright,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
31,PT10M19.00S,2024-11-14T01:12:32.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627752,10.5946123521682,48.529411764705884,1610612749,2,2,2024-11-14T01:14:10Z,215000,False,7.0,47.0,1,left,MISS T. Prince driving Layup - blocked,"[1627752, 202699]",1610612749.0,MIL,driving,,,Prince,T. Prince,,,,,In The Paint (Non-RA),0-8 Center,,,4.77,Missed,,,,,,,,,,,,,,,Harris,202699.0
32,PT10M19.00S,2024-11-14T01:12:32.1Z,1,REGULAR,block,,[],202699,,,1610612749,2,2,2024-11-14T01:14:10Z,217500,False,,,0,,T. Harris BLOCK (1 BLK),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
33,PT10M17.00S,2024-11-14T01:12:34.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,2,2,2024-11-14T01:14:10Z,218750,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,31.0,,,,,,,,,,,,,,,
23,PT10M15.00S,2024-11-14T01:12:46.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631260,7.440867279894875,44.6078431372549,1610612749,2,2,2024-11-14T01:14:10Z,230000,False,27.0,17.0,1,left,MISS A. Green cutting Layup,[1631260],1610612749.0,MIL,cutting,,,Green,A. Green,,,,,Restricted Area,0-8 Center,,,3.21,Missed,,,,,,,,,,,,,,,,
25,PT10M10.00S,2024-11-14T01:12:51.5Z,1,REGULAR,rebound,defensive,[],1627736,,,1610612765,2,2,2024-11-14T01:12:53Z,250000,False,,,0,,M. Beasley REBOUND (Off:0 Def:1),[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Restricted Area,0-8 Center,,,,,23.0,1.0,1.0,0.0,,,,,,,,,,,,
26,PT10M04.00S,2024-11-14T01:12:57.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631105,92.46057818659659,50.49019607843137,1610612765,2,4,2024-11-14T01:13:02Z,260000,False,2.0,18.0,1,right,J. Duren cutting DUNK (2 PTS) (M. Beasley 1 AST),"[1631105, 1627736]",1610612765.0,DET,cutting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,1.86,Made,,,,,2.0,M. Beasley,1627736.0,1.0,,,,,,,,
28,PT09M39.00S,2024-11-14T01:13:22.0Z,1,REGULAR,foul,personal,['2freethrow'],1631105,,,1610612749,2,4,2024-11-14T01:13:41Z,280000,False,,,0,,J. Duren shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1631105, 203507]",1610612765.0,DET,shooting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,204058.0,,,,,,,,,,,,1.0,0.0,Antetokounmpo,203507.0,,,,
30,PT09M39.00S,2024-11-14T01:13:57.9Z,1,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,3,4,2024-11-14T01:13:58Z,300000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (3 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,,
34,PT09M39.00S,2024-11-14T01:14:19.6Z,1,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,4,4,2024-11-14T01:14:19Z,310000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (4 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,Made,,,,,4.0,,,,,,,,,,,
35,PT09M23.00S,2024-11-14T01:14:38.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,83.52496714848883,37.00980392156863,1610612765,4,4,2024-11-14T01:16:54Z,320000,False,-65.0,102.0,1,right,MISS T. Harris 12' step back Shot,[202699],1610612765.0,DET,step back,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Left,,,12.13,Missed,,,,,,,,,,,,,,,,
36,PT09M19.00S,2024-11-14T01:14:42.0Z,1,REGULAR,rebound,defensive,[],1627752,,,1610612749,4,4,2024-11-14T01:14:43Z,330000,False,,,0,,T. Prince REBOUND (Off:0 Def:1),[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,In The Paint (Non-RA),8-16 Left,,,,,35.0,1.0,1.0,0.0,,,,,,,,,,,,
37,PT09M10.00S,2024-11-14T01:14:51.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626153,13.61695137976347,43.38235294117647,1610612749,4,4,2024-11-14T01:14:59Z,340000,False,33.0,75.0,1,left,MISS D. Wright 8' driving floating Shot,[1626153],1610612749.0,MIL,driving floating,,,Wright,D. Wright,,,,,In The Paint (Non-RA),8-16 Center,,,8.24,Missed,,,,,,,,,,,,,,,,
38,PT09M07.00S,2024-11-14T01:14:54.3Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,4,4,2024-11-14T01:14:59Z,350000,False,,,0,,J. Duren REBOUND (Off:0 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),8-16 Center,,,,,37.0,1.0,1.0,0.0,,,,,,,,,,,,
39,PT09M04.00S,2024-11-14T01:14:57.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1641842,92.59198423127464,47.549019607843135,1610612765,4,6,2024-11-14T01:15:08Z,360000,False,-12.0,17.0,1,right,R. Holland II running alley-oop DUNK (2 PTS) (J. Duren 2 AST),"[1641842, 1631105]",1610612765.0,DET,running alley-oop,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,,,2.11,Made,,,,,2.0,J. Duren,1631105.0,2.0,,,,,,,,
41,PT08M49.00S,2024-11-14T01:15:17.8Z,1,REGULAR,foul,personal,['2freethrow'],1631105,,,1610612749,4,6,2024-11-14T01:15:28Z,380000,False,,,0,,J. Duren shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1631105, 203507]",1610612765.0,DET,shooting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,202901.0,,,,,,,,,,,,2.0,0.0,Antetokounmpo,203507.0,,,,
43,PT08M49.00S,2024-11-14T01:15:53.4Z,1,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,5,6,2024-11-14T01:15:53Z,400000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (5 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,,
44,PT08M49.00S,2024-11-14T01:15:54.5Z,1,REGULAR,substitution,out,[],1631105,,,1610612749,5,6,2024-11-14T01:15:59Z,410000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
45,PT08M49.00S,2024-11-14T01:15:54.5Z,1,REGULAR,substitution,in,[],1630191,,,1610612749,5,6,2024-11-14T01:15:59Z,420000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
46,PT08M49.00S,2024-11-14T01:16:18.8Z,1,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,6,6,2024-11-14T01:16:18Z,430000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (6 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,Made,,,,,6.0,,,,,,,,,,,
47,PT08M40.00S,2024-11-14T01:16:30.7Z,1,REGULAR,3pt,Jump Shot,[],1630595,66.5735873850197,40.44117647058824,1610612765,6,9,2024-11-14T01:16:36Z,440000,False,-48.0,262.0,1,right,C. Cunningham 26' 3PT pullup (5 PTS),[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Center,,,26.6,Made,,,,,5.0,,,,,,,,,,,
48,PT08M30.00S,2024-11-14T01:16:42.4Z,1,REGULAR,foul,offensive,[],201572,,,1610612749,6,9,2024-11-14T01:16:54Z,450000,False,,,0,,B. Lopez offensive FOUL (1 PF),"[201572, 202699]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,204058.0,,,,,,,,,,,,1.0,0.0,Harris,202699.0,,,,
50,PT08M30.00S,2024-11-14T01:16:42.4Z,1,REGULAR,turnover,offensive foul,[],201572,,,1610612749,6,9,2024-11-14T01:16:42Z,470000,False,,,0,,B. Lopez offensive foul TURNOVER (1 TO),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,204058.0,1.0,,,,,,,,,,,,,,,,,,
51,PT08M20.00S,2024-11-14T01:17:02.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630595,92.19776609724047,49.50980392156863,1610612765,6,9,2024-11-14T01:17:10Z,480000,False,-2.0,21.0,1,right,MISS C. Cunningham driving Layup,[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,2.09,Missed,,,,,,,,,,,,,,,,
52,PT08M15.00S,2024-11-14T01:17:07.8Z,1,REGULAR,rebound,offensive,[],1630191,,,1610612765,6,9,2024-11-14T01:17:10Z,490000,False,,,0,,I. Stewart REBOUND (Off:1 Def:0),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,51.0,1.0,0.0,1.0,,,,,,,,,,,,
53,PT08M15.00S,2024-11-14T01:17:08.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630191,94.40999984741211,50.0,1610612765,6,11,2024-11-14T01:17:08Z,500000,False,0.0,0.0,1,right,I. Stewart tip DUNK (2 PTS),[1630191],1610612765.0,DET,tip,,,Stewart,I. Stewart,,,,,Mid-Range,8-16 Left,,,0.0,Made,,,,,2.0,,,,,,,,,,,
54,PT08M05.00S,2024-11-14T01:17:20.6Z,1,REGULAR,foul,personal,['2freethrow'],202699,,,1610612749,6,11,2024-11-14T01:17:32Z,510000,False,,,0,,T. Harris shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[202699, 203507]",1610612765.0,DET,shooting,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,204058.0,,,,,,,,,,,,1.0,0.0,Antetokounmpo,203507.0,,,,
56,PT08M05.00S,2024-11-14T01:17:57.7Z,1,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,7,11,2024-11-14T01:17:57Z,530000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (7 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,Made,,,,,7.0,,,,,,,,,,,
57,PT08M05.00S,2024-11-14T01:18:26.5Z,1,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,8,11,2024-11-14T01:18:26Z,540000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (8 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,Made,,,,,8.0,,,,,,,,,,,
58,PT07M47.00S,2024-11-14T01:18:46.1Z,1,REGULAR,3pt,Jump Shot,[],1630595,66.44218134034165,49.50980392156863,1610612765,8,11,2024-11-14T01:18:51Z,550000,False,-2.0,263.0,1,right,MISS C. Cunningham 26' pullup 3PT,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Center,,,26.29,Missed,,,,,,,,,,,,,,,,
59,PT07M44.00S,2024-11-14T01:18:49.1Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,8,11,2024-11-14T01:18:51Z,560000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:1),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,,,,,58.0,1.0,1.0,0.0,,,,,,,,,,,,
60,PT07M37.00S,2024-11-14T01:18:56.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203507,12.565703022339028,48.28431372549019,1610612749,8,11,2024-11-14T01:19:01Z,570000,False,9.0,66.0,1,left,MISS G. Antetokounmpo 6' turnaround Hook,[203507],1610612749.0,MIL,turnaround,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,6.62,Missed,,,,,,,,,,,,,,,,
61,PT07M32.00S,2024-11-14T01:19:01.6Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,8,11,2024-11-14T01:19:01Z,580000,False,,,0,,I. Stewart REBOUND (Off:1 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,60.0,2.0,1.0,1.0,,,,,,,,,,,,
62,PT07M19.00S,2024-11-14T01:19:13.9Z,1,REGULAR,3pt,Jump Shot,[],1630191,67.98414914586071,50.268075980392155,1610612765,8,14,2024-11-14T01:19:23Z,590000,False,1.0,248.0,1,right,I. Stewart 24' 3PT  (5 PTS) (M. Beasley 2 AST),"[1630191, 1627736]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Center,,,24.84,Made,,,,,5.0,M. Beasley,1627736.0,2.0,,,,,,,,
64,PT07M05.00S,2024-11-14T01:19:27.8Z,1,REGULAR,3pt,Jump Shot,[],1627752,6.783837056504599,96.81372549019608,1610612749,8,14,2024-11-14T01:21:45Z,610000,False,-234.0,11.0,1,left,MISS T. Prince step back 3PT,[1627752],1610612749.0,MIL,step back,,,Prince,T. Prince,,,,,Left Corner 3,24+ Left,,,23.44,Missed,,,,,,,,,,,,,,,,
65,PT07M02.00S,2024-11-14T01:19:30.8Z,1,REGULAR,rebound,defensive,[],202699,,,1610612765,8,14,2024-11-14T01:19:32Z,620000,False,,,0,,T. Harris REBOUND (Off:0 Def:2),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Left Corner 3,24+ Left,,,,,64.0,2.0,2.0,0.0,,,,,,,,,,,,
66,PT06M57.00S,2024-11-14T01:19:37.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,91.80354796320631,62.99019607843137,1610612765,8,14,2024-11-14T01:19:57Z,630000,False,65.0,25.0,1,right,MISS C. Cunningham 6' driving finger roll Layup - blocked,"[1630595, 203507]",1610612765.0,DET,driving finger roll,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,6.95,Missed,,,,,,,,,,,,,,,Antetokounmpo,203507.0
68,PT06M57.00S,2024-11-14T01:19:37.0Z,1,REGULAR,block,,[],203507,,,1610612765,8,14,2024-11-14T01:19:59Z,635000,False,,,0,,G. Antetokounmpo BLOCK (1 BLK),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
67,PT06M57.00S,2024-11-14T01:19:37.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,8,14,2024-11-14T01:19:57Z,640000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,66.0,,,,,,,,,,,,,,,
69,PT06M57.00S,2024-11-14T01:20:05.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,8,14,2024-11-14T01:20:05Z,650000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M43.00S,2024-11-14T01:23:08.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627736,84.1819973718791,49.26470588235294,1610612765,8,16,2024-11-14T01:23:13Z,660000,False,-4.0,96.0,1,right,M. Beasley 9' driving floating Jump Shot (2 PTS),[1627736],1610612765.0,DET,driving floating,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),8-16 Center,,,9.63,Made,,,,,2.0,,,,,,,,,,,
72,PT06M29.00S,2024-11-14T01:23:23.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630595,,,1610612749,8,16,2024-11-14T01:23:33Z,670000,False,,,0,,C. Cunningham shooting personal FOUL (1 PF) (Lopez 2 FT),"[1630595, 201572]",1610612765.0,DET,shooting,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Left,203591.0,,,,,,,,,,,,1.0,0.0,Lopez,201572.0,,,,
74,PT06M29.00S,2024-11-14T01:23:51.1Z,1,REGULAR,freethrow,1 of 2,[],201572,,,1610612749,9,16,2024-11-14T01:23:51Z,690000,False,,,0,,B. Lopez Free Throw 1 of 2 (1 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,,
75,PT06M29.00S,2024-11-14T01:24:06.9Z,1,REGULAR,freethrow,2 of 2,[],201572,,,1610612749,10,16,2024-11-14T01:24:06Z,700000,False,,,0,,B. Lopez Free Throw 2 of 2 (2 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,Made,,,,,2.0,,,,,,,,,,,
76,PT06M11.00S,2024-11-14T01:24:27.8Z,1,REGULAR,3pt,Jump Shot,[],1627736,80.23981603153744,93.38235294117648,1610612765,10,19,2024-11-14T01:24:35Z,710000,False,217.0,133.0,1,right,M. Beasley 25' 3PT  (5 PTS) (T. Harris 1 AST),"[1627736, 202699]",1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,,,25.45,Made,,,,,5.0,T. Harris,202699.0,1.0,,,,,,,,
78,PT05M59.00S,2024-11-14T01:24:39.8Z,1,REGULAR,2pt,Jump Shot,[],1627752,5.206964520367937,25.245098039215684,1610612749,10,19,2024-11-14T01:25:35Z,730000,False,124.0,-4.0,1,left,MISS T. Prince 12' step back Shot,[1627752],1610612749.0,MIL,step back,,,Prince,T. Prince,,,,,Mid-Range,8-16 Right,,,12.39,Missed,,,,,,,,,,,,,,,,
79,PT05M52.00S,2024-11-14T01:24:46.8Z,1,REGULAR,rebound,offensive,[],201572,,,1610612749,10,19,2024-11-14T01:25:35Z,740000,False,,,0,,B. Lopez REBOUND (Off:1 Def:0),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Mid-Range,8-16 Right,,,,,78.0,1.0,0.0,1.0,,,,,,,,,,,,
80,PT05M52.00S,2024-11-14T01:24:47.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201572,5.590000152587891,50.0,1610612749,10,19,2024-11-14T01:26:04Z,750000,False,0.0,0.0,1,left,MISS B. Lopez putback Layup,[201572],1610612749.0,MIL,putback,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,0.0,Missed,,,,,,,,,,,,,,,,
81,PT05M50.00S,2024-11-14T01:24:49.1Z,1,REGULAR,rebound,defensive,[],202699,,,1610612765,10,19,2024-11-14T01:24:49Z,760000,False,,,0,,T. Harris REBOUND (Off:0 Def:3),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Mid-Range,8-16 Left,,,,,80.0,3.0,3.0,0.0,,,,,,,,,,,,
82,PT05M38.00S,2024-11-14T01:25:01.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630191,92.32917214191852,46.568627450980394,1610612765,10,19,2024-11-14T01:25:07Z,770000,False,-17.0,20.0,1,right,MISS I. Stewart Layup - blocked,"[1630191, 201572]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,2.61,Missed,,,,,,,,,,,,,,,Lopez,201572.0
83,PT05M38.00S,2024-11-14T01:25:01.4Z,1,REGULAR,block,,[],201572,,,1610612765,10,19,2024-11-14T01:25:05Z,780000,False,,,0,,B. Lopez BLOCK (1 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
84,PT05M33.00S,2024-11-14T01:25:06.4Z,1,REGULAR,rebound,defensive,[],201572,,,1610612749,10,19,2024-11-14T01:25:07Z,790000,False,,,0,,B. Lopez REBOUND (Off:1 Def:1),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,82.0,2.0,1.0,1.0,,,,,,,,,,,,
