actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
2,PT12M00.00S,2025-01-24T01:30:48.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-01-24T01:30:48Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT12M00.00S,2025-01-24T01:30:50.6Z,1,REGULAR,jumpball,recovered,[],203081,,,1610612749,0,0,2025-01-24T01:30:50Z,40000,False,,,0,,Jump Ball B. Lopez vs. K. Ware: Tip to D. Lillard,"[203081, 201572, 1642276]",1610612749.0,MIL,startperiod,D. Lillard,203081.0,Lillard,D. Lillard,Lopez,201572.0,Ware,1642276.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2025-01-24T01:30:57.6Z,1,REGULAR,3pt,Jump Shot,[],201572,35.167542706964525,47.05882352941176,1610612749,0,0,2025-01-24T01:31:39Z,70000,False,15.0,278.0,1,left,MISS B. Lopez 27' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,27.85,Missed,,,,,,,,,,,,,,,,,,
8,PT11M42.00S,2025-01-24T01:30:58.6Z,1,REGULAR,rebound,defensive,[],1641796,,,1610612748,0,0,2025-01-24T01:31:39Z,80000,False,,,0,,P. Larsson REBOUND (Off:0 Def:1),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Above the Break 3,24+ Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M22.00S,2025-01-24T01:31:15.8Z,1,REGULAR,3pt,Jump Shot,[],1629639,66.70499342969777,44.11764705882353,1610612748,0,0,2025-01-24T01:31:22Z,90000,False,-29.0,260.0,1,right,MISS T. Herro 26' 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,26.22,Missed,,,,,,,,,,,,,,,,,,
10,PT11M18.00S,2025-01-24T01:31:19.8Z,1,REGULAR,rebound,offensive,[],1628389,,,1610612748,0,0,2025-01-24T01:31:22Z,100000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:0),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,,,9.0,1.0,0.0,1.0,,,,,,,,,,,,,,
11,PT11M14.00S,2025-01-24T01:31:22.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629639,69.85873850197109,19.852941176470587,1610612748,0,3,2025-01-24T01:31:28Z,110000,False,-151.0,231.0,1,right,T. Herro 27' 3PT  (3 PTS) (B. Adebayo 1 AST),"[1629639, 1628389]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,27.56,Made,,,,,3.0,B. Adebayo,1628389.0,1.0,,,,,,,,,,
13,PT11M04.00S,2025-01-24T01:31:38.2Z,1,REGULAR,foul,personal,[],1641796,,,1610612749,0,3,2025-01-24T01:32:02Z,130000,False,,,0,,P. Larsson personal FOUL (1 PF),"[1641796, 203081]",1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Mid-Range,8-16 Center,,,,,,,,,,,1151.0,1.0,0.0,Lillard,203081.0,,,,,
15,PT10M55.00S,2025-01-24T01:32:00.1Z,1,REGULAR,3pt,Jump Shot,[],203081,8.754927726675426,97.05882352941177,1610612749,0,3,2025-01-24T01:32:46Z,150000,False,-235.0,30.0,1,left,MISS D. Lillard step back 3PT,[203081],1610612749.0,MIL,step back,,,Lillard,D. Lillard,,,,,Left Corner 3,24+ Left,23.72,Missed,,,,,,,,,,,,,,,,,,
16,PT10M53.00S,2025-01-24T01:32:02.1Z,1,REGULAR,rebound,defensive,[],1642276,,,1610612748,0,3,2025-01-24T01:32:46Z,160000,False,,,0,,K. Ware REBOUND (Off:0 Def:1),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Left Corner 3,24+ Left,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,
17,PT10M43.00S,2025-01-24T01:32:10.3Z,1,REGULAR,3pt,Jump Shot,[],1629130,71.43561103810775,78.92156862745098,1610612748,0,3,2025-01-24T01:33:29Z,170000,False,145.0,216.0,1,right,MISS D. Robinson 25' pullup 3PT,[1629130],1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,25.99,Missed,,,,,,,,,,,,,,,,,,
