actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-03-06T01:10:25.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-03-06T01:10:25Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT12M00.00S,2025-03-06T01:10:29.8Z,1,REGULAR,jumpball,recovered,[],203507,,,1610612749,0,0,2025-03-06T01:10:29Z,40000,False,,,0,,Jump Ball B. Lopez vs. D. Powell: Tip to G. Antetokounmpo,"[203507, 201572, 203939]",1610612749.0,MIL,startperiod,G. Antetokounmpo,203507.0,Antetokounmpo,G. Antetokounmpo,Lopez,201572.0,Powell,203939.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2025-03-06T01:10:45.2Z,1,REGULAR,2pt,Jump Shot,[],203507,23.73521681997372,47.05882352941176,1610612749,2,0,2025-03-06T01:11:12Z,70000,False,15.0,171.0,1,left,G. Antetokounmpo 17' pullup Jump Shot (2 PTS) (B. Lopez 1 AST),"[203507, 201572]",1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Center,17.12,Made,2.0,B. Lopez,201572.0,1.0,,,,,,,,,,,,,,
9,PT11M22.00S,2025-03-06T01:11:04.6Z,1,REGULAR,2pt,Jump Shot,[],202691,77.1353482260184,73.28814338235294,1610612742,2,2,2025-03-06T01:11:41Z,90000,False,116.0,162.0,1,right,K. Thompson 19' pullup Jump Shot (2 PTS),[202691],1610612742.0,DAL,pullup,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Right Center,19.98,Made,2.0,,,,,,,,,,,,,,,,,
11,PT11M12.00S,2025-03-06T01:11:14.6Z,1,REGULAR,foul,personal,['2freethrow'],203939,,,1610612749,2,2,2025-03-06T01:11:58Z,110000,False,,,0,,D. Powell shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[203939, 203507]",1610612742.0,DAL,shooting,,,Powell,D. Powell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202027.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,,
13,PT11M12.00S,2025-03-06T01:11:53.0Z,1,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,3,2,2025-03-06T01:11:53Z,130000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (3 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
14,PT11M12.00S,2025-03-06T01:12:17.2Z,1,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,4,2,2025-03-06T01:12:17Z,140000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (4 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
15,PT10M59.00S,2025-03-06T01:12:33.8Z,1,REGULAR,2pt,Jump Shot,[],202691,87.77923784494087,31.349571078431367,1610612742,4,4,2025-03-06T01:12:59Z,150000,False,-93.0,62.0,1,right,K. Thompson 11' pullup Jump Shot (4 PTS) (M. Christie 1 AST),"[202691, 1631108]",1610612742.0,DAL,pullup,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Left,11.22,Made,4.0,M. Christie,1631108.0,1.0,,,,,,,,,,,,,,
17,PT10M45.00S,2025-03-06T01:12:49.4Z,1,REGULAR,3pt,Jump Shot,[],1627752,30.042706964520367,18.38235294117647,1610612749,4,4,2025-03-06T01:13:14Z,170000,False,158.0,230.0,1,left,MISS T. Prince 27' 3PT,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Right Center,27.9,Missed,,,,,,,,,,,,,,,,,,
18,PT10M42.00S,2025-03-06T01:12:52.4Z,1,REGULAR,rebound,defensive,[],1630230,,,1610612742,4,4,2025-03-06T01:13:14Z,180000,False,,,0,,N. Marshall REBOUND (Off:0 Def:1),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,17.0,1.0,1.0,0.0,,,,,
19,PT10M37.00S,2025-03-06T01:12:55.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630230,90.80157687253613,47.67156862745098,1610612742,4,6,2025-03-06T01:13:24Z,190000,False,-12.0,34.0,1,right,N. Marshall running Layup (2 PTS),[1630230],1610612742.0,DAL,running,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,3.59,Made,2.0,,,,,,,,,,,,,,,,,
20,PT10M25.00S,2025-03-06T01:13:07.0Z,1,REGULAR,2pt,Jump Shot,[],203507,9.986859395532193,77.91819852941177,1610612749,6,6,2025-03-06T01:13:41Z,200000,False,-140.0,41.0,1,left,G. Antetokounmpo 14' pullup Jump Shot (6 PTS),[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Left,14.56,Made,6.0,,,,,,,,,,,,,,,,,
21,PT10M09.00S,2025-03-06T01:13:25.5Z,1,REGULAR,3pt,Jump Shot,[],1631108,93.77463863337714,3.1862745098039214,1610612742,6,6,2025-03-06T01:13:56Z,210000,False,-234.0,6.0,1,right,MISS M. Christie pullup 3PT,[1631108],1610612742.0,DAL,pullup,,,Christie,M. Christie,,,,,Left Corner 3,24+ Left,23.42,Missed,,,,,,,,,,,,,,,,,,
22,PT10M06.00S,2025-03-06T01:13:28.5Z,1,REGULAR,rebound,defensive,[],1627752,,,1610612749,6,6,2025-03-06T01:13:56Z,220000,False,,,0,,T. Prince REBOUND (Off:0 Def:1),[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,21.0,1.0,1.0,0.0,,,,,
23,PT10M02.00S,2025-03-06T01:13:31.3Z,1,REGULAR,turnover,bad pass,[],1627752,,,1610612749,6,6,2025-03-06T01:14:16Z,230000,False,,,0,,T. Prince bad pass TURNOVER (1 TO),"[1627752, 203915]",1610612749.0,MIL,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1.0,Dinwiddie,203915.0,,
24,PT10M02.00S,2025-03-06T01:13:31.3Z,1,REGULAR,steal,,[],203915,,,1610612742,6,6,2025-03-06T01:13:34Z,240000,False,,,0,,S. Dinwiddie STEAL (1 STL),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
25,PT09M58.00S,2025-03-06T01:13:35.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203915,91.59001314060447,53.69178921568628,1610612742,6,8,2025-03-06T01:14:27Z,250000,False,18.0,27.0,1,right,S. Dinwiddie running Layup (2 PTS),[203915],1610612742.0,DAL,running,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,3.24,Made,2.0,,,,,,,,,,,,,,,,,
26,PT09M41.00S,2025-03-06T01:13:52.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,6.307490144546648,44.09466911764706,1610612749,6,8,2025-03-06T01:14:48Z,260000,False,30.0,7.0,1,left,MISS K. Kuzma driving Layup,[1628398],1610612749.0,MIL,driving,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,3.03,Missed,,,,,,,,,,,,,,,,,,
27,PT09M38.00S,2025-03-06T01:13:55.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,6,8,2025-03-06T01:14:48Z,270000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,26.0,,,,,,,,
29,PT09M27.00S,2025-03-06T01:14:23.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203081,22.076215505913282,7.575061274509807,1610612749,9,8,2025-03-06T01:15:10Z,290000,False,212.0,155.0,1,left,D. Lillard 26' 3PT step back (3 PTS),[203081],1610612749.0,MIL,step back,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,26.27,Made,3.0,,,,,,,,,,,,,,,,,
30,PT09M02.00S,2025-03-06T01:14:50.2Z,1,REGULAR,3pt,Jump Shot,[],1630230,64.14668199737187,53.228400735294116,1610612742,9,8,2025-03-06T01:15:40Z,300000,False,16.0,285.0,1,right,MISS N. Marshall 28' 3PT,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Center,28.5,Missed,,,,,,,,,,,,,,,,,,
