actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
17,PT10M38.00S,2024-11-10T20:43:09.3Z,1,REGULAR,3pt,Jump Shot,[],1627752,17.608409986859396,93.40533088235294,1610612749,8,2,2024-11-10T20:43:17Z,170000,False,-217.0,113.0,1,left,T. Prince 24' 3PT  (6 PTS) (A. Jackson Jr. 1 AST),"[1627752, 1641748]",1610612749.0,MIL,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Left Center,,,,,,Made,6.0,24.47,,,,,,,A. Jackson Jr.,1641748.0,1.0,,,
19,PT10M25.00S,2024-11-10T20:43:21.0Z,1,REGULAR,3pt,Jump Shot,[],1628369,67.88764783180025,31.372549019607842,1610612738,8,2,2024-11-10T20:43:27Z,190000,False,-93.0,249.0,1,right,MISS J. Tatum 26' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.62,,,,,,,,,,,,
20,PT10M22.00S,2024-11-10T20:43:24.0Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,8,2,2024-11-10T20:43:27Z,200000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,19.0,2.0,2.0,0.0,,,,,,
21,PT10M16.00S,2024-11-10T20:43:30.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203507,7.703679369250986,50.0,1610612749,10,2,2024-11-10T20:43:35Z,210000,False,0.0,20.0,1,left,G. Antetokounmpo driving Layup (4 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,1.99,,,,,,,,,,,,
22,PT10M08.00S,2024-11-10T20:43:38.8Z,1,REGULAR,3pt,Jump Shot,[],201143,66.5735873850197,46.32352941176471,1610612738,10,2,2024-11-10T20:43:43Z,220000,False,-18.0,262.0,1,right,MISS A. Horford 26' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Center,,,,,,Missed,,26.23,,,,,,,,,,,,
23,PT10M05.00S,2024-11-10T20:43:41.8Z,1,REGULAR,rebound,defensive,[],1627752,,,1610612749,10,2,2024-11-10T20:43:43Z,230000,False,,,0,,T. Prince REBOUND (Off:0 Def:1),[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Center,,,,,,,,,,,22.0,1.0,1.0,0.0,,,,,,
24,PT09M56.00S,2024-11-10T20:43:50.7Z,1,REGULAR,3pt,Jump Shot,[],203507,31.882391590013142,71.32352941176471,1610612749,13,2,2024-11-10T20:44:01Z,240000,False,-107.0,247.0,1,left,G. Antetokounmpo 26' 3PT pullup (7 PTS),[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,,,,,,Made,7.0,26.92,,,,,,,,,,,,
25,PT09M47.00S,2024-11-10T20:44:00.2Z,1,REGULAR,3pt,Jump Shot,[],201143,74.45795006570303,89.95098039215686,1610612738,13,2,2024-11-10T20:44:04Z,250000,False,200.0,188.0,1,right,MISS A. Horford 27' 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,27.41,,,,,,,,,,,,
26,PT09M44.00S,2024-11-10T20:44:03.1Z,1,REGULAR,rebound,defensive,[],1627752,,,1610612749,13,2,2024-11-10T20:44:03Z,260000,False,,,0,,T. Prince REBOUND (Off:0 Def:2),[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,25.0,2.0,2.0,0.0,,,,,,
27,PT09M39.00S,2024-11-10T20:44:07.9Z,1,REGULAR,3pt,Jump Shot,[],201572,11.12023653088042,96.32352941176471,1610612749,16,2,2024-11-10T20:44:24Z,270000,False,-232.0,52.0,1,left,B. Lopez 3PT  (3 PTS) (D. Lillard 1 AST),"[201572, 203081]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Left Corner 3,24+ Left,,,,,,Made,3.0,23.74,,,,,,,D. Lillard,203081.0,1.0,,,
29,PT09M38.00S,2024-11-10T20:44:25.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,16,2,2024-11-10T20:44:25Z,290000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,PT09M23.00S,2024-11-10T20:47:19.9Z,1,REGULAR,3pt,Jump Shot,[],1627759,88.38699080157687,2.450980392156863,1610612738,16,5,2024-11-10T20:47:26Z,300000,False,-238.0,57.0,1,right,J. Brown 24' 3PT  (3 PTS) (J. Tatum 1 AST),"[1627759, 1628369]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Left Corner 3,24+ Left,,,,,,Made,3.0,24.44,,,,,,,J. Tatum,1628369.0,1.0,,,
33,PT09M04.00S,2024-11-10T20:47:52.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1641748,11.645860709592641,59.80392156862745,1610612749,16,5,2024-11-10T20:48:01Z,330000,False,-49.0,57.0,1,left,MISS A. Jackson Jr. 7' Hook,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,7.52,,,,,,,,,,,,
34,PT09M01.00S,2024-11-10T20:47:55.1Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,16,5,2024-11-10T20:48:01Z,340000,False,,,0,,J. Tatum REBOUND (Off:0 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,33.0,1.0,1.0,0.0,,,,,,
35,PT08M55.00S,2024-11-10T20:48:00.8Z,1,REGULAR,3pt,Jump Shot,[],201950,85.15111695137976,95.36611519607843,1610612738,16,5,2024-11-10T20:48:09Z,350000,False,227.0,87.0,1,right,MISS J. Holiday 24' step back 3PT,[201950],1610612738.0,BOS,step back,,,Holiday,J. Holiday,,,,,Right Corner 3,24+ Right,,,,,,Missed,,24.29,,,,,,,,,,,,
36,PT08M51.00S,2024-11-10T20:48:04.8Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,16,5,2024-11-10T20:48:09Z,360000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:3),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Right Corner 3,24+ Right,,,,,,,,,,,35.0,3.0,3.0,0.0,,,,,,
37,PT08M38.00S,2024-11-10T20:48:18.0Z,1,REGULAR,3pt,Jump Shot,[],203081,26.49474375821288,9.803921568627452,1610612749,16,5,2024-11-10T20:48:23Z,370000,False,201.0,197.0,1,left,MISS D. Lillard 28' 3PT,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,28.12,,,,,,,,,,,,
38,PT08M34.00S,2024-11-10T20:48:22.0Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,16,5,2024-11-10T20:48:23Z,380000,False,,,0,,A. Horford REBOUND (Off:0 Def:1),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,37.0,1.0,1.0,0.0,,,,,,
39,PT08M19.00S,2024-11-10T20:48:40.3Z,1,REGULAR,foul,personal,['2freethrow'],201572,,,1610612738,16,5,2024-11-10T20:49:15Z,390000,False,,,0,,B. Lopez shooting personal FOUL (1 PF) (Brown 2 FT),"[201572, 1627759]",1610612749.0,MIL,shooting,,,Lopez,B. Lopez,,,,,Mid-Range,16-24 Right Center,1627541.0,1.0,0.0,Brown,1627759.0,,,,,,,,,,,,,,,
41,PT08M19.00S,2024-11-10T20:49:16.9Z,1,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,16,6,2024-11-10T20:49:16Z,410000,False,,,0,,J. Brown Free Throw 1 of 2 (4 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
42,PT08M19.00S,2024-11-10T20:49:41.0Z,1,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,16,7,2024-11-10T20:49:41Z,420000,False,,,0,,J. Brown Free Throw 2 of 2 (5 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
43,PT08M05.00S,2024-11-10T20:49:55.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,6.915243101182654,49.01960784313725,1610612749,18,7,2024-11-10T20:50:00Z,430000,False,5.0,13.0,1,left,G. Antetokounmpo alley-oop DUNK (9 PTS) (B. Lopez 2 AST),"[203507, 201572]",1610612749.0,MIL,alley-oop,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,Made,9.0,1.34,,,,,,,B. Lopez,201572.0,2.0,,,
45,PT07M47.00S,2024-11-10T20:50:14.2Z,1,REGULAR,3pt,Jump Shot,[],201143,76.08409986859395,85.07199754901961,1610612738,18,10,2024-11-10T20:50:25Z,450000,False,175.0,172.0,1,right,A. Horford 24' 3PT  (3 PTS) (J. Holiday 1 AST),"[201143, 201950]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,,,,,,Made,3.0,24.59,,,,,,,J. Holiday,201950.0,1.0,,,
47,PT07M32.00S,2024-11-10T20:50:29.6Z,1,REGULAR,2pt,Jump Shot,[],203507,21.632720105124836,68.38235294117648,1610612749,20,10,2024-11-10T20:50:37Z,470000,False,-92.0,151.0,1,left,G. Antetokounmpo 17' pullup Jump Shot (11 PTS),[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Left Center,,,,,,Made,11.0,17.66,,,,,,,,,,,,
48,PT07M26.00S,2024-11-10T20:50:35.5Z,1,REGULAR,turnover,bad pass,[],1628369,,,1610612738,20,10,2024-11-10T20:50:42Z,480000,False,,,0,,J. Tatum bad pass TURNOVER (1 TO),"[1628369, 1627752]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,1.0,Prince,1627752.0
49,PT07M26.00S,2024-11-10T20:50:35.5Z,1,REGULAR,steal,,[],1627752,,,1610612749,20,10,2024-11-10T20:50:39Z,490000,False,,,0,,T. Prince STEAL (1 STL),[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
50,PT07M19.00S,2024-11-10T20:50:42.1Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627752,28.33442838370565,10.294117647058822,1610612749,23,10,2024-11-10T20:50:50Z,500000,False,199.0,214.0,1,left,T. Prince 29' 3PT running (9 PTS) (A. Jackson Jr. 2 AST),"[1627752, 1641748]",1610612749.0,MIL,running,,,Prince,T. Prince,,,,,Above the Break 3,24+ Right Center,,,,,,Made,9.0,29.17,,,,,,,A. Jackson Jr.,1641748.0,2.0,,,
52,PT07M08.00S,2024-11-10T20:50:53.5Z,1,REGULAR,3pt,Jump Shot,[],1628401,95.22010512483574,95.83333333333334,1610612738,23,13,2024-11-10T20:50:59Z,520000,False,229.0,-8.0,1,right,D. White 3PT  (3 PTS) (J. Brown 1 AST),"[1628401, 1627759]",1610612738.0,BOS,,,,White,D. White,,,,,Right Corner 3,24+ Right,,,,,,Made,3.0,22.93,,,,,,,J. Brown,1627759.0,1.0,,,
54,PT06M51.00S,2024-11-10T20:51:10.6Z,1,REGULAR,3pt,Jump Shot,[],203507,34.11629434954008,32.1078431372549,1610612749,23,13,2024-11-10T20:51:19Z,540000,False,89.0,268.0,1,left,MISS G. Antetokounmpo 28' 3PT,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,28.27,,,,,,,,,,,,
55,PT06M51.00S,2024-11-10T20:51:10.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612738,23,13,2024-11-10T20:51:19Z,550000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,54.0,,,,,,,,,
56,PT06M51.00S,2024-11-10T20:51:16.8Z,1,REGULAR,foul,personal,[],1641748,,,1610612738,23,13,2024-11-10T20:51:31Z,560000,False,,,0,,A. Jackson Jr. loose ball personal FOUL (1 PF),"[1641748, 1628369]",1610612749.0,MIL,loose ball,,,Jackson Jr.,A. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,204059.0,1.0,0.0,Tatum,1628369.0,,,,,,,,,,,,,,,
58,PT06M37.00S,2024-11-10T20:51:37.6Z,1,REGULAR,3pt,Jump Shot,[],201950,92.85479632063075,2.941176470588235,1610612738,23,13,2024-11-10T20:51:45Z,580000,False,-235.0,15.0,1,right,MISS J. Holiday 3PT,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.58,,,,,,,,,,,,
59,PT06M34.00S,2024-11-10T20:51:40.6Z,1,REGULAR,rebound,defensive,[],201572,,,1610612749,23,13,2024-11-10T20:51:45Z,590000,False,,,0,,B. Lopez REBOUND (Off:0 Def:1),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Left Corner 3,24+ Left,,,,,,,,,,,58.0,1.0,1.0,0.0,,,,,,
60,PT06M25.00S,2024-11-10T20:51:50.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203507,16.376478318002626,45.588235294117645,1610612749,25,13,2024-11-10T20:51:54Z,600000,False,22.0,101.0,1,left,G. Antetokounmpo 10' driving Hook (13 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,13.0,10.38,,,,,,,,,,,,
61,PT06M14.00S,2024-11-10T20:52:01.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,89.56964520367937,65.19607843137256,1610612738,25,13,2024-11-10T20:52:14Z,610000,False,76.0,46.0,1,right,MISS D. White 8' floating Shot,[1628401],1610612738.0,BOS,floating,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Missed,,8.86,,,,,,,,,,,,
62,PT06M08.00S,2024-11-10T20:52:07.0Z,1,REGULAR,rebound,defensive,[],1627752,,,1610612749,25,13,2024-11-10T20:52:14Z,620000,False,,,0,,T. Prince REBOUND (Off:0 Def:3),[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,61.0,3.0,3.0,0.0,,,,,,
63,PT06M06.00S,2024-11-10T20:52:11.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203507,9.149145860709593,47.05882352941176,1610612749,25,13,2024-11-10T20:54:09Z,630000,False,15.0,34.0,1,left,MISS G. Antetokounmpo driving finger roll Layup,[203507],1610612749.0,MIL,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.66,,,,,,,,,,,,
64,PT06M05.00S,2024-11-10T20:52:12.2Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,25,13,2024-11-10T20:54:09Z,640000,False,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,63.0,2.0,2.0,0.0,,,,,,
65,PT05M56.00S,2024-11-10T20:52:19.6Z,1,REGULAR,3pt,Jump Shot,[],201950,95.0886990801577,96.32352941176471,1610612738,25,16,2024-11-10T20:52:36Z,650000,False,232.0,-6.0,1,right,J. Holiday 3PT  (5 PTS) (D. White 1 AST),"[201950, 1628401]",1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Right Corner 3,24+ Right,,,,,,Made,5.0,23.17,,,,,,,D. White,1628401.0,1.0,,,
67,PT05M56.00S,2024-11-10T20:52:28.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,25,16,2024-11-10T20:52:28Z,670000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M56.00S,2024-11-10T20:54:41.5Z,1,REGULAR,substitution,out,[],1627759,,,1610612749,25,16,2024-11-10T20:55:13Z,680000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M56.00S,2024-11-10T20:54:41.5Z,1,REGULAR,substitution,out,[],1628401,,,1610612749,25,16,2024-11-10T20:55:13Z,690000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M56.00S,2024-11-10T20:54:41.5Z,1,REGULAR,substitution,in,[],1630202,,,1610612749,25,16,2024-11-10T20:55:13Z,700000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M56.00S,2024-11-10T20:54:41.5Z,1,REGULAR,substitution,in,[],1630573,,,1610612749,25,16,2024-11-10T20:55:13Z,710000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M40.00S,2024-11-10T20:55:35.1Z,1,REGULAR,2pt,Jump Shot,[],203081,19.793035479632064,26.96078431372549,1610612749,25,16,2024-11-10T20:55:44Z,720000,False,115.0,134.0,1,left,MISS D. Lillard 17' step back Shot,[203081],1610612749.0,MIL,step back,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,17.64,,,,,,,,,,,,
73,PT05M37.00S,2024-11-10T20:55:38.1Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,25,16,2024-11-10T20:55:44Z,730000,False,,,0,,J. Tatum REBOUND (Off:0 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,72.0,3.0,3.0,0.0,,,,,,
74,PT05M34.00S,2024-11-10T20:55:41.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628369,68.41327201051249,70.09803921568627,1610612738,25,16,2024-11-10T20:56:23Z,740000,False,100.0,244.0,1,right,MISS J. Tatum 26' running pullup 3PT,[1628369],1610612738.0,BOS,running pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.43,,,,,,,,,,,,
75,PT05M34.00S,2024-11-10T20:55:41.8Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,25,16,2024-11-10T20:56:23Z,750000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,74.0,4.0,4.0,0.0,,,,,,
76,PT05M27.00S,2024-11-10T20:55:51.6Z,1,REGULAR,foul,personal,[],1628369,,,1610612749,25,16,2024-11-10T20:55:57Z,760000,False,,,0,,J. Tatum personal FOUL (2 PF),"[1628369, 203081]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,200833.0,2.0,0.0,Lillard,203081.0,,,,,,,,,,,,,,,
78,PT05M27.00S,2024-11-10T20:56:03.7Z,1,REGULAR,substitution,out,[],201572,,,1610612749,25,16,2024-11-10T20:56:15Z,780000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M27.00S,2024-11-10T20:56:03.7Z,1,REGULAR,substitution,in,[],1626171,,,1610612749,25,16,2024-11-10T20:56:15Z,790000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M18.00S,2024-11-10T20:56:22.7Z,1,REGULAR,3pt,Jump Shot,[],1641748,25.18068331143233,7.8431372549019605,1610612749,25,16,2024-11-10T20:56:28Z,800000,False,211.0,184.0,1,left,MISS A. Jackson Jr. 27' 3PT,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,27.99,,,,,,,,,,,,
81,PT05M15.00S,2024-11-10T20:56:25.7Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,25,16,2024-11-10T20:56:28Z,810000,False,,,0,,J. Tatum REBOUND (Off:0 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,80.0,4.0,4.0,0.0,,,,,,
82,PT05M10.00S,2024-11-10T20:56:32.0Z,1,REGULAR,3pt,Jump Shot,[],1630573,95.0886990801577,3.1862745098039214,1610612738,25,19,2024-11-10T20:57:06Z,820000,False,-234.0,-6.0,1,right,S. Hauser 3PT  (3 PTS) (P. Pritchard 1 AST),"[1630573, 1630202]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Left Corner 3,24+ Left,,,,,,Made,3.0,23.42,,,,,,,P. Pritchard,1630202.0,1.0,,,
83,PT04M54.00S,2024-11-10T20:56:52.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,6.783837056504599,50.49019607843137,1610612749,27,19,2024-11-10T20:56:57Z,830000,False,-2.0,11.0,1,left,G. Antetokounmpo alley-oop DUNK (15 PTS) (D. Lillard 2 AST),"[203507, 203081]",1610612749.0,MIL,alley-oop,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,Made,15.0,1.16,,,,,,,D. Lillard,203081.0,2.0,,,
