actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,shotActionNumber,officialId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
88,PT05M02.00S,2024-12-27T01:24:32.7Z,1,REGULAR,substitution,out,[],203114,,,1610612751,17,20,2024-12-27T01:24:47Z,880000,False,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M02.00S,2024-12-27T01:24:32.7Z,1,REGULAR,substitution,out,[],1627732,,,1610612751,17,20,2024-12-27T01:24:47Z,890000,False,,,0,,SUB out: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M02.00S,2024-12-27T01:24:32.7Z,1,REGULAR,substitution,out,[],1629651,,,1610612751,17,20,2024-12-27T01:24:47Z,900000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M02.00S,2024-12-27T01:24:32.7Z,1,REGULAR,substitution,in,[],1631260,,,1610612751,17,20,2024-12-27T01:24:47Z,910000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M02.00S,2024-12-27T01:24:32.7Z,1,REGULAR,substitution,in,[],1627752,,,1610612751,17,20,2024-12-27T01:24:47Z,920000,False,,,0,,SUB in: T. Prince,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M02.00S,2024-12-27T01:24:32.7Z,1,REGULAR,substitution,in,[],1630549,,,1610612751,17,20,2024-12-27T01:24:47Z,930000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M02.00S,2024-12-27T01:24:32.7Z,1,REGULAR,substitution,in,[],1629003,,,1610612751,17,20,2024-12-27T01:24:47Z,940000,False,,,0,,SUB in: S. Milton,[1629003],1610612751.0,BKN,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M02.00S,2024-12-27T01:25:12.5Z,1,REGULAR,freethrow,1 of 1,[],1629661,,,1610612751,17,21,2024-12-27T01:25:12Z,950000,False,,,0,,C. Johnson Free Throw 1 of 1 (6 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
96,PT04M45.00S,2024-12-27T01:25:32.8Z,1,REGULAR,foul,personal,['2freethrow'],1630592,,,1610612749,17,21,2024-12-27T01:25:43Z,960000,False,,,0,,J. Wilson shooting personal FOUL (1 PF) (Prince 2 FT),"[1630592, 1627752]",1610612751.0,BKN,shooting,,,Wilson,J. Wilson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1627529.0,,,,1.0,0.0,Prince,1627752.0
98,PT04M45.00S,2024-12-27T01:25:59.9Z,1,REGULAR,freethrow,1 of 2,[],1627752,,,1610612749,17,21,2024-12-27T01:26:21Z,980000,False,,,0,,MISS T. Prince Free Throw 1 of 2,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
99,PT04M45.00S,2024-12-27T01:25:59.9Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612749,17,21,2024-12-27T01:26:21Z,990000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,98.0,,,,,,,,
100,PT04M45.00S,2024-12-27T01:25:59.9Z,1,REGULAR,freethrow,2 of 2,[],1627752,,,1610612749,17,21,2024-12-27T01:26:21Z,1000000,False,,,0,,MISS T. Prince Free Throw 2 of 2,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
101,PT04M43.00S,2024-12-27T01:26:01.9Z,1,REGULAR,rebound,offensive,[],1631260,,,1610612749,17,21,2024-12-27T01:26:21Z,1010000,False,,,0,,A. Green REBOUND (Off:1 Def:0),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,100.0,,1.0,0.0,1.0,,,,
102,PT04M38.00S,2024-12-27T01:26:23.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631157,26.62614980289093,79.65686274509804,1610612749,17,21,2024-12-27T01:26:34Z,1020000,False,-148.0,198.0,1,left,MISS R. Rollins 24' 3PT,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Left Center,24.72,Missed,,,,,,,,,,,,,,,,,,
103,PT04M36.00S,2024-12-27T01:26:25.3Z,1,REGULAR,rebound,offensive,[],1641748,,,1610612749,17,21,2024-12-27T01:26:34Z,1030000,False,,,0,,A. Jackson Jr. REBOUND (Off:1 Def:0),[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,102.0,,1.0,0.0,1.0,,,,
104,PT04M36.00S,2024-12-27T01:26:29.8Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1641748,5.590000152587891,50.0,1610612749,19,21,2024-12-27T01:26:40Z,1040000,False,0.0,0.0,1,left,A. Jackson Jr. tip DUNK (4 PTS),[1641748],1610612749.0,MIL,tip,,,Jackson Jr.,A. Jackson Jr.,,,,,Restricted Area,0-8 Center,0.0,Made,4.0,,,,,,,,,,,,,,,,,
105,PT04M36.00S,2024-12-27T01:26:37.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,19,21,2024-12-27T01:26:37Z,1050000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M36.00S,2024-12-27T01:28:30.3Z,1,REGULAR,substitution,out,[],1641748,,,1610612751,19,21,2024-12-27T01:29:33Z,1060000,False,,,0,,SUB out: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M36.00S,2024-12-27T01:28:30.3Z,1,REGULAR,substitution,out,[],1629661,,,1610612751,19,21,2024-12-27T01:29:33Z,1070000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M36.00S,2024-12-27T01:28:30.3Z,1,REGULAR,substitution,out,[],1641730,,,1610612751,19,21,2024-12-27T01:29:33Z,1080000,False,,,0,,SUB out: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M36.00S,2024-12-27T01:28:30.3Z,1,REGULAR,substitution,in,[],1629018,,,1610612751,19,21,2024-12-27T01:29:33Z,1090000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M36.00S,2024-12-27T01:28:30.3Z,1,REGULAR,substitution,in,[],1631213,,,1610612751,19,21,2024-12-27T01:29:33Z,1100000,False,,,0,,SUB in: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M36.00S,2024-12-27T01:28:30.3Z,1,REGULAR,substitution,in,[],1630553,,,1610612751,19,21,2024-12-27T01:29:33Z,1110000,False,,,0,,SUB in: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT04M19.00S,2024-12-27T01:29:49.1Z,1,REGULAR,3pt,Jump Shot,[],1630553,88.38699080157687,96.56862745098039,1610612751,19,21,2024-12-27T01:29:59Z,1120000,False,233.0,57.0,1,right,MISS K. Johnson 3PT,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Right Corner 3,24+ Right,23.96,Missed,,,,,,,,,,,,,,,,,,
113,PT04M16.00S,2024-12-27T01:29:52.0Z,1,REGULAR,rebound,offensive,[],1630549,,,1610612751,19,21,2024-12-27T01:29:52Z,1130000,False,,,0,,D. Sharpe REBOUND (Off:1 Def:0),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,112.0,,1.0,0.0,1.0,,,,
114,PT04M13.00S,2024-12-27T01:29:55.0Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630549,87.86136662286465,49.01960784313725,1610612751,19,21,2024-12-27T01:30:02Z,1140000,False,-5.0,62.0,1,right,MISS D. Sharpe 6' Hook,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,6.18,Missed,,,,,,,,,,,,,,,,,,
115,PT04M10.00S,2024-12-27T01:29:58.0Z,1,REGULAR,rebound,defensive,[],1627752,,,1610612749,19,21,2024-12-27T01:30:02Z,1150000,False,,,0,,T. Prince REBOUND (Off:0 Def:1),[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,114.0,,1.0,1.0,0.0,,,,
116,PT04M01.00S,2024-12-27T01:30:07.0Z,1,REGULAR,3pt,Jump Shot,[],1626171,32.670827858081466,42.15686274509804,1610612749,19,21,2024-12-27T01:30:11Z,1160000,False,39.0,255.0,1,left,MISS B. Portis 25' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Center,25.76,Missed,,,,,,,,,,,,,,,,,,
117,PT03M57.00S,2024-12-27T01:30:11.0Z,1,REGULAR,rebound,defensive,[],1630549,,,1610612751,19,21,2024-12-27T01:30:11Z,1170000,False,,,0,,D. Sharpe REBOUND (Off:1 Def:1),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,116.0,,2.0,1.0,1.0,,,,
118,PT03M53.00S,2024-12-27T01:30:14.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630553,91.93495400788436,5.392156862745098,1610612751,19,21,2024-12-27T01:30:24Z,1180000,False,-223.0,23.0,1,right,MISS K. Johnson running 3PT,[1630553],1610612751.0,BKN,running,,,Johnson,K. Johnson,,,,,Left Corner 3,24+ Left,22.42,Missed,,,,,,,,,,,,,,,,,,
119,PT03M53.00S,2024-12-27T01:30:14.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612749,19,21,2024-12-27T01:30:24Z,1190000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,118.0,,,,,,,,
121,PT03M44.00S,2024-12-27T01:30:33.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626171,6.915243101182654,50.0,1610612749,21,21,2024-12-27T01:30:38Z,1210000,False,0.0,13.0,1,left,B. Portis cutting DUNK (6 PTS) (R. Rollins 2 AST),"[1626171, 1631157]",1610612749.0,MIL,cutting,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,1.25,Made,6.0,R. Rollins,1631157.0,2.0,,,,,,,,,,,,,,
123,PT03M22.00S,2024-12-27T01:30:54.6Z,1,REGULAR,3pt,Jump Shot,[],1631213,89.43823915900131,2.941176470588235,1610612751,21,21,2024-12-27T01:31:00Z,1230000,False,-235.0,47.0,1,right,MISS T. Martin 3PT,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Left Corner 3,24+ Left,23.99,Missed,,,,,,,,,,,,,,,,,,
124,PT03M18.00S,2024-12-27T01:30:58.6Z,1,REGULAR,rebound,defensive,[],1627752,,,1610612749,21,21,2024-12-27T01:31:00Z,1240000,False,,,0,,T. Prince REBOUND (Off:0 Def:2),[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,123.0,,2.0,2.0,0.0,,,,
125,PT03M08.00S,2024-12-27T01:31:09.6Z,1,REGULAR,turnover,bad pass,[],1629018,,,1610612749,21,21,2024-12-27T01:31:20Z,1250000,False,,,0,,G. Trent Jr. bad pass TURNOVER (1 TO),"[1629018, 1630549]",1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,Sharpe,1630549.0,,,,,,,,,,,
126,PT03M08.00S,2024-12-27T01:31:09.6Z,1,REGULAR,steal,,[],1630549,,,1610612751,21,21,2024-12-27T01:31:42Z,1260000,False,,,0,,D. Sharpe STEAL (1 STL),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
127,PT03M04.00S,2024-12-27T01:31:18.0Z,1,REGULAR,foul,personal,['2freethrow'],1627752,,,1610612751,21,21,2024-12-27T01:31:31Z,1270000,False,,,0,,T. Prince shooting personal FOUL (1 PF) (Martin 2 FT),"[1627752, 1631213]",1610612749.0,MIL,shooting,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627529.0,,,,1.0,0.0,Martin,1631213.0
129,PT03M04.00S,2024-12-27T01:31:44.1Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1631213,,,1610612751,21,22,2024-12-27T01:31:44Z,1290000,False,,,0,,T. Martin Free Throw 1 of 2 (1 PTS),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
130,PT03M04.00S,2024-12-27T01:31:47.7Z,1,REGULAR,substitution,out,[],1631157,,,1610612751,21,22,2024-12-27T01:31:52Z,1300000,False,,,0,,SUB out: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT03M04.00S,2024-12-27T01:31:47.7Z,1,REGULAR,substitution,in,[],1626153,,,1610612751,21,22,2024-12-27T01:31:52Z,1310000,False,,,0,,SUB in: D. Wright,[1626153],1610612749.0,MIL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT03M04.00S,2024-12-27T01:32:10.4Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1631213,,,1610612751,21,23,2024-12-27T01:32:10Z,1320000,False,,,0,,T. Martin Free Throw 2 of 2 (2 PTS),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
133,PT02M52.00S,2024-12-27T01:32:23.3Z,1,REGULAR,3pt,Jump Shot,[],1627752,11.645860709592641,4.6568627450980395,1610612749,21,23,2024-12-27T01:32:32Z,1330000,False,227.0,57.0,1,left,MISS T. Prince 3PT,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,Right Corner 3,24+ Right,23.38,Missed,,,,,,,,,,,,,,,,,,
134,PT02M47.00S,2024-12-27T01:32:28.3Z,1,REGULAR,rebound,defensive,[],1630553,,,1610612751,21,23,2024-12-27T01:32:32Z,1340000,False,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,133.0,,1.0,1.0,0.0,,,,
135,PT02M38.00S,2024-12-27T01:32:37.7Z,1,REGULAR,3pt,Jump Shot,[],1630592,90.48948751642575,94.36274509803921,1610612751,21,23,2024-12-27T01:32:44Z,1350000,False,222.0,37.0,1,right,MISS J. Wilson 3PT,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Right Corner 3,24+ Right,22.48,Missed,,,,,,,,,,,,,,,,,,
136,PT02M34.00S,2024-12-27T01:32:41.7Z,1,REGULAR,rebound,defensive,[],1629018,,,1610612749,21,23,2024-12-27T01:32:44Z,1360000,False,,,0,,G. Trent Jr. REBOUND (Off:0 Def:1),[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,135.0,,1.0,1.0,0.0,,,,
137,PT02M25.00S,2024-12-27T01:32:50.0Z,1,REGULAR,2pt,Jump Shot,[],1629018,23.127463863337713,26.98376225490196,1610612749,23,23,2024-12-27T01:32:59Z,1370000,False,115.0,165.0,1,left,G. Trent Jr. 20' step back Jump Shot (2 PTS),[1629018],1610612749.0,MIL,step back,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,16-24 Right Center,20.11,Made,2.0,,,,,,,,,,,,,,,,,
138,PT02M12.00S,2024-12-27T01:33:05.5Z,1,REGULAR,turnover,palming,[],1631213,,,1610612751,23,23,2024-12-27T01:33:13Z,1380000,False,,,0,,T. Martin palming TURNOVER (1 TO),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Mid-Range,16-24 Center,,,,,,,1.0,,,,,,202007.0,,,,,,,
139,PT01M55.00S,2024-12-27T01:33:37.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631260,31.35676741130092,38.23529411764706,1610612749,23,23,2024-12-27T01:37:01Z,1390000,False,59.0,242.0,1,left,MISS A. Green 24' pullup 3PT,[1631260],1610612749.0,MIL,pullup,,,Green,A. Green,,,,,Above the Break 3,24+ Center,24.93,Missed,,,,,,,,,,,,,,,,,,
140,PT01M52.00S,2024-12-27T01:33:40.5Z,1,REGULAR,rebound,defensive,[],1631213,,,1610612751,23,23,2024-12-27T01:33:46Z,1400000,False,,,0,,T. Martin REBOUND (Off:0 Def:1),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,139.0,,1.0,1.0,0.0,,,,
141,PT01M37.00S,2024-12-27T01:33:56.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630592,91.80354796320631,61.51960784313726,1610612751,23,23,2024-12-27T01:34:04Z,1410000,False,58.0,25.0,1,right,MISS J. Wilson 6' driving floating bank Shot,[1630592],1610612751.0,BKN,driving floating bank,,,Wilson,J. Wilson,,,,,In The Paint (Non-RA),0-8 Center,6.26,Missed,,,,,,,,,,,,,,,,,,
142,PT01M34.00S,2024-12-27T01:33:59.1Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,23,23,2024-12-27T01:34:04Z,1420000,False,,,0,,B. Portis REBOUND (Off:0 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,141.0,,3.0,3.0,0.0,,,,
144,PT01M26.00S,2024-12-27T01:34:21.2Z,1,REGULAR,foul,offensive,[],1626171,,,1610612749,23,23,2024-12-27T01:34:33Z,1440000,False,,,0,,B. Portis off-the-ball offensive FOUL (1 PF),"[1626171, 1631213]",1610612749.0,MIL,off-the-ball,,,Portis,B. Portis,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,1830.0,,,,1.0,0.0,Martin,1631213.0
146,PT01M26.00S,2024-12-27T01:34:21.2Z,1,REGULAR,turnover,offensive foul,[],1626171,,,1610612749,23,23,2024-12-27T01:34:21Z,1460000,False,,,0,,B. Portis offensive foul TURNOVER (3 TO),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,8-16 Center,,,,,,,3.0,,,,,,1830.0,,,,,,,
147,PT01M08.00S,2024-12-27T01:34:53.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629003,83.26215505913272,56.86274509803921,1610612751,23,23,2024-12-27T01:36:57Z,1470000,False,34.0,105.0,1,right,MISS S. Milton 11' pullup Shot,[1629003],1610612751.0,BKN,pullup,,,Milton,S. Milton,,,,,In The Paint (Non-RA),8-16 Center,11.03,Missed,,,,,,,,,,,,,,,,,,
148,PT01M07.00S,2024-12-27T01:34:54.0Z,1,REGULAR,rebound,offensive,[],1630549,,,1610612751,23,23,2024-12-27T01:36:57Z,1480000,False,,,0,,D. Sharpe REBOUND (Off:2 Def:1),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,147.0,,3.0,1.0,2.0,,,,
149,PT01M06.00S,2024-12-27T01:34:58.2Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630549,94.40999984741211,50.0,1610612751,23,23,2024-12-27T01:37:11Z,1490000,False,0.0,0.0,1,right,MISS D. Sharpe tip Layup,[1630549],1610612751.0,BKN,tip,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
150,PT01M05.00S,2024-12-27T01:34:59.2Z,1,REGULAR,rebound,defensive,[],1631260,,,1610612749,23,23,2024-12-27T01:37:11Z,1500000,False,,,0,,A. Green REBOUND (Off:1 Def:1),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,149.0,,2.0,1.0,1.0,,,,
151,PT00M51.90S,2024-12-27T01:35:08.9Z,1,REGULAR,3pt,Jump Shot,[],1627752,4.5499342969776615,95.34313725490196,1610612749,23,23,2024-12-27T01:35:13Z,1510000,False,-227.0,-10.0,1,left,MISS T. Prince 3PT,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,Left Corner 3,24+ Left,22.69,Missed,,,,,,,,,,,,,,,,,,
152,PT00M48.90S,2024-12-27T01:35:12.0Z,1,REGULAR,rebound,defensive,[],1631213,,,1610612751,23,23,2024-12-27T01:35:12Z,1520000,False,,,0,,T. Martin REBOUND (Off:0 Def:2),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,151.0,,2.0,2.0,0.0,,,,
153,PT00M33.20S,2024-12-27T01:35:30.0Z,1,REGULAR,foul,personal,['2freethrow'],1631260,,,1610612751,23,23,2024-12-27T01:35:38Z,1530000,False,,,0,,A. Green shooting personal FOUL (1 PF) (Milton 2 FT),"[1631260, 1629003]",1610612749.0,MIL,shooting,,,Green,A. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202007.0,,,,1.0,0.0,Milton,1629003.0
155,PT00M33.20S,2024-12-27T01:36:01.4Z,1,REGULAR,freethrow,1 of 2,[],1629003,,,1610612751,23,24,2024-12-27T01:36:01Z,1550000,False,,,0,,S. Milton Free Throw 1 of 2 (1 PTS),[1629003],1610612751.0,BKN,,,,Milton,S. Milton,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
156,PT00M33.20S,2024-12-27T01:36:02.9Z,1,REGULAR,substitution,out,[],1630553,,,1610612751,23,24,2024-12-27T01:36:06Z,1560000,False,,,0,,SUB out: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT00M33.20S,2024-12-27T01:36:02.9Z,1,REGULAR,substitution,in,[],1641736,,,1610612751,23,24,2024-12-27T01:36:06Z,1570000,False,,,0,,SUB in: R. Beekman,[1641736],1610612751.0,BKN,,,,Beekman,R. Beekman,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT00M33.20S,2024-12-27T01:36:21.0Z,1,REGULAR,freethrow,2 of 2,[],1629003,,,1610612751,23,25,2024-12-27T01:36:21Z,1580000,False,,,0,,S. Milton Free Throw 2 of 2 (2 PTS),[1629003],1610612751.0,BKN,,,,Milton,S. Milton,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
159,PT00M17.10S,2024-12-27T01:36:38.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629018,16.63929040735874,46.568627450980394,1610612749,25,25,2024-12-27T01:36:43Z,1590000,False,17.0,104.0,1,left,G. Trent Jr. 10' turnaround fadeaway Jump Shot (4 PTS),[1629018],1610612749.0,MIL,turnaround fadeaway,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),8-16 Center,10.53,Made,4.0,,,,,,,,,,,,,,,,,
160,PT00M05.20S,2024-12-27T01:36:54.8Z,1,REGULAR,3pt,Jump Shot,[],1629003,69.72733245729303,69.36274509803921,1610612751,25,25,2024-12-27T01:37:25Z,1600000,False,97.0,232.0,1,right,MISS S. Milton 25' 3PT,[1629003],1610612751.0,BKN,,,,Milton,S. Milton,,,,,Above the Break 3,24+ Right Center,25.15,Missed,,,,,,,,,,,,,,,,,,
161,PT00M01.70S,2024-12-27T01:36:58.3Z,1,REGULAR,rebound,offensive,[],1629003,,,1610612751,25,25,2024-12-27T01:36:58Z,1610000,False,,,0,,S. Milton REBOUND (Off:1 Def:0),[1629003],1610612751.0,BKN,,,,Milton,S. Milton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,160.0,,1.0,0.0,1.0,,,,
162,PT00M00.10S,2024-12-27T01:37:00.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629003,79.9154073587385,64.23866421568627,1610612751,25,27,2024-12-27T01:37:38Z,1620000,False,71.0,136.0,1,right,S. Milton 15' Jump Shot (4 PTS),[1629003],1610612751.0,BKN,,,,Milton,S. Milton,,,,,In The Paint (Non-RA),8-16 Center,15.38,Made,4.0,,,,,,,,,,,,,,,,,
163,PT00M00.00S,2024-12-27T01:37:21.9Z,1,REGULAR,period,end,[],0,,,1610612749,25,27,2024-12-27T01:37:21Z,1630000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2024-12-27T01:38:52.5Z,2,REGULAR,substitution,out,['startperiod'],1626171,,,1610612749,25,27,2024-12-27T01:39:58Z,1640000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2024-12-27T01:38:52.5Z,2,REGULAR,substitution,out,['startperiod'],1630549,,,1610612749,25,27,2024-12-27T01:39:58Z,1650000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2024-12-27T01:38:52.5Z,2,REGULAR,substitution,out,['startperiod'],1641736,,,1610612749,25,27,2024-12-27T01:39:58Z,1660000,False,,,0,,SUB out: R. Beekman,[1641736],1610612751.0,BKN,,,,Beekman,R. Beekman,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2024-12-27T01:38:52.5Z,2,REGULAR,substitution,in,['startperiod'],201572,,,1610612749,25,27,2024-12-27T01:39:58Z,1670000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
