actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-04-13T17:12:55.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-04-13T17:12:55Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2025-04-13T17:13:00.2Z,1,REGULAR,jumpball,recovered,[],1631250,,,1610612749,0,0,2025-04-13T17:13:00Z,40000,False,,,0,,Jump Ball P. Nance vs. J. Duren: Tip to P. Nance,"[1631250, 1631250, 1631105]",1610612749.0,MIL,startperiod,P. Nance,1631250.0,Nance,P. Nance,Nance,1631250.0,Duren,1631105.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M39.00S,2025-04-13T17:13:15.2Z,1,REGULAR,turnover,bad pass,[],1631250,,,1610612749,0,0,2025-04-13T17:13:21Z,70000,False,,,0,,P. Nance bad pass TURNOVER (1 TO),"[1631250, 202699]",1610612749.0,MIL,,,,Nance,P. Nance,,,,,In The Paint (Non-RA),8-16 Center,1.0,Harris,202699.0,,,,,,,,,,,,,,,,,
8,PT11M39.00S,2025-04-13T17:13:15.2Z,1,REGULAR,steal,,[],202699,,,1610612765,0,0,2025-04-13T17:13:18Z,80000,False,,,0,,T. Harris STEAL (1 STL),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
9,PT11M33.00S,2025-04-13T17:13:21.4Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",203501,71.04139290407359,81.61764705882352,1610612765,0,0,2025-04-13T17:13:58Z,90000,False,158.0,220.0,1,right,MISS T. Hardaway Jr. 27' running pullup 3PT,[203501],1610612765.0,DET,running pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,,,,27.07,Missed,,,,,,,,,,,,,,,
10,PT11M31.00S,2025-04-13T17:13:23.4Z,1,REGULAR,rebound,defensive,[],1631260,,,1610612749,0,0,2025-04-13T17:13:27Z,100000,False,,,0,,A. Green REBOUND (Off:0 Def:1),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Right Center,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,,
11,PT11M23.00S,2025-04-13T17:13:32.3Z,1,REGULAR,3pt,Jump Shot,[],1631250,31.35676741130092,29.411764705882355,1610612749,0,0,2025-04-13T17:13:37Z,110000,False,103.0,242.0,1,left,MISS P. Nance 26' 3PT,[1631250],1610612749.0,MIL,,,,Nance,P. Nance,,,,,Above the Break 3,24+ Right Center,,,,26.32,Missed,,,,,,,,,,,,,,,
12,PT11M20.00S,2025-04-13T17:13:35.3Z,1,REGULAR,rebound,defensive,[],202699,,,1610612765,0,0,2025-04-13T17:13:37Z,120000,False,,,0,,T. Harris REBOUND (Off:0 Def:1),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,,
13,PT11M04.00S,2025-04-13T17:13:50.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1631105,84.83902759526939,49.01960784313725,1610612765,0,0,2025-04-13T17:13:58Z,130000,False,-5.0,90.0,1,right,MISS J. Duren 9' turnaround Hook,[1631105],1610612765.0,DET,turnaround,,,Duren,J. Duren,,,,,In The Paint (Non-RA),8-16 Center,,,,9.01,Missed,,,,,,,,,,,,,,,
14,PT11M01.00S,2025-04-13T17:13:53.5Z,1,REGULAR,rebound,defensive,[],1631250,,,1610612749,0,0,2025-04-13T17:13:58Z,140000,False,,,0,,P. Nance REBOUND (Off:0 Def:1),[1631250],1610612749.0,MIL,,,,Nance,P. Nance,,,,,In The Paint (Non-RA),8-16 Center,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,,
15,PT10M57.00S,2025-04-13T17:13:58.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631123,5.995400788436268,49.754901960784316,1610612749,2,0,2025-04-13T17:14:04Z,150000,False,1.0,4.0,1,left,J. Bouyea running Layup (2 PTS),[1631123],1610612749.0,MIL,running,,,Bouyea,J. Bouyea,,,,,Restricted Area,0-8 Center,,,,0.41,Made,,,,,2.0,,,,,,,,,,
16,PT10M45.00S,2025-04-13T17:14:09.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,92.72339027595268,51.9607843137255,1610612765,2,2,2025-04-13T17:14:14Z,160000,False,10.0,16.0,1,right,J. Duren driving Layup (2 PTS),[1631105],1610612765.0,DET,driving,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,1.87,Made,,,,,2.0,,,,,,,,,,
17,PT10M31.00S,2025-04-13T17:14:23.3Z,1,REGULAR,2pt,Jump Shot,[],1631260,18.610381077529567,15.686274509803921,1610612749,2,2,2025-04-13T17:14:28Z,170000,False,172.0,122.0,1,left,MISS A. Green 21' pullup Shot,[1631260],1610612749.0,MIL,pullup,,,Green,A. Green,,,,,Mid-Range,16-24 Right,,,,21.08,Missed,,,,,,,,,,,,,,,
18,PT10M28.00S,2025-04-13T17:14:26.3Z,1,REGULAR,rebound,defensive,[],202699,,,1610612765,2,2,2025-04-13T17:14:28Z,180000,False,,,0,,T. Harris REBOUND (Off:0 Def:2),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Mid-Range,16-24 Right,,,,,,17.0,2.0,2.0,0.0,,,,,,,,,,,
19,PT10M17.00S,2025-04-13T17:14:40.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641842,93.24901445466492,57.107843137254896,1610612765,2,4,2025-04-13T17:14:45Z,190000,False,36.0,11.0,1,right,R. Holland II driving Layup (2 PTS) (T. Harris 1 AST),"[1641842, 202699]",1610612765.0,DET,driving,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,,,,3.72,Made,,,,,2.0,T. Harris,202699.0,1.0,,,,,,,
21,PT10M17.00S,2025-04-13T17:14:44.7Z,1,REGULAR,foul,personal,['1freethrow'],1631250,,,1610612765,2,4,2025-04-13T17:14:56Z,210000,False,,,0,,P. Nance shooting personal FOUL (1 PF) (Holland II 1 FT),"[1631250, 1641842]",1610612749.0,MIL,shooting,,,Nance,P. Nance,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202037.0,1.0,0.0,Holland II,1641842.0,,
23,PT10M17.00S,2025-04-13T17:15:05.8Z,1,REGULAR,freethrow,1 of 1,[],1641842,,,1610612765,2,4,2025-04-13T17:15:09Z,230000,False,,,0,,MISS R. Holland II Free Throw 1 of 1,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
24,PT10M14.00S,2025-04-13T17:15:08.8Z,1,REGULAR,rebound,defensive,[],1626192,,,1610612749,2,4,2025-04-13T17:15:09Z,240000,False,,,0,,P. Connaughton REBOUND (Off:0 Def:1),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,23.0,1.0,1.0,0.0,,,,,,,,,,,
25,PT10M06.00S,2025-04-13T17:15:16.3Z,1,REGULAR,turnover,bad pass,[],1626192,,,1610612749,2,4,2025-04-13T17:15:25Z,250000,False,,,0,,P. Connaughton bad pass TURNOVER (1 TO),"[1626192, 202699]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Mid-Range,8-16 Left,1.0,Harris,202699.0,,,,,,,,,,,,,,,,,
26,PT10M06.00S,2025-04-13T17:15:16.3Z,1,REGULAR,steal,,[],202699,,,1610612765,2,4,2025-04-13T17:15:18Z,260000,False,,,0,,T. Harris STEAL (2 STL),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
27,PT10M02.00S,2025-04-13T17:15:24.1Z,1,REGULAR,turnover,out-of-bounds,[],202699,,,1610612765,2,4,2025-04-13T17:15:31Z,270000,False,,,0,,T. Harris lost ball out-of-bounds TURNOVER (1 TO),[202699],1610612765.0,DET,lost ball,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,1.0,,,,,,,,,,,,,1155.0,,,,,,
28,PT09M41.00S,2025-04-13T17:15:46.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626192,13.485545335085414,47.794117647058826,1610612749,4,4,2025-04-13T17:15:52Z,280000,False,11.0,74.0,1,left,P. Connaughton 7' pullup Jump Shot (2 PTS) (K. Kuzma 1 AST),"[1626192, 1628398]",1610612749.0,MIL,pullup,,,Connaughton,P. Connaughton,,,,,In The Paint (Non-RA),0-8 Center,,,,7.51,Made,,,,,2.0,K. Kuzma,1628398.0,1.0,,,,,,,
29,PT09M22.00S,2025-04-13T17:16:05.3Z,1,REGULAR,3pt,Jump Shot,[],1631204,64.73390275952694,66.66666666666666,1610612765,4,4,2025-04-13T17:16:21Z,290000,False,83.0,279.0,1,right,MISS M. Sasser 29' step back 3PT,[1631204],1610612765.0,DET,step back,,,Sasser,M. Sasser,,,,,Above the Break 3,24+ Center,,,,29.12,Missed,,,,,,,,,,,,,,,
