actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
21,PT10M36.00S,2025-03-16T00:13:00.1Z,1,REGULAR,2pt,Jump Shot,[],201572,91.59001314060447,20.366115196078432,1610612749,7,5,2025-03-16T00:15:50Z,200000,False,-148.0,27.0,1,right,B. Lopez 15' Jump Shot (2 PTS) (D. Lillard 1 AST),"[201572, 203081]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Mid-Range,8-16 Left,15.06,Made,,,,,,,,,,2.0,D. Lillard,203081.0,1.0,,,,,
23,PT10M16.00S,2025-03-16T00:13:15.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630174,12.565703022339028,48.28431372549019,1610612754,7,5,2025-03-16T00:13:21Z,220000,False,9.0,66.0,1,left,MISS A. Nesmith 6' driving Layup - blocked,"[1630174, 203507]",1610612754.0,IND,driving,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,6.62,Missed,,,,,,,,,,,,,,Antetokounmpo,203507.0,,,
24,PT10M16.00S,2025-03-16T00:13:15.3Z,1,REGULAR,block,,[],203507,,,1610612754,7,5,2025-03-16T00:13:19Z,230000,False,,,0,,G. Antetokounmpo BLOCK (1 BLK),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
25,PT10M15.00S,2025-03-16T00:13:16.3Z,1,REGULAR,rebound,defensive,[],1627752,,,1610612749,7,5,2025-03-16T00:16:44Z,240000,False,,,0,,T. Prince REBOUND (Off:0 Def:1),[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,In The Paint (Non-RA),0-8 Center,,,23.0,1.0,1.0,0.0,,,,,,,,,,,,,,
26,PT10M08.00S,2025-03-16T00:13:22.9Z,1,REGULAR,3pt,Jump Shot,[],203081,93.64323258869908,3.1862745098039214,1610612749,7,5,2025-03-16T00:13:33Z,250000,False,-234.0,7.0,1,right,MISS D. Lillard step back 3PT,[203081],1610612749.0,MIL,step back,,,Lillard,D. Lillard,,,,,Left Corner 3,24+ Left,23.42,Missed,,,,,,,,,,,,,,,,,,
27,PT10M04.00S,2025-03-16T00:13:26.4Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612754,7,5,2025-03-16T00:13:26Z,260000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:1),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Left Corner 3,24+ Left,,,26.0,1.0,1.0,0.0,,,,,,,,,,,,,,
28,PT10M00.00S,2025-03-16T00:13:30.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626167,23.73521681997372,10.294117647058822,1610612754,7,5,2025-03-16T00:13:39Z,270000,False,199.0,171.0,1,left,MISS M. Turner 26' running 3PT,[1626167],1610612754.0,IND,running,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,26.17,Missed,,,,,,,,,,,,,,,,,,
29,PT10M00.00S,2025-03-16T00:13:30.5Z,1,REGULAR,rebound,offensive,[],1627783,,,1610612754,7,5,2025-03-16T00:13:39Z,280000,False,,,0,,P. Siakam REBOUND (Off:1 Def:0),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,,,28.0,1.0,0.0,1.0,,,,,,,,,,,,,,
30,PT09M51.00S,2025-03-16T00:13:40.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626167,32.40801576872536,19.362745098039216,1610612754,7,5,2025-03-16T00:13:45Z,290000,False,153.0,252.0,1,left,MISS M. Turner 29' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,29.5,Missed,,,,,,,,,,,,,,,,,,
31,PT09M48.00S,2025-03-16T00:13:43.6Z,1,REGULAR,rebound,defensive,[],201572,,,1610612749,7,5,2025-03-16T00:18:08Z,300000,False,,,0,,B. Lopez REBOUND (Off:0 Def:1),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,,,30.0,1.0,1.0,0.0,,,,,,,,,,,,,,
32,PT09M33.00S,2025-03-16T00:13:59.7Z,1,REGULAR,2pt,Jump Shot,[],203507,76.60972404730617,36.29748774509804,1610612749,9,5,2025-03-16T00:18:42Z,310000,False,-69.0,167.0,1,right,G. Antetokounmpo 18' pullup Jump Shot (4 PTS),[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Left Center,18.09,Made,,,,,,,,,,4.0,,,,,,,,
33,PT09M18.00S,2025-03-16T00:14:12.9Z,1,REGULAR,3pt,Jump Shot,[],1626167,9.674770039421814,3.9215686274509802,1610612754,9,5,2025-03-16T00:14:17Z,320000,False,230.0,38.0,1,left,MISS M. Turner 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Right Corner 3,24+ Right,23.36,Missed,,,,,,,,,,,,,,,,,,
34,PT09M15.00S,2025-03-16T00:14:15.9Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,9,5,2025-03-16T00:19:11Z,330000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:1),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Right Corner 3,24+ Right,,,33.0,1.0,1.0,0.0,,,,,,,,,,,,,,
35,PT09M08.00S,2025-03-16T00:14:23.1Z,1,REGULAR,turnover,lost ball,[],203507,,,1610612749,9,5,2025-03-16T00:14:32Z,340000,False,,,0,,G. Antetokounmpo lost ball TURNOVER (1 TO),"[203507, 1629614]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,1.0,Nembhard,1629614.0
36,PT09M08.00S,2025-03-16T00:14:23.1Z,1,REGULAR,steal,,[],1629614,,,1610612754,9,5,2025-03-16T00:14:26Z,350000,False,,,0,,A. Nembhard STEAL (1 STL),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
37,PT09M03.00S,2025-03-16T00:14:31.3Z,1,REGULAR,foul,personal,['2freethrow'],203507,,,1610612754,9,5,2025-03-16T00:14:49Z,360000,False,,,0,,G. Antetokounmpo shooting personal FOUL (1 PF) (Turner 2 FT),"[203507, 1626167]",1610612749.0,MIL,shooting,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,1628954.0,1.0,0.0,Turner,1626167.0,,,,,,,,,
39,PT09M03.00S,2025-03-16T00:14:58.5Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1626167,,,1610612754,9,6,2025-03-16T00:14:58Z,380000,False,,,0,,M. Turner Free Throw 1 of 2 (3 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
40,PT09M03.00S,2025-03-16T00:15:14.0Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1626167,,,1610612754,9,7,2025-03-16T00:15:14Z,390000,False,,,0,,M. Turner Free Throw 2 of 2 (4 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
41,PT08M41.00S,2025-03-16T00:15:37.6Z,1,REGULAR,2pt,Jump Shot,[],203081,75.3777923784494,44.36274509803921,1610612749,9,7,2025-03-16T00:15:43Z,400000,False,-28.0,179.0,1,right,MISS D. Lillard 18' step back Shot,[203081],1610612749.0,MIL,step back,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Center,18.11,Missed,,,,,,,,,,,,,,,,,,
42,PT08M38.00S,2025-03-16T00:15:40.6Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612754,9,7,2025-03-16T00:15:43Z,410000,False,,,0,,P. Siakam REBOUND (Off:1 Def:1),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Center,,,41.0,2.0,1.0,1.0,,,,,,,,,,,,,,
43,PT08M29.00S,2025-03-16T00:15:49.8Z,1,REGULAR,3pt,Jump Shot,[],1627783,33.590670170827856,28.186274509803923,1610612754,9,7,2025-03-16T00:15:55Z,420000,False,109.0,263.0,1,left,MISS P. Siakam 28' 3PT,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,28.5,Missed,,,,,,,,,,,,,,,,,,
44,PT08M25.00S,2025-03-16T00:15:53.8Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,9,7,2025-03-16T00:15:55Z,430000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,,,43.0,2.0,2.0,0.0,,,,,,,,,,,,,,
46,PT08M14.00S,2025-03-16T00:16:20.8Z,1,REGULAR,2pt,Jump Shot,[],1628398,74.63863337713535,51.92631740196079,1610612749,11,7,2025-03-16T00:16:28Z,450000,False,10.0,186.0,1,right,K. Kuzma 18' pullup Jump Shot (2 PTS) (G. Antetokounmpo 1 AST),"[1628398, 203507]",1610612749.0,MIL,pullup,,,Kuzma,K. Kuzma,,,,,Mid-Range,16-24 Center,18.61,Made,,,,,,,,,,2.0,G. Antetokounmpo,203507.0,1.0,,,,,
48,PT08M02.00S,2025-03-16T00:16:33.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,18.478975032851512,46.32352941176471,1610612754,11,9,2025-03-16T00:22:25Z,470000,False,18.0,121.0,1,left,P. Siakam 12' turnaround fadeaway Jump Shot (2 PTS) (T. Haliburton 2 AST),"[1627783, 1630169]",1610612754.0,IND,turnaround fadeaway,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,12.26,Made,,,,,,,,,,2.0,T. Haliburton,1630169.0,2.0,,,,,
50,PT07M39.00S,2025-03-16T00:17:00.8Z,1,REGULAR,foul,offensive,[],201572,,,1610612749,11,9,2025-03-16T00:17:13Z,490000,False,,,0,,B. Lopez offensive FOUL (1 PF),"[201572, 1629614]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Mid-Range,8-16 Left,,,,,,,1628954.0,1.0,0.0,Nembhard,1629614.0,,,,,,,,,
52,PT07M39.00S,2025-03-16T00:17:00.8Z,1,REGULAR,turnover,offensive foul,[],201572,,,1610612749,11,9,2025-03-16T00:17:00Z,510000,False,,,0,,B. Lopez offensive foul TURNOVER (1 TO),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Mid-Range,8-16 Left,,,,,,,1628954.0,,,,,,,,,,,1.0,,
53,PT07M23.00S,2025-03-16T00:17:33.4Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630174,21.107095926412615,65.19607843137256,1610612754,11,9,2025-03-16T00:23:03Z,520000,False,-76.0,146.0,1,left,MISS A. Nesmith 16' driving floating Shot,[1630174],1610612754.0,IND,driving floating,,,Nesmith,A. Nesmith,,,,,Mid-Range,16-24 Left Center,16.45,Missed,,,,,,,,,,,,,,,,,,
54,PT07M22.00S,2025-03-16T00:17:34.4Z,1,REGULAR,rebound,defensive,[],203081,,,1610612749,11,9,2025-03-16T00:23:13Z,530000,False,,,0,,D. Lillard REBOUND (Off:0 Def:2),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Left Center,,,53.0,2.0,2.0,0.0,,,,,,,,,,,,,,
55,PT07M09.00S,2025-03-16T00:17:47.2Z,1,REGULAR,3pt,Jump Shot,[],1628398,84.57621550591328,3.6764705882352944,1610612749,11,9,2025-03-16T00:17:54Z,540000,False,-232.0,92.0,1,right,MISS K. Kuzma 24' 3PT,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left,24.94,Missed,,,,,,,,,,,,,,,,,,
56,PT07M09.00S,2025-03-16T00:17:47.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612754,11,9,2025-03-16T00:17:54Z,550000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Left,,,55.0,,,,,,,,,,,,,,,,,
58,PT06M57.00S,2025-03-16T00:18:11.0Z,1,REGULAR,3pt,Jump Shot,[],1629614,8.623521681997373,2.941176470588235,1610612754,11,9,2025-03-16T00:18:16Z,570000,False,235.0,29.0,1,left,MISS A. Nembhard 3PT,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Right Corner 3,24+ Right,23.7,Missed,,,,,,,,,,,,,,,,,,
59,PT06M54.00S,2025-03-16T00:18:14.0Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,11,9,2025-03-16T00:23:59Z,580000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:3),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Right Corner 3,24+ Right,,,58.0,3.0,3.0,0.0,,,,,,,,,,,,,,
60,PT06M42.00S,2025-03-16T00:18:25.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,93.24901445466492,49.754901960784316,1610612749,13,9,2025-03-16T00:25:44Z,590000,False,-1.0,11.0,1,right,K. Kuzma driving floating Jump Shot (4 PTS) (G. Antetokounmpo 2 AST),"[1628398, 203507]",1610612749.0,MIL,driving floating,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,1.11,Made,,,,,,,,,,4.0,G. Antetokounmpo,203507.0,2.0,,,,,
62,PT06M34.00S,2025-03-16T00:18:33.5Z,1,REGULAR,3pt,Jump Shot,[],1630169,33.065045992115635,23.774509803921568,1610612754,13,12,2025-03-16T00:18:42Z,610000,False,131.0,258.0,1,left,T. Haliburton 28' 3PT pullup (3 PTS),[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,28.97,Made,,,,,,,,,,3.0,,,,,,,,
63,PT06M12.00S,2025-03-16T00:18:55.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,93.9060446780552,49.50980392156863,1610612749,15,12,2025-03-16T00:19:00Z,620000,False,-2.0,5.0,1,right,G. Antetokounmpo cutting DUNK (6 PTS) (D. Lillard 2 AST),"[203507, 203081]",1610612749.0,MIL,cutting,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,,,,,,6.0,D. Lillard,203081.0,2.0,,,,,
65,PT05M59.00S,2025-03-16T00:19:07.8Z,1,REGULAR,3pt,Jump Shot,[],1630169,30.699737187910642,73.2843137254902,1610612754,15,15,2025-03-16T00:27:18Z,640000,False,-116.0,236.0,1,left,T. Haliburton 26' 3PT pullup (6 PTS),[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,26.32,Made,,,,,,,,,,6.0,,,,,,,,
66,PT05M47.00S,2025-03-16T00:19:22.8Z,1,REGULAR,3pt,Jump Shot,[],1628398,95.0886990801577,96.32352941176471,1610612749,15,15,2025-03-16T00:27:46Z,650000,False,232.0,-6.0,1,right,MISS K. Kuzma 3PT,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Right Corner 3,24+ Right,23.17,Missed,,,,,,,,,,,,,,,,,,
67,PT05M44.00S,2025-03-16T00:19:25.8Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,15,15,2025-03-16T00:27:46Z,660000,False,,,0,,M. Turner REBOUND (Off:0 Def:1),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Right Corner 3,24+ Right,,,66.0,1.0,1.0,0.0,,,,,,,,,,,,,,
68,PT05M38.00S,2025-03-16T00:19:31.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626167,35.43035479632063,38.72549019607843,1610612754,15,18,2025-03-16T00:28:17Z,670000,False,56.0,281.0,1,left,M. Turner 28' 3PT running (7 PTS) (T. Haliburton 3 AST),"[1626167, 1630169]",1610612754.0,IND,running,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,28.61,Made,,,,,,,,,,7.0,T. Haliburton,1630169.0,3.0,,,,,
70,PT05M15.00S,2025-03-16T00:19:52.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,93.9060446780552,50.245098039215684,1610612749,17,18,2025-03-16T00:36:14Z,690000,False,1.0,5.0,1,right,G. Antetokounmpo driving DUNK (8 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.49,Made,,,,,,,,,,8.0,,,,,,,,
71,PT05M05.00S,2025-03-16T00:20:05.6Z,1,REGULAR,foul,personal,['2freethrow'],1628398,,,1610612754,17,18,2025-03-16T00:20:19Z,700000,False,,,0,,K. Kuzma shooting personal FOUL (1 PF) (Turner 2 FT),"[1628398, 1626167]",1610612749.0,MIL,shooting,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,,1627962.0,1.0,0.0,Turner,1626167.0,,,,,,,,,
73,PT05M05.00S,2025-03-16T00:20:28.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,17,18,2025-03-16T00:20:28Z,720000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M05.00S,2025-03-16T00:22:39.7Z,1,REGULAR,substitution,out,[],203081,,,1610612754,17,18,2025-03-16T00:23:14Z,730000,False,,,0,,SUB out: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M05.00S,2025-03-16T00:22:39.7Z,1,REGULAR,substitution,out,[],1628398,,,1610612754,17,18,2025-03-16T00:23:14Z,740000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M05.00S,2025-03-16T00:22:39.7Z,1,REGULAR,substitution,out,[],1629614,,,1610612754,17,18,2025-03-16T00:23:14Z,750000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M05.00S,2025-03-16T00:22:39.7Z,1,REGULAR,substitution,out,[],1630174,,,1610612754,17,18,2025-03-16T00:23:14Z,760000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M05.00S,2025-03-16T00:22:39.7Z,1,REGULAR,substitution,out,[],1627783,,,1610612754,17,18,2025-03-16T00:23:14Z,770000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M05.00S,2025-03-16T00:22:39.7Z,1,REGULAR,substitution,in,[],1629018,,,1610612754,17,18,2025-03-16T00:23:14Z,780000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M05.00S,2025-03-16T00:22:39.7Z,1,REGULAR,substitution,in,[],1629645,,,1610612754,17,18,2025-03-16T00:23:14Z,790000,False,,,0,,SUB in: K. Porter Jr.,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M05.00S,2025-03-16T00:22:39.7Z,1,REGULAR,substitution,in,[],1631097,,,1610612754,17,18,2025-03-16T00:23:14Z,800000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M05.00S,2025-03-16T00:22:39.7Z,1,REGULAR,substitution,in,[],1630167,,,1610612754,17,18,2025-03-16T00:23:14Z,810000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M05.00S,2025-03-16T00:22:39.7Z,1,REGULAR,substitution,in,[],204456,,,1610612754,17,18,2025-03-16T00:23:14Z,820000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M05.00S,2025-03-16T00:23:29.8Z,1,REGULAR,freethrow,1 of 2,[],1626167,,,1610612754,17,19,2025-03-16T00:23:29Z,830000,False,,,0,,M. Turner Free Throw 1 of 2 (8 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Made,,,,,,,,,,8.0,,,,,,,,
85,PT05M05.00S,2025-03-16T00:23:48.3Z,1,REGULAR,freethrow,2 of 2,[],1626167,,,1610612754,17,20,2025-03-16T00:23:48Z,840000,False,,,0,,M. Turner Free Throw 2 of 2 (9 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Made,,,,,,,,,,9.0,,,,,,,,
86,PT04M56.00S,2025-03-16T00:24:01.1Z,1,REGULAR,3pt,Jump Shot,[],1627752,95.0886990801577,95.58823529411765,1610612749,20,20,2025-03-16T00:29:35Z,850000,False,228.0,-6.0,1,right,T. Prince 3PT pullup (3 PTS) (K. Porter Jr. 1 AST),"[1627752, 1629645]",1610612749.0,MIL,pullup,,,Prince,T. Prince,,,,,Right Corner 3,24+ Right,22.8,Made,,,,,,,,,,3.0,K. Porter Jr.,1629645.0,1.0,,,,,
