actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
2,PT12M00.00S,2025-01-03T01:10:53.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-01-03T01:10:53Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2025-01-03T01:11:10.0Z,1,REGULAR,jumpball,recovered,[],203507,,,1610612749,0,0,2025-01-03T01:11:10Z,40000,False,,,0,,Jump Ball B. Lopez vs. N. Claxton: Tip to G. Antetokounmpo,"[203507, 201572, 1629651]",1610612749.0,MIL,startperiod,G. Antetokounmpo,203507.0,Antetokounmpo,G. Antetokounmpo,Lopez,201572.0,Claxton,1629651.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2025-01-03T01:11:22.1Z,1,REGULAR,3pt,Jump Shot,[],203081,27.54599211563732,12.5,1610612749,0,0,2025-01-03T01:11:27Z,70000,False,188.0,206.0,1,left,MISS D. Lillard 27' 3PT,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,27.88,Missed,,,,,,,,,,,,,,,,,,
8,PT11M41.00S,2025-01-03T01:11:25.1Z,1,REGULAR,rebound,defensive,[],1626156,,,1610612751,0,0,2025-01-03T01:11:27Z,80000,False,,,0,,D. Russell REBOUND (Off:0 Def:1),[1626156],1610612751.0,BKN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M24.00S,2025-01-03T01:11:41.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630553,92.9862023653088,49.754901960784316,1610612751,0,2,2025-01-03T01:11:46Z,90000,False,-1.0,13.0,1,right,K. Johnson cutting Layup (2 PTS) (N. Claxton 1 AST),"[1630553, 1629651]",1610612751.0,BKN,cutting,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,1.35,Made,,,,,2.0,N. Claxton,1629651.0,1.0,,,,,,,,,,
11,PT11M12.00S,2025-01-03T01:11:54.3Z,1,REGULAR,3pt,Jump Shot,[],203114,31.750985545335087,28.186274509803923,1610612749,0,2,2025-01-03T01:11:59Z,110000,False,109.0,246.0,1,left,MISS K. Middleton 26' 3PT,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Right Center,26.91,Missed,,,,,,,,,,,,,,,,,,
12,PT11M08.00S,2025-01-03T01:11:58.3Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,0,2,2025-01-03T01:11:59Z,120000,False,,,0,,N. Claxton REBOUND (Off:0 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Right Center,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,
13,PT10M59.00S,2025-01-03T01:12:07.2Z,1,REGULAR,2pt,Jump Shot,[],1626156,79.97700394218134,33.088235294117645,1610612751,0,2,2025-01-03T01:12:11Z,130000,False,-85.0,136.0,1,right,MISS D. Russell 15' pullup Shot,[1626156],1610612751.0,BKN,pullup,,,Russell,D. Russell,,,,,Mid-Range,8-16 Left,15.99,Missed,,,,,,,,,,,,,,,,,,
14,PT10M56.00S,2025-01-03T01:12:10.2Z,1,REGULAR,rebound,defensive,[],203114,,,1610612749,0,2,2025-01-03T01:12:11Z,140000,False,,,0,,K. Middleton REBOUND (Off:0 Def:1),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Left,,,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,
15,PT10M43.00S,2025-01-03T01:12:23.1Z,1,REGULAR,3pt,Jump Shot,[],203081,26.49474375821288,86.02941176470588,1610612749,0,2,2025-01-03T01:12:32Z,150000,False,-180.0,197.0,1,left,MISS D. Lillard 26' 3PT,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,26.66,Missed,,,,,,,,,,,,,,,,,,
16,PT10M35.00S,2025-01-03T01:12:31.1Z,1,REGULAR,rebound,defensive,[],1626156,,,1610612751,0,2,2025-01-03T01:13:51Z,160000,False,,,0,,D. Russell REBOUND (Off:0 Def:2),[1626156],1610612751.0,BKN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,,,15.0,2.0,2.0,0.0,,,,,,,,,,,,,,
19,PT10M23.00S,2025-01-03T01:12:43.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,92.06636005256242,47.794117647058826,1610612751,0,2,2025-01-03T01:12:48Z,190000,False,-11.0,22.0,1,right,MISS D. Russell driving Layup - blocked,"[1626156, 201572]",1610612751.0,BKN,driving,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,2.47,Missed,,,,,,,,,Lopez,201572.0,,,,,,,,
20,PT10M23.00S,2025-01-03T01:12:43.1Z,1,REGULAR,block,,[],201572,,,1610612751,0,2,2025-01-03T01:12:46Z,200000,False,,,0,,B. Lopez BLOCK (1 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
21,PT10M19.00S,2025-01-03T01:12:47.1Z,1,REGULAR,rebound,defensive,[],201572,,,1610612749,0,2,2025-01-03T01:12:48Z,210000,False,,,0,,B. Lopez REBOUND (Off:0 Def:1),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,19.0,1.0,1.0,0.0,,,,,,,,,,,,,,
22,PT10M09.00S,2025-01-03T01:12:56.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201572,6.915243101182654,50.245098039215684,1610612749,2,2,2025-01-03T01:13:00Z,220000,False,-1.0,13.0,1,left,B. Lopez cutting Layup (2 PTS) (G. Antetokounmpo 1 AST),"[201572, 203507]",1610612749.0,MIL,cutting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,1.26,Made,,,,,2.0,G. Antetokounmpo,203507.0,1.0,,,,,,,,,,
24,PT09M47.00S,2025-01-03T01:13:22.0Z,1,REGULAR,turnover,out-of-bounds,[],1626156,,,1610612751,2,2,2025-01-03T01:13:27Z,240000,False,,,0,,D. Russell bad pass out-of-bounds TURNOVER (1 TO),[1626156],1610612751.0,BKN,bad pass,,,Russell,D. Russell,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,202041.0,1.0,,,,,,
25,PT09M29.00S,2025-01-03T01:13:46.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203507,8.360709592641262,58.57843137254902,1610612749,2,2,2025-01-03T01:14:53Z,250000,False,-43.0,26.0,1,left,MISS G. Antetokounmpo driving Layup,[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,5.02,Missed,,,,,,,,,,,,,,,,,,
