actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-04-05T02:11:06.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-04-05T02:11:06Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT12M00.00S,2025-04-05T02:11:07.8Z,1,REGULAR,jumpball,recovered,[],1641764,,,1610612744,0,0,2025-04-05T02:11:07Z,40000,False,,,0,,Jump Ball D. Green vs. N. Jokić: Tip to B. Podziemski,"[1641764, 203110, 203999]",1610612744.0,GSW,startperiod,B. Podziemski,1641764.0,Podziemski,B. Podziemski,Green,203110.0,Jokić,203999.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M49.00S,2025-04-05T02:11:16.6Z,1,REGULAR,3pt,Jump Shot,[],1630541,72.22404730617609,84.55882352941177,1610612744,3,0,2025-04-05T02:11:22Z,70000,False,173.0,209.0,1,right,M. Moody 27' 3PT  (3 PTS) (J. Butler III 1 AST),"[1630541, 202710]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,27.09,Made,3.0,J. Butler III,202710.0,1.0,,,,,,,,,,,,,,
9,PT11M30.00S,2025-04-05T02:11:34.9Z,1,REGULAR,2pt,Jump Shot,[],1629008,12.302890932982917,25.0,1610612743,3,0,2025-04-05T02:12:03Z,90000,False,125.0,63.0,1,left,MISS M. Porter Jr. 14' turnaround fadeaway Shot,[1629008],1610612743.0,DEN,turnaround fadeaway,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Right,14.0,Missed,,,,,,,,,,,,,,,,,,
10,PT11M30.00S,2025-04-05T02:11:34.9Z,1,REGULAR,rebound,offensive,[],1631128,,,1610612743,3,0,2025-04-05T02:12:04Z,100000,False,,,0,,C. Braun REBOUND (Off:1 Def:0),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Mid-Range,8-16 Right,,,,,,,9.0,1.0,0.0,1.0,,,,,,,,,,
11,PT11M29.00S,2025-04-05T02:11:40.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631128,5.590000152587891,50.0,1610612743,3,2,2025-04-05T02:12:00Z,110000,False,0.0,0.0,1,left,C. Braun tip Layup (2 PTS),[1631128],1610612743.0,DEN,tip,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
12,PT11M29.00S,2025-04-05T02:11:41.3Z,1,REGULAR,foul,personal,['1freethrow'],201939,,,1610612743,3,2,2025-04-05T02:11:50Z,120000,False,,,0,,S. Curry shooting personal FOUL (1 PF) (Braun 1 FT),"[201939, 1631128]",1610612744.0,GSW,shooting,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,201639.0,1.0,0.0,Braun,1631128.0,,,,,
14,PT11M29.00S,2025-04-05T02:12:07.1Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1631128,,,1610612743,3,2,2025-04-05T02:12:09Z,140000,False,,,0,,MISS C. Braun Free Throw 1 of 1,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
15,PT11M27.00S,2025-04-05T02:12:09.1Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,3,2,2025-04-05T02:12:09Z,150000,False,,,0,,D. Green REBOUND (Off:0 Def:1),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,14.0,1.0,1.0,0.0,,,,,,,,,,
16,PT11M20.00S,2025-04-05T02:12:16.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203110,91.93495400788436,54.90196078431373,1610612744,3,2,2025-04-05T02:12:51Z,160000,False,25.0,23.0,1,right,MISS D. Green cutting Layup,[203110],1610612744.0,GSW,cutting,,,Green,D. Green,,,,,Restricted Area,0-8 Center,3.38,Missed,,,,,,,,,,,,,,,,,,
17,PT11M19.00S,2025-04-05T02:12:17.2Z,1,REGULAR,rebound,offensive,[],202710,,,1610612744,3,2,2025-04-05T02:12:51Z,170000,False,,,0,,J. Butler III REBOUND (Off:1 Def:0),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,,,,,,,16.0,1.0,0.0,1.0,,,,,,,,,,
