actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
19,PT11M15.00S,2024-11-16T03:15:41.3Z,1,REGULAR,freethrow,3 of 3,['fastbreak'],1642377,,,1610612763,0,2,2024-11-16T03:16:25Z,190000,False,,,0,,MISS J. Wells Free Throw 3 of 3,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
20,PT11M12.00S,2024-11-16T03:15:44.3Z,1,REGULAR,rebound,offensive,[],1629634,,,1610612763,0,2,2024-11-16T03:16:25Z,200000,False,,,0,,B. Clarke REBOUND (Off:1 Def:0),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,19.0,1.0,0.0,1.0,,,,,,,,,
21,PT11M09.00S,2024-11-16T03:16:18.9Z,1,REGULAR,foul,technical,['1freethrow'],203110,,,1610612763,0,2,2024-11-16T03:16:28Z,210000,False,,,0,,D. Green defensive-3-second technical FOUL (1 Tech),[203110],1610612744.0,GSW,defensive-3-second,,,Green,D. Green,,,,,,,1662.0,0.0,1.0,,,,,,,,,,,,,,,,,
22,PT11M09.00S,2024-11-16T03:16:33.3Z,1,REGULAR,freethrow,1 of 1,[],1630590,,,1610612763,0,3,2024-11-16T03:16:33Z,220000,False,,,0,,S. Pippen Jr. technical Free Throw 1 of 1 (1 PTS),[1630590],1610612763.0,MEM,technical,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,Made,,,,,1.0,,,,,,,,
23,PT10M55.00S,2024-11-16T03:17:11.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629634,83.919185282523,51.225490196078425,1610612763,0,3,2024-11-16T03:18:58Z,230000,False,6.0,99.0,1,right,MISS B. Clarke 9' driving floating Shot,[1629634],1610612763.0,MEM,driving floating,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),8-16 Center,,,,,,9.89,Missed,,,,,,,,,,,,,
24,PT10M52.00S,2024-11-16T03:17:14.7Z,1,REGULAR,rebound,defensive,[],1631218,,,1610612744,0,3,2024-11-16T03:17:22Z,240000,False,,,0,,T. Jackson-Davis REBOUND (Off:0 Def:1),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,23.0,1.0,1.0,0.0,,,,,,,,,
25,PT10M44.00S,2024-11-16T03:17:22.2Z,1,REGULAR,3pt,Jump Shot,[],1630322,10.463206307490145,4.166666666666666,1610612744,3,3,2024-11-16T03:19:14Z,250000,False,229.0,46.0,1,left,L. Waters III 3PT pullup (3 PTS) (D. Green 1 AST),"[1630322, 203110]",1610612744.0,GSW,pullup,,,Waters III,L. Waters III,,,,,Right Corner 3,24+ Right,,,,,,23.38,Made,,,,,3.0,D. Green,203110.0,1.0,,,,,
27,PT10M33.00S,2024-11-16T03:17:33.8Z,1,REGULAR,3pt,Jump Shot,[],1630583,72.35545335085413,17.647058823529413,1610612763,3,3,2024-11-16T03:17:44Z,270000,False,-162.0,207.0,1,right,MISS S. Aldama 26' 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Left Center,,,,,,26.3,Missed,,,,,,,,,,,,,
28,PT10M29.00S,2024-11-16T03:17:37.8Z,1,REGULAR,rebound,defensive,[],1631218,,,1610612744,3,3,2024-11-16T03:17:44Z,280000,False,,,0,,T. Jackson-Davis REBOUND (Off:0 Def:2),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Above the Break 3,24+ Left Center,,,,,,,,27.0,2.0,2.0,0.0,,,,,,,,,
29,PT10M13.00S,2024-11-16T03:17:54.1Z,1,REGULAR,3pt,Jump Shot,[],203110,28.33442838370565,78.18627450980392,1610612744,3,3,2024-11-16T03:18:04Z,290000,False,-141.0,214.0,1,left,MISS D. Green 25' 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Left Center,,,,,,25.61,Missed,,,,,,,,,,,,,
30,PT10M09.00S,2024-11-16T03:17:58.1Z,1,REGULAR,rebound,offensive,[],1631218,,,1610612744,3,3,2024-11-16T03:18:04Z,300000,False,,,0,,T. Jackson-Davis REBOUND (Off:1 Def:2),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Above the Break 3,24+ Left Center,,,,,,,,29.0,3.0,2.0,1.0,,,,,,,,,
31,PT10M03.00S,2024-11-16T03:18:04.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631218,9.017739816031538,39.950980392156865,1610612744,3,3,2024-11-16T03:18:09Z,310000,False,50.0,32.0,1,left,MISS T. Jackson-Davis driving Layup,[1631218],1610612744.0,GSW,driving,,,Jackson-Davis,T. Jackson-Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.97,Missed,,,,,,,,,,,,,
32,PT10M00.00S,2024-11-16T03:18:07.3Z,1,REGULAR,rebound,defensive,[],1629634,,,1610612763,3,3,2024-11-16T03:18:09Z,320000,False,,,0,,B. Clarke REBOUND (Off:1 Def:1),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,31.0,2.0,1.0,1.0,,,,,,,,,
33,PT09M54.00S,2024-11-16T03:18:12.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,90.75229960578186,42.64705882352941,1610612763,3,5,2024-11-16T03:18:25Z,330000,False,-37.0,34.0,1,right,J. Jackson Jr. driving Layup (2 PTS),[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.04,Made,,,,,2.0,,,,,,,,
34,PT09M44.00S,2024-11-16T03:18:22.9Z,1,REGULAR,2pt,Jump Shot,[],203952,24.392247043363994,57.84313725490197,1610612744,3,5,2024-11-16T03:20:43Z,340000,False,-39.0,177.0,1,left,MISS A. Wiggins 18' pullup Shot,[203952],1610612744.0,GSW,pullup,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Center,,,,,,18.11,Missed,,,,,,,,,,,,,
35,PT09M44.00S,2024-11-16T03:18:22.9Z,1,REGULAR,rebound,offensive,[],1631218,,,1610612744,3,5,2024-11-16T03:18:29Z,350000,False,,,0,,T. Jackson-Davis REBOUND (Off:2 Def:2),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Mid-Range,16-24 Center,,,,,,,,34.0,4.0,2.0,2.0,,,,,,,,,
36,PT09M32.00S,2024-11-16T03:18:34.1Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630322,29.69981931668857,56.885723039215684,1610612744,5,5,2024-11-16T03:21:17Z,360000,False,-34.0,227.0,1,left,L. Waters III 22' pullup Jump Shot (5 PTS) (D. Green 2 AST),"[1630322, 203110]",1610612744.0,GSW,pullup,,,Waters III,L. Waters III,,,,,Mid-Range,16-24 Center,,,,,,22.93,Made,,,,,5.0,D. Green,203110.0,2.0,,,,,
38,PT09M18.00S,2024-11-16T03:18:48.0Z,1,REGULAR,3pt,Jump Shot,[],1628991,92.32917214191852,4.6568627450980395,1610612763,5,5,2024-11-16T03:19:11Z,380000,False,-227.0,20.0,1,right,MISS J. Jackson Jr. 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Left Corner 3,24+ Left,,,,,,22.75,Missed,,,,,,,,,,,,,
39,PT09M18.00S,2024-11-16T03:18:48.0Z,1,REGULAR,rebound,offensive,[],1642377,,,1610612763,5,5,2024-11-16T03:19:11Z,390000,False,,,0,,J. Wells REBOUND (Off:1 Def:0),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Left Corner 3,24+ Left,,,,,,,,38.0,1.0,0.0,1.0,,,,,,,,,
40,PT09M15.00S,2024-11-16T03:18:51.7Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630583,94.40999984741211,50.0,1610612763,5,7,2024-11-16T04:37:52Z,400000,False,0.0,0.0,1,right,S. Aldama reverse DUNK (2 PTS) (J. Wells 1 AST),"[1630583, 1642377]",1610612763.0,MEM,reverse,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,0.0,Made,,,,,2.0,J. Wells,1642377.0,1.0,,,,,
41,PT08M59.00S,2024-11-16T03:19:07.5Z,1,REGULAR,3pt,Jump Shot,[],203952,31.488173455978973,64.2156862745098,1610612744,5,7,2024-11-16T03:19:18Z,410000,False,-71.0,243.0,1,left,MISS A. Wiggins 25' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,,,,,,25.37,Missed,,,,,,,,,,,,,
42,PT08M59.00S,2024-11-16T03:19:07.5Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,5,7,2024-11-16T03:19:18Z,420000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,41.0,2.0,2.0,0.0,,,,,,,,,
43,PT08M53.00S,2024-11-16T03:19:16.1Z,1,REGULAR,foul,offensive,[],1629634,,,1610612763,5,7,2024-11-16T03:19:20Z,430000,False,,,0,,B. Clarke charge offensive FOUL (1 PF),"[1629634, 201939]",1610612763.0,MEM,charge,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),0-8 Center,1662.0,1.0,0.0,Curry,201939.0,,,,,,,,,,,,,,,
45,PT08M53.00S,2024-11-16T03:19:16.1Z,1,REGULAR,turnover,offensive foul,[],1629634,,,1610612763,5,7,2024-11-16T03:19:16Z,450000,False,,,0,,B. Clarke offensive foul TURNOVER (1 TO),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),0-8 Center,1662.0,,,,,,,,,,,,,,,1.0,,,,
47,PT08M39.00S,2024-11-16T03:20:05.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630322,26.62614980289093,13.725490196078432,1610612744,5,7,2024-11-16T03:20:20Z,460000,False,181.0,198.0,1,left,MISS L. Waters III 26' 3PT,[1630322],1610612744.0,GSW,,,,Waters III,L. Waters III,,,,,Above the Break 3,24+ Right Center,,,,,,26.84,Missed,,,,,,,,,,,,,
48,PT08M39.00S,2024-11-16T03:20:05.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612763,5,7,2024-11-16T03:22:51Z,470000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,47.0,,,,,,,,,,,,
49,PT08M39.00S,2024-11-16T03:20:14.7Z,1,REGULAR,substitution,out,[],1630583,,,1610612763,5,7,2024-11-16T03:20:17Z,480000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT08M39.00S,2024-11-16T03:20:14.7Z,1,REGULAR,substitution,in,[],1630217,,,1610612763,5,7,2024-11-16T03:20:17Z,490000,False,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT08M20.00S,2024-11-16T03:20:29.7Z,1,REGULAR,3pt,Jump Shot,[],1630217,81.94809461235218,93.38235294117648,1610612763,5,10,2024-11-16T03:25:00Z,500000,False,217.0,117.0,1,right,D. Bane 24' 3PT pullup (3 PTS) (S. Pippen Jr. 1 AST),"[1630217, 1630590]",1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,,,,,,24.65,Made,,,,,3.0,S. Pippen Jr.,1630590.0,1.0,,,,,
53,PT08M09.00S,2024-11-16T03:20:40.8Z,1,REGULAR,3pt,Jump Shot,[],203952,29.38567674113009,25.49019607843137,1610612744,8,10,2024-11-16T03:20:58Z,520000,False,123.0,224.0,1,left,A. Wiggins 25' 3PT  (3 PTS) (T. Jackson-Davis 1 AST),"[203952, 1631218]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,,,,,,25.5,Made,,,,,3.0,T. Jackson-Davis,1631218.0,1.0,,,,,
55,PT07M57.00S,2024-11-16T03:20:51.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642377,91.93495400788436,61.51960784313726,1610612763,8,10,2024-11-16T03:21:02Z,540000,False,58.0,23.0,1,right,MISS J. Wells 6' Layup,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.21,Missed,,,,,,,,,,,,,
56,PT07M57.00S,2024-11-16T03:20:51.9Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,8,10,2024-11-16T03:21:02Z,550000,False,,,0,,S. Curry REBOUND (Off:0 Def:2),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,55.0,2.0,2.0,0.0,,,,,,,,,
57,PT07M49.00S,2024-11-16T03:21:00.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203952,11.777266754270697,48.03921568627451,1610612744,10,10,2024-11-16T03:26:23Z,560000,False,10.0,58.0,1,left,A. Wiggins running Layup (5 PTS) (S. Curry 1 AST),"[203952, 201939]",1610612744.0,GSW,running,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.9,Made,,,,,5.0,S. Curry,201939.0,1.0,,,,,
59,PT07M32.00S,2024-11-16T03:21:17.3Z,1,REGULAR,3pt,Jump Shot,[],1630217,72.88107752956637,84.80392156862744,1610612763,10,10,2024-11-16T03:21:26Z,580000,False,174.0,202.0,1,right,MISS D. Bane 26' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,,,,,,26.69,Missed,,,,,,,,,,,,,
60,PT07M29.00S,2024-11-16T03:21:20.4Z,1,REGULAR,rebound,defensive,[],1631218,,,1610612744,10,10,2024-11-16T03:21:20Z,590000,False,,,0,,T. Jackson-Davis REBOUND (Off:2 Def:3),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Above the Break 3,24+ Right Center,,,,,,,,59.0,5.0,3.0,2.0,,,,,,,,,
61,PT07M23.00S,2024-11-16T03:21:26.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203110,10.5946123521682,53.18627450980392,1610612744,12,10,2024-11-16T03:21:36Z,600000,False,-16.0,47.0,1,left,D. Green running Layup (2 PTS),[203110],1610612744.0,GSW,running,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.97,Made,,,,,2.0,,,,,,,,
62,PT07M10.00S,2024-11-16T03:21:39.4Z,1,REGULAR,3pt,Jump Shot,[],1629634,92.46057818659659,3.6764705882352944,1610612763,12,10,2024-11-16T03:21:47Z,610000,False,-232.0,18.0,1,right,MISS B. Clarke 3PT,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Left Corner 3,24+ Left,,,,,,23.23,Missed,,,,,,,,,,,,,
63,PT07M07.00S,2024-11-16T03:21:42.4Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,12,10,2024-11-16T03:21:47Z,620000,False,,,0,,S. Curry REBOUND (Off:0 Def:3),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Left Corner 3,24+ Left,,,,,,,,62.0,3.0,3.0,0.0,,,,,,,,,
64,PT06M57.00S,2024-11-16T03:21:52.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203952,6.964520367936925,51.91865808823529,1610612744,14,10,2024-11-16T03:22:09Z,630000,False,-10.0,13.0,1,left,A. Wiggins cutting DUNK (7 PTS) (D. Green 3 AST),"[203952, 203110]",1610612744.0,GSW,cutting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,1.62,Made,,,,,7.0,D. Green,203110.0,3.0,,,,,
66,PT06M56.00S,2024-11-16T03:22:00.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,14,10,2024-11-16T03:22:00Z,650000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M56.00S,2024-11-16T03:23:42.7Z,1,REGULAR,substitution,out,[],1631218,,,1610612763,14,10,2024-11-16T03:25:23Z,660000,False,,,0,,SUB out: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M56.00S,2024-11-16T03:23:42.7Z,1,REGULAR,substitution,out,[],1629634,,,1610612763,14,10,2024-11-16T03:25:23Z,670000,False,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M56.00S,2024-11-16T03:23:42.7Z,1,REGULAR,substitution,out,[],1628991,,,1610612763,14,10,2024-11-16T03:25:23Z,680000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M56.00S,2024-11-16T03:23:42.7Z,1,REGULAR,substitution,out,[],1630590,,,1610612763,14,10,2024-11-16T03:25:23Z,690000,False,,,0,,SUB out: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M56.00S,2024-11-16T03:23:42.7Z,1,REGULAR,substitution,in,[],1627780,,,1610612763,14,10,2024-11-16T03:25:23Z,700000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M56.00S,2024-11-16T03:23:42.7Z,1,REGULAR,substitution,in,[],1630583,,,1610612763,14,10,2024-11-16T03:25:23Z,710000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M56.00S,2024-11-16T03:23:42.7Z,1,REGULAR,substitution,in,[],1641744,,,1610612763,14,10,2024-11-16T03:25:23Z,720000,False,,,0,,SUB in: Z. Edey,[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M56.00S,2024-11-16T03:23:42.7Z,1,REGULAR,substitution,in,[],203935,,,1610612763,14,10,2024-11-16T03:25:23Z,730000,False,,,0,,SUB in: M. Smart,[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M35.00S,2024-11-16T03:25:49.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642377,93.9060446780552,47.794117647058826,1610612763,14,12,2024-11-16T03:27:21Z,740000,False,-11.0,5.0,1,right,J. Wells cutting Layup (4 PTS) (M. Smart 1 AST),"[1642377, 203935]",1610612763.0,MEM,cutting,,,Wells,J. Wells,,,,,Restricted Area,0-8 Center,,,,,,1.2,Made,,,,,4.0,M. Smart,203935.0,1.0,,,,,
77,PT06M25.00S,2024-11-16T03:25:59.3Z,1,REGULAR,3pt,Jump Shot,[],203952,20.844283837056505,90.44117647058823,1610612744,14,12,2024-11-16T03:27:31Z,760000,False,-202.0,143.0,1,left,MISS A. Wiggins 24' pullup 3PT,[203952],1610612744.0,GSW,pullup,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,,,,24.79,Missed,,,,,,,,,,,,,
78,PT06M21.00S,2024-11-16T03:26:03.3Z,1,REGULAR,rebound,defensive,[],1630217,,,1610612763,14,12,2024-11-16T03:26:08Z,770000,False,,,0,,D. Bane REBOUND (Off:0 Def:1),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,,,,,,,,77.0,1.0,1.0,0.0,,,,,,,,,
79,PT06M18.00S,2024-11-16T03:26:07.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630217,91.40932982917214,61.029411764705884,1610612763,14,12,2024-11-16T05:21:43Z,780000,False,55.0,28.0,1,right,MISS D. Bane 6' running Layup,[1630217],1610612763.0,MEM,running,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.19,Missed,,,,,,,,,,,,,
80,PT06M16.00S,2024-11-16T03:26:09.3Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,14,12,2024-11-16T03:26:12Z,790000,False,,,0,,S. Curry REBOUND (Off:0 Def:4),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,79.0,4.0,4.0,0.0,,,,,,,,,
81,PT06M09.00S,2024-11-16T03:26:17.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203952,6.258212877792378,52.94117647058824,1610612744,16,12,2024-11-16T03:26:29Z,800000,False,-15.0,6.0,1,left,A. Wiggins DUNK (9 PTS) (L. Waters III 1 AST),"[203952, 1630322]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,1.6,Made,,,,,9.0,L. Waters III,1630322.0,1.0,,,,,
83,PT05M57.00S,2024-11-16T03:26:27.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203935,92.85479632063075,61.274509803921575,1610612763,16,14,2024-11-16T03:28:13Z,820000,False,56.0,15.0,1,right,M. Smart driving Layup (2 PTS),[203935],1610612763.0,MEM,driving,,,Smart,M. Smart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.83,Made,,,,,2.0,,,,,,,,
84,PT05M53.00S,2024-11-16T03:26:32.8Z,1,REGULAR,turnover,bad pass,[],201939,,,1610612744,16,14,2024-11-16T03:31:08Z,830000,False,,,0,,S. Curry bad pass TURNOVER (1 TO),"[201939, 1630217]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1.0,Bane,1630217.0,,
