actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
82,PT06M01.00S,2025-01-03T03:17:43.4Z,1,REGULAR,substitution,in,[],1630228,,,1610612755,17,6,2025-01-03T03:18:07Z,820000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT06M01.00S,2025-01-03T03:17:43.4Z,1,REGULAR,substitution,in,[],1627824,,,1610612755,17,6,2025-01-03T03:18:07Z,830000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT06M01.00S,2025-01-03T03:17:43.4Z,1,REGULAR,substitution,in,[],202704,,,1610612755,17,6,2025-01-03T03:18:07Z,840000,False,,,0,,SUB in: R. Jackson,[202704],1610612755.0,PHI,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M48.00S,2025-01-03T03:18:23.3Z,1,REGULAR,3pt,Jump Shot,[],202704,26.62614980289093,83.08823529411765,1610612755,17,6,2025-01-03T03:18:27Z,850000,False,-165.0,198.0,1,left,MISS R. Jackson 25' 3PT,[202704],1610612755.0,PHI,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Left Center,,,,25.78,Missed,,,,,,,,,,,,,,,
86,PT05M44.00S,2025-01-03T03:18:27.3Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,17,6,2025-01-03T03:18:27Z,860000,False,,,0,,D. Green REBOUND (Off:0 Def:3),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,85.0,3.0,3.0,0.0,,,,
87,PT05M39.00S,2025-01-03T03:18:31.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203952,82.86793692509855,5.392156862745098,1610612744,17,6,2025-01-03T03:20:12Z,870000,False,-223.0,109.0,1,right,MISS A. Wiggins 24' running 3PT,[203952],1610612744.0,GSW,running,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,,24.8,Missed,,,,,,,,,,,,,,,
88,PT05M37.00S,2025-01-03T03:18:33.6Z,1,REGULAR,rebound,defensive,[],1627824,,,1610612755,17,6,2025-01-03T03:18:36Z,880000,False,,,0,,G. Yabusele REBOUND (Off:0 Def:1),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,87.0,1.0,1.0,0.0,,,,
89,PT05M29.00S,2025-01-03T03:18:43.7Z,1,REGULAR,foul,personal,['2freethrow'],1627741,,,1610612755,17,6,2025-01-03T03:18:51Z,890000,False,,,0,,B. Hield shooting personal FOUL (1 PF) (Yabusele 2 FT),"[1627741, 1627824]",1610612744.0,GSW,shooting,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,,,,,,,1151.0,,,,,,,1.0,0.0,Yabusele,1627824.0
91,PT05M29.00S,2025-01-03T03:19:10.9Z,1,REGULAR,freethrow,1 of 2,[],1627824,,,1610612755,17,7,2025-01-03T03:19:10Z,910000,False,,,0,,G. Yabusele Free Throw 1 of 2 (1 PTS),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
92,PT05M29.00S,2025-01-03T03:19:15.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,17,7,2025-01-03T03:19:15Z,920000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M29.00S,2025-01-03T03:23:01.4Z,1,REGULAR,freethrow,2 of 2,[],1627824,,,1610612755,17,8,2025-01-03T03:23:01Z,930000,False,,,0,,G. Yabusele Free Throw 2 of 2 (2 PTS),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
94,PT05M04.00S,2025-01-03T03:23:26.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201939,89.30683311432325,49.01960784313725,1610612744,17,8,2025-01-03T03:23:32Z,940000,False,-5.0,48.0,1,right,MISS S. Curry driving reverse Layup,[201939],1610612744.0,GSW,driving reverse,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,4.82,Missed,,,,,,,,,,,,,,,
95,PT05M02.00S,2025-01-03T03:23:28.9Z,1,REGULAR,rebound,defensive,[],1627824,,,1610612755,17,8,2025-01-03T03:23:32Z,950000,False,,,0,,G. Yabusele REBOUND (Off:0 Def:2),[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,94.0,2.0,2.0,0.0,,,,
96,PT04M50.00S,2025-01-03T03:23:40.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203954,10.988830486202366,51.71568627450981,1610612755,17,8,2025-01-03T03:24:31Z,960000,False,-9.0,51.0,1,left,MISS J. Embiid Layup - blocked,"[203954, 203110]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,,5.15,Missed,,,,,,Green,203110.0,,,,,,,,
97,PT04M50.00S,2025-01-03T03:23:40.7Z,1,REGULAR,block,,[],203110,,,1610612755,17,8,2025-01-03T03:23:43Z,970000,False,,,0,,D. Green BLOCK (2 BLK),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
98,PT04M45.00S,2025-01-03T03:23:45.7Z,1,REGULAR,rebound,offensive,[],203954,,,1610612755,17,8,2025-01-03T03:23:47Z,980000,False,,,0,,J. Embiid REBOUND (Off:1 Def:2),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,96.0,3.0,2.0,1.0,,,,
99,PT04M45.00S,2025-01-03T03:23:46.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203954,5.590000152587891,50.0,1610612755,17,10,2025-01-03T03:23:46Z,990000,False,0.0,0.0,1,left,J. Embiid tip Layup (2 PTS),[203954],1610612755.0,PHI,tip,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Left,,,,0.0,Made,2.0,,,,,,,,,,,,,,
100,PT04M42.00S,2025-01-03T03:23:52.9Z,1,REGULAR,foul,personal,[],202331,,,1610612744,17,10,2025-01-03T03:23:59Z,1000000,False,,,0,,P. George personal FOUL (2 PF),"[202331, 203952]",1610612755.0,PHI,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1627529.0,,,,,,,2.0,0.0,Wiggins,203952.0
102,PT04M29.00S,2025-01-03T03:24:25.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,94.1688567674113,44.36274509803921,1610612744,19,10,2025-01-03T03:24:30Z,1020000,False,-28.0,2.0,1,right,J. Kuminga cutting Layup (2 PTS) (D. Green 1 AST),"[1630228, 203110]",1610612744.0,GSW,cutting,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,,,2.83,Made,2.0,D. Green,203110.0,1.0,,,,,,,,,,,
104,PT04M17.00S,2025-01-03T03:24:39.4Z,1,REGULAR,foul,offensive,[],203954,,,1610612755,19,10,2025-01-03T03:24:47Z,1040000,False,,,0,,J. Embiid charge offensive FOUL (1 PF),"[203954, 203110]",1610612755.0,PHI,charge,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1151.0,,,,,,,1.0,0.0,Green,203110.0
106,PT04M17.00S,2025-01-03T03:24:39.4Z,1,REGULAR,turnover,offensive foul,[],203954,,,1610612755,19,10,2025-01-03T03:24:39Z,1060000,False,,,0,,J. Embiid offensive foul TURNOVER (2 TO),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,2.0,,,,,,,,,1151.0,,,,,,,,,,
107,PT04M08.00S,2025-01-03T03:25:07.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630228,90.22667542706965,43.872549019607845,1610612744,21,10,2025-01-03T03:25:23Z,1070000,False,-31.0,39.0,1,right,J. Kuminga cutting Layup (4 PTS) (S. Curry 3 AST),"[1630228, 201939]",1610612744.0,GSW,cutting,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,,,,4.99,Made,4.0,S. Curry,201939.0,3.0,,,,,,,,,,,
109,PT03M47.00S,2025-01-03T03:25:26.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202331,11.383048620236531,58.333333333333336,1610612755,21,10,2025-01-03T03:25:54Z,1090000,False,-42.0,55.0,1,left,MISS P. George 6' driving Layup,[202331],1610612755.0,PHI,driving,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,,,,6.86,Missed,,,,,,,,,,,,,,,
110,PT03M46.00S,2025-01-03T03:25:27.9Z,1,REGULAR,rebound,defensive,[],203952,,,1610612744,21,10,2025-01-03T03:25:31Z,1100000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:2),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,109.0,2.0,2.0,0.0,,,,
111,PT03M42.00S,2025-01-03T03:25:33.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627741,92.46057818659659,4.411764705882353,1610612744,21,10,2025-01-03T03:26:11Z,1110000,False,-228.0,18.0,1,right,MISS B. Hield running 3PT,[1627741],1610612744.0,GSW,running,,,Hield,B. Hield,,,,,Left Corner 3,24+ Left,,,,22.86,Missed,,,,,,,,,,,,,,,
112,PT03M38.00S,2025-01-03T03:25:36.2Z,1,REGULAR,rebound,offensive,[],201939,,,1610612744,21,10,2025-01-03T03:25:36Z,1120000,False,,,0,,S. Curry REBOUND (Off:1 Def:1),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,111.0,2.0,1.0,1.0,,,,
113,PT03M37.00S,2025-01-03T03:25:37.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201939,89.96386333771353,56.372549019607845,1610612744,21,10,2025-01-03T03:26:31Z,1130000,False,32.0,42.0,1,right,MISS S. Curry putback Layup,[201939],1610612744.0,GSW,putback,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,5.26,Missed,,,,,,,,,,,,,,,
114,PT03M37.00S,2025-01-03T03:25:37.5Z,1,REGULAR,rebound,defensive,[],202704,,,1610612755,21,10,2025-01-03T03:25:44Z,1140000,False,,,0,,R. Jackson REBOUND (Off:0 Def:1),[202704],1610612755.0,PHI,,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,113.0,1.0,1.0,0.0,,,,
115,PT03M30.00S,2025-01-03T03:25:44.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627824,9.674770039421814,45.34313725490196,1610612755,21,12,2025-01-03T03:26:54Z,1150000,False,23.0,38.0,1,left,G. Yabusele running Layup (4 PTS) (R. Jackson 1 AST),"[1627824, 202704]",1610612755.0,PHI,running,,,Yabusele,G. Yabusele,,,,,In The Paint (Non-RA),0-8 Center,,,,4.49,Made,4.0,R. Jackson,202704.0,1.0,,,,,,,,,,,
117,PT03M14.00S,2025-01-03T03:26:01.0Z,1,REGULAR,3pt,Jump Shot,[],1630228,68.41327201051249,66.17647058823529,1610612744,24,12,2025-01-03T03:27:35Z,1170000,False,81.0,244.0,1,right,J. Kuminga 25' 3PT pullup (7 PTS),[1630228],1610612744.0,GSW,pullup,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Right Center,,,,25.74,Made,7.0,,,,,,,,,,,,,,
119,PT02M57.00S,2025-01-03T03:26:17.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627824,9.017739816031538,50.245098039215684,1610612755,24,14,2025-01-03T03:28:14Z,1190000,False,-1.0,32.0,1,left,G. Yabusele turnaround Hook (6 PTS) (J. Embiid 2 AST),"[1627824, 203954]",1610612755.0,PHI,turnaround,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,,,,3.23,Made,6.0,J. Embiid,203954.0,2.0,,,,,,,,,,,
121,PT02M53.00S,2025-01-03T03:26:23.5Z,1,REGULAR,foul,personal,['2freethrow'],1628997,,,1610612744,24,14,2025-01-03T03:26:43Z,1210000,False,,,0,,C. Martin shooting personal FOUL (1 PF) (Wiggins 2 FT),"[1628997, 203952]",1610612755.0,PHI,shooting,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1151.0,,,,,,,1.0,0.0,Wiggins,203952.0
123,PT02M53.00S,2025-01-03T03:27:02.7Z,1,REGULAR,freethrow,1 of 2,[],203952,,,1610612744,25,14,2025-01-03T03:27:02Z,1230000,False,,,0,,A. Wiggins Free Throw 1 of 2 (3 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
124,PT02M53.00S,2025-01-03T03:27:03.9Z,1,REGULAR,substitution,out,[],203110,,,1610612744,25,14,2025-01-03T03:27:30Z,1240000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M53.00S,2025-01-03T03:27:03.9Z,1,REGULAR,substitution,out,[],201939,,,1610612744,25,14,2025-01-03T03:27:30Z,1250000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M53.00S,2025-01-03T03:27:03.9Z,1,REGULAR,substitution,out,[],1628997,,,1610612744,25,14,2025-01-03T03:27:30Z,1260000,False,,,0,,SUB out: C. Martin,[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M53.00S,2025-01-03T03:27:03.9Z,1,REGULAR,substitution,in,[],1631218,,,1610612744,25,14,2025-01-03T03:27:30Z,1280000,False,,,0,,SUB in: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M53.00S,2025-01-03T03:27:03.9Z,1,REGULAR,substitution,in,[],203471,,,1610612744,25,14,2025-01-03T03:27:30Z,1290000,False,,,0,,SUB in: D. Schröder,[203471],1610612744.0,GSW,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M53.00S,2025-01-03T03:27:03.9Z,1,REGULAR,substitution,in,[],1641741,,,1610612744,25,14,2025-01-03T03:27:30Z,1300000,False,,,0,,SUB in: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M53.00S,2025-01-03T03:27:03.9Z,1,REGULAR,substitution,in,[],1630178,,,1610612744,25,14,2025-01-03T03:27:30Z,1310000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M53.00S,2025-01-03T03:27:03.9Z,1,REGULAR,substitution,out,[],202331,,,1610612744,25,14,2025-01-03T03:27:49Z,1315000,False,,,0,,SUB out: P. George,[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M53.00S,2025-01-03T03:27:34.7Z,1,REGULAR,freethrow,2 of 2,[],203952,,,1610612744,26,14,2025-01-03T03:27:34Z,1320000,False,,,0,,A. Wiggins Free Throw 2 of 2 (4 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
134,PT02M33.00S,2025-01-03T03:27:59.1Z,1,REGULAR,3pt,Jump Shot,[],1630178,5.863994743758213,96.07843137254902,1610612755,26,14,2025-01-03T03:28:04Z,1330000,False,-230.0,3.0,1,left,MISS T. Maxey 3PT,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Left Corner 3,24+ Left,,,,23.04,Missed,,,,,,,,,,,,,,,
135,PT02M29.00S,2025-01-03T03:28:03.1Z,1,REGULAR,rebound,defensive,[],1631218,,,1610612744,26,14,2025-01-03T03:28:04Z,1340000,False,,,0,,T. Jackson-Davis REBOUND (Off:0 Def:3),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,134.0,3.0,3.0,0.0,,,,
136,PT02M13.00S,2025-01-03T03:28:18.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631218,91.5407358738502,42.15686274509804,1610612744,26,14,2025-01-03T03:29:11Z,1350000,False,-39.0,27.0,1,right,MISS T. Jackson-Davis driving Layup,[1631218],1610612744.0,GSW,driving,,,Jackson-Davis,T. Jackson-Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,4.76,Missed,,,,,,,,,,,,,,,
137,PT02M11.00S,2025-01-03T03:28:20.8Z,1,REGULAR,rebound,defensive,[],1641741,,,1610612755,26,14,2025-01-03T03:28:22Z,1360000,False,,,0,,R. Council IV REBOUND (Off:0 Def:1),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,136.0,1.0,1.0,0.0,,,,
138,PT02M09.00S,2025-01-03T03:28:24.0Z,1,REGULAR,foul,personal,['2freethrow'],1627741,,,1610612755,26,14,2025-01-03T03:28:37Z,1370000,False,,,0,,B. Hield shooting personal FOUL (2 PF) (Council IV 2 FT),"[1627741, 1641741]",1610612744.0,GSW,shooting,,,Hield,B. Hield,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1151.0,,,,,,,2.0,0.0,Council IV,1641741.0
140,PT02M09.00S,2025-01-03T03:28:55.8Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1641741,,,1610612755,26,14,2025-01-03T03:28:55Z,1390000,False,,,0,,MISS R. Council IV Free Throw 1 of 2,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
141,PT02M09.00S,2025-01-03T03:28:55.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,26,14,2025-01-03T03:28:55Z,1400000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,140.0,,,,,,,
142,PT02M09.00S,2025-01-03T03:28:57.9Z,1,REGULAR,substitution,out,[],203952,,,1610612755,26,14,2025-01-03T03:29:08Z,1410000,False,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT02M09.00S,2025-01-03T03:28:57.9Z,1,REGULAR,substitution,in,[],1630541,,,1610612755,26,14,2025-01-03T03:29:08Z,1420000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT02M09.00S,2025-01-03T03:29:11.7Z,1,REGULAR,substitution,out,[],202704,,,1610612755,26,14,2025-01-03T03:29:18Z,1430000,False,,,0,,SUB out: R. Jackson,[202704],1610612755.0,PHI,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT02M09.00S,2025-01-03T03:29:11.7Z,1,REGULAR,substitution,in,[],1630288,,,1610612755,26,14,2025-01-03T03:29:18Z,1440000,False,,,0,,SUB in: J. Dowtin Jr.,[1630288],1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT02M09.00S,2025-01-03T03:29:35.1Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1641741,,,1610612755,26,15,2025-01-03T03:29:35Z,1450000,False,,,0,,R. Council IV Free Throw 2 of 2 (1 PTS),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
147,PT01M54.00S,2025-01-03T03:29:51.4Z,1,REGULAR,3pt,Jump Shot,[],1627741,64.47109067017082,34.068627450980394,1610612744,26,15,2025-01-03T03:29:56Z,1460000,False,-80.0,281.0,1,right,MISS B. Hield 29' 3PT,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,,,,29.26,Missed,,,,,,,,,,,,,,,
148,PT01M52.00S,2025-01-03T03:29:53.4Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,26,15,2025-01-03T03:29:56Z,1470000,False,,,0,,J. Embiid REBOUND (Off:1 Def:3),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,147.0,4.0,3.0,1.0,,,,
149,PT01M41.00S,2025-01-03T03:30:04.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,13.354139290407357,58.333333333333336,1610612755,26,15,2025-01-03T03:30:14Z,1480000,False,-42.0,73.0,1,left,MISS J. Embiid 8' turnaround fadeaway Shot,[203954],1610612755.0,PHI,turnaround fadeaway,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,,,,8.41,Missed,,,,,,,,,,,,,,,
150,PT01M37.00S,2025-01-03T03:30:08.4Z,1,REGULAR,rebound,defensive,[],1627741,,,1610612744,26,15,2025-01-03T03:30:17Z,1490000,False,,,0,,B. Hield REBOUND (Off:0 Def:1),[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,149.0,1.0,1.0,0.0,,,,
152,PT01M27.00S,2025-01-03T03:30:38.7Z,1,REGULAR,3pt,Jump Shot,[],203471,86.02168199737189,3.6764705882352944,1610612744,29,15,2025-01-03T03:30:43Z,1510000,False,-232.0,79.0,1,right,D. Schröder 24' 3PT  (9 PTS) (J. Kuminga 1 AST),"[203471, 1630228]",1610612744.0,GSW,,,,Schröder,D. Schröder,,,,,Left Corner 3,24+ Left,,,,24.47,Made,9.0,J. Kuminga,1630228.0,1.0,,,,,,,,,,,
154,PT01M02.00S,2025-01-03T03:31:04.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627824,8.754927726675426,44.6078431372549,1610612755,29,17,2025-01-03T03:31:43Z,1530000,False,27.0,30.0,1,left,G. Yabusele driving Layup (8 PTS),[1627824],1610612755.0,PHI,driving,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,,,,4.02,Made,8.0,,,,,,,,,,,,,,
155,PT00M51.70S,2025-01-03T03:31:14.4Z,1,REGULAR,3pt,Jump Shot,[],1630541,74.45795006570303,85.29411764705883,1610612744,32,17,2025-01-03T03:31:19Z,1540000,False,176.0,188.0,1,right,M. Moody 25' 3PT  (3 PTS) (T. Jackson-Davis 2 AST),"[1630541, 1631218]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,,,,25.76,Made,3.0,T. Jackson-Davis,1631218.0,2.0,,,,,,,,,,,
157,PT00M32.30S,2025-01-03T03:31:37.3Z,1,REGULAR,3pt,Jump Shot,[],1641741,34.90473061760841,42.8921568627451,1610612755,32,17,2025-01-03T03:31:43Z,1560000,False,36.0,276.0,1,left,MISS R. Council IV 27' 3PT,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Above the Break 3,24+ Center,,,,27.79,Missed,,,,,,,,,,,,,,,
158,PT00M27.70S,2025-01-03T03:31:41.9Z,1,REGULAR,rebound,defensive,[],1630228,,,1610612744,32,17,2025-01-03T03:31:43Z,1570000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:1),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,157.0,1.0,1.0,0.0,,,,
159,PT00M17.60S,2025-01-03T03:31:51.9Z,1,REGULAR,3pt,Jump Shot,[],1627741,94.95729303547962,3.6764705882352944,1610612744,35,17,2025-01-03T03:31:57Z,1580000,False,-232.0,-5.0,1,right,B. Hield 3PT  (3 PTS) (J. Kuminga 2 AST),"[1627741, 1630228]",1610612744.0,GSW,,,,Hield,B. Hield,,,,,Left Corner 3,24+ Left,,,,23.17,Made,3.0,J. Kuminga,1630228.0,2.0,,,,,,,,,,,
161,PT00M00.90S,2025-01-03T03:32:14.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203954,8.886333771353483,45.83333333333333,1610612755,35,19,2025-01-03T03:32:54Z,1600000,False,21.0,31.0,1,left,J. Embiid driving Layup (4 PTS) (T. Maxey 2 AST),"[203954, 1630178]",1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,3.73,Made,4.0,T. Maxey,1630178.0,2.0,,,,,,,,,,,
165,PT00M00.00S,2025-01-03T03:33:21.0Z,1,REGULAR,period,end,[],0,,,1610612744,35,19,2025-01-03T03:33:21Z,1640000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2025-01-03T03:33:58.5Z,2,REGULAR,substitution,out,['startperiod'],1627741,,,1610612744,35,19,2025-01-03T03:35:38Z,1650000,False,,,0,,SUB out: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2025-01-03T03:33:58.5Z,2,REGULAR,substitution,out,['startperiod'],1631218,,,1610612744,35,19,2025-01-03T03:35:38Z,1660000,False,,,0,,SUB out: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2025-01-03T03:33:58.5Z,2,REGULAR,substitution,out,['startperiod'],203471,,,1610612744,35,19,2025-01-03T03:35:38Z,1670000,False,,,0,,SUB out: D. Schröder,[203471],1610612744.0,GSW,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2025-01-03T03:33:58.5Z,2,REGULAR,substitution,out,['startperiod'],203954,,,1610612744,35,19,2025-01-03T03:35:38Z,1680000,False,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2025-01-03T03:33:58.5Z,2,REGULAR,substitution,in,['startperiod'],1630322,,,1610612744,35,19,2025-01-03T03:35:38Z,1690000,False,,,0,,SUB in: L. Waters III,[1630322],1610612744.0,GSW,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
