actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
34,PT09M10.00S,2025-03-11T02:14:14.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629014,77.34888304862024,9.803921568627452,1610612757,5,10,2025-03-11T02:14:17Z,340000,False,-201.0,160.0,1,right,A. Simons 25' 3PT  (5 PTS) (D. Clingan 1 AST),"[1629014, 1642270]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,25.72,Made,,,,,,,5.0,D. Clingan,1642270.0,1.0,,,,,,,,
36,PT08M55.00S,2025-03-11T02:14:29.0Z,1,REGULAR,3pt,Jump Shot,[],201939,21.107095926412615,92.8921568627451,1610612744,8,10,2025-03-11T02:14:33Z,360000,False,-214.0,146.0,1,left,S. Curry 25' 3PT  (3 PTS) (D. Green 1 AST),"[201939, 203110]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,25.94,Made,,,,,,,3.0,D. Green,203110.0,1.0,,,,,,,,
38,PT08M41.00S,2025-03-11T02:14:43.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,90.48948751642575,36.76470588235294,1610612757,8,10,2025-03-11T02:14:47Z,380000,False,-66.0,37.0,1,right,MISS S. Sharpe 7' driving Layup,[1631101],1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,7.58,Missed,,,,,,,,,,,,,,,,,,
40,PT08M38.00S,2025-03-11T02:14:46.2Z,1,REGULAR,rebound,defensive,[],202710,,,1610612744,8,10,2025-03-11T02:14:47Z,400000,False,,,0,,J. Butler III REBOUND (Off:0 Def:2),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,In The Paint (Non-RA),0-8 Center,,,,,38.0,2.0,2.0,0.0,,,,,,,,,,,,
41,PT08M34.00S,2025-03-11T02:14:50.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1642366,23.73521681997372,86.76470588235294,1610612744,11,10,2025-03-11T02:14:55Z,410000,False,-184.0,171.0,1,left,Q. Post 25' 3PT running (6 PTS) (J. Butler III 2 AST),"[1642366, 202710]",1610612744.0,GSW,running,,,Post,Q. Post,,,,,Above the Break 3,24+ Left Center,25.08,Made,,,,,,,6.0,J. Butler III,202710.0,2.0,,,,,,,,
43,PT08M08.00S,2025-03-11T02:15:15.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642270,91.67214191852825,50.245098039215684,1610612757,11,10,2025-03-11T02:15:18Z,430000,False,1.0,26.0,1,right,MISS D. Clingan Layup - blocked,"[1642270, 1642366]",1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,2.58,Missed,Post,1642366.0,,,,,,,,,,,,,,,,
69,PT08M08.00S,2025-03-11T02:15:15.5Z,1,REGULAR,block,,[],1642366,,,1610612757,11,10,2025-03-11T02:20:03Z,440000,False,,,0,,Q. Post BLOCK (1 BLK),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
45,PT08M07.00S,2025-03-11T02:15:16.5Z,1,REGULAR,rebound,defensive,[],202710,,,1610612744,11,10,2025-03-11T02:15:45Z,450000,False,,,0,,J. Butler III REBOUND (Off:0 Def:3),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,,,,,43.0,3.0,3.0,0.0,,,,,,,,,,,,
46,PT07M51.00S,2025-03-11T02:15:32.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630541,6.1268068331143235,60.049019607843135,1610612744,13,10,2025-03-11T02:15:36Z,460000,False,-50.0,5.0,1,left,M. Moody reverse Layup (2 PTS) (J. Butler III 3 AST),"[1630541, 202710]",1610612744.0,GSW,reverse,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,5.05,Made,,,,,,,2.0,J. Butler III,202710.0,3.0,,,,,,,,
48,PT07M41.00S,2025-03-11T02:15:42.9Z,1,REGULAR,3pt,Jump Shot,[],1631101,69.72733245729303,75.24509803921569,1610612757,13,10,2025-03-11T02:16:05Z,480000,False,126.0,232.0,1,right,MISS S. Sharpe 26' pullup 3PT,[1631101],1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,26.42,Missed,,,,,,,,,,,,,,,,,,
49,PT07M37.00S,2025-03-11T02:15:46.9Z,1,REGULAR,rebound,defensive,[],1642366,,,1610612744,13,10,2025-03-11T02:15:47Z,490000,False,,,0,,Q. Post REBOUND (Off:0 Def:1),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Right Center,,,,,48.0,1.0,1.0,0.0,,,,,,,,,,,,
50,PT07M33.00S,2025-03-11T02:15:53.9Z,1,REGULAR,foul,personal,['2freethrow'],1631101,,,1610612744,13,10,2025-03-11T02:16:01Z,500000,False,,,0,,S. Sharpe shooting personal FOUL (1 PF) (Green 2 FT),"[1631101, 203110]",1610612757.0,POR,shooting,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,203593.0,1.0,0.0,Green,203110.0,,,
52,PT07M33.00S,2025-03-11T02:16:21.4Z,1,REGULAR,freethrow,1 of 2,[],203110,,,1610612744,14,10,2025-03-11T02:16:50Z,520000,False,,,0,,D. Green Free Throw 1 of 2 (1 PTS),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
53,PT07M33.00S,2025-03-11T02:16:22.5Z,1,REGULAR,substitution,out,[],1642270,,,1610612744,14,10,2025-03-11T02:16:28Z,530000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M33.00S,2025-03-11T02:16:22.5Z,1,REGULAR,substitution,out,[],1629014,,,1610612744,14,10,2025-03-11T02:16:28Z,540000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M33.00S,2025-03-11T02:16:22.5Z,1,REGULAR,substitution,in,[],1641871,,,1610612744,14,10,2025-03-11T02:16:28Z,550000,False,,,0,,SUB in: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M33.00S,2025-03-11T02:16:22.5Z,1,REGULAR,substitution,in,[],1630703,,,1610612744,14,10,2025-03-11T02:16:28Z,560000,False,,,0,,SUB in: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M33.00S,2025-03-11T02:16:21.4Z,1,REGULAR,freethrow,2 of 2,[],203110,,,1610612744,14,10,2025-03-11T02:16:50Z,570000,False,,,0,,MISS D. Green Free Throw 2 of 2,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
58,PT07M32.00S,2025-03-11T02:16:22.4Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612757,14,10,2025-03-11T02:16:59Z,580000,False,,,0,,D. Avdija REBOUND (Off:0 Def:3),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,57.0,3.0,3.0,0.0,,,,,,,,,,,,
59,PT07M23.00S,2025-03-11T02:16:56.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630166,90.09526938239159,59.31372549019608,1610612757,14,12,2025-03-11T02:17:18Z,590000,False,47.0,41.0,1,right,D. Avdija 6' driving floating bank Jump Shot (7 PTS),[1630166],1610612757.0,POR,driving floating bank,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,6.18,Made,,,,,,,7.0,,,,,,,,,,,
60,PT07M10.00S,2025-03-11T02:17:08.5Z,1,REGULAR,2pt,Jump Shot,[],202710,6.521024967148489,15.686274509803921,1610612744,14,12,2025-03-11T02:17:14Z,600000,False,172.0,9.0,1,left,MISS J. Butler III 17' fadeaway Shot,[202710],1610612744.0,GSW,fadeaway,,,Butler III,J. Butler III,,,,,Mid-Range,16-24 Right,17.18,Missed,,,,,,,,,,,,,,,,,,
61,PT07M07.00S,2025-03-11T02:17:11.5Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612757,14,12,2025-03-11T02:17:14Z,610000,False,,,0,,D. Avdija REBOUND (Off:0 Def:4),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Right,,,,,60.0,4.0,4.0,0.0,,,,,,,,,,,,
62,PT07M03.00S,2025-03-11T02:17:16.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631101,92.32917214191852,43.627450980392155,1610612757,14,12,2025-03-11T02:17:50Z,620000,False,-32.0,20.0,1,right,MISS S. Sharpe running finger roll Layup,[1631101],1610612757.0,POR,running finger roll,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,3.74,Missed,,,,,,,,,,,,,,,,,,
63,PT07M03.00S,2025-03-11T02:17:16.3Z,1,REGULAR,rebound,offensive,[],1631101,,,1610612757,14,12,2025-03-11T02:17:50Z,630000,False,,,0,,S. Sharpe REBOUND (Off:1 Def:1),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,,62.0,2.0,1.0,1.0,,,,,,,,,,,,
64,PT06M59.00S,2025-03-11T02:17:20.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1641739,74.19513797634691,85.5392156862745,1610612757,14,15,2025-03-11T02:17:23Z,640000,False,178.0,190.0,1,right,T. Camara 26' 3PT  (3 PTS) (S. Sharpe 3 AST),"[1641739, 1631101]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,26.02,Made,,,,,,,3.0,S. Sharpe,1631101.0,3.0,,,,,,,,
66,PT06M45.00S,2025-03-11T02:17:37.5Z,1,REGULAR,foul,personal,['2freethrow'],1630166,,,1610612744,14,15,2025-03-11T02:17:47Z,660000,False,,,0,,D. Avdija shooting personal FOUL (1 PF) (Butler III 2 FT),"[1630166, 202710]",1610612757.0,POR,shooting,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1627526.0,1.0,0.0,Butler III,202710.0,,,
68,PT06M45.00S,2025-03-11T02:17:52.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,14,15,2025-03-11T02:17:52Z,680000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M45.00S,2025-03-11T02:20:15.5Z,1,REGULAR,substitution,out,[],1630541,,,1610612744,14,15,2025-03-11T02:20:47Z,690000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M45.00S,2025-03-11T02:20:15.5Z,1,REGULAR,substitution,in,[],1627741,,,1610612744,14,15,2025-03-11T02:20:47Z,700000,False,,,0,,SUB in: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M45.00S,2025-03-11T02:21:07.6Z,1,REGULAR,freethrow,1 of 2,[],202710,,,1610612744,15,15,2025-03-11T02:21:07Z,710000,False,,,0,,J. Butler III Free Throw 1 of 2 (3 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
73,PT06M45.00S,2025-03-11T02:21:24.1Z,1,REGULAR,freethrow,2 of 2,[],202710,,,1610612744,16,15,2025-03-11T02:21:24Z,720000,False,,,0,,J. Butler III Free Throw 2 of 2 (4 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
74,PT06M23.00S,2025-03-11T02:21:46.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630166,87.33574244415243,53.92156862745098,1610612757,16,15,2025-03-11T02:22:08Z,730000,False,20.0,67.0,1,right,MISS D. Avdija 6' driving floating Shot,[1630166],1610612757.0,POR,driving floating,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,6.93,Missed,,,,,,,,,,,,,,,,,,
75,PT06M21.00S,2025-03-11T02:21:48.5Z,1,REGULAR,rebound,offensive,[],1630166,,,1610612757,16,15,2025-03-11T02:22:08Z,740000,False,,,0,,D. Avdija REBOUND (Off:1 Def:4),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,74.0,5.0,4.0,1.0,,,,,,,,,,,,
76,PT06M13.00S,2025-03-11T02:21:57.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631101,86.67871222076215,42.64705882352941,1610612757,16,15,2025-03-11T02:22:00Z,750000,False,-37.0,73.0,1,right,MISS S. Sharpe 8' driving floating Shot,[1631101],1610612757.0,POR,driving floating,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),8-16 Center,8.15,Missed,,,,,,,,,,,,,,,,,,
77,PT06M10.00S,2025-03-11T02:22:00.1Z,1,REGULAR,rebound,defensive,[],1642366,,,1610612744,16,15,2025-03-11T02:22:00Z,760000,False,,,0,,Q. Post REBOUND (Off:0 Def:2),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,In The Paint (Non-RA),8-16 Center,,,,,76.0,2.0,2.0,0.0,,,,,,,,,,,,
78,PT06M01.00S,2025-03-11T02:22:09.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642366,9.411957950065702,48.77450980392157,1610612744,16,15,2025-03-11T02:22:30Z,770000,False,6.0,36.0,1,left,MISS Q. Post finger roll Layup,[1642366],1610612744.0,GSW,finger roll,,,Post,Q. Post,,,,,Restricted Area,0-8 Center,3.65,Missed,,,,,,,,,,,,,,,,,,
79,PT06M00.00S,2025-03-11T02:22:10.4Z,1,REGULAR,rebound,defensive,[],1641871,,,1610612757,16,15,2025-03-11T02:22:42Z,780000,False,,,0,,D. Reath REBOUND (Off:0 Def:1),[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,,,,,78.0,1.0,1.0,0.0,,,,,,,,,,,,
80,PT05M53.00S,2025-03-11T02:22:17.1Z,1,REGULAR,3pt,Jump Shot,[],1641739,77.21747700394218,9.558823529411764,1610612757,16,15,2025-03-11T02:23:06Z,790000,False,-202.0,162.0,1,right,MISS T. Camara 25' 3PT,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Left Center,25.89,Missed,,,,,,,,,,,,,,,,,,
81,PT05M50.00S,2025-03-11T02:22:20.1Z,1,REGULAR,rebound,defensive,[],1642366,,,1610612744,16,15,2025-03-11T02:22:24Z,800000,False,,,0,,Q. Post REBOUND (Off:0 Def:3),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Left Center,,,,,80.0,3.0,3.0,0.0,,,,,,,,,,,,
82,PT05M42.00S,2025-03-11T02:22:28.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,7.440867279894875,56.61764705882353,1610612744,18,15,2025-03-11T02:23:22Z,810000,False,-33.0,17.0,1,left,B. Hield cutting finger roll Layup (2 PTS) (D. Green 2 AST),"[1627741, 203110]",1610612744.0,GSW,cutting finger roll,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,3.74,Made,,,,,,,2.0,D. Green,203110.0,2.0,,,,,,,,
84,PT05M27.00S,2025-03-11T02:22:42.7Z,1,REGULAR,turnover,bad pass,[],1631101,,,1610612757,18,15,2025-03-11T02:52:06Z,830000,False,,,0,,S. Sharpe bad pass TURNOVER (1 TO),"[1631101, 202710]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Butler III,202710.0
