actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-12-07T03:14:20.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-12-07T03:14:20Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-12-07T03:14:22.3Z,1,REGULAR,jumpball,recovered,[],203944,,,1610612750,0,0,2024-12-07T03:14:22Z,40000,False,,,0,,Jump Ball R. Gobert vs. K. Looney: Tip to J. Randle,"[203944, 203497, 1626172]",1610612750.0,MIN,startperiod,J. Randle,203944.0,Randle,J. Randle,Gobert,203497.0,Looney,1626172.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2024-12-07T03:14:39.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,92.19776609724047,56.372549019607845,1610612750,0,0,2024-12-07T03:14:47Z,70000,False,32.0,21.0,1,right,MISS J. McDaniels cutting Layup,[1630183],1610612750.0,MIN,cutting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,3.81,Missed,,,,,,,,,,,,,,,,,,
8,PT11M39.00S,2024-12-07T03:14:41.0Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,0,0,2024-12-07T03:14:47Z,80000,False,,,0,,K. Looney REBOUND (Off:0 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M25.00S,2024-12-07T03:14:54.6Z,1,REGULAR,3pt,Jump Shot,[],1630228,8.623521681997373,3.1862745098039214,1610612744,3,0,2024-12-07T03:15:01Z,90000,False,234.0,29.0,1,left,J. Kuminga 3PT  (3 PTS) (K. Looney 1 AST),"[1630228, 1626172]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Right Corner 3,24+ Right,23.58,Made,,,,,3.0,K. Looney,1626172.0,1.0,,,,,,,,,,
52,PT10M57.00S,2024-12-07T03:15:08.6Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612750,3,0,2024-12-07T03:22:24Z,105000,False,,,0,,MIN shot clock Team TURNOVER,[],1610612750.0,MIN,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,202026.0,,,,,,,,,
13,PT10M40.00S,2024-12-07T03:15:38.6Z,1,REGULAR,turnover,lost ball,[],203952,,,1610612744,3,0,2024-12-07T03:15:45Z,130000,False,,,0,,A. Wiggins lost ball TURNOVER (1 TO),"[203952, 201144]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,Conley,201144.0,,,,,,
14,PT10M40.00S,2024-12-07T03:15:38.6Z,1,REGULAR,steal,,[],201144,,,1610612750,3,0,2024-12-07T03:30:23Z,140000,False,,,0,,M. Conley STEAL (1 STL),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
15,PT10M37.00S,2024-12-07T03:15:42.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203944,91.27792378449409,48.529411764705884,1610612750,3,2,2024-12-07T03:15:49Z,150000,False,-7.0,29.0,1,right,J. Randle running DUNK (2 PTS) (M. Conley 1 AST),"[203944, 201144]",1610612750.0,MIN,running,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,3.04,Made,,,,,2.0,M. Conley,201144.0,1.0,,,,,,,,,,
17,PT10M22.00S,2024-12-07T03:15:56.3Z,1,REGULAR,2pt,Jump Shot,[],203952,14.273981603153747,80.63725490196079,1610612744,5,2,2024-12-07T03:16:58Z,170000,False,-153.0,82.0,1,left,A. Wiggins 17' pullup Jump Shot (2 PTS) (J. Kuminga 1 AST),"[203952, 1630228]",1610612744.0,GSW,pullup,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Left,17.36,Made,,,,,2.0,J. Kuminga,1630228.0,1.0,,,,,,,,,,
