actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-12-29T01:40:54.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-12-29T01:40:54Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT12M00.00S,2024-12-29T01:40:57.2Z,1,REGULAR,jumpball,recovered,[],1626145,,,1610612756,0,0,2024-12-29T01:40:57Z,40000,False,,,0,,Jump Ball M. Plumlee vs. T. Jackson-Davis: Tip to T. Jones,"[1626145, 203486, 1631218]",1610612756.0,PHX,startperiod,T. Jones,1626145.0,Jones,T. Jones,Plumlee,203486.0,Jackson-Davis,1631218.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2024-12-29T01:41:13.1Z,1,REGULAR,3pt,Jump Shot,[],203078,71.04139290407359,18.872549019607842,1610612756,0,3,2024-12-29T01:41:19Z,70000,False,-156.0,220.0,1,right,B. Beal 26' 3PT  (3 PTS) (M. Plumlee 1 AST),"[203078, 203486]",1610612756.0,PHX,,,,Beal,B. Beal,,,,,Above the Break 3,24+ Left Center,26.92,Made,3.0,M. Plumlee,203486.0,1.0,,,,,,,,,,,,,,
9,PT11M26.00S,2024-12-29T01:41:27.5Z,1,REGULAR,3pt,Jump Shot,[],203952,25.312089356110377,82.59803921568627,1610612744,3,3,2024-12-29T01:41:45Z,90000,False,-163.0,185.0,1,left,A. Wiggins 24' 3PT pullup (3 PTS) (S. Curry 1 AST),"[203952, 201939]",1610612744.0,GSW,pullup,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,24.69,Made,3.0,S. Curry,201939.0,1.0,,,,,,,,,,,,,,
11,PT11M08.00S,2024-12-29T01:41:46.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,83.18002628120894,37.87913602941176,1610612756,3,5,2024-12-29T01:41:54Z,110000,False,-61.0,106.0,1,right,B. Beal 12' fadeaway Jump Shot (5 PTS) (T. Jones 1 AST),"[203078, 1626145]",1610612756.0,PHX,fadeaway,,,Beal,B. Beal,,,,,In The Paint (Non-RA),8-16 Center,12.18,Made,5.0,T. Jones,1626145.0,1.0,,,,,,,,,,,,,,
13,PT10M44.00S,2024-12-29T01:42:09.0Z,1,REGULAR,3pt,Jump Shot,[],203952,26.888961892247043,86.76470588235294,1610612744,3,5,2024-12-29T01:42:13Z,130000,False,-184.0,200.0,1,left,MISS A. Wiggins 27' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,27.19,Missed,,,,,,,,,,,,,,,,,,
14,PT10M41.00S,2024-12-29T01:42:12.0Z,1,REGULAR,rebound,offensive,[],203471,,,1610612744,3,5,2024-12-29T01:42:13Z,140000,False,,,0,,D. Schröder REBOUND (Off:1 Def:0),[203471],1610612744.0,GSW,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Left Center,,,,,,,13.0,1.0,0.0,1.0,,,,,,,,,,
15,PT10M40.00S,2024-12-29T01:42:13.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201939,31.882391590013142,70.58823529411765,1610612744,3,5,2024-12-29T01:42:19Z,150000,False,-103.0,247.0,1,left,MISS S. Curry 26' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,26.78,Missed,,,,,,,,,,,,,,,,,,
16,PT10M38.00S,2024-12-29T01:42:15.7Z,1,REGULAR,rebound,offensive,[],203952,,,1610612744,3,5,2024-12-29T01:42:19Z,160000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:0),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,,,,,15.0,1.0,0.0,1.0,,,,,,,,,,
17,PT10M24.00S,2024-12-29T01:42:30.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201939,26.363337713534822,11.76470588235294,1610612744,3,5,2024-12-29T01:42:44Z,170000,False,191.0,195.0,1,left,MISS S. Curry 27' step back 3PT,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,27.33,Missed,,,,,,,,,,,,,,,,,,
18,PT10M20.00S,2024-12-29T01:42:34.0Z,1,REGULAR,rebound,defensive,[],1642346,,,1610612756,3,5,2024-12-29T01:53:09Z,180000,False,,,0,,R. Dunn REBOUND (Off:0 Def:1),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Above the Break 3,24+ Right Center,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,
19,PT10M13.00S,2024-12-29T01:42:40.4Z,1,REGULAR,3pt,Jump Shot,[],1642346,74.32654402102497,82.84313725490196,1610612756,3,8,2024-12-29T01:42:44Z,190000,False,164.0,189.0,1,right,R. Dunn 25' 3PT  (3 PTS) (T. Jones 2 AST),"[1642346, 1626145]",1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Above the Break 3,24+ Right Center,25.02,Made,3.0,T. Jones,1626145.0,2.0,,,,,,,,,,,,,,
21,PT10M00.00S,2024-12-29T01:42:55.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631218,8.754927726675426,46.07843137254902,1610612744,3,8,2024-12-29T01:43:52Z,210000,False,20.0,30.0,1,left,MISS T. Jackson-Davis cutting Layup - blocked,"[1631218, 203486]",1610612744.0,GSW,cutting,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,3.57,Missed,,,,,,,,,Plumlee,203486.0,,,,,,,,
22,PT10M00.00S,2024-12-29T01:42:55.8Z,1,REGULAR,block,,[],203486,,,1610612744,3,8,2024-12-29T01:43:00Z,220000,False,,,0,,M. Plumlee BLOCK (1 BLK),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
23,PT09M58.00S,2024-12-29T01:42:57.8Z,1,REGULAR,rebound,offensive,[],1631218,,,1610612744,3,8,2024-12-29T01:43:52Z,230000,False,,,0,,T. Jackson-Davis REBOUND (Off:1 Def:0),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,,,,,,,21.0,1.0,0.0,1.0,,,,,,,,,,
27,PT09M58.00S,2024-12-29T01:42:59.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631218,9.067017082785808,45.978860294117645,1610612744,5,8,2024-12-29T01:43:24Z,235000,False,20.0,33.0,1,left,T. Jackson-Davis putback Layup (2 PTS),[1631218],1610612744.0,GSW,putback,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,3.84,Made,2.0,,,,,,,,,,,,,,,,,
24,PT09M58.00S,2024-12-29T01:43:02.5Z,1,REGULAR,foul,personal,['1freethrow'],1642346,,,1610612744,5,8,2024-12-29T01:43:31Z,240000,False,,,0,,R. Dunn shooting personal FOUL (1 PF) (Jackson-Davis 1 FT),"[1642346, 1631218]",1610612756.0,PHX,shooting,,,Dunn,R. Dunn,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202058.0,1.0,0.0,Jackson-Davis,1631218.0,,,
26,PT09M58.00S,2024-12-29T01:43:20.6Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1631218,,,1610612744,6,8,2024-12-29T01:43:20Z,260000,False,,,0,,T. Jackson-Davis Free Throw 1 of 1 (3 PTS),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
28,PT09M37.00S,2024-12-29T01:43:41.7Z,1,REGULAR,2pt,Jump Shot,[],203078,81.8166885676741,19.362745098039216,1610612756,6,10,2024-12-29T01:43:45Z,270000,False,-153.0,118.0,1,right,B. Beal 19' pullup Jump Shot (7 PTS) (T. Jones 3 AST),"[203078, 1626145]",1610612756.0,PHX,pullup,,,Beal,B. Beal,,,,,Mid-Range,16-24 Left Center,19.36,Made,7.0,T. Jones,1626145.0,3.0,,,,,,,,,,,,,,
30,PT09M12.00S,2024-12-29T01:44:05.5Z,1,REGULAR,3pt,Jump Shot,[],203471,16.4257555847569,94.87591911764706,1610612744,6,10,2024-12-29T01:44:12Z,290000,False,-224.0,102.0,1,left,MISS D. Schröder 24' step back 3PT,[203471],1610612744.0,GSW,step back,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Left Center,24.65,Missed,,,,,,,,,,,,,,,,,,
31,PT09M08.00S,2024-12-29T01:44:09.5Z,1,REGULAR,rebound,defensive,[],203486,,,1610612756,6,10,2024-12-29T01:44:12Z,300000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:1),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Left Center,,,,,,,30.0,1.0,1.0,0.0,,,,,,,,,,
32,PT09M01.00S,2024-12-29T01:44:17.0Z,1,REGULAR,3pt,Jump Shot,[],1642346,93.24901445466492,96.32352941176471,1610612756,6,10,2024-12-29T01:44:21Z,310000,False,232.0,11.0,1,right,MISS R. Dunn 3PT,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Right Corner 3,24+ Right,23.19,Missed,,,,,,,,,,,,,,,,,,
33,PT08M58.00S,2024-12-29T01:44:20.0Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,6,10,2024-12-29T01:44:21Z,320000,False,,,0,,S. Curry REBOUND (Off:0 Def:1),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Right Corner 3,24+ Right,,,,,,,32.0,1.0,1.0,0.0,,,,,,,,,,
34,PT08M48.00S,2024-12-29T01:44:29.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203110,7.440867279894875,48.529411764705884,1610612744,8,10,2024-12-29T01:44:33Z,330000,False,7.0,17.0,1,left,D. Green cutting DUNK (2 PTS) (T. Jackson-Davis 1 AST),"[203110, 1631218]",1610612744.0,GSW,cutting,,,Green,D. Green,,,,,Restricted Area,0-8 Center,1.89,Made,2.0,T. Jackson-Davis,1631218.0,1.0,,,,,,,,,,,,,,
36,PT08M38.00S,2024-12-29T01:44:40.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,84.23127463863338,64.97395833333334,1610612756,8,10,2024-12-29T01:50:25Z,350000,False,75.0,96.0,1,right,MISS K. Durant 12' pullup Shot - blocked,"[201142, 203952]",1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Right,12.15,Missed,,,,,,,,,Wiggins,203952.0,,,,,,,,
37,PT08M38.00S,2024-12-29T01:44:40.3Z,1,REGULAR,block,,[],203952,,,1610612756,8,10,2024-12-29T01:44:43Z,360000,False,,,0,,A. Wiggins BLOCK (1 BLK),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
38,PT08M36.00S,2024-12-29T01:44:42.3Z,1,REGULAR,rebound,offensive,[],201142,,,1610612756,8,10,2024-12-29T01:45:06Z,370000,False,,,0,,K. Durant REBOUND (Off:1 Def:0),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,,,,,,,36.0,1.0,0.0,1.0,,,,,,,,,,
39,PT08M30.00S,2024-12-29T01:44:50.8Z,1,REGULAR,turnover,traveling,[],201142,,,1610612756,8,10,2024-12-29T01:44:55Z,380000,False,,,0,,K. Durant traveling TURNOVER (1 TO),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,202058.0,,,,,1.0,,
40,PT08M20.00S,2024-12-29T01:45:15.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201939,30.831143232588698,24.264705882352942,1610612744,11,10,2024-12-29T01:45:20Z,390000,False,129.0,237.0,1,left,S. Curry 27' 3PT  (3 PTS) (D. Green 1 AST),"[201939, 203110]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,27.0,Made,3.0,D. Green,203110.0,1.0,,,,,,,,,,,,,,
42,PT08M02.00S,2024-12-29T01:45:32.9Z,1,REGULAR,turnover,bad pass,[],203486,,,1610612756,11,10,2024-12-29T01:45:35Z,410000,False,,,0,,M. Plumlee bad pass TURNOVER (1 TO),"[203486, 203110]",1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Green,203110.0
43,PT08M02.00S,2024-12-29T01:45:32.9Z,1,REGULAR,steal,,[],203110,,,1610612744,11,10,2024-12-29T01:45:34Z,420000,False,,,0,,D. Green STEAL (1 STL),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
