actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-12-16T01:40:45.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-12-16T01:40:45Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT12M00.00S,2024-12-16T01:40:47.0Z,1,REGULAR,jumpball,recovered,[],1629029,,,1610612742,0,0,2024-12-16T01:40:47Z,40000,False,,,0,,Jump Ball D. Lively II vs. K. Looney: Tip to L. Dončić,"[1629029, 1641726, 1626172]",1610612742.0,DAL,startperiod,L. Dončić,1629029.0,Dončić,L. Dončić,Lively II,1641726.0,Looney,1626172.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2024-12-16T01:41:01.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,5.863994743758213,37.254901960784316,1610612742,0,2,2024-12-16T01:43:07Z,70000,False,64.0,3.0,1,left,P. Washington 6' driving Layup (2 PTS) (L. Dončić 1 AST),"[1629023, 1629029]",1610612742.0,DAL,driving,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,6.38,Made,2.0,L. Dončić,1629029.0,1.0,,,,,,,,,,,,,,
8,PT11M21.00S,2024-12-16T01:41:23.6Z,1,REGULAR,3pt,Jump Shot,[],203952,69.20170827858082,74.50980392156863,1610612744,3,2,2024-12-16T01:41:34Z,80000,False,123.0,237.0,1,right,A. Wiggins 26' 3PT  (3 PTS) (K. Looney 1 AST),"[203952, 1626172]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,26.68,Made,3.0,K. Looney,1626172.0,1.0,,,,,,,,,,,,,,
10,PT11M05.00S,2024-12-16T01:41:41.8Z,1,REGULAR,foul,personal,[],1630228,,,1610612742,3,2,2024-12-16T01:41:54Z,100000,False,,,0,,J. Kuminga personal FOUL (1 PF),"[1630228, 1629023]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2002.0,1.0,0.0,Washington,1629023.0,,,,,,,,,
12,PT11M01.00S,2024-12-16T01:42:01.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641726,5.995400788436268,55.63725490196079,1610612742,3,4,2024-12-16T01:42:22Z,120000,False,-28.0,4.0,1,left,D. Lively II cutting Layup (2 PTS) (K. Thompson 1 AST),"[1641726, 202691]",1610612742.0,DAL,cutting,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,2.85,Made,2.0,K. Thompson,202691.0,1.0,,,,,,,,,,,,,,
14,PT10M52.00S,2024-12-16T01:42:09.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,91.93495400788436,41.66666666666667,1610612744,3,4,2024-12-16T01:42:37Z,140000,False,-42.0,23.0,1,right,MISS J. Kuminga driving Layup,[1630228],1610612744.0,GSW,driving,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,4.78,Missed,,,,,,,,,,,,,,,,,,
15,PT10M52.00S,2024-12-16T01:42:09.0Z,1,REGULAR,rebound,defensive,[],1641726,,,1610612742,3,4,2024-12-16T01:42:23Z,150000,False,,,0,,D. Lively II REBOUND (Off:0 Def:1),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,14.0,1.0,1.0,0.0,,,,,
16,PT10M39.00S,2024-12-16T01:42:21.8Z,1,REGULAR,2pt,Jump Shot,[],1629029,21.632720105124836,48.77450980392157,1610612742,3,6,2024-12-16T01:42:37Z,160000,False,6.0,151.0,1,left,L. Dončić 15' step back Jump Shot (2 PTS),[1629029],1610612742.0,DAL,step back,,,Dončić,L. Dončić,,,,,Mid-Range,8-16 Center,15.09,Made,2.0,,,,,,,,,,,,,,,,,
17,PT10M22.00S,2024-12-16T01:42:39.9Z,1,REGULAR,3pt,Jump Shot,[],203952,74.45795006570303,14.215686274509803,1610612744,3,6,2024-12-16T01:42:49Z,170000,False,-179.0,188.0,1,right,MISS A. Wiggins 25' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,25.92,Missed,,,,,,,,,,,,,,,,,,
