actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
17,PT10M30.00S,2024-12-09T01:42:29.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,93.24901445466492,59.55882352941176,1610612750,2,3,2024-12-09T01:42:35Z,170000,False,48.0,11.0,1,right,MISS J. Randle driving floating Shot,[203944],1610612750.0,MIN,driving floating,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,4.9,Missed,,,,,,,,,,,,,,,,,,
18,PT10M28.00S,2024-12-09T01:42:31.9Z,1,REGULAR,rebound,offensive,[],203944,,,1610612750,2,3,2024-12-09T01:42:31Z,180000,False,,,0,,J. Randle REBOUND (Off:1 Def:0),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,17.0,1.0,0.0,1.0,,,,,,,
19,PT10M28.00S,2024-12-09T01:42:34.1Z,1,REGULAR,foul,personal,['2freethrow'],1627741,,,1610612750,2,3,2024-12-09T01:42:44Z,190000,False,,,0,,B. Hield shooting personal FOUL (1 PF) (Randle 2 FT),"[1627741, 203944]",1610612744.0,GSW,shooting,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2534.0,1.0,0.0,Randle,203944.0,,
21,PT10M28.00S,2024-12-09T01:43:05.1Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203944,,,1610612750,2,4,2024-12-09T01:43:05Z,210000,False,,,0,,J. Randle Free Throw 1 of 2 (1 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
22,PT10M28.00S,2024-12-09T01:43:28.6Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203944,,,1610612750,2,5,2024-12-09T01:43:28Z,220000,False,,,0,,J. Randle Free Throw 2 of 2 (2 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
23,PT10M13.00S,2024-12-09T01:43:45.0Z,1,REGULAR,2pt,Jump Shot,[],1630228,3.7614980289093296,23.774509803921568,1610612744,2,5,2024-12-09T01:43:49Z,230000,False,131.0,-17.0,1,left,MISS J. Kuminga 13' pullup Shot,[1630228],1610612744.0,GSW,pullup,,,Kuminga,J. Kuminga,,,,,Mid-Range,8-16 Right,13.22,Missed,,,,,,,,,,,,,,,,,,
24,PT10M11.00S,2024-12-09T01:43:47.0Z,1,REGULAR,rebound,offensive,[],1627780,,,1610612744,2,5,2024-12-09T01:43:49Z,240000,False,,,0,,G. Payton II REBOUND (Off:1 Def:0),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Mid-Range,8-16 Right,,,,,,,,,,23.0,1.0,0.0,1.0,,,,,,,
25,PT10M09.00S,2024-12-09T01:43:48.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627780,7.178055190538765,56.61764705882353,1610612744,4,5,2024-12-09T01:43:52Z,250000,False,-33.0,15.0,1,left,G. Payton II putback Layup (2 PTS),[1627780],1610612744.0,GSW,putback,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,3.63,Made,2.0,,,,,,,,,,,,,,,,,
26,PT09M49.00S,2024-12-09T01:44:09.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,85.23324572930355,57.59803921568627,1610612750,4,7,2024-12-09T01:44:16Z,260000,False,38.0,86.0,1,right,A. Edwards 9' driving floating Jump Shot (2 PTS) (J. Randle 1 AST),"[1630162, 203944]",1610612750.0,MIN,driving floating,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,9.43,Made,2.0,J. Randle,203944.0,1.0,,,,,,,,,,,,,,
28,PT09M34.00S,2024-12-09T01:44:24.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203110,6.258212877792378,52.20588235294118,1610612744,6,7,2024-12-09T01:44:29Z,280000,False,-11.0,6.0,1,left,D. Green cutting Layup (2 PTS) (S. Curry 1 AST),"[203110, 201939]",1610612744.0,GSW,cutting,,,Green,D. Green,,,,,Restricted Area,0-8 Center,1.27,Made,2.0,S. Curry,201939.0,1.0,,,,,,,,,,,,,,
30,PT09M21.00S,2024-12-09T01:44:36.7Z,1,REGULAR,3pt,Jump Shot,[],1630183,68.15045992115637,74.01960784313727,1610612750,6,7,2024-12-09T01:44:40Z,300000,False,120.0,247.0,1,right,MISS J. McDaniels 27' 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,27.46,Missed,,,,,,,,,,,,,,,,,,
31,PT09M19.00S,2024-12-09T01:44:38.7Z,1,REGULAR,rebound,defensive,[],1630228,,,1610612744,6,7,2024-12-09T01:44:40Z,310000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:1),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,30.0,1.0,1.0,0.0,,,,,,,
32,PT09M13.00S,2024-12-09T01:44:45.5Z,1,REGULAR,3pt,Jump Shot,[],1630228,32.40801576872536,31.372549019607842,1610612744,6,7,2024-12-09T01:44:50Z,320000,False,93.0,252.0,1,left,MISS J. Kuminga 26' step back 3PT,[1630228],1610612744.0,GSW,step back,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Right Center,26.87,Missed,,,,,,,,,,,,,,,,,,
33,PT09M10.00S,2024-12-09T01:44:48.5Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,6,7,2024-12-09T01:44:50Z,330000,False,,,0,,R. Gobert REBOUND (Off:0 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,32.0,2.0,2.0,0.0,,,,,,,
34,PT09M02.00S,2024-12-09T01:44:56.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,84.1819973718791,47.30392156862745,1610612750,6,7,2024-12-09T01:44:59Z,340000,False,-13.0,96.0,1,right,MISS J. Randle 9' fadeaway Shot,[203944],1610612750.0,MIN,fadeaway,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,9.71,Missed,,,,,,,,,,,,,,,,,,
35,PT08M59.00S,2024-12-09T01:44:59.1Z,1,REGULAR,rebound,defensive,[],1627741,,,1610612744,6,7,2024-12-09T01:44:59Z,350000,False,,,0,,B. Hield REBOUND (Off:0 Def:1),[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,34.0,1.0,1.0,0.0,,,,,,,
36,PT08M47.00S,2024-12-09T01:45:11.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630228,7.966491458607096,39.950980392156865,1610612744,6,7,2024-12-09T01:45:20Z,360000,False,50.0,22.0,1,left,MISS J. Kuminga driving bank Hook - blocked,"[1630228, 203497]",1610612744.0,GSW,driving bank,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,5.5,Missed,,,,,,,,,,,,,,,,,Gobert,203497.0
104,PT08M47.00S,2024-12-09T01:45:11.6Z,1,REGULAR,block,,[],203497,,,1610612744,6,7,2024-12-09T01:58:53Z,365000,False,,,0,,R. Gobert BLOCK (1 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
37,PT08M45.00S,2024-12-09T01:45:13.6Z,1,REGULAR,rebound,defensive,[],203944,,,1610612750,6,7,2024-12-09T01:49:09Z,370000,False,,,0,,J. Randle REBOUND (Off:1 Def:1),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,36.0,2.0,1.0,1.0,,,,,,,
38,PT08M30.00S,2024-12-09T01:45:28.8Z,1,REGULAR,3pt,Jump Shot,[],1630162,66.70499342969777,49.01960784313725,1610612750,6,10,2024-12-09T01:45:32Z,380000,False,-5.0,260.0,1,right,A. Edwards 26' 3PT pullup (5 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,26.05,Made,5.0,,,,,,,,,,,,,,,,,
40,PT08M22.00S,2024-12-09T01:45:42.6Z,1,REGULAR,turnover,out-of-bounds,[],1630228,,,1610612744,6,10,2024-12-09T01:45:52Z,400000,False,,,0,,J. Kuminga bad pass out-of-bounds TURNOVER (1 TO),[1630228],1610612744.0,GSW,bad pass,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Left Center,,,,,,,1.0,,,,,,,1628487.0,,,,,,
301,PT08M15.00S,2024-12-09T01:46:02.9Z,1,REGULAR,turnover,lost ball,[],1630162,,,1610612750,6,10,2024-12-09T02:42:41Z,415000,False,,,0,,A. Edwards lost ball TURNOVER (1 TO),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Right,,,,,,,1.0,,,,,,,,,,,,,
43,PT08M15.00S,2024-12-09T01:46:23.3Z,1,REGULAR,foul,personal,[],1630162,,,1610612744,6,10,2024-12-09T02:28:08Z,430000,False,,,0,,A. Edwards loose ball personal FOUL (1 PF),"[1630162, 1630228]",1610612750.0,MIN,loose ball,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,1628487.0,1.0,0.0,Kuminga,1630228.0,,
45,PT08M15.00S,2024-12-09T01:46:49.6Z,1,REGULAR,foul,technical,['1freethrow'],1630162,,,1610612744,6,10,2024-12-09T02:28:08Z,450000,False,,,0,,A. Edwards technical FOUL (1 Tech),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,1628487.0,1.0,1.0,,,,
46,PT08M15.00S,2024-12-09T01:46:56.0Z,1,REGULAR,freethrow,1 of 1,[],201939,,,1610612744,7,10,2024-12-09T02:28:08Z,460000,False,,,0,,S. Curry technical Free Throw 1 of 1 (1 PTS),[201939],1610612744.0,GSW,technical,,,Curry,S. Curry,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
47,PT08M00.00S,2024-12-09T01:47:23.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203110,10.726018396846255,45.83333333333333,1610612744,7,10,2024-12-09T02:28:08Z,470000,False,21.0,48.0,1,left,MISS D. Green driving floating Shot - blocked,"[203110, 203497]",1610612744.0,GSW,driving floating,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,5.26,Missed,,,,,,,,,,,,,,,,,Gobert,203497.0
65,PT08M00.00S,2024-12-09T01:47:23.3Z,1,REGULAR,block,,[],203497,,,1610612744,7,10,2024-12-09T01:52:43Z,475000,False,,,0,,R. Gobert BLOCK (2 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
48,PT07M57.00S,2024-12-09T01:47:26.3Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,7,10,2024-12-09T01:47:27Z,480000,False,,,0,,R. Gobert REBOUND (Off:0 Def:3),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,47.0,3.0,3.0,0.0,,,,,,,
49,PT07M55.00S,2024-12-09T01:47:34.4Z,1,REGULAR,foul,personal,[],1627780,,,1610612750,7,10,2024-12-09T01:47:40Z,490000,False,,,0,,G. Payton II personal FOUL (1 PF),"[1627780, 203497]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,1627534.0,1.0,0.0,Gobert,203497.0,,
51,PT07M41.00S,2024-12-09T01:48:01.1Z,1,REGULAR,2pt,Jump Shot,[],1630183,93.24901445466492,70.34313725490196,1610612750,7,10,2024-12-09T01:48:04Z,510000,False,102.0,11.0,1,right,MISS J. McDaniels 10' driving floating Shot,[1630183],1610612750.0,MIN,driving floating,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Right,10.23,Missed,,,,,,,,,,,,,,,,,,
52,PT07M39.00S,2024-12-09T01:48:03.1Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,7,10,2024-12-09T01:48:04Z,520000,False,,,0,,S. Curry REBOUND (Off:0 Def:1),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,8-16 Right,,,,,,,,,,51.0,1.0,1.0,0.0,,,,,,,
53,PT07M27.00S,2024-12-09T01:48:15.0Z,1,REGULAR,turnover,bad pass,[],201939,,,1610612744,7,10,2024-12-09T01:48:20Z,530000,False,,,0,,S. Curry bad pass TURNOVER (1 TO),"[201939, 1630183]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,,,,1.0,McDaniels,1630183.0,,,,,,,,,,,
54,PT07M27.00S,2024-12-09T01:48:15.0Z,1,REGULAR,steal,,[],1630183,,,1610612750,7,10,2024-12-09T01:48:17Z,540000,False,,,0,,J. McDaniels STEAL (2 STL),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
55,PT07M23.00S,2024-12-09T01:48:19.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630183,91.14651773981603,54.166666666666664,1610612750,7,12,2024-12-09T01:48:23Z,550000,False,21.0,31.0,1,right,J. McDaniels running Layup (2 PTS),[1630183],1610612750.0,MIN,running,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,3.71,Made,2.0,,,,,,,,,,,,,,,,,
56,PT07M16.00S,2024-12-09T01:48:33.5Z,1,REGULAR,foul,offensive,[],1627780,,,1610612744,7,12,2024-12-09T01:48:41Z,560000,False,,,0,,G. Payton II offensive FOUL (2 PF),"[1627780, 1630183]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,1628487.0,2.0,0.0,McDaniels,1630183.0,,
58,PT07M16.00S,2024-12-09T01:48:33.5Z,1,REGULAR,turnover,offensive foul,[],1627780,,,1610612744,7,12,2024-12-09T01:48:33Z,580000,False,,,0,,G. Payton II offensive foul TURNOVER (1 TO),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Center,,,,,,,1.0,,,,,,,1628487.0,,,,,,
59,PT07M16.00S,2024-12-09T01:48:44.7Z,1,REGULAR,substitution,out,[],1627780,,,1610612750,7,12,2024-12-09T01:48:53Z,590000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT07M16.00S,2024-12-09T01:48:44.7Z,1,REGULAR,substitution,in,[],1630541,,,1610612750,7,12,2024-12-09T01:48:53Z,600000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT07M05.00S,2024-12-09T01:49:14.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203944,84.70762155059133,48.28431372549019,1610612750,7,14,2024-12-09T01:50:37Z,610000,False,-9.0,91.0,1,right,J. Randle 9' turnaround Jump Shot (4 PTS),[203944],1610612750.0,MIN,turnaround,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,9.16,Made,4.0,,,,,,,,,,,,,,,,,
62,PT07M03.00S,2024-12-09T01:49:20.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,7,14,2024-12-09T01:49:20Z,620000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M52.00S,2024-12-09T01:52:37.0Z,1,REGULAR,3pt,Jump Shot,[],201939,33.98488830486202,54.65686274509803,1610612744,10,14,2024-12-09T01:52:55Z,630000,False,-23.0,267.0,1,left,S. Curry 26' 3PT  (4 PTS) (J. Kuminga 1 AST),"[201939, 1630228]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,26.8,Made,4.0,J. Kuminga,1630228.0,1.0,,,,,,,,,,,,,,
66,PT06M36.00S,2024-12-09T01:52:53.2Z,1,REGULAR,turnover,bad pass,[],203497,,,1610612750,10,14,2024-12-09T01:52:56Z,650000,False,,,0,,R. Gobert bad pass TURNOVER (1 TO),"[203497, 201939]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Left Center,,,,,,,1.0,Curry,201939.0,,,,,,,,,,,
67,PT06M36.00S,2024-12-09T01:52:53.2Z,1,REGULAR,steal,,[],201939,,,1610612744,10,14,2024-12-09T01:52:54Z,660000,False,,,0,,S. Curry STEAL (1 STL),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
68,PT06M32.00S,2024-12-09T01:52:57.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630228,8.623521681997373,55.14705882352941,1610612744,12,14,2024-12-09T01:53:01Z,670000,False,-26.0,29.0,1,left,J. Kuminga running DUNK (4 PTS) (S. Curry 2 AST),"[1630228, 201939]",1610612744.0,GSW,running,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,3.85,Made,4.0,S. Curry,201939.0,2.0,,,,,,,,,,,,,,
70,PT06M08.00S,2024-12-09T01:53:20.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,92.32917214191852,41.66666666666667,1610612750,12,16,2024-12-09T01:53:27Z,690000,False,-42.0,20.0,1,right,J. McDaniels driving Layup (4 PTS),[1630183],1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,4.61,Made,4.0,,,,,,,,,,,,,,,,,
72,PT05M59.00S,2024-12-09T01:53:29.7Z,1,REGULAR,3pt,Jump Shot,[],1627741,24.52365308804205,7.8431372549019605,1610612744,12,16,2024-12-09T01:53:34Z,710000,False,211.0,178.0,1,left,MISS B. Hield 27' 3PT,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,27.59,Missed,,,,,,,,,,,,,,,,,,
73,PT05M57.00S,2024-12-09T01:53:31.7Z,1,REGULAR,rebound,defensive,[],203944,,,1610612750,12,16,2024-12-09T01:53:34Z,720000,False,,,0,,J. Randle REBOUND (Off:1 Def:2),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,72.0,3.0,2.0,1.0,,,,,,,
74,PT05M50.00S,2024-12-09T01:53:39.1Z,1,REGULAR,3pt,Jump Shot,[],1630162,74.58935611038108,14.950980392156863,1610612750,12,16,2024-12-09T01:53:43Z,730000,False,-175.0,186.0,1,right,MISS A. Edwards 25' step back 3PT,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,25.58,Missed,,,,,,,,,,,,,,,,,,
75,PT05M48.00S,2024-12-09T01:53:41.1Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,12,16,2024-12-09T01:53:43Z,740000,False,,,0,,D. Green REBOUND (Off:0 Def:2),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,74.0,2.0,2.0,0.0,,,,,,,
76,PT05M42.00S,2024-12-09T01:53:47.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630228,10.512483574244415,65.21905637254902,1610612744,12,16,2024-12-09T01:55:30Z,750000,False,-76.0,46.0,1,left,MISS J. Kuminga 8' pullup Shot - blocked,"[1630228, 203944]",1610612744.0,GSW,pullup,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),8-16 Left,8.91,Missed,,,,,,,,,,,,,,,,,Randle,203944.0
77,PT05M42.00S,2024-12-09T01:53:47.8Z,1,REGULAR,block,,[],203944,,,1610612744,12,16,2024-12-09T01:53:49Z,760000,False,,,0,,J. Randle BLOCK (1 BLK),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
78,PT05M42.00S,2024-12-09T01:53:47.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612744,12,16,2024-12-09T01:54:07Z,770000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,76.0,,,,,,,,,,
80,PT05M42.00S,2024-12-09T01:53:53.4Z,1,REGULAR,substitution,out,[],201939,,,1610612744,12,16,2024-12-09T01:54:02Z,790000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M42.00S,2024-12-09T01:53:53.4Z,1,REGULAR,substitution,out,[],201144,,,1610612744,12,16,2024-12-09T01:54:02Z,800000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M42.00S,2024-12-09T01:53:53.4Z,1,REGULAR,substitution,out,[],203497,,,1610612744,12,16,2024-12-09T01:54:02Z,810000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M42.00S,2024-12-09T01:53:53.4Z,1,REGULAR,substitution,in,[],1641764,,,1610612744,12,16,2024-12-09T01:54:02Z,820000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M42.00S,2024-12-09T01:53:53.4Z,1,REGULAR,substitution,in,[],1629638,,,1610612744,12,16,2024-12-09T01:54:02Z,830000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
