actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2025-03-14T02:06:24.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-03-14T02:06:24Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2025-03-14T02:06:25.9Z,1,REGULAR,jumpball,recovered,[],203110,,,1610612744,0,0,2025-03-14T02:06:26Z,40000,False,,,0,,Jump Ball Q. Post vs. J. Valančiūnas: Tip to D. Green,"[203110, 1642366, 202685]",1610612744.0,GSW,startperiod,D. Green,203110.0,Green,D. Green,Post,1642366.0,Valančiūnas,202685.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M38.00S,2025-03-14T02:06:45.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,90.3580814717477,39.705882352941174,1610612744,0,0,2025-03-14T02:07:09Z,70000,False,-51.0,38.0,1,right,MISS J. Butler III 6' fadeaway Shot - blocked,"[202710, 202685]",1610612744.0,GSW,fadeaway,,,Butler III,J. Butler III,,,,,In The Paint (Non-RA),0-8 Center,6.41,Missed,Valančiūnas,202685.0,,,,,,,,,,,,,,,,
8,PT11M38.00S,2025-03-14T02:06:45.2Z,1,REGULAR,block,,[],202685,,,1610612744,0,0,2025-03-14T02:06:47Z,80000,False,,,0,,J. Valančiūnas BLOCK (1 BLK),[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
9,PT11M36.00S,2025-03-14T02:06:47.2Z,1,REGULAR,rebound,offensive,[],202710,,,1610612744,0,0,2025-03-14T02:06:52Z,90000,False,,,0,,J. Butler III REBOUND (Off:1 Def:0),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,In The Paint (Non-RA),0-8 Center,,,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,
10,PT11M33.00S,2025-03-14T02:06:49.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203110,89.70105124835742,96.56862745098039,1610612744,3,0,2025-03-14T02:06:54Z,100000,False,233.0,44.0,1,right,D. Green 3PT  (3 PTS) (J. Butler III 1 AST),"[203110, 202710]",1610612744.0,GSW,,,,Green,D. Green,,,,,Right Corner 3,24+ Right,23.7,Made,,,,,,,3.0,J. Butler III,202710.0,1.0,,,,,,,,
12,PT11M21.00S,2025-03-14T02:07:02.0Z,1,REGULAR,3pt,Jump Shot,[],1631099,29.122864651773984,78.92156862745098,1610612758,3,0,2025-03-14T02:07:06Z,120000,False,-145.0,221.0,1,left,MISS K. Murray 26' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,26.44,Missed,,,,,,,,,,,,,,,,,,
13,PT11M18.00S,2025-03-14T02:07:05.0Z,1,REGULAR,rebound,defensive,[],202710,,,1610612744,3,0,2025-03-14T02:07:06Z,130000,False,,,0,,J. Butler III REBOUND (Off:1 Def:1),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Above the Break 3,24+ Left Center,,,,,12.0,2.0,1.0,1.0,,,,,,,,,,,,
14,PT11M02.00S,2025-03-14T02:07:21.3Z,1,REGULAR,3pt,Jump Shot,[],203110,92.9862023653088,96.07843137254902,1610612744,6,0,2025-03-14T02:07:25Z,140000,False,230.0,13.0,1,right,D. Green 3PT  (6 PTS) (J. Butler III 2 AST),"[203110, 202710]",1610612744.0,GSW,,,,Green,D. Green,,,,,Right Corner 3,24+ Right,23.08,Made,,,,,,,6.0,J. Butler III,202710.0,2.0,,,,,,,,
16,PT10M41.00S,2025-03-14T02:07:41.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],202685,6.915243101182654,45.09803921568628,1610612758,6,2,2025-03-14T02:07:45Z,160000,False,25.0,13.0,1,left,J. Valančiūnas DUNK (2 PTS) (M. Monk 1 AST),"[202685, 1628370]",1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,2.75,Made,,,,,,,2.0,M. Monk,1628370.0,1.0,,,,,,,,
18,PT10M23.00S,2025-03-14T02:07:59.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,84.97043363994744,46.32352941176471,1610612744,6,2,2025-03-14T02:08:21Z,180000,False,-18.0,89.0,1,right,MISS J. Butler III 9' driving floating Shot,[202710],1610612744.0,GSW,driving floating,,,Butler III,J. Butler III,,,,,In The Paint (Non-RA),8-16 Center,9.07,Missed,,,,,,,,,,,,,,,,,,
19,PT10M21.00S,2025-03-14T02:08:01.8Z,1,REGULAR,rebound,defensive,[],202685,,,1610612758,6,2,2025-03-14T02:08:04Z,190000,False,,,0,,J. Valančiūnas REBOUND (Off:0 Def:1),[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),8-16 Center,,,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,
20,PT10M15.00S,2025-03-14T02:08:07.9Z,1,REGULAR,2pt,Jump Shot,[],201942,27.020367936925098,64.95098039215686,1610612758,6,4,2025-03-14T02:08:19Z,200000,False,-75.0,201.0,1,left,D. DeRozan 21' Jump Shot (2 PTS) (M. Monk 2 AST),"[201942, 1628370]",1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left Center,21.49,Made,,,,,,,2.0,M. Monk,1628370.0,2.0,,,,,,,,
22,PT10M01.00S,2025-03-14T02:08:22.2Z,1,REGULAR,3pt,Jump Shot,[],203110,70.64717477003943,21.568627450980394,1610612744,6,4,2025-03-14T02:08:26Z,220000,False,-142.0,223.0,1,right,MISS D. Green 26' 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Left Center,26.48,Missed,,,,,,,,,,,,,,,,,,
23,PT09M58.00S,2025-03-14T02:08:25.2Z,1,REGULAR,rebound,defensive,[],202685,,,1610612758,6,4,2025-03-14T02:08:26Z,230000,False,,,0,,J. Valančiūnas REBOUND (Off:0 Def:2),[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,Above the Break 3,24+ Left Center,,,,,22.0,2.0,2.0,0.0,,,,,,,,,,,,
