actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
16,PT10M27.00S,2025-01-08T03:12:32.5Z,1,REGULAR,rebound,offensive,[],203952,,,1610612744,2,2,2025-01-08T03:12:34Z,160000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:0),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,15.0,1.0,0.0,1.0,,,,,,,,,,
17,PT10M27.00S,2025-01-08T03:12:31.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203952,94.40999984741211,50.0,1610612744,4,2,2025-01-08T03:12:31Z,170000,False,0.0,0.0,1,right,A. Wiggins putback Layup (2 PTS),[203952],1610612744.0,GSW,putback,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
18,PT10M17.00S,2025-01-08T03:12:42.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,18.791064388961892,58.6014093137255,1610612748,4,2,2025-01-08T03:12:48Z,180000,False,-43.0,124.0,1,left,MISS T. Rozier 13' step back Shot - blocked,"[1626179, 203952]",1610612748.0,MIA,step back,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Center,13.13,Missed,,,,,,,,,,,Wiggins,203952.0,,,,,,
19,PT10M17.00S,2025-01-08T03:12:42.8Z,1,REGULAR,block,,[],203952,,,1610612748,4,2,2025-01-08T03:12:45Z,190000,False,,,0,,A. Wiggins BLOCK (1 BLK),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
20,PT10M13.00S,2025-01-08T03:12:46.8Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,4,2,2025-01-08T03:12:48Z,200000,False,,,0,,D. Green REBOUND (Off:0 Def:1),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,18.0,1.0,1.0,0.0,,,,,,,,,,
21,PT10M12.00S,2025-01-08T03:12:48.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201939,71.17279894875165,13.23529411764706,1610612744,4,2,2025-01-08T03:12:53Z,210000,False,-184.0,218.0,1,right,MISS S. Curry 28' running 3PT,[201939],1610612744.0,GSW,running,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,28.55,Missed,,,,,,,,,,,,,,,,,,
22,PT10M09.00S,2025-01-08T03:12:51.2Z,1,REGULAR,rebound,defensive,[],1631170,,,1610612748,4,2,2025-01-08T03:12:53Z,220000,False,,,0,,J. Jaquez Jr. REBOUND (Off:0 Def:1),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,21.0,1.0,1.0,0.0,,,,,,,,,,
23,PT09M59.00S,2025-01-08T03:13:00.2Z,1,REGULAR,turnover,bad pass,[],1631170,,,1610612748,4,2,2025-01-08T03:13:03Z,230000,False,,,0,,J. Jaquez Jr. bad pass TURNOVER (1 TO),"[1631170, 1631218]",1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1.0,,,Jackson-Davis,1631218.0,,,,
24,PT09M59.00S,2025-01-08T03:13:00.2Z,1,REGULAR,steal,,[],1631218,,,1610612744,4,2,2025-01-08T03:13:02Z,240000,False,,,0,,T. Jackson-Davis STEAL (1 STL),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
25,PT09M44.00S,2025-01-08T03:13:16.2Z,1,REGULAR,turnover,bad pass,[],203952,,,1610612744,4,2,2025-01-08T03:13:19Z,250000,False,,,0,,A. Wiggins bad pass TURNOVER (1 TO),"[203952, 1629639]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,,,Herro,1629639.0,,,,
26,PT09M44.00S,2025-01-08T03:13:16.2Z,1,REGULAR,steal,,[],1629639,,,1610612748,4,2,2025-01-08T03:13:18Z,260000,False,,,0,,T. Herro STEAL (1 STL),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
27,PT09M37.00S,2025-01-08T03:13:22.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629639,8.623521681997373,58.08823529411765,1610612748,4,2,2025-01-08T03:13:26Z,270000,False,-40.0,29.0,1,left,MISS T. Herro running Layup - blocked,"[1629639, 201939]",1610612748.0,MIA,running,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,4.95,Missed,,,,,,,,,,,Curry,201939.0,,,,,,
28,PT09M37.00S,2025-01-08T03:13:22.8Z,1,REGULAR,block,,[],201939,,,1610612748,4,2,2025-01-08T03:13:24Z,280000,False,,,0,,S. Curry BLOCK (1 BLK),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
29,PT09M35.00S,2025-01-08T03:13:24.8Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,4,2,2025-01-08T03:13:26Z,290000,False,,,0,,S. Curry REBOUND (Off:0 Def:3),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,27.0,3.0,3.0,0.0,,,,,,,,,,
30,PT09M29.00S,2025-01-08T03:13:30.8Z,1,REGULAR,3pt,Jump Shot,[],201939,62.89421813403416,27.696078431372552,1610612744,4,2,2025-01-08T03:13:42Z,300000,False,-112.0,296.0,1,right,MISS S. Curry 31' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,31.66,Missed,,,,,,,,,,,,,,,,,,
31,PT09M27.00S,2025-01-08T03:13:32.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612748,4,2,2025-01-08T03:13:42Z,310000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,30.0,,,,,,,,,,,,,
33,PT09M11.00S,2025-01-08T03:13:54.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,14.931011826544022,42.40196078431372,1610612748,4,4,2025-01-08T03:15:10Z,330000,False,38.0,88.0,1,left,B. Adebayo 9' floating Jump Shot (4 PTS) (H. Highsmith 1 AST),"[1628389, 1629312]",1610612748.0,MIA,floating,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,9.58,Made,4.0,H. Highsmith,1629312.0,1.0,,,,,,,,,,,,,,
35,PT08M57.00S,2025-01-08T03:14:08.0Z,1,REGULAR,3pt,Jump Shot,[],203110,82.52299605781866,2.9641544117647056,1610612744,4,4,2025-01-08T03:14:14Z,350000,False,-235.0,112.0,1,right,MISS D. Green 26' 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Left Center,26.04,Missed,,,,,,,,,,,,,,,,,,
36,PT08M54.00S,2025-01-08T03:14:11.0Z,1,REGULAR,rebound,defensive,[],1629312,,,1610612748,4,4,2025-01-08T03:14:14Z,360000,False,,,0,,H. Highsmith REBOUND (Off:0 Def:1),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Left Center,,,,,,,35.0,1.0,1.0,0.0,,,,,,,,,,
37,PT08M46.00S,2025-01-08T03:14:19.7Z,1,REGULAR,2pt,Jump Shot,[],1629639,10.90670170827858,69.38572303921569,1610612748,4,4,2025-01-08T03:15:54Z,370000,False,-97.0,50.0,1,left,MISS T. Herro 10' driving floating bank Shot - blocked,"[1629639, 201939]",1610612748.0,MIA,driving floating bank,,,Herro,T. Herro,,,,,Mid-Range,8-16 Left,10.9,Missed,,,,,,,,,,,Curry,201939.0,,,,,,
38,PT08M46.00S,2025-01-08T03:14:19.7Z,1,REGULAR,block,,[],201939,,,1610612748,4,4,2025-01-08T03:14:22Z,380000,False,,,0,,S. Curry BLOCK (2 BLK),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
39,PT08M46.00S,2025-01-08T03:14:19.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612748,4,4,2025-01-08T03:14:32Z,390000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,37.0,,,,,,,,,,,,,
40,PT08M41.00S,2025-01-08T03:14:42.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628389,17.821944809461236,50.0,1610612748,4,4,2025-01-08T03:14:52Z,400000,False,0.0,115.0,1,left,MISS B. Adebayo 11' fadeaway Shot,[1628389],1610612748.0,MIA,fadeaway,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,11.5,Missed,,,,,,,,,,,,,,,,,,
41,PT08M37.00S,2025-01-08T03:14:46.3Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,4,4,2025-01-08T03:14:52Z,410000,False,,,0,,D. Green REBOUND (Off:0 Def:2),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,40.0,2.0,2.0,0.0,,,,,,,,,,
43,PT08M31.00S,2025-01-08T03:14:52.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203471,89.83245729303549,48.03921568627451,1610612744,4,4,2025-01-08T03:14:55Z,420000,False,-10.0,43.0,1,right,MISS D. Schröder driving finger roll Layup,[203471],1610612744.0,GSW,driving finger roll,,,Schröder,D. Schröder,,,,,Restricted Area,0-8 Center,4.42,Missed,,,,,,,,,,,,,,,,,,
44,PT08M29.00S,2025-01-08T03:14:54.5Z,1,REGULAR,rebound,defensive,[],1629639,,,1610612748,4,4,2025-01-08T03:14:55Z,430000,False,,,0,,T. Herro REBOUND (Off:0 Def:1),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,,,,,,,43.0,1.0,1.0,0.0,,,,,,,,,,
45,PT08M25.00S,2025-01-08T03:14:58.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626179,4.944152431011826,95.34313725490196,1610612748,4,4,2025-01-08T03:15:05Z,440000,False,-227.0,-6.0,1,left,MISS T. Rozier running 3PT,[1626179],1610612748.0,MIA,running,,,Rozier,T. Rozier,,,,,Left Corner 3,24+ Left,22.68,Missed,,,,,,,,,,,,,,,,,,
46,PT08M20.00S,2025-01-08T03:15:03.6Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,4,4,2025-01-08T03:28:03Z,450000,False,,,0,,D. Green REBOUND (Off:0 Def:3),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Left Corner 3,24+ Left,,,,,,,45.0,3.0,3.0,0.0,,,,,,,,,,
47,PT08M13.00S,2025-01-08T03:15:10.6Z,1,REGULAR,2pt,Jump Shot,[],201939,83.52496714848883,26.96078431372549,1610612744,4,4,2025-01-08T03:15:15Z,460000,False,-115.0,102.0,1,right,MISS S. Curry 15' driving floating bank Shot,[201939],1610612744.0,GSW,driving floating bank,,,Curry,S. Curry,,,,,Mid-Range,8-16 Left,15.41,Missed,,,,,,,,,,,,,,,,,,
48,PT08M09.00S,2025-01-08T03:15:14.6Z,1,REGULAR,rebound,defensive,[],1629312,,,1610612748,4,4,2025-01-08T03:15:15Z,470000,False,,,0,,H. Highsmith REBOUND (Off:0 Def:2),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Mid-Range,8-16 Left,,,,,,,47.0,2.0,2.0,0.0,,,,,,,,,,
49,PT07M55.00S,2025-01-08T03:15:28.0Z,1,REGULAR,2pt,Jump Shot,[],1629639,18.00262812089356,32.37591911764706,1610612748,4,6,2025-01-08T03:15:35Z,480000,False,88.0,117.0,1,left,T. Herro 14' pullup Jump Shot (2 PTS) (T. Rozier 1 AST),"[1629639, 1626179]",1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Mid-Range,8-16 Right,14.62,Made,2.0,T. Rozier,1626179.0,1.0,,,,,,,,,,,,,,
50,PT07M41.00S,2025-01-08T03:15:42.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631218,92.59198423127464,56.127450980392155,1610612744,4,6,2025-01-08T03:15:45Z,490000,False,31.0,17.0,1,right,MISS T. Jackson-Davis driving Layup,[1631218],1610612744.0,GSW,driving,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,3.51,Missed,,,,,,,,,,,,,,,,,,
51,PT07M39.00S,2025-01-08T03:15:44.4Z,1,REGULAR,rebound,defensive,[],1631170,,,1610612748,4,6,2025-01-08T03:15:45Z,500000,False,,,0,,J. Jaquez Jr. REBOUND (Off:0 Def:2),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,,,,,50.0,2.0,2.0,0.0,,,,,,,,,,
52,PT07M36.00S,2025-01-08T03:15:54.2Z,1,REGULAR,foul,personal,[],203471,,,1610612748,4,6,2025-01-08T03:16:19Z,510000,False,,,0,,D. Schröder personal FOUL (1 PF),"[203471, 1628389]",1610612744.0,GSW,,,,Schröder,D. Schröder,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202037.0,,,,,,1.0,0.0,Adebayo,1628389.0
54,PT07M29.00S,2025-01-08T03:16:17.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,10.988830486202366,50.98039215686274,1610612748,4,6,2025-01-08T03:16:21Z,530000,False,-5.0,51.0,1,left,MISS T. Rozier driving finger roll Layup,[1626179],1610612748.0,MIA,driving finger roll,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,5.1,Missed,,,,,,,,,,,,,,,,,,
55,PT07M26.00S,2025-01-08T03:16:20.3Z,1,REGULAR,rebound,defensive,[],203952,,,1610612744,4,6,2025-01-08T03:16:21Z,540000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:1),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,54.0,2.0,1.0,1.0,,,,,,,,,,
57,PT07M22.00S,2025-01-08T03:16:31.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,4,6,2025-01-08T03:16:31Z,560000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT07M16.00S,2025-01-08T03:19:36.8Z,1,REGULAR,3pt,Jump Shot,[],201939,66.83639947437582,58.333333333333336,1610612744,7,6,2025-01-08T03:19:41Z,570000,False,42.0,259.0,1,right,S. Curry 26' 3PT  (3 PTS) (D. Green 1 AST),"[201939, 203110]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,26.25,Made,3.0,D. Green,203110.0,1.0,,,,,,,,,,,,,,
60,PT07M01.00S,2025-01-08T03:19:52.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,9.411957950065702,41.911764705882355,1610612748,7,6,2025-01-08T03:19:56Z,590000,False,40.0,36.0,1,left,MISS B. Adebayo driving Layup - blocked,"[1628389, 1631218]",1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,5.41,Missed,,,,,,,,,,,Jackson-Davis,1631218.0,,,,,,
61,PT07M01.00S,2025-01-08T03:19:52.2Z,1,REGULAR,block,,[],1631218,,,1610612748,7,6,2025-01-08T03:19:54Z,600000,False,,,0,,T. Jackson-Davis BLOCK (1 BLK),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
62,PT06M58.00S,2025-01-08T03:19:55.2Z,1,REGULAR,rebound,defensive,[],203952,,,1610612744,7,6,2025-01-08T03:20:00Z,610000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:2),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,60.0,3.0,2.0,1.0,,,,,,,,,,
63,PT06M51.00S,2025-01-08T03:20:01.7Z,1,REGULAR,3pt,Jump Shot,[],203110,90.88370565045992,94.36274509803921,1610612744,7,6,2025-01-08T03:20:05Z,620000,False,222.0,33.0,1,right,MISS D. Green 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Right Corner 3,24+ Right,22.43,Missed,,,,,,,,,,,,,,,,,,
64,PT06M48.00S,2025-01-08T03:20:04.7Z,1,REGULAR,rebound,defensive,[],1629639,,,1610612748,7,6,2025-01-08T03:20:05Z,630000,False,,,0,,T. Herro REBOUND (Off:0 Def:2),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Right Corner 3,24+ Right,,,,,,,63.0,2.0,2.0,0.0,,,,,,,,,,
65,PT06M36.00S,2025-01-08T03:20:20.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631170,6.652431011826544,56.372549019607845,1610612748,7,8,2025-01-08T03:20:25Z,640000,False,-32.0,10.0,1,left,J. Jaquez Jr. cutting Layup (2 PTS) (B. Adebayo 1 AST),"[1631170, 1628389]",1610612748.0,MIA,cutting,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,3.34,Made,2.0,B. Adebayo,1628389.0,1.0,,,,,,,,,,,,,,
67,PT06M36.00S,2025-01-08T03:20:22.8Z,1,REGULAR,foul,personal,['1freethrow'],203110,,,1610612748,7,8,2025-01-08T03:21:05Z,660000,False,,,0,,D. Green shooting personal FOUL (1 PF) (Jaquez Jr. 1 FT),"[203110, 1631170]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,101283.0,,,,,,1.0,0.0,Jaquez Jr.,1631170.0
69,PT06M36.00S,2025-01-08T03:20:32.8Z,1,REGULAR,substitution,out,[],1631218,,,1610612748,7,8,2025-01-08T03:21:11Z,680000,False,,,0,,SUB out: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M36.00S,2025-01-08T03:20:32.8Z,1,REGULAR,substitution,out,[],203471,,,1610612748,7,8,2025-01-08T03:21:11Z,690000,False,,,0,,SUB out: D. Schröder,[203471],1610612744.0,GSW,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M36.00S,2025-01-08T03:20:32.8Z,1,REGULAR,substitution,in,[],203937,,,1610612748,7,8,2025-01-08T03:21:11Z,700000,False,,,0,,SUB in: K. Anderson,[203937],1610612744.0,GSW,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M36.00S,2025-01-08T03:20:32.8Z,1,REGULAR,substitution,in,[],1627741,,,1610612748,7,8,2025-01-08T03:21:11Z,710000,False,,,0,,SUB in: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M36.00S,2025-01-08T03:21:06.4Z,1,REGULAR,freethrow,1 of 1,[],1631170,,,1610612748,7,8,2025-01-08T03:21:51Z,720000,False,,,0,,MISS J. Jaquez Jr. Free Throw 1 of 1,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
75,PT06M34.00S,2025-01-08T03:21:08.4Z,1,REGULAR,rebound,defensive,[],1627741,,,1610612744,7,8,2025-01-08T03:21:51Z,730000,False,,,0,,B. Hield REBOUND (Off:0 Def:1),[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,74.0,1.0,1.0,0.0,,,,,,,,,,
76,PT06M34.00S,2025-01-08T03:21:21.2Z,1,REGULAR,substitution,out,[],1628389,,,1610612744,7,8,2025-01-08T03:21:23Z,740000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M34.00S,2025-01-08T03:21:21.2Z,1,REGULAR,substitution,in,[],1642276,,,1610612744,7,8,2025-01-08T03:21:23Z,750000,False,,,0,,SUB in: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M34.00S,2025-01-08T03:21:49.3Z,1,REGULAR,jumpball,recovered,[],0,,,1610612744,7,8,2025-01-08T03:22:21Z,760000,False,,,0,,Jump Ball B. Hield vs. J. Jaquez Jr.: Tip to Team (GSW),"[1627741, 1631170]",1610612744.0,GSW,heldball,Team (GSW),,,,Hield,1627741.0,Jaquez Jr.,1631170.0,,,,,,,,,,,,,,,,,,,,,,
82,PT06M28.00S,2025-01-08T03:22:09.4Z,1,REGULAR,2pt,Jump Shot,[],201939,83.26215505913272,79.16666666666666,1610612744,9,8,2025-01-08T03:22:14Z,800000,False,146.0,105.0,1,right,S. Curry 17' pullup Jump Shot (5 PTS) (D. Green 2 AST),"[201939, 203110]",1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Mid-Range,16-24 Right,17.96,Made,5.0,D. Green,203110.0,2.0,,,,,,,,,,,,,,
84,PT06M11.00S,2025-01-08T03:22:25.7Z,1,REGULAR,3pt,Jump Shot,[],1631170,31.61957950065703,66.17647058823529,1610612748,9,8,2025-01-08T03:22:31Z,820000,False,-81.0,245.0,1,left,MISS J. Jaquez Jr. 25' 3PT,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Left Center,25.77,Missed,,,,,,,,,,,,,,,,,,
