actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
19,PT10M22.00S,2026-02-25T00:42:36.6Z,1,REGULAR,2pt,Jump Shot,[],1629655,14.011169513797633,29.901960784313726,1610612742,5,4,2026-02-25T00:42:40Z,190000,False,100.0,79.0,1,left,D. Gafford 12' turnaround Jump Shot (2 PTS) (N. Marshall 1 AST),"[1629655, 1630230]",1610612742.0,DAL,turnaround,,,Gafford,D. Gafford,,,,,Mid-Range,8-16 Right,,,,,,12.8,Made,2.0,N. Marshall,1630230.0,1.0,,,,,,,,,
21,PT10M14.00S,2026-02-25T00:42:47.8Z,1,REGULAR,foul,personal,['2freethrow'],1629655,,,1610612751,5,4,2026-02-25T00:42:55Z,210000,False,,,0,,D. Gafford shooting personal FOUL (1 PF) (Claxton 2 FT),"[1629655, 1629651]",1610612742.0,DAL,shooting,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,1628481.0,1.0,0.0,Claxton,1629651.0,,,,,,,,,,,,,,,
23,PT10M14.00S,2026-02-25T00:43:13.5Z,1,REGULAR,freethrow,1 of 2,[],1629651,,,1610612751,5,4,2026-02-25T00:43:13Z,230000,False,,,0,,MISS N. Claxton Free Throw 1 of 2,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
24,PT10M14.00S,2026-02-25T00:43:13.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,5,4,2026-02-25T00:43:13Z,240000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,
25,PT10M14.00S,2026-02-25T00:43:28.5Z,1,REGULAR,freethrow,2 of 2,[],1629651,,,1610612751,6,4,2026-02-25T00:43:28Z,250000,False,,,0,,N. Claxton Free Throw 2 of 2 (1 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,
26,PT10M03.00S,2026-02-25T00:43:42.2Z,1,REGULAR,turnover,lost ball,[],1631108,,,1610612742,6,4,2026-02-25T00:43:48Z,260000,False,,,0,,M. Christie lost ball TURNOVER (1 TO),"[1631108, 1642849]",1610612742.0,DAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1.0,Traore,1642849.0,,
27,PT10M03.00S,2026-02-25T00:43:42.2Z,1,REGULAR,steal,,[],1642849,,,1610612751,6,4,2026-02-25T00:43:45Z,270000,False,,,0,,N. Traore STEAL (1 STL),[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
28,PT09M59.00S,2026-02-25T00:43:46.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642849,94.43166885676742,50.49019607843137,1610612751,8,4,2026-02-25T00:43:54Z,280000,False,2.0,0.0,1,right,N. Traore running Layup (2 PTS),[1642849],1610612751.0,BKN,running,,,Traore,N. Traore,,,,,Restricted Area,0-8 Center,,,,,,0.25,Made,2.0,,,,,,,,,,,,
29,PT09M53.00S,2026-02-25T00:43:52.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629023,6.1268068331143235,50.0,1610612742,8,6,2026-02-25T00:44:18Z,290000,False,0.0,5.0,1,left,P. Washington driving DUNK (2 PTS) (N. Marshall 2 AST),"[1629023, 1630230]",1610612742.0,DAL,driving,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,0.51,Made,2.0,N. Marshall,1630230.0,2.0,,,,,,,,,
32,PT09M30.00S,2026-02-25T00:44:30.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642849,95.3515111695138,49.01960784313725,1610612751,8,6,2026-02-25T00:44:35Z,320000,False,-5.0,-9.0,1,right,MISS N. Traore cutting Layup,[1642849],1610612751.0,BKN,cutting,,,Traore,N. Traore,,,,,Restricted Area,0-8 Center,,,,,,1.01,Missed,,,,,,,,,,,,,
33,PT09M28.00S,2026-02-25T00:44:32.5Z,1,REGULAR,rebound,defensive,[],1629655,,,1610612742,8,6,2026-02-25T00:44:35Z,330000,False,,,0,,D. Gafford REBOUND (Off:0 Def:1),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,32.0,1.0,1.0,0.0,,,,,
34,PT09M22.00S,2026-02-25T00:44:40.1Z,1,REGULAR,foul,personal,['2freethrow'],1642849,,,1610612742,8,6,2026-02-25T00:44:46Z,340000,False,,,0,,N. Traore shooting personal FOUL (1 PF) (Gafford 2 FT),"[1642849, 1629655]",1610612751.0,BKN,shooting,,,Traore,N. Traore,,,,,Restricted Area,0-8 Center,1628481.0,1.0,0.0,Gafford,1629655.0,,,,,,,,,,,,,,,
36,PT09M22.00S,2026-02-25T00:45:09.0Z,1,REGULAR,freethrow,1 of 2,[],1629655,,,1610612742,8,7,2026-02-25T00:45:09Z,360000,False,,,0,,D. Gafford Free Throw 1 of 2 (3 PTS),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,
37,PT09M22.00S,2026-02-25T00:45:29.6Z,1,REGULAR,freethrow,2 of 2,[],1629655,,,1610612742,8,8,2026-02-25T00:45:29Z,370000,False,,,0,,D. Gafford Free Throw 2 of 2 (4 PTS),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,
38,PT09M13.00S,2026-02-25T00:45:42.2Z,1,REGULAR,turnover,bad pass,[],1642849,,,1610612751,8,8,2026-02-25T00:45:46Z,380000,False,,,0,,N. Traore bad pass TURNOVER (1 TO),"[1642849, 203114]",1610612751.0,BKN,,,,Traore,N. Traore,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1.0,Middleton,203114.0,,
39,PT09M13.00S,2026-02-25T00:45:42.2Z,1,REGULAR,steal,,[],203114,,,1610612742,8,8,2026-02-25T00:45:43Z,390000,False,,,0,,K. Middleton STEAL (1 STL),[203114],1610612742.0,DAL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
40,PT09M09.00S,2026-02-25T00:45:45.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203114,7.178055190538765,50.73529411764706,1610612742,8,10,2026-02-25T00:48:56Z,400000,False,-4.0,15.0,1,left,K. Middleton driving Layup (4 PTS),[203114],1610612742.0,DAL,driving,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,,,,,,1.54,Made,4.0,,,,,,,,,,,,
41,PT08M56.00S,2026-02-25T00:46:01.7Z,1,REGULAR,foul,personal,['2freethrow'],1631108,,,1610612751,8,10,2026-02-25T00:46:07Z,410000,False,,,0,,M. Christie shooting personal FOUL (1 PF) (Clowney 2 FT),"[1631108, 1641730]",1610612742.0,DAL,shooting,,,Christie,M. Christie,,,,,In The Paint (Non-RA),0-8 Center,1628481.0,1.0,0.0,Clowney,1641730.0,,,,,,,,,,,,,,,
43,PT08M56.00S,2026-02-25T00:46:29.5Z,1,REGULAR,freethrow,1 of 2,[],1641730,,,1610612751,9,10,2026-02-25T00:46:54Z,430000,False,,,0,,N. Clowney Free Throw 1 of 2 (1 PTS),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,
44,PT08M56.00S,2026-02-25T00:46:29.5Z,1,REGULAR,freethrow,2 of 2,[],1641730,,,1610612751,9,10,2026-02-25T00:46:54Z,440000,False,,,0,,MISS N. Clowney Free Throw 2 of 2,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
45,PT08M52.00S,2026-02-25T00:46:33.5Z,1,REGULAR,rebound,defensive,[],1629655,,,1610612742,9,10,2026-02-25T00:46:54Z,450000,False,,,0,,D. Gafford REBOUND (Off:0 Def:2),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,44.0,2.0,2.0,0.0,,,,,
46,PT08M43.00S,2026-02-25T00:46:59.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630230,7.30946123521682,50.98039215686274,1610612742,9,10,2026-02-25T00:47:03Z,460000,False,-5.0,16.0,1,left,MISS N. Marshall driving Layup,[1630230],1610612742.0,DAL,driving,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,,,1.69,Missed,,,,,,,,,,,,,
47,PT08M41.00S,2026-02-25T00:47:02.4Z,1,REGULAR,rebound,defensive,[],1642856,,,1610612751,9,10,2026-02-25T00:47:02Z,470000,False,,,0,,E. Dëmin REBOUND (Off:0 Def:1),[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,46.0,1.0,1.0,0.0,,,,,
48,PT08M34.00S,2026-02-25T00:47:09.7Z,1,REGULAR,turnover,bad pass,[],1629008,,,1610612751,9,10,2026-02-25T00:47:13Z,480000,False,,,0,,M. Porter Jr. bad pass TURNOVER (1 TO),"[1629008, 1629655]",1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,0-8 Center,,,,,,,,,,,,,,,,1.0,Gafford,1629655.0,,
49,PT08M34.00S,2026-02-25T00:47:09.7Z,1,REGULAR,steal,,[],1629655,,,1610612742,9,10,2026-02-25T00:47:12Z,490000,False,,,0,,D. Gafford STEAL (1 STL),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Mid-Range,0-8 Center,,,,,,,,,,,,,,,,,,,,
50,PT08M19.00S,2026-02-25T00:47:25.0Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1631108,23.078186596583443,62.5,1610612742,9,10,2026-02-25T00:47:34Z,500000,False,-62.0,164.0,1,left,MISS M. Christie 17' turnaround fadeaway Shot,[1631108],1610612742.0,DAL,turnaround fadeaway,,,Christie,M. Christie,,,,,Mid-Range,16-24 Left Center,,,,,,17.59,Missed,,,,,,,,,,,,,
51,PT08M13.00S,2026-02-25T00:47:31.0Z,1,REGULAR,rebound,offensive,[],203114,,,1610612742,9,10,2026-02-25T00:47:34Z,510000,False,,,0,,K. Middleton REBOUND (Off:1 Def:1),[203114],1610612742.0,DAL,,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,50.0,2.0,1.0,1.0,,,,,
52,PT08M05.00S,2026-02-25T00:47:38.8Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1631108,5.338370565045992,87.00980392156863,1610612742,9,10,2026-02-25T00:47:44Z,520000,False,-185.0,-2.0,1,left,MISS M. Christie 18' step back Shot,[1631108],1610612742.0,DAL,step back,,,Christie,M. Christie,,,,,Mid-Range,16-24 Left,,,,,,18.5,Missed,,,,,,,,,,,,,
53,PT08M01.00S,2026-02-25T00:47:42.8Z,1,REGULAR,rebound,offensive,[],1629655,,,1610612742,9,10,2026-02-25T00:47:44Z,530000,False,,,0,,D. Gafford REBOUND (Off:1 Def:2),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,52.0,3.0,2.0,1.0,,,,,
54,PT07M52.00S,2026-02-25T00:47:52.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629023,2.3160315374507228,96.56862745098039,1610612742,9,10,2026-02-25T00:47:57Z,540000,False,-233.0,-31.0,1,left,MISS P. Washington 3PT,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Left Corner 3,24+ Left,,,,,,23.48,Missed,,,,,,,,,,,,,
55,PT07M48.00S,2026-02-25T00:47:56.4Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,9,10,2026-02-25T00:47:57Z,550000,False,,,0,,N. Claxton REBOUND (Off:0 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,54.0,1.0,1.0,0.0,,,,,
56,PT07M40.00S,2026-02-25T00:48:03.5Z,1,REGULAR,3pt,Jump Shot,[],1642856,94.95729303547962,97.54901960784314,1610612751,9,10,2026-02-25T00:48:08Z,560000,False,238.0,-5.0,1,right,MISS E. Dëmin 3PT,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Right Corner 3,24+ Right,,,,,,23.78,Missed,,,,,,,,,,,,,
57,PT07M36.00S,2026-02-25T00:48:07.5Z,1,REGULAR,rebound,defensive,[],1630230,,,1610612742,9,10,2026-02-25T00:48:08Z,570000,False,,,0,,N. Marshall REBOUND (Off:0 Def:1),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,56.0,1.0,1.0,0.0,,,,,
58,PT07M34.00S,2026-02-25T00:48:17.6Z,1,REGULAR,foul,personal,[],1641730,,,1610612742,9,10,2026-02-25T00:48:34Z,580000,False,,,0,,N. Clowney personal FOUL (1 PF),"[1641730, 1629023]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,In The Paint (Non-RA),0-8 Center,1628481.0,1.0,0.0,Washington,1629023.0,,,,,,,,,,,,,,,
60,PT07M34.00S,2026-02-25T00:48:27.0Z,1,REGULAR,substitution,out,[],1629655,,,1610612742,9,10,2026-02-25T00:48:31Z,600000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT07M34.00S,2026-02-25T00:48:27.0Z,1,REGULAR,substitution,in,[],1628963,,,1610612742,9,10,2026-02-25T00:48:31Z,610000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612742.0,DAL,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT07M24.00S,2026-02-25T00:48:53.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628963,7.703679369250986,54.90196078431373,1610612742,9,10,2026-02-25T00:49:29Z,620000,False,-25.0,20.0,1,left,MISS M. Bagley III turnaround Hook,[1628963],1610612742.0,DAL,turnaround,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,3.16,Missed,,,,,,,,,,,,,
66,PT07M21.00S,2026-02-25T00:48:56.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612751,9,10,2026-02-25T00:49:29Z,630000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,62.0,,,,,,,,
63,PT07M21.00S,2026-02-25T00:49:28.2Z,1,REGULAR,jumpball,recovered,[],1642849,,,1610612751,9,10,2026-02-25T00:49:28Z,640000,False,,,0,,Jump Ball N. Claxton vs. M. Bagley III: Tip to N. Traore,"[1642849, 1629651, 1628963]",1610612751.0,BKN,lodgedball,N. Traore,1642849.0,Traore,N. Traore,Claxton,1629651.0,Bagley III,1628963.0,,,,,,,,,,,,,,,,,,,,,,
67,PT07M12.00S,2026-02-25T00:49:37.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,93.51182654402102,56.127450980392155,1610612751,11,10,2026-02-25T00:49:45Z,670000,False,31.0,8.0,1,right,M. Porter Jr. driving Layup (7 PTS) (N. Claxton 3 AST),"[1629008, 1629651]",1610612751.0,BKN,driving,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,3.18,Made,7.0,N. Claxton,1629651.0,3.0,,,,,,,,,
71,PT06M52.00S,2026-02-25T00:50:02.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,7.703679369250986,50.0,1610612742,11,10,2026-02-25T00:51:09Z,685000,False,0.0,20.0,1,left,MISS N. Marshall driving floating Shot - blocked,"[1630230, 1642849]",1610612742.0,DAL,driving floating,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,,,1.99,Missed,,,,,,,,,,,,Traore,1642849.0
114,PT06M52.00S,2026-02-25T00:50:02.6Z,1,REGULAR,block,,[],1642849,,,1610612742,11,10,2026-02-25T00:58:12Z,686250,False,,,0,,N. Traore BLOCK (1 BLK),[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
72,PT06M51.00S,2026-02-25T00:50:03.6Z,1,REGULAR,rebound,offensive,[],1630230,,,1610612742,11,10,2026-02-25T00:51:09Z,687500,False,,,0,,N. Marshall REBOUND (Off:1 Def:1),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,71.0,2.0,1.0,1.0,,,,,
73,PT06M49.00S,2026-02-25T00:50:08.8Z,1,REGULAR,foul,personal,['2freethrow'],1642849,,,1610612742,11,10,2026-02-25T00:50:22Z,730000,False,,,0,,N. Traore shooting personal FOUL (2 PF) (Marshall 2 FT),"[1642849, 1630230]",1610612751.0,BKN,shooting,,,Traore,N. Traore,,,,,Restricted Area,0-8 Center,2004.0,2.0,0.0,Marshall,1630230.0,,,,,,,,,,,,,,,
75,PT06M49.00S,2026-02-25T00:50:20.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,11,10,2026-02-25T00:50:20Z,750000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M49.00S,2026-02-25T00:53:27.2Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630230,,,1610612742,11,11,2026-02-25T00:53:27Z,760000,False,,,0,,N. Marshall Free Throw 1 of 2 (1 PTS),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,
77,PT06M49.00S,2026-02-25T00:53:41.2Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630230,,,1610612742,11,12,2026-02-25T00:53:41Z,770000,False,,,0,,N. Marshall Free Throw 2 of 2 (2 PTS),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,
78,PT06M30.00S,2026-02-25T00:54:01.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,94.30026281208936,46.07843137254902,1610612751,13,12,2026-02-25T00:54:05Z,780000,False,-20.0,1.0,1,right,N. Claxton alley-oop Layup (3 PTS) (M. Porter Jr. 1 AST),"[1629651, 1629008]",1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,1.96,Made,3.0,M. Porter Jr.,1629008.0,1.0,,,,,,,,,
80,PT06M16.00S,2026-02-25T00:54:14.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631108,20.2365308804205,51.76164215686274,1610612742,13,14,2026-02-25T00:54:43Z,800000,False,-9.0,138.0,1,left,M. Christie 13' step back Jump Shot (2 PTS) (N. Marshall 3 AST),"[1631108, 1630230]",1610612742.0,DAL,step back,,,Christie,M. Christie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,13.8,Made,2.0,N. Marshall,1630230.0,3.0,,,,,,,,,
82,PT06M00.00S,2026-02-25T00:54:30.6Z,1,REGULAR,3pt,Jump Shot,[],1642856,80.3712220762155,94.11764705882352,1610612751,13,14,2026-02-25T00:54:36Z,820000,False,221.0,132.0,1,right,MISS E. Dëmin 25' 3PT,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Right Center,,,,,,25.71,Missed,,,,,,,,,,,,,
83,PT05M56.00S,2026-02-25T00:54:34.3Z,1,REGULAR,rebound,offensive,[],1629651,,,1610612751,13,14,2026-02-25T00:54:34Z,830000,False,,,0,,N. Claxton REBOUND (Off:1 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,82.0,2.0,1.0,1.0,,,,,
85,PT05M54.00S,2026-02-25T00:54:43.0Z,1,REGULAR,substitution,out,[],1630230,,,1610612751,13,14,2026-02-25T00:54:49Z,850000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M54.00S,2026-02-25T00:54:43.0Z,1,REGULAR,substitution,in,[],1630314,,,1610612751,13,14,2026-02-25T00:54:49Z,860000,False,,,0,,SUB in: B. Williams,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M46.00S,2026-02-25T00:55:12.0Z,1,REGULAR,foul,personal,['2freethrow'],1628963,,,1610612751,13,14,2026-02-25T00:55:28Z,870000,False,,,0,,M. Bagley III shooting personal FOUL (1 PF) (Porter Jr. 2 FT),"[1628963, 1629008]",1610612742.0,DAL,shooting,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,2004.0,1.0,0.0,Porter Jr.,1629008.0,,,,,,,,,,,,,,,
89,PT05M46.00S,2026-02-25T00:55:34.7Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629008,,,1610612751,14,14,2026-02-25T00:55:34Z,890000,False,,,0,,M. Porter Jr. Free Throw 1 of 2 (8 PTS),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,
90,PT05M46.00S,2026-02-25T00:55:36.1Z,1,REGULAR,substitution,out,[],1642856,,,1610612751,14,14,2026-02-25T00:55:47Z,900000,False,,,0,,SUB out: E. Dëmin,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M46.00S,2026-02-25T00:55:36.1Z,1,REGULAR,substitution,out,[],1642849,,,1610612751,14,14,2026-02-25T00:55:47Z,910000,False,,,0,,SUB out: N. Traore,[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,,,,,,,,,,,,,,,,,,,,,,
