actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
86,PT05M03.00S,2025-11-02T23:25:31.5Z,1,REGULAR,rebound,defensive,[],203083,,,1610612755,17,19,2025-11-02T23:25:35Z,860000,False,,,0,,A. Drummond REBOUND (Off:0 Def:3),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,84.0,3.0,3.0,0.0,,,,,,,,
87,PT04M57.00S,2025-11-02T23:25:38.2Z,1,REGULAR,2pt,Jump Shot,[],1630178,21.23850197109067,38.970588235294116,1610612755,17,19,2025-11-02T23:25:44Z,870000,False,55.0,147.0,1,left,MISS T. Maxey 15' pullup Shot,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Center,15.71,Missed,,,,,,,,,,,,,,,,,,
88,PT04M55.00S,2025-11-02T23:25:42.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,17,19,2025-11-02T23:25:42Z,880000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Mid-Range,8-16 Center,,,,,,,,,87.0,,,,,,,,,,,
89,PT04M55.00S,2025-11-02T23:25:43.8Z,1,REGULAR,foul,personal,[],1629651,,,1610612755,17,19,2025-11-02T23:25:56Z,890000,False,,,0,,N. Claxton loose ball personal FOUL (1 PF),"[1629651, 203083]",1610612751.0,BKN,loose ball,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,1151.0,1.0,0.0,Drummond,203083.0,,,,,,,,,,,,
91,PT04M55.00S,2025-11-02T23:25:56.4Z,1,REGULAR,substitution,out,[],1629008,,,1610612755,17,19,2025-11-02T23:25:59Z,910000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M55.00S,2025-11-02T23:25:56.4Z,1,REGULAR,substitution,in,[],1641730,,,1610612755,17,19,2025-11-02T23:25:59Z,920000,False,,,0,,SUB in: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M42.00S,2025-11-02T23:26:23.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626162,13.354139290407357,50.0,1610612755,17,21,2025-11-02T23:26:27Z,930000,False,0.0,73.0,1,left,K. Oubre Jr. 7' driving floating Jump Shot (12 PTS),[1626162],1610612755.0,PHI,driving floating,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.3,Made,12.0,,,,,,,,,,,,,,,,,
94,PT04M33.00S,2025-11-02T23:26:35.3Z,1,REGULAR,foul,personal,['2freethrow'],203083,,,1610612751,17,21,2025-11-02T23:26:43Z,940000,False,,,0,,A. Drummond shooting personal FOUL (1 PF) (Claxton 2 FT),"[203083, 1629651]",1610612755.0,PHI,shooting,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,,2002.0,1.0,0.0,Claxton,1629651.0,,,,,,,,,,,,
96,PT04M33.00S,2025-11-02T23:27:02.0Z,1,REGULAR,freethrow,1 of 2,[],1629651,,,1610612751,18,21,2025-11-02T23:27:35Z,960000,False,,,0,,N. Claxton Free Throw 1 of 2 (5 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
97,PT04M33.00S,2025-11-02T23:27:03.1Z,1,REGULAR,substitution,out,[],1631213,,,1610612751,18,21,2025-11-02T23:27:15Z,970000,False,,,0,,SUB out: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M33.00S,2025-11-02T23:27:03.1Z,1,REGULAR,substitution,out,[],1630560,,,1610612751,18,21,2025-11-02T23:27:15Z,980000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M33.00S,2025-11-02T23:27:03.1Z,1,REGULAR,substitution,out,[],1631133,,,1610612751,18,21,2025-11-02T23:27:15Z,990000,False,,,0,,SUB out: J. Walker,[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M33.00S,2025-11-02T23:27:03.1Z,1,REGULAR,substitution,in,[],1642856,,,1610612751,18,21,2025-11-02T23:27:15Z,1000000,False,,,0,,SUB in: E. Dëmin,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M33.00S,2025-11-02T23:27:03.1Z,1,REGULAR,substitution,in,[],1642962,,,1610612751,18,21,2025-11-02T23:27:15Z,1010000,False,,,0,,SUB in: D. Powell,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M33.00S,2025-11-02T23:27:03.1Z,1,REGULAR,substitution,in,[],1630570,,,1610612751,18,21,2025-11-02T23:27:15Z,1020000,False,,,0,,SUB in: T. Watford,[1630570],1610612755.0,PHI,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M33.00S,2025-11-02T23:27:02.0Z,1,REGULAR,freethrow,2 of 2,[],1629651,,,1610612751,18,21,2025-11-02T23:27:35Z,1030000,False,,,0,,MISS N. Claxton Free Throw 2 of 2,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
104,PT04M30.00S,2025-11-02T23:27:05.0Z,1,REGULAR,rebound,offensive,[],1641730,,,1610612751,18,21,2025-11-02T23:27:35Z,1040000,False,,,0,,N. Clowney REBOUND (Off:1 Def:0),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,103.0,1.0,0.0,1.0,,,,,,,,
105,PT04M27.00S,2025-11-02T23:27:34.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1641730,63.55124835742444,47.549019607843135,1610612751,18,21,2025-11-02T23:27:40Z,1050000,False,-12.0,290.0,1,right,MISS N. Clowney 29' 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Center,29.04,Missed,,,,,,,,,,,,,,,,,,
106,PT04M26.00S,2025-11-02T23:27:35.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612751,18,21,2025-11-02T23:27:40Z,1060000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,105.0,,,,,,,,,,,
108,PT04M24.00S,2025-11-02T23:27:56.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630533,73.40670170827858,15.441176470588236,1610612751,18,21,2025-11-02T23:28:04Z,1080000,False,-173.0,197.0,1,right,MISS Z. Williams 26' 3PT,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Left Center,26.24,Missed,,,,,,,,,,,,,,,,,,
109,PT04M18.00S,2025-11-02T23:28:02.6Z,1,REGULAR,rebound,defensive,[],1630570,,,1610612755,18,21,2025-11-02T23:28:10Z,1090000,False,,,0,,T. Watford REBOUND (Off:0 Def:1),[1630570],1610612755.0,PHI,,,,Watford,T. Watford,,,,,Above the Break 3,24+ Left Center,,,,,,,,,108.0,1.0,1.0,0.0,,,,,,,,
110,PT04M08.00S,2025-11-02T23:28:11.5Z,1,REGULAR,3pt,Jump Shot,[],1629656,30.436925098554536,24.019607843137255,1610612755,18,21,2025-11-02T23:28:15Z,1100000,False,130.0,234.0,1,left,MISS Q. Grimes 26' 3PT,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,26.73,Missed,,,,,,,,,,,,,,,,,,
111,PT04M04.00S,2025-11-02T23:28:15.5Z,1,REGULAR,rebound,defensive,[],1641730,,,1610612751,18,21,2025-11-02T23:28:15Z,1110000,False,,,0,,N. Clowney REBOUND (Off:1 Def:1),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Right Center,,,,,,,,,110.0,2.0,1.0,1.0,,,,,,,,
112,PT04M00.00S,2025-11-02T23:28:19.2Z,1,REGULAR,turnover,lost ball,[],1641730,,,1610612751,18,21,2025-11-02T23:28:24Z,1120000,False,,,0,,N. Clowney lost ball TURNOVER (1 TO),"[1641730, 1626162]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1.0,Oubre Jr.,1626162.0,,,,,
113,PT04M00.00S,2025-11-02T23:28:19.2Z,1,REGULAR,steal,,[],1626162,,,1610612755,18,21,2025-11-02T23:28:21Z,1130000,False,,,0,,K. Oubre Jr. STEAL (1 STL),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
114,PT03M58.00S,2025-11-02T23:28:24.6Z,1,REGULAR,foul,personal,['2freethrow'],1641730,,,1610612755,18,21,2025-11-02T23:28:42Z,1140000,False,,,0,,N. Clowney shooting personal FOUL (1 PF) (Oubre Jr. 2 FT),"[1641730, 1626162]",1610612751.0,BKN,shooting,,,Clowney,N. Clowney,,,,,Restricted Area,0-8 Center,,,,2002.0,1.0,0.0,Oubre Jr.,1626162.0,,,,,,,,,,,,
116,PT03M58.00S,2025-11-02T23:28:55.8Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1626162,,,1610612755,18,22,2025-11-02T23:28:55Z,1160000,False,,,0,,K. Oubre Jr. Free Throw 1 of 2 (13 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
117,PT03M58.00S,2025-11-02T23:29:14.6Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1626162,,,1610612755,18,23,2025-11-02T23:29:14Z,1170000,False,,,0,,K. Oubre Jr. Free Throw 2 of 2 (14 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
118,PT03M46.00S,2025-11-02T23:29:29.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,91.93495400788436,56.372549019607845,1610612751,20,23,2025-11-02T23:29:33Z,1180000,False,32.0,23.0,1,right,N. Claxton driving Layup (7 PTS),[1629651],1610612751.0,BKN,driving,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,3.95,Made,7.0,,,,,,,,,,,,,,,,,
119,PT03M30.00S,2025-11-02T23:29:46.6Z,1,REGULAR,turnover,lost ball,[],1630570,,,1610612755,20,23,2025-11-02T23:30:04Z,1190000,False,,,0,,T. Watford lost ball TURNOVER (1 TO),"[1630570, 1642962]",1610612755.0,PHI,,,,Watford,T. Watford,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,Powell,1642962.0,,,,,
120,PT03M30.00S,2025-11-02T23:29:46.6Z,1,REGULAR,steal,,[],1642962,,,1610612751,20,23,2025-11-02T23:29:51Z,1200000,False,,,0,,D. Powell STEAL (1 STL),[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
121,PT03M23.00S,2025-11-02T23:29:52.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642962,94.82588699080158,56.127450980392155,1610612751,22,23,2025-11-02T23:45:42Z,1210000,False,31.0,-4.0,1,right,D. Powell running Layup (2 PTS),[1642962],1610612751.0,BKN,running,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,3.08,Made,2.0,,,,,,,,,,,,,,,,,
122,PT03M11.00S,2025-11-02T23:30:04.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,9.937582128777924,50.73529411764706,1610612755,22,25,2025-11-02T23:59:22Z,1220000,False,-4.0,41.0,1,left,T. Maxey floating Jump Shot (7 PTS) (Q. Grimes 2 AST),"[1630178, 1629656]",1610612755.0,PHI,floating,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,4.11,Made,7.0,,,,,,,,,,,,,Q. Grimes,1629656.0,2.0,,
124,PT02M56.00S,2025-11-02T23:30:19.5Z,1,REGULAR,3pt,Jump Shot,[],1642856,65.78515111695138,68.13725490196079,1610612751,25,25,2025-11-02T23:30:22Z,1240000,False,91.0,269.0,1,right,E. Dëmin 28' 3PT  (3 PTS) (N. Claxton 1 AST),"[1642856, 1629651]",1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Right Center,28.4,Made,3.0,,,,,,,,,,,,,N. Claxton,1629651.0,1.0,,
126,PT02M44.00S,2025-11-02T23:30:34.8Z,1,REGULAR,foul,technical,['1freethrow'],1629651,,,1610612755,25,25,2025-11-02T23:33:51Z,1260000,False,,,0,,N. Claxton defensive-3-second technical FOUL (1 Tech),[1629651],1610612751.0,BKN,defensive-3-second,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,2002.0,1.0,1.0,,,,,,,,,,,,,,
127,PT02M44.00S,2025-11-02T23:30:47.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,25,25,2025-11-02T23:30:47Z,1270000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M44.00S,2025-11-02T23:33:54.9Z,1,REGULAR,freethrow,1 of 1,[],1630178,,,1610612755,25,26,2025-11-02T23:33:54Z,1280000,False,,,0,,T. Maxey technical Free Throw 1 of 1 (8 PTS),[1630178],1610612755.0,PHI,technical,,,Maxey,T. Maxey,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
129,PT02M33.00S,2025-11-02T23:34:19.3Z,1,REGULAR,3pt,Jump Shot,[],1626162,6.652431011826544,95.83333333333334,1610612755,25,29,2025-11-02T23:34:24Z,1290000,False,-229.0,10.0,1,left,K. Oubre Jr. 3PT  (17 PTS) (Q. Grimes 3 AST),"[1626162, 1629656]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Left Corner 3,24+ Left,22.94,Made,17.0,,,,,,,,,,,,,Q. Grimes,1629656.0,3.0,,
131,PT02M17.00S,2025-11-02T23:34:36.2Z,1,REGULAR,3pt,Jump Shot,[],1630533,66.83639947437582,35.294117647058826,1610612751,28,29,2025-11-02T23:34:40Z,1310000,False,-74.0,259.0,1,right,Z. Williams 26' 3PT  (3 PTS) (D. Powell 1 AST),"[1630533, 1642962]",1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Center,26.94,Made,3.0,,,,,,,,,,,,,D. Powell,1642962.0,1.0,,
133,PT02M17.00S,2025-11-02T23:34:40.0Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630570,,,1610612751,28,29,2025-11-02T23:34:55Z,1330000,False,,,0,,T. Watford shooting personal FOUL (1 PF) (Williams 1 FT),"[1630570, 1630533]",1610612755.0,PHI,shooting,,,Watford,T. Watford,,,,,Above the Break 3,24+ Center,,,,203593.0,1.0,0.0,Williams,1630533.0,,,,,,,,,,,,
135,PT02M17.00S,2025-11-02T23:34:51.9Z,1,REGULAR,substitution,out,[],1630178,,,1610612751,28,29,2025-11-02T23:34:54Z,1350000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M17.00S,2025-11-02T23:34:51.9Z,1,REGULAR,substitution,in,[],1642845,,,1610612751,28,29,2025-11-02T23:34:54Z,1360000,False,,,0,,SUB in: V. Edgecombe,[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M17.00S,2025-11-02T23:34:51.9Z,1,REGULAR,substitution,out,[],1629651,,,1610612751,28,29,2025-11-02T23:35:10Z,1370000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M17.00S,2025-11-02T23:34:51.9Z,1,REGULAR,substitution,in,[],1630549,,,1610612751,28,29,2025-11-02T23:35:10Z,1380000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M17.00S,2025-11-02T23:35:30.7Z,1,REGULAR,freethrow,1 of 1,[],1630533,,,1610612751,29,29,2025-11-02T23:35:30Z,1390000,False,,,0,,Z. Williams Free Throw 1 of 1 (4 PTS),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
140,PT02M01.00S,2025-11-02T23:35:48.2Z,1,REGULAR,2pt,Jump Shot,[],1626162,21.107095926412615,53.67647058823529,1610612755,29,31,2025-11-02T23:35:54Z,1400000,False,-18.0,146.0,1,left,K. Oubre Jr. 14' step back Jump Shot (19 PTS) (Q. Grimes 4 AST),"[1626162, 1629656]",1610612755.0,PHI,step back,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Center,14.71,Made,19.0,,,,,,,,,,,,,Q. Grimes,1629656.0,4.0,,
142,PT01M48.00S,2025-11-02T23:36:01.2Z,1,REGULAR,3pt,Jump Shot,[],1630549,69.07030223390277,75.98039215686273,1610612751,29,31,2025-11-02T23:36:05Z,1420000,False,130.0,238.0,1,right,MISS D. Sharpe 27' 3PT,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Right Center,27.13,Missed,,,,,,,,,,,,,,,,,,
143,PT01M44.00S,2025-11-02T23:36:05.2Z,1,REGULAR,rebound,defensive,[],1629656,,,1610612755,29,31,2025-11-02T23:36:05Z,1430000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:1),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,142.0,1.0,1.0,0.0,,,,,,,,
144,PT01M39.00S,2025-11-02T23:36:09.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626162,10.988830486202366,4.6568627450980395,1610612755,29,34,2025-11-02T23:36:27Z,1440000,False,227.0,51.0,1,left,K. Oubre Jr. 3PT running (22 PTS) (V. Edgecombe 1 AST),"[1626162, 1642845]",1610612755.0,PHI,running,,,Oubre Jr.,K. Oubre Jr.,,,,,Right Corner 3,24+ Right,23.23,Made,22.0,,,,,,,,,,,,,V. Edgecombe,1642845.0,1.0,,
146,PT01M26.00S,2025-11-02T23:36:22.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642856,89.96386333771353,63.48039215686274,1610612751,31,34,2025-11-02T23:36:33Z,1460000,False,67.0,42.0,1,right,E. Dëmin 7' driving bank Jump Shot (5 PTS) (N. Clowney 1 AST),"[1642856, 1641730]",1610612751.0,BKN,driving bank,,,Dëmin,E. Dëmin,,,,,In The Paint (Non-RA),0-8 Center,7.93,Made,5.0,,,,,,,,,,,,,N. Clowney,1641730.0,1.0,,
148,PT01M15.00S,2025-11-02T23:36:34.9Z,1,REGULAR,turnover,bad pass,[],1642845,,,1610612755,31,34,2025-11-02T23:36:41Z,1480000,False,,,0,,V. Edgecombe bad pass TURNOVER (2 TO),"[1642845, 1630533]",1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,2.0,Williams,1630533.0,,,,,
149,PT01M15.00S,2025-11-02T23:36:34.9Z,1,REGULAR,steal,,[],1630533,,,1610612751,31,34,2025-11-02T23:36:36Z,1490000,False,,,0,,Z. Williams STEAL (1 STL),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
150,PT01M11.00S,2025-11-02T23:36:38.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630533,91.93495400788436,57.84313725490197,1610612751,33,34,2025-11-02T23:36:46Z,1500000,False,39.0,23.0,1,right,Z. Williams running DUNK (6 PTS),[1630533],1610612751.0,BKN,running,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),0-8 Center,4.56,Made,6.0,,,,,,,,,,,,,,,,,
151,PT00M58.20S,2025-11-02T23:36:52.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630570,7.835085413929041,40.68627450980392,1610612755,33,36,2025-11-02T23:48:09Z,1510000,False,47.0,21.0,1,left,T. Watford driving Layup (2 PTS),[1630570],1610612755.0,PHI,driving,,,Watford,T. Watford,,,,,In The Paint (Non-RA),0-8 Center,5.12,Made,2.0,,,,,,,,,,,,,,,,,
152,PT00M51.10S,2025-11-02T23:37:00.5Z,1,REGULAR,3pt,Jump Shot,[],1630533,92.72339027595268,96.07843137254902,1610612751,33,36,2025-11-02T23:37:14Z,1520000,False,230.0,16.0,1,right,MISS Z. Williams 3PT,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Right Corner 3,24+ Right,23.09,Missed,,,,,,,,,,,,,,,,,,
153,PT00M49.10S,2025-11-02T23:37:02.5Z,1,REGULAR,rebound,offensive,[],1630549,,,1610612751,33,36,2025-11-02T23:37:14Z,1530000,False,,,0,,D. Sharpe REBOUND (Off:1 Def:0),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Right Corner 3,24+ Right,,,,,,,,,152.0,1.0,0.0,1.0,,,,,,,,
154,PT00M49.10S,2025-11-02T23:37:15.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203083,,,1610612751,33,36,2025-11-02T23:37:24Z,1540000,False,,,0,,A. Drummond shooting personal FOUL (2 PF) (Sharpe 2 FT),"[203083, 1630549]",1610612755.0,PHI,shooting,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,,2002.0,2.0,0.0,Sharpe,1630549.0,,,,,,,,,,,,
156,PT00M49.10S,2025-11-02T23:37:48.3Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612751,33,36,2025-11-02T23:37:53Z,1560000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612755.0,PHI,,,,,,,,,,,,,,,203593.0,,,,,,,,,,,,,,,,
157,PT00M49.10S,2025-11-02T23:38:13.4Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630549,,,1610612751,33,36,2025-11-02T23:38:13Z,1570000,False,,,0,,MISS D. Sharpe Free Throw 1 of 2,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
158,PT00M49.10S,2025-11-02T23:38:13.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,33,36,2025-11-02T23:38:13Z,1580000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,157.0,,,,,,,,,,,
159,PT00M49.10S,2025-11-02T23:38:29.4Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630549,,,1610612751,34,36,2025-11-02T23:38:29Z,1590000,False,,,0,,D. Sharpe Free Throw 2 of 2 (1 PTS),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
160,PT00M26.10S,2025-11-02T23:38:54.2Z,1,REGULAR,3pt,Jump Shot,[],1629656,11.251642575558476,4.901960784313726,1610612755,34,39,2025-11-02T23:38:59Z,1600000,False,225.0,53.0,1,left,Q. Grimes 3PT  (3 PTS) (V. Edgecombe 2 AST),"[1629656, 1642845]",1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Right Corner 3,24+ Right,23.17,Made,3.0,,,,,,,,,,,,,V. Edgecombe,1642845.0,2.0,,
162,PT00M05.70S,2025-11-02T23:39:18.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630533,84.05059132720105,53.431372549019606,1610612751,36,39,2025-11-02T23:39:23Z,1620000,False,17.0,97.0,1,right,Z. Williams 9' turnaround Jump Shot (8 PTS),[1630533],1610612751.0,BKN,turnaround,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),8-16 Center,9.89,Made,8.0,,,,,,,,,,,,,,,,,
164,PT00M05.70S,2025-11-02T23:39:25.0Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1642845,,,1610612751,36,39,2025-11-02T23:39:42Z,1640000,False,,,0,,V. Edgecombe shooting personal FOUL (1 PF) (Williams 1 FT),"[1642845, 1630533]",1610612755.0,PHI,shooting,,,Edgecombe,V. Edgecombe,,,,,In The Paint (Non-RA),8-16 Center,,,,203593.0,1.0,0.0,Williams,1630533.0,,,,,,,,,,,,
166,PT00M05.70S,2025-11-02T23:39:31.6Z,1,REGULAR,substitution,out,[],1642962,,,1610612751,36,39,2025-11-02T23:40:31Z,1660000,False,,,0,,SUB out: D. Powell,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT00M05.70S,2025-11-02T23:39:31.6Z,1,REGULAR,substitution,out,[],203083,,,1610612751,36,39,2025-11-02T23:40:31Z,1670000,False,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT00M05.70S,2025-11-02T23:39:31.6Z,1,REGULAR,substitution,in,[],1629611,,,1610612751,36,39,2025-11-02T23:40:31Z,1680000,False,,,0,,SUB in: T. Mann,[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT00M05.70S,2025-11-02T23:39:31.6Z,1,REGULAR,substitution,in,[],1630178,,,1610612751,36,39,2025-11-02T23:40:31Z,1690000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT00M05.70S,2025-11-02T23:39:59.4Z,1,REGULAR,freethrow,1 of 1,[],1630533,,,1610612751,37,39,2025-11-02T23:39:59Z,1700000,False,,,0,,Z. Williams Free Throw 1 of 1 (9 PTS),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
171,PT00M02.70S,2025-11-02T23:40:12.5Z,1,REGULAR,foul,personal,['1freethrow'],1630533,,,1610612755,37,39,2025-11-02T23:40:41Z,1710000,False,,,0,,Z. Williams transition take personal FOUL (1 PF) (Grimes 1 FT),"[1630533, 1629656]",1610612751.0,BKN,transition take,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Left Center,,,,2002.0,1.0,0.0,Grimes,1629656.0,,,,,,,,,,,,
