actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2026-02-12T00:40:48.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-02-12T00:40:48Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2026-02-12T00:40:52.3Z,1,REGULAR,jumpball,recovered,[],1641716,,,1610612754,0,0,2026-02-12T00:40:52Z,40000,False,,,0,,Jump Ball J. Huff vs. D. Sharpe: Tip to J. Walker,"[1641716, 1630643, 1630549]",1610612754.0,IND,startperiod,J. Walker,1641716.0,Walker,J. Walker,Huff,1630643.0,Sharpe,1630549.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2026-02-12T00:41:05.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641716,83.26215505913272,49.754901960784316,1610612754,0,2,2026-02-12T00:41:10Z,70000,False,-1.0,105.0,1,right,J. Walker 10' fadeaway Jump Shot (2 PTS),[1641716],1610612754.0,IND,fadeaway,,,Walker,J. Walker,,,,,In The Paint (Non-RA),8-16 Center,10.48,Made,2.0,,,,,,,,,,,,,,,,,
8,PT11M24.00S,2026-02-12T00:41:24.1Z,1,REGULAR,3pt,Jump Shot,[],1642856,2.3160315374507228,96.56862745098039,1610612751,3,2,2026-02-12T00:41:28Z,80000,False,-233.0,-31.0,1,left,E. Dëmin 3PT  (3 PTS) (N. Traore 1 AST),"[1642856, 1642849]",1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Left Corner 3,24+ Left,23.48,Made,3.0,N. Traore,1642849.0,1.0,,,,,,,,,,,,,,
10,PT11M04.00S,2026-02-12T00:41:43.6Z,1,REGULAR,3pt,Jump Shot,[],1642880,67.23061760840999,45.09803921568628,1610612754,3,2,2026-02-12T00:41:47Z,100000,False,-25.0,256.0,1,right,MISS K. Jones 25' 3PT,[1642880],1610612754.0,IND,,,,Jones,K. Jones,,,,,Above the Break 3,24+ Center,25.67,Missed,,,,,,,,,,,,,,,,,,
11,PT11M02.00S,2026-02-12T00:41:45.6Z,1,REGULAR,rebound,defensive,[],1642856,,,1610612751,3,2,2026-02-12T00:42:07Z,110000,False,,,0,,E. Dëmin REBOUND (Off:0 Def:1),[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Center,,,,,,,10.0,1.0,1.0,0.0,,,,,,,,,,
12,PT10M57.00S,2026-02-12T00:41:51.9Z,1,REGULAR,foul,personal,['2freethrow'],1641738,,,1610612751,3,2,2026-02-12T00:42:00Z,120000,False,,,0,,K. Brown shooting personal FOUL (1 PF) (Traore 2 FT),"[1641738, 1642849]",1610612754.0,IND,shooting,,,Brown,K. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1626300.0,1.0,0.0,Traore,1642849.0,,,,,
14,PT10M57.00S,2026-02-12T00:42:19.7Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1642849,,,1610612751,4,2,2026-02-12T00:42:46Z,140000,False,,,0,,N. Traore Free Throw 1 of 2 (1 PTS),[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
15,PT10M57.00S,2026-02-12T00:42:19.7Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1642849,,,1610612751,5,2,2026-02-12T00:42:46Z,150000,False,,,0,,N. Traore Free Throw 2 of 2 (2 PTS),[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
16,PT10M44.00S,2026-02-12T00:42:52.4Z,1,REGULAR,3pt,Jump Shot,[],1641716,86.15308804204993,96.56862745098039,1610612754,5,2,2026-02-12T00:42:57Z,160000,False,233.0,78.0,1,right,MISS J. Walker 24' 3PT,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Right Corner 3,24+ Right,24.54,Missed,,,,,,,,,,,,,,,,,,
