actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
78,PT06M10.00S,2025-12-30T00:54:30.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1641730,28.465834428383708,73.77450980392157,1610612751,18,12,2025-12-30T01:58:05Z,780000,False,-119.0,215.0,1,left,MISS N. Clowney 24' 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Left Center,24.58,Missed,,,,,,,,,,,,,,,,,,
79,PT06M06.00S,2025-12-30T00:54:34.8Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,18,12,2025-12-30T00:54:36Z,790000,False,,,0,,D. Green REBOUND (Off:0 Def:3),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,78.0,3.0,3.0,0.0,,,,,
80,PT06M01.00S,2025-12-30T00:54:39.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627780,95.87713534822602,97.05882352941177,1610612744,18,15,2025-12-30T00:54:45Z,800000,False,235.0,-14.0,1,right,G. Payton II 3PT running (5 PTS) (S. Curry 3 AST),"[1627780, 201939]",1610612744.0,GSW,running,,,Payton II,G. Payton II,,,,,Right Corner 3,24+ Right,23.57,Made,5.0,S. Curry,201939.0,3.0,,,,,,,,,,,,,,
82,PT05M41.00S,2025-12-30T00:55:00.6Z,1,REGULAR,3pt,Jump Shot,[],1641730,28.203022339027594,77.20588235294117,1610612751,21,15,2025-12-30T00:55:04Z,820000,False,-136.0,213.0,1,left,N. Clowney 25' 3PT  (3 PTS) (E. Dëmin 1 AST),"[1641730, 1642856]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Left Center,25.24,Made,3.0,E. Dëmin,1642856.0,1.0,,,,,,,,,,,,,,
84,PT05M28.00S,2025-12-30T00:55:13.3Z,1,REGULAR,turnover,bad pass,[],1627780,,,1610612744,21,15,2025-12-30T00:55:17Z,840000,False,,,0,,G. Payton II bad pass TURNOVER (1 TO),"[1627780, 1629611]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1.0,Mann,1629611.0,,
85,PT05M28.00S,2025-12-30T00:55:13.3Z,1,REGULAR,steal,,[],1629611,,,1610612751,21,15,2025-12-30T00:55:15Z,850000,False,,,0,,T. Mann STEAL (1 STL),[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
86,PT05M23.00S,2025-12-30T00:55:20.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover', 'defensivegoaltending']",1629008,6.1268068331143235,47.794117647058826,1610612751,23,15,2025-12-30T01:00:29Z,860000,False,11.0,5.0,1,left,M. Porter Jr. running Layup (10 PTS) (E. Dëmin 2 AST),"[1629008, 1642856]",1610612751.0,BKN,running,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,1.21,Made,10.0,E. Dëmin,1642856.0,2.0,,,,,,,,,,,,,,
88,PT05M23.00S,2025-12-30T00:55:23.6Z,1,REGULAR,violation,defensive goaltending,[],1627780,,,1610612751,23,15,2025-12-30T00:55:44Z,880000,False,,,0,,G. Payton II defensive goaltending VIOLATION,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,1628951.0,,,,,,,,,,,,,
89,PT05M11.00S,2025-12-30T00:55:46.2Z,1,REGULAR,foul,personal,[],1629651,,,1610612744,23,15,2025-12-30T01:14:37Z,890000,False,,,0,,N. Claxton personal FOUL (1 PF),"[1629651, 203110]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,16-24 Right Center,,,,,,,101283.0,1.0,1.0,Green,203110.0,,,,,,,,,
91,PT05M11.00S,2025-12-30T00:55:52.1Z,1,REGULAR,substitution,out,[],1629611,,,1610612744,23,15,2025-12-30T00:56:03Z,910000,False,,,0,,SUB out: T. Mann,[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M11.00S,2025-12-30T00:55:52.1Z,1,REGULAR,substitution,out,[],1630541,,,1610612744,23,15,2025-12-30T00:56:03Z,920000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
