actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
87,PT05M22.00S,2025-11-04T00:28:56.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,88.25558475689881,37.254901960784316,1610612750,20,15,2025-11-04T00:29:02Z,830000,False,-64.0,58.0,1,right,MISS N. Reid 8' driving Layup - blocked,"[1629675, 1629651]",1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Left,,,,8.61,Missed,,,,,,,,,,,,,,Claxton,1629651.0
88,PT05M22.00S,2025-11-04T00:28:56.4Z,1,REGULAR,block,,[],1629651,,,1610612750,20,15,2025-11-04T00:28:59Z,840000,False,,,0,,N. Claxton BLOCK (1 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
89,PT05M19.00S,2025-11-04T00:28:59.4Z,1,REGULAR,rebound,defensive,[],1641730,,,1610612751,20,15,2025-11-04T00:29:02Z,850000,False,,,0,,N. Clowney REBOUND (Off:0 Def:1),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,In The Paint (Non-RA),8-16 Left,,,,,,87.0,1.0,1.0,0.0,,,,,,,,,,,
90,PT05M14.00S,2025-11-04T00:29:04.4Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630560,15.588042049934298,48.77450980392157,1610612751,22,15,2025-11-04T00:44:17Z,860000,False,6.0,94.0,1,left,C. Thomas 9' driving floating Jump Shot (10 PTS),[1630560],1610612751.0,BKN,driving floating,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Center,,,,9.42,Made,,,,,10.0,,,,,,,,,,
91,PT04M57.00S,2025-11-04T00:29:20.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,89.04402102496715,37.745098039215684,1610612750,22,17,2025-11-04T00:29:24Z,870000,False,-61.0,50.0,1,right,J. McDaniels 7' driving bank Jump Shot (4 PTS),[1630183],1610612750.0,MIN,driving bank,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,7.94,Made,,,,,4.0,,,,,,,,,,
92,PT04M47.00S,2025-11-04T00:29:33.7Z,1,REGULAR,turnover,double dribble,[],1630560,,,1610612751,22,17,2025-11-04T00:29:58Z,880000,False,,,0,,C. Thomas double dribble TURNOVER (1 TO),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Right Center,1.0,,,,,,,,,,2882.0,,,,,,,,,
93,PT04M37.00S,2025-11-04T00:29:50.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203944,86.15308804204993,45.34313725490196,1610612750,22,17,2025-11-04T00:30:00Z,890000,False,-23.0,78.0,1,right,MISS J. Randle 8' driving floating Shot,[203944],1610612750.0,MIN,driving floating,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,,,,8.11,Missed,,,,,,,,,,,,,,,
94,PT04M31.00S,2025-11-04T00:29:56.1Z,1,REGULAR,rebound,defensive,[],1630533,,,1610612751,22,17,2025-11-04T00:29:56Z,900000,False,,,0,,Z. Williams REBOUND (Off:0 Def:1),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,93.0,1.0,1.0,0.0,,,,,,,,,,,
95,PT04M29.00S,2025-11-04T00:29:58.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630533,6.521024967148489,54.41176470588235,1610612751,22,17,2025-11-04T00:30:04Z,910000,False,-22.0,9.0,1,left,MISS Z. Williams running Layup - blocked,"[1630533, 1630183]",1610612751.0,BKN,running,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,,2.38,Missed,,,,,,,,,,,,,,McDaniels,1630183.0
96,PT04M29.00S,2025-11-04T00:29:58.2Z,1,REGULAR,block,,[],1630183,,,1610612751,22,17,2025-11-04T00:30:00Z,920000,False,,,0,,J. McDaniels BLOCK (1 BLK),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
97,PT04M29.00S,2025-11-04T00:29:58.2Z,1,REGULAR,rebound,offensive,[],1629651,,,1610612751,22,17,2025-11-04T00:30:04Z,930000,False,,,0,,N. Claxton REBOUND (Off:1 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,95.0,2.0,1.0,1.0,,,,,,,,,,,
98,PT04M25.00S,2025-11-04T00:30:02.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1641730,35.167542706964525,49.50980392156863,1610612751,22,17,2025-11-04T00:30:08Z,940000,False,2.0,278.0,1,left,MISS N. Clowney 27' 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Center,,,,27.81,Missed,,,,,,,,,,,,,,,
99,PT04M24.00S,2025-11-04T00:30:03.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612751,22,17,2025-11-04T00:30:08Z,950000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Center,,,,,,98.0,,,,,,,,,,,,,,
100,PT04M24.00S,2025-11-04T00:30:08.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629675,,,1610612751,22,17,2025-11-04T00:30:17Z,960000,False,,,0,,N. Reid loose ball personal FOUL (2 PF) (Claxton 2 FT),"[1629675, 1629651]",1610612750.0,MIN,loose ball,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1155.0,,,,2.0,0.0,Claxton,1629651.0,,
102,PT04M24.00S,2025-11-04T00:30:36.6Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629651,,,1610612751,23,17,2025-11-04T00:31:01Z,980000,False,,,0,,N. Claxton Free Throw 1 of 2 (6 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,Made,,,,,6.0,,,,,,,,,,
103,PT04M24.00S,2025-11-04T00:30:37.5Z,1,REGULAR,substitution,out,[],1641730,,,1610612751,23,17,2025-11-04T00:30:47Z,990000,False,,,0,,SUB out: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M24.00S,2025-11-04T00:30:37.5Z,1,REGULAR,substitution,out,[],1629675,,,1610612751,23,17,2025-11-04T00:30:47Z,1000000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M24.00S,2025-11-04T00:30:37.5Z,1,REGULAR,substitution,in,[],1630592,,,1610612751,23,17,2025-11-04T00:30:47Z,1010000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M24.00S,2025-11-04T00:30:37.5Z,1,REGULAR,substitution,in,[],203497,,,1610612751,23,17,2025-11-04T00:30:47Z,1020000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M24.00S,2025-11-04T00:30:36.6Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629651,,,1610612751,23,17,2025-11-04T00:31:01Z,1030000,False,,,0,,MISS N. Claxton Free Throw 2 of 2,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
108,PT04M19.00S,2025-11-04T00:30:41.6Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,23,17,2025-11-04T00:31:01Z,1040000,False,,,0,,R. Gobert REBOUND (Off:2 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,107.0,4.0,2.0,2.0,,,,,,,,,,,
109,PT04M06.00S,2025-11-04T00:31:16.0Z,1,REGULAR,foul,personal,['2freethrow'],1630533,,,1610612750,23,17,2025-11-04T00:31:25Z,1050000,False,,,0,,Z. Williams shooting personal FOUL (1 PF) (Randle 2 FT),"[1630533, 203944]",1610612751.0,BKN,shooting,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2882.0,,,,1.0,0.0,Randle,203944.0,,
111,PT04M06.00S,2025-11-04T00:31:50.2Z,1,REGULAR,freethrow,1 of 2,[],203944,,,1610612750,23,17,2025-11-04T00:31:50Z,1070000,False,,,0,,MISS J. Randle Free Throw 1 of 2,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
112,PT04M06.00S,2025-11-04T00:31:50.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,23,17,2025-11-04T00:31:50Z,1080000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,111.0,,,,,,,,,,,,,,
113,PT04M06.00S,2025-11-04T00:31:50.9Z,1,REGULAR,substitution,out,[],1629651,,,1610612750,23,17,2025-11-04T00:31:56Z,1090000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT04M06.00S,2025-11-04T00:31:50.9Z,1,REGULAR,substitution,out,[],1628978,,,1610612750,23,17,2025-11-04T00:31:56Z,1100000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT04M06.00S,2025-11-04T00:31:50.9Z,1,REGULAR,substitution,in,[],1630549,,,1610612750,23,17,2025-11-04T00:31:56Z,1110000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT04M06.00S,2025-11-04T00:31:50.9Z,1,REGULAR,substitution,in,[],1641740,,,1610612750,23,17,2025-11-04T00:31:56Z,1120000,False,,,0,,SUB in: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT04M06.00S,2025-11-04T00:32:15.1Z,1,REGULAR,freethrow,2 of 2,[],203944,,,1610612750,23,18,2025-11-04T00:32:15Z,1130000,False,,,0,,J. Randle Free Throw 2 of 2 (3 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,
118,PT03M44.00S,2025-11-04T00:32:37.9Z,1,REGULAR,3pt,Jump Shot,[],1630592,26.757555847568987,80.3921568627451,1610612751,23,18,2025-11-04T00:32:43Z,1140000,False,-152.0,199.0,1,left,MISS J. Wilson 25' 3PT,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Left Center,,,,25.04,Missed,,,,,,,,,,,,,,,
119,PT03M43.00S,2025-11-04T00:32:38.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612751,23,18,2025-11-04T00:32:43Z,1150000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,118.0,,,,,,,,,,,,,,
120,PT03M43.00S,2025-11-04T00:32:44.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203497,,,1610612751,23,18,2025-11-04T00:33:10Z,1160000,False,,,0,,R. Gobert loose ball personal FOUL (1 PF) (Sharpe 2 FT),"[203497, 1630549]",1610612750.0,MIN,loose ball,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2882.0,,,,1.0,0.0,Sharpe,1630549.0,,
122,PT03M43.00S,2025-11-04T00:33:06.0Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630549,,,1610612751,23,18,2025-11-04T00:33:06Z,1180000,False,,,0,,MISS D. Sharpe Free Throw 1 of 2,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
123,PT03M43.00S,2025-11-04T00:33:06.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,23,18,2025-11-04T00:33:06Z,1190000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,122.0,,,,,,,,,,,,,,
124,PT03M43.00S,2025-11-04T00:33:06.0Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630549,,,1610612751,23,18,2025-11-04T00:33:22Z,1200000,False,,,0,,MISS D. Sharpe Free Throw 2 of 2,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
125,PT03M40.00S,2025-11-04T00:33:09.0Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,23,18,2025-11-04T00:33:22Z,1210000,False,,,0,,R. Gobert REBOUND (Off:2 Def:3),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,124.0,5.0,3.0,2.0,,,,,,,,,,,
126,PT03M29.00S,2025-11-04T00:33:34.8Z,1,REGULAR,foul,personal,[],1630592,,,1610612750,23,18,2025-11-04T00:34:07Z,1220000,False,,,0,,J. Wilson personal FOUL (1 PF),"[1630592, 203497]",1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1629177.0,,,,1.0,0.0,Gobert,203497.0,,
128,PT03M19.00S,2025-11-04T00:34:02.3Z,1,REGULAR,3pt,Jump Shot,[],1630183,70.77858081471747,25.0,1610612750,23,21,2025-11-04T00:34:09Z,1240000,False,-125.0,222.0,1,right,J. McDaniels 25' 3PT  (7 PTS) (J. Randle 4 AST),"[1630183, 203944]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,,,,25.49,Made,,,,,7.0,,J. Randle,203944.0,4.0,,,,,,
130,PT03M07.00S,2025-11-04T00:34:17.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630183,,,1610612751,23,21,2025-11-04T00:34:27Z,1260000,False,,,0,,J. McDaniels personal FOUL (2 PF) (Wilson 2 FT),"[1630183, 1630592]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1155.0,,,,2.0,0.0,Wilson,1630592.0,,
132,PT03M07.00S,2025-11-04T00:34:48.5Z,1,REGULAR,freethrow,1 of 2,[],1630592,,,1610612751,23,21,2025-11-04T00:35:15Z,1280000,False,,,0,,MISS J. Wilson Free Throw 1 of 2,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
133,PT03M07.00S,2025-11-04T00:34:48.5Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612751,23,21,2025-11-04T00:35:15Z,1290000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,132.0,,,,,,,,,,,,,,
134,PT03M07.00S,2025-11-04T00:34:49.8Z,1,REGULAR,substitution,out,[],1630183,,,1610612751,23,21,2025-11-04T00:34:57Z,1300000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT03M07.00S,2025-11-04T00:34:49.8Z,1,REGULAR,substitution,in,[],1630545,,,1610612751,23,21,2025-11-04T00:34:57Z,1310000,False,,,0,,SUB in: T. Shannon Jr.,[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT03M07.00S,2025-11-04T00:34:48.5Z,1,REGULAR,freethrow,2 of 2,[],1630592,,,1610612751,23,21,2025-11-04T00:35:15Z,1320000,False,,,0,,MISS J. Wilson Free Throw 2 of 2,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
137,PT03M04.00S,2025-11-04T00:34:51.5Z,1,REGULAR,rebound,defensive,[],203944,,,1610612750,23,21,2025-11-04T00:35:15Z,1330000,False,,,0,,J. Randle REBOUND (Off:0 Def:2),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,136.0,2.0,2.0,0.0,,,,,,,,,,,
139,PT02M49.00S,2025-11-04T00:35:23.1Z,1,REGULAR,turnover,bad pass,[],203944,,,1610612750,23,21,2025-11-04T00:35:29Z,1340000,False,,,0,,J. Randle bad pass TURNOVER (3 TO),"[203944, 1630549]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,3.0,Sharpe,1630549.0,,,,,,,,,,,,,,,,,
140,PT02M49.00S,2025-11-04T00:35:23.1Z,1,REGULAR,steal,,[],1630549,,,1610612751,23,21,2025-11-04T00:35:26Z,1350000,False,,,0,,D. Sharpe STEAL (1 STL),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
141,PT02M46.00S,2025-11-04T00:35:29.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642265,,,1610612751,23,21,2025-11-04T00:35:35Z,1360000,False,,,0,,R. Dillingham shooting personal FOUL (1 PF) (Wilson 2 FT),"[1642265, 1630592]",1610612750.0,MIN,shooting,,,Dillingham,R. Dillingham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2882.0,,,,1.0,0.0,Wilson,1630592.0,,
143,PT02M46.00S,2025-11-04T00:35:39.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,23,21,2025-11-04T00:35:39Z,1380000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT02M46.00S,2025-11-04T00:39:05.6Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630592,,,1610612751,24,21,2025-11-04T00:39:05Z,1390000,False,,,0,,J. Wilson Free Throw 1 of 2 (1 PTS),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,
146,PT02M46.00S,2025-11-04T00:39:21.4Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630592,,,1610612751,25,21,2025-11-04T00:39:21Z,1400000,False,,,0,,J. Wilson Free Throw 2 of 2 (2 PTS),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,Made,,,,,2.0,,,,,,,,,,
147,PT02M28.00S,2025-11-04T00:39:41.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642265,94.95729303547962,53.18627450980392,1610612750,25,23,2025-11-04T00:39:44Z,1410000,False,16.0,-5.0,1,right,R. Dillingham driving Layup (2 PTS) (T. Shannon Jr. 1 AST),"[1642265, 1630545]",1610612750.0,MIN,driving,,,Dillingham,R. Dillingham,,,,,Restricted Area,0-8 Center,,,,1.67,Made,,,,,2.0,,T. Shannon Jr.,1630545.0,1.0,,,,,,
149,PT02M13.00S,2025-11-04T00:39:55.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,15.719448094612352,60.049019607843135,1610612751,25,23,2025-11-04T00:39:59Z,1430000,False,-50.0,95.0,1,left,MISS C. Thomas 10' pullup Shot,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Center,,,,10.77,Missed,,,,,,,,,,,,,,,
150,PT02M08.00S,2025-11-04T00:40:00.0Z,1,REGULAR,rebound,defensive,[],203944,,,1610612750,25,23,2025-11-04T00:39:59Z,1440000,False,,,0,,J. Randle REBOUND (Off:0 Def:3),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,149.0,3.0,3.0,0.0,,,,,,,,,,,
151,PT02M00.00S,2025-11-04T00:40:07.8Z,1,REGULAR,3pt,Jump Shot,[],203944,71.17279894875165,74.75490196078431,1610612750,25,23,2025-11-04T00:40:14Z,1450000,False,124.0,218.0,1,right,MISS J. Randle 25' 3PT,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,,,,25.11,Missed,,,,,,,,,,,,,,,
152,PT01M54.00S,2025-11-04T00:40:13.8Z,1,REGULAR,rebound,offensive,[],203497,,,1610612750,25,23,2025-11-04T00:40:14Z,1460000,False,,,0,,R. Gobert REBOUND (Off:3 Def:3),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Right Center,,,,,,151.0,6.0,3.0,3.0,,,,,,,,,,,
153,PT01M54.00S,2025-11-04T00:40:14.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203497,94.40999984741211,50.0,1610612750,25,25,2025-11-04T00:40:18Z,1470000,False,0.0,0.0,1,right,R. Gobert putback Layup (3 PTS),[203497],1610612750.0,MIN,putback,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,0.0,Made,,,,,3.0,,,,,,,,,,
154,PT01M39.00S,2025-11-04T00:40:29.1Z,1,REGULAR,2pt,Jump Shot,[],1630560,24.129434954007884,69.6078431372549,1610612751,25,25,2025-11-04T00:40:33Z,1480000,False,-98.0,174.0,1,left,MISS C. Thomas 20' pullup Shot,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Left Center,,,,20.0,Missed,,,,,,,,,,,,,,,
155,PT01M36.00S,2025-11-04T00:40:32.1Z,1,REGULAR,rebound,defensive,[],203944,,,1610612750,25,25,2025-11-04T00:40:33Z,1490000,False,,,0,,J. Randle REBOUND (Off:0 Def:4),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Left Center,,,,,,154.0,4.0,4.0,0.0,,,,,,,,,,,
156,PT01M28.00S,2025-11-04T00:40:40.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,93.64323258869908,49.754901960784316,1610612750,25,27,2025-11-04T00:40:44Z,1500000,False,-1.0,7.0,1,right,R. Gobert DUNK (5 PTS) (J. Randle 5 AST),"[203497, 203944]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,0.74,Made,,,,,5.0,,J. Randle,203944.0,5.0,,,,,,
157,PT01M10.00S,2025-11-04T00:40:58.3Z,1,REGULAR,3pt,Jump Shot,[],1630560,3.1044678055190538,95.58823529411765,1610612751,25,27,2025-11-04T00:41:03Z,1510000,False,-228.0,-23.0,1,left,MISS C. Thomas 3PT,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Left Corner 3,24+ Left,,,,22.91,Missed,,,,,,,,,,,,,,,
158,PT01M07.00S,2025-11-04T00:41:01.3Z,1,REGULAR,rebound,defensive,[],1630545,,,1610612750,25,27,2025-11-04T00:41:03Z,1520000,False,,,0,,T. Shannon Jr. REBOUND (Off:0 Def:1),[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,Left Corner 3,24+ Left,,,,,,157.0,1.0,1.0,0.0,,,,,,,,,,,
160,PT00M54.10S,2025-11-04T00:41:17.4Z,1,REGULAR,foul,personal,['2freethrow'],1630533,,,1610612750,25,27,2025-11-04T00:41:26Z,1530000,False,,,0,,Z. Williams shooting personal FOUL (2 PF) (Dillingham 2 FT),"[1630533, 1642265]",1610612751.0,BKN,shooting,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2882.0,,,,2.0,0.0,Dillingham,1642265.0,,
162,PT00M54.10S,2025-11-04T00:41:44.3Z,1,REGULAR,freethrow,1 of 2,[],1642265,,,1610612750,25,28,2025-11-04T00:42:04Z,1550000,False,,,0,,R. Dillingham Free Throw 1 of 2 (3 PTS),[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,
163,PT00M54.10S,2025-11-04T00:41:45.1Z,1,REGULAR,substitution,out,[],1630560,,,1610612750,25,28,2025-11-04T00:41:53Z,1560000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT00M54.10S,2025-11-04T00:41:45.1Z,1,REGULAR,substitution,in,[],1631213,,,1610612750,25,28,2025-11-04T00:41:53Z,1570000,False,,,0,,SUB in: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT00M54.10S,2025-11-04T00:41:44.3Z,1,REGULAR,freethrow,2 of 2,[],1642265,,,1610612750,25,28,2025-11-04T00:42:04Z,1580000,False,,,0,,MISS R. Dillingham Free Throw 2 of 2,[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
166,PT00M51.70S,2025-11-04T00:41:46.7Z,1,REGULAR,rebound,defensive,[],1630592,,,1610612751,25,28,2025-11-04T00:42:04Z,1590000,False,,,0,,J. Wilson REBOUND (Off:0 Def:1),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,165.0,1.0,1.0,0.0,,,,,,,,,,,
168,PT00M35.50S,2025-11-04T00:42:38.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631213,6.783837056504599,47.30392156862745,1610612751,25,28,2025-11-04T00:51:19Z,1610000,False,13.0,11.0,1,left,MISS T. Martin cutting Layup,[1631213],1610612751.0,BKN,cutting,,,Martin,T. Martin,,,,,Restricted Area,0-8 Center,,,,1.76,Missed,,,,,,,,,,,,,,,
170,PT00M31.30S,2025-11-04T00:42:43.1Z,1,REGULAR,rebound,defensive,[],203944,,,1610612750,25,28,2025-11-04T00:42:51Z,1630000,False,,,0,,J. Randle REBOUND (Off:0 Def:5),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,168.0,5.0,5.0,0.0,,,,,,,,,,,
171,PT00M24.30S,2025-11-04T00:42:50.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642265,91.27792378449409,40.19607843137255,1610612750,25,28,2025-11-04T00:53:02Z,1640000,False,-49.0,29.0,1,right,MISS R. Dillingham driving floating Shot,[1642265],1610612750.0,MIN,driving floating,,,Dillingham,R. Dillingham,,,,,In The Paint (Non-RA),0-8 Center,,,,5.72,Missed,,,,,,,,,,,,,,,
172,PT00M22.40S,2025-11-04T00:42:53.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,25,28,2025-11-04T00:42:53Z,1650000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,171.0,,,,,,,,,,,,,,
