actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
17,PT10M48.00S,2025-12-06T22:11:48.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629008,6.521024967148489,4.411764705882353,1610612751,5,3,2025-12-06T22:11:53Z,170000,False,228.0,9.0,1,left,M. Porter Jr. 3PT  (3 PTS) (T. Mann 1 AST),"[1629008, 1629611]",1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Right Corner 3,24+ Right,22.81,Made,3.0,T. Mann,1629611.0,1.0,,,,,,,,,,,,,,
19,PT10M35.00S,2025-12-06T22:12:01.7Z,1,REGULAR,turnover,bad pass,[],1642852,,,1610612740,5,3,2025-12-06T22:12:06Z,190000,False,,,0,,D. Queen bad pass TURNOVER (1 TO),"[1642852, 1629008]",1610612740.0,NOP,,,,Queen,D. Queen,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1.0,Porter Jr.,1629008.0,,,,,,,
20,PT10M35.00S,2025-12-06T22:12:01.7Z,1,REGULAR,steal,,[],1629008,,,1610612751,5,3,2025-12-06T22:12:04Z,200000,False,,,0,,M. Porter Jr. STEAL (1 STL),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
21,PT10M24.00S,2025-12-06T22:12:13.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629008,5.732588699080158,96.32352941176471,1610612751,5,3,2025-12-06T22:12:16Z,210000,False,-232.0,1.0,1,left,MISS M. Porter Jr. 3PT,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Left Corner 3,24+ Left,23.16,Missed,,,,,,,,,,,,,,,,,,
22,PT10M22.00S,2025-12-06T22:12:15.2Z,1,REGULAR,rebound,defensive,[],1630180,,,1610612740,5,3,2025-12-06T22:12:16Z,220000,False,,,0,,S. Bey REBOUND (Off:0 Def:1),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Left Corner 3,24+ Left,,,,,,,21.0,1.0,1.0,0.0,,,,,,,,,,
23,PT10M18.00S,2025-12-06T22:12:19.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642847,93.64323258869908,56.61764705882353,1610612740,5,5,2025-12-06T22:12:23Z,230000,False,33.0,7.0,1,right,J. Fears running Layup (2 PTS),[1642847],1610612740.0,NOP,running,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,3.39,Made,2.0,,,,,,,,,,,,,,,,,
24,PT10M09.00S,2025-12-06T22:12:28.3Z,1,REGULAR,turnover,lost ball,[],1642856,,,1610612751,5,5,2025-12-06T22:13:56Z,240000,False,,,0,,E. Dëmin lost ball TURNOVER (1 TO),"[1642856, 1642852]",1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1.0,Queen,1642852.0,,,,,,,
25,PT10M09.00S,2025-12-06T22:12:28.3Z,1,REGULAR,steal,,[],1642852,,,1610612740,5,5,2025-12-06T22:12:29Z,250000,False,,,0,,D. Queen STEAL (1 STL),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
26,PT10M04.00S,2025-12-06T22:12:32.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630530,92.72339027595268,50.73529411764706,1610612740,5,7,2025-12-06T22:12:39Z,260000,False,4.0,16.0,1,right,T. Murphy III running DUNK (5 PTS) (S. Bey 1 AST),"[1630530, 1630180]",1610612740.0,NOP,running,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,1.63,Made,5.0,S. Bey,1630180.0,1.0,,,,,,,,,,,,,,
28,PT09M48.00S,2025-12-06T22:12:50.3Z,1,REGULAR,turnover,out-of-bounds,[],1629008,,,1610612751,5,7,2025-12-06T22:13:01Z,280000,False,,,0,,M. Porter Jr. bad pass out-of-bounds TURNOVER (1 TO),[1629008],1610612751.0,BKN,bad pass,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1.0,,,1627529.0,,,,,,
29,PT09M29.00S,2025-12-06T22:13:12.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630530,68.01905387647832,30.88235294117647,1610612740,5,7,2025-12-06T22:13:17Z,290000,False,-96.0,248.0,1,right,MISS T. Murphy III 26' step back 3PT,[1630530],1610612740.0,NOP,step back,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,26.59,Missed,,,,,,,,,,,,,,,,,,
30,PT09M26.00S,2025-12-06T22:13:15.6Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612751,5,7,2025-12-06T22:13:17Z,300000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:1),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,29.0,1.0,1.0,0.0,,,,,,,,,,
31,PT09M15.00S,2025-12-06T22:13:26.8Z,1,REGULAR,3pt,Jump Shot,[],1641730,32.53942181340342,65.44117647058823,1610612751,8,7,2025-12-06T22:13:31Z,310000,False,-77.0,253.0,1,left,N. Clowney 26' 3PT  (3 PTS) (N. Claxton 1 AST),"[1641730, 1629651]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Center,26.49,Made,3.0,N. Claxton,1629651.0,1.0,,,,,,,,,,,,,,
33,PT08M50.00S,2025-12-06T22:13:51.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642852,93.38042049934296,56.61764705882353,1610612740,8,7,2025-12-06T22:13:54Z,330000,False,33.0,10.0,1,right,MISS D. Queen driving Layup,[1642852],1610612740.0,NOP,driving,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,3.45,Missed,,,,,,,,,,,,,,,,,,
34,PT08M49.00S,2025-12-06T22:13:52.3Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612751,8,7,2025-12-06T22:13:54Z,340000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:2),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,33.0,2.0,2.0,0.0,,,,,,,,,,
35,PT08M43.00S,2025-12-06T22:13:59.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629008,25.312089356110377,83.82352941176471,1610612751,8,7,2025-12-06T22:14:05Z,350000,False,-169.0,185.0,1,left,MISS M. Porter Jr. 25' running pullup 3PT,[1629008],1610612751.0,BKN,running pullup,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,25.09,Missed,,,,,,,,,,,,,,,,,,
36,PT08M40.00S,2025-12-06T22:14:02.1Z,1,REGULAR,rebound,offensive,[],1629651,,,1610612751,8,7,2025-12-06T22:14:27Z,360000,False,,,0,,N. Claxton REBOUND (Off:1 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,,,,,35.0,2.0,1.0,1.0,,,,,,,,,,
37,PT08M34.00S,2025-12-06T22:14:08.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629008,6.1268068331143235,52.69607843137255,1610612751,10,7,2025-12-06T22:14:12Z,370000,False,-13.0,5.0,1,left,M. Porter Jr. driving Layup (5 PTS) (N. Claxton 2 AST),"[1629008, 1629651]",1610612751.0,BKN,driving,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,1.44,Made,5.0,N. Claxton,1629651.0,2.0,,,,,,,,,,,,,,
39,PT08M34.00S,2025-12-06T22:14:13.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,10,7,2025-12-06T22:14:13Z,390000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,PT08M18.00S,2025-12-06T22:17:28.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642847,94.03745072273325,57.35294117647059,1610612740,10,7,2025-12-06T22:17:33Z,400000,False,37.0,4.0,1,right,MISS J. Fears driving Layup - blocked,"[1642847, 1629651]",1610612740.0,NOP,driving,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,3.7,Missed,,,,,,,,,,,,,Claxton,1629651.0,,,,
41,PT08M18.00S,2025-12-06T22:17:28.9Z,1,REGULAR,block,,[],1629651,,,1610612740,10,7,2025-12-06T22:17:31Z,410000,False,,,0,,N. Claxton BLOCK (1 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
42,PT08M15.00S,2025-12-06T22:17:31.9Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,10,7,2025-12-06T22:17:33Z,420000,False,,,0,,N. Claxton REBOUND (Off:1 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,40.0,3.0,2.0,1.0,,,,,,,,,,
43,PT08M10.00S,2025-12-06T22:17:36.4Z,1,REGULAR,3pt,Jump Shot,[],1641730,5.469776609724048,4.901960784313726,1610612751,10,7,2025-12-06T22:19:29Z,430000,False,225.0,-1.0,1,left,MISS N. Clowney 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Right Corner 3,24+ Right,22.55,Missed,,,,,,,,,,,,,,,,,,
44,PT08M07.00S,2025-12-06T22:17:39.4Z,1,REGULAR,rebound,defensive,[],1642852,,,1610612740,10,7,2025-12-06T22:17:41Z,440000,False,,,0,,D. Queen REBOUND (Off:0 Def:2),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Right Corner 3,24+ Right,,,,,,,43.0,2.0,2.0,0.0,,,,,,,,,,
45,PT07M57.00S,2025-12-06T22:17:51.4Z,1,REGULAR,foul,personal,['2freethrow'],1642856,,,1610612740,10,7,2025-12-06T22:18:12Z,450000,False,,,0,,E. Dëmin shooting personal FOUL (1 PF) (McGowens 2 FT),"[1642856, 1631121]",1610612751.0,BKN,shooting,,,Dëmin,E. Dëmin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,201639.0,,,1.0,0.0,McGowens,1631121.0
47,PT07M57.00S,2025-12-06T22:18:15.8Z,1,REGULAR,freethrow,1 of 2,[],1631121,,,1610612740,10,8,2025-12-06T22:18:15Z,470000,False,,,0,,B. McGowens Free Throw 1 of 2 (1 PTS),[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
48,PT07M57.00S,2025-12-06T22:18:31.1Z,1,REGULAR,freethrow,2 of 2,[],1631121,,,1610612740,10,9,2025-12-06T22:18:31Z,480000,False,,,0,,B. McGowens Free Throw 2 of 2 (2 PTS),[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
49,PT07M40.00S,2025-12-06T22:18:51.7Z,1,REGULAR,foul,personal,['2freethrow'],1642852,,,1610612751,10,9,2025-12-06T22:18:59Z,490000,False,,,0,,D. Queen shooting personal FOUL (1 PF) (Claxton 2 FT),"[1642852, 1629651]",1610612740.0,NOP,shooting,,,Queen,D. Queen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,201639.0,,,1.0,0.0,Claxton,1629651.0
51,PT07M40.00S,2025-12-06T22:19:13.6Z,1,REGULAR,freethrow,1 of 2,[],1629651,,,1610612751,11,9,2025-12-06T22:19:13Z,510000,False,,,0,,N. Claxton Free Throw 1 of 2 (3 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
52,PT07M40.00S,2025-12-06T22:19:27.6Z,1,REGULAR,freethrow,2 of 2,[],1629651,,,1610612751,12,9,2025-12-06T22:19:27Z,520000,False,,,0,,N. Claxton Free Throw 2 of 2 (4 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
53,PT07M24.00S,2025-12-06T22:19:45.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630530,84.70762155059133,47.05882352941176,1610612740,12,9,2025-12-06T22:21:12Z,530000,False,-15.0,91.0,1,right,MISS T. Murphy III 9' driving floating Shot,[1630530],1610612740.0,NOP,driving floating,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),8-16 Center,9.24,Missed,,,,,,,,,,,,,,,,,,
54,PT07M21.00S,2025-12-06T22:19:48.3Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612751,12,9,2025-12-06T22:19:51Z,540000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:3),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,53.0,3.0,3.0,0.0,,,,,,,,,,
55,PT07M15.00S,2025-12-06T22:19:53.9Z,1,REGULAR,3pt,Jump Shot,[],1641730,34.510512483574246,49.26470588235294,1610612751,12,9,2025-12-06T22:19:57Z,550000,False,4.0,272.0,1,left,MISS N. Clowney 27' 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Center,27.19,Missed,,,,,,,,,,,,,,,,,,
56,PT07M12.00S,2025-12-06T22:19:56.9Z,1,REGULAR,rebound,defensive,[],1642847,,,1610612740,12,9,2025-12-06T22:19:57Z,560000,False,,,0,,J. Fears REBOUND (Off:0 Def:1),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,Above the Break 3,24+ Center,,,,,,,55.0,1.0,1.0,0.0,,,,,,,,,,
57,PT07M00.00S,2025-12-06T22:20:09.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631121,93.11760840998686,53.431372549019606,1610612740,12,11,2025-12-06T22:21:44Z,570000,False,17.0,12.0,1,right,B. McGowens driving DUNK (4 PTS) (D. Queen 1 AST),"[1631121, 1642852]",1610612740.0,NOP,driving,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,2.11,Made,4.0,D. Queen,1642852.0,1.0,,,,,,,,,,,,,,
59,PT06M47.00S,2025-12-06T22:20:21.8Z,1,REGULAR,2pt,Jump Shot,[],1629611,6.57030223390276,91.68964460784314,1610612751,12,11,2025-12-06T22:20:30Z,590000,False,-208.0,9.0,1,left,MISS T. Mann 20' Jump Shot,[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,Mid-Range,16-24 Left,20.86,Missed,,,,,,,,,,,,,,,,,,
60,PT06M43.00S,2025-12-06T22:20:25.8Z,1,REGULAR,rebound,defensive,[],1642852,,,1610612740,12,11,2025-12-06T22:20:30Z,600000,False,,,0,,D. Queen REBOUND (Off:0 Def:3),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Mid-Range,16-24 Left,,,,,,,59.0,3.0,3.0,0.0,,,,,,,,,,
61,PT06M39.00S,2025-12-06T22:20:31.1Z,1,REGULAR,turnover,out-of-bounds,[],1642852,,,1610612740,12,11,2025-12-06T22:20:39Z,610000,False,,,0,,D. Queen bad pass out-of-bounds TURNOVER (2 TO),[1642852],1610612740.0,NOP,bad pass,,,Queen,D. Queen,,,,,Mid-Range,16-24 Center,,,,,,,,,,,2.0,,,201639.0,,,,,,
62,PT06M22.00S,2025-12-06T22:20:54.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629008,13.222733245729303,47.794117647058826,1610612751,12,11,2025-12-06T22:22:33Z,620000,False,11.0,72.0,1,left,MISS M. Porter Jr. 7' turnaround Shot,[1629008],1610612751.0,BKN,turnaround,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.26,Missed,,,,,,,,,,,,,,,,,,
63,PT06M20.00S,2025-12-06T22:20:56.6Z,1,REGULAR,rebound,defensive,[],1630530,,,1610612740,12,11,2025-12-06T22:21:00Z,630000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:1),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,62.0,1.0,1.0,0.0,,,,,,,,,,
64,PT06M13.00S,2025-12-06T22:21:03.2Z,1,REGULAR,turnover,lost ball,[],1630530,,,1610612740,12,11,2025-12-06T22:21:07Z,640000,False,,,0,,T. Murphy III lost ball TURNOVER (1 TO),"[1630530, 1629008]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,Porter Jr.,1629008.0,,,,,,,
65,PT06M13.00S,2025-12-06T22:21:03.2Z,1,REGULAR,steal,,[],1629008,,,1610612751,12,11,2025-12-06T22:21:05Z,650000,False,,,0,,M. Porter Jr. STEAL (2 STL),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
66,PT06M10.00S,2025-12-06T22:21:07.4Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629008,5.206964520367937,52.450980392156865,1610612751,14,11,2025-12-06T22:21:20Z,660000,False,-12.0,-4.0,1,left,M. Porter Jr. running DUNK (7 PTS) (T. Mann 2 AST),"[1629008, 1629611]",1610612751.0,BKN,running,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,1.28,Made,7.0,T. Mann,1629611.0,2.0,,,,,,,,,,,,,,
69,PT05M56.00S,2025-12-06T22:21:25.3Z,1,REGULAR,foul,personal,[],1641730,,,1610612740,14,11,2025-12-06T22:21:36Z,690000,False,,,0,,N. Clowney personal FOUL (1 PF),"[1641730, 1642847]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,200833.0,,,1.0,0.0,Fears,1642847.0
71,PT05M56.00S,2025-12-06T22:21:29.6Z,1,REGULAR,substitution,out,[],1642852,,,1610612740,14,11,2025-12-06T22:21:33Z,710000,False,,,0,,SUB out: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M56.00S,2025-12-06T22:21:29.6Z,1,REGULAR,substitution,out,[],1631121,,,1610612740,14,11,2025-12-06T22:21:33Z,720000,False,,,0,,SUB out: B. McGowens,[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M56.00S,2025-12-06T22:21:29.6Z,1,REGULAR,substitution,in,[],1642274,,,1610612740,14,11,2025-12-06T22:21:33Z,730000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M56.00S,2025-12-06T22:21:29.6Z,1,REGULAR,substitution,in,[],1641722,,,1610612740,14,11,2025-12-06T22:21:33Z,740000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M39.00S,2025-12-06T22:22:00.5Z,1,REGULAR,2pt,Jump Shot,[],1642847,93.38042049934296,23.52941176470588,1610612740,14,11,2025-12-06T22:22:05Z,750000,False,-132.0,10.0,1,right,MISS J. Fears 13' turnaround fadeaway Shot,[1642847],1610612740.0,NOP,turnaround fadeaway,,,Fears,J. Fears,,,,,Mid-Range,8-16 Left,13.28,Missed,,,,,,,,,,,,,,,,,,
76,PT05M34.00S,2025-12-06T22:22:05.5Z,1,REGULAR,rebound,offensive,[],1642274,,,1610612740,14,11,2025-12-06T22:22:05Z,760000,False,,,0,,Y. Missi REBOUND (Off:1 Def:0),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Mid-Range,8-16 Left,,,,,,,75.0,1.0,0.0,1.0,,,,,,,,,,
77,PT05M34.00S,2025-12-06T22:22:05.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642274,94.40999984741211,50.0,1610612740,14,13,2025-12-06T22:22:05Z,770000,False,0.0,0.0,1,right,Y. Missi tip Layup (2 PTS),[1642274],1610612740.0,NOP,tip,,,Missi,Y. Missi,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
78,PT05M25.00S,2025-12-06T22:22:13.8Z,1,REGULAR,3pt,Jump Shot,[],1642856,33.459264126149804,62.254901960784316,1610612751,17,13,2025-12-06T22:22:19Z,780000,False,-61.0,262.0,1,left,E. Dëmin 26' 3PT pullup (3 PTS) (N. Claxton 3 AST),"[1642856, 1629651]",1610612751.0,BKN,pullup,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Center,26.91,Made,3.0,N. Claxton,1629651.0,3.0,,,,,,,,,,,,,,
79,PT05M01.00S,2025-12-06T22:22:37.9Z,1,REGULAR,3pt,Jump Shot,[],1630180,82.47371879106439,95.58823529411765,1610612740,17,13,2025-12-06T22:22:44Z,790000,False,228.0,112.0,1,right,MISS S. Bey 25' 3PT,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Right Center,25.4,Missed,,,,,,,,,,,,,,,,,,
80,PT05M00.00S,2025-12-06T22:22:38.9Z,1,REGULAR,rebound,offensive,[],1642274,,,1610612740,17,13,2025-12-06T22:26:26Z,800000,False,,,0,,Y. Missi REBOUND (Off:2 Def:0),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Above the Break 3,24+ Right Center,,,,,,,79.0,2.0,0.0,2.0,,,,,,,,,,
81,PT05M00.00S,2025-12-06T22:22:43.0Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642274,94.40999984741211,50.0,1610612740,17,13,2025-12-06T22:26:37Z,810000,False,0.0,0.0,1,right,MISS Y. Missi tip Layup,[1642274],1610612740.0,NOP,tip,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
