actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
17,PT10M41.00S,2025-12-21T23:13:45.0Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612761,3,0,2025-12-21T23:13:46Z,170000,False,,,0,,B. Ingram REBOUND (Off:0 Def:1),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Center,,,,,16.0,1.0,1.0,0.0,,,,,,,,,,,,
18,PT10M33.00S,2025-12-21T23:13:54.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,91.93495400788436,45.588235294117645,1610612761,3,2,2025-12-21T23:13:59Z,180000,False,-22.0,23.0,1,right,J. Poeltl reverse Layup (2 PTS) (I. Quickley 1 AST),"[1627751, 1630193]",1610612761.0,TOR,reverse,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,3.21,Made,,,,,,,2.0,I. Quickley,1630193.0,1.0,,,,,,,,
20,PT10M19.00S,2025-12-21T23:14:06.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642856,7.178055190538765,55.392156862745104,1610612751,5,2,2025-12-21T23:14:10Z,200000,False,-27.0,15.0,1,left,E. Dëmin driving Layup (2 PTS) (N. Claxton 1 AST),"[1642856, 1629651]",1610612751.0,BKN,driving,,,Dëmin,E. Dëmin,,,,,Restricted Area,0-8 Center,3.09,Made,,,,,,,2.0,N. Claxton,1629651.0,1.0,,,,,,,,
22,PT09M54.00S,2025-12-21T23:14:31.7Z,1,REGULAR,3pt,Jump Shot,[],1627742,66.70499342969777,58.57843137254902,1610612761,5,5,2025-12-21T23:14:36Z,220000,False,43.0,260.0,1,right,B. Ingram 26' 3PT  (3 PTS) (I. Quickley 2 AST),"[1627742, 1630193]",1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Center,26.4,Made,,,,,,,3.0,I. Quickley,1630193.0,2.0,,,,,,,,
24,PT09M33.00S,2025-12-21T23:14:54.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,7.835085413929041,57.84313725490197,1610612751,7,5,2025-12-21T23:14:58Z,240000,False,-39.0,21.0,1,left,N. Claxton alley-oop Layup (2 PTS) (M. Porter Jr. 1 AST),"[1629651, 1629008]",1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,4.45,Made,,,,,,,2.0,M. Porter Jr.,1629008.0,1.0,,,,,,,,
26,PT09M15.00S,2025-12-21T23:15:14.3Z,1,REGULAR,foul,personal,['2freethrow'],1629611,,,1610612761,7,5,2025-12-21T23:15:24Z,260000,False,,,0,,T. Mann shooting personal FOUL (1 PF) (Quickley 2 FT),"[1629611, 1630193]",1610612751.0,BKN,shooting,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1162.0,1.0,0.0,Quickley,1630193.0
28,PT09M15.00S,2025-12-21T23:15:44.0Z,1,REGULAR,freethrow,1 of 2,[],1630193,,,1610612761,7,6,2025-12-21T23:15:44Z,280000,False,,,0,,I. Quickley Free Throw 1 of 2 (1 PTS),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
29,PT09M15.00S,2025-12-21T23:16:05.7Z,1,REGULAR,freethrow,2 of 2,[],1630193,,,1610612761,7,7,2025-12-21T23:16:05Z,290000,False,,,0,,I. Quickley Free Throw 2 of 2 (2 PTS),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
30,PT09M00.00S,2025-12-21T23:16:23.1Z,1,REGULAR,2pt,Jump Shot,[],1629008,25.04927726675427,73.52941176470588,1610612751,7,7,2025-12-21T23:19:40Z,300000,False,-118.0,183.0,1,left,MISS M. Porter Jr. 21' step back Shot,[1629008],1610612751.0,BKN,step back,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Left Center,21.75,Missed,,,,,,,,,,,,,,,,,,
31,PT08M57.00S,2025-12-21T23:16:26.1Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,7,7,2025-12-21T23:16:28Z,310000,False,,,0,,S. Barnes REBOUND (Off:0 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Left Center,,,,,30.0,1.0,1.0,0.0,,,,,,,,,,,,
32,PT08M52.00S,2025-12-21T23:16:34.4Z,1,REGULAR,foul,personal,[],1629008,,,1610612761,7,7,2025-12-21T23:16:41Z,320000,False,,,0,,M. Porter Jr. personal FOUL (1 PF),"[1629008, 1627751]",1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627541.0,1.0,0.0,Poeltl,1627751.0
34,PT08M42.00S,2025-12-21T23:17:02.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630534,92.72339027595268,48.28431372549019,1610612761,7,9,2025-12-21T23:17:09Z,340000,False,-9.0,16.0,1,right,O. Agbaji alley-oop DUNK (2 PTS) (I. Quickley 3 AST),"[1630534, 1630193]",1610612761.0,TOR,alley-oop,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,1.81,Made,,,,,,,2.0,I. Quickley,1630193.0,3.0,,,,,,,,
36,PT08M21.00S,2025-12-21T23:17:22.8Z,1,REGULAR,3pt,Jump Shot,[],1629008,11.12023653088042,4.901960784313726,1610612751,7,9,2025-12-21T23:17:28Z,360000,False,225.0,52.0,1,left,MISS M. Porter Jr. step back 3PT,[1629008],1610612751.0,BKN,step back,,,Porter Jr.,M. Porter Jr.,,,,,Right Corner 3,24+ Right,23.14,Missed,,,,,,,,,,,,,,,,,,
37,PT08M19.00S,2025-12-21T23:17:27.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612751,7,9,2025-12-21T23:17:27Z,370000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Right Corner 3,24+ Right,,,,,36.0,,,,,,,,,,,,,,,
39,PT08M07.00S,2025-12-21T23:17:57.0Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1629008,12.171484888304862,30.392156862745097,1610612751,9,9,2025-12-21T23:18:00Z,390000,False,98.0,62.0,1,left,M. Porter Jr. 11' driving floating bank Jump Shot (2 PTS),[1629008],1610612751.0,BKN,driving floating bank,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Right,11.59,Made,,,,,,,2.0,,,,,,,,,,,
40,PT07M54.00S,2025-12-21T23:18:10.0Z,1,REGULAR,3pt,Jump Shot,[],1627742,72.22404730617609,18.627450980392158,1610612761,9,9,2025-12-21T23:18:13Z,400000,False,-157.0,209.0,1,right,MISS B. Ingram 26' 3PT,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,26.1,Missed,,,,,,,,,,,,,,,,,,
41,PT07M52.00S,2025-12-21T23:18:12.0Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612751,9,9,2025-12-21T23:18:13Z,410000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:1),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,40.0,1.0,1.0,0.0,,,,,,,,,,,,
42,PT07M33.00S,2025-12-21T23:18:32.2Z,1,REGULAR,3pt,Jump Shot,[],1642856,23.209592641261498,9.803921568627452,1610612751,9,9,2025-12-21T23:18:38Z,420000,False,201.0,166.0,1,left,MISS E. Dëmin 26' step back 3PT,[1642856],1610612751.0,BKN,step back,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Right Center,26.05,Missed,,,,,,,,,,,,,,,,,,
43,PT07M29.00S,2025-12-21T23:18:36.2Z,1,REGULAR,rebound,defensive,[],1630193,,,1610612761,9,9,2025-12-21T23:18:44Z,430000,False,,,0,,I. Quickley REBOUND (Off:0 Def:1),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,,,,,42.0,1.0,1.0,0.0,,,,,,,,,,,,
44,PT07M22.00S,2025-12-21T23:18:42.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,83.13074901445466,43.627450980392155,1610612761,9,11,2025-12-21T23:18:49Z,440000,False,-32.0,106.0,1,right,S. Barnes 11' turnaround Jump Shot (2 PTS) (I. Quickley 4 AST),"[1630567, 1630193]",1610612761.0,TOR,turnaround,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,11.08,Made,,,,,,,2.0,I. Quickley,1630193.0,4.0,,,,,,,,
46,PT07M12.00S,2025-12-21T23:18:53.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,7.178055190538765,57.107843137254896,1610612751,9,11,2025-12-21T23:19:31Z,460000,False,-36.0,15.0,1,left,MISS N. Claxton driving Layup,[1629651],1610612751.0,BKN,driving,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,3.85,Missed,,,,,,,,,,,,,,,,,,
47,PT07M11.00S,2025-12-21T23:18:54.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612761,9,11,2025-12-21T23:19:31Z,470000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Restricted Area,0-8 Center,,,,,46.0,,,,,,,,,,,,,,,
49,PT06M58.00S,2025-12-21T23:19:17.2Z,1,REGULAR,3pt,Jump Shot,[],1630567,67.88764783180025,63.970588235294116,1610612761,9,11,2025-12-21T23:19:43Z,490000,False,70.0,249.0,1,right,MISS S. Barnes 25' pullup 3PT,[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Center,25.9,Missed,,,,,,,,,,,,,,,,,,
50,PT06M54.00S,2025-12-21T23:19:21.2Z,1,REGULAR,rebound,defensive,[],1629611,,,1610612751,9,11,2025-12-21T23:19:21Z,500000,False,,,0,,T. Mann REBOUND (Off:0 Def:1),[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Center,,,,,49.0,1.0,1.0,0.0,,,,,,,,,,,,
51,PT06M50.00S,2025-12-21T23:19:25.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629651,5.995400788436268,50.245098039215684,1610612751,11,11,2025-12-21T23:19:35Z,510000,False,-1.0,4.0,1,left,N. Claxton running alley-oop DUNK (4 PTS) (T. Mann 1 AST),"[1629651, 1629611]",1610612751.0,BKN,running alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,0.41,Made,,,,,,,4.0,T. Mann,1629611.0,1.0,,,,,,,,
53,PT06M49.00S,2025-12-21T23:19:30.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,11,11,2025-12-21T23:19:30Z,530000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT06M49.00S,2025-12-21T23:21:08.6Z,1,REGULAR,substitution,out,[],1627751,,,1610612761,11,11,2025-12-21T23:22:28Z,540000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M49.00S,2025-12-21T23:21:08.6Z,1,REGULAR,substitution,in,[],1642867,,,1610612761,11,11,2025-12-21T23:22:28Z,560000,False,,,0,,SUB in: C. Murray-Boyles,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M49.00S,2025-12-21T23:21:08.6Z,1,REGULAR,substitution,in,[],1630572,,,1610612761,11,11,2025-12-21T23:22:28Z,570000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M49.00S,2025-12-21T23:21:08.6Z,1,REGULAR,substitution,out,[],1630567,,,1610612761,11,11,2025-12-21T23:22:34Z,580000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT06M29.00S,2025-12-21T23:22:10.0Z,1,REGULAR,turnover,lost ball,[],1630572,,,1610612761,11,11,2025-12-21T23:28:40Z,600000,False,,,0,,S. Mamukelashvili lost ball TURNOVER (1 TO),"[1630572, 1629008]",1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Porter Jr.,1629008.0,,,,,
108,PT06M29.00S,2025-12-21T23:22:10.0Z,1,REGULAR,steal,,[],1629008,,,1610612751,11,11,2025-12-21T23:28:17Z,610000,False,,,0,,M. Porter Jr. STEAL (1 STL),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
62,PT06M17.00S,2025-12-21T23:23:11.5Z,1,REGULAR,turnover,bad pass,[],1629611,,,1610612751,11,11,2025-12-21T23:23:15Z,620000,False,,,0,,T. Mann bad pass TURNOVER (1 TO),"[1629611, 1630534]",1610612751.0,BKN,,,,Mann,T. Mann,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,1.0,Agbaji,1630534.0,,,,,
63,PT06M17.00S,2025-12-21T23:23:11.5Z,1,REGULAR,steal,,[],1630534,,,1610612761,11,11,2025-12-21T23:23:13Z,630000,False,,,0,,O. Agbaji STEAL (1 STL),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
64,PT06M04.00S,2025-12-21T23:23:23.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630572,91.80354796320631,4.411764705882353,1610612761,11,14,2025-12-21T23:23:27Z,640000,False,-228.0,25.0,1,right,S. Mamukelashvili 3PT  (3 PTS) (B. Ingram 1 AST),"[1630572, 1627742]",1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Left Corner 3,24+ Left,22.92,Made,,,,,,,3.0,B. Ingram,1627742.0,1.0,,,,,,,,
66,PT05M56.00S,2025-12-21T23:23:35.5Z,1,REGULAR,foul,personal,[],1630534,,,1610612751,11,14,2025-12-21T23:23:43Z,660000,False,,,0,,O. Agbaji take personal FOUL (1 PF),"[1630534, 1629611]",1610612761.0,TOR,take,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1162.0,1.0,0.0,Mann,1629611.0
68,PT05M56.00S,2025-12-21T23:23:48.9Z,1,REGULAR,substitution,out,[],1627742,,,1610612751,11,14,2025-12-21T23:23:51Z,680000,False,,,0,,SUB out: B. Ingram,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M56.00S,2025-12-21T23:23:48.9Z,1,REGULAR,substitution,in,[],1642266,,,1610612751,11,14,2025-12-21T23:23:51Z,690000,False,,,0,,SUB in: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M49.00S,2025-12-21T23:24:07.2Z,1,REGULAR,turnover,out-of-bounds,[],1642856,,,1610612751,11,14,2025-12-21T23:31:05Z,700000,False,,,0,,E. Dëmin bad pass out-of-bounds TURNOVER (1 TO),[1642856],1610612751.0,BKN,bad pass,,,Dëmin,E. Dëmin,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,1.0,,,1162.0,,,,
71,PT05M35.00S,2025-12-21T23:24:25.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630193,62.63140604467805,32.35294117647059,1610612761,11,14,2025-12-21T23:32:07Z,710000,False,-88.0,299.0,1,right,MISS I. Quickley 31' step back 3PT,[1630193],1610612761.0,TOR,step back,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,31.15,Missed,,,,,,,,,,,,,,,,,,
72,PT05M30.00S,2025-12-21T23:24:30.3Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612751,11,14,2025-12-21T23:24:30Z,720000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:2),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,,,,,71.0,2.0,2.0,0.0,,,,,,,,,,,,
73,PT05M20.00S,2025-12-21T23:24:39.9Z,1,REGULAR,3pt,Jump Shot,[],1641730,32.802233902759525,63.48039215686274,1610612751,11,14,2025-12-21T23:24:44Z,730000,False,-67.0,256.0,1,left,MISS N. Clowney 26' 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Center,26.45,Missed,,,,,,,,,,,,,,,,,,
74,PT05M17.00S,2025-12-21T23:24:42.9Z,1,REGULAR,rebound,defensive,[],1630193,,,1610612761,11,14,2025-12-21T23:24:44Z,740000,False,,,0,,I. Quickley REBOUND (Off:0 Def:2),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,,,,,73.0,2.0,2.0,0.0,,,,,,,,,,,,
75,PT05M09.00S,2025-12-21T23:24:53.4Z,1,REGULAR,foul,personal,[],1641730,,,1610612761,11,14,2025-12-21T23:25:05Z,750000,False,,,0,,N. Clowney personal FOUL (1 PF),"[1641730, 1630572]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1162.0,1.0,0.0,Mamukelashvili,1630572.0
77,PT05M02.00S,2025-12-21T23:25:20.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642867,90.62089356110381,50.98039215686274,1610612761,11,14,2025-12-21T23:33:32Z,770000,False,5.0,36.0,1,right,MISS C. Murray-Boyles driving DUNK - blocked,"[1642867, 1641730]",1610612761.0,TOR,driving,,,Murray-Boyles,C. Murray-Boyles,,,,,Restricted Area,0-8 Center,3.6,Missed,Clowney,1641730.0,,,,,,,,,,,,,,,,
78,PT05M02.00S,2025-12-21T23:25:20.4Z,1,REGULAR,block,,[],1641730,,,1610612761,11,14,2025-12-21T23:25:22Z,780000,False,,,0,,N. Clowney BLOCK (1 BLK),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
79,PT05M00.00S,2025-12-21T23:25:22.4Z,1,REGULAR,rebound,defensive,[],1642856,,,1610612751,11,14,2025-12-21T23:25:23Z,790000,False,,,0,,E. Dëmin REBOUND (Off:0 Def:1),[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Restricted Area,0-8 Center,,,,,77.0,1.0,1.0,0.0,,,,,,,,,,,,
80,PT04M57.00S,2025-12-21T23:25:25.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629651,7.178055190538765,43.872549019607845,1610612751,13,14,2025-12-21T23:25:32Z,800000,False,31.0,15.0,1,left,N. Claxton running reverse Layup (6 PTS) (E. Dëmin 1 AST),"[1629651, 1642856]",1610612751.0,BKN,running reverse,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,3.41,Made,,,,,,,6.0,E. Dëmin,1642856.0,1.0,,,,,,,,
82,PT04M38.00S,2025-12-21T23:25:44.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630534,87.86136662286465,51.225490196078425,1610612761,13,14,2025-12-21T23:25:50Z,820000,False,6.0,62.0,1,right,MISS O. Agbaji 6' driving Layup,[1630534],1610612761.0,TOR,driving,,,Agbaji,O. Agbaji,,,,,In The Paint (Non-RA),0-8 Center,6.19,Missed,,,,,,,,,,,,,,,,,,
83,PT04M36.00S,2025-12-21T23:25:46.8Z,1,REGULAR,rebound,offensive,[],1630534,,,1610612761,13,14,2025-12-21T23:36:11Z,830000,False,,,0,,O. Agbaji REBOUND (Off:1 Def:0),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,In The Paint (Non-RA),0-8 Center,,,,,82.0,1.0,0.0,1.0,,,,,,,,,,,,
163,PT04M35.00S,2025-12-21T23:25:48.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630534,90.71944809461235,48.28431372549019,1610612761,13,14,2025-12-21T23:36:39Z,835000,False,-9.0,35.0,1,right,MISS O. Agbaji tip Layup,[1630534],1610612761.0,TOR,tip,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,3.57,Missed,,,,,,,,,,,,,,,,,,
164,PT04M35.00S,2025-12-21T23:25:48.4Z,1,REGULAR,rebound,defensive,[],1629611,,,1610612751,13,14,2025-12-21T23:36:39Z,837500,False,,,0,,T. Mann REBOUND (Off:0 Def:2),[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,163.0,2.0,2.0,0.0,,,,,,,,,,,,
84,PT04M30.00S,2025-12-21T23:25:52.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629008,24.129434954007884,14.460784313725492,1610612751,16,14,2025-12-21T23:26:16Z,840000,False,178.0,174.0,1,left,M. Porter Jr. 24' 3PT running (5 PTS) (T. Mann 2 AST),"[1629008, 1629611]",1610612751.0,BKN,running,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,24.89,Made,,,,,,,5.0,T. Mann,1629611.0,2.0,,,,,,,,
86,PT04M17.00S,2025-12-21T23:26:07.5Z,1,REGULAR,turnover,out-of-bounds,[],1630193,,,1610612761,16,14,2025-12-21T23:29:13Z,860000,False,,,0,,I. Quickley lost ball out-of-bounds TURNOVER (1 TO),[1630193],1610612761.0,TOR,lost ball,,,Quickley,I. Quickley,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1.0,,,1628172.0,,,,
