actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
16,PT10M31.00S,2026-03-18T23:42:27.7Z,1,REGULAR,3pt,Jump Shot,[],1642349,74.45795006570303,83.33333333333334,1610612760,2,2,2026-03-18T23:42:32Z,160000,False,167.0,188.0,1,right,MISS A. Mitchell 25' 3PT,[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,Above the Break 3,24+ Right Center,25.1,Missed,,,,,,,,,,,,,,,,,,
17,PT10M28.00S,2026-03-18T23:42:30.7Z,1,REGULAR,rebound,defensive,[],1641730,,,1610612751,2,2,2026-03-18T23:42:32Z,170000,False,,,0,,N. Clowney REBOUND (Off:0 Def:1),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Right Center,,,16.0,1.0,1.0,0.0,,,,,,,,,,,,,,
18,PT10M16.00S,2026-03-18T23:42:43.1Z,1,REGULAR,2pt,Jump Shot,[],1642849,8.492115637319317,73.77450980392157,1610612751,2,2,2026-03-18T23:42:47Z,180000,False,-119.0,27.0,1,left,MISS N. Traore 12' pullup Shot,[1642849],1610612751.0,BKN,pullup,,,Traore,N. Traore,,,,,Mid-Range,8-16 Left,12.2,Missed,,,,,,,,,,,,,,,,,,
19,PT10M14.00S,2026-03-18T23:42:45.1Z,1,REGULAR,rebound,defensive,[],1641717,,,1610612760,2,2,2026-03-18T23:42:47Z,190000,False,,,0,,C. Wallace REBOUND (Off:0 Def:2),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Mid-Range,8-16 Left,,,18.0,2.0,2.0,0.0,,,,,,,,,,,,,,
20,PT10M05.00S,2026-03-18T23:42:55.4Z,1,REGULAR,3pt,Jump Shot,[],1631096,77.61169513797634,87.74509803921569,1610612760,2,2,2026-03-18T23:43:00Z,200000,False,189.0,158.0,1,right,MISS C. Holmgren 24' 3PT,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Right Center,24.61,Missed,,,,,,,,,,,,,,,,,,
21,PT10M00.00S,2026-03-18T23:43:00.4Z,1,REGULAR,rebound,defensive,[],1642874,,,1610612751,2,2,2026-03-18T23:43:00Z,210000,False,,,0,,D. Wolf REBOUND (Off:0 Def:1),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Above the Break 3,24+ Right Center,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,
22,PT09M43.00S,2026-03-18T23:43:16.3Z,1,REGULAR,turnover,bad pass,[],1642874,,,1610612751,2,2,2026-03-18T23:43:19Z,220000,False,,,0,,D. Wolf bad pass TURNOVER (1 TO),"[1642874, 1631096]",1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Mid-Range,8-16 Right,,,,,,,1.0,Holmgren,1631096.0,,,,,,,,,,,
23,PT09M43.00S,2026-03-18T23:43:16.3Z,1,REGULAR,steal,,[],1631096,,,1610612760,2,2,2026-03-18T23:43:18Z,230000,False,,,0,,C. Holmgren STEAL (1 STL),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
24,PT09M32.00S,2026-03-18T23:43:27.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631096,94.82588699080158,50.245098039215684,1610612760,2,4,2026-03-18T23:46:07Z,240000,False,1.0,-4.0,1,right,C. Holmgren reverse DUNK (2 PTS) (S. Gilgeous-Alexander 1 AST),"[1631096, 1628983]",1610612760.0,OKC,reverse,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,0.41,Made,,,,,,,,2.0,S. Gilgeous-Alexander,1628983.0,1.0,,,,,,,
26,PT09M15.00S,2026-03-18T23:43:44.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,10.726018396846255,54.166666666666664,1610612751,2,4,2026-03-18T23:43:49Z,260000,False,-21.0,48.0,1,left,MISS N. Claxton driving Hook,[1629651],1610612751.0,BKN,driving,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,5.26,Missed,,,,,,,,,,,,,,,,,,
27,PT09M13.00S,2026-03-18T23:43:46.7Z,1,REGULAR,rebound,defensive,[],1630598,,,1610612760,2,4,2026-03-18T23:43:49Z,270000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,26.0,1.0,1.0,0.0,,,,,,,,,,,,,,
28,PT09M01.00S,2026-03-18T23:43:58.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641717,88.91261498028909,53.67647058823529,1610612760,2,4,2026-03-18T23:44:03Z,280000,False,18.0,52.0,1,right,MISS C. Wallace Layup - blocked,"[1641717, 1642849]",1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),0-8 Center,5.49,Missed,,,,,,,,,,,,Traore,1642849.0,,,,,
29,PT09M01.00S,2026-03-18T23:43:58.8Z,1,REGULAR,block,,[],1642849,,,1610612760,2,4,2026-03-18T23:44:01Z,290000,False,,,0,,N. Traore BLOCK (1 BLK),[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
30,PT08M58.00S,2026-03-18T23:44:01.8Z,1,REGULAR,rebound,offensive,[],1641717,,,1610612760,2,4,2026-03-18T23:44:03Z,300000,False,,,0,,C. Wallace REBOUND (Off:1 Def:2),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),0-8 Center,,,28.0,3.0,2.0,1.0,,,,,,,,,,,,,,
31,PT08M57.00S,2026-03-18T23:44:02.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641717,92.59198423127464,52.20588235294118,1610612760,2,4,2026-03-18T23:44:05Z,310000,False,11.0,17.0,1,right,MISS C. Wallace putback Layup - blocked,"[1641717, 1642849]",1610612760.0,OKC,putback,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,2.03,Missed,,,,,,,,,,,,Traore,1642849.0,,,,,
32,PT08M57.00S,2026-03-18T23:44:02.5Z,1,REGULAR,block,,[],1642849,,,1610612760,2,4,2026-03-18T23:44:04Z,320000,False,,,0,,N. Traore BLOCK (2 BLK),[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
33,PT08M55.00S,2026-03-18T23:44:04.5Z,1,REGULAR,rebound,offensive,[],1628983,,,1610612760,2,4,2026-03-18T23:44:05Z,330000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:0),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,31.0,1.0,0.0,1.0,,,,,,,,,,,,,,
34,PT08M54.00S,2026-03-18T23:44:05.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628983,85.75886990801577,52.69607843137255,1610612760,2,4,2026-03-18T23:44:09Z,340000,False,13.0,81.0,1,right,MISS S. Gilgeous-Alexander 8' Jump Shot,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,8.25,Missed,,,,,,,,,,,,,,,,,,
35,PT08M52.00S,2026-03-18T23:44:07.8Z,1,REGULAR,rebound,defensive,[],1641730,,,1610612751,2,4,2026-03-18T23:44:07Z,350000,False,,,0,,N. Clowney REBOUND (Off:0 Def:2),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,In The Paint (Non-RA),8-16 Center,,,34.0,2.0,2.0,0.0,,,,,,,,,,,,,,
36,PT08M41.00S,2026-03-18T23:44:20.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641730,11.12023653088042,49.754901960784316,1610612751,2,4,2026-03-18T23:44:25Z,360000,False,1.0,52.0,1,left,MISS N. Clowney driving Layup - blocked,"[1641730, 1641717]",1610612751.0,BKN,driving,,,Clowney,N. Clowney,,,,,In The Paint (Non-RA),0-8 Center,5.2,Missed,,,,,,,,,,,,Wallace,1641717.0,,,,,
37,PT08M41.00S,2026-03-18T23:44:20.2Z,1,REGULAR,block,,[],1641717,,,1610612751,2,4,2026-03-18T23:50:12Z,370000,False,,,0,,C. Wallace BLOCK (1 BLK),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
38,PT08M41.00S,2026-03-18T23:44:20.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612751,2,4,2026-03-18T23:44:25Z,380000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,36.0,,,,,,,,,,,,,,,,,
40,PT08M39.00S,2026-03-18T23:44:38.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1641730,3.7614980289093296,96.81372549019608,1610612751,2,4,2026-03-18T23:44:43Z,400000,False,-234.0,-17.0,1,left,MISS N. Clowney 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Left Corner 3,24+ Left,23.47,Missed,,,,,,,,,,,,,,,,,,
41,PT08M36.00S,2026-03-18T23:44:41.9Z,1,REGULAR,rebound,defensive,[],1642349,,,1610612760,2,4,2026-03-18T23:44:43Z,410000,False,,,0,,A. Mitchell REBOUND (Off:0 Def:1),[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,Left Corner 3,24+ Left,,,40.0,1.0,1.0,0.0,,,,,,,,,,,,,,
42,PT08M28.00S,2026-03-18T23:44:51.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,91.93495400788436,56.61764705882353,1610612760,2,6,2026-03-18T23:44:56Z,420000,False,33.0,23.0,1,right,S. Gilgeous-Alexander driving Layup (2 PTS) (C. Holmgren 1 AST),"[1628983, 1631096]",1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,4.05,Made,,,,,,,,2.0,C. Holmgren,1631096.0,1.0,,,,,,,
43,PT08M28.00S,2026-03-18T23:44:54.5Z,1,REGULAR,foul,personal,['1freethrow'],1642849,,,1610612760,2,6,2026-03-18T23:45:01Z,430000,False,,,0,,N. Traore shooting personal FOUL (1 PF) (Gilgeous-Alexander 1 FT),"[1642849, 1628983]",1610612751.0,BKN,shooting,,,Traore,N. Traore,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627541.0,1.0,0.0,Gilgeous-Alexander,1628983.0
46,PT08M28.00S,2026-03-18T23:45:23.3Z,1,REGULAR,freethrow,1 of 1,[],1628983,,,1610612760,2,7,2026-03-18T23:45:23Z,450000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 1 (3 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,,3.0,,,,,,,,,,
47,PT08M10.00S,2026-03-18T23:45:45.3Z,1,REGULAR,3pt,Jump Shot,[],1642849,28.86005256241787,77.45098039215686,1610612751,2,7,2026-03-18T23:45:50Z,460000,False,-137.0,219.0,1,left,MISS N. Traore 25' 3PT,[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,Above the Break 3,24+ Left Center,25.83,Missed,,,,,,,,,,,,,,,,,,
48,PT08M06.00S,2026-03-18T23:45:49.3Z,1,REGULAR,rebound,defensive,[],1630598,,,1610612760,2,7,2026-03-18T23:45:50Z,470000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:2),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,47.0,2.0,2.0,0.0,,,,,,,,,,,,,,
49,PT08M02.00S,2026-03-18T23:45:55.6Z,1,REGULAR,turnover,out-of-bounds,[],1630598,,,1610612760,2,7,2026-03-18T23:46:00Z,480000,False,,,0,,A. Wiggins bad pass out-of-bounds TURNOVER (1 TO),[1630598],1610612760.0,OKC,bad pass,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Right,,,,,,,1.0,,,,,,,,,201639.0,,,,
50,PT07M50.00S,2026-03-18T23:46:19.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1642874,29.6484888304862,71.32352941176471,1610612751,2,7,2026-03-18T23:46:24Z,490000,False,-107.0,226.0,1,left,MISS D. Wolf 25' step back 3PT,[1642874],1610612751.0,BKN,step back,,,Wolf,D. Wolf,,,,,Above the Break 3,24+ Left Center,25.01,Missed,,,,,,,,,,,,,,,,,,
51,PT07M45.00S,2026-03-18T23:46:24.6Z,1,REGULAR,rebound,defensive,[],1642349,,,1610612760,2,7,2026-03-18T23:46:24Z,500000,False,,,0,,A. Mitchell REBOUND (Off:0 Def:2),[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,Above the Break 3,24+ Left Center,,,50.0,2.0,2.0,0.0,,,,,,,,,,,,,,
52,PT07M36.00S,2026-03-18T23:46:32.8Z,1,REGULAR,3pt,Jump Shot,[],1641717,93.64323258869908,4.6568627450980395,1610612760,2,7,2026-03-18T23:46:38Z,510000,False,-227.0,7.0,1,right,MISS C. Wallace 3PT,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Left Corner 3,24+ Left,22.68,Missed,,,,,,,,,,,,,,,,,,
53,PT07M32.00S,2026-03-18T23:46:36.8Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,2,7,2026-03-18T23:46:38Z,520000,False,,,0,,N. Claxton REBOUND (Off:0 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Left Corner 3,24+ Left,,,52.0,2.0,2.0,0.0,,,,,,,,,,,,,,
54,PT07M25.00S,2026-03-18T23:46:44.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642849,8.886333771353483,53.18627450980392,1610612751,4,7,2026-03-18T23:46:48Z,530000,False,-16.0,31.0,1,left,N. Traore driving Layup (2 PTS),[1642849],1610612751.0,BKN,driving,,,Traore,N. Traore,,,,,Restricted Area,0-8 Center,3.48,Made,,,,,,,,2.0,,,,,,,,,,
55,PT07M09.00S,2026-03-18T23:47:05.5Z,1,REGULAR,foul,personal,[],1629651,,,1610612760,4,7,2026-03-18T23:47:14Z,540000,False,,,0,,N. Claxton personal FOUL (1 PF),"[1629651, 1628983]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1627529.0,1.0,0.0,Gilgeous-Alexander,1628983.0
57,PT07M00.00S,2026-03-18T23:47:32.3Z,1,REGULAR,2pt,Jump Shot,[],1642349,81.15965834428384,67.40196078431373,1610612760,4,9,2026-03-18T23:47:39Z,560000,False,87.0,125.0,1,right,A. Mitchell 15' fadeaway Jump Shot (2 PTS),[1642349],1610612760.0,OKC,fadeaway,,,Mitchell,A. Mitchell,,,,,Mid-Range,8-16 Right,15.2,Made,,,,,,,,2.0,,,,,,,,,,
58,PT06M45.00S,2026-03-18T23:47:47.4Z,1,REGULAR,turnover,lost ball,[],1642849,,,1610612751,4,9,2026-03-18T23:47:50Z,570000,False,,,0,,N. Traore lost ball TURNOVER (1 TO),"[1642849, 1628983]",1610612751.0,BKN,,,,Traore,N. Traore,,,,,Mid-Range,8-16 Right,,,,,,,1.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,
59,PT06M45.00S,2026-03-18T23:47:47.4Z,1,REGULAR,steal,,[],1628983,,,1610612760,4,9,2026-03-18T23:47:49Z,580000,False,,,0,,S. Gilgeous-Alexander STEAL (1 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
60,PT06M36.00S,2026-03-18T23:47:56.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628983,93.38042049934296,50.0,1610612760,4,11,2026-03-18T23:47:59Z,590000,False,0.0,10.0,1,right,S. Gilgeous-Alexander driving finger roll Layup (5 PTS),[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,0.97,Made,,,,,,,,5.0,,,,,,,,,,
61,PT06M13.00S,2026-03-18T23:48:21.1Z,1,REGULAR,foul,personal,['2freethrow'],1628983,,,1610612751,4,11,2026-03-18T23:48:37Z,600000,False,,,0,,S. Gilgeous-Alexander shooting personal FOUL (1 PF) (Wolf 2 FT),"[1628983, 1642874]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1627529.0,1.0,0.0,Wolf,1642874.0
63,PT06M13.00S,2026-03-18T23:48:36.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,4,11,2026-03-18T23:48:36Z,620000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M13.00S,2026-03-18T23:48:41.0Z,1,REGULAR,substitution,out,[],1642962,,,1610612751,4,11,2026-03-18T23:51:23Z,630000,False,,,0,,SUB out: D. Powell,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M13.00S,2026-03-18T23:48:41.0Z,1,REGULAR,substitution,out,[],1642849,,,1610612751,4,11,2026-03-18T23:51:23Z,640000,False,,,0,,SUB out: N. Traore,[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M13.00S,2026-03-18T23:48:41.0Z,1,REGULAR,substitution,out,[],1631096,,,1610612751,4,11,2026-03-18T23:51:23Z,650000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M13.00S,2026-03-18T23:48:41.0Z,1,REGULAR,substitution,out,[],1642349,,,1610612751,4,11,2026-03-18T23:51:23Z,660000,False,,,0,,SUB out: A. Mitchell,[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M13.00S,2026-03-18T23:48:41.0Z,1,REGULAR,substitution,in,[],1630534,,,1610612751,4,11,2026-03-18T23:51:23Z,670000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612751.0,BKN,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M13.00S,2026-03-18T23:48:41.0Z,1,REGULAR,substitution,in,[],1629611,,,1610612751,4,11,2026-03-18T23:51:23Z,680000,False,,,0,,SUB in: T. Mann,[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M13.00S,2026-03-18T23:48:41.0Z,1,REGULAR,substitution,in,[],1631119,,,1610612751,4,11,2026-03-18T23:51:23Z,690000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M13.00S,2026-03-18T23:48:41.0Z,1,REGULAR,substitution,in,[],1642272,,,1610612751,4,11,2026-03-18T23:51:23Z,700000,False,,,0,,SUB in: J. McCain,[1642272],1610612760.0,OKC,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M13.00S,2026-03-18T23:51:51.9Z,1,REGULAR,freethrow,1 of 2,[],1642874,,,1610612751,5,11,2026-03-18T23:51:51Z,710000,False,,,0,,D. Wolf Free Throw 1 of 2 (1 PTS),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
73,PT06M13.00S,2026-03-18T23:52:19.3Z,1,REGULAR,freethrow,2 of 2,[],1642874,,,1610612751,6,11,2026-03-18T23:52:19Z,720000,False,,,0,,D. Wolf Free Throw 2 of 2 (2 PTS),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,,,,Made,,,,,,,,2.0,,,,,,,,,,
75,PT05M50.00S,2026-03-18T23:53:01.3Z,1,REGULAR,3pt,Jump Shot,[],1642272,66.96780551905388,33.088235294117645,1610612760,6,14,2026-03-18T23:53:06Z,740000,False,-85.0,258.0,1,right,J. McCain 27' 3PT  (3 PTS) (S. Gilgeous-Alexander 2 AST),"[1642272, 1628983]",1610612760.0,OKC,,,,McCain,J. McCain,,,,,Above the Break 3,24+ Center,27.15,Made,,,,,,,,3.0,S. Gilgeous-Alexander,1628983.0,2.0,,,,,,,
77,PT05M25.00S,2026-03-18T23:53:26.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641730,11.645860709592641,41.17647058823529,1610612751,6,14,2026-03-18T23:53:33Z,760000,False,44.0,57.0,1,left,MISS N. Clowney 7' driving bank Shot,[1641730],1610612751.0,BKN,driving bank,,,Clowney,N. Clowney,,,,,In The Paint (Non-RA),0-8 Center,7.21,Missed,,,,,,,,,,,,,,,,,,
78,PT05M22.00S,2026-03-18T23:53:29.4Z,1,REGULAR,rebound,defensive,[],1631119,,,1610612760,6,14,2026-03-18T23:53:33Z,770000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,77.0,1.0,1.0,0.0,,,,,,,,,,,,,,
79,PT05M16.00S,2026-03-18T23:53:34.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642272,83.65637319316689,55.63725490196079,1610612760,6,16,2026-03-18T23:54:42Z,780000,False,28.0,101.0,1,right,J. McCain 10' fadeaway Jump Shot (5 PTS),[1642272],1610612760.0,OKC,fadeaway,,,McCain,J. McCain,,,,,In The Paint (Non-RA),8-16 Center,10.5,Made,,,,,,,,5.0,,,,,,,,,,
