actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-02-27T00:41:15.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-02-27T00:41:15Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2026-02-27T00:41:43.5Z,1,REGULAR,jumpball,recovered,[],1642264,,,1610612759,0,0,2026-02-27T00:41:43Z,40000,False,,,0,,Jump Ball V. Wembanyama vs. N. Claxton: Tip to S. Castle,"[1642264, 1641705, 1629651]",1610612759.0,SAS,startperiod,S. Castle,1642264.0,Castle,S. Castle,Wembanyama,1641705.0,Claxton,1629651.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M47.00S,2026-02-27T00:41:54.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642264,92.69053876478318,51.22549019607843,1610612759,0,2,2026-02-27T00:41:59Z,70000,False,6.0,16.0,1,right,S. Castle cutting DUNK (2 PTS) (V. Wembanyama 1 AST),"[1642264, 1641705]",1610612759.0,SAS,cutting,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,1.73,Made,2.0,V. Wembanyama,1641705.0,1.0,,,,,,,,,,,,,,
9,PT11M29.00S,2026-02-27T00:42:12.5Z,1,REGULAR,turnover,bad pass,[],1629008,,,1610612751,0,2,2026-02-27T00:42:16Z,90000,False,,,0,,M. Porter Jr. bad pass TURNOVER (1 TO),"[1629008, 1630577]",1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,Champagnie,1630577.0,,,,,,,,,,,
10,PT11M29.00S,2026-02-27T00:42:12.5Z,1,REGULAR,steal,,[],1630577,,,1610612759,0,2,2026-02-27T00:42:14Z,100000,False,,,0,,J. Champagnie STEAL (1 STL),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
11,PT11M24.00S,2026-02-27T00:42:16.9Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630577,96.36990801576873,0.735294117647058,1610612759,0,2,2026-02-27T00:42:52Z,110000,False,-246.0,-18.0,1,right,MISS J. Champagnie 24' running 3PT,[1630577],1610612759.0,SAS,running,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,24.7,Missed,,,,,,,,,,,,,,,,,,
12,PT11M19.00S,2026-02-27T00:42:21.9Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612751,0,2,2026-02-27T00:42:23Z,120000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:1),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,,,11.0,1.0,1.0,0.0,,,,,,,
13,PT11M05.00S,2026-02-27T00:42:35.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642849,17.000657030223394,60.78431372549019,1610612751,2,2,2026-02-27T00:43:32Z,130000,False,-54.0,107.0,1,left,N. Traore 12' driving floating Jump Shot (2 PTS),[1642849],1610612751.0,BKN,driving floating,,,Traore,N. Traore,,,,,In The Paint (Non-RA),8-16 Center,12.01,Made,2.0,,,,,,,,,,,,,,,,,
14,PT10M46.00S,2026-02-27T00:42:54.9Z,1,REGULAR,3pt,Jump Shot,[],1630170,69.30026281208936,34.06862745098039,1610612759,2,5,2026-02-27T00:43:00Z,140000,False,-80.0,236.0,1,right,D. Vassell 24' 3PT  (3 PTS) (S. Castle 1 AST),"[1630170, 1642264]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,24.92,Made,3.0,S. Castle,1642264.0,1.0,,,,,,,,,,,,,,
16,PT10M27.00S,2026-02-27T00:43:14.1Z,1,REGULAR,3pt,Jump Shot,[],1642849,24.885019710906704,85.5392156862745,1610612751,5,5,2026-02-27T00:43:18Z,160000,False,-178.0,181.0,1,left,N. Traore 25' 3PT  (5 PTS) (E. Dëmin 1 AST),"[1642849, 1642856]",1610612751.0,BKN,,,,Traore,N. Traore,,,,,Above the Break 3,24+ Left Center,25.39,Made,5.0,E. Dëmin,1642856.0,1.0,,,,,,,,,,,,,,
