actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
16,PT10M38.00S,2026-01-04T20:41:57.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627750,67.23061760840999,49.754901960784316,1610612743,2,2,2026-01-04T20:42:42Z,160000,False,-1.0,256.0,1,right,MISS J. Murray 25' running pullup 3PT,[1627750],1610612743.0,DEN,running pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,,,,25.55,Missed,,,,,,,,,,,,,,,
17,PT10M33.00S,2026-01-04T20:42:02.2Z,1,REGULAR,rebound,defensive,[],1630549,,,1610612751,2,2,2026-01-04T20:42:03Z,170000,False,,,0,,D. Sharpe REBOUND (Off:0 Def:1),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Center,,,,,,,16.0,1.0,1.0,0.0,,,,,,,,,,
18,PT10M23.00S,2026-01-04T20:42:11.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629611,14.799605781865965,47.794117647058826,1610612751,2,2,2026-01-04T20:42:36Z,180000,False,11.0,87.0,1,left,MISS T. Mann 8' driving floating Shot,[1629611],1610612751.0,BKN,driving floating,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,,,,8.73,Missed,,,,,,,,,,,,,,,
19,PT10M20.00S,2026-01-04T20:42:14.9Z,1,REGULAR,rebound,defensive,[],1627750,,,1610612743,2,2,2026-01-04T20:42:16Z,190000,False,,,0,,J. Murray REBOUND (Off:0 Def:2),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,18.0,2.0,2.0,0.0,,,,,,,,,,
20,PT10M16.00S,2026-01-04T20:42:19.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631212,92.19776609724047,56.372549019607845,1610612743,2,4,2026-01-04T20:42:27Z,200000,False,32.0,21.0,1,right,P. Watson running Layup (4 PTS) (J. Murray 2 AST),"[1631212, 1627750]",1610612743.0,DEN,running,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,,,,3.81,Made,4.0,,,,,J. Murray,1627750.0,2.0,,,,,,,
22,PT09M51.00S,2026-01-04T20:42:44.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642856,15.850854139290407,49.50980392156863,1610612751,4,4,2026-01-04T20:42:48Z,220000,False,2.0,96.0,1,left,E. Dëmin 9' turnaround Jump Shot (2 PTS) (T. Mann 1 AST),"[1642856, 1629611]",1610612751.0,BKN,turnaround,,,Dëmin,E. Dëmin,,,,,In The Paint (Non-RA),8-16 Center,,,,9.65,Made,2.0,,,,,T. Mann,1629611.0,1.0,,,,,,,
24,PT09M27.00S,2026-01-04T20:43:07.7Z,1,REGULAR,3pt,Jump Shot,[],1641747,72.7496714848883,80.88235294117648,1610612743,4,7,2026-01-04T20:43:12Z,240000,False,154.0,204.0,1,right,D. Holmes II 25' 3PT  (3 PTS) (P. Watson 1 AST),"[1641747, 1631212]",1610612743.0,DEN,,,,Holmes II,D. Holmes II,,,,,Above the Break 3,24+ Right Center,,,,25.56,Made,3.0,,,,,P. Watson,1631212.0,1.0,,,,,,,
26,PT09M11.00S,2026-01-04T20:43:27.1Z,1,REGULAR,foul,personal,['2freethrow'],1631212,,,1610612751,4,7,2026-01-04T20:43:42Z,260000,False,,,0,,P. Watson shooting personal FOUL (1 PF) (Clowney 2 FT),"[1631212, 1641730]",1610612743.0,DEN,shooting,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2004.0,1.0,0.0,Clowney,1641730.0,,
28,PT09M11.00S,2026-01-04T20:43:52.7Z,1,REGULAR,freethrow,1 of 2,[],1641730,,,1610612751,5,7,2026-01-04T20:43:52Z,280000,False,,,0,,N. Clowney Free Throw 1 of 2 (1 PTS),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
29,PT09M11.00S,2026-01-04T20:44:10.4Z,1,REGULAR,freethrow,2 of 2,[],1641730,,,1610612751,6,7,2026-01-04T20:44:10Z,290000,False,,,0,,N. Clowney Free Throw 2 of 2 (2 PTS),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
30,PT08M51.00S,2026-01-04T20:44:31.7Z,1,REGULAR,turnover,lost ball,[],1631212,,,1610612743,6,7,2026-01-04T20:44:35Z,300000,False,,,0,,P. Watson lost ball TURNOVER (1 TO),"[1631212, 1629611]",1610612743.0,DEN,,,,Watson,P. Watson,,,,,In The Paint (Non-RA),0-8 Center,1.0,Mann,1629611.0,,,,,,,,,,,,,,,,,
31,PT08M51.00S,2026-01-04T20:44:31.7Z,1,REGULAR,steal,,[],1629611,,,1610612751,6,7,2026-01-04T20:44:33Z,310000,False,,,0,,T. Mann STEAL (1 STL),[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
32,PT08M42.00S,2026-01-04T20:44:44.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641730,17.95335085413929,62.254901960784316,1610612751,8,7,2026-01-04T20:45:04Z,320000,False,-61.0,116.0,1,left,N. Clowney 13' driving floating Jump Shot (4 PTS) (T. Mann 2 AST),"[1641730, 1629611]",1610612751.0,BKN,driving floating,,,Clowney,N. Clowney,,,,,In The Paint (Non-RA),8-16 Center,,,,13.15,Made,4.0,,,,,T. Mann,1629611.0,2.0,,,,,,,
34,PT08M42.00S,2026-01-04T20:44:52.3Z,1,REGULAR,foul,personal,['1freethrow'],1631128,,,1610612751,8,7,2026-01-04T20:45:05Z,340000,False,,,0,,C. Braun shooting personal FOUL (1 PF) (Clowney 1 FT),"[1631128, 1641730]",1610612743.0,DEN,shooting,,,Braun,C. Braun,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1628953.0,1.0,0.0,Clowney,1641730.0,,
36,PT08M42.00S,2026-01-04T20:45:08.4Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1641730,,,1610612751,9,7,2026-01-04T20:45:08Z,360000,False,,,0,,N. Clowney Free Throw 1 of 1 (5 PTS),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
37,PT08M21.00S,2026-01-04T20:45:33.5Z,1,REGULAR,3pt,Jump Shot,[],1631128,71.17279894875165,18.137254901960784,1610612743,9,7,2026-01-04T20:45:37Z,370000,False,-159.0,218.0,1,right,MISS C. Braun 27' step back 3PT,[1631128],1610612743.0,DEN,step back,,,Braun,C. Braun,,,,,Above the Break 3,24+ Left Center,,,,27.04,Missed,,,,,,,,,,,,,,,
38,PT08M18.00S,2026-01-04T20:45:36.5Z,1,REGULAR,rebound,defensive,[],1630549,,,1610612751,9,7,2026-01-04T20:45:37Z,380000,False,,,0,,D. Sharpe REBOUND (Off:0 Def:2),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,,,,37.0,2.0,2.0,0.0,,,,,,,,,,
39,PT08M08.00S,2026-01-04T20:45:45.2Z,1,REGULAR,3pt,Jump Shot,[],1642856,8.623521681997373,3.6764705882352944,1610612751,9,7,2026-01-04T20:45:53Z,390000,False,232.0,29.0,1,left,MISS E. Dëmin 3PT,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Right Corner 3,24+ Right,,,,23.34,Missed,,,,,,,,,,,,,,,
40,PT08M02.00S,2026-01-04T20:45:52.6Z,1,REGULAR,rebound,offensive,[],1641730,,,1610612751,9,7,2026-01-04T20:45:52Z,400000,False,,,0,,N. Clowney REBOUND (Off:1 Def:0),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Right Corner 3,24+ Right,,,,,,,39.0,1.0,0.0,1.0,,,,,,,,,,
41,PT07M59.00S,2026-01-04T20:45:57.8Z,1,REGULAR,foul,personal,[],1642461,,,1610612751,9,7,2026-01-04T20:46:29Z,410000,False,,,0,,S. Jones personal FOUL (1 PF),"[1642461, 1629008]",1610612743.0,DEN,,,,Jones,S. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2004.0,1.0,0.0,Porter Jr.,1629008.0,,
43,PT07M56.00S,2026-01-04T20:46:24.9Z,1,REGULAR,foul,personal,['3freethrow'],1642461,,,1610612751,9,7,2026-01-04T20:46:37Z,430000,False,,,0,,S. Jones shooting personal FOUL (2 PF) (Porter Jr. 3 FT),"[1642461, 1629008]",1610612743.0,DEN,shooting,,,Jones,S. Jones,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,1193.0,2.0,0.0,Porter Jr.,1629008.0,,
45,PT07M56.00S,2026-01-04T20:46:50.2Z,1,REGULAR,freethrow,1 of 3,['2ndchance'],1629008,,,1610612751,10,7,2026-01-04T20:46:50Z,450000,False,,,0,,M. Porter Jr. Free Throw 1 of 3 (1 PTS),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
46,PT07M56.00S,2026-01-04T20:47:04.3Z,1,REGULAR,freethrow,2 of 3,['2ndchance'],1629008,,,1610612751,11,7,2026-01-04T20:47:04Z,460000,False,,,0,,M. Porter Jr. Free Throw 2 of 3 (2 PTS),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
47,PT07M56.00S,2026-01-04T20:47:05.5Z,1,REGULAR,substitution,out,[],1642461,,,1610612751,11,7,2026-01-04T20:47:12Z,470000,False,,,0,,SUB out: S. Jones,[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT07M56.00S,2026-01-04T20:47:05.5Z,1,REGULAR,substitution,in,[],203501,,,1610612751,11,7,2026-01-04T20:47:12Z,480000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT07M56.00S,2026-01-04T20:47:26.7Z,1,REGULAR,freethrow,3 of 3,['2ndchance'],1629008,,,1610612751,12,7,2026-01-04T20:47:26Z,490000,False,,,0,,M. Porter Jr. Free Throw 3 of 3 (3 PTS),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
50,PT07M42.00S,2026-01-04T20:47:46.3Z,1,REGULAR,foul,personal,[],1629611,,,1610612743,12,7,2026-01-04T20:47:51Z,500000,False,,,0,,T. Mann personal FOUL (1 PF),"[1629611, 1627750]",1610612751.0,BKN,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,2004.0,1.0,0.0,Murray,1627750.0,,
52,PT07M29.00S,2026-01-04T20:48:19.4Z,1,REGULAR,2pt,Jump Shot,[],1627750,82.7365308804205,23.03921568627451,1610612743,12,7,2026-01-04T20:48:44Z,520000,False,-135.0,110.0,1,right,MISS J. Murray 17' turnaround Shot,[1627750],1610612743.0,DEN,turnaround,,,Murray,J. Murray,,,,,Mid-Range,16-24 Left Center,,,,17.39,Missed,,,,,,,,,,,,,,,
53,PT07M28.00S,2026-01-04T20:48:20.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612743,12,7,2026-01-04T20:48:44Z,530000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,52.0,,,,,,,,,,,,,
54,PT07M28.00S,2026-01-04T20:48:23.7Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612743,12,7,2026-01-04T20:49:41Z,540000,False,,,0,,DEN shot clock Team TURNOVER,[],1610612743.0,DEN,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,2004.0,,,,,,
55,PT07M17.00S,2026-01-04T20:48:46.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629008,9.411957950065702,51.470588235294116,1610612751,12,7,2026-01-04T20:48:52Z,550000,False,-7.0,36.0,1,left,MISS M. Porter Jr. driving Layup - blocked,"[1629008, 1641747]",1610612751.0,BKN,driving,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,3.68,Missed,,,,,,,,,,,,,,Holmes II,1641747.0
56,PT07M17.00S,2026-01-04T20:48:46.7Z,1,REGULAR,block,,[],1641747,,,1610612751,12,7,2026-01-04T20:48:49Z,560000,False,,,0,,D. Holmes II BLOCK (1 BLK),[1641747],1610612743.0,DEN,,,,Holmes II,D. Holmes II,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
57,PT07M14.00S,2026-01-04T20:48:49.7Z,1,REGULAR,rebound,defensive,[],1627750,,,1610612743,12,7,2026-01-04T20:48:52Z,570000,False,,,0,,J. Murray REBOUND (Off:0 Def:3),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,,,,,,,55.0,3.0,3.0,0.0,,,,,,,,,,
58,PT07M12.00S,2026-01-04T20:48:52.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631128,92.19776609724047,54.90196078431373,1610612743,12,9,2026-01-04T20:48:59Z,580000,False,25.0,21.0,1,right,C. Braun running Layup (2 PTS),[1631128],1610612743.0,DEN,running,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,3.21,Made,2.0,,,,,,,,,,,,,,
60,PT07M02.00S,2026-01-04T20:49:03.0Z,1,REGULAR,2pt,Jump Shot,[],1629008,20.05584756898817,22.058823529411764,1610612751,14,9,2026-01-04T20:49:09Z,600000,False,140.0,136.0,1,left,M. Porter Jr. 19' Jump Shot (5 PTS) (T. Mann 3 AST),"[1629008, 1629611]",1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Right Center,,,,19.5,Made,5.0,,,,,T. Mann,1629611.0,3.0,,,,,,,
61,PT06M44.00S,2026-01-04T20:49:19.3Z,1,REGULAR,3pt,Jump Shot,[],1631212,86.81011826544021,4.901960784313726,1610612743,14,9,2026-01-04T20:49:23Z,610000,False,-225.0,71.0,1,right,MISS P. Watson 3PT,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Left Corner 3,24+ Left,,,,23.66,Missed,,,,,,,,,,,,,,,
62,PT06M42.00S,2026-01-04T20:49:21.3Z,1,REGULAR,rebound,defensive,[],1629611,,,1610612751,14,9,2026-01-04T20:49:23Z,620000,False,,,0,,T. Mann REBOUND (Off:0 Def:1),[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,Left Corner 3,24+ Left,,,,,,,61.0,1.0,1.0,0.0,,,,,,,,,,
63,PT06M37.00S,2026-01-04T20:49:31.8Z,1,REGULAR,turnover,traveling,[],1629008,,,1610612751,14,9,2026-01-04T20:49:36Z,630000,False,,,0,,M. Porter Jr. traveling TURNOVER (1 TO),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Left Center,1.0,,,,,,,,,,,,,1628953.0,,,,,,
64,PT06M37.00S,2026-01-04T20:49:39.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,14,9,2026-01-04T20:49:39Z,640000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M23.00S,2026-01-04T20:52:57.4Z,1,REGULAR,foul,personal,['3freethrow'],1642856,,,1610612743,14,9,2026-01-04T20:53:05Z,650000,False,,,0,,E. Dëmin shooting personal FOUL (1 PF) (Hardaway Jr. 3 FT),"[1642856, 203501]",1610612751.0,BKN,shooting,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,1193.0,1.0,0.0,Hardaway Jr.,203501.0,,
68,PT06M23.00S,2026-01-04T20:53:20.2Z,1,REGULAR,freethrow,1 of 3,['fromturnover'],203501,,,1610612743,14,10,2026-01-04T20:53:51Z,670000,False,,,0,,T. Hardaway Jr. Free Throw 1 of 3 (1 PTS),[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
69,PT06M23.00S,2026-01-04T20:53:20.2Z,1,REGULAR,freethrow,2 of 3,['fromturnover'],203501,,,1610612743,14,11,2026-01-04T20:53:51Z,680000,False,,,0,,T. Hardaway Jr. Free Throw 2 of 3 (2 PTS),[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
70,PT06M23.00S,2026-01-04T20:53:20.2Z,1,REGULAR,freethrow,3 of 3,['fromturnover'],203501,,,1610612743,14,11,2026-01-04T20:53:51Z,690000,False,,,0,,MISS T. Hardaway Jr. Free Throw 3 of 3,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
71,PT06M21.00S,2026-01-04T20:53:22.2Z,1,REGULAR,rebound,defensive,[],1642856,,,1610612751,14,11,2026-01-04T20:53:51Z,700000,False,,,0,,E. Dëmin REBOUND (Off:0 Def:1),[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,,,,,,,,,70.0,1.0,1.0,0.0,,,,,,,,,,
72,PT06M08.00S,2026-01-04T20:54:03.8Z,1,REGULAR,3pt,Jump Shot,[],1629008,31.882391590013142,51.470588235294116,1610612751,14,11,2026-01-04T20:54:10Z,710000,False,-7.0,247.0,1,left,MISS M. Porter Jr. 24' 3PT,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,,,,24.73,Missed,,,,,,,,,,,,,,,
73,PT06M04.00S,2026-01-04T20:54:07.8Z,1,REGULAR,rebound,offensive,[],1629008,,,1610612751,14,11,2026-01-04T20:54:10Z,720000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:0),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,,,,,,,72.0,1.0,0.0,1.0,,,,,,,,,,
74,PT06M03.00S,2026-01-04T20:54:08.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629008,31.488173455978973,47.549019607843135,1610612751,14,11,2026-01-04T20:54:13Z,730000,False,12.0,243.0,1,left,MISS M. Porter Jr. 24' 3PT,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,,,,24.38,Missed,,,,,,,,,,,,,,,
75,PT06M01.00S,2026-01-04T20:54:10.3Z,1,REGULAR,rebound,offensive,[],1629611,,,1610612751,14,11,2026-01-04T20:54:10Z,740000,False,,,0,,T. Mann REBOUND (Off:1 Def:1),[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Center,,,,,,,74.0,2.0,1.0,1.0,,,,,,,,,,
76,PT05M59.00S,2026-01-04T20:54:11.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629611,6.258212877792378,41.911764705882355,1610612751,14,11,2026-01-04T20:54:18Z,750000,False,40.0,6.0,1,left,MISS T. Mann putback Layup,[1629611],1610612751.0,BKN,putback,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,4.09,Missed,,,,,,,,,,,,,,,
77,PT05M59.00S,2026-01-04T20:54:11.6Z,1,REGULAR,rebound,defensive,[],1627750,,,1610612743,14,11,2026-01-04T20:54:18Z,760000,False,,,0,,J. Murray REBOUND (Off:0 Def:4),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,,,,,,,76.0,4.0,4.0,0.0,,,,,,,,,,
78,PT05M54.00S,2026-01-04T20:54:16.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203501,74.06373193166885,15.686274509803921,1610612743,14,14,2026-01-04T20:55:02Z,770000,False,-172.0,191.0,1,right,T. Hardaway Jr. 25' 3PT running pullup (5 PTS) (J. Murray 3 AST),"[203501, 1627750]",1610612743.0,DEN,running pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,,,,25.7,Made,5.0,,,,,J. Murray,1627750.0,3.0,,,,,,,
80,PT05M38.00S,2026-01-04T20:54:35.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642856,9.937582128777924,40.68627450980392,1610612751,14,14,2026-01-04T21:02:33Z,790000,False,47.0,41.0,1,left,MISS E. Dëmin 6' driving Layup,[1642856],1610612751.0,BKN,driving,,,Dëmin,E. Dëmin,,,,,In The Paint (Non-RA),0-8 Center,,,,6.2,Missed,,,,,,,,,,,,,,,
81,PT05M36.00S,2026-01-04T20:54:37.6Z,1,REGULAR,rebound,defensive,[],1631128,,,1610612743,14,14,2026-01-04T21:02:33Z,800000,False,,,0,,C. Braun REBOUND (Off:1 Def:1),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,80.0,2.0,1.0,1.0,,,,,,,,,,
82,PT05M30.00S,2026-01-04T20:54:41.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631128,90.62089356110381,43.872549019607845,1610612743,14,14,2026-01-04T20:54:45Z,810000,False,-31.0,36.0,1,right,MISS C. Braun running Layup - blocked,"[1631128, 1629611]",1610612743.0,DEN,running,,,Braun,C. Braun,,,,,In The Paint (Non-RA),0-8 Center,,,,4.7,Missed,,,,,,,,,,,,,,Mann,1629611.0
124,PT05M30.00S,2026-01-04T20:54:41.4Z,1,REGULAR,block,,[],1629611,,,1610612743,14,14,2026-01-04T21:01:18Z,815000,False,,,0,,T. Mann BLOCK (1 BLK),[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
