actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
18,PT10M43.00S,2025-11-29T00:42:53.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,13.091327201051248,45.34313725490196,1610612755,0,2,2025-11-29T00:42:58Z,180000,False,23.0,71.0,1,left,MISS T. Maxey 7' driving finger roll Layup,[1630178],1610612755.0,PHI,driving finger roll,,,,,,In The Paint (Non-RA),0-8 Center,7.43,Missed,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,
19,PT10M39.00S,2025-11-29T00:42:56.5Z,1,REGULAR,rebound,defensive,[],1642856,,,1610612751,0,2,2025-11-29T00:42:56Z,190000,False,,,0,,E. Dëmin REBOUND (Off:0 Def:1),[1642856],1610612751.0,BKN,,,,,,,In The Paint (Non-RA),0-8 Center,,,Dëmin,E. Dëmin,18.0,1.0,1.0,0.0,,,,,,,,,,,,,,
20,PT10M34.00S,2025-11-29T00:43:02.2Z,1,REGULAR,3pt,Jump Shot,[],1629611,91.01511169513797,2.696078431372549,1610612751,0,2,2025-11-29T00:43:07Z,200000,False,-237.0,32.0,1,right,MISS T. Mann step back 3PT,[1629611],1610612751.0,BKN,step back,,,,,,Left Corner 3,24+ Left,23.87,Missed,Mann,T. Mann,,,,,,,,,,,,,,,,,,
21,PT10M30.00S,2025-11-29T00:43:06.2Z,1,REGULAR,rebound,defensive,[],1631230,,,1610612755,0,2,2025-11-29T00:43:07Z,210000,False,,,0,,D. Barlow REBOUND (Off:0 Def:1),[1631230],1610612755.0,PHI,,,,,,,Left Corner 3,24+ Left,,,Barlow,D. Barlow,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,
22,PT10M19.00S,2025-11-29T00:43:16.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631230,6.1268068331143235,43.38235294117647,1610612755,0,2,2025-11-29T00:43:20Z,220000,False,33.0,5.0,1,left,MISS D. Barlow driving finger roll Layup,[1631230],1610612755.0,PHI,driving finger roll,,,,,,Restricted Area,0-8 Center,3.35,Missed,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,
23,PT10M18.00S,2025-11-29T00:43:18.1Z,1,REGULAR,rebound,defensive,[],1641730,,,1610612751,0,2,2025-11-29T00:43:18Z,230000,False,,,0,,N. Clowney REBOUND (Off:0 Def:1),[1641730],1610612751.0,BKN,,,,,,,Restricted Area,0-8 Center,,,Clowney,N. Clowney,22.0,1.0,1.0,0.0,,,,,,,,,,,,,,
24,PT10M10.00S,2025-11-29T00:43:25.3Z,1,REGULAR,3pt,Jump Shot,[],1642856,74.32654402102497,12.5,1610612751,0,2,2025-11-29T00:43:32Z,240000,False,-188.0,189.0,1,right,MISS E. Dëmin 26' 3PT,[1642856],1610612751.0,BKN,,,,,,,Above the Break 3,24+ Left Center,26.61,Missed,Dëmin,E. Dëmin,,,,,,,,,,,,,,,,,,
25,PT10M09.00S,2025-11-29T00:43:26.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612755,0,2,2025-11-29T00:43:32Z,250000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,,,,,24.0,,,,,,,,,,,,,,,,,
26,PT10M09.00S,2025-11-29T00:43:32.1Z,1,REGULAR,foul,personal,[],1629611,,,1610612755,0,2,2025-11-29T00:43:39Z,260000,False,,,0,,T. Mann loose ball personal FOUL (1 PF),"[1629611, 203083]",1610612751.0,BKN,loose ball,,,,,,In The Paint (Non-RA),0-8 Center,,,Mann,T. Mann,,,,,,,,,,,1627964.0,1.0,0.0,Drummond,203083.0,,,
28,PT09M51.00S,2025-11-29T00:43:59.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629656,5.863994743758213,55.63725490196079,1610612755,0,4,2025-11-29T00:44:02Z,280000,False,-28.0,3.0,1,left,Q. Grimes driving Layup (2 PTS),[1629656],1610612755.0,PHI,driving,,,,,,Restricted Area,0-8 Center,2.83,Made,Grimes,Q. Grimes,,,,,2.0,,,,,,,,,,,,,
29,PT09M34.00S,2025-11-29T00:44:16.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,89.43823915900131,51.9607843137255,1610612751,2,4,2025-11-29T00:44:22Z,290000,False,10.0,47.0,1,right,N. Claxton driving Hook (2 PTS),[1629651],1610612751.0,BKN,driving,,,,,,In The Paint (Non-RA),0-8 Center,4.78,Made,Claxton,N. Claxton,,,,,2.0,,,,,,,,,,,,,
30,PT09M23.00S,2025-11-29T00:44:26.6Z,1,REGULAR,2pt,Jump Shot,[],1629656,23.47240473061761,72.79411764705883,1610612755,2,4,2025-11-29T00:44:31Z,300000,False,-114.0,168.0,1,left,MISS Q. Grimes 20' step back Shot,[1629656],1610612755.0,PHI,step back,,,,,,Mid-Range,16-24 Left Center,20.31,Missed,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,
31,PT09M20.00S,2025-11-29T00:44:29.6Z,1,REGULAR,rebound,offensive,[],1631230,,,1610612755,2,4,2025-11-29T00:44:37Z,310000,False,,,0,,D. Barlow REBOUND (Off:1 Def:1),[1631230],1610612755.0,PHI,,,,,,,Mid-Range,16-24 Left Center,,,Barlow,D. Barlow,30.0,2.0,1.0,1.0,,,,,,,,,,,,,,
32,PT09M19.00S,2025-11-29T00:44:31.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630178,21.76412614980289,11.029411764705882,1610612755,2,4,2025-11-29T00:44:35Z,320000,False,195.0,152.0,1,left,MISS T. Maxey 24' 3PT,[1630178],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,24.72,Missed,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,
33,PT09M18.00S,2025-11-29T00:44:32.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612751,2,4,2025-11-29T00:44:35Z,330000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,Above the Break 3,24+ Right Center,,,,,32.0,,,,,,,,,,,,,,,,,
35,PT08M59.00S,2025-11-29T00:45:02.5Z,1,REGULAR,turnover,bad pass,[],1641730,,,1610612751,2,4,2025-11-29T00:45:07Z,350000,False,,,0,,N. Clowney bad pass TURNOVER (1 TO),"[1641730, 202331]",1610612751.0,BKN,,,,,,,In The Paint (Non-RA),0-8 Center,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,1.0,George,202331.0
36,PT08M59.00S,2025-11-29T00:45:02.5Z,1,REGULAR,steal,,[],202331,,,1610612755,2,4,2025-11-29T00:45:05Z,360000,False,,,0,,P. George STEAL (1 STL),[202331],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,George,P. George,,,,,,,,,,,,,,,,,,
37,PT08M53.00S,2025-11-29T00:45:08.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",202331,5.338370565045992,96.56862745098039,1610612755,2,4,2025-11-29T00:45:14Z,370000,False,-233.0,-2.0,1,left,MISS P. George running 3PT,[202331],1610612755.0,PHI,running,,,,,,Left Corner 3,24+ Left,23.28,Missed,George,P. George,,,,,,,,,,,,,,,,,,
38,PT08M51.00S,2025-11-29T00:45:10.6Z,1,REGULAR,rebound,defensive,[],1629611,,,1610612751,2,4,2025-11-29T00:45:14Z,380000,False,,,0,,T. Mann REBOUND (Off:0 Def:1),[1629611],1610612751.0,BKN,,,,,,,Left Corner 3,24+ Left,,,Mann,T. Mann,37.0,1.0,1.0,0.0,,,,,,,,,,,,,,
39,PT08M47.00S,2025-11-29T00:45:14.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630533,92.32917214191852,53.67647058823529,1610612751,2,4,2025-11-29T00:45:20Z,390000,False,18.0,20.0,1,right,MISS Z. Williams running Layup,[1630533],1610612751.0,BKN,running,,,,,,Restricted Area,0-8 Center,2.69,Missed,Williams,Z. Williams,,,,,,,,,,,,,,,,,,
40,PT08M45.00S,2025-11-29T00:45:16.3Z,1,REGULAR,rebound,defensive,[],1631230,,,1610612755,2,4,2025-11-29T00:45:20Z,400000,False,,,0,,D. Barlow REBOUND (Off:1 Def:2),[1631230],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,Barlow,D. Barlow,39.0,3.0,2.0,1.0,,,,,,,,,,,,,,
41,PT08M42.00S,2025-11-29T00:45:19.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202331,5.469776609724048,53.92156862745098,1610612755,2,6,2025-11-29T00:45:24Z,410000,False,-20.0,-1.0,1,left,P. George running Layup (2 PTS) (T. Maxey 1 AST),"[202331, 1630178]",1610612755.0,PHI,running,,,,,,Restricted Area,0-8 Center,1.96,Made,George,P. George,,,,,2.0,T. Maxey,1630178.0,1.0,,,,,,,,,,
43,PT08M29.00S,2025-11-29T00:45:32.3Z,1,REGULAR,3pt,Jump Shot,[],1630533,78.66294349540078,7.107843137254902,1610612751,2,6,2025-11-29T00:45:36Z,430000,False,-214.0,148.0,1,right,MISS Z. Williams 26' 3PT,[1630533],1610612751.0,BKN,,,,,,,Above the Break 3,24+ Left Center,26.07,Missed,Williams,Z. Williams,,,,,,,,,,,,,,,,,,
44,PT08M26.00S,2025-11-29T00:45:35.3Z,1,REGULAR,rebound,defensive,[],1630178,,,1610612755,2,6,2025-11-29T00:45:36Z,440000,False,,,0,,T. Maxey REBOUND (Off:0 Def:1),[1630178],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,,,Maxey,T. Maxey,43.0,1.0,1.0,0.0,,,,,,,,,,,,,,
45,PT08M18.00S,2025-11-29T00:45:43.2Z,1,REGULAR,turnover,bad pass,[],1630178,,,1610612755,2,6,2025-11-29T00:45:48Z,450000,False,,,0,,T. Maxey bad pass TURNOVER (1 TO),"[1630178, 1630533]",1610612755.0,PHI,,,,,,,Mid-Range,16-24 Left Center,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,1.0,Williams,1630533.0
46,PT08M18.00S,2025-11-29T00:45:43.2Z,1,REGULAR,steal,,[],1630533,,,1610612751,2,6,2025-11-29T00:45:45Z,460000,False,,,0,,Z. Williams STEAL (1 STL),[1630533],1610612751.0,BKN,,,,,,,Mid-Range,16-24 Left Center,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,
47,PT08M15.00S,2025-11-29T00:45:46.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630533,92.46057818659659,50.98039215686274,1610612751,4,6,2025-11-29T00:45:52Z,470000,False,5.0,18.0,1,right,Z. Williams running DUNK (2 PTS),[1630533],1610612751.0,BKN,running,,,,,,Restricted Area,0-8 Center,1.9,Made,Williams,Z. Williams,,,,,2.0,,,,,,,,,,,,,
48,PT08M00.00S,2025-11-29T00:46:00.5Z,1,REGULAR,3pt,Jump Shot,[],203083,8.09789750328515,3.431372549019608,1610612755,4,9,2025-11-29T00:46:04Z,480000,False,233.0,24.0,1,left,A. Drummond 3PT  (3 PTS) (D. Barlow 1 AST),"[203083, 1631230]",1610612755.0,PHI,,,,,,,Right Corner 3,24+ Right,23.4,Made,Drummond,A. Drummond,,,,,3.0,D. Barlow,1631230.0,1.0,,,,,,,,,,
50,PT07M51.00S,2025-11-29T00:46:11.3Z,1,REGULAR,3pt,Jump Shot,[],1641730,65.78515111695138,57.84313725490197,1610612751,7,9,2025-11-29T00:46:20Z,500000,False,39.0,269.0,1,right,N. Clowney 27' 3PT  (3 PTS) (E. Dëmin 1 AST),"[1641730, 1642856]",1610612751.0,BKN,,,,,,,Above the Break 3,24+ Center,27.19,Made,Clowney,N. Clowney,,,,,3.0,E. Dëmin,1642856.0,1.0,,,,,,,,,,
52,PT07M30.00S,2025-11-29T00:46:30.6Z,1,REGULAR,2pt,Jump Shot,[],1630178,27.283180026281208,50.73529411764706,1610612755,7,11,2025-11-29T00:46:35Z,520000,False,-4.0,204.0,1,left,T. Maxey 20' step back Jump Shot (2 PTS),[1630178],1610612755.0,PHI,step back,,,,,,Mid-Range,16-24 Center,20.4,Made,Maxey,T. Maxey,,,,,2.0,,,,,,,,,,,,,
53,PT07M11.00S,2025-11-29T00:46:49.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,94.1688567674113,48.529411764705884,1610612751,9,11,2025-11-29T00:46:55Z,530000,False,-7.0,2.0,1,right,N. Claxton alley-oop DUNK (4 PTS) (T. Mann 1 AST),"[1629651, 1629611]",1610612751.0,BKN,alley-oop,,,,,,Restricted Area,0-8 Center,0.77,Made,Claxton,N. Claxton,,,,,4.0,T. Mann,1629611.0,1.0,,,,,,,,,,
55,PT06M59.00S,2025-11-29T00:47:03.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,5.601182654402102,56.61764705882353,1610612755,9,13,2025-11-29T00:47:08Z,550000,False,-33.0,0.0,1,left,T. Maxey driving finger roll Layup (4 PTS),[1630178],1610612755.0,PHI,driving finger roll,,,,,,Restricted Area,0-8 Center,3.31,Made,Maxey,T. Maxey,,,,,4.0,,,,,,,,,,,,,
56,PT06M47.00S,2025-11-29T00:47:16.7Z,1,REGULAR,foul,personal,[],1631230,,,1610612751,9,13,2025-11-29T00:47:29Z,560000,False,,,0,,D. Barlow personal FOUL (1 PF),"[1631230, 1641730]",1610612755.0,PHI,,,,,,,Mid-Range,16-24 Right Center,,,Barlow,D. Barlow,,,,,,,,,,,1627534.0,1.0,0.0,Clowney,1641730.0,,,
58,PT06M47.00S,2025-11-29T00:47:30.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,9,13,2025-11-29T00:47:30Z,580000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M41.00S,2025-11-29T00:50:42.7Z,1,REGULAR,3pt,Jump Shot,[],1641730,65.1281208935611,50.0,1610612751,9,13,2025-11-29T00:50:48Z,590000,False,0.0,275.0,1,right,MISS N. Clowney 27' 3PT,[1641730],1610612751.0,BKN,,,,,,,Above the Break 3,24+ Center,27.53,Missed,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,
60,PT06M38.00S,2025-11-29T00:50:45.7Z,1,REGULAR,rebound,offensive,[],1630533,,,1610612751,9,13,2025-11-29T00:50:48Z,600000,False,,,0,,Z. Williams REBOUND (Off:1 Def:0),[1630533],1610612751.0,BKN,,,,,,,Above the Break 3,24+ Center,,,Williams,Z. Williams,59.0,1.0,0.0,1.0,,,,,,,,,,,,,,
61,PT06M29.00S,2025-11-29T00:50:54.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630533,92.85479632063075,2.941176470588235,1610612751,9,13,2025-11-29T00:50:58Z,610000,False,-235.0,15.0,1,right,MISS Z. Williams 3PT,[1630533],1610612751.0,BKN,,,,,,,Left Corner 3,24+ Left,23.58,Missed,Williams,Z. Williams,,,,,,,,,,,,,,,,,,
62,PT06M26.00S,2025-11-29T00:50:57.4Z,1,REGULAR,rebound,defensive,[],1631230,,,1610612755,9,13,2025-11-29T00:50:58Z,620000,False,,,0,,D. Barlow REBOUND (Off:1 Def:3),[1631230],1610612755.0,PHI,,,,,,,Left Corner 3,24+ Left,,,Barlow,D. Barlow,61.0,4.0,3.0,1.0,,,,,,,,,,,,,,
64,PT06M09.00S,2025-11-29T00:51:30.6Z,1,REGULAR,turnover,out-of-bounds,[],1629656,,,1610612755,9,13,2025-11-29T00:51:38Z,640000,False,,,0,,Q. Grimes bad pass out-of-bounds TURNOVER (1 TO),[1629656],1610612755.0,PHI,bad pass,,,,,,Mid-Range,16-24 Right Center,,,Grimes,Q. Grimes,,,,,,,,,,,203591.0,,,,,1.0,,
65,PT06M01.00S,2025-11-29T00:51:46.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1642856,66.5735873850197,62.5,1610612751,9,13,2025-11-29T00:56:24Z,650000,False,62.0,262.0,1,right,MISS E. Dëmin 26' pullup 3PT,[1642856],1610612751.0,BKN,pullup,,,,,,Above the Break 3,24+ Center,26.91,Missed,Dëmin,E. Dëmin,,,,,,,,,,,,,,,,,,
66,PT05M57.00S,2025-11-29T00:51:49.5Z,1,REGULAR,rebound,offensive,[],1630533,,,1610612751,9,13,2025-11-29T00:51:49Z,660000,False,,,0,,Z. Williams REBOUND (Off:2 Def:0),[1630533],1610612751.0,BKN,,,,,,,Above the Break 3,24+ Center,,,Williams,Z. Williams,65.0,2.0,0.0,2.0,,,,,,,,,,,,,,
67,PT05M52.00S,2025-11-29T00:51:55.0Z,1,REGULAR,turnover,lost ball,[],1629611,,,1610612751,9,13,2025-11-29T01:00:19Z,670000,False,,,0,,T. Mann lost ball TURNOVER (1 TO),"[1629611, 1629656]",1610612751.0,BKN,,,,,,,Mid-Range,16-24 Center,,,Mann,T. Mann,,,,,,,,,,,,,,,,1.0,Grimes,1629656.0
68,PT05M52.00S,2025-11-29T00:51:55.0Z,1,REGULAR,steal,,[],1629656,,,1610612755,9,13,2025-11-29T00:52:00Z,680000,False,,,0,,Q. Grimes STEAL (1 STL),[1629656],1610612755.0,PHI,,,,,,,Mid-Range,16-24 Center,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,
69,PT05M47.00S,2025-11-29T00:52:00.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629656,5.995400788436268,50.98039215686274,1610612755,9,15,2025-11-29T00:52:08Z,690000,False,-5.0,4.0,1,left,Q. Grimes running alley-oop DUNK (4 PTS) (T. Maxey 2 AST),"[1629656, 1630178]",1610612755.0,PHI,running alley-oop,,,,,,Restricted Area,0-8 Center,0.63,Made,Grimes,Q. Grimes,,,,,4.0,T. Maxey,1630178.0,2.0,,,,,,,,,,
71,PT05M39.00S,2025-11-29T00:52:09.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629611,94.1688567674113,53.431372549019606,1610612751,11,15,2025-11-29T00:52:18Z,710000,False,17.0,2.0,1,right,T. Mann driving Layup (2 PTS) (E. Dëmin 2 AST),"[1629611, 1642856]",1610612751.0,BKN,driving,,,,,,Restricted Area,0-8 Center,1.74,Made,Mann,T. Mann,,,,,2.0,E. Dëmin,1642856.0,2.0,,,,,,,,,,
72,PT05M39.00S,2025-11-29T00:52:13.9Z,1,REGULAR,foul,personal,['1freethrow'],1631230,,,1610612751,11,15,2025-11-29T00:52:21Z,720000,False,,,0,,D. Barlow shooting personal FOUL (2 PF) (Mann 1 FT),"[1631230, 1629611]",1610612755.0,PHI,shooting,,,,,,Restricted Area,0-8 Center,,,Barlow,D. Barlow,,,,,,,,,,,203591.0,2.0,0.0,Mann,1629611.0,,,
75,PT05M39.00S,2025-11-29T00:52:31.1Z,1,REGULAR,substitution,out,[],1631230,,,1610612751,11,15,2025-11-29T00:52:35Z,740000,False,,,0,,SUB out: D. Barlow,[1631230],1610612755.0,PHI,,,,,,,,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,
76,PT05M39.00S,2025-11-29T00:52:31.1Z,1,REGULAR,substitution,in,[],1642348,,,1610612751,11,15,2025-11-29T00:52:35Z,750000,False,,,0,,SUB in: J. Edwards,[1642348],1610612755.0,PHI,,,,,,,,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,
77,PT05M39.00S,2025-11-29T00:53:00.2Z,1,REGULAR,violation,lane,[],1629656,,,1610612751,11,15,2025-11-29T00:53:00Z,760000,False,,,0,,Q. Grimes lane VIOLATION,[1629656],1610612755.0,PHI,,,,,,,,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,
78,PT05M39.00S,2025-11-29T00:53:00.2Z,1,REGULAR,freethrow,1 of 1,[],1629611,,,1610612751,12,15,2025-11-29T00:53:21Z,770000,False,,,0,,T. Mann Free Throw 1 of 1 (3 PTS),[1629611],1610612751.0,BKN,,,,,,,,,,Made,Mann,T. Mann,,,,,3.0,,,,,,,,,,,,,
79,PT05M27.00S,2025-11-29T00:53:28.4Z,1,REGULAR,3pt,Jump Shot,[],1630178,13.61695137976347,3.9215686274509802,1610612755,12,15,2025-11-29T00:53:33Z,780000,False,230.0,75.0,1,left,MISS T. Maxey 24' 3PT,[1630178],1610612755.0,PHI,,,,,,,Right Corner 3,24+ Right,24.25,Missed,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,
80,PT05M22.00S,2025-11-29T00:53:32.5Z,1,REGULAR,rebound,offensive,[],203083,,,1610612755,12,15,2025-11-29T00:53:32Z,790000,False,,,0,,A. Drummond REBOUND (Off:1 Def:2),[203083],1610612755.0,PHI,,,,,,,Right Corner 3,24+ Right,,,Drummond,A. Drummond,79.0,3.0,2.0,1.0,,,,,,,,,,,,,,
81,PT05M18.00S,2025-11-29T00:53:38.1Z,1,REGULAR,foul,personal,['2freethrow'],1641730,,,1610612755,12,15,2025-11-29T00:53:44Z,800000,False,,,0,,N. Clowney shooting personal FOUL (1 PF) (Drummond 2 FT),"[1641730, 203083]",1610612751.0,BKN,shooting,,,,,,Restricted Area,0-8 Center,,,Clowney,N. Clowney,,,,,,,,,,,203591.0,1.0,0.0,Drummond,203083.0,,,
83,PT05M18.00S,2025-11-29T00:54:05.2Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203083,,,1610612755,12,16,2025-11-29T00:54:05Z,820000,False,,,0,,A. Drummond Free Throw 1 of 2 (4 PTS),[203083],1610612755.0,PHI,,,,,,,,,,Made,Drummond,A. Drummond,,,,,4.0,,,,,,,,,,,,,
84,PT05M18.00S,2025-11-29T00:54:22.9Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203083,,,1610612755,12,17,2025-11-29T00:54:22Z,830000,False,,,0,,A. Drummond Free Throw 2 of 2 (5 PTS),[203083],1610612755.0,PHI,,,,,,,,,,Made,Drummond,A. Drummond,,,,,5.0,,,,,,,,,,,,,
85,PT05M07.00S,2025-11-29T00:54:36.0Z,1,REGULAR,turnover,bad pass,[],1642856,,,1610612751,12,17,2025-11-29T00:54:45Z,840000,False,,,0,,E. Dëmin bad pass TURNOVER (1 TO),"[1642856, 1642348]",1610612751.0,BKN,,,,,,,In The Paint (Non-RA),8-16 Center,,,Dëmin,E. Dëmin,,,,,,,,,,,,,,,,1.0,Edwards,1642348.0
86,PT05M07.00S,2025-11-29T00:54:36.0Z,1,REGULAR,steal,,[],1642348,,,1610612755,12,17,2025-11-29T00:54:37Z,850000,False,,,0,,J. Edwards STEAL (1 STL),[1642348],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),8-16 Center,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,
