actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
20,PT09M37.00S,2026-01-01T23:13:19.5Z,1,REGULAR,turnover,bad pass,[],1642962,,,1610612751,2,8,2026-01-01T23:13:26Z,200000,False,,,0,,D. Powell bad pass TURNOVER (1 TO),"[1642962, 1631095]",1610612751.0,BKN,,,,Powell,D. Powell,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1.0,Smith Jr.,1631095.0,,,,,,,
21,PT09M37.00S,2026-01-01T23:13:19.5Z,1,REGULAR,steal,,[],1631095,,,1610612745,2,8,2026-01-01T23:16:34Z,210000,False,,,0,,J. Smith Jr. STEAL (1 STL),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
22,PT09M31.00S,2026-01-01T23:13:25.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641708,91.67214191852825,47.549019607843135,1610612745,2,10,2026-01-01T23:13:29Z,220000,False,-12.0,26.0,1,right,A. Thompson running Layup (4 PTS),[1641708],1610612745.0,HOU,running,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,2.86,Made,4.0,,,,,,,,,,,,,,,,,
23,PT09M18.00S,2026-01-01T23:13:39.1Z,1,REGULAR,turnover,lost ball,[],1642874,,,1610612751,2,10,2026-01-01T23:13:45Z,230000,False,,,0,,D. Wolf lost ball TURNOVER (1 TO),"[1642874, 1631106]",1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,Eason,1631106.0,,,,,,,
24,PT09M18.00S,2026-01-01T23:13:39.1Z,1,REGULAR,steal,,[],1631106,,,1610612745,2,10,2026-01-01T23:18:19Z,240000,False,,,0,,T. Eason STEAL (1 STL),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
25,PT09M14.00S,2026-01-01T23:13:42.8Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641708,94.30026281208936,48.77450980392157,1610612745,2,12,2026-01-01T23:18:47Z,250000,False,-6.0,1.0,1,right,A. Thompson running alley-oop DUNK (6 PTS) (K. Durant 4 AST),"[1641708, 201142]",1610612745.0,HOU,running alley-oop,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,0.62,Made,6.0,,,,,K. Durant,201142.0,4.0,,,,,,,,,,
27,PT09M14.00S,2026-01-01T23:13:52.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,2,12,2026-01-01T23:13:52Z,270000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,PT08M59.00S,2026-01-01T23:16:58.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642962,18.347568988173457,46.568627450980394,1610612751,2,12,2026-01-01T23:17:03Z,280000,False,17.0,120.0,1,left,MISS D. Powell 12' pullup Shot,[1642962],1610612751.0,BKN,pullup,,,Powell,D. Powell,,,,,In The Paint (Non-RA),8-16 Center,12.12,Missed,,,,,,,,,,,,,,,,,,
30,PT08M57.00S,2026-01-01T23:17:00.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612745,2,12,2026-01-01T23:17:03Z,290000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,29.0,,,,,,,,,,,,,,,,
32,PT08M37.00S,2026-01-01T23:17:26.9Z,1,REGULAR,turnover,lost ball,[],201142,,,1610612745,2,12,2026-01-01T23:17:31Z,310000,False,,,0,,K. Durant lost ball TURNOVER (1 TO),"[201142, 1630533]",1610612745.0,HOU,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,Williams,1630533.0,,,,,,,
33,PT08M37.00S,2026-01-01T23:17:26.9Z,1,REGULAR,steal,,[],1630533,,,1610612751,2,12,2026-01-01T23:17:31Z,320000,False,,,0,,Z. Williams STEAL (1 STL),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
34,PT08M34.00S,2026-01-01T23:17:31.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630533,4.681340341655716,49.754901960784316,1610612751,4,12,2026-01-01T23:19:51Z,330000,False,1.0,-8.0,1,left,Z. Williams running Layup (2 PTS) (D. Wolf 2 AST),"[1630533, 1642874]",1610612751.0,BKN,running,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,0.86,Made,2.0,,,,,D. Wolf,1642874.0,2.0,,,,,,,,,,
35,PT08M34.00S,2026-01-01T23:17:34.8Z,1,REGULAR,foul,personal,['1freethrow'],1631106,,,1610612751,4,12,2026-01-01T23:17:44Z,340000,False,,,0,,T. Eason shooting personal FOUL (1 PF) (Williams 1 FT),"[1631106, 1630533]",1610612745.0,HOU,shooting,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2003.0,1.0,0.0,Williams,1630533.0,,
38,PT08M34.00S,2026-01-01T23:17:58.5Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1630533,,,1610612751,5,12,2026-01-01T23:17:58Z,360000,False,,,0,,Z. Williams Free Throw 1 of 1 (3 PTS),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
39,PT08M16.00S,2026-01-01T23:18:21.0Z,1,REGULAR,foul,personal,['2freethrow'],1642962,,,1610612745,5,12,2026-01-01T23:18:29Z,370000,False,,,0,,D. Powell shooting personal FOUL (1 PF) (Sengun 2 FT),"[1642962, 1630578]",1610612751.0,BKN,shooting,,,Powell,D. Powell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1627529.0,1.0,0.0,Sengun,1630578.0,,
41,PT08M16.00S,2026-01-01T23:18:45.0Z,1,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,5,13,2026-01-01T23:18:45Z,390000,False,,,0,,A. Sengun Free Throw 1 of 2 (5 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
42,PT08M16.00S,2026-01-01T23:19:03.3Z,1,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,5,14,2026-01-01T23:19:03Z,400000,False,,,0,,A. Sengun Free Throw 2 of 2 (6 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
43,PT08M03.00S,2026-01-01T23:19:17.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641730,16.245072273324574,44.6078431372549,1610612751,5,14,2026-01-01T23:20:42Z,410000,False,27.0,100.0,1,left,MISS N. Clowney 10' driving floating Shot,[1641730],1610612751.0,BKN,driving floating,,,Clowney,N. Clowney,,,,,In The Paint (Non-RA),8-16 Center,10.38,Missed,,,,,,,,,,,,,,,,,,
44,PT07M59.00S,2026-01-01T23:19:21.5Z,1,REGULAR,rebound,defensive,[],1631106,,,1610612745,5,14,2026-01-01T23:20:42Z,420000,False,,,0,,T. Eason REBOUND (Off:0 Def:3),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Center,,,,43.0,3.0,3.0,0.0,,,,,,,,,,,,,
45,PT07M53.00S,2026-01-01T23:19:27.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630578,93.77463863337714,49.754901960784316,1610612745,5,16,2026-01-01T23:19:32Z,430000,False,-1.0,6.0,1,right,A. Sengun cutting DUNK (8 PTS) (K. Durant 5 AST),"[1630578, 201142]",1610612745.0,HOU,cutting,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,0.61,Made,8.0,,,,,K. Durant,201142.0,5.0,,,,,,,,,,
47,PT07M37.00S,2026-01-01T23:19:48.3Z,1,REGULAR,foul,personal,[],1631095,,,1610612751,5,16,2026-01-01T23:19:54Z,450000,False,,,0,,J. Smith Jr. personal FOUL (1 PF),"[1631095, 1641730]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,2003.0,1.0,0.0,Clowney,1641730.0,,
49,PT07M27.00S,2026-01-01T23:20:11.3Z,1,REGULAR,3pt,Jump Shot,[],1642962,14.799605781865965,4.166666666666666,1610612751,5,16,2026-01-01T23:20:16Z,470000,False,229.0,87.0,1,left,MISS D. Powell 24' 3PT,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,Right Corner 3,24+ Right,24.5,Missed,,,,,,,,,,,,,,,,,,
50,PT07M22.00S,2026-01-01T23:20:16.3Z,1,REGULAR,rebound,defensive,[],201142,,,1610612745,5,16,2026-01-01T23:20:16Z,480000,False,,,0,,K. Durant REBOUND (Off:0 Def:1),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Right Corner 3,24+ Right,,,,49.0,1.0,1.0,0.0,,,,,,,,,,,,,
51,PT07M15.00S,2026-01-01T23:20:23.1Z,1,REGULAR,2pt,Jump Shot,[],201142,82.07950065703022,68.38235294117648,1610612745,5,16,2026-01-01T23:20:29Z,490000,False,92.0,116.0,1,right,MISS K. Durant 14' fadeaway Shot,[201142],1610612745.0,HOU,fadeaway,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,14.8,Missed,,,,,,,,,,,,,,,,,,
52,PT07M10.00S,2026-01-01T23:20:28.1Z,1,REGULAR,rebound,defensive,[],1642874,,,1610612751,5,16,2026-01-01T23:20:29Z,500000,False,,,0,,D. Wolf REBOUND (Off:0 Def:1),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Mid-Range,8-16 Right,,,,51.0,1.0,1.0,0.0,,,,,,,,,,,,,
53,PT07M03.00S,2026-01-01T23:20:35.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641730,8.09789750328515,43.872549019607845,1610612751,7,16,2026-01-01T23:21:01Z,510000,False,31.0,24.0,1,left,N. Clowney driving Layup (2 PTS) (D. Wolf 3 AST),"[1641730, 1642874]",1610612751.0,BKN,driving,,,Clowney,N. Clowney,,,,,Restricted Area,0-8 Center,3.86,Made,2.0,,,,,D. Wolf,1642874.0,3.0,,,,,,,,,,
55,PT06M44.00S,2026-01-01T23:20:55.1Z,1,REGULAR,foul,personal,['2freethrow'],1630533,,,1610612745,7,16,2026-01-01T23:21:08Z,530000,False,,,0,,Z. Williams shooting personal FOUL (1 PF) (Durant 2 FT),"[1630533, 201142]",1610612751.0,BKN,shooting,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1627524.0,1.0,0.0,Durant,201142.0,,
57,PT06M44.00S,2026-01-01T23:21:30.8Z,1,REGULAR,freethrow,1 of 2,[],201142,,,1610612745,7,17,2026-01-01T23:21:30Z,550000,False,,,0,,K. Durant Free Throw 1 of 2 (1 PTS),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
58,PT06M44.00S,2026-01-01T23:21:31.6Z,1,REGULAR,substitution,out,[],1642874,,,1610612745,7,17,2026-01-01T23:21:38Z,560000,False,,,0,,SUB out: D. Wolf,[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M44.00S,2026-01-01T23:21:31.6Z,1,REGULAR,substitution,in,[],1630560,,,1610612745,7,17,2026-01-01T23:21:38Z,570000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M44.00S,2026-01-01T23:21:56.4Z,1,REGULAR,freethrow,2 of 2,[],201142,,,1610612745,7,18,2026-01-01T23:21:56Z,580000,False,,,0,,K. Durant Free Throw 2 of 2 (2 PTS),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
61,PT06M30.00S,2026-01-01T23:22:11.9Z,1,REGULAR,foul,personal,['3freethrow'],1631106,,,1610612751,7,18,2026-01-01T23:26:58Z,590000,False,,,0,,T. Eason flagrant-type-1 personal FOUL (2 PF) (Clowney 3 FT),"[1631106, 1641730]",1610612745.0,HOU,flagrant-type-1,,,Eason,T. Eason,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,1627529.0,2.0,0.0,Clowney,1641730.0,,
66,PT06M30.00S,2026-01-01T23:24:40.9Z,1,REGULAR,freethrow,1 of 3,[],1641730,,,1610612751,8,18,2026-01-01T23:27:07Z,640000,False,,,0,,N. Clowney flagrant Free Throw 1 of 3 (3 PTS),[1641730],1610612751.0,BKN,flagrant,,,Clowney,N. Clowney,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
67,PT06M30.00S,2026-01-01T23:24:40.9Z,1,REGULAR,freethrow,2 of 3,[],1641730,,,1610612751,9,18,2026-01-01T23:27:07Z,650000,False,,,0,,N. Clowney flagrant Free Throw 2 of 3 (4 PTS),[1641730],1610612751.0,BKN,flagrant,,,Clowney,N. Clowney,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
68,PT06M30.00S,2026-01-01T23:24:40.9Z,1,REGULAR,freethrow,3 of 3,[],1641730,,,1610612751,9,18,2026-01-01T23:27:07Z,660000,False,,,0,,MISS N. Clowney flagrant Free Throw 3 of 3,[1641730],1610612751.0,BKN,flagrant,,,Clowney,N. Clowney,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
69,PT06M30.00S,2026-01-01T23:24:40.9Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612751,9,18,2026-01-01T23:27:07Z,670000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,68.0,,,,,,,,,,,,,,,,
64,PT06M30.00S,2026-01-01T23:25:19.4Z,1,REGULAR,substitution,out,[],1631106,,,1610612751,9,18,2026-01-01T23:24:36Z,675000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M30.00S,2026-01-01T23:25:19.4Z,1,REGULAR,substitution,in,[],1642263,,,1610612751,9,18,2026-01-01T23:24:36Z,677500,False,,,0,,SUB in: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M22.00S,2026-01-01T23:25:32.6Z,1,REGULAR,3pt,Jump Shot,[],1630533,31.882391590013142,48.529411764705884,1610612751,12,18,2026-01-01T23:25:38Z,680000,False,7.0,247.0,1,left,Z. Williams 24' 3PT  (6 PTS) (C. Thomas 1 AST),"[1630533, 1630560]",1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Center,24.73,Made,6.0,,,,,C. Thomas,1630560.0,1.0,,,,,,,,,,
72,PT06M02.00S,2026-01-01T23:25:52.2Z,1,REGULAR,3pt,Jump Shot,[],201142,67.62483574244416,62.5,1610612745,12,18,2026-01-01T23:26:40Z,700000,False,62.0,252.0,1,right,MISS K. Durant 25' pullup 3PT,[201142],1610612745.0,HOU,pullup,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,25.94,Missed,,,,,,,,,,,,,,,,,,
73,PT05M59.00S,2026-01-01T23:25:55.2Z,1,REGULAR,rebound,offensive,[],1630578,,,1610612745,12,18,2026-01-01T23:25:57Z,710000,False,,,0,,A. Sengun REBOUND (Off:1 Def:0),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,,,,72.0,1.0,0.0,1.0,,,,,,,,,,,,,
74,PT05M57.00S,2026-01-01T23:25:57.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630578,93.51182654402102,54.90196078431373,1610612745,12,20,2026-01-01T23:26:00Z,720000,False,25.0,8.0,1,right,A. Sengun putback Layup (10 PTS),[1630578],1610612745.0,HOU,putback,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,2.59,Made,10.0,,,,,,,,,,,,,,,,,
75,PT05M40.00S,2026-01-01T23:26:14.8Z,1,REGULAR,3pt,Jump Shot,[],1630533,27.94021024967148,21.568627450980394,1610612751,12,20,2026-01-01T23:27:35Z,730000,False,142.0,210.0,1,left,MISS Z. Williams 25' pullup 3PT,[1630533],1610612751.0,BKN,pullup,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Right Center,25.37,Missed,,,,,,,,,,,,,,,,,,
76,PT05M37.00S,2026-01-01T23:26:17.8Z,1,REGULAR,rebound,defensive,[],1641708,,,1610612745,12,20,2026-01-01T23:26:19Z,740000,False,,,0,,A. Thompson REBOUND (Off:0 Def:1),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,,,,75.0,1.0,1.0,0.0,,,,,,,,,,,,,
77,PT05M30.00S,2026-01-01T23:26:27.1Z,1,REGULAR,foul,personal,[],1641730,,,1610612745,12,20,2026-01-01T23:26:36Z,750000,False,,,0,,N. Clowney personal FOUL (1 PF),"[1641730, 1630578]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,2003.0,1.0,0.0,Sengun,1630578.0,,
79,PT05M30.00S,2026-01-01T23:26:37.0Z,1,REGULAR,substitution,out,[],1630578,,,1610612745,12,20,2026-01-01T23:26:43Z,770000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M30.00S,2026-01-01T23:26:37.0Z,1,REGULAR,substitution,in,[],1630256,,,1610612745,12,20,2026-01-01T23:26:43Z,780000,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M17.00S,2026-01-01T23:27:14.5Z,1,REGULAR,substitution,out,[],1642962,,,1610612745,12,20,2026-01-01T23:27:19Z,800000,False,,,0,,SUB out: D. Powell,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M17.00S,2026-01-01T23:27:14.5Z,1,REGULAR,substitution,in,[],1642849,,,1610612745,12,20,2026-01-01T23:27:19Z,810000,False,,,0,,SUB in: N. Traore,[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M14.00S,2026-01-01T23:27:27.3Z,1,REGULAR,2pt,Jump Shot,[],1631095,75.64060446780552,71.32352941176471,1610612745,12,20,2026-01-01T23:27:32Z,820000,False,107.0,176.0,1,right,MISS J. Smith Jr. 20' pullup Shot,[1631095],1610612745.0,HOU,pullup,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Right Center,20.62,Missed,,,,,,,,,,,,,,,,,,
85,PT05M10.00S,2026-01-01T23:27:30.6Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,12,20,2026-01-01T23:27:30Z,830000,False,,,0,,N. Claxton REBOUND (Off:0 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,16-24 Right Center,,,,84.0,1.0,1.0,0.0,,,,,,,,,,,,,
86,PT05M01.00S,2026-01-01T23:27:40.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,7.703679369250986,48.28431372549019,1610612751,12,20,2026-01-01T23:28:23Z,840000,False,9.0,20.0,1,left,MISS N. Claxton alley-oop Layup,[1629651],1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,2.17,Missed,,,,,,,,,,,,,,,,,,
87,PT04M59.00S,2026-01-01T23:27:42.4Z,1,REGULAR,rebound,defensive,[],1630256,,,1610612745,12,20,2026-01-01T23:27:45Z,850000,False,,,0,,J. Tate REBOUND (Off:0 Def:1),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,,,,86.0,1.0,1.0,0.0,,,,,,,,,,,,,
88,PT04M57.00S,2026-01-01T23:27:44.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201142,74.45795006570303,84.06862745098039,1610612745,12,20,2026-01-01T23:27:49Z,860000,False,170.0,188.0,1,right,MISS K. Durant 25' running 3PT,[201142],1610612745.0,HOU,running,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,25.34,Missed,,,,,,,,,,,,,,,,,,
89,PT04M52.00S,2026-01-01T23:27:49.8Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,12,20,2026-01-01T23:27:49Z,870000,False,,,0,,N. Claxton REBOUND (Off:0 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Right Center,,,,88.0,2.0,2.0,0.0,,,,,,,,,,,,,
90,PT04M36.00S,2026-01-01T23:28:05.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,5.601182654402102,51.9607843137255,1610612751,14,20,2026-01-01T23:28:10Z,880000,False,-10.0,0.0,1,left,N. Claxton driving DUNK (4 PTS),[1629651],1610612751.0,BKN,driving,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,0.98,Made,4.0,,,,,,,,,,,,,,,,,
