actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
18,PT10M39.00S,2025-12-02T00:42:26.0Z,1,REGULAR,turnover,bad pass,[],1642883,,,1610612766,2,6,2025-12-02T00:42:30Z,180000,False,,,0,,S. James bad pass TURNOVER (1 TO),"[1642883, 1642856]",1610612766.0,CHA,,,,James,S. James,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1.0,Dëmin,1642856.0,,,,,
19,PT10M39.00S,2025-12-02T00:42:26.0Z,1,REGULAR,steal,,[],1642856,,,1610612751,2,6,2025-12-02T00:42:27Z,190000,False,,,0,,E. Dëmin STEAL (1 STL),[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
20,PT10M37.00S,2025-12-02T00:42:29.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642856,5.601182654402102,53.18627450980392,1610612751,4,6,2025-12-02T01:43:24Z,200000,False,-16.0,0.0,1,left,E. Dëmin running finger roll Layup (4 PTS),[1642856],1610612751.0,BKN,running finger roll,,,Dëmin,E. Dëmin,,,,,Restricted Area,0-8 Center,1.59,Made,4.0,,,,,,,,,,,,,,,,,
21,PT10M23.00S,2025-12-02T00:42:44.1Z,1,REGULAR,foul,personal,['2freethrow'],1631213,,,1610612766,4,6,2025-12-02T00:42:51Z,210000,False,,,0,,T. Martin shooting personal FOUL (1 PF) (Ball 2 FT),"[1631213, 1630163]",1610612751.0,BKN,shooting,,,Martin,T. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Ball,1630163.0
23,PT10M23.00S,2025-12-02T00:43:16.9Z,1,REGULAR,freethrow,1 of 2,[],1630163,,,1610612766,4,7,2025-12-02T00:43:17Z,230000,False,,,0,,L. Ball Free Throw 1 of 2 (1 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
24,PT10M23.00S,2025-12-02T00:43:33.9Z,1,REGULAR,freethrow,2 of 2,[],1630163,,,1610612766,4,8,2025-12-02T00:43:33Z,240000,False,,,0,,L. Ball Free Throw 2 of 2 (2 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
25,PT10M11.00S,2025-12-02T00:43:45.2Z,1,REGULAR,3pt,Jump Shot,[],1642856,33.459264126149804,35.53921568627451,1610612751,4,8,2025-12-02T00:43:51Z,250000,False,72.0,262.0,1,left,MISS E. Dëmin 27' pullup 3PT,[1642856],1610612751.0,BKN,pullup,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Center,27.18,Missed,,,,,,,,,,,,,,,,,,
26,PT10M08.00S,2025-12-02T00:43:48.2Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,4,8,2025-12-02T00:43:51Z,260000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,,,,25.0,1.0,1.0,0.0,,,,,,,,,,
27,PT10M01.00S,2025-12-02T00:43:55.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641750,93.38042049934296,50.98039215686274,1610612766,4,10,2025-12-02T00:44:01Z,270000,False,5.0,10.0,1,right,R. Kalkbrenner alley-oop DUNK (2 PTS) (K. Knueppel 1 AST),"[1641750, 1642851]",1610612766.0,CHA,alley-oop,,,Kalkbrenner,R. Kalkbrenner,,,,,Restricted Area,0-8 Center,1.09,Made,2.0,K. Knueppel,1642851.0,1.0,,,,,,,,,,,,,,
29,PT09M44.00S,2025-12-02T00:44:11.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629008,16.90210249671485,53.18627450980392,1610612751,4,10,2025-12-02T00:44:15Z,290000,False,-16.0,106.0,1,left,MISS M. Porter Jr. 10' Jump Shot,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,10.76,Missed,,,,,,,,,,,,,,,,,,
30,PT09M43.00S,2025-12-02T00:44:12.3Z,1,REGULAR,rebound,defensive,[],1642883,,,1610612766,4,10,2025-12-02T00:44:15Z,300000,False,,,0,,S. James REBOUND (Off:0 Def:1),[1642883],1610612766.0,CHA,,,,James,S. James,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,29.0,1.0,1.0,0.0,,,,,,,,,,
31,PT09M31.00S,2025-12-02T00:44:24.9Z,1,REGULAR,3pt,Jump Shot,[],1642851,77.08607095926413,9.313725490196079,1610612766,4,10,2025-12-02T00:44:29Z,310000,False,-203.0,163.0,1,right,MISS K. Knueppel 26' 3PT,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Left Center,26.06,Missed,,,,,,,,,,,,,,,,,,
32,PT09M27.00S,2025-12-02T00:44:28.9Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,4,10,2025-12-02T00:44:29Z,320000,False,,,0,,N. Claxton REBOUND (Off:0 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,,,,,31.0,1.0,1.0,0.0,,,,,,,,,,
33,PT09M19.00S,2025-12-02T00:44:36.5Z,1,REGULAR,3pt,Jump Shot,[],1631213,25.04927726675427,6.61764705882353,1610612751,7,10,2025-12-02T00:44:41Z,330000,False,217.0,183.0,1,left,T. Martin 28' 3PT  (3 PTS) (N. Clowney 1 AST),"[1631213, 1641730]",1610612751.0,BKN,,,,Martin,T. Martin,,,,,Above the Break 3,24+ Right Center,28.38,Made,3.0,N. Clowney,1641730.0,1.0,,,,,,,,,,,,,,
35,PT08M59.00S,2025-12-02T00:44:56.1Z,1,REGULAR,3pt,Jump Shot,[],1630163,64.60249671484888,59.55882352941176,1610612766,7,10,2025-12-02T00:45:00Z,350000,False,48.0,280.0,1,right,MISS L. Ball 28' 3PT - blocked,"[1630163, 1642856]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,28.42,Missed,,,,,,,,,Dëmin,1642856.0,,,,,,,,
36,PT08M59.00S,2025-12-02T00:44:56.1Z,1,REGULAR,block,,[],1642856,,,1610612766,7,10,2025-12-02T00:44:58Z,360000,False,,,0,,E. Dëmin BLOCK (1 BLK),[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
37,PT08M57.00S,2025-12-02T00:44:58.1Z,1,REGULAR,rebound,defensive,[],1631213,,,1610612751,7,10,2025-12-02T00:47:53Z,370000,False,,,0,,T. Martin REBOUND (Off:0 Def:1),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Above the Break 3,24+ Center,,,,,,,35.0,1.0,1.0,0.0,,,,,,,,,,
38,PT08M51.00S,2025-12-02T00:45:05.4Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1629651,11.908672798948752,55.63725490196079,1610612751,7,10,2025-12-02T01:45:40Z,380000,False,-28.0,59.0,1,left,MISS N. Claxton 6' floating Shot,[1629651],1610612751.0,BKN,floating,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,6.58,Missed,,,,,,,,,,,,,,,,,,
39,PT08M48.00S,2025-12-02T00:45:08.4Z,1,REGULAR,rebound,defensive,[],1642883,,,1610612766,7,10,2025-12-02T00:45:09Z,390000,False,,,0,,S. James REBOUND (Off:0 Def:2),[1642883],1610612766.0,CHA,,,,James,S. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,38.0,2.0,2.0,0.0,,,,,,,,,,
40,PT08M48.00S,2025-12-02T00:45:10.6Z,1,REGULAR,turnover,out-of-bounds,[],1642883,,,1610612766,7,10,2025-12-02T00:45:18Z,400000,False,,,0,,S. James bad pass out-of-bounds TURNOVER (2 TO),[1642883],1610612766.0,CHA,bad pass,,,James,S. James,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,2.0,,,2534.0,,,,
41,PT08M43.00S,2025-12-02T00:45:43.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629651,5.338370565045992,45.34313725490196,1610612751,9,10,2025-12-02T00:45:50Z,410000,False,23.0,-2.0,1,left,N. Claxton driving Layup (2 PTS) (T. Martin 1 AST),"[1629651, 1631213]",1610612751.0,BKN,driving,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,2.34,Made,2.0,T. Martin,1631213.0,1.0,,,,,,,,,,,,,,
42,PT08M31.00S,2025-12-02T00:45:55.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628970,92.59198423127464,50.0,1610612766,9,12,2025-12-02T00:46:01Z,420000,False,0.0,17.0,1,right,M. Bridges driving DUNK (2 PTS) (L. Ball 3 AST),"[1628970, 1630163]",1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1.71,Made,2.0,L. Ball,1630163.0,3.0,,,,,,,,,,,,,,
44,PT08M19.00S,2025-12-02T00:46:07.6Z,1,REGULAR,3pt,Jump Shot,[],1629008,23.47240473061761,10.784313725490197,1610612751,12,12,2025-12-02T00:46:10Z,440000,False,196.0,168.0,1,left,M. Porter Jr. 25' 3PT  (3 PTS),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,25.83,Made,3.0,,,,,,,,,,,,,,,,,
46,PT08M01.00S,2025-12-02T00:46:24.9Z,1,REGULAR,3pt,Jump Shot,[],1642883,71.56701708278581,16.42156862745098,1610612766,12,12,2025-12-02T00:46:29Z,450000,False,-168.0,215.0,1,right,MISS S. James 27' pullup 3PT,[1642883],1610612766.0,CHA,pullup,,,James,S. James,,,,,Above the Break 3,24+ Left Center,27.26,Missed,,,,,,,,,,,,,,,,,,
47,PT07M58.00S,2025-12-02T00:46:27.9Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,12,12,2025-12-02T00:46:29Z,460000,False,,,0,,N. Claxton REBOUND (Off:0 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,,,,,46.0,2.0,2.0,0.0,,,,,,,,,,
49,PT07M45.00S,2025-12-02T00:46:40.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,8.886333771353483,46.568627450980394,1610612751,12,12,2025-12-02T00:46:44Z,470000,False,17.0,31.0,1,left,MISS M. Porter Jr. driving Layup,[1629008],1610612751.0,BKN,driving,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,3.55,Missed,,,,,,,,,,,,,,,,,,
50,PT07M43.00S,2025-12-02T00:46:42.7Z,1,REGULAR,rebound,offensive,[],1629651,,,1610612751,12,12,2025-12-02T00:46:44Z,480000,False,,,0,,N. Claxton REBOUND (Off:1 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,49.0,3.0,2.0,1.0,,,,,,,,,,
51,PT07M43.00S,2025-12-02T00:46:43.4Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629651,5.590000152587891,50.0,1610612751,12,12,2025-12-02T00:46:47Z,490000,False,0.0,0.0,1,left,MISS N. Claxton tip Layup,[1629651],1610612751.0,BKN,tip,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
52,PT07M43.00S,2025-12-02T00:46:43.4Z,1,REGULAR,rebound,offensive,[],1629651,,,1610612751,12,12,2025-12-02T00:46:47Z,500000,False,,,0,,N. Claxton REBOUND (Off:2 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,51.0,4.0,2.0,2.0,,,,,,,,,,
53,PT07M40.00S,2025-12-02T00:46:45.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629651,5.590000152587891,50.0,1610612751,14,12,2025-12-02T00:46:45Z,510000,False,0.0,0.0,1,left,N. Claxton tip Layup (4 PTS),[1629651],1610612751.0,BKN,tip,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,,
54,PT07M22.00S,2025-12-02T00:47:04.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642851,84.57621550591328,44.36274509803921,1610612766,14,14,2025-12-02T00:47:08Z,520000,False,-28.0,92.0,1,right,K. Knueppel 9' pullup Jump Shot (5 PTS),[1642851],1610612766.0,CHA,pullup,,,Knueppel,K. Knueppel,,,,,In The Paint (Non-RA),8-16 Center,9.67,Made,5.0,,,,,,,,,,,,,,,,,
55,PT07M13.00S,2025-12-02T00:47:14.4Z,1,REGULAR,foul,personal,['2freethrow'],1641750,,,1610612751,14,14,2025-12-02T00:47:21Z,530000,False,,,0,,R. Kalkbrenner shooting personal FOUL (1 PF) (Claxton 2 FT),"[1641750, 1629651]",1610612766.0,CHA,shooting,,,Kalkbrenner,R. Kalkbrenner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628172.0,1.0,0.0,Claxton,1629651.0
57,PT07M13.00S,2025-12-02T00:47:41.0Z,1,REGULAR,freethrow,1 of 2,[],1629651,,,1610612751,15,14,2025-12-02T00:47:41Z,550000,False,,,0,,N. Claxton Free Throw 1 of 2 (5 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
58,PT07M13.00S,2025-12-02T00:47:57.3Z,1,REGULAR,freethrow,2 of 2,[],1629651,,,1610612751,16,14,2025-12-02T00:47:57Z,560000,False,,,0,,N. Claxton Free Throw 2 of 2 (6 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
59,PT06M58.00S,2025-12-02T00:48:12.7Z,1,REGULAR,3pt,Jump Shot,[],1630163,90.48948751642575,2.450980392156863,1610612766,16,17,2025-12-02T00:48:17Z,570000,False,-238.0,37.0,1,right,L. Ball 24' 3PT  (5 PTS) (K. Knueppel 2 AST),"[1630163, 1642851]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Left Corner 3,24+ Left,24.05,Made,5.0,K. Knueppel,1642851.0,2.0,,,,,,,,,,,,,,
61,PT06M57.00S,2025-12-02T00:48:17.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,16,17,2025-12-02T00:48:17Z,590000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M57.00S,2025-12-02T00:48:18.7Z,1,REGULAR,substitution,out,[],1642851,,,1610612751,16,17,2025-12-02T00:51:21Z,600000,False,,,0,,SUB out: K. Knueppel,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M57.00S,2025-12-02T00:48:18.7Z,1,REGULAR,substitution,in,[],1629012,,,1610612751,16,17,2025-12-02T00:51:21Z,610000,False,,,0,,SUB in: C. Sexton,[1629012],1610612766.0,CHA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M38.00S,2025-12-02T00:51:48.2Z,1,REGULAR,3pt,Jump Shot,[],1629008,18.347568988173457,94.11764705882352,1610612751,16,17,2025-12-02T00:51:52Z,620000,False,-221.0,120.0,1,left,MISS M. Porter Jr. 25' pullup 3PT,[1629008],1610612751.0,BKN,pullup,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,25.11,Missed,,,,,,,,,,,,,,,,,,
65,PT06M36.00S,2025-12-02T00:51:50.2Z,1,REGULAR,rebound,defensive,[],1641750,,,1610612766,16,17,2025-12-02T00:51:52Z,630000,False,,,0,,R. Kalkbrenner REBOUND (Off:0 Def:1),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,Above the Break 3,24+ Left Center,,,,,,,64.0,1.0,1.0,0.0,,,,,,,,,,
66,PT06M18.00S,2025-12-02T00:52:09.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641750,91.93495400788436,50.0,1610612766,16,19,2025-12-02T00:52:12Z,640000,False,0.0,23.0,1,right,R. Kalkbrenner DUNK (4 PTS) (L. Ball 4 AST),"[1641750, 1630163]",1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,Restricted Area,0-8 Center,2.33,Made,4.0,L. Ball,1630163.0,4.0,,,,,,,,,,,,,,
68,PT06M05.00S,2025-12-02T00:52:21.2Z,1,REGULAR,2pt,Jump Shot,[],1642856,23.209592641261498,71.81372549019608,1610612751,16,19,2025-12-02T00:52:26Z,660000,False,-109.0,166.0,1,left,MISS E. Dëmin 19' pullup Shot,[1642856],1610612751.0,BKN,pullup,,,Dëmin,E. Dëmin,,,,,Mid-Range,16-24 Left Center,19.84,Missed,,,,,,,,,,,,,,,,,,
69,PT06M01.00S,2025-12-02T00:52:25.2Z,1,REGULAR,rebound,defensive,[],1641750,,,1610612766,16,19,2025-12-02T00:52:26Z,670000,False,,,0,,R. Kalkbrenner REBOUND (Off:0 Def:2),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,Mid-Range,16-24 Left Center,,,,,,,68.0,2.0,2.0,0.0,,,,,,,,,,
70,PT05M58.00S,2025-12-02T00:52:30.2Z,1,REGULAR,foul,personal,[],1642856,,,1610612766,16,19,2025-12-02T00:52:35Z,680000,False,,,0,,E. Dëmin personal FOUL (1 PF),"[1642856, 1630163]",1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,201638.0,1.0,0.0,Ball,1630163.0
72,PT05M58.00S,2025-12-02T00:52:39.1Z,1,REGULAR,substitution,out,[],1642856,,,1610612766,16,19,2025-12-02T00:52:52Z,700000,False,,,0,,SUB out: E. Dëmin,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M58.00S,2025-12-02T00:52:39.1Z,1,REGULAR,substitution,out,[],1631213,,,1610612766,16,19,2025-12-02T00:52:52Z,710000,False,,,0,,SUB out: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M58.00S,2025-12-02T00:52:39.1Z,1,REGULAR,substitution,in,[],1642879,,,1610612766,16,19,2025-12-02T00:52:52Z,720000,False,,,0,,SUB in: B. Saraf,[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M58.00S,2025-12-02T00:52:39.1Z,1,REGULAR,substitution,in,[],1630533,,,1610612766,16,19,2025-12-02T00:52:52Z,730000,False,,,0,,SUB in: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M49.00S,2025-12-02T00:53:12.9Z,1,REGULAR,turnover,out-of-bounds,[],1630163,,,1610612766,16,19,2025-12-02T00:53:21Z,740000,False,,,0,,L. Ball bad pass out-of-bounds TURNOVER (1 TO),[1630163],1610612766.0,CHA,bad pass,,,Ball,L. Ball,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,1.0,,,2534.0,,,,
77,PT05M39.00S,2025-12-02T00:53:37.3Z,1,REGULAR,foul,personal,[],1630163,,,1610612751,16,19,2025-12-02T00:53:42Z,750000,False,,,0,,L. Ball personal FOUL (1 PF),"[1630163, 1629651]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1628172.0,1.0,0.0,Claxton,1629651.0
79,PT05M32.00S,2025-12-02T00:54:01.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629008,31.488173455978973,33.088235294117645,1610612751,19,19,2025-12-02T00:54:08Z,770000,False,85.0,243.0,1,left,M. Porter Jr. 25' 3PT  (6 PTS) (N. Clowney 2 AST),"[1629008, 1641730]",1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,25.78,Made,6.0,N. Clowney,1641730.0,2.0,,,,,,,,,,,,,,
81,PT05M23.00S,2025-12-02T00:54:11.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,90.88370565045992,56.86274509803921,1610612766,19,21,2025-12-02T00:59:07Z,790000,False,34.0,33.0,1,right,C. Sexton driving floating bank Jump Shot (2 PTS),[1629012],1610612766.0,CHA,driving floating bank,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,4.77,Made,2.0,,,,,,,,,,,,,,,,,
82,PT05M12.00S,2025-12-02T00:54:21.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,6.258212877792378,44.11764705882353,1610612751,21,21,2025-12-02T00:54:29Z,800000,False,29.0,6.0,1,left,N. Claxton driving Layup (8 PTS) (B. Saraf 1 AST),"[1629651, 1642879]",1610612751.0,BKN,driving,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,3.01,Made,8.0,B. Saraf,1642879.0,1.0,,,,,,,,,,,,,,
85,PT05M00.00S,2025-12-02T00:54:33.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,92.72339027595268,55.63725490196079,1610612766,21,23,2025-12-02T00:54:39Z,830000,False,28.0,16.0,1,right,C. Sexton driving Layup (4 PTS),[1629012],1610612766.0,CHA,driving,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,3.24,Made,4.0,,,,,,,,,,,,,,,,,
86,PT04M49.00S,2025-12-02T00:54:44.3Z,1,REGULAR,3pt,Jump Shot,[],1629008,35.43035479632063,46.81372549019608,1610612751,21,23,2025-12-02T00:54:49Z,840000,False,16.0,281.0,1,left,MISS M. Porter Jr. 28' 3PT,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,28.1,Missed,,,,,,,,,,,,,,,,,,
