actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
60,PT07M19.00S,2026-03-10T23:49:22.0Z,1,REGULAR,3pt,Jump Shot,[],1642849,93.51182654402102,3.9215686274509802,1610612751,11,19,2026-03-10T23:49:27Z,590000,False,-230.0,8.0,1,right,MISS N. Traore 3PT,[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,Left Corner 3,24+ Left,23.06,Missed,,,,,,,,,,,,,,,,,,
61,PT07M16.00S,2026-03-10T23:49:25.0Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,11,19,2026-03-10T23:49:27Z,600000,False,,,0,,J. Duren REBOUND (Off:0 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Left Corner 3,24+ Left,,,,,,,60.0,1.0,1.0,0.0,,,,,,,,,,
62,PT06M55.00S,2026-03-10T23:49:46.4Z,1,REGULAR,3pt,Jump Shot,[],202699,4.28712220762155,95.83333333333334,1610612765,11,19,2026-03-10T23:49:49Z,610000,False,-229.0,-12.0,1,left,MISS T. Harris 3PT,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Left Corner 3,24+ Left,22.95,Missed,,,,,,,,,,,,,,,,,,
63,PT06M53.00S,2026-03-10T23:49:48.4Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,11,19,2026-03-10T23:49:49Z,620000,False,,,0,,N. Claxton REBOUND (Off:1 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Left Corner 3,24+ Left,,,,,,,62.0,3.0,2.0,1.0,,,,,,,,,,
65,PT06M40.00S,2026-03-10T23:50:04.4Z,1,REGULAR,turnover,out-of-bounds,[],1629651,,,1610612751,11,19,2026-03-10T23:50:30Z,630000,False,,,0,,N. Claxton bad pass out-of-bounds TURNOVER (1 TO),[1629651],1610612751.0,BKN,bad pass,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1626300.0,,,,,,,1.0,,
66,PT06M40.00S,2026-03-10T23:50:20.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,11,19,2026-03-10T23:50:20Z,640000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M28.00S,2026-03-10T23:53:20.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631105,7.30946123521682,47.549019607843135,1610612765,11,21,2026-03-10T23:53:25Z,650000,False,12.0,16.0,1,left,J. Duren cutting DUNK (9 PTS) (C. Cunningham 4 AST),"[1631105, 1630595]",1610612765.0,DET,cutting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,2.03,Made,9.0,C. Cunningham,1630595.0,4.0,,,,,,,,,,,,,,
69,PT06M11.00S,2026-03-10T23:53:36.4Z,1,REGULAR,3pt,Jump Shot,[],1641730,85.49605781865965,95.83333333333334,1610612751,11,21,2026-03-10T23:53:40Z,670000,False,229.0,84.0,1,right,MISS N. Clowney 24' 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Right Corner 3,24+ Right,24.4,Missed,,,,,,,,,,,,,,,,,,
70,PT06M09.00S,2026-03-10T23:53:38.4Z,1,REGULAR,rebound,defensive,[],1629130,,,1610612765,11,21,2026-03-10T23:53:40Z,680000,False,,,0,,D. Robinson REBOUND (Off:1 Def:2),[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Right Corner 3,24+ Right,,,,,,,69.0,3.0,2.0,1.0,,,,,,,,,,
71,PT06M02.00S,2026-03-10T23:53:45.8Z,1,REGULAR,3pt,Jump Shot,[],202699,3.7614980289093296,96.32352941176471,1610612765,11,21,2026-03-10T23:53:51Z,690000,False,-232.0,-17.0,1,left,MISS T. Harris 3PT,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Left Corner 3,24+ Left,23.22,Missed,,,,,,,,,,,,,,,,,,
72,PT05M57.00S,2026-03-10T23:53:50.8Z,1,REGULAR,rebound,defensive,[],1642849,,,1610612751,11,21,2026-03-10T23:53:51Z,700000,False,,,0,,N. Traore REBOUND (Off:1 Def:1),[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,Left Corner 3,24+ Left,,,,,,,71.0,2.0,1.0,1.0,,,,,,,,,,
73,PT05M48.00S,2026-03-10T23:54:00.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642849,89.70105124835742,56.86274509803921,1610612751,13,21,2026-03-10T23:54:05Z,710000,False,34.0,44.0,1,right,N. Traore driving floating bank Jump Shot (2 PTS) (M. Porter Jr. 1 AST),"[1642849, 1629008]",1610612751.0,BKN,driving floating bank,,,Traore,N. Traore,,,,,In The Paint (Non-RA),0-8 Center,5.6,Made,2.0,M. Porter Jr.,1629008.0,1.0,,,,,,,,,,,,,,
75,PT05M33.00S,2026-03-10T23:54:15.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631105,6.1268068331143235,48.77450980392157,1610612765,13,23,2026-03-10T23:54:24Z,730000,False,6.0,5.0,1,left,J. Duren DUNK (11 PTS) (T. Harris 1 AST),"[1631105, 202699]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,0.8,Made,11.0,T. Harris,202699.0,1.0,,,,,,,,,,,,,,
77,PT05M20.00S,2026-03-10T23:54:28.0Z,1,REGULAR,3pt,Jump Shot,[],1642962,74.72076215505913,83.33333333333334,1610612751,13,23,2026-03-10T23:54:32Z,750000,False,167.0,185.0,1,right,MISS D. Powell 24' 3PT,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Right Center,24.91,Missed,,,,,,,,,,,,,,,,,,
78,PT05M16.00S,2026-03-10T23:54:32.0Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,13,23,2026-03-10T23:54:32Z,760000,False,,,0,,J. Duren REBOUND (Off:0 Def:2),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Right Center,,,,,,,77.0,2.0,2.0,0.0,,,,,,,,,,
79,PT05M11.00S,2026-03-10T23:54:37.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,5.995400788436268,51.71568627450981,1610612765,13,25,2026-03-10T23:54:42Z,770000,False,-9.0,4.0,1,left,C. Cunningham Layup (4 PTS) (T. Harris 2 AST),"[1630595, 202699]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,0.94,Made,4.0,T. Harris,202699.0,2.0,,,,,,,,,,,,,,
81,PT05M11.00S,2026-03-10T23:54:41.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,13,25,2026-03-10T23:54:41Z,790000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M11.00S,2026-03-10T23:55:11.9Z,1,REGULAR,substitution,out,[],1641730,,,1610612751,13,25,2026-03-10T23:57:31Z,800000,False,,,0,,SUB out: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M11.00S,2026-03-10T23:55:11.9Z,1,REGULAR,substitution,out,[],1642849,,,1610612751,13,25,2026-03-10T23:57:31Z,810000,False,,,0,,SUB out: N. Traore,[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M11.00S,2026-03-10T23:55:11.9Z,1,REGULAR,substitution,out,[],202699,,,1610612751,13,25,2026-03-10T23:57:31Z,820000,False,,,0,,SUB out: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M11.00S,2026-03-10T23:55:11.9Z,1,REGULAR,substitution,out,[],1631204,,,1610612751,13,25,2026-03-10T23:57:31Z,830000,False,,,0,,SUB out: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M11.00S,2026-03-10T23:55:11.9Z,1,REGULAR,substitution,in,[],1642874,,,1610612751,13,25,2026-03-10T23:57:31Z,840000,False,,,0,,SUB in: D. Wolf,[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M11.00S,2026-03-10T23:55:11.9Z,1,REGULAR,substitution,in,[],1642879,,,1610612751,13,25,2026-03-10T23:57:31Z,850000,False,,,0,,SUB in: B. Saraf,[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M11.00S,2026-03-10T23:55:11.9Z,1,REGULAR,substitution,in,[],1641842,,,1610612751,13,25,2026-03-10T23:57:31Z,860000,False,,,0,,SUB in: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M11.00S,2026-03-10T23:55:11.9Z,1,REGULAR,substitution,in,[],1630191,,,1610612751,13,25,2026-03-10T23:57:31Z,870000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
