actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
45,PT08M29.00S,2024-02-09T03:20:00.1Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203932,7.276609724047319,51.22549019607843,1610612743,2,10,2024-02-09T03:20:09Z,450000,False,-6.0,16.0,1,left,A. Gordon running alley-oop DUNK (2 PTS) (M. Porter Jr. 1 AST),"[203932, 1629008]",1610612743.0,DEN,running alley-oop,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,1.7,Made,,,,,,,2.0,M. Porter Jr.,1629008.0,1.0,,,,,,,,
47,PT08M20.00S,2024-02-09T03:20:08.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203076,89.93101182654402,49.754901960784316,1610612747,2,10,2024-02-09T03:20:25Z,470000,False,-1.0,42.0,1,right,MISS A. Davis cutting Layup,[203076],1610612747.0,LAL,cutting,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,4.21,Missed,,,,,,,,,,,,,,,,,,
48,PT08M17.00S,2024-02-09T03:20:11.8Z,1,REGULAR,rebound,offensive,[],1630559,,,1610612747,2,10,2024-02-09T03:20:11Z,480000,False,,,0,,A. Reaves REBOUND (Off:1 Def:0),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,,,47.0,1.0,0.0,1.0,,,,,,,,,,,,
49,PT08M15.00S,2024-02-09T03:20:14.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629060,93.47897503285151,4.656862745098039,1610612747,2,10,2024-02-09T03:20:19Z,490000,False,-227.0,9.0,1,right,MISS R. Hachimura 3PT,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Left Corner 3,24+ Left,22.69,Missed,,,,,,,,,,,,,,,,,,
50,PT08M10.00S,2024-02-09T03:20:19.1Z,1,REGULAR,rebound,defensive,[],1627750,,,1610612743,2,10,2024-02-09T03:20:19Z,500000,False,,,0,,J. Murray REBOUND (Off:0 Def:3),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Left Corner 3,24+ Left,,,,,49.0,3.0,3.0,0.0,,,,,,,,,,,,
51,PT08M04.00S,2024-02-09T03:20:24.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203999,10.036136662286467,50.73529411764706,1610612743,2,10,2024-02-09T03:20:31Z,510000,False,-4.0,42.0,1,left,MISS N. Jokic Hook - blocked,"[203999, 203076]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,4.2,Missed,Davis,203076.0,,,,,,,,,,,,,,,,
52,PT08M04.00S,2024-02-09T03:20:24.4Z,1,REGULAR,block,,[],203076,,,1610612743,2,10,2024-02-09T03:20:28Z,520000,False,,,0,,A. Davis BLOCK (2 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
53,PT08M00.00S,2024-02-09T03:20:28.4Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,2,10,2024-02-09T03:20:31Z,530000,False,,,0,,L. James REBOUND (Off:0 Def:2),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,51.0,2.0,2.0,0.0,,,,,,,,,,,,
54,PT07M49.00S,2024-02-09T03:20:39.1Z,1,REGULAR,3pt,Jump Shot,[],1631108,95.18725361366623,2.205882352941174,1610612747,5,10,2024-02-09T03:20:43Z,540000,False,-239.0,-7.0,1,right,M. Christie 3PT  (3 PTS) (A. Reaves 1 AST),"[1631108, 1630559]",1610612747.0,LAL,,,,Christie,M. Christie,,,,,Left Corner 3,24+ Left,23.91,Made,,,,,,,3.0,A. Reaves,1630559.0,1.0,,,,,,,,
56,PT07M33.00S,2024-02-09T03:20:55.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,7.539421813403408,52.69607843137255,1610612743,5,12,2024-02-09T03:22:30Z,560000,False,-13.0,18.0,1,left,J. Murray driving finger roll Layup (4 PTS),[1627750],1610612743.0,DEN,driving finger roll,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,2.28,Made,,,,,,,4.0,,,,,,,,,,,
57,PT07M23.00S,2024-02-09T03:21:05.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203076,93.16688567674113,50.8578431372549,1610612747,5,12,2024-02-09T03:21:11Z,570000,False,4.0,12.0,1,right,MISS A. Davis DUNK,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,1.25,Missed,,,,,,,,,,,,,,,,,,
58,PT07M20.00S,2024-02-09T03:21:08.5Z,1,REGULAR,rebound,defensive,[],203932,,,1610612743,5,12,2024-02-09T03:21:11Z,580000,False,,,0,,A. Gordon REBOUND (Off:0 Def:2),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,,57.0,2.0,2.0,0.0,,,,,,,,,,,,
59,PT07M13.00S,2024-02-09T03:21:15.8Z,1,REGULAR,turnover,bad pass,[],1629008,,,1610612743,5,12,2024-02-09T03:21:20Z,590000,False,,,0,,M. Porter Jr. bad pass TURNOVER (1 TO),"[1629008, 203076]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1.0,Davis,203076.0,,,,,
60,PT07M13.00S,2024-02-09T03:21:15.8Z,1,REGULAR,steal,,[],203076,,,1610612747,5,12,2024-02-09T03:21:18Z,600000,False,,,0,,A. Davis STEAL (1 STL),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
61,PT07M08.00S,2024-02-09T03:21:21.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",2544,93.34756898817345,49.26470588235294,1610612747,7,12,2024-02-09T03:24:15Z,610000,False,-4.0,10.0,1,right,L. James running Layup (2 PTS) (A. Davis 1 AST),"[2544, 203076]",1610612747.0,LAL,running,,,James,L. James,,,,,Restricted Area,0-8 Center,1.07,Made,,,,,,,2.0,A. Davis,203076.0,1.0,,,,,,,,
63,PT07M01.00S,2024-02-09T03:21:27.4Z,1,REGULAR,turnover,bad pass,[],203932,,,1610612743,7,12,2024-02-09T03:21:32Z,630000,False,,,0,,A. Gordon bad pass TURNOVER (1 TO),"[203932, 1631108]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,1.0,Christie,1631108.0,,,,,
64,PT07M01.00S,2024-02-09T03:21:27.4Z,1,REGULAR,steal,,[],1631108,,,1610612747,7,12,2024-02-09T03:21:30Z,640000,False,,,0,,M. Christie STEAL (1 STL),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
65,PT06M57.00S,2024-02-09T03:21:31.9Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203076,92.69053876478318,50.0,1610612747,9,12,2024-02-09T03:21:42Z,650000,False,0.0,16.0,1,right,A. Davis running DUNK (4 PTS),[203076],1610612747.0,LAL,running,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,1.62,Made,,,,,,,4.0,,,,,,,,,,,
67,PT06M57.00S,2024-02-09T03:21:41.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,9,12,2024-02-09T03:21:47Z,670000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M41.00S,2024-02-09T03:25:21.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,11.613009198423129,57.84313725490196,1610612743,9,12,2024-02-09T03:25:28Z,680000,False,-39.0,57.0,1,left,MISS J. Murray 6' Layup - blocked,"[1627750, 1629060]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,6.89,Missed,Hachimura,1629060.0,,,,,,,,,,,,,,,,
69,PT06M41.00S,2024-02-09T03:25:21.9Z,1,REGULAR,block,,[],1629060,,,1610612743,9,12,2024-02-09T03:25:24Z,690000,False,,,0,,R. Hachimura BLOCK (1 BLK),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
70,PT06M41.00S,2024-02-09T03:25:21.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612743,9,12,2024-02-09T03:25:28Z,700000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,68.0,,,,,,,,,,,,,,,
72,PT06M36.00S,2024-02-09T03:25:37.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629008,7.933639947437584,51.96078431372549,1610612743,9,14,2024-02-09T03:25:42Z,720000,False,-10.0,22.0,1,left,M. Porter Jr. driving DUNK (4 PTS) (J. Murray 1 AST),"[1629008, 1627750]",1610612743.0,DEN,driving,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,2.42,Made,,,,,,,4.0,J. Murray,1627750.0,1.0,,,,,,,,
74,PT06M19.00S,2024-02-09T03:25:54.2Z,1,REGULAR,3pt,Jump Shot,[],1631108,90.71944809461235,1.470588235294116,1610612747,9,14,2024-02-09T03:25:58Z,740000,False,-243.0,35.0,1,right,MISS M. Christie 24' 3PT,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Left Corner 3,24+ Left,24.51,Missed,,,,,,,,,,,,,,,,,,
75,PT06M17.00S,2024-02-09T03:25:56.2Z,1,REGULAR,rebound,defensive,[],203932,,,1610612743,9,14,2024-02-09T03:25:58Z,750000,False,,,0,,A. Gordon REBOUND (Off:0 Def:3),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Left Corner 3,24+ Left,,,,,74.0,3.0,3.0,0.0,,,,,,,,,,,,
76,PT06M16.00S,2024-02-09T03:26:01.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203932,9.379106438896187,58.088235294117645,1610612743,9,14,2024-02-09T03:27:00Z,760000,False,-40.0,36.0,1,left,MISS A. Gordon running Layup - blocked,"[203932, 2544]",1610612743.0,DEN,running,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,5.39,Missed,James,2544.0,,,,,,,,,,,,,,,,
77,PT06M16.00S,2024-02-09T03:26:01.8Z,1,REGULAR,block,,[],2544,,,1610612743,9,14,2024-02-09T03:26:05Z,770000,False,,,0,,L. James BLOCK (1 BLK),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
78,PT06M16.00S,2024-02-09T03:26:01.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612743,9,14,2024-02-09T03:26:10Z,780000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,76.0,,,,,,,,,,,,,,,
80,PT06M16.00S,2024-02-09T03:26:12.0Z,1,REGULAR,substitution,out,[],1630559,,,1610612743,9,14,2024-02-09T03:26:23Z,800000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M16.00S,2024-02-09T03:26:12.0Z,1,REGULAR,substitution,out,[],1627750,,,1610612743,9,14,2024-02-09T03:26:23Z,810000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT06M16.00S,2024-02-09T03:26:12.0Z,1,REGULAR,substitution,in,[],1627752,,,1610612743,9,14,2024-02-09T03:26:23Z,820000,False,,,0,,SUB in: T. Prince,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT06M16.00S,2024-02-09T03:26:12.0Z,1,REGULAR,substitution,in,[],202704,,,1610612743,9,14,2024-02-09T03:26:23Z,830000,False,,,0,,SUB in: R. Jackson,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
