actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-04-06T19:41:11.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-04-06T19:41:11Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT12M00.00S,2024-04-06T19:41:12.3Z,1,REGULAR,jumpball,recovered,[],2544,,,1610612747,0,0,2024-04-06T19:41:12Z,40000,False,,,0,,Jump Ball A. Davis vs. J. Allen: Tip to L. James,"[2544, 203076, 1628386]",1610612747.0,LAL,startperiod,L. James,2544.0,James,L. James,Davis,203076.0,Allen,1628386.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M38.00S,2024-04-06T19:41:28.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,83.09789750328515,48.529411764705884,1610612747,2,0,2024-04-06T19:41:38Z,70000,False,-7.0,106.0,1,right,D. Russell 10' driving floating Jump Shot (2 PTS) (L. James 1 AST),"[1626156, 2544]",1610612747.0,LAL,driving floating,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Center,10.67,Made,2.0,L. James,2544.0,1.0,,,,,,,,,,,,,,
8,PT11M15.00S,2024-04-06T19:41:47.1Z,1,REGULAR,3pt,Jump Shot,[],1630596,24.885019710906704,11.029411764705884,1610612739,2,3,2024-04-06T19:41:51Z,80000,False,195.0,181.0,1,left,E. Mobley 26' 3PT  (3 PTS) (D. Mitchell 1 AST),"[1630596, 1628378]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Right Center,26.63,Made,3.0,D. Mitchell,1628378.0,1.0,,,,,,,,,,,,,,
10,PT11M02.00S,2024-04-06T19:42:01.1Z,1,REGULAR,turnover,bad pass,[],2544,,,1610612747,2,3,2024-04-06T19:42:06Z,100000,False,,,0,,L. James bad pass TURNOVER (1 TO),"[2544, 1629636]",1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Center,,,,,,,1.0,Garland,1629636.0,,,,,,,,,,,
11,PT11M02.00S,2024-04-06T19:42:01.1Z,1,REGULAR,steal,,[],1629636,,,1610612739,2,3,2024-04-06T19:42:03Z,110000,False,,,0,,D. Garland STEAL (1 STL),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
13,PT10M57.00S,2024-04-06T19:42:04.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629636,8.722076215505908,49.26470588235294,1610612739,2,5,2024-04-06T19:42:10Z,120000,False,4.0,29.0,1,left,D. Garland running Layup (2 PTS) (D. Mitchell 2 AST),"[1629636, 1628378]",1610612739.0,CLE,running,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,2.97,Made,2.0,D. Mitchell,1628378.0,2.0,,,,,,,,,,,,,,
15,PT10M52.00S,2024-04-06T19:42:10.1Z,1,REGULAR,3pt,Jump Shot,[],1626156,69.1688567674113,78.67647058823529,1610612747,2,5,2024-04-06T19:42:19Z,140000,False,143.0,237.0,1,right,MISS D. Russell 27' pullup 3PT,[1626156],1610612747.0,LAL,pullup,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,27.73,Missed,,,,,,,,,,,,,,,,,,
16,PT10M48.00S,2024-04-06T19:42:14.1Z,1,REGULAR,rebound,defensive,[],1628378,,,1610612739,2,5,2024-04-06T19:42:19Z,150000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,15.0,1.0,1.0,0.0,,,,,,,
17,PT10M39.00S,2024-04-06T19:42:24.2Z,1,REGULAR,turnover,lost ball,[],1630596,,,1610612739,2,5,2024-04-06T19:42:28Z,160000,False,,,0,,E. Mobley lost ball TURNOVER (1 TO),"[1630596, 1630559]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Left,,,,,,,1.0,Reaves,1630559.0,,,,,,,,,,,
