actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2024-04-10T02:05:39.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-04-10T02:05:39Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-04-10T02:05:42.0Z,1,REGULAR,jumpball,recovered,[],2544,,,1610612747,0,0,2024-04-10T02:05:42Z,40000,False,,,0,,Jump Ball J. Hayes vs. T. Jackson-Davis: Tip to L. James,"[2544, 1629637, 1631218]",1610612747.0,LAL,startperiod,L. James,2544.0,James,L. James,Hayes,1629637.0,Jackson-Davis,1631218.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2024-04-10T02:05:53.3Z,1,REGULAR,3pt,Jump Shot,[],1626156,27.38173455978975,19.607843137254903,1610612747,0,0,2024-04-10T02:05:59Z,70000,False,152.0,205.0,1,left,MISS D. Russell 25' 3PT,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,25.51,Missed,,,,,,,,,,,,,,,,,,
8,PT11M42.00S,2024-04-10T02:05:56.3Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,0,0,2024-04-10T02:05:59Z,80000,False,,,0,,D. Green REBOUND (Off:0 Def:1),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M25.00S,2024-04-10T02:06:13.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201939,79.94415243101183,54.90196078431372,1610612744,0,2,2024-04-10T02:06:17Z,90000,False,25.0,136.0,1,right,S. Curry 13' driving floating Jump Shot (2 PTS) (D. Green 1 AST),"[201939, 203110]",1610612744.0,GSW,driving floating,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Center,13.82,Made,,,,,2.0,D. Green,203110.0,1.0,,,,,,,,,,
11,PT11M11.00S,2024-04-10T02:06:27.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630559,8.853482260183966,52.69607843137255,1610612747,0,2,2024-04-10T02:06:31Z,110000,False,-13.0,31.0,1,left,MISS A. Reaves driving Layup,[1630559],1610612747.0,LAL,driving,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,3.35,Missed,,,,,,,,,,,,,,,,,,
12,PT11M09.00S,2024-04-10T02:06:29.1Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,0,2,2024-04-10T02:06:31Z,120000,False,,,0,,S. Curry REBOUND (Off:0 Def:1),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,
13,PT11M01.00S,2024-04-10T02:06:37.6Z,1,REGULAR,turnover,bad pass,[],203110,,,1610612744,0,2,2024-04-10T02:06:41Z,130000,False,,,0,,D. Green bad pass TURNOVER (1 TO),"[203110, 1629637]",1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,16-24 Right,,,,,,,,,,,1.0,Hayes,1629637.0,,,,,,,
14,PT11M01.00S,2024-04-10T02:06:37.6Z,1,REGULAR,steal,,[],1629637,,,1610612747,0,2,2024-04-10T02:06:39Z,140000,False,,,0,,J. Hayes STEAL (1 STL),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
15,PT10M46.00S,2024-04-10T02:06:51.9Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],2544,20.41721419185282,65.19607843137254,1610612747,0,2,2024-04-10T02:06:56Z,150000,False,-76.0,139.0,1,left,MISS L. James 15' Jump Shot,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,8-16 Center,15.88,Missed,,,,,,,,,,,,,,,,,,
16,PT10M43.00S,2024-04-10T02:06:54.9Z,1,REGULAR,rebound,defensive,[],1631218,,,1610612744,0,2,2024-04-10T02:06:56Z,160000,False,,,0,,T. Jackson-Davis REBOUND (Off:0 Def:1),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Mid-Range,8-16 Center,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,
17,PT10M38.00S,2024-04-10T02:07:03.8Z,1,REGULAR,3pt,Jump Shot,[],202691,74.68791064388962,11.029411764705884,1610612744,0,2,2024-04-10T02:08:01Z,170000,False,-195.0,185.0,1,right,MISS K. Thompson 26' fadeaway 3PT,[202691],1610612744.0,GSW,fadeaway,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,26.9,Missed,,,,,,,,,,,,,,,,,,
18,PT10M35.00S,2024-04-10T02:07:06.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612747,0,2,2024-04-10T02:08:25Z,180000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,17.0,,,,,,,,,,,,,,,,,
20,PT10M17.00S,2024-04-10T02:07:31.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,11.875821287779246,50.245098039215684,1610612747,0,2,2024-04-10T02:07:36Z,200000,False,-1.0,59.0,1,left,MISS D. Russell driving floating Shot - blocked,"[1626156, 203952]",1610612747.0,LAL,driving floating,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,5.91,Missed,,,,,,,,,,,,Wiggins,203952.0,,,,,
21,PT10M17.00S,2024-04-10T02:07:31.2Z,1,REGULAR,block,,[],203952,,,1610612747,0,2,2024-04-10T02:07:34Z,210000,False,,,0,,A. Wiggins BLOCK (1 BLK),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
22,PT10M13.00S,2024-04-10T02:07:35.2Z,1,REGULAR,rebound,defensive,[],203952,,,1610612744,0,2,2024-04-10T02:07:36Z,220000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,
23,PT10M06.00S,2024-04-10T02:07:41.6Z,1,REGULAR,3pt,Jump Shot,[],203110,68.51182654402103,72.79411764705883,1610612744,0,5,2024-04-10T02:07:45Z,230000,False,114.0,243.0,1,right,D. Green 26' 3PT  (3 PTS) (K. Thompson 1 AST),"[203110, 202691]",1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,26.89,Made,,,,,3.0,K. Thompson,202691.0,1.0,,,,,,,,,,
25,PT09M47.00S,2024-04-10T02:08:00.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629637,7.145203679369246,46.32352941176471,1610612747,0,5,2024-04-10T02:08:03Z,250000,False,18.0,15.0,1,left,MISS J. Hayes reverse Layup,[1629637],1610612747.0,LAL,reverse,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,2.36,Missed,,,,,,,,,,,,,,,,,,
26,PT09M45.00S,2024-04-10T02:08:02.2Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,0,5,2024-04-10T02:08:03Z,260000,False,,,0,,D. Green REBOUND (Off:0 Def:2),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,25.0,2.0,2.0,0.0,,,,,,,,,,,,,,
27,PT09M40.00S,2024-04-10T02:08:07.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631218,90.06241787122208,53.67647058823529,1610612744,0,5,2024-04-10T02:11:01Z,270000,False,18.0,41.0,1,right,MISS T. Jackson-Davis running Layup - blocked,"[1631218, 1629637]",1610612744.0,GSW,running,,,Jackson-Davis,T. Jackson-Davis,,,,,In The Paint (Non-RA),0-8 Center,4.48,Missed,,,,,,,,,,,,Hayes,1629637.0,,,,,
28,PT09M40.00S,2024-04-10T02:08:07.5Z,1,REGULAR,block,,[],1629637,,,1610612744,0,5,2024-04-10T02:08:10Z,280000,False,,,0,,J. Hayes BLOCK (1 BLK),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
29,PT09M37.00S,2024-04-10T02:08:10.5Z,1,REGULAR,rebound,defensive,[],1629637,,,1610612747,0,5,2024-04-10T02:08:15Z,290000,False,,,0,,J. Hayes REBOUND (Off:0 Def:1),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,27.0,1.0,1.0,0.0,,,,,,,,,,,,,,
30,PT09M34.00S,2024-04-10T02:08:13.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630559,24.096583442838366,85.29411764705883,1610612747,3,5,2024-04-10T02:08:24Z,300000,False,-176.0,174.0,1,left,A. Reaves 24' 3PT running (3 PTS) (R. Hachimura 1 AST),"[1630559, 1629060]",1610612747.0,LAL,running,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,24.78,Made,,,,,3.0,R. Hachimura,1629060.0,1.0,,,,,,,,,,
34,PT09M18.00S,2024-04-10T02:08:49.0Z,1,REGULAR,3pt,Jump Shot,[],202691,79.68134034165571,94.36274509803921,1610612744,3,5,2024-04-10T02:08:57Z,340000,False,222.0,138.0,1,right,MISS K. Thompson 26' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,26.15,Missed,,,,,,,,,,,,,,,,,,
35,PT09M14.00S,2024-04-10T02:08:53.0Z,1,REGULAR,rebound,defensive,[],1629060,,,1610612747,3,5,2024-04-10T02:08:57Z,350000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:1),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Right Center,,,34.0,1.0,1.0,0.0,,,,,,,,,,,,,,
